player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Armon Hickson,143373,QB,FORT LEW,1,5,1,0,0.0,0,0,0,0,0,0,,0.0,3,3,873,0,0,69.7,61.9,77.6,50.8,,89.3,75.5,60.0,14,0,14,1,1,29,48,5,1,1,0,48,16,3.2,9.6,14.0,0
Dalton Dale,153048,QB,TXWSLY,1,5,0,0,0.0,0,0,0,0,0,0,5,0.0,0,1,1457,0,1,68.9,40.7,74.0,37.7,,,57.5,60.0,6,0,0,0,0,14,7,2,0,3,0,7,5,1.0,1.4,,1
Cameron Daniels,143691,HB,CENT WASH,1,5,1,0,0.0,0,0,14,0,0,1,11,44.0,0,0,367,0,5,69.7,62.8,70.9,,70.8,59.7,62.2,,7,0,0,0,1,5,0,0,0,5,0,14,11,2.2,2.8,0.0,0
Jackson Ostrowsky,150591,QB,SOCTOW,1,5,0,0,0.0,0,0,-8,0,0,0,3,0.0,0,0,1107,0,0,70.6,68.8,75.8,69.5,,,56.9,60.0,3,0,0,0,0,16,3,1,0,4,0,-5,7,1.4,-1.0,,1
Clyde Holland III,153221,HB,WARNER,1,5,0,0,0.0,0,0,6,0,3,0,7,70.0,0,0,407,0,2,70.7,68.8,73.0,,70.0,67.3,66.1,68.4,6,0,3,1,11,11,0,0,1,6,0,6,7,1.4,1.2,0.27,3
Kristian Marks,152501,QB,AVEMAR,1,5,0,0,0.0,0,0,19,0,0,0,10,0.0,0,3,1450,0,1,70.0,88.2,73.4,83.1,,,72.1,60.0,7,0,0,0,0,13,0,0,0,5,1,19,10,2.0,3.8,,1
Ismael Berry,151893,HB,LINCOLN,1,5,1,0,0.0,0,0,10,0,0,1,15,60.0,0,1,380,0,1,69.7,52.7,71.9,,69.2,57.1,53.4,60.0,4,0,0,0,4,7,0,0,0,5,0,10,15,3.0,2.0,0.0,4
Kaelan Riley,23966,QB,N GREENVLE,1,4,0,0,0.0,0,0,3,0,0,0,5,0.0,0,1,390,0,1,70.2,53.9,76.6,55.2,,,53.6,60.1,8,0,0,0,0,26,8,1,0,3,0,11,20,5.0,2.8,,2
Davine Tullis,38473,HB,CENT WASH,1,4,0,0,0.0,0,0,12,0,0,0,7,0.0,0,0,367,0,3,68.9,54.1,75.1,,,64.1,53.7,59.1,4,0,3,1,3,7,0,0,1,5,0,12,7,1.75,3.0,1.0,1
Damontay Rhem,57343,LB,VIRUNI,1,4,1,0,0.0,0,0,7,0,0,1,6,30.0,0,2,1165,0,3,68.9,62.5,72.0,,,60.5,62.3,,9,0,14,1,4,4,0,0,1,5,1,7,6,1.5,1.8,3.5,1
Ricardo Marble,60352,QB,TAYLOR,1,4,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,402,1,3,23.5,29.7,0.0,39.1,,,43.6,60.0,7,1,0,0,0,18,0,0,0,4,0,3,3,0.75,0.8,,1
Ra'veion Hargrove,77778,HB,WESTFL,1,4,1,1,104.8,22,0,21,0,0,1,26,130.0,1,1,1269,1,0,15.7,60.5,70.5,,78.7,71.4,56.5,,22,0,9,1,6,4,0,0,1,5,0,21,26,6.5,5.3,1.5,4
Rodney Hudson,79146,HB,UVAWIS,1,4,0,0,0.0,0,0,15,1,2,0,7,70.0,0,0,1320,0,0,68.9,56.8,71.1,,74.8,30.6,63.4,,5,0,3,1,7,4,0,0,3,5,0,15,7,1.75,3.8,0.43,4
Kevin Young Jr.,132044,HB,TXPERB,1,4,2,0,0.0,0,0,17,0,0,2,13,162.5,0,1,1268,1,1,14.3,49.0,73.0,,72.4,55.1,48.1,60.0,6,0,0,0,10,7,0,0,0,4,0,17,13,3.25,4.3,0.0,3
JJ Lemming,136142,QB,CENT WASH,1,4,0,0,0.0,0,0,9,0,0,0,7,0.0,0,0,367,0,3,69.7,28.4,74.4,27.4,,54.3,58.9,60.0,5,0,0,0,1,16,0,0,0,4,0,9,7,1.75,2.3,0.0,0
Andrew Ortiz,151319,HB,NAUSTA,2,4,0,0,0.0,0,0,-2,0,0,0,5,0.0,0,0,1453,0,1,68.6,54.9,79.9,,,56.8,57.5,60.0,2,0,0,0,4,6,0,0,0,4,0,-2,5,1.25,-0.5,0.0,3
Otis Odom,151516,FB,KY STATE,1,4,2,0,0.0,0,0,18,1,0,2,10,125.0,0,2,378,0,0,68.6,54.4,76.4,,,29.6,63.9,55.8,9,0,0,0,8,25,0,0,2,4,0,18,10,2.5,4.5,0.0,3
MyDarius Trujillo,151571,HB,MILES,2,4,1,0,0.0,0,0,26,0,0,1,21,131.3,1,2,386,0,1,70.1,69.9,71.2,,74.1,59.8,67.6,60.0,12,0,0,0,0,7,0,0,0,4,0,26,21,5.25,6.5,,3
Brandon Hicks,151572,HB,MILES,1,4,0,0,0.0,0,0,6,0,0,0,7,0.0,0,0,386,0,4,68.9,57.5,71.8,,76.7,75.4,53.7,59.5,2,0,15,1,3,6,0,0,1,5,0,6,7,1.75,1.5,5.0,0
Patrick Shegog,151786,QB,DELTAST,1,4,1,0,0.0,0,0,6,0,0,1,13,81.3,0,0,841,1,0,34.9,38.6,76.7,34.1,,,63.2,60.0,4,0,0,0,0,28,0,0,0,4,0,6,13,3.25,1.5,,4
Trae Greene,151881,QB,LINCOLN,1,4,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,380,3,0,64.9,39.5,72.5,51.8,,,44.3,60.0,2,0,0,0,0,11,3,3,0,1,0,3,12,3.0,0.8,,0
Ryan Worthley,152445,QB,W OREGON,1,4,0,0,0.0,0,0,0,0,0,0,,100.0,0,3,411,0,0,69.5,57.5,76.7,56.4,,,60.3,60.0,7,0,0,0,0,16,21,4,0,0,0,21,5,1.25,5.3,,0
Derrick Jackson,152913,HB,WV WESLEY,1,4,1,0,0.0,0,0,9,0,0,1,7,35.0,0,0,409,0,2,68.9,63.3,70.3,,72.7,65.1,61.7,,8,0,5,1,2,4,0,0,1,5,0,9,7,1.75,2.3,2.5,2
JC King,154497,HB,ST ANSELM,1,4,1,1,96.7,29,0,30,0,2,1,24,300.0,1,2,399,0,4,69.2,72.0,71.8,,72.6,72.9,70.3,,29,0,10,2,7,4,0,0,2,6,1,30,24,6.0,7.5,1.43,0
Christian Matthews-Byrd,154512,HB,ST ANSELM,1,4,0,0,0.0,0,0,9,0,0,0,6,0.0,0,0,399,0,2,68.6,53.4,73.7,,71.1,51.7,53.6,,6,0,0,0,21,4,0,0,0,4,0,9,6,1.5,2.3,0.0,2
Vincent Wagner,154543,HB,ST ANSELM,1,4,1,0,0.0,0,0,14,3,0,1,13,27.1,0,1,399,0,3,70.5,56.0,75.4,,73.6,54.4,55.1,59.6,5,0,63,8,28,6,0,0,12,12,0,14,13,3.25,3.5,2.25,1
Jada Byers,154631,HB,VIRUNI,1,4,3,1,53.6,15,0,28,0,0,3,11,165.0,1,1,1165,0,3,68.9,64.4,70.9,,67.9,62.9,63.5,,15,0,-4,1,5,4,0,0,1,5,0,28,11,2.75,7.0,-0.8,0
Kore Prentice-Cole,154657,HB,VIRUNI,1,4,0,0,0.0,0,0,1,0,0,0,5,0.0,0,0,1165,0,2,68.6,53.0,71.8,,,56.5,53.8,59.5,4,0,0,0,6,6,0,0,2,4,0,1,5,1.25,0.3,0.0,2
Terence Roberston,155810,QB,LINCOK,1,4,1,0,0.0,0,0,6,0,0,1,11,68.8,1,1,1452,1,3,68.6,70.3,69.8,59.8,,,66.8,60.0,12,0,0,0,0,8,0,0,0,4,1,6,11,2.75,1.5,,1
Michael Huntley,109034,QB,LANECOL,1,3,0,0,0.0,0,0,0,0,0,0,2,0.0,1,1,942,0,0,66.7,69.1,70.7,70.6,,,60.0,,11,0,0,0,0,1,13,2,0,1,0,13,2,0.67,4.3,,1
Tarik Mckinzie,109033,QB,LANECOL,1,3,0,0,0.0,0,0,-6,0,0,0,0,0.0,1,0,942,3,0,21.1,72.4,75.8,79.7,,,41.0,60.0,19,0,0,0,0,12,19,1,0,2,0,13,21,7.0,4.3,,2
Will Ark,154925,QB,MITECH,1,3,1,0,0.0,0,0,0,0,0,0,,100.0,1,2,980,0,0,68.6,65.8,76.4,61.8,,,67.3,60.0,11,0,0,0,0,26,25,3,0,0,0,25,15,5.0,8.3,,0
Daylon Charles,151931,HB,LOUCOL,1,3,0,0,0.0,0,0,21,0,0,0,21,0.0,1,2,958,0,1,68.1,81.7,67.9,,71.1,,76.3,,11,0,0,0,0,3,0,0,0,3,0,21,21,7.0,7.0,,2
Marlon Fleming,35270,HB,FRTVLY,1,3,2,1,80.0,16,0,20,0,0,2,25,555.6,1,1,874,0,0,67.3,70.7,68.6,,,58.6,69.3,,16,0,0,0,2,3,0,0,0,3,0,20,25,8.33,6.7,0.0,3
Grant Gerig,154376,WR,TAYLOR,1,3,1,2,100.0,96,0,96,1,0,1,22,244.4,2,2,402,0,3,67.3,66.6,75.4,,,45.9,82.7,58.5,71,0,0,0,8,20,0,0,4,3,0,96,22,7.33,32.0,0.0,0
Khalid Morris,111909,QB,VIRUNI,1,3,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,1165,0,0,68.5,64.9,76.0,68.9,,54.3,51.8,60.0,6,0,0,0,1,21,13,3,0,0,0,13,1,0.33,4.3,0.0,0
Kadarius Akins,151349,HB,NAUSTA,2,3,0,0,0.0,0,0,6,2,0,0,6,0.0,0,0,1453,0,0,67.8,48.0,76.4,,,35.8,64.8,57.1,5,0,5,1,17,11,0,0,4,4,0,6,6,2.0,2.0,0.29,1
Andrew Valladares,152465,HB,W OREGON,1,3,1,0,0.0,0,0,8,0,0,1,7,46.7,0,1,411,0,1,68.2,68.0,72.4,,33.7,74.8,68.2,,7,0,20,2,7,3,0,0,2,5,0,8,7,2.33,2.7,2.86,2
Suddin Sapien,98010,QB,TXPERB,1,3,0,0,0.0,0,0,4,0,0,0,2,0.0,0,1,1268,1,1,68.1,29.8,73.6,28.4,,,60.4,60.0,9,0,0,0,0,13,9,1,0,2,0,13,2,0.67,4.3,,1
Raekwon Rudolph,155814,QB,VA LYNCHBU,1,3,0,0,0.0,0,0,9,0,0,0,2,0.0,0,0,406,1,0,16.4,33.3,69.8,58.1,,,35.2,60.0,9,0,0,0,0,2,2,2,0,1,0,11,13,4.33,3.7,,0
Shaquan Oliver,151509,FB,KY STATE,1,3,0,0,0.0,0,0,11,0,0,0,4,0.0,0,1,378,0,0,67.3,71.0,70.7,,72.7,,68.2,60.0,5,0,0,0,0,5,0,0,0,3,1,11,4,1.33,3.7,,0
Kyle Metiam,153238,HB,WARNER,1,3,0,0,0.0,0,0,5,1,0,0,4,0.0,0,0,407,0,2,67.3,42.1,73.4,,12.8,33.4,56.3,55.6,3,0,0,0,8,6,0,0,1,3,0,5,4,1.33,1.7,0.0,1
Jervon Newton,111356,HB,WESTFL,1,3,1,0,0.0,0,0,10,0,0,1,8,88.9,0,0,1269,0,0,67.3,65.7,71.7,,78.6,56.9,61.7,60.0,8,0,0,0,4,4,0,0,0,3,0,10,8,2.67,3.3,0.0,3
Jack Hanenburg,153339,QB,FORT LEW,1,3,2,1,71.4,15,0,21,0,0,2,9,200.0,1,1,873,2,1,40.4,49.5,75.6,42.6,,,69.1,60.0,15,0,0,0,0,21,0,0,0,3,0,21,9,3.0,7.0,,1
Andrew Banks,151826,QB,LINCOLN,1,3,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,380,1,1,66.7,44.9,73.9,49.2,,,50.6,60.0,5,0,0,0,0,19,6,2,0,1,0,6,2,0.67,2.0,,0
Chandler Schubert,155154,HB,DEPAUW,1,3,0,0,0.0,0,0,23,0,0,0,17,0.0,1,1,845,0,3,67.3,70.4,67.6,,,,67.9,,10,0,0,0,0,3,0,0,0,3,0,23,17,5.67,7.7,,0
Tyrell Jackson,154115,QB,FRTVLY,1,3,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,874,3,0,16.7,66.8,76.0,71.7,,,44.8,60.0,7,1,0,0,0,9,7,2,0,1,0,7,7,2.33,2.3,,1
Joshua Marion,152506,HB,AVEMAR,1,3,0,0,0.0,0,0,10,0,0,0,7,0.0,0,0,1450,1,1,12.1,45.2,69.5,,,58.2,44.2,60.0,5,0,0,0,2,4,0,0,0,3,0,10,7,2.33,3.3,0.0,2
Anthony Ligi,150597,HB,SOCTOW,1,3,0,0,,0,0,0,0,0,0,4,0.0,0,0,1107,0,0,67.3,58.0,69.3,,74.0,56.5,58.0,,2,0,0,0,6,3,0,0,0,3,0,0,4,1.33,0.0,0.0,3
Chad Davis,153193,HB,WARNER,1,3,2,1,82.6,19,0,23,0,0,2,26,577.8,1,1,407,0,3,14.2,65.1,70.5,,11.4,58.5,69.0,60.0,19,0,0,0,2,4,0,0,0,3,0,23,26,8.67,7.7,0.0,0
Will Tate,152494,QB,AVEMAR,1,3,0,0,0.0,0,0,2,0,0,0,3,0.0,0,1,1450,1,1,69.2,59.6,74.6,56.5,,,64.2,60.0,2,0,0,0,0,16,0,0,0,3,1,2,3,1.0,0.7,,1
Andrew Hayes,155452,HB,WSRAMS,1,3,1,0,0.0,0,0,3,0,3,1,2,29.6,0,1,1206,0,0,72.9,66.8,73.1,,74.3,89.6,56.9,59.1,3,0,32,6,9,9,0,0,7,9,0,3,2,0.67,1.0,3.56,3
Brandon Flint,120788,HB,ELIZBTH ST,1,3,0,0,0.0,0,0,11,0,0,0,2,0.0,1,0,373,0,0,69.3,63.5,70.6,,64.9,,62.3,,10,0,0,0,0,3,0,0,0,3,0,11,2,0.67,3.7,,3
Jakoby Johnson,154462,HB,UVAWIS,1,3,0,0,0.0,0,0,4,0,1,0,3,25.0,0,1,1320,0,2,67.8,58.3,71.4,,74.0,59.9,57.4,60.0,6,0,0,1,6,4,0,0,1,4,0,4,3,1.0,1.3,0.0,1
Brenton White,152694,QB,POINTVILLE,1,2,0,0,0.0,0,0,-3,0,0,0,1,0.0,0,0,393,0,2,68.1,44.3,73.6,44.6,,,55.9,60.0,2,0,0,0,0,14,0,0,0,2,0,-3,1,0.5,-1.5,,0
Andre Brandon Jr.,154286,HB,SHAWBE,1,2,0,0,0.0,0,0,9,0,0,0,5,0.0,0,0,1094,0,1,68.4,67.3,71.8,,,76.2,63.0,59.2,6,0,23,2,5,5,0,0,2,4,0,9,5,2.5,4.5,4.6,1
Tyler Bailey,153204,HB,WARNER,1,2,1,0,0.0,0,0,-1,0,1,1,3,100.0,0,0,407,0,0,66.3,53.9,70.4,,25.9,62.9,56.2,,3,0,-2,1,4,2,0,0,1,3,0,-1,3,1.5,-0.5,-0.5,2
Stephen Ellis,154372,FB,TAYLOR,1,2,0,0,0.0,0,0,12,0,0,0,0,0.0,1,1,402,0,2,65.5,63.7,73.4,,72.0,60.0,60.9,63.5,11,0,0,0,1,8,0,0,0,2,0,12,0,0.0,6.0,0.0,0
Jacob Cleaver,154366,FB,TAYLOR,1,2,1,0,0.0,0,0,12,0,0,1,9,225.0,1,1,402,0,2,70.6,57.9,73.9,,71.7,60.0,63.3,49.1,11,0,0,0,1,10,0,0,0,2,0,12,9,4.5,6.0,0.0,0
Kevin Caldwell,120777,QB,ELIZBTH ST,1,2,0,0,0.0,0,0,-2,0,0,0,4,0.0,0,0,373,0,2,70.3,83.2,0.0,88.4,,,57.9,60.0,1,3,0,0,0,12,0,0,0,2,0,-2,4,2.0,-1.0,,0
Deiontavious Glinton,155812,HB,VA LYNCHBU,2,2,1,0,0.0,0,0,7,0,0,1,7,175.0,0,1,406,0,0,66.7,56.0,70.9,,62.6,57.3,56.1,,5,0,0,0,5,2,0,0,2,2,0,7,7,3.5,3.5,0.0,2
Drew Willoughby,154549,QB,ST ANSELM,1,2,0,0,0.0,0,0,-2,0,0,0,5,0.0,0,0,399,1,1,44.5,29.8,77.3,33.7,,,38.1,60.0,-1,0,0,0,0,14,0,0,0,2,0,-2,5,2.5,-1.0,,0
Achille Laudet,151845,K,LINCOLN,1,2,0,0,0.0,0,0,-20,0,0,0,-2,0.0,0,0,380,2,0,0.0,41.6,73.6,,,,53.8,,0,0,0,0,0,2,0,0,0,2,0,-20,-2,-1.0,-10.0,,0
Juwan Lyons,153143,FB,STANKN,1,2,0,1,78.6,22,0,28,0,0,0,6,0.0,1,1,1455,0,1,67.6,45.9,0.0,,19.8,48.6,67.8,44.9,22,1,0,0,19,36,0,0,2,2,0,28,6,3.0,14.0,0.0,1
Charlie Burnett,151830,HB,LINCOLN,1,2,2,0,0.0,0,0,3,0,0,2,4,200.0,0,0,380,0,1,67.3,55.9,67.4,,,59.8,56.2,60.0,3,0,0,0,1,5,0,0,0,2,0,3,4,2.0,1.5,0.0,1
Isaiah Francis,156020,QB,NAUSTA,1,2,0,0,0.0,0,0,-2,0,0,0,4,0.0,0,0,1453,0,0,67.2,25.2,71.2,24.6,,,56.4,60.0,3,0,0,0,0,6,0,0,0,2,0,-2,4,2.0,-1.0,,0
CJ Sims,151620,WR,N MEX HIGH,1,2,0,0,0.0,0,0,-1,1,0,0,3,0.0,0,0,388,0,2,69.8,54.3,78.8,,,54.4,57.0,61.1,2,0,42,4,50,45,0,0,10,6,0,-1,3,1.5,-0.5,0.84,0
J'Quan Anderson,113090,HB,UVAWIS,1,2,1,0,,0,0,0,0,0,1,1,25.0,0,0,1320,0,1,65.5,49.4,72.6,,18.0,55.0,54.9,,1,0,0,0,7,2,0,0,0,2,0,0,1,0.5,0.0,0.0,1
Jaevon Gillespie,113087,HB,UVAWIS,1,2,0,0,0.0,0,0,7,0,0,0,4,0.0,0,0,1320,2,1,0.5,29.1,70.3,,72.6,32.4,43.3,,6,0,-1,2,4,2,0,0,2,4,0,7,4,2.0,3.5,-0.25,1
Austin Reed,111760,QB,WESTFL,1,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,1,1269,0,0,70.1,65.3,76.7,63.8,,,63.2,60.2,3,0,0,0,0,21,0,0,0,2,0,-3,0,0.0,-1.5,,1
Lamonee Johnson,151500,HB,KY STATE,1,2,1,0,0.0,0,0,3,0,0,1,5,125.0,0,0,378,0,1,65.5,54.8,66.0,,,,56.2,,3,0,0,0,0,2,0,0,0,2,0,3,5,2.5,1.5,,1
Xander Stokes,151379,QB,INWSLY,1,2,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,1451,0,0,68.4,45.6,20.6,46.7,,,57.4,60.0,3,2,0,0,0,39,2,1,0,1,0,5,2,1.0,2.5,,0
Javian Myles,151354,HB,NAUSTA,2,2,1,0,0.0,0,0,14,0,0,1,13,325.0,1,1,1453,0,0,66.7,72.8,69.9,,,56.6,72.2,60.0,10,0,0,0,4,3,0,0,0,2,0,14,13,6.5,7.0,0.0,2
Ryan Whitaker,109196,HB,LANECOL,1,2,0,0,0.0,0,0,4,0,1,0,6,100.0,0,0,942,0,1,66.3,56.5,75.3,,42.9,57.4,58.6,59.9,4,0,22,1,10,4,0,0,2,3,0,4,6,3.0,2.0,2.2,1
Undre Williams,154168,HB,FRTVLY,1,2,1,0,0.0,0,0,8,0,1,1,11,275.0,1,1,874,0,1,67.7,64.0,73.8,,23.2,75.1,65.5,60.0,10,0,25,2,14,3,0,0,3,4,0,8,11,5.5,4.0,1.79,1
Jamison Flowe,155648,CB,VA LYNCHBU,1,2,0,0,0.0,0,0,-5,0,0,0,-2,0.0,0,0,406,0,0,65.5,59.9,71.3,,76.6,60.0,58.5,60.0,-2,0,0,0,1,5,0,0,0,2,0,-5,-2,-1.0,-2.5,0.0,2
Kendon Walker,104850,FB,KY STATE,1,2,0,0,0.0,0,0,1,0,0,0,4,0.0,0,0,378,0,0,66.3,57.1,71.6,,69.7,61.8,59.4,65.0,1,0,5,1,5,18,0,0,1,3,0,1,4,2.0,0.5,1.0,0
Joshua Edwards,152221,WR,N GREENVLE,1,2,0,0,0.0,0,0,5,0,0,0,4,0.0,0,1,390,0,0,69.4,52.4,76.3,,,51.3,60.1,60.8,5,0,0,0,22,18,0,0,1,2,0,5,4,2.0,2.5,0.0,0
Yavin Smith,152183,HB,N GREENVLE,1,2,0,0,0.0,0,0,3,0,0,0,4,0.0,0,0,390,0,0,65.5,56.7,67.4,,,,57.6,60.0,3,0,0,0,0,3,0,0,0,2,0,3,4,2.0,1.5,,2
D'Heaven Domena,151315,HB,NAUSTA,2,2,1,0,0.0,0,0,2,0,0,1,2,33.3,0,0,1453,0,0,66.3,56.2,72.1,,34.1,61.7,57.2,60.0,2,0,2,1,2,3,0,0,1,3,0,2,2,1.0,1.0,1.0,1
Jerkevion Goodloe,91763,FB,TUSKEGEE,2,2,0,0,0.0,0,0,9,0,0,0,5,0.0,0,0,405,0,2,65.5,43.9,0.0,,16.6,56.1,64.7,55.5,5,1,0,0,5,15,0,0,1,2,0,9,5,2.5,4.5,0.0,0
Dylan Scally,155800,HB,TAYLOR,1,2,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,402,0,1,68.9,56.3,72.4,,72.7,59.9,56.5,59.9,3,0,0,0,1,4,0,0,0,2,0,4,2,1.0,2.0,0.0,1
Adarius Chaisson,152656,HB,POINTVILLE,2,2,0,0,0.0,0,0,2,0,0,0,4,0.0,0,1,393,0,2,65.5,55.3,71.9,,35.9,57.1,54.9,65.8,3,0,0,0,4,6,0,0,0,2,0,2,4,2.0,1.0,0.0,0
Jose Faulk,155672,P,VA LYNCHBU,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,406,1,0,,60.0,70.3,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Dylan Kelly,152745,WR,RNHEAG,1,1,0,0,0.0,0,0,11,0,0,0,3,0.0,1,1,1454,0,0,65.6,51.0,74.9,,16.0,60.5,,32.6,11,1,0,0,14,10,0,0,0,1,0,11,3,3.0,11.0,0.0,0
Wyatt Harsh,152423,QB,W OREGON,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,411,0,1,62.5,59.2,68.1,,,,59.6,60.0,0,0,0,0,0,5,0,0,0,1,0,0,0,0.0,0.0,,0
Kobe Robinson,152322,WR,TXPERB,1,1,0,1,100.0,23,0,23,0,1,0,5,100.0,1,1,1268,0,0,69.0,60.9,76.8,,,59.3,63.2,58.6,23,0,24,4,29,29,0,0,5,5,0,23,5,5.0,23.0,0.83,0
Javian Tomlinson,152898,HB,WV WESLEY,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,409,0,0,62.5,55.6,66.8,,,58.0,57.7,,0,0,0,0,2,1,0,0,0,1,0,0,1,1.0,0.0,0.0,1
Devin Taylor,152903,WR,WV WESLEY,1,1,0,0,0.0,0,0,2,1,0,0,0,0.0,0,0,409,0,0,68.8,46.8,77.9,,,49.2,57.5,46.6,2,0,7,1,28,22,0,0,3,2,0,2,0,0.0,2.0,0.25,0
Nathan Payne,152904,QB,WV WESLEY,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,409,0,1,68.7,45.7,75.7,44.9,,,59.7,60.0,1,0,0,0,0,22,0,0,0,1,0,1,1,1.0,1.0,,0
Zavier Price,152907,HB,WV WESLEY,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,409,0,0,62.5,57.2,66.8,,31.4,,59.6,,1,0,0,0,0,1,0,0,0,1,0,1,1,1.0,1.0,,1
Eric Tuttle,152220,QB,N GREENVLE,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,390,0,0,62.5,60.0,66.6,,,,60.0,60.0,0,0,0,0,0,3,0,0,0,1,0,0,0,0.0,0.0,,0
Ernest Ceasar,153025,HB,TXWSLY,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,1457,0,0,69.0,61.4,69.7,,70.8,63.9,59.6,,1,0,-4,2,5,1,0,0,2,3,0,1,0,0.0,1.0,-0.8,1
Anthony Bobb,153051,WR,TXWSLY,1,1,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,1457,0,0,67.5,56.1,75.0,,,57.2,59.6,58.6,-5,0,6,1,5,4,0,0,3,2,0,-5,0,0.0,-5.0,1.2,0
Jacob Weaver,152032,K,LOUCOL,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,958,1,0,11.1,60.0,70.3,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Jaysen Price,153055,WR,TXWSLY,1,1,0,0,0.0,0,0,-3,0,0,0,1,0.0,0,0,1457,0,0,69.5,59.1,63.6,,,,59.7,,-3,0,0,0,0,1,0,0,0,1,0,-3,1,1.0,-3.0,,1
Gabe Bulliard,151927,HB,LOUCOL,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,958,0,1,62.5,52.9,68.1,,70.8,58.9,59.8,47.1,4,0,0,0,2,1,0,0,0,1,0,4,3,3.0,4.0,0.0,0
Kashard Cohens,153094,WR,STANKN,1,1,0,0,0.0,0,0,7,0,1,0,0,0.0,0,0,1455,0,1,68.6,79.3,0.0,,,78.7,63.7,68.0,7,1,61,5,25,32,0,0,7,6,0,7,0,0.0,7.0,2.44,0
Eli Williams,151868,HB,LINCOLN,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,380,0,0,62.5,56.2,69.1,,,59.9,60.0,60.0,3,0,0,0,1,3,0,0,0,1,0,3,2,2.0,3.0,0.0,0
Xavien Smith,153169,HB,STANKN,1,1,0,0,0.0,0,0,-7,0,0,0,0,0.0,0,0,1455,0,1,62.5,55.3,69.4,,,,58.7,59.5,-7,0,0,0,0,2,0,0,0,1,0,-7,0,0.0,-7.0,,0
Austin Wallace,153180,QB,STANKN,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,1455,1,1,,55.7,66.6,,,,59.7,60.0,0,0,0,0,0,3,0,0,0,1,0,0,0,0.0,0.0,,0
Dylan Zervos,153190,QB,WARNER,1,1,1,0,0.0,0,0,3,0,0,1,2,200.0,0,0,407,0,1,63.7,27.8,66.6,28.0,,,59.8,60.0,3,0,0,0,0,2,0,0,0,1,0,3,2,2.0,3.0,,0
Unique Lewis,153192,HB,WARNER,1,1,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,407,0,1,66.2,62.8,71.8,,78.4,57.0,59.7,65.3,-3,0,0,0,4,4,0,0,0,1,0,-3,0,0.0,-3.0,0.0,0
Jordan Cummings,153324,WR,FORT LEW,2,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,873,0,0,65.3,53.5,0.0,,,55.9,57.5,63.8,4,1,18,2,37,29,0,0,6,3,0,4,3,3.0,4.0,0.49,0
Keishun Johnson,153327,WR,FORT LEW,1,1,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,873,0,0,64.3,56.4,0.0,,,59.1,59.7,62.5,-4,1,20,1,26,18,0,0,5,2,0,-4,0,0.0,-4.0,0.77,1
Brayden Miller,153330,QB,FORT LEW,1,1,1,0,0.0,0,0,3,0,0,1,3,300.0,0,1,873,0,0,64.4,66.5,70.7,58.9,,,63.4,60.0,3,1,0,0,0,9,0,0,0,1,0,3,3,3.0,3.0,,1
Jaylyn Williams,151352,TE,NAUSTA,2,1,0,0,0.0,0,0,-12,0,0,0,1,0.0,0,0,1453,0,0,65.3,55.7,78.8,,,62.5,57.5,51.1,-12,0,27,2,16,27,0,0,2,3,0,-12,1,1.0,-12.0,1.69,0
