player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Keishun Johnson,153327,WR,FORT LEW,1,11.2,0,20.0,0.0,0,1,0,0.0,0,-0.47,1,873,0,66.7,64.3,56.4,,59.1,0.0,0,0,20,0.0,0,27,1,19.2,1,96.3,26,77.8,21,43.8,5,0,22.2,6,20,4,4.0,20.0,0.77
Harrison Eckel,154371,WR,TAYLOR,1,19.4,0,20.0,,0,0,0,50.0,1,-0.79,0,402,0,24.9,61.0,48.8,,48.5,0.0,0,0,7,0.0,0,16,0,18.8,1,100.0,16,6.3,1,39.6,5,0,93.8,15,7,7,7.0,7.0,0.44
Zack Hall,155042,WR,UFTLEA,1,16.6,0,40.0,0.0,0,1,0,0.0,0,-1.22,1,1458,0,70.7,62.9,62.4,,61.8,0.0,0,0,30,0.0,0,29,0,14.8,2,93.1,27,3.4,1,70.4,5,0,96.6,28,42,1,0.5,21.0,1.56
Nick Holmes,155044,WR,UFTLEA,1,12.4,0,40.0,0.0,0,1,0,0.0,0,-0.93,1,1458,0,70.7,64.6,56.5,,56.5,0.0,0,1,10,0.0,0,34,0,28.1,2,94.1,32,94.1,32,9.2,5,0,5.9,2,16,4,2.0,8.0,0.5
Sam Rosen,150589,WR,SOCTOW,1,11.8,0,60.0,100.0,1,1,0,0.0,0,0.34,0,1107,0,73.1,64.1,63.6,,63.0,0.0,0,0,8,0.0,0,26,0,52.0,3,96.2,25,0.0,0,69.6,5,0,100.0,26,21,5,1.7,7.0,0.84
Daniel Johnson,136140,WR,CENT WASH,1,8.6,0,60.0,,0,0,0,0.0,0,-0.44,1,367,0,73.1,64.1,60.7,,60.1,0.0,0,0,18,0.0,0,20,0,26.3,3,95.0,19,5.0,1,78.8,5,0,95.0,19,32,20,6.7,10.7,1.68
Ike Brown,152594,HB,LANECOL,1,4.4,1,40.0,,0,0,0,0.0,0,0.04,1,942,0,74.9,22.7,57.8,74.1,73.0,2.6,1,0,27,39.5,15,38,0,38.9,2,55.3,21,5.3,2,55.4,5,0,2.6,1,24,13,6.5,12.0,1.14
Kobe Robinson,152322,WR,TXPERB,1,2.6,1,80.0,,0,0,0,0.0,0,-0.45,1,1268,0,74.9,69.0,60.9,,59.3,0.0,0,0,9,0.0,0,30,0,37.9,4,96.7,29,93.3,28,86.7,5,0,6.7,2,24,15,3.8,6.0,0.83
Josh Major,155131,WR,DEPAUW,1,10.4,0,60.0,100.0,1,1,0,0.0,0,-0.32,1,845,0,73.1,64.1,59.6,,59.2,0.0,0,0,10,0.0,0,20,0,40.0,3,100.0,20,95.0,19,65.4,5,0,5.0,1,16,5,1.7,5.3,0.8
Jailin Singleton,151314,WR,NAUSTA,2,12.0,0,20.0,50.0,1,2,0,50.0,1,-0.81,1,1453,0,24.5,61.0,49.9,,51.5,0.0,0,0,10,0.0,0,56,1,12.7,1,98.2,55,5.4,3,39.6,5,0,94.6,53,10,2,2.0,10.0,0.18
Riley Morrison,109559,WR,SIMONFRA,1,6.0,1,75.0,,0,0,0,0.0,0,-0.66,2,1097,0,73.1,64.1,64.6,,65.0,0.0,0,0,17,0.0,0,21,0,28.6,3,100.0,21,100.0,21,102.1,4,0,0.0,0,36,14,4.7,12.0,1.71
Alex Cabrera,45338,WR,WSRAMS,1,15.8,0,50.0,,0,0,0,50.0,2,-0.37,2,1206,0,17.0,62.9,60.0,,59.7,0.0,0,0,23,0.0,0,17,0,50.0,2,94.1,16,11.8,2,87.5,4,0,88.2,15,42,0,0.0,21.0,2.63
Morgan Scroggins,47555,WR,BOWIE ST,1,9.0,0,50.0,,0,0,0,50.0,2,-0.6,2,365,0,17.0,62.9,54.2,,54.3,0.0,0,0,20,0.0,0,24,0,34.8,2,95.8,23,4.2,1,75.0,4,0,95.8,23,30,7,3.5,15.0,1.3
Jacquez Carter,105057,WR,INWSLY,1,18.0,0,50.0,,0,0,0,0.0,0,-0.48,2,1451,0,70.7,65.3,65.1,,62.5,0.0,0,0,17,0.0,0,26,1,32.0,2,96.2,25,84.6,22,78.1,4,0,15.4,4,33,17,8.5,16.5,1.32
O'Joshua Bunton,106468,WR,LANECOL,1,20.3,0,50.0,0.0,0,1,0,0.0,0,-0.04,1,942,0,70.7,62.9,55.7,,57.1,0.0,0,1,59,0.0,0,46,0,39.5,2,93.5,43,13.0,6,95.8,4,1,87.0,40,62,17,8.5,31.0,1.44
Dallas Dixon,109211,WR,SIMONFRA,1,7.3,0,100.0,,0,0,0,0.0,0,-0.43,2,1097,0,74.9,65.0,70.8,,71.5,0.0,0,0,10,0.0,0,18,1,27.8,4,100.0,18,0.0,0,100.0,4,0,100.0,18,32,3,0.8,8.0,1.78
James Jackson,110377,WR,VIRUNI,1,9.5,1,75.0,,0,0,0,0.0,0,0.2,2,1165,0,73.1,64.1,63.0,,65.0,0.0,0,0,21,0.0,0,29,1,42.9,3,96.6,28,41.4,12,109.4,4,0,58.6,17,43,30,10.0,14.3,1.54
Rodney McKay,110417,HB,VIRUNI,1,0.8,0,75.0,,0,0,0,25.0,1,0.17,2,1165,1,39.5,22.0,39.5,75.1,27.3,0.0,0,0,6,17.6,3,17,0,50.0,3,82.4,14,0.0,0,121.9,4,1,0.0,0,17,14,4.7,5.7,1.21
Jaiden Reavis,110762,WR,VIRUNI,1,23.8,0,0.0,,0,0,0,100.0,1,0.25,0,1165,0,16.4,63.7,50.3,,46.9,0.0,0,0,0,0.0,0,30,0,43.3,0,96.7,29,93.3,28,39.6,4,0,6.7,2,0,0,,,0.0
Dylan Holt,143372,WR,FORT LEW,1,17.5,0,50.0,100.0,1,1,0,0.0,0,-0.44,1,873,0,70.7,62.9,63.9,,64.0,0.0,0,0,19,0.0,0,28,0,22.2,2,96.4,27,10.7,3,72.9,4,0,89.3,25,28,1,0.5,14.0,1.04
Zach Russell,143397,TE,FORT LEW,1,-0.5,0,50.0,,0,0,0,0.0,0,-0.2,0,873,0,70.7,65.3,48.7,33.7,65.5,93.8,15,1,8,6.3,1,16,1,43.8,2,93.8,15,6.3,1,16.7,4,0,0.0,0,12,11,5.5,6.0,0.8
Kadarius Akins,151349,HB,NAUSTA,2,2.8,0,25.0,0.0,0,1,0,66.7,2,-1.0,0,1453,0,11.2,67.8,48.0,,35.8,27.8,5,0,5,0.0,0,18,0,0.0,1,94.4,17,22.2,4,39.6,4,0,16.7,3,5,3,3.0,5.0,0.29
Corintheus Edmonds,151812,WR,DELTAST,1,11.3,0,50.0,,0,0,0,0.0,0,-0.57,0,841,0,70.7,62.9,55.9,,55.4,0.0,0,0,7,0.0,0,18,0,29.4,2,94.4,17,0.0,0,56.3,4,0,100.0,18,10,2,1.0,5.0,0.59
Micah Dunn,152076,WR,LOUCOL,1,21.0,0,0.0,0.0,0,1,0,,0,-0.72,0,958,0,,64.2,49.3,,48.9,0.0,0,0,0,0.0,0,18,0,12.5,0,88.9,16,0.0,0,39.6,4,0,100.0,18,0,0,,,0.0
Tyree Funnye,152162,WR,N GREENVLE,1,12.3,0,25.0,0.0,0,1,0,50.0,1,-0.24,0,390,0,24.5,61.0,47.9,,48.9,0.0,0,0,9,0.0,0,9,0,25.0,1,88.9,8,22.2,2,39.6,4,0,77.8,7,9,5,5.0,9.0,1.13
Marquis Sampson,152442,WR,W OREGON,1,11.3,0,25.0,0.0,0,1,0,0.0,0,0.02,1,411,0,66.7,61.0,52.3,,54.3,0.0,0,0,9,0.0,0,45,1,43.9,1,91.1,41,97.8,44,39.6,4,0,2.2,1,9,3,3.0,9.0,0.22
Sensir Carnes,152704,HB,POINTVILLE,2,2.8,0,50.0,100.0,1,1,0,0.0,0,-0.65,1,393,0,70.7,75.8,62.4,24.7,66.9,0.0,0,0,15,28.6,10,35,1,25.7,2,71.4,25,0.0,0,97.9,4,1,0.0,0,14,6,3.0,7.0,0.56
Javarsia Meadows,152750,WR,RNHEAG,1,7.3,0,50.0,,0,0,0,0.0,0,-0.11,1,1454,0,70.7,62.9,66.2,,71.5,25.0,2,1,12,0.0,0,8,0,50.0,2,75.0,6,37.5,3,17.7,4,0,0.0,0,13,16,8.0,6.5,2.17
Collier Ricks,152998,WR,TXWSLY,1,11.8,0,75.0,100.0,1,1,0,0.0,0,-0.12,2,1457,0,73.1,64.1,69.4,,69.5,0.0,0,0,43,0.0,0,22,0,36.4,3,100.0,22,4.5,1,116.7,4,0,95.5,21,58,19,6.3,19.3,2.64
Brandon Rolfe,153046,WR,TXWSLY,1,22.8,0,50.0,0.0,0,1,0,0.0,0,-0.43,2,1457,0,70.7,62.9,65.8,,66.2,0.0,0,0,32,0.0,0,28,0,28.6,2,100.0,28,64.3,18,86.5,4,0,35.7,10,41,1,0.5,20.5,1.46
John Pickney,153158,WR,STANKN,1,11.0,0,50.0,0.0,0,1,0,50.0,2,-0.35,1,1455,0,22.0,64.1,54.4,,54.7,0.0,0,0,13,0.0,0,29,1,34.6,2,89.7,26,3.4,1,70.8,4,0,96.6,28,26,0,0.0,13.0,1.0
Evens Valcourt Jr.,153189,WR,WARNER,1,7.0,6,75.0,,0,0,0,0.0,0,-0.65,1,407,0,73.1,64.1,69.2,,68.1,0.0,0,0,15,0.0,0,15,0,20.0,3,100.0,15,100.0,15,86.5,4,0,0.0,0,21,25,8.3,7.0,1.4
Calil Wilkins,153360,HB,BOWIE ST,1,5.3,0,50.0,,0,0,0,0.0,0,-0.15,1,365,0,70.7,23.7,53.9,77.6,62.2,0.0,0,1,12,12.5,4,32,0,40.0,2,81.3,26,0.0,0,19.8,4,0,0.0,0,15,10,5.0,7.5,0.58
Montez Clay,153363,WR,BOWIE ST,1,20.5,0,50.0,100.0,1,1,0,0.0,0,0.08,1,365,0,70.7,62.9,58.0,,63.9,0.0,0,0,13,0.0,0,21,2,50.0,2,95.2,20,61.9,13,68.8,4,0,38.1,8,24,0,0.0,12.0,1.2
Quron Winder,153397,WR,BOWIE ST,1,9.5,0,75.0,,0,0,0,0.0,0,1.48,2,365,0,73.1,64.1,67.2,,66.4,0.0,0,0,21,0.0,0,16,0,64.3,3,87.5,14,12.5,2,111.5,4,0,87.5,14,45,16,5.3,15.0,3.21
Tajee Steele,154153,WR,FRTVLY,1,7.5,1,75.0,100.0,1,1,0,25.0,1,-0.61,1,874,0,40.2,65.4,52.0,,52.5,0.0,0,0,18,0.0,0,43,0,29.3,3,95.3,41,76.7,33,87.5,4,0,23.3,10,22,8,2.7,7.3,0.54
Sidney Gibbs,154304,HB,SHAWBE,1,-4.0,1,75.0,,0,0,0,25.0,1,0.22,1,1094,0,39.5,74.5,72.0,74.3,68.3,0.0,0,0,4,27.3,3,11,0,45.5,3,72.7,8,9.1,1,77.1,4,0,0.0,0,4,20,6.7,1.3,0.5
Grant Gerig,154376,WR,TAYLOR,1,18.8,0,0.0,0.0,0,2,0,100.0,1,-1.39,0,402,0,16.8,67.3,66.6,,45.9,0.0,0,1,0,0.0,0,8,0,0.0,0,100.0,8,100.0,8,0.0,4,0,0.0,0,0,0,,,0.0
Cade Horton,154488,WR,ST ANSELM,1,4.0,0,50.0,0.0,0,1,0,0.0,0,-0.9,0,399,0,70.7,62.9,53.2,,53.6,0.0,0,1,4,0.0,0,25,0,13.0,2,92.0,23,100.0,25,16.7,4,0,0.0,0,6,0,0.0,3.0,0.26
Bobby Long,154508,WR,ST ANSELM,1,21.8,0,0.0,,0,0,0,,0,-0.22,0,399,0,,,48.9,,49.2,0.0,0,0,0,0.0,0,44,0,34.1,0,93.2,41,2.3,1,39.6,4,0,97.7,43,0,0,,,0.0
TJ Morgera,154515,WR,ST ANSELM,1,8.3,0,25.0,0.0,0,1,0,0.0,0,-0.24,1,399,0,66.7,61.0,59.5,,53.0,0.0,0,0,5,0.0,0,18,0,38.9,1,100.0,18,100.0,18,39.6,4,0,0.0,0,5,1,1.0,5.0,0.28
Darius Willis,154897,WR,MITECH,1,5.8,0,50.0,,0,0,0,33.3,1,-0.1,1,980,0,31.6,65.3,51.2,,53.1,0.0,0,0,15,0.0,0,28,0,46.4,2,100.0,28,71.4,20,59.4,4,0,28.6,8,15,0,0.0,7.5,0.54
Trey Shaw,155157,WR,DEPAUW,1,12.0,0,75.0,,0,0,0,0.0,0,-0.12,1,845,0,73.1,64.1,59.3,,58.7,0.0,0,1,16,0.0,0,23,0,43.5,3,100.0,23,0.0,0,58.3,4,0,100.0,23,32,3,1.0,10.7,1.39
Damien Richardson,155305,WR,UFTLEA,1,4.3,0,75.0,,0,0,0,0.0,0,-0.68,0,1458,0,73.1,64.1,55.7,,55.7,0.0,0,0,9,0.0,0,21,0,36.8,3,90.5,19,9.5,2,79.2,4,0,90.5,19,14,14,4.7,4.7,0.74
Devarens Valcin,155635,WR,TUSKEGEE,1,27.7,0,66.7,100.0,1,1,0,0.0,0,0.59,1,405,0,70.7,64.6,86.6,,83.3,0.0,0,0,39,0.0,0,10,0,60.0,2,100.0,10,40.0,4,109.7,3,0,60.0,6,56,6,3.0,28.0,5.6
Undre Williams,154168,HB,FRTVLY,1,5.7,1,66.7,,0,0,0,0.0,0,-0.03,1,874,0,70.7,67.7,64.0,23.2,75.1,0.0,0,0,16,31.8,7,22,0,40.0,2,63.6,14,0.0,0,131.9,3,1,0.0,0,25,8,4.0,12.5,1.79
Baylon Ware,152326,WR,TXPERB,1,5.7,0,66.7,,0,0,0,0.0,0,-0.39,1,1268,0,70.7,62.9,61.7,,65.6,0.0,0,0,14,0.0,0,9,0,25.0,2,88.9,8,22.2,2,78.5,3,0,77.8,7,15,2,1.0,7.5,1.88
Robert Giaimo,154204,HB,LNDNWD,1,6.3,0,0.0,,0,0,0,100.0,1,-0.37,0,949,0,16.4,70.5,58.7,74.9,30.3,0.0,0,1,0,14.3,2,14,0,25.0,0,71.4,10,0.0,0,0.0,3,0,0.0,0,0,0,,,0.0
Payton Rose,154251,WR,LNDNWD,1,18.3,0,100.0,100.0,2,2,0,0.0,0,-0.29,3,949,0,73.1,64.1,74.3,,73.6,0.0,0,0,37,0.0,0,22,0,28.6,3,95.5,21,31.8,7,158.3,3,1,68.2,15,53,1,0.3,17.7,2.52
Nash Sutherlin,154262,HB,LNDNWD,1,-2.3,1,100.0,,0,0,0,0.0,0,-0.47,0,949,1,73.1,27.1,55.1,11.9,29.2,0.0,0,0,7,16.7,2,12,0,25.0,3,83.3,10,0.0,0,79.2,3,0,0.0,0,9,16,5.3,3.0,0.9
Jon Barnes,154280,WR,SHAWBE,1,20.0,0,66.7,,0,0,0,0.0,0,-0.14,2,1094,0,70.7,62.9,62.1,,64.1,0.0,0,0,33,0.0,0,28,0,37.0,2,96.4,27,28.6,8,149.3,3,1,71.4,20,44,5,2.5,22.0,1.63
Devin Taylor,152903,WR,WV WESLEY,1,9.7,0,33.3,,0,0,0,50.0,1,-0.2,0,409,0,24.5,68.8,46.8,,49.2,0.0,0,0,7,0.0,0,29,0,28.6,1,96.6,28,0.0,0,42.4,3,0,100.0,29,7,11,11.0,7.0,0.25
London Smalley,152406,WR,W OREGON,1,3.0,0,100.0,,0,0,0,0.0,0,-0.19,1,411,0,73.1,64.1,61.5,,61.2,0.0,0,0,11,0.0,0,20,0,38.9,3,90.0,18,70.0,14,94.4,3,0,30.0,6,20,11,3.7,6.7,1.11
Preston Scott,154409,TE,TAYLOR,1,5.7,1,66.7,0.0,0,1,0,0.0,0,-0.7,2,402,0,70.7,62.9,59.8,63.2,73.8,30.8,4,0,24,46.2,6,13,1,23.1,2,53.8,7,30.8,4,103.5,3,0,0.0,0,33,23,11.5,16.5,4.71
PJ Williams,153029,WR,TXWSLY,1,5.3,0,66.7,0.0,0,1,0,0.0,0,-0.42,0,1457,0,70.7,62.9,56.9,,54.1,0.0,0,0,11,0.0,0,27,0,25.9,2,100.0,27,66.7,18,79.9,3,0,33.3,9,16,9,4.5,8.0,0.59
Anthony Bobb,153051,WR,TXWSLY,1,14.7,0,33.3,0.0,0,1,0,0.0,0,-1.53,0,1457,0,66.7,67.5,56.1,,57.2,0.0,0,2,6,0.0,0,5,0,0.0,1,100.0,5,100.0,5,2.8,3,0,0.0,0,6,0,0.0,6.0,1.2
Kenneth Channelle,91461,WR,WESTFL,1,22.7,0,0.0,0.0,0,1,0,100.0,2,0.79,0,1269,0,2.7,,40.7,,42.3,0.0,0,0,0,0.0,0,22,0,42.1,0,86.4,19,54.5,12,39.6,3,0,45.5,10,0,0,,,0.0
Montavious Tinch,112172,TE,MILES,2,12.0,1,66.7,,0,0,0,0.0,0,0.71,2,386,0,70.7,62.9,71.9,68.4,89.3,100.0,16,0,21,12.5,2,16,0,56.3,2,87.5,14,0.0,0,109.7,3,0,0.0,0,39,13,6.5,19.5,2.79
Desmon Bernard,154687,WR,NAUSTA,2,14.7,0,33.3,0.0,0,1,0,0.0,0,-0.74,0,1453,0,66.7,14.4,51.7,,51.7,0.0,0,0,5,0.0,0,48,0,17.0,1,97.9,47,0.0,0,42.4,3,0,100.0,48,5,1,1.0,5.0,0.11
William Marano,154899,HB,MITECH,1,-2.7,0,100.0,,0,0,0,0.0,0,-0.39,0,980,0,73.1,73.7,76.1,53.2,71.7,0.0,0,0,9,68.4,13,19,0,31.6,3,31.6,6,0.0,0,86.1,3,0,0.0,0,14,22,7.3,4.7,2.33
James Ashley,155024,WR,UFTLEA,1,10.0,0,33.3,50.0,1,2,0,0.0,0,-0.97,1,1458,0,66.7,63.6,62.3,,61.8,0.0,0,1,14,0.0,0,14,0,41.7,1,85.7,12,14.3,2,9.7,3,0,85.7,12,14,3,3.0,14.0,1.17
Calvin Lockett,84230,WR,DELTAST,1,13.3,0,0.0,0.0,0,2,0,100.0,1,-0.63,0,841,0,16.4,,47.4,,48.0,0.0,0,0,0,0.0,0,14,0,14.3,0,100.0,14,0.0,0,39.6,3,0,100.0,14,0,0,,,0.0
Rodney Hudson,79146,HB,UVAWIS,1,0.3,2,33.3,,0,0,0,50.0,1,0.1,0,1320,0,24.5,68.9,56.8,74.8,30.6,0.0,0,0,3,22.2,2,9,0,33.3,1,77.8,7,0.0,0,42.4,3,0,0.0,0,3,4,4.0,3.0,0.43
Darrien Hickman,155043,WR,UFTLEA,1,29.0,0,0.0,,0,0,0,,0,-1.28,0,1458,0,,,54.2,,54.3,0.0,0,1,0,0.0,0,16,0,13.3,0,93.8,15,56.3,9,0.0,3,0,43.8,7,0,0,,,0.0
Jaylen Flemmons,78179,WR,KY STATE,1,18.3,0,33.3,0.0,0,1,0,0.0,0,-0.61,1,378,0,66.7,61.0,71.9,,73.3,0.0,0,0,30,0.0,0,7,0,14.3,1,100.0,7,0.0,0,71.5,3,0,100.0,7,30,4,4.0,30.0,4.29
Demetrius Mitchell,153151,WR,STANKN,1,16.0,0,0.0,0.0,0,3,0,100.0,1,-0.65,0,1455,0,16.4,,46.0,,47.3,0.0,0,0,0,0.0,0,14,0,23.1,0,92.9,13,71.4,10,39.6,3,0,28.6,4,0,0,,,0.0
Gabe Quigley,155148,TE,DEPAUW,1,10.3,1,66.7,,0,0,0,0.0,0,1.47,1,845,0,70.7,62.9,86.5,,90.6,75.0,3,1,59,0.0,0,4,0,75.0,2,100.0,4,0.0,0,70.1,3,0,0.0,0,67,46,23.0,33.5,16.75
Frank Hall,155698,WR,LINCOK,1,12.0,0,0.0,0.0,0,1,0,100.0,1,-0.39,0,1452,0,16.8,,49.6,,49.1,0.0,0,0,0,0.0,0,24,0,13.6,0,91.7,22,4.2,1,39.6,3,0,95.8,23,0,0,,,0.0
Jaylon Smith,155159,WR,DEPAUW,1,13.7,0,33.3,100.0,1,1,0,50.0,1,-0.01,1,845,0,24.5,61.0,58.1,,57.6,0.0,0,0,33,0.0,0,19,0,42.1,1,100.0,19,5.3,1,75.7,3,0,89.5,17,33,0,0.0,33.0,1.74
Cohen Begue,153206,WR,WARNER,1,12.3,1,66.7,,0,0,0,0.0,0,0.27,1,407,0,70.7,62.9,80.3,,84.1,0.0,0,0,37,0.0,0,6,0,16.7,2,100.0,6,100.0,6,149.3,3,1,0.0,0,40,23,11.5,20.0,6.67
Kingston Davis,27304,HB,MILES,2,-0.3,1,100.0,,0,0,0,0.0,0,0.45,2,386,0,73.1,77.5,69.3,3.1,79.6,0.0,0,0,17,31.3,5,16,0,46.7,3,68.8,11,0.0,0,116.7,3,0,0.0,0,36,37,12.3,12.0,3.27
Jacob Lozinski,153233,WR,WARNER,1,12.3,1,33.3,0.0,0,2,0,50.0,1,-0.41,0,407,0,24.5,61.0,58.3,,58.5,0.0,0,0,6,0.0,0,4,0,50.0,1,100.0,4,100.0,4,42.4,3,0,0.0,0,6,8,8.0,6.0,1.5
Garrett Whetstone,155495,WR,WSRAMS,1,16.7,1,66.7,,0,0,0,0.0,0,-0.33,2,1206,0,70.7,62.9,60.3,,62.0,0.0,0,0,28,0.0,0,36,0,34.3,2,97.2,35,36.1,13,109.7,3,0,63.9,23,44,17,8.5,22.0,1.26
Myles Ratliff,155647,HB,VA LYNCHBU,3,4.7,0,66.7,100.0,1,1,0,0.0,0,-0.39,1,406,0,70.7,75.6,63.8,61.6,63.2,0.0,0,0,12,39.5,17,43,1,30.6,2,51.2,22,0.0,0,79.9,3,0,0.0,0,16,2,1.0,8.0,0.73
Hunter Terrell,151906,WR,LINCOLN,1,2.3,0,66.7,,0,0,0,0.0,0,-0.73,0,380,0,70.7,67.5,57.2,,57.1,0.0,0,0,6,0.0,0,9,0,33.3,2,100.0,9,100.0,9,72.9,3,0,0.0,0,11,9,4.5,5.5,1.22
Samuel Sanchez,136173,TE,CENT WASH,1,9.7,0,0.0,0.0,0,1,0,,0,-1.06,0,367,0,,,42.7,53.8,49.6,70.8,17,1,0,16.7,4,24,0,26.1,0,79.2,19,29.2,7,0.0,3,0,0.0,0,0,0,,,0.0
Jordan Ogletree,155620,WR,TUSKEGEE,1,21.0,0,0.0,,0,0,0,,0,-0.37,0,405,0,,,54.0,,54.6,0.0,0,0,0,0.0,0,6,0,16.7,0,100.0,6,16.7,1,39.6,3,0,83.3,5,0,0,,,0.0
Desmond Smith,111768,TE,VIRUNI,1,19.3,0,33.3,,0,0,0,0.0,0,0.44,1,1165,0,66.7,61.0,66.9,39.2,72.9,100.0,9,1,40,22.2,2,9,0,55.6,1,77.8,7,0.0,0,81.9,3,1,0.0,0,40,20,20.0,40.0,5.71
Tai-John Mizutani,136150,WR,CENT WASH,1,2.7,1,66.7,,0,0,0,0.0,0,-1.16,1,367,0,70.7,62.9,64.5,,64.2,0.0,0,1,14,0.0,0,11,0,27.3,2,100.0,11,100.0,11,50.0,3,0,0.0,0,23,19,9.5,11.5,2.09
Jalen March,152103,HB,MWSTATE,1,-1.3,1,100.0,,0,0,0,0.0,0,-0.07,2,983,0,73.1,74.1,72.1,16.7,65.5,0.0,0,0,15,10.3,3,29,0,39.3,3,86.2,25,6.9,2,142.4,3,1,3.4,1,26,30,10.0,8.7,1.04
Elijah Snell,151861,HB,LINCOLN,1,3.0,1,66.7,,0,0,0,0.0,0,-1.07,1,380,0,70.7,71.5,71.8,70.2,69.9,10.0,1,0,8,10.0,1,10,0,10.0,2,90.0,9,0.0,0,74.3,3,0,0.0,0,12,9,4.5,6.0,1.33
Tye Hodge,150586,WR,SOCTOW,1,22.0,0,66.7,,0,0,0,0.0,0,-0.37,2,1107,0,70.7,64.6,67.3,,70.3,0.0,0,1,19,0.0,0,11,0,36.4,2,100.0,11,0.0,0,97.9,3,1,100.0,11,29,3,1.5,14.5,2.64
Malik Schell,152687,WR,POINTVILLE,2,6.7,0,66.7,100.0,1,1,0,33.3,1,0.26,1,393,0,31.6,62.9,59.9,,59.4,0.0,0,0,25,0.0,0,18,0,44.4,2,100.0,18,27.8,5,97.9,3,0,72.2,13,29,7,3.5,14.5,1.61
Quentin Sanders,121821,WR,N GREENVLE,1,18.7,0,33.3,,0,0,0,0.0,0,-0.09,0,390,0,66.7,65.3,66.6,,66.3,0.0,0,1,14,0.0,0,7,0,33.3,1,85.7,6,0.0,0,9.7,3,0,100.0,7,14,1,1.0,14.0,2.33
Emmanuel Nwosu,143380,HB,FORT LEW,2,7.7,0,66.7,50.0,1,2,0,0.0,0,-0.37,1,873,0,70.7,77.3,76.9,31.3,60.6,0.0,0,0,5,21.3,10,47,0,35.6,2,78.7,37,0.0,0,109.7,3,1,2.1,1,7,0,0.0,3.5,0.19
Nick Marien,152720,TE,POINTVILLE,1,11.7,0,66.7,,0,0,0,0.0,0,-0.58,2,393,0,70.7,62.9,58.7,,61.5,35.5,11,0,23,0.0,0,31,0,32.3,2,100.0,31,54.8,17,109.7,3,0,9.7,3,42,17,8.5,21.0,1.35
Malik Freeman,154098,TE,FRTVLY,1,7.7,0,33.3,,0,0,0,0.0,0,-0.38,1,874,0,66.7,61.0,56.4,68.7,66.9,63.6,7,0,15,27.3,3,11,0,30.0,1,63.6,7,36.4,4,50.7,3,0,0.0,0,15,0,0.0,15.0,2.14
Oakley Coleman,151787,WR,DELTAST,1,8.7,0,33.3,0.0,0,2,0,0.0,0,-0.95,0,841,0,66.7,61.0,55.1,,54.9,0.0,0,0,2,0.0,0,17,0,11.8,1,100.0,17,0.0,0,42.4,3,0,100.0,17,2,2,2.0,2.0,0.12
Juwan Lyons,153143,FB,STANKN,1,7.0,0,0.0,0.0,0,1,0,,0,-0.47,0,1455,0,,67.6,45.9,19.8,48.6,75.0,15,0,0,0.0,0,20,1,31.6,0,95.0,19,10.0,2,39.6,2,0,0.0,0,0,0,,,0.0
Justin Davis,154896,WR,MITECH,1,3.5,0,100.0,,0,0,0,0.0,0,-0.3,0,980,0,70.7,62.9,63.2,,62.8,0.0,0,0,9,0.0,0,12,0,33.3,2,100.0,12,83.3,10,93.8,2,0,16.7,2,13,6,3.0,6.5,1.08
Joseph Logan,166812,TE,LANECOL,1,14.5,0,50.0,,0,0,0,0.0,0,-0.27,1,942,0,66.7,61.0,63.6,71.7,65.0,100.0,20,0,26,20.0,4,20,1,30.0,1,80.0,16,0.0,0,95.8,2,0,0.0,0,26,1,1.0,26.0,1.63
Ryan Whitaker,109196,HB,LANECOL,1,-4.5,1,50.0,,0,0,0,0.0,0,0.18,1,942,0,66.7,66.3,56.5,42.9,57.4,0.0,0,0,22,45.0,9,20,0,47.4,1,50.0,10,10.0,2,89.6,2,0,0.0,0,22,32,32.0,22.0,2.2
Faizon Knight,84483,WR,LINCOK,1,37.0,0,50.0,,0,0,0,0.0,0,-0.61,1,1452,0,66.7,61.0,69.8,,68.9,0.0,0,0,52,0.0,0,14,0,15.4,1,92.9,13,0.0,0,135.4,2,1,100.0,14,52,0,0.0,52.0,4.0
Michael Credle Jr.,151879,WR,LINCOLN,1,5.0,0,50.0,,0,0,0,0.0,0,-0.25,1,380,0,66.7,61.0,62.5,,62.3,0.0,0,0,11,0.0,0,11,0,36.4,1,100.0,11,9.1,1,66.7,2,0,90.9,10,11,6,6.0,11.0,1.0
Jared Smith,155014,HB,MITECH,1,2.5,1,100.0,,0,0,0,0.0,0,-0.15,1,980,0,70.7,38.3,53.2,30.0,70.0,0.0,0,0,8,37.5,6,16,0,50.0,2,62.5,10,0.0,0,97.9,2,0,0.0,0,15,10,5.0,7.5,1.5
