player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
John Christian,196119,HB,LANECOL,1,6,3,0,0.0,0,0,22,0,0,3,20,142.9,0,0,942,0,6,71.4,64.4,75.0,,25.1,62.4,66.9,58.1,7,0,7,1,4,10,0,0,1,7,0,22,20,3.33,3.7,1.75,0
Maximus Jones,207129,HB,BOWIE ST,1,6,0,0,0.0,0,0,26,1,0,0,8,0.0,1,1,365,0,0,70.7,55.5,74.0,,8.8,42.4,63.2,60.0,13,0,0,0,16,7,0,0,1,6,0,26,8,1.33,4.3,0.0,6
Sean Allen,148030,HB,NTH CENT,1,6,1,0,0.0,0,0,5,0,0,1,8,22.2,0,0,1022,0,2,70.5,47.7,0.0,,48.4,56.4,53.7,59.8,3,1,0,0,4,9,0,0,0,6,0,5,8,1.33,0.8,0.0,4
Joseph Hampton,181348,HB,SVANNAH ST,1,6,1,0,0.0,0,0,-4,0,0,1,8,19.0,0,0,286,0,6,71.7,56.1,73.7,,53.6,57.7,57.0,54.8,2,0,1,1,12,11,0,0,2,7,0,-4,8,1.33,-0.7,0.08,0
Michael Ryan,211606,QB,WARNER,1,6,1,0,0.0,0,0,2,0,0,0,0,0.0,2,2,407,0,0,67.8,59.0,73.1,59.7,,,58.4,60.0,13,0,0,0,0,5,37,5,0,1,1,39,14,2.33,6.5,,0
Reginald Johnson,193839,HB,WEBINT,1,6,1,0,0.0,0,0,18,0,0,1,17,47.2,1,2,1246,0,4,70.5,62.2,73.1,,71.3,55.2,61.0,68.0,11,0,0,0,8,11,0,0,0,6,0,18,17,2.83,3.0,0.0,2
Max Zavala,210343,QB,VA LYNCHBU,2,6,3,0,0.0,0,0,14,0,0,2,5,111.1,1,1,406,3,2,71.3,50.5,78.2,48.2,,,61.4,60.0,12,1,0,0,0,32,26,3,0,3,0,40,23,3.83,6.7,,1
Brady Tillman III,181175,HB,ED WATERS,1,6,3,0,0.0,0,0,13,0,0,3,22,183.3,0,0,372,0,0,70.9,69.9,71.3,,68.1,57.8,69.0,,5,0,0,0,4,6,0,0,0,6,0,13,22,3.67,2.2,0.0,5
Ingram Battles,205905,HB,ARKBC,1,6,0,0,0.0,0,0,19,0,0,0,8,0.0,0,0,1515,0,1,70.5,57.5,70.4,,73.4,59.7,57.4,60.0,9,0,0,0,1,8,0,0,0,6,0,19,8,1.33,3.2,0.0,5
Carson Workman,212285,HB,W OREGON,1,6,0,0,0.0,0,0,14,0,1,0,17,31.5,0,1,411,0,1,71.6,61.7,74.9,,69.7,72.6,55.3,65.1,6,0,45,3,10,13,0,0,3,9,0,14,17,2.83,2.3,4.5,5
Kevin Taylor,180333,QB,BOWIE ST,1,6,1,0,0.0,0,0,4,0,0,0,0,0.0,2,2,365,1,0,24.4,57.6,74.1,70.8,,,42.8,60.0,17,1,0,0,0,8,37,4,0,2,0,41,6,1.0,6.8,,2
Zina Mulbah,182412,HB,TUSKEGEE,2,6,4,2,68.6,35,0,51,0,0,4,39,325.0,3,4,405,0,5,70.9,76.3,73.4,,67.5,60.2,79.0,60.0,20,0,-5,2,9,8,0,0,2,8,2,51,39,6.5,8.5,-0.56,1
Jaterrius Johnson,210150,HB,LOUCHR,1,6,3,1,68.9,31,0,45,0,1,3,17,161.9,1,1,958,0,3,70.7,67.8,0.0,,74.6,73.0,68.9,60.0,31,1,8,1,5,7,0,0,1,7,0,45,17,2.83,7.5,1.6,3
Quasim Benson,212140,HB,WCST,1,6,2,0,0.0,0,0,24,0,0,2,13,72.2,1,2,1537,0,2,70.5,77.6,73.1,,79.7,57.3,75.6,59.8,10,0,0,0,4,8,0,0,0,6,0,24,13,2.17,4.0,0.0,4
Shaun Thomas,144239,HB,MT UNION,1,6,2,0,0.0,0,0,18,0,0,2,11,61.1,0,0,1006,1,4,17.9,51.3,73.9,,29.7,54.8,52.7,57.5,8,0,0,0,10,12,0,0,0,6,0,18,11,1.83,3.0,0.0,2
Brand Campbell,179911,QB,WABASH,1,6,1,0,0.0,0,0,4,0,0,0,4,0.0,0,1,1167,1,1,36.2,69.3,76.6,72.4,,54.3,56.5,60.0,6,0,0,0,1,19,10,4,1,2,1,14,14,2.33,2.3,0.0,0
Dylan Hair,211379,QB,TRSU,1,6,0,0,0.0,0,0,32,0,0,0,21,0.0,2,2,1147,1,1,37.6,69.6,76.1,69.4,,,61.3,60.0,14,0,0,0,0,19,0,0,0,6,0,32,21,3.5,5.3,,4
Telly Edouard,206940,HB,Bent,1,6,1,0,0.0,0,0,10,0,0,1,16,38.1,0,0,1238,0,3,70.7,60.6,75.8,,79.6,54.4,62.6,59.5,9,0,5,1,19,8,0,0,1,7,0,10,16,2.67,1.7,0.26,3
Yaseen Murden,180271,HB,AMRINT,1,5,1,0,0.0,0,0,10,0,0,1,8,32.0,1,0,737,1,4,16.2,42.4,73.0,,22.1,57.4,46.0,58.5,12,0,0,0,4,9,0,0,1,5,0,10,8,1.6,2.0,0.0,1
Ronan Noke,194370,QB,ST ANSELM,1,5,0,0,0.0,0,0,6,0,0,0,6,0.0,1,2,399,0,2,68.7,64.4,72.4,54.9,,,69.8,60.0,12,0,0,0,0,6,21,2,0,3,0,27,6,1.2,5.4,,1
Mysaun Sanders,213085,HB,OHIO WES,1,5,0,0,0.0,0,0,26,0,0,0,14,0.0,1,1,1042,0,1,69.7,60.1,70.2,,75.6,56.6,60.1,,14,0,0,0,3,5,0,0,0,5,0,26,14,2.8,5.2,0.0,4
Jonero Scott,182374,HB,MILES,2,5,0,0,0.0,0,0,14,0,2,0,12,53.3,0,0,386,0,2,71.1,64.8,73.6,,72.6,78.0,60.4,59.7,6,0,10,4,13,8,0,0,4,9,0,14,12,2.4,2.8,0.77,3
Isaiah Knowles,144324,QB,ALBANY ST,1,5,1,0,0.0,0,0,4,0,0,1,7,700.0,1,2,360,0,0,69.5,91.0,76.4,90.7,,,67.2,60.0,16,0,0,0,0,20,31,4,0,1,0,35,13,2.6,7.0,,1
Jackson Wasik,210569,QB,KYCRST,1,5,2,0,0.0,0,0,9,0,0,0,7,0.0,1,1,1474,0,1,69.9,66.7,13.0,66.3,,,64.9,60.0,10,1,0,0,0,14,12,2,0,3,0,21,26,5.2,4.2,,2
Jamareon Dale,210574,HB,KYCRST,1,5,0,0,0.0,0,0,9,0,0,0,16,0.0,0,0,1474,0,3,70.1,60.3,77.0,,29.9,67.2,59.3,60.0,6,0,31,2,10,6,0,0,3,7,0,9,16,3.2,1.8,3.1,2
Terayon Sweet,159713,HB,W OREGON,1,5,1,0,0.0,0,0,22,0,0,1,18,51.4,0,0,411,0,4,70.9,67.7,74.8,,71.5,64.1,65.4,65.7,7,0,29,2,15,8,0,0,2,7,0,22,18,3.6,4.4,1.93,1
Zyaire Williams,181398,HB,SVANNAH ST,1,5,1,0,0.0,0,0,17,0,0,1,15,50.0,0,1,286,0,1,69.9,59.3,72.3,,,59.4,56.7,60.0,4,0,-1,1,5,6,0,0,1,6,0,17,15,3.0,3.4,-0.2,4
Joqwan West,212350,WR,WCU,1,5,3,0,0.0,0,0,-3,0,1,1,1,14.3,0,0,1535,1,1,22.4,55.0,78.4,25.7,,74.6,47.5,60.6,6,0,54,5,27,15,13,3,8,7,0,10,10,2.0,2.0,2.0,1
Jadon Adams,181307,WR,SVANNAH ST,1,5,2,0,0.0,0,0,22,0,0,2,9,60.0,1,1,286,0,4,70.7,53.2,77.7,52.8,,53.3,60.6,59.7,11,0,7,1,23,15,0,0,3,6,0,22,9,1.8,4.4,0.3,1
Jhamier Howard,211019,HB,PACENY,1,5,2,0,0.0,0,0,23,0,0,2,22,176.0,1,2,1536,0,0,69.7,64.8,71.2,,72.2,56.6,65.3,,13,0,0,0,8,5,0,0,1,5,0,23,22,4.4,4.6,0.0,5
Conner Twymon,193741,HB,MILES,1,5,0,0,0.0,0,0,22,0,0,0,12,0.0,1,1,386,0,2,69.7,57.0,69.1,,69.2,,57.3,,11,0,0,0,0,5,0,0,0,5,0,22,12,2.4,4.4,,3
Zaheer Seabrooks,151858,HB,LINCOLN,1,5,2,0,0.0,0,0,11,0,0,2,14,112.0,0,0,380,0,4,69.7,55.2,73.7,,70.0,54.1,55.7,60.0,4,0,0,0,12,6,0,0,1,5,0,11,14,2.8,2.2,0.0,1
Peyton Nero,178579,HB,LANECOL,1,5,0,0,0.0,0,0,6,0,0,0,10,0.0,0,0,942,1,5,16.2,39.8,74.5,,79.2,60.0,40.4,58.9,4,0,0,0,1,9,0,0,0,5,0,6,10,2.0,1.2,0.0,0
Dante Casciola,149521,QB,RAND MACON,1,5,1,0,0.0,0,0,10,0,0,1,18,200.0,0,2,1546,0,2,68.5,62.9,73.3,58.7,,,63.3,60.0,8,0,0,0,0,15,8,2,0,3,1,18,21,4.2,3.6,,0
DJ Ralph,158802,QB,CHADST,1,5,1,1,40.0,16,0,19,0,0,1,15,375.0,2,2,809,0,0,69.9,62.8,76.5,63.0,,,58.3,60.0,16,0,0,0,0,24,21,3,0,2,0,40,16,3.2,8.0,,2
Ty Pugliano,212844,HB,JHN HOP,1,5,3,0,0.0,0,0,16,0,0,3,18,216.0,1,0,1543,0,2,69.7,62.2,71.6,,0.0,57.7,66.9,58.9,13,0,0,0,3,7,0,0,0,5,0,16,18,3.6,3.2,0.0,3
Andrew Martinez,209210,QB,SRSU,2,5,0,0,0.0,0,0,-21,0,0,0,3,0.0,1,1,1133,2,2,69.6,44.0,0.0,48.2,,,56.6,60.0,10,3,0,0,0,30,10,1,0,4,0,-11,19,3.8,-2.2,,2
Jamarian Robinson,211604,HB,WARNER,1,4,0,0,0.0,0,0,10,0,1,0,6,30.0,0,1,407,0,0,68.9,67.5,72.0,,84.9,68.3,64.7,59.1,7,0,12,1,5,7,0,0,2,5,0,10,6,1.5,2.5,2.4,4
Tony Roberson,211292,HB,TXWSLY,1,4,2,0,0.0,0,0,14,0,0,2,12,150.0,1,2,1457,0,1,68.6,71.9,72.7,,78.2,56.3,72.5,59.6,10,0,0,0,6,6,0,0,0,4,0,14,12,3.0,3.5,0.0,3
M'Khi Guy,212066,HB,LINCOK,1,4,0,0,0.0,0,0,3,0,0,0,5,0.0,0,0,1452,0,0,68.6,55.7,73.8,,,54.7,56.5,60.0,3,0,0,0,14,5,0,0,0,4,0,3,5,1.25,0.8,0.0,4
Ashton Mitchell,211278,HB,TXWSLY,1,4,0,0,0.0,0,0,10,0,0,0,6,0.0,0,1,1457,0,3,68.6,65.6,68.8,,70.8,60.0,63.9,,7,0,0,0,1,4,0,0,0,4,1,10,6,1.5,2.5,0.0,1
Mutwali Stewart,213198,HB,WYNESBRG,1,4,0,0,0.0,0,0,13,0,0,0,9,0.0,0,1,1175,0,1,68.6,66.3,73.4,,,56.3,66.7,,6,0,0,0,4,4,0,0,0,4,1,13,9,2.25,3.3,0.0,3
Phillip Jones II,192203,QB,LOUCHR,1,4,1,0,0.0,0,0,-2,0,0,1,2,200.0,2,1,958,0,1,68.2,45.4,74.5,44.6,,,56.9,60.0,16,0,0,0,0,13,32,3,0,1,0,30,16,4.0,7.5,,0
Daytuawn Pearson,210365,HB,CHADST,1,4,0,0,0.0,0,0,24,0,0,0,2,0.0,1,1,809,0,1,68.6,58.8,73.0,,,55.4,59.7,60.0,13,0,0,0,9,5,0,0,0,4,0,24,2,0.5,6.0,0.0,3
Mark Benjamin,211201,HB,TXWSLY,1,4,1,0,0.0,0,0,5,0,1,1,4,40.0,0,0,1457,1,1,15.7,48.5,70.9,,77.0,79.6,41.7,,4,0,22,1,6,4,0,0,1,5,0,5,4,1.0,1.3,3.67,3
Carson Shriver,213148,HB,WYNESBRG,1,4,0,0,0.0,0,0,13,0,1,0,7,29.2,0,1,1175,0,1,69.2,62.4,72.0,,73.2,67.1,59.2,60.0,8,1,18,2,7,5,0,0,2,6,0,13,7,1.75,3.3,2.57,3
Jeremiah Johnson,160963,QB,WARNER,1,4,0,0,0.0,0,0,-2,0,0,0,1,0.0,0,0,407,2,0,25.1,38.9,0.0,48.1,,,44.3,60.0,4,2,0,0,0,20,4,1,0,3,0,2,2,0.5,0.5,,1
Cameron Sheppard,210714,QB,LANECOL,1,4,0,0,0.0,0,0,-4,0,0,0,3,0.0,0,1,942,1,2,16.8,29.8,70.4,42.3,,,44.1,60.0,7,0,0,0,0,7,7,1,0,3,0,3,3,0.75,0.8,,0
Careal Carter,193815,S,WEBINT,1,4,2,0,0.0,0,0,7,0,0,2,12,150.0,0,0,1246,0,1,68.6,62.4,72.2,,,57.2,63.6,57.9,9,1,0,0,3,10,0,0,0,4,0,7,12,3.0,1.8,0.0,3
Brinley Vandiver,193742,QB,MILES,2,4,0,0,0.0,0,0,-4,0,0,0,2,0.0,0,1,386,2,0,48.8,44.1,79.4,42.9,,,58.7,60.0,7,0,0,0,0,45,13,2,0,2,0,9,18,4.5,2.3,,1
Daryl Searcy Jr.,205909,HB,ARKBC,1,4,0,0,0.0,0,0,7,0,0,0,5,0.0,0,0,1515,1,1,17.0,45.9,72.2,,,64.4,41.7,60.0,4,0,7,2,7,5,0,0,3,6,0,7,5,1.25,1.8,1.0,3
Sedrick Hill Jr.,205913,QB,ARKBC,1,4,0,0,0.0,0,0,7,0,0,0,2,0.0,0,0,1515,0,0,67.6,22.6,0.0,20.9,,,58.3,60.0,5,1,0,0,0,10,2,2,0,2,0,9,6,1.5,2.3,,2
Ethan Abberger,206635,WR,ADRIAN,1,4,2,0,0.0,0,0,-2,0,0,2,7,38.9,0,0,1534,0,3,69.9,73.7,78.4,,,78.9,53.1,57.5,6,0,88,5,25,24,0,0,5,9,0,-2,7,1.75,-0.5,3.52,0
Garret Wilson,188738,QB,NTH CENT,1,4,1,1,57.7,15,0,26,0,0,1,4,25.0,2,1,1022,0,0,69.9,92.5,76.0,92.6,,,65.9,60.0,15,0,0,0,0,31,0,0,0,4,1,26,4,1.0,6.5,,1
Isaiah Osgood,206970,QB,Bent,1,4,1,0,0.0,0,0,4,0,0,1,8,200.0,1,1,1238,0,2,67.2,72.1,0.0,63.5,,,74.1,60.0,15,1,0,0,0,4,24,2,0,2,0,28,14,3.5,7.0,,0
Drew Forkner,194346,QB,ST ANSELM,1,4,0,0,0.0,0,0,0,0,0,0,,100.0,1,0,399,0,0,68.5,54.2,1.3,57.8,,,56.2,60.0,18,1,0,0,0,5,27,4,0,0,0,27,1,0.25,6.8,,0
Amarion Grant,207416,HB,ED WATERS,1,4,0,0,0.0,0,0,2,0,0,0,6,0.0,0,1,372,0,0,68.9,62.1,73.0,,77.1,60.5,61.0,60.0,4,0,6,1,9,6,0,0,1,5,0,2,6,1.5,0.5,0.67,4
Chase Altis,207551,QB,GC,1,4,2,0,0.0,0,0,13,0,0,1,8,88.9,0,2,1533,2,0,23.4,42.7,0.0,46.0,,,56.5,60.0,5,2,0,0,0,13,3,1,0,3,0,16,16,4.0,4.0,,2
Jayden Eaton,213049,HB,OBERLIN,1,4,1,0,0.0,0,0,9,0,0,1,8,50.0,0,0,1544,0,4,68.6,64.2,70.1,,,58.2,63.9,,6,0,0,0,2,4,0,0,0,4,0,9,8,2.0,2.3,0.0,0
Ja'Khael Rowser,196817,HB,TUSKEGEE,1,4,0,0,0.0,0,0,7,0,0,0,9,0.0,0,0,405,0,1,69.5,55.2,75.3,,,56.8,55.5,56.8,4,0,0,1,11,11,0,0,2,5,0,7,9,2.25,1.8,0.0,2
Miles Scott,178892,QB,MHMRTI,1,4,0,0,0.0,0,0,5,0,0,0,4,0.0,0,0,999,0,0,68.8,52.6,75.2,52.9,,,56.3,60.0,7,0,0,0,0,19,9,2,0,2,0,14,9,2.25,3.5,,1
Desmond Leverette,182919,HB,TUSKEGEE,1,4,0,0,0.0,0,0,24,0,0,0,6,0.0,0,1,405,0,0,68.6,70.5,69.2,,75.0,57.8,69.2,,9,0,0,0,3,4,0,0,0,4,0,24,6,1.5,6.0,0.0,4
Devon Haley,213075,HB,OHIO WES,1,4,0,0,0.0,0,0,-3,1,0,0,6,0.0,0,0,1042,0,2,68.9,57.2,73.3,,79.3,57.1,57.4,57.9,2,0,15,1,7,7,0,0,2,5,0,-3,6,1.5,-0.8,2.14,2
Dominic Santoiemma,212883,HB,KENYON,1,4,0,0,0.0,0,0,2,0,1,0,2,10.0,0,0,1545,0,2,68.9,56.0,70.4,,69.7,76.9,52.9,60.0,3,0,11,1,3,5,0,0,1,5,0,2,2,0.5,0.5,3.67,2
Emmanuel Laracuente,174910,HB,ST ANSELM,1,4,0,0,0.0,0,0,17,1,0,0,6,0.0,1,2,399,0,0,68.9,51.9,73.6,,74.6,37.9,56.4,58.9,10,0,1,1,18,6,0,0,2,5,0,17,6,1.5,4.3,0.06,4
Jahylen Lee,211794,HB,Ferr,1,4,1,0,0.0,0,0,1,0,0,1,5,25.0,0,0,869,1,2,15.7,39.1,71.6,,71.8,58.1,38.4,60.0,3,0,1,1,6,5,0,0,1,5,0,1,5,1.25,0.3,0.17,2
C.J. Jackson,213088,QB,OHIO WES,1,4,1,0,0.0,0,0,-3,0,0,1,1,11.1,0,0,1042,1,2,36.3,42.1,76.0,49.3,,,39.4,60.0,6,0,0,0,0,14,6,1,0,3,0,3,7,1.75,0.8,,1
Cameron Chatmon,213095,HB,RAND MACON,1,4,0,0,0.0,0,0,6,0,0,0,7,0.0,0,0,1546,0,4,68.9,56.3,70.7,,74.6,60.8,55.7,59.5,3,0,5,1,4,6,0,0,1,5,0,6,7,1.75,1.5,1.25,0
Kayden Minner,212951,HB,MT UNION,1,4,2,0,0.0,0,0,13,0,0,2,8,100.0,0,1,1006,0,3,68.6,60.5,71.6,,,56.4,61.3,59.5,7,0,0,0,5,6,0,0,0,4,0,13,8,2.0,3.3,0.0,1
Nazsir Oglesby,167263,HB,LINCOLN,1,4,0,0,,0,0,0,0,0,0,4,0.0,0,1,380,0,4,68.6,60.3,71.7,,24.7,57.4,63.8,,7,0,0,0,5,4,0,0,0,4,0,0,4,1.0,0.0,0.0,0
Jermaine Land,166242,HB,W OREGON,1,4,0,0,0.0,0,0,2,0,0,0,8,0.0,0,0,411,0,3,69.5,62.4,74.0,,75.3,74.0,57.5,59.8,3,0,30,3,9,6,0,0,3,7,0,2,8,2.0,0.5,3.33,1
Eli Foutz,211762,QB,Ferr,1,4,2,0,0.0,0,0,10,0,0,2,7,155.6,0,1,869,0,1,69.1,59.7,75.4,57.7,,,60.9,60.0,5,0,0,0,0,26,0,1,0,3,1,10,9,2.25,2.5,,2
Cameron Bennett,211544,HB,WARNER,1,4,1,0,0.0,0,0,10,0,0,1,12,60.0,0,0,407,0,0,68.9,64.4,70.7,,32.6,63.5,64.7,60.0,5,0,4,1,3,5,0,0,1,5,0,10,12,3.0,2.5,1.33,4
Antwan Davis,212197,HB,WCST,1,4,1,0,0.0,0,0,2,0,0,1,7,43.8,0,0,1537,0,2,68.6,57.1,74.0,,37.5,55.9,61.4,54.7,4,0,0,0,9,9,0,0,0,4,0,2,7,1.75,0.5,0.0,2
Griffin Scalf,209152,QB,THMORE,2,4,1,0,0.0,0,0,4,0,0,1,8,88.9,0,2,1296,3,1,20.1,29.8,34.7,33.5,62.2,,40.6,60.0,6,2,0,0,0,41,6,1,0,3,0,10,10,2.5,2.5,,0
TJ Mordecai,211527,HB,VIRSTA,1,4,2,0,0.0,0,0,7,0,0,2,6,75.0,0,0,1164,0,0,68.6,61.1,71.0,,73.6,55.6,61.3,,4,0,0,0,5,4,0,0,1,4,0,7,6,1.5,1.8,0.0,4
Aidan Canzater,193963,HB,ERSKIN,1,3,0,0,0.0,0,0,10,0,0,0,9,0.0,0,1,1526,0,3,68.6,51.3,70.0,,70.3,,52.8,,5,0,0,0,0,4,0,0,0,3,0,10,9,3.0,3.3,,0
Malakai Anthony,142524,QB,BOWIE ST,1,3,2,0,0.0,0,0,0,0,0,0,,100.0,1,2,365,0,0,68.4,64.8,75.1,62.0,,,65.2,60.0,11,0,0,0,0,12,21,3,0,0,0,21,13,4.33,7.0,,0
Blaik Nation,195551,HB,HA,1,3,0,0,0.0,0,0,7,0,0,0,3,0.0,0,0,1528,0,2,68.5,65.0,72.5,,60.1,73.1,62.2,,5,0,9,3,11,3,0,0,3,6,0,7,3,1.0,2.3,0.82,1
Rashid SeSay,193191,HB,WLU,1,3,0,0,0.0,0,0,1,0,0,0,6,0.0,0,0,1178,0,1,67.3,58.1,75.2,,79.9,53.6,58.0,56.4,4,0,0,0,10,6,0,0,0,3,0,1,6,2.0,0.3,0.0,2
Julius Thompson,212944,HB,KENYON,1,3,1,0,0.0,0,0,13,0,0,1,11,122.2,0,0,1545,0,3,67.3,67.1,71.4,,14.0,57.5,68.8,60.0,8,0,0,0,4,4,0,0,0,3,0,13,11,3.67,4.3,0.0,0
Torrence Bardell,141753,QB,KY STATE,1,3,0,0,0.0,0,0,13,0,0,0,0,0.0,1,1,378,0,0,68.1,65.9,0.0,68.8,,,63.0,60.0,11,1,0,0,0,10,0,0,0,3,0,13,0,0.0,4.3,,1
Anthony Mix,210766,QB,MILES,1,3,1,0,0.0,0,0,-14,0,0,1,-11,-122.2,0,0,386,0,2,67.5,58.3,70.4,61.0,,,57.6,60.0,6,0,0,0,0,10,0,0,0,3,0,-14,-11,-3.67,-4.7,,0
Zeb Rashid,212989,HB,NTH CENT,1,3,0,0,0.0,0,0,16,0,0,0,8,0.0,0,1,1022,0,1,67.3,64.8,70.3,,70.0,57.4,64.6,,9,0,0,0,4,3,0,0,0,3,0,16,8,2.67,5.3,0.0,2
Tyler Strickland,197556,QB,ARKBC,1,3,0,0,0.0,0,0,-2,0,0,0,2,0.0,0,0,1515,0,0,69.1,53.2,74.4,49.7,,,64.3,60.0,5,1,0,0,0,14,0,0,0,3,0,-2,2,0.67,-0.7,,1
D'Markus Mathis,180065,HB,WEBINT,1,3,0,0,0.0,0,0,8,0,0,0,5,0.0,0,0,1246,0,3,68.6,65.8,71.7,,25.6,56.9,67.9,59.1,5,0,0,0,5,7,0,0,1,3,0,8,5,1.67,2.7,0.0,0
Ronjai Francis,206835,HB,AMRINT,1,3,0,0,0.0,0,0,6,0,0,0,4,0.0,0,0,737,0,0,65.5,57.2,70.9,,74.9,55.4,58.6,60.0,4,0,0,0,5,3,0,0,0,3,0,6,4,1.33,2.0,0.0,2
Scott Ballentine,212705,QB,DEPAUW,1,3,1,0,0.0,0,0,0,0,0,0,,100.0,0,0,845,2,0,33.4,71.4,76.9,75.3,,,47.7,60.0,3,0,0,0,0,27,3,3,0,0,0,3,7,2.33,1.0,,0
Luke Warnock,206990,QB,Bent,1,3,0,0,0.0,0,0,-5,0,0,0,1,0.0,0,0,1238,1,2,69.1,43.1,75.7,44.5,,,52.8,60.0,1,0,0,0,0,14,1,1,0,2,0,-4,6,2.0,-1.3,,0
Anthony McMillian,207236,HB,CHADST,1,3,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,809,0,0,67.3,54.0,69.7,,,57.8,55.1,60.0,2,0,0,0,3,4,0,0,0,3,0,2,2,0.67,0.7,0.0,3
Dorian Manuel,178969,HB,WEBINT,1,3,1,0,0.0,0,0,6,0,0,1,3,33.3,0,0,1246,0,3,67.3,51.9,69.5,,,59.9,53.5,59.8,4,0,0,0,1,6,0,0,0,3,0,6,3,1.0,2.0,0.0,0
JJ Miller,213209,QB,WITNBRG,1,3,1,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,1216,1,0,27.3,46.7,74.9,56.9,,,35.0,60.0,1,0,0,0,0,14,1,2,0,1,0,-3,6,2.0,-1.0,,1
Karee Dykes,207579,HB,GC,1,3,0,0,0.0,0,0,6,0,0,0,7,0.0,0,1,1533,0,2,68.6,62.8,73.4,,75.2,54.3,64.9,60.0,7,0,0,0,15,6,0,0,0,3,0,6,7,2.33,2.0,0.0,1
Vince Martin,210940,HB,NMiU,1,3,0,0,0.0,0,0,9,0,0,0,4,0.0,0,0,1031,0,0,67.3,60.8,68.8,,,,57.6,67.5,7,0,0,0,0,8,0,0,0,3,0,9,4,1.33,3.0,,1
Kyjuan Westmoreland,207670,HB,GC,1,3,1,0,0.0,0,0,6,0,0,1,9,75.0,0,0,1533,0,1,67.8,62.4,73.1,,33.5,69.2,61.2,59.6,5,0,19,1,9,6,0,0,1,4,0,6,9,3.0,2.0,2.11,2
Will Anglen,131670,QB,LINCOK,1,3,0,0,0.0,0,0,-1,0,0,0,1,0.0,0,0,1452,0,0,67.6,53.4,0.0,61.4,,,55.0,,5,1,0,0,0,2,5,1,0,2,0,4,10,3.33,1.3,,1
Kamryn Holmes,212238,HB,WCST,1,3,0,0,0.0,0,0,7,0,0,0,5,0.0,0,0,1537,0,1,67.3,51.2,71.1,,13.2,57.2,55.7,59.5,4,0,0,0,5,5,0,0,1,3,0,7,5,1.67,2.3,0.0,2
Anthony Lofaro,212236,HB,WCST,1,3,0,0,0.0,0,0,11,0,0,0,4,0.0,0,0,1537,1,1,12.1,44.6,68.9,,71.5,60.0,47.3,,7,0,0,0,1,3,0,0,0,3,0,11,4,1.33,3.7,0.0,2
George Rogers,211605,HB,WARNER,1,3,0,0,0.0,0,0,15,0,0,0,11,0.0,0,2,407,0,0,68.1,61.5,72.1,,79.2,55.9,60.9,,9,0,0,0,8,3,0,0,1,3,0,15,11,3.67,5.0,0.0,3
Ashontis Brooks Jr.,210153,HB,LOUCHR,1,3,3,0,0.0,0,0,6,0,0,3,6,200.0,0,0,958,0,2,67.3,62.1,73.1,,35.1,57.9,63.8,,4,0,0,0,2,3,0,0,0,3,0,6,6,2.0,2.0,0.0,1
Andre Staley,211899,HB,ELIZBTH ST,1,3,1,0,0.0,0,0,9,0,0,1,7,58.3,0,0,373,0,0,67.8,63.8,69.5,,66.7,78.2,60.1,60.0,6,0,7,1,2,5,0,0,1,4,0,9,7,2.33,3.0,3.5,3
Jaedon Alston,211635,TE,WLU,1,3,1,0,0.0,0,0,17,0,0,1,15,166.7,1,1,1178,0,1,67.3,68.1,75.1,,75.6,60.0,66.6,55.8,10,0,0,0,1,11,0,0,0,3,1,17,15,5.0,5.7,0.0,2
Jaleb Tupuola,210719,HB,LANECOL,1,3,0,0,0.0,0,0,5,0,0,0,7,0.0,0,0,942,0,3,67.8,60.4,72.3,,,63.7,59.7,59.7,5,0,-2,1,3,6,0,0,1,4,0,5,7,2.33,1.7,-0.67,0
Ri'Jon Hammond,193763,HB,VIRSTA,1,3,2,0,0.0,0,0,18,0,0,2,9,200.0,1,1,1164,0,1,68.6,64.3,74.4,,34.8,56.0,70.5,59.0,10,0,0,0,7,7,0,0,0,3,0,18,9,3.0,6.0,0.0,2
Bryson Douglas,213274,HB,CLG OF WOO,1,2,0,0,0.0,0,0,3,0,0,0,6,0.0,0,0,1217,0,1,65.5,64.0,73.1,,,55.5,65.3,,5,0,0,0,8,2,0,0,0,2,0,3,6,3.0,1.5,0.0,1
Seth Mencer,161327,HB,DEPAUW,1,2,1,0,0.0,0,0,13,0,0,1,13,216.7,1,1,845,0,2,66.3,58.9,72.4,,7.7,62.5,62.4,,13,0,3,1,5,2,0,0,1,3,0,13,13,6.5,6.5,0.6,0
Brandon Jorgensen,164612,QB,SOCTOW,1,2,1,0,0.0,0,0,0,0,0,0,,100.0,0,1,1107,1,0,10.7,47.4,68.1,44.5,,,60.5,60.0,9,0,0,0,0,1,14,2,0,0,0,14,23,11.5,7.0,,0
