player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jamari Pierre,167626,T,ED WATERS,1,100.0,0,372,57.9,46.5,65.2,0,0,15,100.0,100.0,100.0,1,0,0,51,0,0,0,51,17,17,0,51,34,0
Riley Bodine,88602,C,UVAWIS,1,100.0,0,1320,58.8,42.8,61.2,0,1,27,100.0,100.0,94.4,0,2,1,51,51,0,0,51,28,28,0,0,23,0
Kevin Coulther,194337,T,ST ANSELM,1,100.0,1,399,49.1,41.8,50.9,1,0,25,100.0,100.0,98.0,1,1,0,51,0,0,51,51,26,26,0,0,25,0
Ross Olinger,194375,G,ST ANSELM,1,100.0,0,399,58.7,83.7,53.4,0,0,25,100.0,100.0,100.0,1,0,0,51,0,51,0,51,26,26,0,0,25,0
Deounta Cromity,194518,G,UVAWIS,1,100.0,0,1320,52.9,53.6,51.1,0,2,27,100.0,100.0,96.3,1,2,0,51,0,51,0,51,28,28,0,0,23,0
William Rudeseal,194552,G,UVAWIS,1,100.0,0,1320,48.3,19.7,52.1,1,1,27,100.0,100.0,96.3,0,2,0,51,0,0,0,51,28,28,51,0,23,0
Ethan Stewart,151395,G,INWSLY,1,100.0,0,1451,60.6,85.7,53.9,0,0,31,100.0,100.0,100.0,0,0,0,51,0,49,0,51,32,32,0,0,19,2
Samuel Adams,196929,G,LINCOK,2,100.0,0,1452,48.1,43.1,46.2,1,1,27,100.0,100.0,96.3,0,2,0,50,0,8,0,50,30,30,42,0,20,0
Jalen White,196625,G,BSU,1,100.0,0,1531,53.1,57.9,56.0,0,0,28,100.0,100.0,100.0,1,0,0,50,0,50,0,50,29,29,0,0,21,0
Thomas Walton,154545,T,ST ANSELM,1,98.0,0,399,38.3,29.5,49.8,1,0,24,96.0,96.2,97.9,2,1,0,50,0,0,0,51,25,26,0,31,25,20
Zach Brown,195152,G,CATAWB,1,100.0,0,802,49.4,39.6,55.5,0,0,32,100.0,100.0,100.0,1,0,0,49,0,0,0,49,35,35,49,0,14,0
Amir Stokes,195656,C,LINCOLN,1,100.0,0,380,55.6,59.6,55.3,0,1,21,100.0,100.0,97.6,0,1,0,49,49,0,0,49,21,21,0,0,28,0
EJ Pullins,195647,G,LINCOLN,1,100.0,0,380,56.6,44.9,57.2,0,0,21,100.0,100.0,100.0,0,0,0,49,0,0,0,49,21,21,49,0,28,0
Kasir Wimber,195674,G,LINCOLN,1,100.0,0,380,57.6,77.9,53.8,0,1,21,100.0,100.0,97.6,0,1,0,49,0,49,0,49,21,21,0,0,28,0
Joseph Jordan,179628,G,N GREENVLE,1,100.0,0,390,47.3,49.4,50.3,0,2,27,100.0,100.0,96.3,1,2,0,49,0,49,0,49,29,29,0,0,20,0
Bryce Shepherd,195581,T,HA,1,100.0,1,1528,59.6,69.4,61.1,0,1,31,100.0,100.0,95.2,1,2,1,49,0,0,49,49,31,31,0,0,18,0
Kameron Zaengle,179558,G,EDNBFS,1,100.0,0,860,54.8,9.9,63.4,0,1,23,100.0,100.0,89.1,0,3,2,49,0,0,0,49,25,25,49,0,24,0
Seth Ulett,195668,T,LINCOLN,1,100.0,0,380,59.9,71.4,55.7,0,1,21,100.0,100.0,97.6,0,1,0,49,0,0,49,49,21,21,0,0,28,0
JaQuavious Kennedy,197540,G,ARKBC,1,100.0,0,1515,48.7,0.0,61.0,1,4,27,100.0,100.0,90.7,1,5,0,48,0,48,0,48,28,28,0,0,20,0
Henrique Smith,194796,G,FRTVLY,1,100.0,0,874,44.1,0.8,54.6,0,3,23,100.0,100.0,89.1,0,4,1,48,0,0,0,48,26,26,47,1,22,0
Larry Jones III,154625,G,VIRUNI,1,100.0,0,1165,68.5,26.8,73.8,0,1,20,100.0,100.0,97.5,0,1,0,47,0,47,0,47,21,21,0,0,26,0
Justin Royes,194617,T,VIRUNI,1,100.0,0,1165,71.6,78.1,67.3,0,1,20,100.0,100.0,97.5,0,1,0,47,0,0,47,47,21,21,0,0,26,0
Ry'Carri Dailey,196944,WR,VA LYNCHBU,6,25.1,0,406,61.3,,51.3,0,0,0,0.0,0.0,,0,0,0,47,0,0,0,187,0,140,0,0,47,0
Joe Rounds,194616,C,VIRUNI,1,100.0,0,1165,70.5,24.8,75.1,1,1,20,100.0,100.0,95.0,0,2,0,47,47,0,0,47,21,21,0,0,26,0
Omarion Hairston,196951,TE,VA LYNCHBU,6,59.5,1,406,53.8,72.4,42.7,0,0,3,8.6,8.6,100.0,1,0,0,47,0,0,0,79,3,35,0,0,44,30
Adrian Crespin,194579,G,VIRUNI,1,100.0,0,1165,76.1,33.2,82.0,0,0,20,100.0,100.0,100.0,0,0,0,47,0,0,0,47,21,21,47,0,26,0
Jack Clavel,196912,QB,LINCOK,3,37.3,0,1452,39.9,,60.0,0,0,0,0.0,0.0,,2,0,0,47,0,0,0,126,0,76,0,0,47,0
Mathias Nielsen,194612,T,VIRUNI,1,100.0,0,1165,73.2,67.1,78.8,0,1,20,100.0,100.0,97.5,1,1,0,47,0,0,0,47,21,21,0,47,26,0
Nazir Sims,196688,G,KYCRST,1,100.0,0,1474,62.4,84.0,58.1,0,0,25,100.0,100.0,100.0,0,0,0,46,0,0,0,46,25,25,46,0,21,0
Owen Blaine,196634,T,KYCRST,1,100.0,0,1474,45.0,0.4,62.8,1,3,25,100.0,100.0,92.0,0,4,0,46,0,0,0,46,25,25,0,46,21,0
Ethan Harris,196662,C,KYCRST,1,100.0,0,1474,56.6,67.3,54.4,0,0,25,100.0,100.0,100.0,0,0,0,46,46,0,0,46,25,25,0,0,21,0
Griffen Green,196658,G,KYCRST,1,100.0,0,1474,48.8,33.8,49.1,1,0,25,100.0,100.0,98.0,0,1,0,46,0,46,0,46,25,25,0,0,21,0
Tate Crum,196643,T,KYCRST,1,100.0,0,1474,26.3,0.0,42.8,1,2,25,100.0,100.0,90.0,0,4,1,46,0,0,46,46,25,25,0,0,21,0
Keyvaun Eady,152366,WR,W OREGON,2,40.7,0,411,56.7,,68.2,0,0,0,0.0,0.0,,1,0,0,46,0,0,0,113,0,67,0,0,46,0
Gabriel Garmon,196792,WR,TUSKEGEE,2,47.4,0,405,77.9,,60.4,0,0,0,0.0,0.0,,0,0,0,45,0,0,0,95,0,49,0,0,45,0
Connor Howard,151579,G,MILES,1,100.0,0,386,58.2,84.0,51.0,0,0,26,100.0,100.0,100.0,0,0,0,45,0,0,0,45,28,28,45,0,17,0
Amari Derby,196915,WR,LINCOK,3,47.8,0,1452,71.7,,59.2,0,0,0,0.0,0.0,,0,0,0,44,0,0,0,92,0,48,0,0,44,0
Ryan Richard,197264,G,LOUCHR,1,100.0,0,958,54.2,81.8,55.4,0,0,18,100.0,100.0,100.0,1,0,0,43,0,0,0,43,18,18,43,0,25,0
Bennett Landry,152527,C,AVEMAR,1,100.0,0,1450,48.6,58.4,53.4,0,0,20,100.0,100.0,100.0,1,0,0,43,43,0,0,43,22,22,0,0,21,0
Tyreek Howard,182822,C,NAUSTA,1,100.0,0,1453,31.8,0.0,58.2,0,3,27,100.0,100.0,94.4,0,3,0,42,42,0,0,42,28,28,0,0,14,0
Deven Thompson,143232,WR,ED WATERS,1,70.0,0,372,70.6,,50.3,0,0,0,0.0,0.0,,0,0,0,42,0,0,0,60,0,18,0,0,42,0
Brennan Lewis,193473,G,AVEMAR,2,100.0,0,1450,48.9,24.4,51.7,1,1,25,100.0,100.0,96.0,0,2,0,42,0,18,0,42,26,26,24,0,16,0
Joshua Tatum,182810,G,NAUSTA,1,100.0,0,1453,43.8,50.0,38.0,0,2,27,100.0,100.0,96.3,0,2,0,42,0,0,0,42,28,28,42,0,14,0
Justin Phillips,182813,T,NAUSTA,1,100.0,0,1453,38.8,59.1,39.3,1,1,27,100.0,100.0,96.3,1,2,0,42,0,0,0,42,28,28,0,42,14,0
Decarveonta Price,182815,T,NAUSTA,1,100.0,0,1453,49.3,59.3,42.7,0,1,27,100.0,100.0,98.1,0,1,0,42,0,0,42,42,28,28,0,0,14,0
Clayton Bezon,193600,TE,EDNBFS,1,65.1,0,860,64.6,54.0,52.3,0,0,4,15.4,21.4,100.0,0,0,0,41,0,0,0,63,6,28,0,0,35,58
Johnny Jones,167617,WR,ED WATERS,1,68.4,0,372,51.3,,60.6,0,0,0,0.0,0.0,,1,0,0,39,0,0,0,57,0,18,0,0,39,0
David Holloway,195518,G,HA,1,100.0,0,1528,45.4,36.2,44.1,0,3,24,100.0,100.0,89.6,0,4,1,39,0,39,0,39,24,24,0,0,15,0
Ty Robbins,193495,G,AVEMAR,1,100.0,0,1450,55.6,73.7,51.7,0,0,16,100.0,100.0,100.0,0,0,0,39,0,0,3,39,18,18,36,0,21,0
Jacob Mutchler,195550,T,HA,1,100.0,0,1528,67.2,85.0,57.7,0,0,24,100.0,100.0,100.0,0,0,0,39,0,0,0,39,24,24,0,39,15,0
Jalen Thomas,195662,TE,LINCOLN,1,88.4,0,380,49.4,76.2,46.4,0,0,12,70.6,70.6,100.0,0,0,0,38,0,0,0,43,12,17,0,0,26,42
Kainoa Jones,152379,QB,W OREGON,2,36.5,0,411,67.2,,60.0,0,0,0,0.0,0.0,,2,0,0,38,0,0,0,104,0,57,0,0,38,0
Cristian Fallani,193524,C,BLHLYJ,1,100.0,0,1227,36.4,27.4,41.3,0,0,24,100.0,100.0,100.0,0,0,0,38,38,0,0,38,24,24,0,0,14,0
Dakota McLendon,181127,G,WSRAMS,1,100.0,0,1206,58.6,82.7,54.2,0,0,17,100.0,100.0,100.0,0,0,0,38,0,38,0,38,19,19,0,0,19,0
Marlon Chung,195612,T,LINCOLN,1,100.0,0,380,43.8,9.8,53.3,0,1,15,100.0,100.0,90.0,0,2,1,38,0,0,0,38,15,15,0,38,23,0
Thomas Schiavoni,193499,WR,AVEMAR,2,46.8,0,1450,53.8,,50.1,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,79,0,42,0,0,37,0
Joey Anthony,196114,G,LANECOL,1,100.0,0,942,47.2,36.6,47.1,0,1,16,100.0,100.0,96.9,0,1,0,37,0,35,1,37,16,16,1,0,21,0
Chesten Lytch,196726,G,SVANNAH ST,1,100.0,0,286,54.8,74.6,49.4,0,0,21,100.0,100.0,100.0,0,0,0,37,0,37,0,37,22,22,0,0,15,0
Tre Samuel,181384,G,SVANNAH ST,1,100.0,0,286,54.7,61.8,51.6,0,0,21,100.0,100.0,100.0,0,0,0,37,0,0,0,37,22,22,37,0,15,0
Khalifa Sene,196733,T,SVANNAH ST,1,100.0,0,286,62.6,84.0,53.5,0,0,21,100.0,100.0,100.0,0,0,0,37,0,0,37,37,22,22,0,0,15,0
Jordan McCray,166097,T,MILES,1,100.0,0,386,49.3,71.7,47.5,0,1,24,100.0,100.0,97.9,1,1,0,37,0,0,0,37,26,26,0,37,11,0
Jacorey Wright,197416,T,SHORTER,1,100.0,0,396,54.6,49.2,56.1,0,2,20,100.0,100.0,90.0,0,3,1,37,0,0,0,37,20,20,0,37,17,0
Tracy Todd,196736,C,SVANNAH ST,1,100.0,0,286,61.5,80.7,56.6,0,0,21,100.0,100.0,100.0,0,0,0,37,37,0,0,37,22,22,0,0,15,0
Trace Williams,167942,WR,LOUCHR,1,56.9,0,958,51.6,,49.7,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,65,0,28,0,0,37,1
Roman Newkirk,152536,WR,AVEMAR,2,45.0,0,1450,68.8,,59.1,0,0,0,0.0,0.0,,0,0,0,36,0,0,0,80,0,44,0,0,36,1
Nelson Tensley,196984,WR,VA LYNCHBU,6,31.3,0,406,51.3,,60.2,0,0,0,0.0,0.0,,1,0,0,35,0,0,0,112,0,77,0,0,35,0
Max Moenoa,154059,TE,CENT WASH,1,70.0,0,367,56.1,71.6,60.9,0,0,5,27.8,31.8,100.0,1,0,0,35,0,0,0,50,7,22,0,0,28,45
Jamin Miller,196909,HB,LINCOK,2,48.6,0,1452,48.4,22.2,44.8,0,2,14,42.4,44.4,92.9,0,2,0,35,0,0,0,72,16,36,0,0,19,10
Christian Wilkerson,195598,G,HA,1,100.0,0,1528,50.9,44.0,50.0,1,1,20,100.0,100.0,95.0,0,2,0,34,0,0,0,34,20,20,34,0,14,0
Jovan Ortiz,195831,C,WV WESLEY,1,100.0,0,409,52.1,65.4,55.4,0,0,25,100.0,100.0,100.0,1,0,0,34,34,0,0,34,26,26,0,0,8,0
River Thompson,152021,QB,LOUCHR,1,48.6,0,958,59.8,,60.0,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,70,0,30,0,0,34,0
Le'Andre Lewis,152515,TE,AVEMAR,2,75.6,0,1450,43.6,58.2,44.6,0,1,6,35.3,35.3,91.7,0,1,0,34,0,0,0,45,6,17,0,0,28,37
Teagan Brown,179475,WR,EDNBFS,1,48.5,0,860,75.1,,63.4,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,68,0,34,0,0,33,0
Evan Campione,193437,T,AVEMAR,2,100.0,0,1450,30.5,0.0,52.3,0,1,22,100.0,100.0,88.6,0,3,2,33,0,0,0,33,22,22,0,33,11,0
Eddie Acevedo,152528,C,AVEMAR,1,100.0,0,1450,50.8,49.5,52.2,0,1,14,100.0,100.0,96.4,0,1,0,32,32,0,0,32,14,14,0,0,18,0
Darius Morrison,143741,WR,CENT WASH,1,45.1,0,367,57.7,,59.9,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,71,0,39,0,0,32,0
Godgift Dudley,197361,T,SHORTER,1,100.0,0,396,46.2,60.0,51.3,1,0,12,100.0,100.0,95.8,1,1,0,32,0,0,7,32,14,14,0,25,18,0
Cameron Dumas,167990,G,MHMRTI,1,100.0,0,999,64.7,80.5,58.9,0,0,28,100.0,100.0,100.0,0,0,0,32,0,0,0,32,28,28,32,0,4,0
Brenden Hodge,70485,WR,W OREGON,2,35.2,0,411,59.8,,40.7,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,91,0,59,0,0,32,0
Tristen Hayes,151390,TE,INWSLY,1,53.3,0,1451,46.9,60.3,48.7,0,1,5,15.6,15.2,90.0,0,1,0,32,0,0,0,60,5,33,0,0,27,42
Keshaun Palmore,181374,T,SVANNAH ST,1,100.0,0,286,50.5,40.5,53.1,0,2,18,100.0,100.0,94.4,0,2,0,31,0,0,0,31,19,19,0,31,12,0
John Lisotto,186738,G,EDNBFS,1,100.0,0,860,47.6,34.5,47.9,0,3,15,100.0,100.0,90.0,0,3,0,31,0,9,0,31,16,16,22,0,15,0
Isaac Bernard,179471,QB,EDNBFS,1,47.0,0,860,65.7,,60.0,0,0,0,0.0,0.0,,1,0,0,31,0,0,0,66,0,35,0,0,31,0
Austin Shevak,193502,C,AVEMAR,2,100.0,0,1450,53.2,43.2,55.4,0,0,19,100.0,100.0,100.0,0,0,0,30,30,0,0,30,20,20,0,0,10,0
Kelvin Durham,154094,QB,FRTVLY,1,46.9,0,874,39.2,,60.0,0,0,0,0.0,0.0,,1,0,0,30,0,0,0,64,0,33,0,0,30,0
Wyatt Smith,194082,TE,ERSKIN,1,76.3,0,1526,47.5,68.9,50.1,0,0,6,40.0,40.0,100.0,0,0,0,29,0,0,0,38,6,15,0,0,23,35
Isaiah Boyd,194511,TE,UVAWIS,1,60.4,0,1320,43.1,50.9,51.2,0,0,8,30.8,29.6,100.0,0,0,0,29,0,0,0,48,8,27,0,0,21,32
Keith Williams,182387,T,MILES,1,100.0,0,386,52.8,46.1,54.6,1,2,19,100.0,100.0,92.1,0,3,0,29,0,0,0,29,19,19,0,29,10,0
Za'Tarious Anderson,194747,WR,FRTVLY,1,47.5,0,874,49.4,,32.4,0,0,0,0.0,0.0,,1,0,0,29,0,0,0,61,0,32,0,0,29,0
Travis Fenton,161204,G,W OREGON,2,100.0,0,411,48.5,54.9,46.5,0,1,15,100.0,100.0,96.7,0,1,0,29,3,0,0,29,15,15,26,0,14,0
Ben Purciful,195563,G,HA,1,100.0,0,1528,66.3,76.2,64.1,0,1,19,100.0,100.0,97.4,0,1,0,28,0,13,0,28,19,19,15,0,9,0
Collin Jackson,181454,TE,SHORTER,1,63.6,0,396,42.2,69.5,54.1,0,0,3,16.7,15.8,100.0,0,0,0,28,0,0,0,44,3,19,0,0,25,41
Dejuan Bell,78828,WR,FRTVLY,1,45.9,0,874,56.2,,77.9,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,61,0,32,0,0,28,0
Derrell Hairston,168846,WR,VA LYNCHBU,4,33.3,0,406,63.0,,85.2,0,0,0,0.0,0.0,,1,0,0,28,0,0,0,84,0,56,0,0,28,0
Marquell Brown,193958,WR,ERSKIN,1,40.0,0,1526,55.0,,57.8,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,70,0,42,0,0,28,0
Malik Hunter,179841,WR,VIRSTA,1,47.4,0,1164,72.5,,61.5,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,57,0,30,0,0,27,0
Tobio Scienzo,193501,G,AVEMAR,1,100.0,0,1450,58.0,48.1,58.3,0,0,12,100.0,100.0,100.0,0,0,0,27,0,0,0,27,12,12,27,0,15,0
Ray Penniman,193543,C,BLHLYJ,1,100.0,0,1227,46.5,40.2,48.8,0,2,16,100.0,100.0,93.7,0,2,0,27,27,0,0,27,17,17,0,0,10,0
Shamar Zaragoza,141788,WR,ED WATERS,1,64.3,0,372,53.3,,61.0,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,42,0,15,0,0,27,1
EJ Scott,197269,WR,LOUCHR,1,56.3,0,958,58.4,,59.0,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,48,0,21,0,0,27,0
Jaylin Marshall,181465,WR,SHORTER,1,50.9,0,396,58.5,,61.3,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,53,0,26,0,0,27,0
Nehemiah Williams,155496,WR,WSRAMS,1,52.9,0,1206,50.6,,47.7,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,51,0,24,0,0,27,0
Caden Lillo,151978,TE,LOUCHR,1,81.8,0,958,46.5,71.9,43.3,0,0,5,45.5,45.5,100.0,0,0,0,27,0,0,0,33,5,11,0,0,22,18
Chris Charles,141374,WR,WHU,1,41.5,0,1525,48.0,,60.9,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,65,0,38,0,0,27,0
Anthony Evelyn,166807,WR,LANECOL,1,46.6,0,942,56.2,62.1,62.2,0,0,1,3.3,3.2,100.0,0,0,0,27,0,0,0,58,1,31,0,0,26,0
Ray DeSanto,152529,WR,AVEMAR,2,47.3,0,1450,59.5,,76.1,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,55,0,29,0,0,26,0
Daylin Lee,181122,QB,WSRAMS,1,41.9,0,1206,52.7,,60.0,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,62,0,33,0,0,26,0
Ian Behrens,196518,TE,BSU,1,83.9,0,1531,46.1,71.7,47.4,0,0,4,44.4,44.4,100.0,0,0,0,26,0,0,0,31,4,9,0,0,22,31
Jack Young Jr.,195138,TE,RU,1,63.4,0,1529,46.2,71.3,54.4,0,0,6,31.6,28.6,100.0,1,0,0,26,0,0,0,41,6,21,0,0,20,40
Jamie Hampton,194772,WR,FRTVLY,1,44.1,0,874,68.3,,59.7,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,59,0,33,0,0,26,0
Mikai Johnson,196561,WR,BSU,1,43.1,0,1531,53.3,,45.4,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,58,0,33,0,0,25,0
Kennedy McGill,179285,QB,CENT WASH,1,34.2,0,367,65.1,,60.0,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,73,0,39,0,0,25,0
Andrew Lege,152499,QB,AVEMAR,2,38.5,0,1450,53.5,,60.0,0,0,0,0.0,0.0,,1,0,0,25,0,0,0,65,0,40,0,0,25,0
Brennan Maye-Jordan,182932,WR,LOUCHR,1,52.1,0,958,54.3,,61.4,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,48,0,23,0,0,25,0
Taylor Poole,197547,WR,ARKBC,1,47.2,0,1515,57.8,,62.2,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,53,0,28,0,0,25,0
Jaidyn Wilson,163581,WR,ED WATERS,1,65.8,0,372,62.5,,62.8,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,38,0,13,0,0,25,0
Isaac Smith,161473,WR,INWSLY,1,37.9,0,1451,74.1,,63.1,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,66,0,41,0,0,25,0
Kyle Antoine,179561,QB,INWSLY,1,38.5,0,1451,69.2,,60.0,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,65,0,39,0,0,25,0
Jeremiah Neeley,193618,TE,EDNBFS,1,70.6,0,860,80.5,,53.3,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,34,0,10,0,0,24,34
Ethan Christman,151932,WR,LOUCHR,1,50.0,0,958,57.3,,60.6,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,48,0,24,0,0,24,1
Darion Jones,196563,WR,BSU,1,42.9,0,1531,48.7,,62.9,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,56,0,32,0,0,24,0
Evan Low,179518,WR,EDNBFS,1,46.2,0,860,55.8,,47.5,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,52,0,28,0,0,24,0
Levi Tidwell,63923,WR,INWSLY,1,36.9,0,1451,50.8,,61.1,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,65,0,41,0,0,24,0
Manuel Herandez,195807,C,WV WESLEY,1,100.0,0,409,63.4,80.1,58.6,0,0,16,100.0,100.0,100.0,0,0,0,24,24,0,0,24,17,17,0,0,7,0
Darius Lewis,97170,WR,N GREENVLE,1,47.1,0,390,52.5,,60.8,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,51,0,27,0,0,24,1
Treyvion Dimmings,168370,WR,LINCOK,3,28.9,0,1452,58.0,,58.9,0,0,0,0.0,0.0,,2,0,0,24,0,0,0,83,0,59,0,0,24,0
AJ Tolbert,152189,TE,N GREENVLE,1,52.2,1,390,48.6,34.3,54.9,0,0,3,12.5,15.4,100.0,1,0,0,24,0,0,0,46,4,26,0,0,20,28
Darrien Gaines,179262,WR,CENT WASH,1,45.3,0,367,57.6,,59.4,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,53,0,29,0,0,24,0
Craig Pender,194055,QB,ERSKIN,1,34.3,0,1526,51.9,,60.0,0,0,0,0.0,0.0,,1,0,0,24,0,0,0,70,0,42,0,0,24,0
Jaylin McCray,196917,HB,LINCOK,3,48.0,0,1452,54.2,79.5,58.8,0,1,19,70.4,70.0,97.4,0,1,0,24,0,0,0,50,21,30,0,0,3,0
RJ Vick,194627,WR,VIRUNI,1,62.2,0,1165,90.8,,56.7,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,37,0,14,0,0,23,0
Kobe Christian,195156,TE,CATAWB,1,43.4,0,802,63.8,68.8,46.3,0,0,5,15.6,14.3,100.0,1,0,0,23,0,0,0,53,5,35,0,0,18,49
Ronnie Stilwell,197555,TE,ARKBC,1,76.7,0,1515,48.3,70.6,49.4,0,0,5,45.5,41.7,100.0,0,0,0,23,0,0,0,30,5,12,0,0,18,30
Dah'Mear Triplett,148448,WR,LINCOLN,1,60.5,0,380,54.4,,61.2,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,38,0,15,0,0,23,0
Adrian Glasgow Jr.,153218,WR,WARNER,1,37.7,0,407,59.8,,62.8,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,61,0,38,0,0,23,0
Dustin Placide,196973,WR,VA LYNCHBU,5,27.1,0,406,46.7,,37.2,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,85,0,62,0,0,23,0
Adravien Harness,196953,WR,VA LYNCHBU,4,36.5,0,406,58.1,,58.1,0,0,0,0.0,0.0,,1,0,0,23,0,0,0,63,0,40,0,0,23,0
Isaiah Freeman,167256,QB,LINCOLN,1,46.9,0,380,60.5,,60.0,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,49,0,21,0,0,23,0
Eli Riddick,167268,WR,LINCOLN,1,54.8,0,380,55.5,,40.4,0,0,0,0.0,0.0,,1,0,0,23,0,0,0,42,0,19,0,0,23,0
Tayshaun Porter,78914,WR,VIRSTA,1,44.2,0,1164,64.6,,62.5,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,52,0,29,0,0,23,0
Alex Godavitarne,196311,TE,WHU,1,50.0,0,1525,36.0,66.5,42.0,0,0,2,8.0,8.0,100.0,0,0,0,23,0,0,0,46,2,25,0,0,21,32
Rodshaun Dorsey,193978,WR,ERSKIN,1,36.5,0,1526,66.4,,61.5,0,0,0,0.0,0.0,,1,0,0,23,0,0,0,63,0,40,0,0,23,0
Rashad Luckey,194026,HB,ERSKIN,1,43.4,0,1526,71.3,82.5,60.0,0,0,22,66.7,66.7,100.0,0,0,0,23,0,0,0,53,22,33,0,0,1,0
Tylique Ray,179865,WR,VIRSTA,1,46.8,0,1164,45.5,,46.8,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,47,0,24,0,0,22,0
Keith Moore,167622,QB,ED WATERS,1,43.1,0,372,47.9,,60.0,0,0,0,0.0,0.0,,1,0,0,22,0,0,0,51,0,17,0,0,22,0
Drew Edwards,151194,WR,ST ANSELM,1,46.8,0,399,53.6,,61.4,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,47,0,25,0,0,22,0
Drew Mabrito,193477,WR,AVEMAR,2,45.8,0,1450,63.8,,62.1,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,48,0,26,0,0,22,0
Nico Cleaves,182849,QB,VA LYNCHBU,2,41.5,0,406,37.3,,60.0,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,53,0,24,0,0,22,0
Anthony Santino,154528,QB,ST ANSELM,1,43.1,0,399,39.5,,60.0,0,0,0,0.0,0.0,,2,0,0,22,0,0,0,51,0,26,0,0,22,0
Will Twadell,154540,WR,ST ANSELM,1,45.8,0,399,54.1,,60.8,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,48,0,26,0,0,22,0
Cadrece Mobley,181473,WR,SHORTER,1,55.0,0,396,65.9,,62.0,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,40,0,18,0,0,22,0
Jeremiah Francis,160789,TE,VIRUNI,1,71.0,0,1165,72.6,64.5,78.3,0,0,1,10.0,10.0,100.0,0,0,0,22,0,0,0,31,1,10,0,0,21,30
Josh Brown,181411,QB,SHORTER,1,46.8,0,396,79.8,,60.0,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,47,0,21,0,0,22,0
Dorien Goddard,99698,TE,UVAWIS,1,45.8,0,1320,50.5,64.4,55.1,0,0,1,3.8,3.7,100.0,1,0,0,22,0,0,0,48,1,27,0,0,21,19
Romelo Williams,78489,QB,VIRSTA,1,38.6,0,1164,72.6,,60.0,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,57,0,30,0,0,22,0
Javon Davis,196295,QB,WHU,1,32.3,0,1525,89.7,,60.0,0,0,0,0.0,0.0,,0,0,0,21,0,0,0,65,0,38,0,0,21,0
Phillip Jackson,166316,G,MILES,1,100.0,0,386,73.9,82.2,73.0,0,0,17,100.0,100.0,100.0,0,0,0,21,0,0,0,21,17,17,21,0,4,0
Travaunta Abner,182334,TE,MILES,1,46.7,0,386,67.2,71.0,46.8,0,0,6,20.7,20.0,100.0,0,0,0,21,0,0,0,45,6,30,0,0,15,33
