player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Braden Gravely,152213,G,N GREENVLE,1,100.0,0,390,57.0,59.6,55.0,1,0,37,100.0,100.0,98.6,0,1,0,59,12,47,0,59,38,38,0,0,21,0
Keating Hinkley,152424,G,W OREGON,1,100.0,0,411,54.7,62.6,50.5,0,0,34,100.0,100.0,100.0,0,0,0,59,0,58,0,59,34,34,0,0,25,0
Josh McKey,152429,G,W OREGON,1,100.0,0,411,47.7,50.2,44.0,0,0,35,100.0,100.0,100.0,0,0,0,59,0,0,0,59,35,35,59,0,24,0
Luke Ford,150966,G,LIMEST,1,100.0,0,1283,54.2,59.2,49.8,0,2,40,100.0,100.0,95.0,0,3,1,58,0,58,0,58,40,40,0,0,18,0
Dalton Kobylarczyk,153227,T,WARNER,1,100.0,0,407,44.8,9.4,57.3,1,1,29,100.0,100.0,89.7,0,4,2,58,0,0,58,58,29,29,0,0,29,0
Desmond Thomas,112750,T,LIMEST,1,100.0,0,1283,52.3,42.7,64.2,0,3,40,100.0,100.0,96.2,1,3,0,58,0,0,0,58,40,40,0,58,18,0
Justin Butts,153210,T,WARNER,1,100.0,0,407,38.5,0.0,64.1,1,3,29,100.0,100.0,89.7,0,5,1,58,0,0,0,58,29,29,0,58,29,0
Ernest Thompson,160819,T,LIMEST,1,100.0,0,1283,45.1,31.1,50.4,0,3,40,100.0,100.0,96.2,0,3,0,58,0,0,58,58,40,40,0,0,18,0
Ludner Mercy,168335,C,LIMEST,1,100.0,0,1283,61.8,73.3,62.5,0,0,40,100.0,100.0,100.0,2,0,0,58,58,0,0,58,40,40,0,0,18,0
Luke Bond,160777,G,LIMEST,1,100.0,0,1283,47.8,47.9,49.6,0,1,40,100.0,100.0,96.2,1,2,1,58,0,0,0,58,40,40,58,0,18,0
Carlos Boothe,166655,G,FLMMRL,1,100.0,0,1471,49.8,59.2,50.2,0,1,34,100.0,100.0,95.6,1,2,1,58,0,0,0,58,35,35,58,0,23,0
Avary Davis,168077,T,SW BAPTIST,1,100.0,0,1492,65.1,84.2,57.6,0,0,29,100.0,100.0,96.6,0,1,1,57,0,0,0,57,30,30,11,46,27,0
Devin Roiter,166908,T,CONCMI,1,100.0,0,1472,51.8,21.8,69.4,0,3,38,100.0,100.0,93.4,0,4,1,57,0,0,0,57,38,38,0,57,19,0
Taylor Jones,169004,TE,VA LYNCHBU,5,87.5,0,406,50.0,53.1,49.8,0,1,16,66.7,69.2,84.4,0,3,2,56,0,0,0,64,18,26,0,0,38,37
Lamar Housely,155715,WR,LINCOK,4,54.9,0,1452,59.2,,62.2,0,0,0,0.0,0.0,,1,0,0,56,0,0,0,102,0,45,0,0,56,0
Tra Pinkney,167343,T,PSTEAG,1,100.0,0,1476,35.6,14.8,40.7,0,3,27,100.0,100.0,94.4,0,3,0,56,0,19,2,56,28,28,6,29,28,0
Mohammad Smart,151889,G,LINCOLN,1,100.0,0,380,53.5,70.7,53.8,1,0,32,100.0,100.0,98.4,1,1,0,56,0,56,0,56,33,33,0,0,23,0
Dalton McKittrick,152208,T,N GREENVLE,1,100.0,0,390,55.2,54.9,53.6,1,0,36,100.0,100.0,95.8,0,2,1,56,0,0,56,56,37,37,0,0,19,0
Trent Mondini,167843,G,LVLEOP,1,100.0,0,937,51.7,31.2,53.7,0,1,36,100.0,100.0,98.6,0,1,0,55,0,55,0,55,39,39,0,0,16,0
Tanner Glisson,166296,C,FLKNR,1,100.0,0,1270,59.1,65.9,56.7,0,2,29,100.0,100.0,96.6,0,2,0,55,55,0,0,55,32,32,0,0,23,0
Aaron Erlenmeyer,71522,T,LVLEOP,1,100.0,0,937,47.7,35.5,52.8,0,2,36,100.0,100.0,94.4,0,3,1,55,0,0,0,55,39,39,0,55,16,0
Dan Schwartz,150610,G,SOCTOW,1,100.0,0,1107,61.1,85.8,53.3,0,0,36,100.0,100.0,100.0,0,0,0,55,0,55,0,55,38,38,0,0,17,0
Alvaro Naeata,167846,T,LVLEOP,1,100.0,0,937,63.8,82.4,51.6,0,0,36,100.0,100.0,97.2,0,1,1,55,0,0,55,55,39,39,0,0,16,0
Jordan Graham,168445,T,FLMMRL,1,100.0,0,1471,21.6,0.0,45.6,0,8,28,100.0,100.0,85.7,0,8,0,54,0,0,0,54,29,29,8,46,25,0
William Bressi,168061,G,SW BAPTIST,1,100.0,0,1492,61.6,84.5,57.2,0,0,23,100.0,100.0,100.0,1,0,0,54,0,0,0,54,24,24,54,0,30,0
Trevor Wardlow,168531,G,NAUSTA,1,100.0,0,1453,60.8,85.5,55.2,0,0,26,100.0,100.0,100.0,0,0,0,54,0,0,0,54,30,30,54,0,24,0
Spenser Heusinkveld,153220,C,WARNER,1,100.0,0,407,45.2,53.5,45.4,0,1,26,100.0,100.0,98.1,0,1,0,54,54,0,0,54,26,26,0,0,28,0
Adrian Hopson,161023,G,MISS COL,1,100.0,0,990,52.4,17.0,54.5,0,0,9,100.0,100.0,100.0,0,0,0,53,0,0,0,53,9,9,53,0,44,0
Christian Griego,160700,C,EANMGH,1,100.0,0,858,53.9,78.8,53.3,0,1,31,100.0,100.0,98.4,1,1,0,53,41,12,0,53,31,31,0,0,22,0
Jackson Gouge,112301,G,MARS HILL,1,100.0,0,383,45.6,31.1,51.6,0,6,39,100.0,100.0,92.3,1,6,0,53,0,0,0,53,39,39,53,0,14,0
Virgil Young Jr.,152612,WR,LANECOL,2,44.9,0,942,56.6,61.0,65.7,0,0,1,1.6,1.5,100.0,1,0,0,53,0,0,0,118,1,66,0,0,52,0
Nick Moose,167335,C,PSTEAG,1,100.0,0,1476,55.4,70.9,51.9,0,0,30,100.0,100.0,100.0,0,0,0,53,53,0,0,53,31,31,0,0,22,0
Tristan Brown,153089,C,STANKN,1,100.0,0,1455,30.8,21.3,48.2,0,1,28,100.0,100.0,91.1,2,3,2,53,53,0,0,53,31,31,0,0,22,0
Eric Suda,166469,T,SOCTOW,1,100.0,0,1107,56.6,75.1,45.9,0,0,33,100.0,100.0,100.0,0,0,0,52,0,0,27,52,35,35,0,25,17,0
Liam Flite,81810,C,SOCTOW,1,100.0,0,1107,56.4,56.5,55.7,0,1,33,100.0,100.0,98.5,0,1,0,52,52,0,0,52,35,35,0,0,17,0
Riley Lee,155699,WR,LINCOK,5,47.3,0,1452,40.2,,42.1,0,0,0,0.0,0.0,,0,0,0,52,0,0,0,110,0,58,0,0,52,0
Saven Baker,167975,T,MHMRTI,1,100.0,1,999,55.6,62.2,59.3,0,4,28,100.0,100.0,92.9,1,4,0,52,0,0,0,52,31,31,0,51,21,0
Juan Estrada-Sanchez,160616,T,CHADST,1,100.0,0,809,63.5,65.5,61.2,0,0,23,100.0,100.0,100.0,0,0,0,52,0,0,52,52,24,24,0,0,28,0
James Koluboi,151898,T,LINCOLN,1,100.0,0,380,28.8,26.8,28.9,0,3,29,100.0,100.0,91.4,0,4,1,51,0,0,49,51,30,30,2,0,21,0
Lewis McBeth,152217,G,N GREENVLE,1,100.0,0,390,55.9,78.7,49.0,0,0,31,100.0,100.0,100.0,0,0,0,51,0,0,0,51,32,32,51,0,19,0
Collin Dean,166288,G,FLKNR,1,100.0,0,1270,46.1,44.8,43.4,0,2,27,100.0,100.0,96.3,0,2,0,50,0,50,0,50,29,29,0,0,21,0
C.J. Brooks,168854,QB,VA LYNCHBU,4,26.7,0,406,39.9,,61.1,0,0,0,0.0,0.0,,2,0,0,50,0,0,0,187,0,133,0,0,50,0
Nas Jones,161764,FB,BLMSBG,1,83.3,0,766,59.7,70.6,64.4,0,0,3,25.0,28.6,100.0,0,0,0,50,0,0,0,60,4,14,0,0,46,32
Sione Moala,167749,G,KYCRST,1,100.0,0,1474,52.1,23.9,58.8,1,3,39,100.0,100.0,94.9,0,4,0,49,0,49,0,49,39,39,0,0,10,0
Shaquille Brown,168156,G,THMORE,1,100.0,0,1296,40.3,0.0,58.5,1,2,29,100.0,100.0,87.9,1,5,2,49,0,49,0,49,30,30,0,0,19,0
Remington Ferree,160617,T,CHADST,1,100.0,0,809,58.9,65.7,55.8,0,2,27,100.0,100.0,96.3,0,2,0,49,0,24,25,49,28,28,0,0,21,0
Fanelle Andrus,168857,QB,VA LYNCHBU,6,33.6,0,406,26.2,,60.0,0,0,0,0.0,0.0,,4,0,0,49,0,0,0,146,0,93,0,0,49,0
Cody Brackeen,168058,G,SW BAPTIST,1,100.0,0,1492,48.0,29.1,49.4,0,1,20,100.0,100.0,92.5,0,2,1,49,0,49,0,49,21,21,0,0,28,0
William Paulemon,152597,G,LANECOL,1,100.0,0,942,39.5,6.6,45.0,0,2,22,100.0,100.0,95.5,0,2,0,49,0,0,0,49,22,22,49,0,27,0
Vances Russell,151902,T,LINCOLN,1,100.0,0,380,43.2,51.0,40.3,0,2,29,100.0,100.0,96.6,0,2,0,49,0,0,0,49,30,30,0,49,19,0
Anthony Zelaya,169038,T,NAUSTA,2,100.0,0,1453,52.7,28.0,59.6,1,4,24,100.0,100.0,89.6,0,5,0,48,6,0,42,48,26,26,0,0,22,0
Sam Archie,165989,G,EANMGH,1,100.0,0,858,45.9,50.4,42.9,0,2,25,100.0,100.0,96.0,0,2,0,48,0,29,0,48,25,25,19,0,23,0
Emilio Castaneda,152362,T,W OREGON,1,100.0,0,411,57.7,51.6,59.1,0,1,31,100.0,100.0,98.4,0,1,0,48,0,0,47,48,31,31,0,0,17,1
Roger Barrancos,169074,G,KY STATE,1,100.0,0,378,65.4,61.2,64.7,0,1,10,100.0,100.0,95.0,0,1,0,47,0,47,0,47,10,10,0,0,37,0
Walter McClinton II,151521,T,KY STATE,1,100.0,0,378,54.4,36.8,55.9,0,2,10,100.0,100.0,80.0,0,3,1,47,0,0,44,47,10,10,0,3,37,0
Adam Andesha,151518,C,KY STATE,1,100.0,0,378,49.8,58.9,50.9,0,1,10,100.0,100.0,95.0,0,1,0,47,47,0,0,47,10,10,0,0,37,0
Keaton Davis,155904,T,KY STATE,1,100.0,0,378,62.7,39.0,63.2,0,1,10,100.0,100.0,95.0,0,1,0,47,0,0,0,47,10,10,9,27,37,11
Sam Wilder,120957,FB,MISS COL,1,83.9,0,990,52.9,67.5,44.2,0,0,1,11.1,11.1,100.0,0,0,0,47,0,0,0,56,1,9,0,0,46,1
Jonathan Holton,152222,C,N GREENVLE,1,100.0,1,390,40.3,24.7,52.7,1,2,31,100.0,100.0,95.2,1,3,0,47,47,0,0,47,32,32,0,0,15,0
Otis Weah,87580,HB,LINCOK,5,26.7,0,1452,68.3,62.2,44.3,0,0,16,26.2,30.0,93.7,1,1,1,46,0,0,0,172,21,70,0,0,25,6
Dami Oyesanya,168112,T,SW BAPTIST,1,100.0,0,1492,65.7,85.3,58.9,0,0,18,100.0,100.0,100.0,0,0,0,46,0,0,46,46,19,19,0,0,27,0
Damon Moore,151817,T,DELTAST,1,100.0,0,841,69.8,77.3,65.3,0,1,24,100.0,100.0,97.9,0,1,0,46,0,0,46,46,24,24,0,0,22,0
Quanye Hicks,168998,G,VA LYNCHBU,2,100.0,0,406,55.3,41.0,57.5,0,2,32,100.0,100.0,96.9,0,2,0,45,0,43,0,45,36,36,0,2,9,0
KJ Riley,161797,QB,BLMSBG,1,59.2,0,766,51.0,,60.0,0,0,0,0.0,0.0,,0,0,0,45,0,0,0,76,0,17,0,0,45,0
Reginald Whitfield,56250,WR,LINCOK,4,63.4,0,1452,53.2,,51.7,0,0,0,0.0,0.0,,0,0,0,45,0,0,0,71,0,26,0,0,45,0
Drew Bagley,154355,TE,TAYLOR,1,77.6,0,402,49.0,75.7,49.5,0,0,6,31.6,31.6,100.0,0,0,0,45,0,0,0,58,6,19,0,0,39,41
Darius McDuffie,155474,C,WSRAMS,1,100.0,0,1206,55.2,79.8,53.1,0,0,13,100.0,100.0,100.0,0,0,0,45,45,0,0,45,15,15,0,0,30,0
Jamaul Wilson,155498,T,WSRAMS,1,100.0,0,1206,34.7,0.0,46.3,0,2,13,100.0,100.0,92.3,0,2,0,45,0,0,0,45,15,15,0,45,30,0
Preston Graf,154900,T,MITECH,1,100.0,0,980,58.7,56.9,57.7,0,2,25,100.0,100.0,96.0,0,2,0,44,0,0,44,44,26,26,0,0,18,0
Travis Fenton,161204,C,W OREGON,1,100.0,0,411,37.7,28.8,47.9,0,1,27,100.0,100.0,98.1,1,1,0,44,44,0,0,44,27,27,0,0,17,0
Leonard Taylor,76127,G,THMORE,1,100.0,0,1296,52.7,8.9,62.0,0,3,23,100.0,100.0,89.1,0,4,1,43,0,0,0,43,24,24,43,0,19,0
Colby Laursen-Rice,167327,T,PSTEAG,1,100.0,1,1476,21.8,0.0,39.5,0,3,21,100.0,100.0,92.9,1,3,0,43,0,0,0,43,21,21,0,43,22,0
Amari Broady,150615,G,SOCTOW,1,100.0,0,1107,57.2,64.2,53.8,0,2,28,100.0,100.0,92.9,0,3,1,43,0,0,0,43,28,28,43,0,15,0
Antonio Price,167615,G,ED WATERS,1,100.0,0,372,40.4,62.1,31.7,0,1,24,100.0,100.0,97.9,0,1,0,43,0,43,0,43,26,26,0,0,17,0
Damian Wilson,167596,C,ED WATERS,1,100.0,0,372,37.9,63.1,34.7,0,0,24,100.0,100.0,100.0,0,0,0,43,43,0,0,43,26,26,0,0,17,0
Bryant Nolan Jr.,167595,T,ED WATERS,1,100.0,0,372,59.3,48.4,62.4,0,1,24,100.0,100.0,89.6,0,3,2,43,0,0,18,43,26,26,0,25,17,0
Aaron Hicks,167593,G,ED WATERS,1,100.0,0,372,53.8,52.4,58.9,0,1,24,100.0,100.0,97.9,1,1,0,43,0,0,0,43,26,26,43,0,17,0
John Mack,161773,WR,BLMSBG,1,74.1,0,766,59.7,,53.9,0,0,0,0.0,0.0,,0,0,0,43,0,0,0,58,0,15,0,0,43,0
Ronnie Faison,168963,WR,VA LYNCHBU,5,36.4,0,406,59.6,,61.2,0,0,0,0.0,0.0,,0,0,0,43,0,0,0,118,0,75,0,0,43,0
Sam Piotraschke,160728,T,EANMGH,1,100.0,0,858,45.7,19.9,62.5,1,5,22,100.0,100.0,86.4,1,6,0,42,0,0,0,42,22,22,0,42,20,0
Tariq Laurent,169010,T,VA LYNCHBU,1,100.0,0,406,26.7,0.0,53.0,0,0,26,100.0,100.0,88.5,1,3,3,42,0,0,42,42,28,28,0,0,14,0
Tyshaun Pollard,161791,WR,BLMSBG,1,63.1,0,766,47.8,,49.5,0,0,0,0.0,0.0,,1,0,0,41,0,0,0,65,0,16,0,0,41,0
Jacquez Jones,152587,WR,LANECOL,2,41.4,0,942,75.7,,49.9,0,0,0,0.0,0.0,,0,0,0,41,0,0,0,99,0,58,0,0,41,0
Kyle Warmack,168038,G,MHMRTI,1,100.0,0,999,60.1,45.7,62.8,0,1,25,100.0,100.0,98.0,0,1,0,40,0,40,0,40,28,28,0,0,12,0
Peter Krohn,160635,TE,CHADST,1,60.6,0,809,62.1,71.2,52.9,0,0,6,20.0,18.8,100.0,0,0,0,40,0,0,0,66,6,32,0,0,34,35
Thomas Daniels,168273,G,WARNER,1,100.0,0,407,58.3,60.8,57.0,0,0,19,100.0,100.0,100.0,0,0,0,40,0,0,0,40,19,19,40,0,21,0
Jalen Dickerson,167435,G,WSRAMS,1,100.0,0,1206,58.8,70.9,56.5,0,0,13,100.0,100.0,100.0,0,0,0,39,0,39,0,39,15,15,0,0,24,0
Lierick Reed,169058,G,NAUSTA,2,100.0,0,1453,52.5,19.8,59.8,0,0,22,100.0,100.0,95.5,0,1,1,39,3,0,0,39,24,24,36,0,15,0
Toure Wallace,168834,HB,VA LYNCHBU,6,35.1,0,406,64.9,57.3,59.4,0,2,34,50.0,49.3,94.1,0,3,1,39,0,0,0,111,34,69,0,0,5,0
Alvaro Ortega-Morale,168838,QB,VA LYNCHBU,4,37.5,0,406,36.6,,60.0,0,0,0,0.0,0.0,,1,0,0,39,0,0,0,104,0,65,0,0,39,0
Keith Quick,167454,T,WSRAMS,1,100.0,0,1206,46.6,42.1,48.0,0,1,13,100.0,100.0,88.5,0,2,1,39,0,0,39,39,15,15,0,0,24,0
Justin Gowan,151880,G,LINCOLN,1,100.0,0,380,51.2,68.3,44.6,0,1,26,100.0,100.0,98.1,0,1,0,39,0,0,0,39,26,26,39,0,13,0
Joey Vandyke,113097,TE,UVAWIS,1,55.9,0,1320,43.1,73.9,37.8,0,0,11,26.8,26.8,100.0,0,0,0,38,0,0,0,68,11,41,0,0,27,52
Sal Palermo III,152068,QB,LOUCHR,1,52.1,0,958,74.7,,60.0,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,73,0,34,0,0,38,0
Me'Kyle Franklin,166129,WR,MISS COL,1,80.4,0,990,53.4,,53.2,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,46,0,9,0,0,37,0
Gabe Coker,166704,G,MARS HILL,1,100.0,0,383,50.6,86.0,47.1,0,0,26,100.0,100.0,100.0,1,0,0,37,0,37,0,37,26,26,0,0,11,0
Micah Dunn,152076,WR,LOUCHR,1,54.5,0,958,65.1,,63.0,0,0,0,0.0,0.0,,0,0,0,36,0,0,0,66,0,30,0,0,36,0
Kaleb Floyd,166293,T,FLKNR,1,100.0,0,1270,60.1,72.0,52.9,0,0,23,100.0,100.0,100.0,0,0,0,35,0,0,34,35,23,23,0,1,12,0
Caleb Forrest,162045,WR,WJWLL,1,54.8,0,1198,57.3,,56.4,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,62,0,28,0,0,34,0
Marquis Whitmire,130321,WR,WJWLL,1,54.0,0,1198,70.8,,53.3,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,63,0,29,0,0,34,0
Chase Stanfield,62128,T,THMORE,1,100.0,0,1296,40.8,8.7,54.0,1,1,21,100.0,100.0,90.5,0,3,1,34,0,0,0,34,22,22,0,34,12,0
Elijah McCloskey,154393,QB,TAYLOR,1,57.9,0,402,29.2,,60.0,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,57,0,19,0,0,33,0
Lorenzo Hardy,169109,WR,VA LYNCHBU,5,26.8,0,406,54.2,66.3,69.8,0,0,2,2.4,2.2,100.0,0,0,0,33,0,0,0,123,2,92,0,0,31,1
Marcus Williams,142130,FB,MISS COL,1,60.0,0,990,58.0,19.8,67.8,0,0,1,10.0,10.0,100.0,1,0,0,33,0,0,0,55,1,10,0,0,32,3
Cole Fagan,57047,HB,MISS COL,1,66.0,0,990,74.3,80.2,68.1,0,0,6,66.7,66.7,100.0,0,0,0,33,0,0,0,50,6,9,0,0,27,0
Joe Shorter,167225,WR,ALBANY ST,1,55.0,0,360,62.6,,60.7,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,60,0,27,0,0,33,0
DeAnte' Smith-Moore,120956,QB,MISS COL,1,50.8,0,990,66.0,,60.0,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,65,0,11,0,0,33,0
Keith Johnson Jr.,152608,WR,LANECOL,2,39.8,0,942,54.9,,58.3,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,83,0,50,0,0,33,0
Jesse Thomas,162092,WR,WJWLL,1,50.0,0,1198,55.1,,70.4,0,0,0,0.0,0.0,,0,0,0,31,0,0,0,62,0,31,0,0,31,0
Brandon Cason,160692,G,EANMGH,1,100.0,0,858,52.9,35.4,54.1,0,2,18,100.0,100.0,94.4,0,2,0,31,0,25,0,31,18,18,6,0,13,0
Sam Jackson,166315,T,FLKNR,1,100.0,0,1270,50.3,57.2,47.3,0,1,13,100.0,100.0,96.2,0,1,0,31,0,0,31,31,16,16,0,0,15,0
Owen Anderson,161715,WR,BLMSBG,1,66.0,0,766,54.7,,62.3,0,0,0,0.0,0.0,,0,0,0,31,0,0,0,47,0,12,0,0,31,0
Trenton McCary,168303,G,WARNER,1,100.0,0,407,43.9,3.2,55.8,1,0,18,100.0,100.0,91.7,0,2,1,31,4,20,0,31,18,18,7,0,13,0
Bryzai White,160752,TE,EANMGH,1,62.0,0,858,63.0,46.1,64.8,0,1,6,24.0,24.0,91.7,0,1,0,31,0,0,0,50,6,25,0,0,25,41
Taylor Eggers,162040,QB,WJWLL,1,37.8,0,1198,39.5,,60.0,0,0,0,0.0,0.0,,1,0,0,31,0,0,0,82,0,37,0,0,31,0
Courtney Perkins,166750,G,MARS HILL,1,100.0,0,383,62.9,83.1,57.0,0,0,25,100.0,100.0,100.0,0,0,0,31,0,31,0,31,25,25,0,0,6,0
Tyshawn Miller,78236,G,WSRAMS,1,100.0,0,1206,44.6,44.0,43.7,0,0,9,100.0,100.0,100.0,1,0,0,30,0,0,6,30,10,10,24,0,20,0
Lavale Hill,169078,FB,KY STATE,1,76.9,0,378,70.2,,77.7,0,0,0,0.0,0.0,,0,0,0,30,0,0,0,39,0,8,0,0,30,2
Terrion Collins,168510,WR,NAUSTA,2,50.0,0,1453,60.8,,63.6,0,0,0,0.0,0.0,,1,0,0,30,0,0,0,60,0,30,0,0,30,0
Jacob Stephens,142143,WR,MISS COL,1,85.7,0,990,50.6,,51.7,0,0,0,0.0,0.0,,0,0,0,30,0,0,0,35,0,5,0,0,30,0
Jaih Andrews,151569,WR,MILES,1,41.1,0,386,61.5,,59.0,0,0,0,0.0,0.0,,0,0,0,30,0,0,0,73,0,43,0,0,30,0
Jaylin Jordan,169113,T,NAUSTA,1,100.0,0,1453,49.9,30.0,58.2,1,1,19,100.0,100.0,94.7,0,2,0,30,0,4,0,30,21,21,0,26,9,0
Vincent Mosley,160645,G,CHADST,1,100.0,0,809,50.9,24.5,55.2,0,2,13,100.0,100.0,92.3,0,2,0,30,4,26,0,30,14,14,0,0,16,0
Tyler Darbonne,152063,TE,LOUCHR,1,75.0,0,958,47.5,68.3,50.3,0,0,2,16.7,16.7,100.0,0,0,0,30,0,0,0,40,2,12,0,0,28,37
Jonathan Jerry,155794,QB,KY STATE,1,61.7,0,378,31.8,,60.0,0,0,0,0.0,0.0,,0,0,0,29,0,0,0,47,0,10,0,0,29,0
LeDarian McAllister,151527,T,KY STATE,1,78.4,0,378,63.0,,53.6,0,0,0,0.0,0.0,,0,0,0,29,0,0,3,37,0,8,0,5,29,3
Dakohta Sonnichsen,154414,WR,TAYLOR,1,65.9,0,402,56.6,,62.1,0,0,0,0.0,0.0,,0,0,0,29,0,0,0,44,0,15,0,0,29,0
Unknown Warner 72,169177,G,WARNER,1,100.0,0,407,39.0,44.5,35.2,0,1,15,100.0,100.0,96.7,0,1,0,29,0,22,0,29,15,15,7,0,14,0
Solomon Sangobowale,169164,HB,LINCOK,4,34.5,0,1452,78.2,60.5,26.4,0,0,14,43.8,43.2,92.9,0,1,1,29,0,0,0,84,16,37,0,0,13,2
Jaylen Arnold,160930,TE,KEISER,1,37.7,0,1475,55.0,69.4,52.8,0,0,3,6.0,5.9,100.0,1,0,0,29,0,0,0,77,3,51,0,0,26,20
Kevin Robertson,151576,TE,MILES,1,68.3,0,386,52.3,72.3,53.0,0,0,7,36.8,35.0,100.0,0,0,0,28,0,0,0,41,7,20,0,0,21,35
D'Angelo Grays,155795,G,KY STATE,1,100.0,0,378,42.6,0.0,47.2,0,0,5,100.0,100.0,80.0,0,1,1,28,0,0,0,28,5,5,19,9,23,0
Tyler Kirkesss,154466,WR,UVAWIS,1,38.9,0,1320,69.9,,70.9,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,72,0,44,0,0,28,0
Tyree Cherry,160693,WR,EANMGH,1,46.7,1,858,50.0,,61.8,0,0,0,0.0,0.0,,1,0,0,28,0,0,0,60,0,32,0,0,28,0
Dionte Bonneau,167172,QB,ALBANY ST,1,43.8,0,360,50.5,,60.0,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,64,0,31,0,0,28,0
Kason Martin,83531,QB,EANMGH,1,42.4,0,858,37.0,,60.0,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,66,0,37,0,0,28,0
Sam Gilchrist,169148,WR,LINCOK,2,60.9,0,1452,72.5,,61.9,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,46,0,18,0,0,28,0
Broghean McGovern,109001,QB,PSTEAG,1,38.9,0,1476,28.5,,60.0,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,72,0,39,0,0,28,0
Dorien Goddard,99698,WR,UVAWIS,1,38.9,0,1320,74.0,,57.3,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,72,0,44,0,0,28,0
Kenneth Fitzgerald,128198,TE,LINCOK,3,77.8,0,1452,55.7,,54.8,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,36,0,8,0,0,28,19
Luke Terrian,154951,TE,MITECH,1,52.8,0,980,35.8,19.8,43.0,0,1,6,20.7,19.4,75.0,0,2,1,28,0,0,0,53,6,31,0,0,22,47
Khalitri Zow,165467,WR,STTMFL,1,40.3,0,1477,57.2,,47.7,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,67,0,40,0,0,27,0
Cooper Callis,168068,QB,SW BAPTIST,1,41.5,0,1492,63.0,,60.0,0,0,0,0.0,0.0,,1,0,0,27,0,0,0,65,0,35,0,0,27,0
Donovan Harris,150616,T,SOCTOW,1,100.0,0,1107,49.5,67.5,51.7,0,1,20,100.0,100.0,97.5,1,1,0,27,0,0,0,27,20,20,0,27,7,0
Dohnte Meyers,143800,WR,DELTAST,1,45.0,0,841,71.6,,59.3,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,60,0,33,0,0,27,0
Joshua Neal,169028,WR,NAUSTA,2,50.9,0,1453,39.5,,42.9,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,53,0,26,0,0,27,0
Aronson Cook,153098,WR,STANKN,1,42.9,0,1455,65.6,,48.2,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,63,0,36,0,0,27,0
Michael Huntley,109034,QB,LANECOL,1,45.0,0,942,84.4,,60.0,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,60,0,31,0,0,27,0
Devon Roesch,153163,WR,STANKN,1,42.9,0,1455,63.9,,63.5,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,63,0,36,0,0,27,0
Tyler Carpenter,160607,G,CHADST,1,100.0,0,809,58.1,56.5,57.3,0,1,15,100.0,100.0,96.7,0,1,0,27,0,27,0,27,16,16,0,0,11,0
Jacob Ganote,152065,TE,LOUCHR,1,79.4,0,958,45.7,73.9,51.7,0,0,7,53.8,50.0,100.0,1,0,0,27,0,0,0,34,7,14,0,0,20,26
Darius Willis,154897,WR,MITECH,1,41.9,0,980,59.4,,49.9,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,62,0,35,0,0,26,0
Bryant Burns,168066,TE,SW BAPTIST,1,89.7,0,1492,51.6,67.3,52.9,0,0,3,60.0,50.0,100.0,0,0,0,26,0,0,0,29,3,6,0,0,23,29
Asa Wondeh,160754,WR,EANMGH,1,41.9,0,858,52.1,,63.3,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,62,0,36,0,0,26,0
Tyler Thomas,165481,QB,STTMFL,1,38.8,0,1477,86.9,,60.0,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,67,0,40,0,0,26,0
Jaiveyon Tucker,166370,WR,FLKNR,1,41.3,0,1270,57.7,,62.2,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,63,0,37,0,0,26,0
Ethan Christman,151932,WR,LOUCHR,1,45.6,0,958,60.5,,61.6,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,57,0,31,0,0,26,0
