player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Isaiah Jacobs,165864,WR,BARCOL,1,8.6,2,60.0,,0,0,0,0.0,0,0.45,2,1473,0,73.1,64.1,67.4,,67.0,0.0,0,0,38,0.0,0,24,0,45.8,3,100.0,24,4.2,1,102.1,5,0,95.8,23,60,38,12.7,20.0,2.5
Joshua Tracey,167357,WR,PSTEAG,1,15.6,0,60.0,100.0,1,1,0,0.0,0,-0.05,3,1476,0,73.1,71.5,73.1,,73.5,0.0,0,1,42,0.0,0,32,0,46.7,3,93.8,30,18.8,6,104.2,5,1,81.3,26,89,9,3.0,29.7,2.97
David Studstill,150942,WR,FLMMRL,1,19.2,0,40.0,,0,0,0,0.0,0,0.1,2,1471,0,70.7,62.9,68.4,,67.9,0.0,0,0,44,0.0,0,24,0,33.3,2,100.0,24,0.0,0,82.1,5,0,100.0,24,56,13,6.5,28.0,2.33
Deroddrick Green-Hadnot,151331,HB,NAUSTA,2,-4.0,3,80.0,,0,0,0,20.0,1,-1.14,1,1453,0,45.4,75.6,54.1,73.9,51.0,0.0,0,0,6,7.4,2,27,0,11.1,4,92.6,25,7.4,2,79.2,5,0,0.0,0,-12,10,2.5,-3.0,-0.48
Terry Weems Jr.,180122,HB,WEBINT,1,-1.2,1,80.0,,0,0,0,0.0,0,-0.07,2,1246,0,74.9,76.5,78.4,74.1,76.2,0.0,0,0,44,12.5,2,16,0,50.0,4,87.5,14,25.0,4,158.3,5,1,0.0,0,66,68,17.0,16.5,4.71
Tristen Hayes,151390,TE,INWSLY,1,14.8,0,20.0,0.0,0,1,0,50.0,1,-0.23,1,1451,0,24.5,61.0,52.2,73.0,50.8,30.8,12,1,11,15.4,6,39,0,33.3,1,76.9,30,66.7,26,39.6,5,1,0.0,0,11,0,0.0,11.0,0.37
Rodrick Weaver,168142,WR,SW BAPTIST,1,14.6,0,60.0,0.0,0,1,0,0.0,0,-0.34,1,1492,0,73.1,65.4,57.6,,57.5,0.0,0,0,31,0.0,0,35,0,29.4,3,97.1,34,94.3,33,92.9,5,0,2.9,1,49,16,5.3,16.3,1.44
Drew Dixon,61131,WR,LIMEST,1,12.2,0,80.0,,0,0,0,0.0,0,0.32,4,1283,0,45.4,65.0,58.7,,61.0,0.0,0,1,15,0.0,0,45,0,53.5,4,95.6,43,8.9,4,67.9,5,0,91.1,41,49,13,3.3,12.3,1.14
Levi Tidwell,63923,WR,INWSLY,1,13.4,0,40.0,0.0,0,1,0,0.0,0,-0.23,2,1451,0,70.7,62.9,59.7,,64.5,0.0,0,0,36,0.0,0,39,0,33.3,2,92.3,36,76.9,30,120.8,5,1,23.1,9,55,14,7.0,27.5,1.53
Dederrian Williams,143305,HB,INWSLY,1,4.0,1,80.0,0.0,0,1,0,0.0,0,-0.1,1,1451,0,74.9,75.7,64.7,42.3,74.9,0.0,0,0,13,48.4,15,31,0,34.5,4,48.4,15,0.0,0,81.7,5,0,9.7,3,18,18,4.5,4.5,1.2
Ty Schafer,180723,WR,NWREDR,1,10.6,0,80.0,50.0,1,2,0,0.0,0,0.2,3,1035,0,74.9,71.7,63.3,,63.0,0.0,0,0,20,0.0,0,38,0,59.5,4,97.4,37,89.5,34,103.3,5,0,10.5,4,44,1,0.3,11.0,1.19
Andrew Williams,182745,WR,LINCOK,1,12.8,0,60.0,50.0,1,2,0,0.0,0,-0.48,2,1452,0,73.1,64.1,61.8,,63.6,0.0,0,0,27,0.0,0,37,1,29.0,3,83.8,31,0.0,0,81.3,5,0,100.0,37,35,10,3.3,11.7,1.13
Tyreik Thorpe,180979,WR,TUSCUL,1,14.8,2,40.0,0.0,0,1,0,0.0,0,-0.08,0,1149,0,70.7,62.9,61.2,,60.8,0.0,0,0,12,0.0,0,16,0,40.0,2,93.8,15,6.3,1,47.9,5,0,93.8,15,14,9,4.5,7.0,0.93
Eric Lira,179746,WR,SWMINN,1,16.4,0,40.0,,0,0,0,33.3,1,-1.2,0,1108,0,31.6,62.9,47.2,,50.9,0.0,0,0,4,0.0,0,15,0,14.3,2,93.3,14,6.7,1,47.9,5,0,93.3,14,7,1,0.5,3.5,0.5
Terrence Holland,181016,WR,LANECOL,1,10.4,1,60.0,,0,0,0,25.0,1,-0.53,2,942,0,39.5,69.8,56.8,,56.4,0.0,0,1,16,0.0,0,34,0,28.1,3,94.1,32,82.4,28,36.7,5,0,17.6,6,29,17,5.7,9.7,0.91
Deontez White,182383,WR,MILES,2,13.4,1,60.0,50.0,1,2,0,25.0,1,-0.13,3,386,0,39.5,64.1,62.7,,62.3,0.0,0,0,39,0.0,0,28,0,36.0,3,89.3,25,100.0,28,104.2,5,0,0.0,0,68,19,6.3,22.7,2.72
Brian Trobel,179546,HB,EDNBFS,2,-2.0,0,80.0,,0,0,0,20.0,1,-0.85,1,860,0,45.4,79.8,76.3,79.9,51.2,0.0,0,0,7,21.1,8,38,1,27.0,4,78.9,30,2.6,1,80.0,5,0,0.0,0,16,22,5.5,4.0,0.53
Rashad Sager,182414,WR,TUSKEGEE,2,13.8,1,60.0,,0,0,0,25.0,1,-1.2,0,405,1,40.2,10.3,47.0,,46.5,0.0,0,0,22,0.0,0,17,0,18.8,3,94.1,16,0.0,0,77.1,5,0,100.0,17,30,8,2.7,10.0,1.88
Damon Hickok,83069,WR,W OREGON,1,14.6,0,60.0,100.0,2,2,0,0.0,0,-1.05,2,411,0,73.1,64.1,69.7,,69.3,0.0,0,1,26,0.0,0,20,0,33.3,3,90.0,18,5.0,1,45.8,5,0,95.0,19,40,4,1.3,13.3,2.22
Barry Hill,187355,WR,SHPHRD,1,7.2,2,80.0,,0,0,0,0.0,0,0.7,3,1095,0,74.9,65.0,85.5,,83.1,0.0,0,1,28,0.0,0,12,0,83.3,4,100.0,12,50.0,6,118.8,5,1,50.0,6,68,52,13.0,17.0,5.67
Herman McCray IV,83975,TE,LIMEST,1,6.4,0,60.0,0.0,0,1,1,0.0,0,0.28,1,1283,0,73.1,64.1,53.8,38.3,52.8,70.8,34,0,42,10.4,5,48,1,52.2,3,85.4,41,18.8,9,90.4,5,0,10.4,5,46,28,9.3,15.3,1.12
Khris Binion,187970,WR,W ALABAMA,1,8.6,0,20.0,0.0,0,2,0,50.0,1,-0.71,0,408,0,24.5,61.0,48.8,,49.8,0.0,0,0,8,0.0,0,21,0,23.8,1,100.0,21,38.1,8,39.6,5,0,61.9,13,8,1,1.0,8.0,0.38
Quentin Curtis,182467,HB,VA LYNCHBU,6,-2.4,1,80.0,,0,0,0,20.0,1,-0.68,0,406,0,45.9,76.5,61.3,83.9,51.6,0.0,0,0,10,35.7,15,42,0,26.8,4,64.3,27,2.4,1,82.5,5,0,0.0,0,19,29,7.3,4.8,0.7
Armani Bailey,179469,WR,EDNBFS,2,10.4,0,40.0,0.0,0,1,0,50.0,2,-0.9,1,860,0,17.0,72.2,52.6,,50.9,0.0,0,1,31,0.0,0,48,0,25.5,2,97.9,47,95.8,46,23.3,5,0,4.2,2,33,13,6.5,16.5,0.7
Jacob Riddle,179975,WR,WABASH,1,8.8,0,50.0,,0,0,0,33.3,1,0.27,2,1167,0,31.6,63.7,62.5,,59.8,0.0,0,0,18,0.0,0,33,0,57.6,2,97.0,32,27.3,9,110.4,4,1,72.7,24,26,3,1.5,13.0,0.81
C.J. Wilson,78590,HB,WESTFL,2,-2.5,1,50.0,,0,0,0,33.3,1,0.19,0,1269,0,32.8,76.0,64.9,75.4,37.7,0.0,0,0,3,43.5,20,46,0,39.0,2,52.2,24,0.0,0,56.3,4,0,0.0,0,1,9,4.5,0.5,0.04
Noah Sarria,91821,WR,COMESA,1,17.8,1,50.0,,0,0,0,33.3,1,0.53,2,1281,0,32.3,62.9,76.3,,76.3,0.0,0,0,84,0.0,0,16,1,50.0,2,100.0,16,0.0,0,135.4,4,1,100.0,16,104,48,24.0,52.0,6.5
Bryce Bevins,104125,WR,CARSON,1,6.5,0,75.0,,0,0,0,0.0,0,-0.6,2,799,0,73.1,64.1,60.0,,65.4,0.0,0,0,12,0.0,0,20,1,21.1,3,95.0,19,0.0,0,92.7,4,0,100.0,20,27,5,1.7,9.0,1.42
Anthony Gambino,109573,WR,PSTEAG,1,5.5,0,75.0,,0,0,0,0.0,0,-0.43,1,1476,0,73.1,64.1,61.0,,61.5,0.0,0,0,16,0.0,0,26,0,41.7,3,92.3,24,80.8,21,87.5,4,0,19.2,5,22,6,2.0,7.3,0.92
Myles Dillon,110616,WR,WSRAMS,1,14.3,0,25.0,0.0,0,1,0,0.0,0,-0.12,0,1206,0,66.7,61.0,53.3,,53.0,0.0,0,0,4,0.0,0,18,0,33.3,1,100.0,18,5.6,1,39.6,4,0,94.4,17,4,1,1.0,4.0,0.22
Cade Meeks,125372,WR,CARSON,1,13.0,0,0.0,,0,0,0,,0,-0.81,0,799,0,,,54.1,,53.7,0.0,0,0,0,0.0,0,16,0,18.8,0,100.0,16,0.0,0,39.6,4,0,100.0,16,0,0,,,0.0
Tyler Flanagan,143656,HB,CENT WASH,1,-2.5,1,75.0,,0,0,0,25.0,1,-0.51,2,367,0,39.5,74.3,66.5,77.7,55.1,0.0,0,0,53,13.5,5,37,0,21.6,3,86.5,32,8.1,3,116.7,4,0,0.0,0,62,69,23.0,20.7,1.94
AJ Tolbert,152189,TE,N GREENVLE,2,5.8,0,50.0,,0,0,0,0.0,0,-0.03,1,390,0,70.7,62.9,50.7,70.4,55.8,44.1,15,0,10,8.8,3,34,0,37.5,2,85.3,29,44.1,15,59.4,4,0,11.8,4,15,5,2.5,7.5,0.52
Doug Washington,152241,WR,LIMEST,1,4.3,0,100.0,,0,0,0,0.0,0,0.25,2,1283,0,76.3,65.7,58.2,,60.8,0.0,0,0,8,0.0,0,21,1,52.6,4,90.5,19,85.7,18,91.7,4,0,14.3,3,24,7,1.8,6.0,1.26
Virgil Young Jr.,152612,WR,LANECOL,1,14.8,1,50.0,,0,0,0,33.3,1,-0.29,2,942,0,31.6,62.9,56.5,,58.4,0.0,0,1,25,0.0,0,37,1,34.3,2,94.6,35,21.6,8,46.9,4,0,78.4,29,41,22,11.0,20.5,1.17
Corey Johnson,153367,HB,BOWIE ST,1,-0.5,0,50.0,,0,0,0,0.0,0,-0.25,1,365,0,70.7,73.2,64.5,77.1,70.5,0.0,0,0,15,33.3,5,15,0,33.3,2,66.7,10,0.0,0,69.8,4,0,0.0,0,25,28,14.0,12.5,2.5
Christopher Ferguson,153399,WR,BOWIE ST,1,23.8,0,75.0,100.0,1,1,0,0.0,0,0.3,3,365,0,73.1,64.1,78.3,,77.2,0.0,0,0,52,0.0,0,21,0,42.9,3,100.0,21,4.8,1,116.7,4,0,95.2,20,93,15,5.0,31.0,4.43
Stephen Ellis,154372,WR,TAYLOR,2,5.3,0,50.0,,0,0,0,0.0,0,-0.13,1,402,0,70.7,70.8,62.0,,58.9,3.8,1,0,9,0.0,0,26,0,40.0,2,88.5,23,84.6,22,56.3,4,0,0.0,0,6,0,0.0,3.0,0.26
Jared Smith,154554,WR,WESTFL,2,21.3,0,75.0,,0,0,0,0.0,0,0.02,1,1269,0,73.1,64.1,69.0,,67.9,0.0,0,0,52,0.0,0,15,0,42.9,3,93.3,14,53.3,8,116.7,4,0,46.7,7,66,9,3.0,22.0,4.71
Jeron Newson,156585,WR,CARSON,1,4.0,2,50.0,,0,0,0,0.0,0,-1.1,1,799,0,70.7,68.5,68.1,,66.8,0.0,0,1,26,0.0,0,8,0,14.3,2,87.5,7,100.0,8,33.3,4,0,0.0,0,28,28,14.0,14.0,4.0
Ahmari Coats,160781,WR,N GREENVLE,2,8.3,1,75.0,,0,0,0,0.0,0,-0.13,2,390,0,73.1,64.1,56.7,,56.1,0.0,0,0,15,0.0,0,55,0,35.8,3,96.4,53,1.8,1,97.9,4,0,98.2,54,32,9,3.0,10.7,0.6
Khalitri Zow,165467,WR,STTMFL,1,12.5,0,25.0,,0,0,0,50.0,1,0.33,0,1477,0,24.9,61.0,51.1,,48.4,0.0,0,1,9,0.0,0,29,0,50.0,1,96.6,28,0.0,0,0.0,4,0,100.0,29,9,11,11.0,9.0,0.32
Jacquez Durham,165846,WR,BARCOL,1,16.0,0,100.0,,0,0,0,0.0,0,1.09,2,1473,0,74.9,67.6,78.4,,78.2,0.0,0,0,71,0.0,0,21,0,52.4,4,100.0,21,47.6,10,118.8,4,0,47.6,10,151,87,21.8,37.8,7.19
Kylan Duhe,166809,HB,LANECOL,1,-6.0,2,75.0,,0,0,0,0.0,0,-0.29,1,942,0,73.1,77.3,77.8,76.4,71.4,0.0,0,0,23,16.0,4,25,0,36.0,3,84.0,21,0.0,0,91.7,4,0,0.0,0,26,42,14.0,8.7,1.24
Jordan Kent,168097,WR,SW BAPTIST,1,11.3,0,50.0,100.0,1,1,0,0.0,0,-0.71,0,1492,0,70.7,62.9,56.9,,57.2,0.0,0,0,3,0.0,0,12,0,16.7,2,100.0,12,91.7,11,56.3,4,0,8.3,1,6,9,4.5,3.0,0.5
Mitch McKibbin,179190,WR,BLHLYJ,1,14.3,0,50.0,,0,0,0,33.3,1,-0.05,2,1227,0,31.6,62.9,57.7,,57.7,0.0,0,0,24,0.0,0,31,0,51.7,2,93.5,29,19.4,6,83.3,4,0,80.6,25,38,6,3.0,19.0,1.31
Nolan Susel,179223,HB,BLHLYJ,1,1.3,2,100.0,,0,0,0,0.0,0,-0.11,2,1227,0,74.9,71.8,63.7,62.5,81.5,0.0,0,0,52,52.8,19,36,0,45.7,4,47.2,17,5.6,2,158.3,4,1,0.0,0,72,67,16.8,18.0,4.24
Jamin Wurtz,179243,WR,BLHLYJ,1,10.8,0,100.0,,0,0,0,0.0,0,0.05,4,1227,0,74.9,65.0,73.2,,71.8,0.0,0,0,23,0.0,0,26,0,60.0,4,96.2,25,88.5,23,118.8,4,0,11.5,3,69,26,6.5,17.3,2.76
Myles Newble,179390,HB,COMESA,1,-1.5,0,50.0,,0,0,0,33.3,1,-0.63,1,1281,0,31.6,69.2,52.4,22.6,45.7,0.0,0,0,11,6.7,1,15,0,35.7,2,86.7,13,26.7,4,56.3,4,0,0.0,0,12,14,7.0,6.0,0.92
Malik Hunter,179841,WR,VIRSTA,1,7.0,0,100.0,100.0,1,1,0,0.0,0,0.76,3,1164,0,74.9,65.0,70.7,,70.3,0.0,0,0,16,0.0,0,19,0,55.6,4,94.7,18,5.3,1,142.7,4,1,94.7,18,35,7,1.8,8.8,1.94
Dahvey Hicks,180244,WR,AMRINT,1,8.8,1,75.0,0.0,0,1,0,25.0,1,-0.81,0,737,0,39.5,67.2,49.9,,50.2,0.0,0,0,4,0.0,0,29,0,11.1,3,93.1,27,100.0,29,77.1,4,0,0.0,0,9,0,0.0,3.0,0.33
Peyton Carroll,180630,TE,NWREDR,1,8.5,0,25.0,0.0,0,1,0,0.0,0,0.15,0,1035,0,66.7,61.0,60.6,70.6,57.2,42.0,21,0,6,12.0,6,50,0,55.1,1,86.0,43,56.0,28,39.6,4,0,2.0,1,6,1,1.0,6.0,0.14
Joe Robustelli,180958,WR,TUSCUL,1,19.5,0,75.0,,0,0,0,0.0,0,-1.61,2,1149,0,73.1,64.1,71.6,,79.3,0.0,0,1,19,0.0,0,8,1,37.5,3,100.0,8,12.5,1,72.9,4,0,87.5,7,46,12,4.0,15.3,5.75
Frank Bentley,181282,WR,FLMMRL,1,11.3,0,50.0,0.0,0,1,0,0.0,0,-0.27,1,1471,0,70.7,62.9,63.0,,63.8,7.1,2,1,21,0.0,0,28,0,33.3,2,96.4,27,82.1,23,74.0,4,1,7.1,2,29,12,6.0,14.5,1.07
Randy Scott,181385,WR,SVANNAH ST,1,3.8,0,25.0,0.0,0,1,0,50.0,1,0.08,1,286,0,24.9,68.2,52.6,,52.9,0.0,0,0,16,0.0,0,26,0,50.0,1,100.0,26,88.5,23,43.8,4,0,11.5,3,16,20,20.0,16.0,0.62
Josh Ruff,182372,WR,MILES,2,8.5,0,25.0,0.0,0,1,0,0.0,0,0.44,1,386,0,66.7,61.0,60.2,,59.5,0.0,0,0,11,0.0,0,19,0,37.5,1,84.2,16,5.3,1,39.6,4,0,94.7,18,11,1,1.0,11.0,0.69
Jakoby Kennedy,182786,WR,VA LYNCHBU,1,10.8,1,25.0,,0,0,0,0.0,0,-0.65,1,406,0,66.7,61.0,66.9,,66.2,0.0,0,0,12,0.0,0,7,0,14.3,1,100.0,7,42.9,3,39.6,4,0,57.1,4,12,3,3.0,12.0,1.71
Teagan Brown,179475,WR,EDNBFS,2,11.7,0,66.7,0.0,0,1,0,0.0,0,-0.71,1,860,0,70.7,62.9,58.2,,57.8,0.0,0,1,18,0.0,0,29,0,34.5,2,100.0,29,17.2,5,48.6,3,0,82.8,24,22,0,0.0,11.0,0.76
Angelo McDowell,180819,TE,STTMFL,1,16.3,0,0.0,,0,0,0,100.0,1,-0.05,0,1477,0,16.4,,47.9,67.3,43.0,47.1,8,0,0,17.6,3,17,1,31.3,0,82.4,14,52.9,9,39.6,3,0,0.0,0,0,0,,,0.0
Tyler Burke,180867,WR,TUSCUL,1,-1.3,1,100.0,,0,0,0,0.0,0,-0.81,1,1149,0,74.9,65.0,56.6,,56.4,0.0,0,0,8,0.0,0,20,0,31.6,3,95.0,19,100.0,20,93.1,3,0,0.0,0,19,23,7.7,6.3,1.0
Dominique Loggins,152426,HB,W OREGON,1,-3.7,0,100.0,100.0,1,1,0,0.0,0,-0.97,1,411,0,73.1,73.4,60.4,72.7,76.2,0.0,0,0,10,12.5,1,8,0,50.0,3,87.5,7,0.0,0,83.3,3,0,0.0,0,12,23,7.7,4.0,1.71
Ethan Stinnett,180969,WR,TUSCUL,1,13.0,0,100.0,100.0,1,1,0,0.0,0,-0.41,3,1149,0,73.1,64.1,70.4,,69.9,0.0,0,0,15,0.0,0,18,0,50.0,3,88.9,16,100.0,18,158.3,3,1,0.0,0,40,5,1.7,13.3,2.5
London Smalley,152406,WR,W OREGON,1,1.3,0,66.7,0.0,0,1,0,33.3,1,-0.98,0,411,0,31.6,62.9,53.8,,49.3,0.0,0,0,4,0.0,0,24,0,34.8,2,95.8,23,70.8,17,70.1,3,0,29.2,7,3,3,1.5,1.5,0.13
Garrison Hand,155597,WR,MHMRTI,1,11.7,1,33.3,0.0,0,1,0,0.0,0,-0.08,0,999,0,66.7,64.3,56.2,,54.1,0.0,0,0,8,0.0,0,21,0,23.8,1,100.0,21,4.8,1,42.4,3,0,95.2,20,8,3,3.0,8.0,0.38
John Hilbert,187992,WR,W ALABAMA,1,14.0,1,33.3,0.0,0,1,0,0.0,0,-0.95,0,408,0,66.7,61.0,51.1,,50.6,0.0,0,0,6,0.0,0,41,0,22.0,1,100.0,41,97.6,40,42.4,3,0,2.4,1,6,6,6.0,6.0,0.15
Jackson Mauricette,181294,WR,FLMMRL,1,2.7,0,66.7,,0,0,0,0.0,0,0.56,2,1471,0,70.7,65.8,61.5,,61.2,0.0,0,0,9,0.0,0,18,0,47.1,2,94.4,17,72.2,13,75.7,3,0,27.8,5,13,10,5.0,6.5,0.76
Cole Richardson,152219,TE,N GREENVLE,1,5.7,0,66.7,,0,0,0,33.3,1,-0.02,2,390,0,31.6,62.9,54.6,10.0,55.8,40.5,15,0,10,5.4,2,37,0,43.2,2,94.6,35,51.4,19,82.6,3,0,5.4,2,18,7,3.5,9.0,0.51
Jalen Rembert,155912,HB,VA LYNCHBU,4,0.0,0,66.7,100.0,1,1,0,0.0,0,-0.23,1,406,0,70.7,75.5,67.8,79.7,74.5,0.0,0,0,25,43.5,10,23,0,21.7,2,56.5,13,0.0,0,92.4,3,0,0.0,0,25,25,12.5,12.5,1.92
Zyaire Williams,181398,HB,SVANNAH ST,1,-1.0,2,100.0,,0,0,0,0.0,0,0.02,1,286,0,73.1,72.2,58.2,77.0,77.8,0.0,0,0,15,36.4,4,11,1,45.5,3,63.6,7,27.3,3,104.2,3,0,0.0,0,27,30,10.0,9.0,3.86
Tycen Gray,134553,TE,DELTAST,2,0.7,0,100.0,,0,0,0,0.0,0,0.18,1,841,0,73.1,64.1,61.9,67.1,55.1,41.5,17,0,8,4.9,2,41,0,40.0,3,92.7,38,43.9,18,128.5,3,1,4.9,2,16,14,4.7,5.3,0.42
Jaylin Marshall,181465,WR,SHORTER,2,2.3,0,33.3,,0,0,0,50.0,1,-0.57,0,396,0,24.5,68.8,51.9,,48.6,0.0,0,1,2,0.0,0,18,0,25.0,1,88.9,16,11.1,2,2.8,3,0,88.9,16,2,5,5.0,2.0,0.13
TJ Chukwurah,179153,WR,BLHLYJ,1,6.7,0,33.3,,0,0,0,0.0,0,-0.02,1,1227,0,66.7,68.1,55.9,,55.7,0.0,0,1,17,0.0,0,39,0,52.8,1,92.3,36,0.0,0,53.5,3,1,100.0,39,17,13,13.0,17.0,0.47
Roy Jackson III,179842,WR,VIRSTA,1,14.7,1,66.7,,0,0,0,0.0,0,0.22,1,1164,0,70.7,62.9,60.9,,61.2,0.0,0,0,24,0.0,0,18,0,41.2,2,94.4,17,94.4,17,106.3,3,0,5.6,1,35,13,6.5,17.5,2.06
Za'Ron Collins,181612,WR,TUSCUL,1,12.7,0,33.3,0.0,0,1,0,0.0,0,-0.86,1,1149,0,66.7,61.0,61.9,,61.4,0.0,0,2,18,0.0,0,14,0,30.8,1,92.9,13,7.1,1,15.3,3,0,92.9,13,18,9,9.0,18.0,1.38
Chris DeStefanis,181653,WR,WISCSP,1,13.0,0,33.3,,0,0,0,0.0,0,1.19,0,1212,0,66.7,61.0,65.8,,64.7,0.0,0,0,22,0.0,0,8,0,57.1,1,87.5,7,12.5,1,60.4,3,0,87.5,7,22,12,12.0,22.0,3.14
Cale Swift,152187,HB,N GREENVLE,2,2.0,1,100.0,,0,0,0,0.0,0,-0.03,1,390,0,73.1,69.5,61.1,71.6,72.9,0.0,0,0,11,11.8,2,17,0,35.3,3,88.2,15,5.9,1,100.0,3,0,0.0,0,24,18,6.0,8.0,1.6
Evan Loduha,181690,WR,WISCSP,1,2.3,0,66.7,,0,0,0,33.3,1,-0.53,0,1212,0,31.6,65.8,49.4,,50.2,0.0,0,0,6,0.0,0,13,0,16.7,2,92.3,12,30.8,4,72.9,3,0,69.2,9,11,7,3.5,5.5,0.92
Zion Bouie,167978,HB,MHMRTI,1,1.0,1,100.0,,0,0,0,0.0,0,-0.23,1,999,0,73.1,76.3,71.3,53.9,73.3,0.0,0,0,33,18.2,4,22,0,22.7,3,81.8,18,0.0,0,115.3,3,0,0.0,0,35,32,10.7,11.7,1.94
Rocky Wagoner,181740,HB,WISCSP,1,2.7,0,100.0,100.0,1,1,0,0.0,0,1.23,2,1212,0,73.1,66.0,67.0,70.0,87.1,0.0,0,0,10,16.7,1,6,0,50.0,3,83.3,5,0.0,0,136.8,3,1,0.0,0,22,15,5.0,7.3,4.4
Atavian Ray,182182,HB,ARKBC,1,3.0,0,33.3,,0,0,0,0.0,0,-0.57,0,1515,0,66.7,75.5,59.4,0.0,58.8,0.0,0,1,4,8.3,1,12,0,16.7,1,91.7,11,8.3,1,2.8,3,0,0.0,0,4,0,0.0,4.0,0.36
Joshua Exom,182183,WR,ARKBC,1,5.0,0,66.7,,0,0,0,0.0,0,-0.37,1,1515,0,70.7,68.4,64.9,,65.5,0.0,0,0,17,0.0,0,10,0,10.0,2,100.0,10,40.0,4,81.3,3,0,60.0,6,17,19,9.5,8.5,1.7
Connor Garrity,179932,TE,WABASH,1,13.0,0,33.3,,0,0,0,50.0,1,0.06,1,1167,0,24.5,61.0,52.4,,51.0,100.0,7,0,11,0.0,0,7,0,42.9,1,100.0,7,0.0,0,45.1,3,0,0.0,0,11,5,5.0,11.0,1.57
Cooper Sullivan,179995,WR,WABASH,1,8.3,0,66.7,,0,0,0,0.0,0,0.23,1,1167,0,70.7,68.7,59.7,,57.3,0.0,0,0,22,0.0,0,40,0,55.0,2,100.0,40,72.5,29,93.8,3,0,27.5,11,26,1,0.5,13.0,0.65
Antonio Dawson,180029,WR,WEBINT,1,19.3,0,33.3,,0,0,0,66.7,2,-0.02,0,1246,0,11.2,71.2,45.8,,42.3,0.0,0,0,4,0.0,0,11,0,36.4,1,100.0,11,100.0,11,42.4,3,0,0.0,0,4,1,1.0,4.0,0.36
Julian Roberts,120758,TE,SVANNAH ST,1,7.7,1,100.0,,0,0,0,0.0,0,0.01,2,286,0,73.1,64.1,62.1,39.8,67.2,46.4,13,0,14,25.0,7,28,0,44.4,3,71.4,20,35.7,10,109.7,3,0,3.6,1,31,8,2.7,10.3,1.55
Reggie Brigman,182393,WR,TUSKEGEE,2,4.0,0,33.3,,0,0,0,0.0,0,-0.88,0,405,0,66.7,61.0,53.8,,54.1,0.0,0,0,0,0.0,0,16,0,26.7,1,93.8,15,93.8,15,42.4,3,0,6.3,1,0,4,4.0,0.0,0.0
Logan Williams,169197,TE,NAUSTA,2,2.3,0,33.3,0.0,0,1,0,0.0,0,-1.04,0,1453,0,66.7,61.0,36.7,69.1,54.2,100.0,14,0,1,28.6,4,14,0,14.3,1,71.4,10,0.0,0,42.4,3,0,0.0,0,1,4,4.0,1.0,0.1
Ezekiel Robinson,182454,WR,VA LYNCHBU,4,6.3,0,0.0,0.0,0,1,0,100.0,1,-0.72,0,406,0,16.4,61.9,46.5,,47.6,0.0,0,1,0,0.0,0,22,0,28.6,0,95.5,21,95.5,21,0.0,3,0,4.5,1,0,0,,,0.0
Zac Offord,154559,WR,WESTFL,2,6.7,0,100.0,,0,0,0,0.0,0,0.36,3,1269,0,74.9,68.2,62.7,,62.2,0.0,0,0,14,0.0,0,30,0,42.9,3,93.3,28,73.3,22,102.8,3,0,26.7,8,26,6,2.0,8.7,0.93
Jaylyn Williams,151352,TE,NAUSTA,2,2.7,0,33.3,,0,0,0,0.0,0,-1.19,0,1453,0,66.7,61.0,41.0,65.7,51.6,100.0,19,1,6,10.5,2,19,0,10.5,1,89.5,17,0.0,0,2.8,3,0,0.0,0,6,6,6.0,6.0,0.35
Darius Maxwell,182733,WR,LINCOK,1,38.0,0,0.0,0.0,0,1,0,,0,0.29,0,1452,0,66.7,61.0,53.2,,52.8,0.0,0,0,0,0.0,0,28,0,46.2,0,92.9,26,92.9,26,39.6,3,0,7.1,2,0,0,,,0.0
Khibo Norfleet,182736,HB,LINCOK,8,-4.3,0,100.0,,0,0,0,0.0,0,-0.51,2,1452,0,73.1,77.5,57.5,63.8,60.6,8.2,4,0,27,26.5,13,49,1,16.7,3,71.4,35,16.3,8,118.8,3,0,0.0,0,40,53,17.7,13.3,1.14
Tayshaun Porter,78914,WR,VIRSTA,1,14.0,0,66.7,0.0,0,1,0,0.0,0,0.35,1,1164,0,70.7,62.9,57.2,,57.4,0.0,0,0,10,0.0,0,29,0,50.0,2,96.6,28,3.4,1,78.5,3,0,96.6,28,15,3,1.5,7.5,0.54
Daheem Knowles,182752,WR,LINCOK,3,0.0,1,66.7,,0,0,0,0.0,0,-0.33,1,1452,0,70.7,62.9,55.7,63.1,55.4,0.0,0,0,20,2.3,1,44,0,26.8,2,90.9,40,61.4,27,92.4,3,0,38.6,17,25,18,9.0,12.5,0.63
