player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Marcus Fleming,129688,WR,ALU,1,15.0,0,57.1,0.0,0,1,0,20.0,1,0.28,1,735,0,45.4,66.5,61.4,,59.9,0.0,0,0,27,0.0,0,51,0,51.1,4,92.2,47,5.9,3,79.5,7,0,94.1,48,50,17,4.3,12.5,1.06
Nathan Ryan,211416,WR,TRSU,1,19.1,0,42.9,40.0,2,5,0,50.0,3,0.12,3,1147,0,16.6,65.0,66.4,,67.8,0.0,0,0,40,0.0,0,33,0,33.3,3,90.9,30,18.2,6,129.5,7,2,81.8,27,92,15,5.0,30.7,3.07
Izaiah Jean-Baptiste,207423,WR,ED WATERS,1,6.7,0,42.9,100.0,1,1,0,0.0,0,-0.43,1,372,0,73.1,64.1,51.3,,51.4,0.0,0,0,10,0.0,0,30,0,33.3,3,100.0,30,90.0,27,50.3,7,0,10.0,3,17,20,6.7,5.7,0.57
Calvin Brown,167686,WR,KYCRST,1,6.6,0,100.0,,0,0,0,0.0,0,0.35,3,1474,0,79.3,67.1,77.5,,77.6,0.0,0,0,38,0.0,0,35,0,50.0,7,91.4,32,97.1,34,118.8,7,0,2.9,1,92,46,6.6,13.1,2.88
Roderick Thomas,182378,HB,MILES,2,-1.0,0,83.3,0.0,0,1,0,0.0,0,0.21,1,386,0,76.3,78.1,57.5,19.5,68.9,0.0,0,0,6,45.5,20,44,0,43.9,5,50.0,22,2.3,1,119.4,6,1,0.0,0,19,24,4.8,3.8,0.86
Jaidin Haynes,194349,HB,ST ANSELM,1,10.3,1,66.7,0.0,0,1,0,0.0,0,-0.45,2,399,0,74.9,67.8,63.3,,63.2,0.0,0,0,18,0.0,0,41,0,33.3,4,95.1,39,92.7,38,122.9,6,1,2.4,1,37,21,5.3,9.3,0.95
Brody Snyder,213270,WR,CLG OF WOO,1,8.7,1,50.0,,0,0,0,0.0,0,-0.3,1,1217,0,73.1,64.1,58.1,,58.0,0.0,0,0,9,0.0,0,25,0,30.4,3,92.0,23,72.0,18,59.7,6,0,28.0,7,23,5,1.7,7.7,1.0
Robby Enright,212851,WR,JHN HOP,1,14.7,1,66.7,100.0,1,1,0,20.0,1,0.15,4,1543,0,45.4,65.0,71.8,,69.7,0.0,0,0,28,0.0,0,34,0,39.4,4,97.1,33,8.8,3,149.3,6,1,91.2,31,81,15,3.8,20.3,2.45
Arik Gilbert,124096,TE,SVANNAH ST,1,14.7,0,33.3,,0,0,0,0.0,0,-0.43,2,286,0,70.7,62.9,72.3,68.8,74.0,45.2,14,1,52,9.7,3,31,0,29.0,2,90.3,28,38.7,12,41.0,6,0,16.1,5,73,44,22.0,36.5,2.61
JJ Racz,213029,WR,OBERLIN,1,6.8,0,0.0,,0,0,0,100.0,1,-0.39,0,1544,0,16.4,,41.5,,44.6,0.0,0,0,0,0.0,0,37,0,21.6,0,100.0,37,2.7,1,39.6,6,0,97.3,36,0,0,,,0.0
Cam Crago,213275,WR,CLG OF WOO,1,6.8,1,33.3,0.0,0,1,0,0.0,0,-0.32,0,1217,0,73.1,64.1,56.3,,58.8,0.0,0,0,7,0.0,0,24,1,23.8,2,87.5,21,8.3,2,42.4,6,0,91.7,22,12,5,2.5,6.0,0.57
Rodshaun Dorsey,193978,WR,ERSKIN,1,16.2,1,50.0,0.0,0,2,0,0.0,0,0.01,2,1526,0,73.1,64.1,64.4,,64.1,0.0,0,1,40,0.0,0,21,0,36.8,3,90.5,19,28.6,6,44.4,6,0,71.4,15,58,33,11.0,19.3,3.05
Najee Rushing,182766,S,LINCOK,1,9.8,0,50.0,100.0,1,1,1,0.0,0,-0.32,2,1452,0,73.1,64.1,64.3,31.6,63.3,0.0,0,0,65,4.8,2,42,2,23.1,3,88.1,37,92.9,39,95.8,6,0,2.4,1,77,45,15.0,25.7,2.08
EJ Scott,197269,WR,LOUCHR,1,11.7,1,66.7,,0,0,0,0.0,0,-0.07,3,958,0,74.9,66.5,68.5,,69.3,0.0,0,0,24,0.0,0,33,1,29.0,4,93.9,31,87.9,29,93.1,6,0,12.1,4,51,28,7.0,12.8,1.65
Davion Grant,212978,WR,MT UNION,1,18.7,1,66.7,100.0,2,2,0,0.0,0,0.08,2,1006,0,74.9,65.0,64.7,,64.7,0.0,0,0,15,0.0,0,32,0,46.9,4,100.0,32,0.0,0,86.1,6,0,100.0,32,41,3,0.8,10.3,1.28
Cam Woods,210884,TE,NORTHEA ST,1,11.3,1,83.3,,0,0,0,0.0,0,0.16,4,1030,0,76.3,65.7,73.7,,76.0,31.0,13,0,28,0.0,0,42,1,30.8,5,92.9,39,57.1,24,158.3,6,1,7.1,3,90,34,6.8,18.0,2.31
Omarius Davis,197431,WR,LOUCHR,1,25.5,1,16.7,,0,0,0,0.0,0,-0.13,1,958,0,66.7,61.0,60.2,,59.9,0.0,0,1,21,0.0,0,35,0,28.1,1,91.4,32,11.4,4,2.1,6,0,88.6,31,21,13,13.0,21.0,0.66
Jacob Newman,196968,HB,VA LYNCHBU,4,2.5,0,50.0,,0,0,0,25.0,1,-0.48,1,406,0,40.2,82.4,67.6,59.2,47.6,0.0,0,0,4,43.7,52,119,0,29.8,3,54.6,65,3.4,4,95.8,6,1,0.0,0,-1,8,2.7,-0.3,-0.02
Makai Lovett,148210,WR,ED WATERS,1,16.7,1,50.0,50.0,1,2,0,0.0,0,-0.35,2,372,0,73.1,64.1,61.7,,61.3,0.0,0,1,23,0.0,0,32,0,34.4,3,100.0,32,25.0,8,73.6,6,1,75.0,24,43,11,3.7,14.3,1.34
Khamari Smith,212620,WR,BERRY VIK,1,9.7,0,50.0,,0,0,0,0.0,0,-0.65,1,1547,1,73.1,10.3,49.6,,49.9,0.0,0,2,16,0.0,0,26,0,42.3,3,100.0,26,23.1,6,21.5,6,0,76.9,20,25,10,3.3,8.3,0.96
Ajenavi Byrd,193750,WR,VIRSTA,1,21.2,0,83.3,0.0,0,1,0,0.0,0,0.17,2,1164,0,76.3,65.7,65.7,,67.0,0.0,0,0,47,0.0,0,54,1,44.2,5,96.3,52,25.9,14,158.3,6,1,74.1,40,107,15,3.0,21.4,2.06
Braden Hill,208009,WR,SVSU,1,3.0,1,83.3,100.0,1,1,0,16.7,1,0.01,3,1082,0,49.8,72.8,58.2,,62.5,0.0,0,0,16,0.0,0,38,1,41.2,5,89.5,34,100.0,38,97.9,6,0,0.0,0,45,39,7.8,9.0,1.32
Dewayne Smith Jr.,207652,WR,GC,1,13.7,0,66.7,100.0,1,1,0,0.0,0,-0.51,1,1533,0,76.3,65.7,64.3,,64.2,0.0,0,0,13,0.0,0,27,1,29.2,4,88.9,24,3.7,1,76.4,6,0,96.3,26,27,7,1.8,6.8,1.13
Gerard Grewe,211378,TE,TRSU,1,9.0,1,33.3,,0,0,0,0.0,0,0.11,2,1147,0,70.7,62.9,68.2,73.2,65.5,51.7,15,0,14,27.6,8,29,0,38.5,2,69.0,20,31.0,9,46.5,6,0,13.8,4,24,14,7.0,12.0,1.2
Trevor Theuerkauf,210965,WR,NMiU,1,7.5,0,66.7,,0,0,0,0.0,0,0.04,3,1031,1,74.9,12.0,62.1,,63.0,0.0,0,0,33,0.0,0,15,0,46.2,4,86.7,13,86.7,13,93.8,6,0,13.3,2,52,19,4.8,13.0,4.0
Shyhiem Drew,160557,WR,THMORE,1,4.8,1,60.0,,0,0,0,25.0,1,0.02,2,1296,0,39.5,66.0,67.0,,67.1,0.0,0,0,18,0.0,0,6,0,50.0,3,100.0,6,16.7,1,72.1,5,0,83.3,5,24,15,5.0,8.0,4.0
Omarza Gray,211766,WR,Ferr,1,7.4,0,100.0,,0,0,0,0.0,0,-0.49,3,869,0,76.3,22.6,72.6,,72.0,0.0,0,0,22,0.0,0,17,0,20.0,5,88.2,15,58.8,10,112.5,5,0,41.2,7,55,18,3.6,11.0,3.67
Tony Kennedy,208011,WR,SVSU,1,21.6,0,40.0,,0,0,0,0.0,0,0.18,0,1082,0,70.7,62.9,53.5,61.9,53.0,0.0,0,1,5,3.6,1,28,1,42.3,2,89.3,25,21.4,6,8.3,5,0,78.6,22,7,1,0.5,3.5,0.28
Jack Pennington,195559,WR,HA,1,15.2,0,40.0,,0,0,0,0.0,0,-0.54,1,1528,0,70.7,62.9,55.1,,56.9,0.0,0,0,11,0.0,0,36,0,19.4,2,100.0,36,22.2,8,47.9,5,0,77.8,28,14,5,2.5,7.0,0.39
Cameron Marshall,197543,WR,ARKBC,1,13.2,0,40.0,,0,0,0,0.0,0,-0.86,1,1515,1,70.7,9.0,52.8,,52.7,0.0,0,1,14,0.0,0,31,0,9.7,2,100.0,31,0.0,0,15.0,5,0,100.0,31,23,2,1.0,11.5,0.74
Carlos Witherup,211627,WR,WARNER,1,6.2,0,100.0,100.0,1,1,0,0.0,0,-0.21,2,407,0,76.3,65.7,68.1,,67.3,0.0,0,0,22,0.0,0,19,0,22.2,5,94.7,18,100.0,19,103.3,5,0,0.0,0,44,13,2.6,8.8,2.44
Kannon Chase,179916,WR,WABASH,1,16.4,0,60.0,100.0,3,3,0,0.0,0,-0.11,3,1167,0,39.5,64.1,60.3,,60.0,0.0,0,0,36,0.0,0,38,0,37.5,3,84.2,32,2.6,1,102.1,5,0,97.4,37,60,5,1.7,20.0,1.88
Joe Griffin,211908,TE,ELIZBTH ST,1,5.8,0,80.0,,0,0,0,0.0,0,0.16,3,373,0,74.9,65.0,78.0,,82.2,71.4,10,0,25,0.0,0,14,0,46.2,4,92.9,13,28.6,4,148.8,5,1,0.0,0,51,22,5.5,12.8,3.92
Isaac Olson,210952,WR,NMiU,1,13.8,0,60.0,,0,0,0,0.0,0,-0.25,2,1031,0,73.1,65.4,65.7,,66.2,0.0,0,0,13,0.0,0,28,0,44.0,3,89.3,25,3.6,1,78.8,5,0,96.4,27,32,12,4.0,10.7,1.28
Jae'Vian Carr,207564,WR,GC,1,11.4,1,80.0,,0,0,0,0.0,0,-0.19,0,1533,0,74.9,69.4,65.2,63.1,66.5,0.0,0,0,15,5.6,1,18,0,44.4,4,94.4,17,100.0,18,95.8,5,0,0.0,0,35,6,1.5,8.8,2.06
Jeremiah Jones,199435,CB,WITNBRG,1,17.4,0,40.0,,0,0,0,33.3,1,0.01,1,1216,0,32.3,65.3,66.3,,62.2,0.0,0,0,27,0.0,0,10,0,44.4,2,90.0,9,10.0,1,64.6,5,0,90.0,9,35,6,3.0,17.5,3.89
Malaki Jones,154493,WR,ST ANSELM,1,5.0,0,60.0,,0,0,0,25.0,1,-0.27,0,399,0,45.4,65.0,50.5,,50.8,0.0,0,0,8,0.0,0,35,0,29.0,3,88.6,31,5.7,2,65.4,5,0,94.3,33,16,9,3.0,5.3,0.52
Jameil Patrick,211597,WR,WARNER,1,10.2,1,60.0,0.0,0,1,0,0.0,0,1.23,2,407,0,73.1,66.0,75.6,,75.2,0.0,0,0,22,0.0,0,13,0,69.2,3,100.0,13,84.6,11,86.3,5,0,15.4,2,41,33,11.0,13.7,3.15
Bryan Hines Jr.,213076,WR,OHIO WES,1,6.6,0,60.0,0.0,0,2,0,0.0,0,-0.73,0,1042,0,73.1,64.1,55.0,,55.3,0.0,0,0,5,0.0,0,20,0,10.5,3,95.0,19,0.0,0,64.6,5,0,100.0,20,12,8,2.7,4.0,0.63
Zarek Zelinski,207975,WR,SVSU,1,20.6,0,40.0,,0,0,0,0.0,0,0.12,1,1082,0,70.7,62.9,55.8,,58.3,0.0,0,0,20,0.0,0,23,2,42.9,2,91.3,21,0.0,0,57.9,5,0,100.0,23,27,7,3.5,13.5,1.29
Dylan Carlquist,212925,WR,KENYON,1,6.4,0,40.0,100.0,1,1,0,0.0,0,-0.9,0,1545,0,70.7,62.9,56.1,,54.4,0.0,0,0,8,0.0,0,21,0,23.8,2,100.0,21,76.2,16,47.9,5,0,23.8,5,10,5,2.5,5.0,0.48
Chase Cross,212070,WR,LINCOK,2,8.4,1,40.0,0.0,0,1,1,0.0,0,-0.21,1,1452,0,70.7,20.7,63.8,,61.2,0.0,0,0,33,0.0,0,42,1,41.5,2,97.6,41,85.7,36,70.4,5,0,11.9,5,42,17,8.5,21.0,1.02
Jojo Hair,213279,WR,CLG OF WOO,1,4.6,0,40.0,0.0,0,1,0,0.0,0,-0.87,1,1217,0,70.7,62.9,54.9,,56.0,0.0,0,0,6,0.0,0,11,0,18.2,2,100.0,11,100.0,11,47.9,5,0,0.0,0,10,1,0.5,5.0,0.91
Sebastian Boyea,210891,WR,NMiU,1,7.8,0,80.0,,0,0,0,0.0,0,-0.36,1,1031,0,74.9,65.0,71.1,,72.0,0.0,0,0,16,0.0,0,25,0,39.1,4,92.0,23,0.0,0,107.5,5,0,100.0,25,49,26,6.5,12.3,2.13
Ethan Abberger,206635,WR,ADRIAN,1,10.6,0,100.0,,0,0,0,0.0,0,0.15,4,1534,0,76.3,69.9,73.7,,78.9,0.0,0,0,30,0.0,0,25,0,56.0,5,100.0,25,100.0,25,158.3,5,1,0.0,0,88,35,7.0,17.6,3.52
Taylor Rhodes,194061,WR,ERSKIN,1,13.2,0,80.0,,0,0,0,0.0,0,0.01,2,1526,0,74.9,65.0,65.1,,64.5,0.0,0,0,12,0.0,0,21,0,36.8,4,90.5,19,0.0,0,133.8,5,1,100.0,21,33,4,1.0,8.3,1.74
Isaiah Rickard,152400,WR,W OREGON,1,9.6,0,20.0,0.0,0,1,0,0.0,0,-1.14,0,411,0,70.7,62.9,60.4,66.1,57.9,0.0,0,0,3,7.7,2,26,0,12.0,1,88.5,23,100.0,26,39.6,5,0,0.0,0,3,2,2.0,3.0,0.13
Duncan Bradley,209090,WR,THMORE,2,8.0,1,40.0,0.0,0,2,0,0.0,0,-0.37,2,1296,0,70.7,72.2,53.7,,54.6,0.0,0,0,11,0.0,0,48,0,31.3,2,100.0,48,100.0,48,53.8,5,0,0.0,0,22,18,9.0,11.0,0.46
Tyler Richmond,213146,WR,WYNESBRG,1,16.8,2,40.0,0.0,0,1,0,0.0,0,-0.34,2,1175,0,73.1,64.1,77.1,,76.3,0.0,0,0,61,0.0,0,23,0,20.0,2,87.0,20,4.3,1,127.1,5,1,95.7,22,77,39,19.5,38.5,3.85
Jeremiah Rice,182193,WR,ARKBC,1,15.2,0,0.0,0.0,0,1,0,100.0,1,-0.86,0,1515,0,16.4,,46.3,,46.4,0.0,0,0,0,0.0,0,31,0,9.7,0,100.0,31,100.0,31,39.6,5,0,0.0,0,0,0,,,0.0
Chance Williams,197011,S,LINCOK,1,13.0,3,40.0,0.0,0,1,0,0.0,0,-0.69,0,1452,0,70.7,67.1,57.2,,57.4,0.0,0,0,4,0.0,0,12,0,27.3,2,91.7,11,66.7,8,47.9,5,0,33.3,4,7,0,0.0,3.5,0.64
Palmer Samuels,212717,TE,DEPAUW,1,16.8,1,100.0,100.0,1,1,0,0.0,0,0.09,3,845,1,76.3,67.0,70.5,,72.7,61.1,22,0,41,0.0,0,36,0,36.4,5,91.7,33,38.9,14,158.3,5,2,0.0,0,103,25,5.0,20.6,3.12
Preston Pearson,160651,QB,CHADST,1,6.0,0,40.0,50.0,1,2,0,0.0,0,-0.15,1,809,0,70.7,62.9,59.9,70.7,58.1,23.3,7,0,11,6.7,2,30,0,44.4,2,90.0,27,56.7,17,47.9,5,0,0.0,0,15,3,1.5,7.5,0.56
David Smith,208030,HB,SRSU,2,-3.8,1,60.0,,0,0,0,25.0,1,-0.62,1,1133,0,39.5,28.7,45.5,79.2,49.3,0.0,0,0,3,17.9,5,28,0,18.5,3,82.1,23,0.0,0,64.6,5,0,0.0,0,8,25,8.3,2.7,0.35
Liam Lowe,209205,WR,SRSU,2,6.0,0,60.0,0.0,0,1,0,25.0,1,-0.85,0,1133,0,39.5,66.8,51.6,,51.6,0.0,0,1,8,0.0,0,25,0,13.0,3,92.0,23,56.0,14,25.0,5,0,44.0,11,5,5,1.7,1.7,0.22
Zachary Johnson,213189,WR,WYNESBRG,1,13.0,1,40.0,0.0,0,1,0,33.3,1,-0.28,1,1175,0,31.6,62.9,56.3,,56.6,0.0,0,0,6,0.0,0,10,0,40.0,2,100.0,10,0.0,0,47.9,5,0,100.0,10,12,3,1.5,6.0,1.2
Don Dunning Jr.,207683,HB,HA,1,-2.2,0,80.0,,0,0,0,0.0,0,-0.27,1,1528,0,74.9,73.7,67.2,22.1,66.6,0.0,0,0,6,19.0,4,21,1,23.8,4,81.0,17,14.3,3,79.2,5,0,0.0,0,5,12,3.0,1.3,0.29
Antwain Banks,167249,WR,BOWIE ST,1,12.0,0,40.0,,0,0,0,33.3,1,0.18,1,365,0,31.6,65.3,53.2,,51.6,0.0,0,0,8,0.0,0,38,1,47.2,2,94.7,36,100.0,38,87.5,5,1,0.0,0,14,6,3.0,7.0,0.39
Tyrik Bryant,211739,WR,Ferr,1,6.2,2,40.0,,0,0,0,0.0,0,-0.66,0,869,0,70.7,65.3,60.7,,60.0,0.0,0,0,10,0.0,0,16,1,26.7,2,93.8,15,100.0,16,47.9,5,0,0.0,0,12,11,5.5,6.0,0.8
Ty Lyles,147079,WR,BOWIE ST,1,9.0,0,80.0,,0,0,0,0.0,0,0.06,2,365,0,74.9,66.9,58.7,,60.7,0.0,0,0,21,0.0,0,36,1,50.0,4,88.9,32,5.6,2,97.5,5,0,94.4,34,37,19,4.8,9.3,1.16
Rollin George III,207214,WR,CHADST,1,4.8,1,100.0,,0,0,0,0.0,0,0.12,2,809,0,74.9,65.0,65.6,,63.6,0.0,0,0,11,0.0,0,36,0,51.5,4,91.7,33,2.8,1,99.0,4,0,97.2,35,31,12,3.0,7.8,0.94
Landen Drake,209185,WR,SRSU,2,7.0,1,75.0,,0,0,0,0.0,0,-0.68,0,1133,0,73.1,64.1,58.7,,58.1,0.0,0,0,13,0.0,0,14,0,21.4,3,100.0,14,28.6,4,86.5,4,0,71.4,10,21,19,6.3,7.0,1.5
Trevarus Walker,211619,WR,WARNER,1,6.5,0,50.0,100.0,1,1,0,0.0,0,-0.27,1,407,0,70.7,68.4,57.0,,56.8,0.0,0,0,6,0.0,0,34,0,33.3,2,97.1,33,50.0,17,56.3,4,0,50.0,17,6,1,0.5,3.0,0.18
Cory Conklin,210281,WR,WEBINT,1,12.3,0,50.0,100.0,1,1,0,0.0,0,-0.05,2,1246,0,70.7,62.9,60.2,,62.4,0.0,0,0,18,0.0,0,23,1,25.0,2,87.0,20,0.0,0,76.0,4,0,100.0,23,31,1,0.5,15.5,1.55
Jackson Overton,211405,WR,TRSU,1,5.8,0,75.0,,0,0,0,0.0,0,0.62,1,1147,0,73.1,64.1,64.0,,63.4,0.0,0,0,14,0.0,0,11,0,54.5,3,100.0,11,54.5,6,93.8,4,0,45.5,5,28,18,6.0,9.3,2.55
Adam Hall,211380,WR,TRSU,1,12.3,0,25.0,0.0,0,2,0,0.0,0,-0.17,0,1147,0,66.7,61.0,56.9,,56.7,0.0,0,0,13,0.0,0,28,0,28.0,1,89.3,25,0.0,0,40.6,4,0,100.0,28,13,0,0.0,13.0,0.52
Markerious Johnson,210679,WR,LANECOL,1,15.3,0,25.0,,0,0,0,0.0,0,-0.42,1,942,0,66.7,61.0,59.8,,59.4,0.0,0,1,9,0.0,0,21,0,35.0,1,95.2,20,0.0,0,0.0,4,0,100.0,21,9,0,0.0,9.0,0.45
Oliver Van Dyke,210720,WR,LANECOL,1,8.8,0,75.0,100.0,2,2,0,0.0,0,-0.41,2,942,0,73.1,64.1,66.9,,69.3,0.0,0,0,20,0.0,0,21,1,35.0,3,95.2,20,0.0,0,95.8,4,0,100.0,21,30,2,0.7,10.0,1.5
Ronnie Schneider,211304,WR,TXWSLY,1,8.0,0,75.0,,0,0,0,0.0,0,-0.91,2,1457,0,73.1,64.1,81.1,,79.2,0.0,0,0,20,0.0,0,9,0,22.2,3,100.0,9,100.0,9,97.9,4,0,0.0,0,32,14,4.7,10.7,3.56
Javion Jackson,167200,WR,ALBANY ST,1,9.8,0,50.0,,0,0,0,33.3,1,0.31,1,360,0,40.2,64.1,60.0,,60.0,0.0,0,0,25,0.0,0,28,0,53.8,2,92.9,26,92.9,26,74.0,4,0,7.1,2,29,8,4.0,14.5,1.12
Mikey Henderson,122930,WR,NORTHEA ST,1,23.5,0,0.0,0.0,0,1,0,100.0,1,-0.4,0,1030,0,24.9,61.0,47.2,,45.3,0.0,0,0,0,0.0,0,41,1,28.9,0,92.7,38,4.9,2,39.6,4,0,95.1,39,0,0,,,0.0
Eldrian Arnold,168381,HB,LINCOK,2,-0.5,0,100.0,,0,0,0,0.0,0,-0.32,0,1452,0,74.9,75.0,62.4,68.7,59.1,0.0,0,0,9,48.5,32,66,0,29.5,4,50.0,33,4.5,3,79.2,4,0,0.0,0,12,14,3.5,3.0,0.36
Tim Newman,142572,HB,VA LYNCHBU,4,-4.0,1,75.0,,0,0,0,25.0,1,-0.6,1,406,0,39.5,77.8,55.1,84.0,47.8,0.0,0,0,25,31.6,18,57,0,32.7,3,66.7,38,1.8,1,90.6,4,0,0.0,0,25,35,11.7,8.3,0.66
Trey Brueggemann,176085,HB,ADRIAN,1,1.0,0,75.0,,0,0,0,0.0,0,0.19,0,1534,0,73.1,77.5,72.5,80.7,63.0,0.0,0,0,7,37.5,9,24,0,50.0,3,62.5,15,4.2,1,77.1,4,0,0.0,0,12,6,2.0,4.0,0.8
Mason Juergens,176680,WR,CENT WASH,1,20.0,0,0.0,0.0,0,2,0,,0,-0.77,0,367,0,,,54.2,,53.2,0.0,0,2,0,0.0,0,18,0,23.5,0,94.4,17,27.8,5,0.0,4,0,72.2,13,0,0,,,0.0
CJ Cooper II,213045,WR,OBERLIN,1,1.5,0,75.0,,0,0,0,0.0,0,-0.85,0,1544,1,73.1,10.3,41.5,,42.6,0.0,0,0,2,0.0,0,14,0,14.3,3,100.0,14,64.3,9,77.1,4,0,21.4,3,3,8,2.7,1.0,0.21
Shamar Sutton,178289,WR,ELIZBTH ST,1,4.5,0,50.0,0.0,0,1,0,0.0,0,0.07,0,373,0,70.7,64.6,55.2,,55.4,0.0,0,0,7,0.0,0,19,0,26.7,2,78.9,15,94.7,18,57.3,4,0,5.3,1,13,11,5.5,6.5,0.87
Makai Elder,180035,WR,WEBINT,1,1.5,0,75.0,,0,0,0,0.0,0,-0.06,1,1246,0,73.1,64.1,64.2,,64.4,0.0,0,0,5,0.0,0,11,0,18.2,3,100.0,11,100.0,11,77.1,4,0,0.0,0,6,6,2.0,2.0,0.55
Jacob Cockrell,212962,WR,MT UNION,1,7.0,0,75.0,,0,0,0,25.0,1,0.08,2,1006,0,39.5,64.1,57.2,,57.1,0.0,0,0,15,0.0,0,32,0,46.9,3,100.0,32,6.3,2,85.4,4,0,93.8,30,20,6,2.0,6.7,0.63
Cyris Taylor,180211,WR,W OREGON,1,10.5,0,50.0,100.0,1,1,0,33.3,1,-0.67,2,411,0,21.1,65.8,56.0,,58.2,0.0,0,1,32,0.0,0,26,0,32.0,2,96.2,25,7.7,2,45.8,4,0,92.3,24,40,4,2.0,20.0,1.6
Brian Lafrance,180259,WR,AMRINT,1,5.8,0,50.0,,0,0,0,0.0,0,-0.26,2,737,0,70.7,62.9,68.1,,67.6,0.0,0,0,19,0.0,0,18,0,22.2,2,100.0,18,5.6,1,67.7,4,0,94.4,17,23,9,4.5,11.5,1.28
Terrence Holland,181016,WR,ELIZBTH ST,1,9.3,0,50.0,,0,0,0,0.0,0,0.35,0,373,0,70.7,67.1,52.6,,52.2,0.0,0,0,4,0.0,0,42,0,42.9,2,83.3,35,57.1,24,56.3,4,0,42.9,18,4,12,6.0,2.0,0.11
Brendan Comerford,212918,WR,KENYON,1,11.0,0,50.0,,0,0,0,0.0,0,-0.85,1,1545,0,70.7,62.9,67.0,,66.7,0.0,0,1,26,0.0,0,14,0,28.6,2,100.0,14,28.6,4,34.4,4,0,71.4,10,29,8,4.0,14.5,2.07
Malachi Betters,213224,WR,WITNBRG,1,14.8,0,25.0,100.0,1,1,0,0.0,0,-0.56,1,1216,0,66.7,61.0,65.9,,65.3,0.0,0,0,18,0.0,0,16,0,26.7,1,93.8,15,6.3,1,45.8,4,0,93.8,15,18,0,0.0,18.0,1.2
Jonero Scott,182374,HB,MILES,2,-1.5,2,100.0,,0,0,0,0.0,0,-0.15,1,386,0,74.9,71.1,64.8,72.6,78.0,0.0,0,0,8,6.7,1,15,0,21.4,4,86.7,13,0.0,0,79.2,4,0,0.0,0,10,16,4.0,2.5,0.77
Austin Bonilla,182842,WR,LINCOK,2,5.0,0,75.0,,0,0,0,0.0,0,-0.99,0,1452,0,73.1,64.1,55.6,,55.9,0.0,0,1,7,0.0,0,19,0,26.3,3,100.0,19,94.7,18,43.8,4,0,5.3,1,18,6,2.0,6.0,0.95
Josh Moore,212850,WR,JHN HOP,1,23.5,0,50.0,0.0,0,1,0,0.0,0,0.19,1,1543,0,70.7,62.9,59.9,,59.8,0.0,0,0,34,0.0,0,31,1,40.0,2,96.8,30,35.5,11,83.3,4,0,64.5,20,38,2,1.0,19.0,1.27
Nolan Tanner,212816,TE,JOHNCA,14,5.3,0,75.0,0.0,0,1,0,0.0,0,0.29,2,926,0,74.9,65.0,47.8,67.7,44.7,63.9,175,0,18,40.1,110,274,4,53.0,3,57.7,158,21.2,58,134.4,4,1,4.4,12,29,18,6.0,9.7,0.18
Marquez Moobley,193723,WR,MILES,1,5.8,1,75.0,,0,0,0,25.0,1,1.22,3,386,0,39.5,64.1,69.5,,68.2,0.0,0,0,16,0.0,0,14,0,78.6,3,100.0,14,100.0,14,99.0,4,0,0.0,0,33,14,4.7,11.0,2.36
Frankie Ricciardi,212731,WR,DEPAUW,1,7.5,0,50.0,,0,0,0,0.0,0,-0.31,1,845,0,70.7,62.9,56.7,,59.1,0.0,0,0,13,0.0,0,23,0,25.0,2,87.0,20,95.7,22,64.6,4,0,4.3,1,20,2,1.0,10.0,1.0
Wayne Allen,195601,WR,LINCOLN,1,2.5,0,100.0,,0,0,0,0.0,0,-0.04,3,380,0,74.9,65.0,65.2,,68.0,0.0,0,0,14,0.0,0,36,0,40.0,4,97.2,35,100.0,36,106.3,4,0,0.0,0,38,28,7.0,9.5,1.09
Aiden Showers,195916,WR,ED WATERS,1,10.8,0,25.0,0.0,0,1,0,0.0,0,-0.34,1,372,0,66.7,61.0,57.2,,56.9,0.0,0,1,21,0.0,0,28,0,35.7,1,100.0,28,10.7,3,9.4,4,0,89.3,25,21,16,16.0,21.0,0.75
Cade Nowik,212673,WR,DENISON,1,6.5,0,100.0,100.0,1,1,0,0.0,0,0.29,1,842,0,74.9,65.3,66.6,,65.4,0.0,0,0,17,0.0,0,19,1,64.7,4,84.2,16,100.0,19,100.0,4,0,0.0,0,32,6,1.5,8.0,2.0
Devon Cooper,196785,WR,TUSKEGEE,2,6.8,0,100.0,,0,0,0,0.0,0,-0.28,1,405,0,74.9,66.9,69.2,,68.4,0.0,0,0,67,0.0,0,22,0,19.0,4,95.5,21,100.0,22,158.3,4,1,0.0,0,78,51,12.8,19.5,3.71
Jermaine Hardy Jr.,196796,WR,TUSKEGEE,2,27.0,0,25.0,0.0,0,1,0,0.0,0,-0.88,1,405,0,66.7,66.2,55.8,,58.6,0.0,0,0,10,0.0,0,19,0,26.3,1,100.0,19,26.3,5,39.6,4,0,73.7,14,10,2,2.0,10.0,0.53
