player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Thomas Schiavoni,193499,WR,AVEMAR,2,21.0,0,25.0,0.0,0,2,0,0.0,0,-0.02,1,1450,0,66.7,61.0,53.8,,54.7,0.0,0,0,8,0.0,0,42,0,42.5,1,95.2,40,23.8,10,79.2,4,1,76.2,32,8,0,0.0,8.0,0.2
Drew Mabrito,193477,WR,AVEMAR,2,8.3,1,100.0,,0,0,0,0.0,0,0.32,1,1450,0,74.9,65.0,63.8,,63.2,0.0,0,0,18,0.0,0,26,0,47.8,4,88.5,23,7.7,2,110.4,4,0,92.3,24,42,9,2.3,10.5,1.83
Trace Williams,167942,WR,LOUCHR,1,11.5,0,50.0,,0,0,0,0.0,0,-0.22,1,958,0,31.6,62.9,51.6,,52.7,0.0,0,0,18,0.0,0,28,0,38.5,2,92.9,26,10.7,3,68.8,4,0,89.3,25,24,2,1.0,12.0,0.92
Kevin Gayles,150397,WR,VIRSTA,1,20.3,0,50.0,,0,0,0,0.0,0,0.53,2,1164,0,70.7,62.9,69.5,,71.6,0.0,0,0,27,0.0,0,21,1,50.0,2,95.2,20,0.0,0,134.4,4,1,100.0,21,49,3,1.5,24.5,2.45
Jaden Hale,169097,WR,KY STATE,1,9.5,0,75.0,,0,0,0,25.0,1,-0.11,3,378,0,22.0,64.1,54.7,,57.3,0.0,0,0,12,0.0,0,30,1,40.7,3,90.0,27,23.3,7,133.3,4,1,76.7,23,28,5,1.7,9.3,1.04
Mike Geter,195179,WR,CATAWB,1,-1.8,0,100.0,,0,0,0,0.0,0,-0.82,1,802,0,74.9,69.1,68.0,,66.7,0.0,0,0,9,0.0,0,8,0,25.0,4,100.0,8,100.0,8,90.6,4,0,0.0,0,23,30,7.5,5.8,2.88
Steven Mitchell,196350,HB,WHU,1,-3.5,0,50.0,,0,0,0,33.3,1,-0.05,0,1525,0,31.6,74.1,63.9,72.1,41.8,0.0,0,0,4,10.0,2,20,0,45.0,2,90.0,18,5.0,1,56.3,4,0,0.0,0,3,14,7.0,1.5,0.17
Wesley From,193451,WR,AVEMAR,2,15.8,0,25.0,0.0,0,1,0,50.0,1,-0.63,0,1450,0,24.5,61.0,48.4,,49.0,0.0,0,0,2,0.0,0,15,0,20.0,1,100.0,15,0.0,0,39.6,4,0,100.0,15,2,0,0.0,2.0,0.13
JJ Grant,195183,WR,CATAWB,1,8.3,0,75.0,,0,0,0,0.0,0,-0.49,1,802,0,73.1,64.1,52.1,,51.7,0.0,0,0,19,0.0,0,29,0,32.1,3,96.6,28,89.7,26,93.8,4,0,6.9,2,28,26,8.7,9.3,1.0
Connor Boyd,179146,WR,BLHLYJ,1,4.8,1,50.0,,0,0,0,0.0,0,-0.44,0,1227,0,70.7,70.1,54.8,,55.0,0.0,0,1,2,0.0,0,18,0,17.6,2,94.4,17,88.9,16,16.7,4,0,11.1,2,2,5,2.5,1.0,0.12
Tristen Hayes,151390,TE,INWSLY,1,9.8,0,50.0,0.0,0,2,0,33.3,1,-0.22,1,1451,0,31.6,62.9,46.9,60.3,48.8,63.6,21,0,9,15.2,5,33,0,34.4,2,81.8,27,30.3,10,56.3,4,0,3.0,1,12,7,3.5,6.0,0.44
Bo Pryor,195231,WR,CATAWB,1,-0.5,2,75.0,0.0,0,1,0,0.0,0,0.5,2,802,0,73.1,64.1,64.8,,64.2,0.0,0,0,8,0.0,0,10,0,62.5,3,80.0,8,90.0,9,117.7,4,1,10.0,1,13,18,6.0,4.3,1.63
Gavin Ennis,179490,WR,EDNBFS,1,13.8,0,50.0,100.0,1,1,0,0.0,0,-0.04,1,860,0,70.7,62.9,70.6,,66.6,0.0,0,0,10,0.0,0,17,0,40.0,2,88.2,15,17.6,3,63.5,4,0,82.4,14,19,1,0.5,9.5,1.27
Deion King,195816,WR,WV WESLEY,1,19.8,1,50.0,,0,0,0,0.0,0,-0.41,1,409,0,70.7,62.9,52.2,,56.7,0.0,0,1,20,0.0,0,31,1,26.7,2,96.8,30,9.7,3,29.2,4,0,90.3,28,24,9,4.5,12.0,0.8
Jimmyll Williams,179890,HB,VIRSTA,1,8.0,0,75.0,,0,0,0,0.0,0,-0.14,0,1164,0,73.1,77.0,65.8,82.0,65.6,0.0,0,0,8,17.9,5,28,0,33.3,3,78.6,22,0.0,0,80.2,4,0,0.0,0,15,10,3.3,5.0,0.68
Deven Thompson,143232,WR,ED WATERS,1,14.0,0,75.0,100.0,1,1,0,0.0,0,0.0,3,372,0,73.1,64.1,70.6,,73.8,0.0,0,1,37,0.0,0,18,0,43.8,3,88.9,16,0.0,0,77.1,4,0,100.0,18,57,10,3.3,19.0,3.56
Jayden Grimes,181115,WR,WSRAMS,1,6.5,1,100.0,,0,0,0,0.0,0,-0.11,3,1206,0,74.9,69.1,73.2,,72.2,0.0,0,0,14,0.0,0,16,0,46.7,4,93.8,15,87.5,14,107.3,4,0,12.5,2,39,13,3.3,9.8,2.6
Demeke Colbert,181331,WR,SVANNAH ST,1,-1.3,0,50.0,0.0,0,1,0,0.0,0,-1.08,0,286,0,70.7,62.9,57.4,,55.9,0.0,0,0,1,0.0,0,15,0,6.7,2,100.0,15,53.3,8,56.3,4,0,46.7,7,-3,5,2.5,-1.5,-0.2
Marcus Cook,143681,WR,CENT WASH,1,2.0,0,75.0,0.0,0,1,0,0.0,0,-0.51,0,367,0,73.1,17.5,56.0,,54.9,0.0,0,0,7,0.0,0,21,1,38.1,3,100.0,21,95.2,20,77.1,4,0,4.8,1,10,9,3.0,3.3,0.48
Trevon Dirden,181425,WR,SHORTER,1,20.0,0,50.0,0.0,0,1,0,0.0,0,-0.23,1,396,0,70.7,62.9,67.5,,66.7,0.0,0,0,21,0.0,0,16,0,25.0,2,100.0,16,12.5,2,74.0,4,0,87.5,14,29,7,3.5,14.5,1.81
Curbrian Shelby,195580,WR,HA,1,1.8,0,75.0,0.0,0,1,0,0.0,0,-0.03,1,1528,0,73.1,66.4,63.1,,62.7,0.0,0,0,12,0.0,0,15,0,33.3,3,100.0,15,100.0,15,80.2,4,0,0.0,0,15,21,7.0,5.0,1.0
Ethan Christman,151932,WR,LOUCHR,1,11.5,0,25.0,,0,0,0,0.0,0,-0.74,1,958,0,66.7,61.0,57.3,,56.9,0.0,0,2,20,0.0,0,24,0,27.3,1,91.7,22,0.0,0,8.3,4,0,100.0,24,20,2,2.0,20.0,0.91
London Smalley,152406,WR,W OREGON,2,6.5,1,75.0,,0,0,0,0.0,0,-0.24,2,411,0,74.9,65.0,57.1,,58.7,0.0,0,0,21,0.0,0,32,0,43.3,3,93.8,30,96.9,31,94.8,4,0,3.1,1,29,8,2.7,9.7,0.97
Taylor Rhodes,194061,WR,ERSKIN,1,8.8,0,75.0,0.0,0,1,0,0.0,0,-0.42,1,1526,0,73.1,64.1,61.2,,60.9,0.0,0,1,18,0.0,0,17,0,37.5,3,94.1,16,0.0,0,50.0,4,0,100.0,17,24,4,1.3,8.0,1.5
Jordan Mitchell,195219,WR,CATAWB,1,9.0,0,33.3,100.0,1,1,0,0.0,0,-0.2,1,802,0,66.7,61.0,54.8,,56.1,2.3,1,0,6,0.0,0,43,0,40.0,1,93.0,40,23.3,10,81.9,3,1,74.4,32,6,0,0.0,6.0,0.15
Immanuel Scott,195844,WR,WV WESLEY,1,9.3,0,66.7,,0,0,0,0.0,0,-0.63,0,409,0,70.7,70.9,55.3,,56.6,0.0,0,0,4,0.0,0,14,0,15.4,2,92.9,13,14.3,2,70.1,3,0,85.7,12,8,2,1.0,4.0,0.62
Jaylen Joseph,196836,WR,NAUSTA,1,-3.0,0,66.7,,0,0,0,33.3,1,-0.65,0,1453,0,31.6,68.4,49.3,,47.6,5.6,1,0,7,0.0,0,18,0,23.5,2,94.4,17,77.8,14,70.1,3,0,0.0,0,3,11,5.5,1.5,0.18
Kaleb Washington,164774,WR,WSRAMS,1,17.3,0,33.3,100.0,1,1,0,0.0,0,0.21,1,1206,0,66.7,61.0,65.1,,64.5,0.0,0,0,21,0.0,0,17,0,43.8,1,94.1,16,17.6,3,59.0,3,0,82.4,14,21,0,0.0,21.0,1.31
Jaidyn Wilson,163581,WR,ED WATERS,1,7.7,0,66.7,,0,0,0,0.0,0,0.14,1,372,0,70.7,62.9,62.5,,61.8,0.0,0,1,16,0.0,0,13,0,50.0,2,92.3,12,38.5,5,44.4,3,0,61.5,8,19,9,4.5,9.5,1.58
Darrien Gaines,179262,WR,CENT WASH,1,11.3,0,33.3,,0,0,0,0.0,0,-0.41,1,367,0,66.7,72.2,57.6,,57.4,0.0,0,0,17,0.0,0,29,0,30.8,1,89.7,26,13.8,4,53.5,3,0,86.2,25,17,0,0.0,17.0,0.65
Elijah Lewis,195820,WR,WV WESLEY,1,0.0,0,66.7,,0,0,0,0.0,0,-0.74,0,409,0,73.1,64.1,69.8,,68.2,0.0,0,0,5,0.0,0,6,0,20.0,2,83.3,5,100.0,6,70.1,3,0,0.0,0,9,15,7.5,4.5,1.8
Jordan Green,196831,HB,NAUSTA,1,-1.7,1,100.0,,0,0,0,0.0,0,-0.65,1,1453,0,73.1,68.5,65.3,63.6,73.0,0.0,0,0,13,10.0,1,10,0,30.0,3,90.0,9,50.0,5,87.5,3,0,0.0,0,15,20,6.7,5.0,1.67
Logan Brady,154046,WR,CENT WASH,1,10.7,0,66.7,,0,0,0,0.0,0,-0.43,1,367,0,70.7,62.9,63.6,,63.7,0.0,0,0,17,0.0,0,22,0,31.6,2,86.4,19,95.5,21,100.7,3,0,4.5,1,31,6,3.0,15.5,1.63
Drew Edwards,151194,WR,ST ANSELM,1,5.3,0,33.3,,0,0,0,0.0,0,-0.48,0,399,0,66.7,61.0,53.6,,53.1,0.0,0,0,7,0.0,0,25,0,24.0,1,100.0,25,4.0,1,42.4,3,0,96.0,24,7,-2,-2.0,7.0,0.28
Austin Oppel,195553,HB,HA,1,0.0,0,66.7,,0,0,0,0.0,0,-0.38,0,1528,0,70.7,70.1,63.4,28.7,60.2,0.0,0,0,1,25.0,3,12,0,16.7,2,75.0,9,16.7,2,70.1,3,0,0.0,0,-3,9,4.5,-1.5,-0.33
Seth Fischbach,162401,WR,UVAWIS,1,19.0,0,33.3,,0,0,0,0.0,0,-0.83,0,1320,0,66.7,70.9,54.5,,54.1,0.0,0,0,4,0.0,0,22,0,14.3,1,95.5,21,4.5,1,42.4,3,0,95.5,21,4,0,0.0,4.0,0.19
Davari Morris,196678,WR,KYCRST,1,23.7,0,33.3,100.0,1,1,0,0.0,0,-0.29,1,1474,0,66.7,61.0,60.6,,60.3,0.0,0,2,15,0.0,0,18,0,27.8,1,100.0,18,94.4,17,11.1,3,0,5.6,1,15,0,0.0,15.0,0.83
Christian MacDonald,160404,WR,WSRAMS,1,5.7,0,33.3,0.0,0,1,0,0.0,0,-0.41,0,1206,0,66.7,61.0,62.8,,62.3,0.0,0,0,10,0.0,0,12,0,36.4,1,91.7,11,8.3,1,43.8,3,0,91.7,11,10,9,9.0,10.0,0.91
Tylique Ray,179865,WR,VIRSTA,1,7.3,0,33.3,,0,0,0,50.0,1,-0.07,0,1164,0,24.5,65.7,45.5,,48.0,0.0,0,1,0,0.0,0,24,0,29.2,1,100.0,24,100.0,24,2.8,3,0,0.0,0,0,4,4.0,0.0,0.0
Adrian Glasgow Jr.,153218,WR,WARNER,1,13.0,0,66.7,,0,0,0,0.0,0,-0.53,2,407,0,70.7,62.9,59.8,,59.3,0.0,0,0,41,0.0,0,38,0,23.5,2,89.5,34,10.5,4,109.7,3,0,89.5,34,61,43,21.5,30.5,1.79
Ryan Whitwell,193696,HB,INWSLY,1,-1.3,0,66.7,,0,0,0,0.0,0,-0.02,1,1451,0,70.7,75.9,62.1,78.2,61.8,0.0,0,0,17,12.0,3,25,0,37.5,2,84.0,21,4.0,1,133.3,3,1,4.0,1,26,30,15.0,13.0,1.24
Tyler Flanagan,143656,HB,CENT WASH,1,-3.7,0,66.7,,0,0,0,0.0,0,-0.43,1,367,1,70.7,27.9,52.3,78.2,30.5,0.0,0,1,11,28.0,7,25,0,36.4,2,68.0,17,0.0,0,31.9,3,0,0.0,0,10,16,8.0,5.0,0.59
Iverson Daniels,73998,WR,WV WESLEY,1,5.7,0,0.0,0.0,0,1,0,,0,-0.66,0,409,0,,,43.2,,49.1,0.0,0,1,0,0.0,0,13,1,16.7,0,92.3,12,100.0,13,0.0,3,0,0.0,0,0,0,,,0.0
Tavion Rupert,182195,HB,ARKBC,1,7.0,0,100.0,100.0,1,1,0,0.0,0,0.14,2,1515,0,73.1,69.5,56.7,0.0,74.0,0.0,0,0,13,10.0,1,10,0,50.0,3,90.0,9,30.0,3,98.6,3,0,0.0,0,23,2,0.7,7.7,2.56
Jeremiah Santel,181034,WR,LANECOL,1,11.7,0,33.3,,0,0,0,0.0,0,-1.11,0,942,0,66.7,61.0,55.6,,55.8,0.0,0,0,6,0.0,0,15,0,0.0,1,100.0,15,0.0,0,42.4,3,0,100.0,15,6,2,2.0,6.0,0.4
Caleb Rayner,167455,TE,WSRAMS,1,4.7,0,66.7,,0,0,0,33.3,1,0.14,1,1206,0,31.6,62.9,51.7,30.6,53.0,100.0,14,0,15,21.4,3,14,0,41.7,2,64.3,9,0.0,0,86.8,3,0,0.0,0,21,7,3.5,10.5,2.33
Keidarris Griffin,182351,WR,MILES,1,5.0,1,100.0,100.0,1,1,0,0.0,0,-0.94,2,386,0,73.1,64.1,74.2,,73.3,0.0,0,0,20,0.0,0,20,0,33.3,3,90.0,18,5.0,1,118.8,3,0,95.0,19,38,23,7.7,12.7,2.11
Devin Harris,193458,WR,AVEMAR,1,-0.7,2,100.0,,0,0,0,0.0,0,0.38,1,1450,0,73.1,68.1,73.7,,73.8,0.0,0,0,9,0.0,0,5,0,60.0,3,100.0,5,60.0,3,88.9,3,0,0.0,0,16,18,6.0,5.3,3.2
Colin Oberdick,196357,WR,WHU,1,20.0,0,33.3,0.0,0,1,0,0.0,0,-0.38,1,1525,0,66.7,61.0,64.7,,64.1,0.0,0,0,13,0.0,0,16,0,31.3,1,100.0,16,81.3,13,47.9,3,0,18.8,3,13,7,7.0,13.0,0.81
Jalen Peck,195558,WR,HA,1,0.0,0,66.7,,0,0,0,0.0,0,-0.38,0,1528,0,70.7,62.9,52.0,,54.7,0.0,0,0,3,0.0,0,24,1,16.7,2,100.0,24,12.5,3,70.1,3,0,87.5,21,1,3,1.5,0.5,0.04
Will Twadell,154540,WR,ST ANSELM,1,3.7,0,66.7,,0,0,0,33.3,1,-0.48,1,399,0,31.6,62.9,54.1,,53.8,0.0,0,0,6,0.0,0,26,0,24.0,2,96.2,25,7.7,2,70.1,3,0,92.3,24,9,6,3.0,4.5,0.36
Bryan Stiemke,152541,HB,AVEMAR,2,-3.0,1,66.7,,0,0,0,0.0,0,-0.23,0,1450,0,70.7,78.7,65.1,31.8,61.8,0.0,0,0,7,22.9,8,35,0,35.3,2,74.3,26,2.9,1,75.7,3,0,0.0,0,13,20,10.0,6.5,0.5
Matthew Kelly,154496,TE,ST ANSELM,1,4.0,0,33.3,,0,0,0,50.0,1,-0.42,0,399,0,24.5,61.0,31.8,0.0,35.8,100.0,10,0,6,10.0,1,10,0,40.0,1,90.0,9,0.0,0,42.4,3,0,0.0,0,6,2,2.0,6.0,0.67
Malachi Langley,167260,WR,LINCOLN,1,6.0,0,66.7,0.0,0,1,0,0.0,0,0.33,1,380,0,70.7,62.9,62.7,,62.2,0.0,0,0,13,0.0,0,5,0,40.0,2,100.0,5,0.0,0,81.3,3,0,100.0,5,17,8,4.0,8.5,3.4
Tayshaun Porter,78914,WR,VIRSTA,1,19.7,0,66.7,,0,0,0,0.0,0,0.03,2,1164,0,70.7,62.9,64.6,,63.9,0.0,0,0,20,0.0,0,29,0,35.7,2,96.6,28,0.0,0,102.1,3,0,100.0,29,32,-1,-0.5,16.0,1.14
Semaj Jenkins,197314,HB,N GREENVLE,1,0.7,0,100.0,,0,0,0,0.0,0,-0.99,0,390,2,73.1,12.3,47.7,,23.8,0.0,0,0,4,0.0,0,7,0,28.6,3,100.0,7,14.3,1,79.2,3,0,0.0,0,6,4,1.3,2.0,0.86
Adravien Harness,196953,WR,VA LYNCHBU,4,8.3,0,66.7,100.0,1,1,0,0.0,0,-0.29,1,406,0,70.7,66.7,58.1,,60.1,0.0,0,0,9,0.0,0,40,1,28.9,2,95.0,38,7.5,3,79.9,3,0,92.5,37,16,1,0.5,8.0,0.42
Chase DeVaughn,178897,HB,MHMRTI,1,-2.7,0,66.7,,0,0,0,33.3,1,0.4,1,999,0,32.3,68.2,55.5,80.2,46.3,0.0,0,0,23,29.2,7,24,0,41.7,2,70.8,17,0.0,0,84.0,3,0,0.0,0,19,23,11.5,9.5,1.12
Za'Tarious Anderson,194747,WR,FRTVLY,1,17.7,0,33.3,,0,0,0,0.0,0,-0.65,1,874,0,66.7,61.0,49.4,,56.6,0.0,0,0,20,0.0,0,32,1,17.2,1,90.6,29,40.6,13,57.6,3,0,59.4,19,20,7,7.0,20.0,0.69
Joseph Triplett,195854,WR,WV WESLEY,1,4.3,0,66.7,,0,0,0,0.0,0,-0.87,1,409,0,70.7,62.9,63.5,,62.9,0.0,0,0,9,0.0,0,11,0,9.1,2,100.0,11,0.0,0,75.7,3,0,100.0,11,13,5,2.5,6.5,1.18
William Kitching,196570,WR,BSU,1,5.3,1,100.0,,0,0,0,0.0,0,-0.7,1,1531,0,73.1,64.1,56.6,,56.9,0.0,0,0,6,0.0,0,13,0,33.3,3,92.3,12,0.0,0,90.3,3,0,100.0,13,17,1,0.3,5.7,1.42
Jeremiah Rice,182193,WR,ARKBC,1,18.3,0,0.0,,0,0,0,,0,-0.43,0,1515,0,,,52.7,,53.0,0.0,0,1,0,0.0,0,19,0,42.1,0,100.0,19,100.0,19,0.0,3,0,0.0,0,0,0,,,0.0
Kyrie Tyson,195667,WR,LINCOLN,1,22.0,0,33.3,0.0,0,1,0,0.0,0,-0.48,0,380,0,66.7,61.0,55.9,,55.7,0.0,0,0,4,0.0,0,14,0,21.4,1,100.0,14,0.0,0,42.4,3,0,100.0,14,4,0,0.0,4.0,0.29
Charlie Bump,179148,WR,BLHLYJ,1,6.0,4,66.7,0.0,0,1,0,0.0,0,-0.8,1,1227,0,70.7,62.9,66.1,,65.2,0.0,0,0,19,0.0,0,9,0,22.2,2,100.0,9,100.0,9,92.4,3,0,0.0,0,25,7,3.5,12.5,2.78
Mason Williams,52411,WR,HA,1,2.0,0,100.0,,0,0,0,0.0,0,-0.74,1,1528,0,70.7,62.9,60.2,,63.7,0.0,0,0,9,0.0,0,13,0,7.7,2,100.0,13,92.3,12,79.2,2,0,7.7,1,6,2,1.0,3.0,0.46
Darius Lewis,97170,WR,N GREENVLE,1,-0.5,1,50.0,,0,0,0,50.0,1,-0.24,0,390,0,24.5,61.0,52.5,,51.6,3.7,1,0,8,0.0,0,27,0,40.0,1,92.6,25,77.8,21,60.4,2,0,18.5,5,8,9,9.0,8.0,0.32
Quavon Beckford,101114,WR,TUSKEGEE,1,10.0,1,50.0,,0,0,0,0.0,0,-0.95,1,405,0,66.7,61.0,63.6,,63.3,0.0,0,1,22,0.0,0,21,0,31.6,1,90.5,19,14.3,3,50.0,2,0,85.7,18,22,14,14.0,22.0,1.16
Caron Robinson,130419,HB,EDNBFS,1,-4.5,0,100.0,,0,0,0,0.0,0,-0.31,0,860,0,70.7,75.9,70.3,76.3,63.5,0.0,0,0,7,25.0,3,12,0,18.2,2,75.0,9,0.0,0,79.2,2,0,0.0,0,4,13,6.5,2.0,0.44
Dominique Loggins,152426,HB,W OREGON,2,0.0,1,100.0,,0,0,0,0.0,0,-0.42,0,411,0,70.7,45.4,57.7,68.0,55.6,0.0,0,0,10,24.4,10,41,0,27.5,2,73.2,30,9.8,4,89.6,2,0,0.0,0,11,11,5.5,5.5,0.37
Ike Brown,152594,HB,LANECOL,1,1.5,1,50.0,,0,0,0,50.0,1,-1.12,0,942,0,24.5,74.0,60.0,76.4,45.4,0.0,0,0,-3,8.3,2,24,0,8.7,1,87.5,21,54.2,13,56.3,2,0,4.2,1,-3,-1,-1.0,-3.0,-0.14
Adam Sanders,152708,HB,POINTVILLE,1,0.0,0,50.0,,0,0,0,50.0,1,0.13,0,393,0,24.9,73.1,68.9,78.5,34.9,0.0,0,0,7,22.2,4,18,0,25.0,1,66.7,12,0.0,0,58.3,2,0,0.0,0,7,6,6.0,7.0,0.58
Nathan Brennan,152938,TE,WV WESLEY,1,-0.5,0,50.0,,0,0,0,0.0,0,-0.31,0,409,0,66.7,61.0,44.8,71.7,62.0,79.2,19,0,9,20.8,5,24,0,30.4,1,75.0,18,4.2,1,62.5,2,0,0.0,0,9,11,11.0,9.0,0.5
Clyde Holland III,153221,HB,WARNER,1,-1.5,0,50.0,,0,0,0,0.0,0,-0.53,0,407,1,66.7,73.6,69.6,76.6,56.9,0.0,0,0,5,19.2,5,26,1,25.0,1,76.9,20,0.0,0,56.3,2,0,0.0,0,5,7,7.0,5.0,0.25
Blaine Burkhalter,153501,WR,ST ANSELM,1,10.5,0,50.0,,0,0,0,0.0,0,-0.68,1,399,0,66.7,61.0,61.5,,59.3,0.0,0,0,10,0.0,0,21,0,10.0,1,95.2,20,100.0,21,68.8,2,0,0.0,0,12,2,2.0,12.0,0.6
Larry Hackey,154642,WR,VIRUNI,1,19.5,0,0.0,0.0,0,1,0,,0,-0.01,0,1165,0,,67.1,52.0,,52.6,0.0,0,0,0,0.0,0,21,0,30.0,0,95.2,20,61.9,13,39.6,2,0,38.1,8,0,0,,,0.0
Nehemiah Williams,155496,WR,WSRAMS,1,17.0,0,0.0,0.0,0,1,0,,0,0.17,0,1206,0,,,50.6,,52.1,0.0,0,0,0,0.0,0,24,0,50.0,0,91.7,22,4.2,1,39.6,2,0,95.8,23,0,0,,,0.0
Ahmari Coats,160781,WR,N GREENVLE,1,16.0,0,50.0,,0,0,0,0.0,0,-0.29,1,390,0,70.7,62.9,56.2,,58.1,0.0,0,0,13,0.0,0,26,0,37.5,1,92.3,24,0.0,0,70.8,2,0,100.0,26,13,3,3.0,13.0,0.54
Jovari Gamble,165181,HB,KYCRST,1,-2.5,0,100.0,,0,0,0,0.0,0,-0.42,0,1474,0,70.7,75.2,60.4,81.8,60.5,0.0,0,0,2,42.9,9,21,0,28.6,2,57.1,12,9.5,2,79.2,2,0,0.0,0,3,8,4.0,1.5,0.25
Anton Popov,165892,WR,WARNER,1,7.5,0,50.0,,0,0,0,0.0,0,-0.37,0,407,1,70.7,9.0,50.6,,50.2,0.0,0,0,4,0.0,0,24,0,22.7,1,91.7,22,54.2,13,56.3,2,0,45.8,11,4,7,7.0,4.0,0.18
Johnny Gilbert,166803,TE,TUSKEGEE,2,5.5,0,0.0,,0,0,0,100.0,2,-0.53,0,405,0,2.7,,28.2,53.4,27.7,87.5,7,0,0,37.5,3,8,0,25.0,0,62.5,5,0.0,0,39.6,2,0,0.0,0,0,0,,,0.0
Eli Riddick,167268,WR,LINCOLN,1,17.0,0,50.0,,0,0,0,0.0,0,-0.27,1,380,0,66.7,61.0,55.5,,59.9,0.0,0,0,18,0.0,0,19,1,26.3,1,100.0,19,100.0,19,81.3,2,0,0.0,0,18,6,6.0,18.0,0.95
Noah Marshall,167450,HB,WSRAMS,1,-0.5,0,50.0,,0,0,0,0.0,0,-0.86,0,1206,0,66.7,64.3,57.7,70.0,63.2,0.0,0,0,7,20.0,1,5,0,0.0,1,60.0,3,0.0,0,58.3,2,0,0.0,0,7,14,14.0,7.0,2.33
Johnny Jones,167617,WR,ED WATERS,1,0.5,0,50.0,,0,0,0,0.0,0,0.0,0,372,0,66.7,69.9,51.3,,53.0,0.0,0,0,5,0.0,0,18,1,43.8,1,88.9,16,72.2,13,56.3,2,0,27.8,5,5,1,1.0,5.0,0.31
Tylon Webb,176313,WR,KY STATE,1,3.0,0,100.0,,0,0,0,0.0,0,-1.39,0,378,0,70.7,62.9,57.5,,57.7,0.0,0,0,7,0.0,0,9,0,33.3,2,100.0,9,22.2,2,81.3,2,0,77.8,7,7,1,0.5,3.5,0.78
Cameron Goods,179169,HB,BLHLYJ,1,2.0,0,100.0,,0,0,0,0.0,0,-0.57,1,1227,0,70.7,74.5,70.3,38.6,77.9,0.0,0,0,63,59.1,13,22,0,19.0,2,40.9,9,0.0,0,158.3,2,1,0.0,0,65,61,30.5,32.5,7.22
Evan Low,179518,WR,EDNBFS,1,10.5,1,50.0,,0,0,0,0.0,0,-0.14,1,860,0,66.7,61.0,55.8,,57.5,0.0,0,0,10,0.0,0,28,0,40.0,1,89.3,25,10.7,3,64.6,2,0,89.3,25,10,7,7.0,10.0,0.4
Charles Barbarin,181000,WR,LANECOL,1,6.0,0,50.0,,0,0,0,0.0,0,-0.83,1,942,0,66.7,61.0,55.9,,59.6,0.0,0,0,10,0.0,0,18,1,17.6,1,94.4,17,77.8,14,64.6,2,0,22.2,4,10,2,2.0,10.0,0.59
Carl Pitts,181031,WR,LANECOL,1,9.0,0,50.0,,0,0,0,0.0,0,-0.92,1,942,0,66.7,61.0,60.0,,59.5,0.0,0,0,11,0.0,0,19,0,16.7,1,94.7,18,0.0,0,66.7,2,0,100.0,19,11,0,0.0,11.0,0.61
Da'Shun Mitchell,181367,WR,SVANNAH ST,1,14.0,1,50.0,,0,0,0,0.0,0,-0.91,0,286,0,66.7,64.3,57.8,,58.9,0.0,0,0,8,0.0,0,22,0,14.3,1,95.5,21,0.0,0,60.4,2,0,100.0,22,8,5,5.0,8.0,0.38
Shamarcus Poole,181378,HB,SVANNAH ST,1,-8.0,0,100.0,,0,0,0,0.0,0,-0.98,0,286,0,70.7,70.1,54.3,21.2,59.9,0.0,0,0,4,42.9,6,14,0,15.4,2,50.0,7,21.4,3,79.2,2,0,0.0,0,6,22,11.0,3.0,0.86
Collin Jackson,181454,TE,SHORTER,1,16.5,0,0.0,,0,0,0,100.0,1,-0.28,0,396,0,16.8,,42.2,69.5,36.3,94.7,18,0,0,15.8,3,19,0,38.9,0,78.9,15,5.3,1,39.6,2,0,0.0,0,0,0,,,0.0
Jaylin Marshall,181465,WR,SHORTER,1,18.5,0,50.0,,0,0,0,0.0,0,-0.3,1,396,0,66.7,61.0,58.5,,58.0,0.0,0,0,3,0.0,0,26,0,33.3,1,92.3,24,23.1,6,95.8,2,1,76.9,20,3,0,0.0,3.0,0.13
Josh Ruff,182372,WR,MILES,1,7.0,0,0.0,0.0,0,1,0,,0,-0.51,0,386,0,,,52.9,,53.2,0.0,0,0,0,0.0,0,15,0,38.5,0,86.7,13,6.7,1,39.6,2,0,93.3,14,0,0,,,0.0
Jonero Scott,182374,HB,MILES,1,1.5,0,50.0,,0,0,0,0.0,0,-0.21,0,386,1,66.7,29.8,58.5,75.7,29.5,0.0,0,0,10,22.7,5,22,0,38.1,1,72.7,16,0.0,0,64.6,2,0,0.0,0,10,15,15.0,10.0,0.63
Tyrell Williams,182830,WR,NAUSTA,1,27.0,0,0.0,,0,0,0,,0,-0.92,0,1453,0,,,54.6,,54.7,0.0,0,0,0,0.0,0,10,0,10.0,0,100.0,10,0.0,0,39.6,2,0,100.0,10,0,0,,,0.0
