player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Lester McCoy,151851,DI,LINCOLN,1,3,0,,0,0,380,0,0,,71.1,73.6,54.1,76.7,74.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,30,29,0,12,0,17,0,1,13,17,0,0,0,0,0,0,0,0,0,
Khaleb McRae,151853,CB,LINCOLN,1,0,0,100.0,0,0,380,0,0,68.9,70.2,76.3,60.0,67.6,80.5,0,0,0,0,79,0.0,0,0,0,158.3,3,0,0,0,34,17,36,2,0,0,2,0,0,34,1,18,0,2,5,0,3,0,1,86,62,28.7
Franklin Turner,151866,LB,LINCOLN,1,1,0,100.0,0,0,380,0,0,65.0,67.5,72.7,,65.5,57.7,0,0,0,0,8,14.3,1,0,0,100.0,1,0,0,24,0,10,24,0,0,0,0,0,0,24,0,14,0,2,5,0,1,0,0,8,0,8.0
Logan Brimmer,151923,ED,LOUCHR,1,0,0,,0,0,958,1,0,62.1,69.1,78.2,67.7,65.5,76.7,0,0,0,0,,0.0,0,0,0,0.0,0,2,0,1,0,4,47,45,0,0,44,1,0,2,14,29,1,3,2,1,0,2,0,0,0,
Brandon Isaac,151964,CB,LOUCHR,1,0,0,100.0,0,0,958,0,0,49.8,52.3,74.9,,62.2,,0,0,0,0,35,,0,0,0,158.3,1,0,0,1,5,7,20,0,0,0,0,0,0,20,0,13,14,0,0,0,1,0,1,35,7,35.0
Amar Lewis,151976,DI,LOUCHR,1,0,0,,0,0,958,0,0,,58.1,72.8,58.8,58.3,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,18,18,0,18,0,0,0,0,3,15,0,1,1,0,0,0,0,0,0,
Pop McGhee,151982,CB,LOUCHR,1,0,0,50.0,0,0,958,0,0,52.7,54.5,78.0,60.0,64.4,76.2,0,0,0,0,71,0.0,0,1,1,135.4,3,0,0,0,51,26,55,2,0,0,2,0,0,53,1,28,2,0,2,0,6,0,1,118,72,39.3
Jahiem Mitchell,151986,CB,LOUCHR,1,0,0,,0,0,958,0,0,59.6,59.2,78.5,,58.1,64.6,0,0,0,0,,20.0,1,0,1,0.0,0,0,0,7,9,23,49,1,0,0,1,0,0,48,0,26,32,1,4,0,0,0,0,0,0,
Isaiah Mormon,151988,S,LOUCHR,1,0,0,,0,0,958,0,0,,57.9,67.8,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,2,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,
Ardell Reed,152001,LB,LOUCHR,1,2,0,,0,0,958,0,0,61.5,46.7,0.0,59.6,53.6,80.5,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,21,0,3,22,1,0,0,1,0,0,21,1,18,0,1,3,0,0,0,0,0,0,
Kavin Touriac,152023,LB,LOUCHR,1,1,0,,0,0,958,0,0,64.5,64.6,71.1,71.8,56.6,77.9,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,53,0,16,54,0,0,0,0,0,0,54,11,27,1,1,2,0,0,1,0,0,0,
Kenery Touriac,152024,DI,LOUCHR,1,0,0,,0,0,958,0,0,,62.2,66.3,,60.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
Tyren Young,152042,S,LOUCHR,1,1,0,50.0,0,0,958,1,0,54.9,52.6,76.5,59.1,50.9,42.7,0,0,0,0,13,16.7,1,0,0,70.8,1,0,0,38,0,22,52,2,0,0,2,0,11,50,2,28,1,2,4,0,2,0,0,13,3,13.0
Isaiah Grant,152127,CB,RU,1,2,0,66.7,1,0,1529,0,0,75.5,75.2,0.0,72.4,74.7,80.4,0,0,0,0,5,0.0,0,0,1,70.1,2,0,0,6,49,24,61,0,0,0,0,0,0,61,2,35,6,2,3,1,3,0,0,5,1,2.5
Rylan Ashe,152145,LB,N GREENVLE,1,2,0,66.7,0,0,390,0,0,48.3,49.4,75.5,,56.0,79.1,0,0,0,0,22,0.0,0,0,0,95.1,2,0,0,41,0,19,41,0,0,0,0,0,0,41,0,22,0,2,2,0,3,0,0,27,6,13.5
EJ Bradford,152151,CB,N GREENVLE,1,0,0,33.3,0,0,390,0,0,80.9,80.1,75.6,,64.7,,0,0,0,0,4,,0,1,0,42.4,1,0,0,4,44,24,48,0,0,0,0,0,0,48,0,24,0,0,0,0,3,0,0,4,-1,4.0
Tremaine Epps,152159,ED,N GREENVLE,1,0,0,,0,0,390,0,0,60.0,66.2,78.8,59.4,66.7,75.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,1,36,32,0,0,32,0,0,4,13,22,1,1,2,0,0,0,0,0,0,
Shanye Monsanto,152177,ED,N GREENVLE,1,0,0,,0,0,390,0,0,,68.5,74.9,54.5,74.0,74.5,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,34,34,0,5,10,19,0,0,18,16,0,1,2,0,0,1,0,0,0,
John Porter III,152180,LB,N GREENVLE,1,0,0,,0,0,390,0,0,65.5,57.9,70.6,60.0,48.8,27.3,1,0,0,0,,40.0,2,0,0,0.0,0,0,0,17,0,8,26,3,0,0,3,0,0,23,1,17,6,0,3,0,0,1,0,0,0,
De'Iveon Donald,152212,LB,N GREENVLE,1,2,0,100.0,0,0,390,0,0,56.2,66.4,75.6,56.2,74.8,80.9,0,1,0,0,11,0.0,0,0,0,112.5,1,0,0,33,0,13,36,2,0,0,2,0,0,34,3,20,1,2,4,0,1,1,0,11,3,11.0
Gio Antonini,152354,ED,W OREGON,2,2,0,,0,0,411,0,0,60.0,61.2,77.3,51.4,73.2,75.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,1,46,42,0,6,20,16,0,4,32,13,0,1,1,0,0,0,0,0,0,
Mason Brown,152358,LB,W OREGON,2,1,0,,0,0,411,0,0,65.3,65.7,79.1,54.5,67.4,78.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,32,0,16,44,12,0,0,12,0,0,32,10,18,0,1,2,0,0,0,0,0,0,
Kenny Brown,152359,DI,W OREGON,2,1,0,,0,0,411,0,0,,61.7,75.9,53.7,69.3,73.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,38,38,6,24,2,6,0,0,25,13,0,1,1,0,0,0,0,0,0,
Hector Cazares,152363,ED,W OREGON,2,1,0,,0,0,411,0,0,,63.5,76.1,59.2,65.3,71.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,43,43,3,15,10,15,0,0,25,18,0,0,0,0,0,1,0,0,0,
Malcolm Liufau,152381,LB,W OREGON,2,1,0,100.0,0,0,411,0,0,73.9,63.1,0.0,64.9,45.7,51.9,0,2,0,0,20,20.0,1,1,1,118.8,1,0,0,77,1,53,121,27,0,0,27,0,1,94,31,37,15,1,3,1,1,2,0,20,5,20.0
Aden Murphy,152392,LB,W OREGON,2,3,1,85.7,0,0,411,0,0,67.5,62.8,0.0,58.2,59.9,62.6,0,0,0,0,12,16.7,2,0,1,131.3,6,0,0,58,1,56,101,15,0,0,14,1,1,86,14,31,26,4,7,1,7,0,1,42,23,7.0
Joseph Northcutt,152394,ED,W OREGON,2,0,0,,0,0,411,0,0,60.0,53.0,78.4,55.1,51.3,73.8,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,81,81,6,32,25,18,0,0,58,23,0,1,2,0,0,1,0,0,0,
Xavier Owens,152397,S,W OREGON,2,1,0,57.1,0,1,411,0,0,75.0,67.2,79.7,59.6,32.9,38.0,0,0,0,0,26,11.1,1,2,1,74.7,4,0,0,12,0,50,70,3,0,0,3,0,12,67,1,19,43,4,7,0,7,0,0,42,19,10.5
Andrew Simpson,152405,CB,W OREGON,2,0,0,55.6,0,0,411,0,0,77.4,75.6,0.0,,66.7,83.9,0,1,0,0,9,0.0,0,0,1,60.9,5,0,0,10,118,92,129,0,0,0,0,0,0,129,0,37,1,5,10,1,9,1,0,23,9,4.6
Curtis Leggett,152523,DI,AVEMAR,2,1,0,,0,0,1450,0,0,,54.4,79.7,54.8,54.8,26.9,0,0,0,0,,33.3,2,0,0,0.0,0,0,0,0,0,0,80,80,42,38,0,0,0,0,42,38,0,3,3,0,0,0,0,0,0,
Devin Grind,152543,S,AVEMAR,2,4,0,66.7,0,0,1450,0,0,66.3,65.7,80.6,,61.8,85.0,0,0,0,0,18,0.0,0,0,0,129.2,2,0,0,62,0,64,114,2,0,0,2,0,28,112,0,50,22,0,4,0,3,0,1,23,5,11.5
John Suran,152559,LB,AVEMAR,2,6,0,66.7,0,0,1450,0,0,67.7,72.4,79.1,55.7,74.3,76.5,0,0,0,0,13,10.0,2,0,0,82.6,2,0,0,107,0,58,113,1,0,0,1,0,0,112,4,51,5,5,12,0,3,0,0,18,8,9.0
Patrick Ferns,152562,LB,AVEMAR,2,0,0,100.0,0,0,1450,0,0,53.8,55.4,73.7,60.0,59.5,22.2,0,0,0,0,12,66.7,2,0,0,116.7,1,0,0,28,0,10,30,0,0,0,0,0,0,30,1,19,2,1,1,0,1,0,0,12,8,12.0
Willie Jackson,152576,ED,AVEMAR,1,1,0,,0,0,1450,0,0,52.7,77.0,77.8,81.4,73.2,80.1,3,0,0,0,,0.0,0,0,0,0.0,0,2,0,9,0,8,40,29,0,0,29,0,0,11,18,14,2,4,3,1,0,5,0,0,0,
Dray'sun Bonney,152577,ED,AVEMAR,1,1,0,,0,0,1450,0,0,,65.1,75.7,54.9,68.9,75.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,0,3,18,12,0,0,15,18,0,1,2,0,0,0,0,0,0,
Walter Tatum,152595,CB,LANECOL,1,0,0,0.0,0,0,942,0,0,72.5,72.5,76.3,,63.4,74.2,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,0,47,23,47,0,0,0,0,0,0,47,0,24,0,0,1,0,1,0,0,0,0,
Tyshun Gaiter,152634,LB,LANECOL,1,2,0,100.0,0,0,942,0,0,37.6,52.4,74.8,67.2,72.9,80.9,0,0,0,0,28,0.0,0,0,0,158.3,3,0,0,41,0,18,42,0,0,0,0,0,0,42,5,19,1,2,3,0,3,0,2,42,19,14.0
Mackenzie Howard,152635,LB,LANECOL,1,0,0,100.0,0,0,942,0,0,64.0,57.0,72.1,56.6,51.4,35.4,0,1,0,0,9,33.3,1,0,0,93.8,2,0,0,22,0,12,29,0,0,0,0,0,0,29,3,14,7,1,2,0,2,1,0,13,-1,6.5
Jeremiah Brown,152641,S,LANECOL,1,0,0,66.7,0,0,942,0,0,58.3,57.7,75.9,,57.2,84.5,0,0,0,0,23,0.0,0,0,0,134.7,2,0,0,21,0,23,44,1,0,0,1,0,18,43,0,21,4,2,8,0,3,0,1,27,20,13.5
Armon White,152642,DI,LANECOL,1,0,0,,0,0,942,0,0,,57.3,71.3,59.8,57.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,9,9,2,7,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,
JaQuintis Summers,152643,ED,LANECOL,1,0,0,,0,0,942,0,0,,60.0,64.7,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Dajuan Rawls,152666,ED,POINTVILLE,1,0,0,,0,0,393,0,0,,36.2,72.7,59.6,37.7,71.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,14,14,0,0,11,3,0,0,2,12,0,1,1,0,0,0,0,0,0,
Kemorion Larkin,152682,LB,POINTVILLE,1,3,0,0.0,0,0,393,0,0,80.6,65.6,0.0,,59.0,49.4,0,0,0,0,,21.4,3,1,1,39.6,0,0,0,58,0,17,78,4,0,0,4,0,1,74,0,61,15,2,8,0,1,0,0,0,0,
Kere Thomas,152683,CB,POINTVILLE,1,0,0,50.0,0,0,393,0,0,55.0,59.6,76.7,,68.9,19.7,0,0,0,0,27,100.0,2,1,0,118.8,2,0,0,7,57,17,65,1,0,0,1,0,0,64,0,48,0,0,0,0,4,0,2,34,25,17.0
James Bryant,152712,DI,POINTVILLE,1,0,0,,0,0,393,0,0,,58.8,0.0,58.7,63.8,70.2,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,48,48,14,32,0,2,0,0,8,40,0,1,1,0,0,0,0,0,0,
Promise Williams,152721,DI,POINTVILLE,1,3,0,,1,0,393,0,0,,56.2,0.0,59.3,61.5,38.1,0,0,0,0,,16.7,1,0,1,0.0,0,0,0,0,0,0,38,38,8,22,0,8,0,0,6,32,0,2,2,1,0,0,0,0,0,
Derrick Smith,152958,S,WV WESLEY,1,0,0,0.0,0,0,409,0,0,49.3,56.8,73.1,,65.5,75.3,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,9,0,4,20,0,0,0,0,0,8,20,0,16,3,0,1,0,1,0,0,0,0,
Pearce Brown,152981,DI,SVANNAH ST,1,0,0,,0,0,286,0,0,,50.7,0.0,60.3,57.5,,0,1,0,0,,,0,0,1,0.0,0,0,0,0,0,0,23,23,3,20,0,0,0,0,13,10,0,0,0,0,0,1,0,0,0,
David DiCio,152986,DI,WV WESLEY,1,1,0,,0,0,409,0,0,,60.7,75.2,56.8,62.0,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,4,24,0,3,0,0,13,18,0,0,1,0,0,0,0,0,0,
Jaylin Pierre,153243,DI,WARNER,1,1,0,,0,0,407,0,0,,60.7,75.3,54.7,68.9,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,40,40,0,40,0,0,0,0,34,6,0,0,0,0,0,0,0,0,0,
Damian Riewold,153247,LB,WARNER,1,2,0,66.7,0,0,407,0,0,47.5,49.7,71.7,,64.8,79.0,0,0,0,0,40,0.0,0,0,0,109.7,2,0,0,13,0,10,13,0,0,0,0,0,0,13,0,3,0,0,2,0,3,0,0,54,26,27.0
Malique Miller,153412,LB,LINCOLN,1,1,0,100.0,0,0,380,0,0,55.5,70.1,78.3,65.1,74.4,57.8,0,1,0,0,16,14.3,1,0,0,118.8,1,0,0,20,0,8,41,18,0,0,18,0,0,23,7,26,3,4,5,0,1,1,0,16,5,16.0
Jake Brady,153498,ED,ST ANSELM,1,0,0,,0,0,399,0,0,,46.8,68.7,58.9,58.4,23.8,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,
Cooper Estes,153521,HB,ST ANSELM,1,0,0,,0,0,399,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Chase Coalson,154049,LB,CENT WASH,1,2,0,66.7,0,0,367,0,0,54.3,54.0,71.4,62.6,53.8,77.9,0,1,0,0,6,0.0,0,0,0,74.3,2,0,0,46,0,28,50,3,0,0,3,0,0,47,4,18,1,1,1,0,3,1,0,12,3,6.0
Jalen Owens,154062,CB,CENT WASH,1,0,0,,0,0,367,0,0,66.8,67.3,74.1,,61.9,74.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,19,11,20,1,0,0,1,0,0,19,0,9,0,0,1,0,0,0,0,0,0,
Tanner Volk,154067,S,CENT WASH,1,2,0,100.0,0,0,367,0,0,66.8,67.7,77.8,,66.1,82.9,0,0,0,0,5,0.0,0,0,0,79.2,2,0,0,11,0,35,57,0,0,0,0,0,41,57,0,22,5,0,4,0,2,0,0,4,1,2.0
Jaylen Brown,154082,LB,FRTVLY,1,0,0,,0,0,874,0,0,63.0,50.5,74.9,,42.4,26.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,20,0,11,24,2,0,0,2,0,0,22,0,13,1,1,1,0,0,0,0,0,0,
Josh Burney,154086,DI,FRTVLY,1,1,0,,0,0,874,0,0,,62.7,73.9,59.7,63.1,70.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,30,29,0,19,0,10,0,1,14,16,0,0,0,0,0,1,0,0,0,
Chandler Cliett,154088,ED,KY STATE,1,0,0,,0,0,378,0,0,,63.7,74.2,58.0,64.4,29.8,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,14,14,0,0,14,0,0,0,5,9,0,0,1,0,0,0,0,0,0,
Malik Harp,154107,LB,FRTVLY,1,2,0,100.0,0,0,874,0,0,70.8,80.2,71.7,56.6,81.5,84.0,0,0,0,0,8,0.0,0,0,0,87.5,2,0,0,31,0,16,39,1,0,0,1,0,0,38,3,20,6,4,5,0,2,0,0,10,2,5.0
Solomon Mosley,154133,LB,CLARK ATL,1,1,0,100.0,0,0,369,0,0,49.9,43.6,75.6,56.9,46.2,42.2,0,0,0,0,14,25.0,1,0,0,104.2,2,0,0,32,0,16,35,3,0,0,3,0,0,32,4,15,0,0,2,0,2,0,0,18,12,9.0
Darnell Stephens,154154,CB,FRTVLY,1,0,0,33.3,0,0,874,0,0,90.0,85.1,74.4,,53.7,43.1,0,0,0,1,2,50.0,1,0,0,2.8,1,0,0,8,13,10,26,0,0,0,0,0,2,26,0,16,2,1,1,0,3,0,0,2,0,2.0
DJ Wilson,154174,DI,FRTVLY,1,1,0,,0,0,874,0,0,60.0,62.6,78.6,56.2,64.0,74.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,24,23,10,13,0,0,0,1,11,13,0,3,3,1,0,0,0,0,0,
Khorye Cheatham,154440,DI,UVAWIS,1,0,0,,0,0,1320,0,0,,48.2,0.0,57.9,62.5,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,11,11,0,10,0,1,0,0,6,5,0,0,0,0,0,0,0,0,0,
A.J. Stewart,154477,S,UVAWIS,1,1,0,100.0,0,0,1320,0,0,45.3,50.7,75.5,,67.0,56.0,0,0,0,0,33,20.0,1,0,0,158.3,3,0,0,11,0,16,24,0,0,0,0,0,7,24,0,8,6,0,3,0,3,0,1,75,37,25.0
Chris Kamara II,154494,LB,ST ANSELM,1,0,0,100.0,0,0,399,0,0,71.2,58.9,72.8,59.3,45.5,75.7,0,0,0,0,7,0.0,0,0,0,95.8,1,0,0,16,0,9,22,4,0,0,4,0,0,18,1,12,1,1,2,1,1,0,0,7,0,7.0
Will Klein,154498,S,ST ANSELM,1,2,0,66.7,0,0,399,0,0,64.4,60.6,79.6,54.3,57.8,65.4,0,1,0,0,27,16.7,1,0,0,99.3,2,0,0,22,0,16,66,21,0,0,21,0,0,45,6,44,23,2,3,0,3,1,0,30,4,15.0
Devin Lee,154504,S,ST ANSELM,1,0,0,,0,0,399,0,0,,60.0,63.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,
Nicholas Leger,154505,DI,ST ANSELM,1,0,0,,0,0,399,0,0,,54.8,68.9,,56.1,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,4,4,1,3,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,
Bryson Lightfoot,154507,LB,ST ANSELM,1,0,0,,0,0,399,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Jake Nadeau,154516,LB,ST ANSELM,1,0,0,,0,0,399,0,0,62.6,78.9,78.2,58.1,81.5,63.2,0,0,0,0,,12.5,1,0,0,0.0,0,0,0,35,0,8,45,10,0,0,10,0,0,35,4,33,0,5,7,3,0,0,0,0,0,
Brandon Potts,154520,CB,ST ANSELM,1,0,0,25.0,0,0,399,0,0,55.1,52.9,76.8,,50.0,27.0,0,0,0,0,16,50.0,1,0,1,43.8,1,0,0,8,55,22,66,2,0,0,2,0,1,64,0,44,0,0,1,0,4,0,0,16,7,16.0
Will Schumacher,154530,LB,ST ANSELM,1,0,0,,0,0,399,0,0,,60.0,66.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Matt Smith,154533,ED,ST ANSELM,1,1,0,,0,0,399,0,0,60.0,50.3,77.8,57.6,50.8,62.4,0,1,0,0,,12.5,1,0,0,0.0,0,0,0,0,0,0,64,64,0,21,28,15,0,0,20,44,0,5,6,1,0,1,0,0,0,
Najei Snyder,154534,CB,ST ANSELM,1,0,0,66.7,0,0,399,0,0,68.8,70.5,76.2,,70.0,37.8,0,0,0,0,7,33.3,1,1,0,70.1,2,0,0,11,30,20,59,0,0,0,0,0,0,59,0,39,17,1,2,1,3,0,0,3,3,1.5
Austin Spille,154535,ED,ST ANSELM,1,5,0,,0,0,399,0,0,60.0,64.6,78.3,61.8,63.6,43.9,0,0,0,0,,11.1,1,0,0,0.0,0,1,0,0,0,0,65,65,0,26,25,14,0,0,22,43,0,4,3,0,0,1,0,0,0,
Devin Wood,154550,S,ST ANSELM,1,1,0,,0,0,399,0,0,72.3,61.7,75.7,,53.2,34.9,0,0,0,0,,27.3,3,0,0,0.0,0,0,0,38,0,13,50,5,0,0,5,0,7,45,0,37,0,4,7,0,0,0,0,0,0,
Jaquel Fells Jr.,154555,WR,MILES,1,0,0,,0,0,386,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Jarell Culbreth,154589,DI,TUSKEGEE,2,0,0,,0,0,405,0,0,62.4,68.1,77.9,67.7,63.0,21.4,3,1,0,0,,60.0,3,0,0,0.0,0,0,0,0,0,1,66,66,3,63,0,0,0,0,38,27,0,1,2,0,0,4,0,0,0,
William Davis,154624,CB,VIRUNI,1,0,0,80.0,0,0,1165,0,0,62.0,63.7,77.4,56.2,67.9,76.0,0,0,0,0,22,0.0,0,0,0,94.2,4,0,0,23,0,31,80,1,0,0,1,0,0,79,4,45,56,1,2,1,5,0,0,33,8,8.3
Larry Hackey,154642,WR,VIRUNI,1,0,0,,0,0,1165,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Raylyn Manley,154647,CB,VIRUNI,1,0,0,33.3,0,0,1165,0,0,60.2,59.1,78.1,,54.3,73.5,0,0,0,0,22,0.0,0,1,1,60.4,1,0,0,5,76,35,84,0,0,0,0,0,3,84,0,49,0,0,1,0,3,0,0,22,8,22.0
Jah'Ke Hilliard,154651,ED,VIRUNI,1,0,0,,0,0,1165,0,0,,38.2,69.4,58.0,45.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,0,1,1,5,0,0,3,4,0,0,0,0,0,0,0,0,0,
Shamar Graham,154660,LB,VIRUNI,1,4,0,100.0,0,0,1165,0,0,62.5,74.7,75.2,68.1,79.4,63.4,1,0,0,0,5,11.8,2,0,0,87.5,1,0,0,57,0,25,74,3,0,0,2,1,0,71,3,46,13,7,11,2,1,1,0,5,0,5.0
Isaiah Dickens,154667,DI,VIRUNI,1,0,0,,0,0,1165,0,0,,29.3,75.0,57.6,28.4,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,32,31,1,30,0,0,0,1,8,24,0,0,1,0,0,0,0,0,0,
Jadacus Logan,154668,DI,VIRUNI,1,0,0,,0,0,1165,0,0,,70.0,68.5,,65.6,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,
Amaury Hutchinson,155191,LB,FRTVLY,1,1,0,,0,0,874,0,0,63.4,65.1,74.1,60.0,63.7,72.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,9,20,5,0,0,5,0,0,15,1,10,8,0,0,0,0,0,0,0,0,
Donovan Parks,155250,S,MHMRTI,1,2,0,100.0,0,0,999,0,0,67.6,58.9,74.4,,43.2,35.5,0,0,0,0,2,33.3,2,0,0,79.2,1,0,0,16,0,24,41,0,0,0,0,0,16,41,0,17,9,0,2,0,1,0,0,2,6,2.0
Andrew Bookman,155427,DI,WSRAMS,1,0,0,,0,0,1206,0,0,,61.7,69.0,59.7,60.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,
Terrell Chance,155434,CB,WSRAMS,1,0,0,100.0,0,0,1206,0,0,64.7,60.4,77.4,,44.1,61.4,0,0,0,0,13,14.3,1,0,0,99.0,4,0,0,5,74,37,80,0,0,0,0,0,0,80,0,43,0,2,6,1,4,0,0,31,1,7.8
Justin Fleming,155445,LB,WSRAMS,1,2,0,40.0,0,0,1206,0,0,67.3,65.6,76.2,78.6,56.7,57.5,0,2,0,0,11,20.0,3,0,0,47.9,2,0,0,43,0,35,80,6,0,0,6,0,14,74,2,43,16,8,10,0,5,2,0,15,8,7.5
Noble Joyner,155465,LB,WSRAMS,1,1,0,100.0,0,0,1206,0,0,61.4,68.6,76.8,,73.7,70.4,0,0,0,0,11,11.1,1,0,0,84.4,4,0,0,37,0,26,50,3,0,0,3,0,0,47,0,24,9,4,7,1,4,0,0,17,9,4.3
Camar Kyle,155469,ED,WSRAMS,1,1,1,,0,0,1206,0,0,,60.3,79.2,59.5,59.7,32.2,0,1,0,0,,40.0,2,0,0,0.0,0,0,0,0,0,0,69,69,0,6,57,6,0,0,31,38,0,1,2,0,0,1,0,0,0,
Jasahn Rankin,155481,LB,WSRAMS,1,5,0,,0,0,1206,0,0,65.9,71.8,80.2,60.0,72.2,83.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,37,0,16,48,1,0,0,1,0,0,47,1,31,9,4,4,1,0,0,0,0,0,
Kobi Mitchell,155615,S,TUSKEGEE,2,1,0,100.0,0,0,405,0,0,54.3,56.6,73.6,,62.2,78.9,0,0,0,0,73,0.0,0,0,0,158.3,1,0,0,16,0,15,28,0,0,0,0,0,9,28,0,13,3,0,1,0,1,0,1,73,59,73.0
Malik Moore,155617,LB,TUSKEGEE,2,4,0,50.0,0,0,405,0,0,69.4,74.1,79.9,74.4,69.1,77.8,1,3,0,0,27,20.0,3,1,0,76.0,2,1,0,61,0,41,96,7,0,0,7,0,0,89,9,46,28,5,8,0,4,5,0,31,6,15.5
Kobe Jenkins,155713,S,LINCOK,2,3,0,77.8,0,0,1452,0,0,65.6,59.1,0.0,55.5,66.4,53.0,0,0,0,1,28,18.8,3,0,3,106.5,7,0,0,48,1,42,118,11,0,0,11,0,25,107,4,72,33,5,10,3,9,0,3,86,46,12.3
Daveion Crawford,157290,S,RU,1,0,0,,0,0,1529,0,0,56.7,62.6,76.9,,70.7,80.4,1,0,0,0,,0.0,0,0,1,0.0,0,0,0,35,1,26,61,0,0,0,0,0,21,61,0,35,4,0,3,0,0,1,0,0,0,
