player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Isaiah Reaves,128606,ED,MHMRTI,1,0,1,,0,0,999,0,0,,66.1,73.3,62.2,64.8,73.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,16,14,0,2,6,6,0,2,8,8,0,0,1,0,0,0,0,0,0,
Fortune Woods,130397,ED,CARSON,1,1,0,,0,1,799,0,0,60.0,78.8,71.2,63.2,68.6,70.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,7,7,0,0,5,2,0,0,1,5,0,0,0,0,0,0,0,0,0,
Omari Oggs,131184,CB,SW BAPTIST,1,0,0,50.0,0,0,1492,0,0,56.7,57.6,74.6,58.3,63.4,,0,0,0,0,28,,0,0,0,135.4,1,0,0,0,29,15,30,0,0,0,0,0,1,30,1,14,0,0,0,0,2,0,1,28,0,28.0
Will Anglen,131670,LB,LINCOK,7,3,0,77.8,0,0,1452,0,0,53.7,49.8,79.8,73.0,44.0,55.0,0,3,0,0,38,16.7,4,0,1,103.7,7,0,0,127,0,86,183,3,0,0,3,0,31,180,5,92,22,9,17,0,9,3,0,80,44,11.4
Cashawn DeVaughn,132406,DI,BARCOL,1,1,0,,0,0,1473,0,0,,61.7,76.5,56.1,63.1,34.4,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,55,55,11,28,0,16,0,0,16,39,0,0,0,0,0,0,0,0,0,
Joshua Koranda,133134,DI,SW BAPTIST,1,0,0,,0,0,1492,0,0,,64.6,77.0,56.2,68.1,70.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,29,4,0,0,0,0,17,16,0,1,1,0,0,0,0,0,0,
Jahmeel Rice,133205,S,STANKN,1,0,0,100.0,0,0,1455,0,0,43.6,54.4,72.4,,66.4,42.0,0,0,0,0,28,33.3,2,0,0,158.3,1,0,0,19,26,8,45,0,0,0,0,0,0,45,0,37,0,0,4,0,1,0,1,28,2,28.0
Brett Accimus,136110,LB,CENT WASH,1,2,0,50.0,0,0,367,0,0,52.8,54.7,0.0,59.8,65.4,48.7,0,0,0,0,7,22.2,2,0,1,57.3,2,0,0,41,0,24,50,6,0,0,6,0,0,44,1,25,3,3,5,0,4,0,0,13,11,6.5
Jeremy Banks,136115,CB,CENT WASH,1,0,0,0.0,0,0,367,0,0,75.0,74.7,74.1,,63.9,73.5,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,3,27,15,32,0,0,0,0,0,2,32,0,17,0,1,1,0,2,0,0,0,0,
Johnny Navarro,136154,LB,CENT WASH,1,0,0,,0,0,367,0,0,,90.0,71.2,,85.5,76.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,0,10,4,0,0,4,0,0,6,0,10,0,1,1,0,0,0,0,0,0,
Malachi Oglen,138091,CB,MILES,1,0,0,25.0,0,0,386,0,0,56.5,58.5,75.3,,65.8,77.9,0,0,0,0,3,0.0,0,1,0,39.6,1,0,0,3,30,23,36,0,0,0,0,0,2,36,0,13,1,2,2,0,4,0,0,3,7,3.0
Ke'Shawn Brinkley,139329,ED,MISS COL,1,0,0,,0,0,990,0,0,60.0,58.8,75.0,54.3,62.9,73.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,20,20,0,0,20,0,0,0,15,5,0,0,2,0,0,0,0,0,0,
Trey Lockhart Jr.,139341,S,DELTAST,1,0,0,100.0,0,0,841,0,0,61.8,62.2,75.7,,60.6,74.8,0,0,0,0,5,0.0,0,0,1,85.4,2,0,0,2,0,16,22,2,0,0,2,0,0,20,0,6,18,1,1,0,2,0,0,9,11,4.5
Miqueal Pillow-Smiley,139353,ED,VIRSTA,1,1,0,,1,0,1164,0,0,65.8,65.2,0.0,60.4,68.2,62.0,0,2,0,0,,20.0,1,0,1,0.0,0,1,0,0,0,0,57,56,0,0,48,8,0,1,31,26,0,3,3,1,0,3,0,0,0,
Tony Bethea,141420,ED,SHORTER,2,2,0,,1,0,396,1,1,,63.4,12.6,56.0,71.4,52.8,1,0,0,0,,16.7,1,0,1,0.0,0,0,0,5,0,0,91,86,23,62,0,1,0,5,53,38,0,2,3,0,0,1,0,0,0,
Bruce Guyton Jr.,141451,DI,SHORTER,2,1,0,100.0,0,0,396,0,0,54.2,54.1,80.7,56.7,54.8,63.2,1,1,0,0,9,16.7,1,0,0,104.2,1,0,0,4,0,3,99,95,0,0,67,28,0,4,55,41,0,1,4,0,1,2,0,9,6,9.0
Hunter Hodson,141459,CB,SHORTER,1,1,0,25.0,0,0,396,0,0,61.8,60.4,78.3,,55.6,33.8,0,0,0,0,16,40.0,4,0,0,43.8,1,0,0,21,0,46,65,0,0,0,0,0,24,65,0,19,20,2,5,0,4,0,0,16,14,16.0
Devonn Lane,141467,LB,SHORTER,1,6,0,,0,1,396,0,0,67.5,90.6,76.7,57.3,94.4,82.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,60,0,25,60,0,0,0,0,0,0,60,3,32,0,0,2,0,0,0,0,0,0,
Deandre Moss,141473,S,N GREENVLE,2,1,0,,0,0,390,0,0,55.9,56.9,79.7,,58.4,43.0,0,0,0,0,,27.8,5,0,0,0.0,0,0,0,50,0,46,96,0,0,0,0,0,30,96,0,50,16,4,12,0,0,0,0,0,0,
Ryan Richardson,141492,DI,SHORTER,2,0,0,,0,0,396,0,0,,63.6,11.2,62.9,66.8,73.4,1,1,0,0,,0.0,0,0,1,0.0,0,1,0,4,0,0,90,86,0,85,0,1,0,4,55,35,0,3,2,0,0,3,0,0,0,
Jeffrey Scott,141740,S,MILES,2,1,0,42.9,0,0,386,0,0,68.8,70.4,80.2,54.5,75.5,62.9,0,2,0,0,28,22.2,2,0,0,61.0,3,1,0,36,7,61,118,9,0,0,9,0,1,109,8,49,65,5,6,0,7,3,0,39,33,13.0
Taylor Harris,141925,S,MHMRTI,1,1,0,60.0,0,0,999,0,0,48.6,46.2,77.5,,44.0,28.2,0,0,0,0,7,42.9,3,0,0,64.6,3,0,0,17,0,34,58,0,0,0,0,0,18,58,0,24,23,1,3,0,5,0,0,15,22,5.0
David Brown IV,142145,CB,MISS COL,1,2,0,62.5,0,0,990,0,0,39.5,44.9,79.3,74.8,58.8,84.5,0,0,0,0,41,0.0,0,0,0,97.4,5,1,0,2,2,26,46,2,0,0,2,0,5,44,0,20,35,1,4,0,8,1,0,83,17,16.6
Chase Rush,142147,LB,MISS COL,1,0,0,,0,0,990,0,0,,60.0,63.8,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,
Grant Watts,142149,S,MISS COL,1,0,0,0.0,0,0,990,0,0,56.2,58.8,76.9,,62.7,70.8,0,0,0,0,,10.0,1,0,0,39.6,0,0,0,12,0,28,52,0,0,0,0,0,31,52,0,24,9,5,9,1,1,0,0,0,0,
MarQuez Grace,142151,ED,MISS COL,1,2,0,,0,0,990,0,0,,61.1,73.3,56.8,62.9,72.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,20,20,1,19,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,
Jason Betz,142152,LB,MISS COL,1,2,0,100.0,0,0,990,0,0,72.3,64.7,77.6,50.4,56.3,51.1,0,1,0,0,3,25.0,2,0,0,79.2,1,1,0,53,0,27,54,1,0,0,1,0,0,53,3,24,0,2,4,0,1,2,0,3,0,3.0
Braxton Hall,142155,CB,MISS COL,1,0,0,75.0,0,0,990,0,0,52.8,55.1,75.2,,65.5,77.0,0,0,0,0,57,0.0,0,0,0,156.3,3,0,0,2,40,25,44,0,0,0,0,0,0,44,0,19,2,0,2,0,4,0,1,78,40,26.0
Nick Alvarado,142207,CB,LIMEST,1,0,0,,0,0,1283,0,0,65.2,65.7,74.7,,63.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,12,0,17,37,1,0,0,1,0,0,36,0,20,24,0,0,0,0,0,0,0,0,
Campbell Watson,142607,ED,N GREENVLE,1,1,0,100.0,0,0,390,0,0,61.7,51.3,78.4,58.3,44.3,76.9,0,0,0,0,16,0.0,0,0,0,95.8,2,0,0,1,0,4,23,8,0,0,8,0,0,15,3,16,14,1,1,1,2,0,0,14,10,7.0
Arthur White,142974,CB,VIRSTA,1,0,0,50.0,0,0,1164,0,0,68.1,69.9,75.0,,68.1,78.8,0,0,0,0,17,0.0,0,1,0,110.4,2,0,0,0,32,18,33,0,0,0,0,0,0,33,0,15,1,1,3,0,4,0,1,26,5,13.0
Darmario Nichols,143317,CB,W ALABAMA,1,1,0,55.6,0,0,408,0,0,51.4,54.2,77.3,,66.6,79.8,0,0,0,0,38,0.0,0,0,0,122.9,5,0,0,6,52,33,61,3,0,0,3,0,0,58,0,28,0,0,3,0,9,0,1,81,32,16.2
Chase Loidhamer,143673,ED,CENT WASH,1,0,0,100.0,0,1,367,0,0,60.0,83.6,77.1,58.8,90.9,75.9,0,0,0,0,5,0.0,0,0,0,87.5,1,0,0,0,0,0,39,39,0,0,37,2,0,0,19,20,0,2,4,0,1,0,0,5,7,5.0
Isaac Clark,143675,ED,CENT WASH,1,0,0,,0,0,367,0,0,60.0,61.1,74.5,56.9,61.3,71.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,17,17,0,0,17,0,0,0,6,11,0,0,1,0,0,0,0,0,0,
Jaylen Clay,143682,CB,CENT WASH,1,0,0,40.0,1,0,367,0,0,59.4,62.2,74.5,62.3,62.8,64.6,0,0,0,0,28,12.5,1,0,1,78.8,2,0,0,11,33,24,49,0,0,0,0,0,5,49,1,24,0,3,7,0,5,0,0,52,12,26.0
Josiah Cochran,143684,DI,CENT WASH,1,1,0,,0,0,367,0,0,,37.1,74.9,56.8,33.6,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,29,29,4,24,1,0,0,0,14,15,0,0,0,0,0,0,0,0,0,
Dominic Wieburg,143689,CB,CENT WASH,1,0,0,100.0,0,0,367,1,0,68.9,65.7,77.9,58.9,53.4,26.4,0,1,0,0,5,50.0,2,0,0,85.4,2,0,0,5,1,21,40,4,0,0,4,0,0,36,2,17,30,1,2,1,2,1,0,9,14,4.5
Josiah Nikolao,143692,DI,CENT WASH,1,1,0,,0,0,367,0,0,,52.0,75.3,56.6,51.6,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,3,28,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,
Carlos Dunovant,145253,CB,MHMRTI,1,0,0,75.0,0,0,999,0,0,62.4,58.5,76.8,60.0,44.6,29.1,0,0,0,0,13,50.0,2,0,0,99.0,3,0,0,4,49,33,55,2,0,0,2,0,0,53,1,21,0,0,2,0,4,0,0,33,16,11.0
Brennan Blake,145478,DI,MISS COL,1,0,0,,0,0,990,0,0,,58.3,75.1,63.1,52.9,18.2,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,22,22,0,0,21,1,0,0,16,6,0,0,0,0,0,0,0,0,0,
Tyeson Thomas,146354,S,CENT WASH,1,1,0,,0,0,367,0,0,65.8,58.1,74.8,,49.3,29.2,0,0,0,0,,40.0,2,0,0,0.0,0,0,0,14,0,10,29,0,0,0,0,0,10,29,0,19,5,1,2,0,0,0,0,0,0,
Ronald Davis III,147601,ED,MHMRTI,1,0,0,100.0,0,0,999,0,0,39.6,48.1,79.7,54.8,62.4,,1,0,0,0,32,,0,0,0,158.3,1,0,0,4,0,9,41,32,0,0,32,0,0,9,15,17,5,0,0,0,1,1,1,32,3,32.0
Ethan Rennels,147898,DI,LIMEST,1,0,0,,0,0,1283,0,0,,58.1,74.8,56.8,59.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,30,30,4,26,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,
Rhyan Cheatham,149723,CB,N GREENVLE,2,0,0,50.0,0,0,390,0,0,59.0,58.8,78.2,,58.3,51.1,0,0,0,0,4,28.6,2,0,1,56.3,1,0,0,38,0,29,66,0,0,0,0,0,1,66,0,37,27,1,5,0,2,0,0,4,1,4.0
Dustin Vinas,149733,LB,STTMFL,1,1,0,,0,0,1477,0,0,62.0,58.8,68.6,,56.5,43.9,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,16,0,7,17,0,0,0,0,0,0,17,0,10,1,1,2,0,0,0,0,0,0,
Joseph Wilson,150172,CB,LANECOL,1,0,0,0.0,0,0,942,0,0,43.2,45.3,73.2,,61.6,21.4,0,0,0,0,,100.0,1,0,0,39.6,0,0,0,2,17,8,19,0,0,0,0,0,0,19,0,11,0,0,0,0,1,0,0,0,0,
Zion Lewis,150410,CB,VIRSTA,1,0,0,100.0,0,0,1164,0,0,60.0,52.0,63.5,,,,0,0,0,0,36,,0,0,0,118.8,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,36,23,36.0
Devon Beckford,150437,CB,SVANNAH ST,1,0,0,50.0,0,0,286,0,0,47.6,47.9,70.5,,60.2,74.2,0,0,0,0,6,,0,0,0,56.3,1,0,0,1,11,8,12,0,0,0,0,0,0,12,0,4,0,0,0,0,2,0,0,6,0,6.0
RyShawn Glinton,150841,DI,TUSCUL,1,0,0,,0,0,1149,0,0,,56.9,71.6,59.5,57.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,12,11,0,7,0,4,0,1,4,8,0,0,0,0,0,0,0,0,0,
Stephen Singleton,150939,DI,MHMRTI,1,0,0,,0,0,999,0,0,,61.0,76.0,56.6,62.7,37.0,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,28,28,18,4,0,6,0,0,14,14,0,1,2,0,0,0,0,0,0,
Anthony Scott,151013,ED,TUSKEGEE,1,0,0,,0,0,405,0,0,,54.3,74.8,60.5,52.8,25.1,1,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,19,19,0,0,13,6,0,0,7,12,0,1,1,0,0,1,0,0,0,
Christopher Williams,151326,ED,NAUSTA,1,0,0,,0,0,1453,0,0,60.0,55.0,77.3,62.5,51.5,75.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,42,42,0,0,25,17,0,0,12,30,0,0,3,0,0,1,0,0,0,
Jahiem Evans,151334,S,NAUSTA,2,0,0,60.0,0,0,1453,0,0,43.1,51.7,76.4,62.5,64.0,64.9,0,0,0,0,30,12.5,1,0,0,140.0,3,0,0,26,0,34,76,0,0,0,0,0,17,76,1,41,33,1,7,0,5,0,1,58,20,19.3
Decarlos Johnson,151338,LB,NAUSTA,2,5,0,100.0,1,0,1453,0,0,40.9,42.5,0.0,58.9,60.5,44.1,0,6,0,0,20,27.8,5,0,4,118.8,1,0,0,63,0,22,103,40,0,0,40,0,0,63,19,62,0,4,8,0,1,6,0,20,16,20.0
Kenneth Ogletree,151341,DI,NAUSTA,2,1,0,,0,0,1453,0,0,,32.9,0.0,55.9,34.9,74.3,0,0,0,0,,0.0,0,0,2,0.0,0,0,0,0,0,0,91,91,19,71,0,1,0,0,32,59,0,1,4,0,0,0,0,0,0,
Andrew Laws,151360,ED,NAUSTA,2,1,0,,0,0,1453,0,0,,29.5,79.1,57.5,26.8,17.8,0,3,0,0,,70.0,7,0,0,0.0,0,0,0,0,0,0,76,76,0,0,67,9,0,0,27,49,0,2,2,2,0,3,0,0,0,
Gabe Long,151393,DI,INWSLY,1,0,0,,0,0,1451,0,0,,60.5,71.5,57.2,62.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,11,11,1,10,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,
Neil Campbell,151435,CB,INWSLY,1,3,0,37.5,0,0,1451,0,0,79.0,81.5,76.6,70.9,75.0,80.9,0,1,0,2,11,0.0,0,0,2,6.3,3,0,0,13,61,50,77,0,0,0,0,0,1,77,1,26,2,0,2,0,8,1,0,23,6,7.7
Daniel Schager,151445,S,INWSLY,1,0,0,,0,0,1451,0,0,63.0,63.1,71.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,1,12,14,0,0,0,0,0,10,14,0,2,1,0,0,0,0,0,0,0,0,
Clayton Mosher,151449,S,INWSLY,1,4,0,100.0,0,0,1451,0,0,73.2,80.2,0.0,80.1,85.8,85.4,0,3,0,0,1,0.0,0,0,1,79.2,1,1,0,20,4,40,77,16,0,0,16,0,0,61,11,26,37,4,8,1,1,4,0,1,0,1.0
Luke Bays,151459,LB,INWSLY,1,3,0,75.0,0,0,1451,0,0,79.6,71.7,77.5,74.3,50.5,73.2,2,0,0,1,28,6.7,1,0,0,57.3,3,0,0,68,0,43,74,4,0,0,4,0,0,70,5,26,2,6,11,1,4,2,0,31,25,10.3
Cam Lain,151468,ED,INWSLY,1,1,0,,0,0,1451,0,0,,71.0,73.2,62.0,69.5,69.7,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,13,13,0,2,9,2,0,0,9,4,0,0,0,0,0,1,0,0,0,
Robert Hunter,151479,DI,INWSLY,1,1,2,,0,0,1451,0,0,,77.2,76.6,71.6,72.9,74.3,0,1,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,0,43,43,10,32,1,0,0,0,29,14,0,3,1,0,0,3,0,0,0,
Jamis Carson,151480,S,INWSLY,1,0,0,100.0,0,0,1451,0,0,41.1,48.7,78.2,,71.9,23.0,0,0,0,0,32,33.3,2,0,0,158.3,4,0,0,15,1,39,63,0,0,0,0,0,36,63,0,24,11,2,4,0,4,0,1,66,27,16.5
Caleb Williams,151484,ED,INWSLY,1,0,0,,0,0,1451,0,0,61.3,72.3,0.5,73.5,63.3,39.8,1,7,0,0,,50.0,1,0,1,0.0,0,3,0,1,0,0,64,63,0,11,42,10,0,1,42,22,0,4,1,0,0,11,0,0,0,
Issac Abeo,151485,ED,INWSLY,1,3,0,0.0,0,0,1451,0,0,64.0,55.1,0.0,63.3,58.0,79.6,0,2,0,0,,0.0,0,0,2,39.6,0,0,0,1,0,2,57,56,1,1,50,4,0,1,39,16,0,2,2,0,1,2,0,0,0,
Anthony Tiritilli-Roberts,151486,DI,INWSLY,1,0,0,,0,0,1451,0,0,,74.5,71.6,64.6,70.7,72.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,11,11,0,10,0,1,0,0,7,4,0,1,2,0,0,1,0,0,0,
Germonta Brisbane,151550,ED,N GREENVLE,2,2,0,,0,0,390,0,0,63.3,68.5,76.8,54.6,72.1,77.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,5,0,3,24,19,0,0,19,0,0,5,9,12,0,1,2,0,0,0,0,0,0,
Jamarius Brown,151592,S,MILES,2,2,0,60.0,0,0,386,0,0,52.0,56.4,78.0,58.9,66.6,71.3,0,0,0,1,18,0.0,0,0,0,77.1,3,0,0,29,2,56,91,5,0,0,5,0,46,86,2,33,9,4,7,0,5,0,1,30,11,10.0
Zion Sharpe,151596,DI,MILES,2,1,0,,0,0,386,0,0,60.0,71.8,77.8,49.4,83.3,58.9,0,3,0,0,,14.3,1,0,0,0.0,0,0,0,0,0,0,66,66,16,49,0,1,0,0,37,29,0,3,5,1,0,3,0,0,0,
Jeremiah Sumrall,151599,LB,MILES,1,0,0,,0,0,386,0,0,,56.1,67.6,,58.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
William Hardy,151600,LB,MILES,2,1,0,100.0,0,0,386,0,0,62.7,47.4,74.8,56.8,30.5,22.3,0,0,0,0,9,50.0,2,0,0,95.8,2,0,0,35,0,22,39,2,0,0,2,0,0,37,2,15,2,0,1,0,2,0,0,14,9,7.0
Kaleb Cline,151601,DI,MILES,2,1,0,,0,0,386,0,0,,58.7,73.9,63.2,55.7,71.9,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,23,23,3,20,0,0,0,0,12,11,0,1,1,0,0,1,0,0,0,
Roosevelt Thompson,151603,DI,MILES,2,1,0,,0,0,386,0,0,52.7,54.7,77.9,60.0,61.4,20.6,1,1,0,0,,50.0,2,0,0,0.0,0,0,0,0,0,0,83,83,6,69,0,8,0,0,48,35,0,1,1,0,0,2,0,0,0,
Quinci Nelms,151605,ED,MILES,2,1,0,,0,0,386,0,0,57.8,60.8,77.5,57.7,70.7,43.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,30,30,0,0,30,0,0,0,17,13,0,2,3,0,0,0,0,0,0,
Chris Bonner,151730,LB,DELTAST,1,0,0,,0,0,841,0,0,60.0,79.1,75.7,64.4,66.5,71.5,0,0,0,0,,0.0,0,1,0,0.0,0,0,0,0,0,1,19,19,0,0,19,0,0,0,11,7,0,1,1,0,0,0,0,0,0,
William Carter,151734,LB,DELTAST,2,2,0,100.0,0,0,841,0,0,63.3,65.2,0.0,60.0,71.2,71.9,0,0,0,0,8,6.7,1,0,1,100.0,1,0,0,60,0,39,74,1,0,0,1,0,1,73,1,34,12,6,12,1,1,0,0,8,8,8.0
Carl Hopkins,151740,CB,DELTAST,2,0,0,16.7,0,0,841,0,0,81.5,80.0,77.0,,65.0,74.2,0,0,0,0,22,0.0,0,3,0,42.4,1,0,0,5,65,36,71,1,0,0,1,0,0,70,0,35,0,0,1,0,6,0,0,22,0,22.0
Demetrius Swilley,151776,DI,DELTAST,2,4,0,,0,0,841,1,0,,65.6,0.0,64.9,68.4,77.4,0,3,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,0,59,59,0,58,1,0,0,0,27,32,0,1,3,0,0,4,0,0,0,
Tylenn Bridges,151781,DI,DELTAST,2,0,0,,0,0,841,0,0,,57.1,75.9,57.9,56.7,70.2,0,1,0,0,,,0,0,0,0.0,0,1,0,0,0,0,43,43,1,39,0,3,0,0,27,16,0,1,0,0,0,2,0,0,0,
Patrick Lee Jr.,151782,CB,DELTAST,2,0,0,66.7,0,0,841,0,0,50.0,50.4,72.6,,60.0,77.0,0,0,0,0,51,0.0,0,0,0,109.7,2,0,0,1,18,16,20,0,0,0,0,0,1,20,0,4,0,0,2,0,3,0,0,57,23,28.5
Ty Goldsmith,151784,CB,DELTAST,2,2,1,88.9,0,0,841,0,0,72.6,70.9,0.0,65.6,69.6,58.5,0,0,0,0,15,20.0,2,0,1,79.2,8,0,0,22,5,42,78,0,0,0,0,0,3,78,2,34,48,4,6,1,9,0,0,6,35,0.8
Adrian Hill,151785,LB,DELTAST,2,2,0,66.7,0,0,841,0,0,65.5,66.2,73.7,,64.7,54.3,0,0,0,0,22,22.2,2,1,0,102.1,2,0,0,55,0,40,75,0,0,0,0,0,0,75,0,35,20,2,5,0,3,0,0,32,11,16.0
Rylan Ashe,152145,LB,N GREENVLE,1,1,0,,0,0,390,0,0,64.8,53.9,73.0,56.9,47.0,43.0,0,1,0,0,,25.0,1,0,0,0.0,0,0,0,40,0,16,41,1,0,0,1,0,0,40,2,23,0,2,2,1,0,1,0,0,0,
EJ Bradford,152151,CB,N GREENVLE,2,2,0,20.0,0,0,390,0,0,76.4,75.2,78.2,,65.8,79.7,0,0,0,0,18,0.0,0,2,0,81.7,1,0,0,7,98,46,105,0,0,0,0,0,0,105,0,59,0,0,2,0,5,0,1,18,0,18.0
Shanye Monsanto,152177,ED,N GREENVLE,2,3,0,,0,0,390,0,0,,72.0,77.2,60.4,74.3,77.0,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,66,66,1,41,9,15,0,0,29,37,0,4,4,0,0,3,0,0,0,
John Porter III,152180,ED,N GREENVLE,1,0,0,,0,0,390,0,0,,68.7,69.3,,67.7,73.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,3,1,0,0,1,0,0,2,0,3,2,1,1,0,0,0,0,0,0,
Darien Brown,152211,ED,N GREENVLE,2,4,0,,0,0,390,0,0,71.7,60.0,79.6,54.3,55.7,45.0,0,0,0,0,,25.0,2,0,0,0.0,0,0,0,9,0,7,55,43,0,0,43,0,0,12,17,31,3,1,2,0,0,0,0,0,0,
De'Iveon Donald,152212,LB,N GREENVLE,2,3,0,100.0,0,0,390,0,0,66.5,61.6,0.0,62.9,65.1,32.7,1,2,0,0,3,30.0,3,1,2,79.2,2,0,0,46,0,21,87,35,19,15,1,0,0,52,18,48,6,3,4,0,2,3,0,4,9,2.0
Rodney Evans,152237,DI,N GREENVLE,2,0,0,,0,0,390,1,0,64.6,66.1,79.4,65.9,62.3,62.2,0,2,0,0,,16.7,1,0,0,0.0,0,1,0,37,0,18,75,38,9,27,2,0,0,37,17,40,0,5,5,0,0,3,0,0,0,
Gio Antonini,152354,ED,W OREGON,1,2,0,,0,0,411,0,0,60.0,66.6,74.1,53.0,71.9,76.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,31,30,0,5,7,18,0,1,15,16,0,0,1,0,0,1,0,0,0,
Hector Cazares,152363,DI,W OREGON,1,0,0,,0,0,411,0,0,,56.9,73.9,55.6,58.9,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,22,22,2,13,1,6,0,0,10,12,0,0,0,0,0,0,0,0,0,
James Duane,152365,LB,W OREGON,1,0,0,,0,0,411,0,0,55.3,53.8,68.2,63.0,54.1,25.7,0,0,0,0,,66.7,2,0,0,0.0,0,0,0,6,0,2,8,0,0,0,0,0,0,8,1,5,2,1,1,0,0,0,0,0,0,
Elijasah Green,152370,ED,W OREGON,1,0,0,,0,0,411,0,0,,51.8,74.4,55.7,53.0,71.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,18,18,0,0,15,3,0,0,7,11,0,1,1,0,0,0,0,0,0,
Justin Hughes,152375,CB,W OREGON,1,0,0,,0,0,411,0,0,,62.0,62.8,,60.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Malcolm Liufau,152381,LB,W OREGON,1,1,0,,0,0,411,0,0,53.7,52.8,75.8,60.7,52.7,62.5,0,2,0,0,,20.0,1,0,0,0.0,0,0,0,27,0,14,49,21,0,0,21,0,0,28,11,24,1,0,3,0,0,2,0,0,0,
Rocky Mataia,152385,DI,W OREGON,1,0,0,,0,0,411,0,0,,52.9,74.4,56.3,53.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,21,21,8,13,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,
Dawson Muggy,152391,S,W OREGON,1,0,0,0.0,0,0,411,0,0,56.0,54.9,75.9,,53.6,28.5,0,0,0,0,,40.0,4,0,0,39.6,0,0,0,26,0,29,61,0,0,0,0,0,16,61,0,32,19,0,6,0,1,0,0,0,0,
Aden Murphy,152392,LB,W OREGON,1,1,0,,0,0,411,0,0,51.4,56.9,72.5,59.9,69.3,26.4,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,9,0,5,10,1,0,0,1,0,0,9,1,4,0,0,0,0,0,0,0,0,0,
