player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
LJ Turner,195249,HB,CATAWB,1,4,4,3,103.9,79,0,76,0,0,4,71,1775.0,3,3,802,0,0,69.7,74.5,72.9,,70.1,54.7,77.8,,40,0,0,0,11,5,0,0,0,4,0,76,71,17.75,19.0,0.0,4
Amir Cameron,196530,QB,BSU,1,4,2,0,0.0,0,0,10,0,0,0,1,0.0,1,1,1531,0,0,67.1,42.8,73.0,34.8,,,62.5,60.0,10,1,0,0,0,10,16,3,0,1,0,26,22,5.5,6.5,,1
Tavion Rupert,182195,HB,ARKBC,1,4,2,0,0.0,0,0,25,0,0,2,23,164.3,1,1,1515,0,1,69.5,56.7,72.9,,0.0,74.0,56.9,60.0,12,0,23,3,9,6,0,0,3,7,0,25,23,5.75,6.3,2.56,3
Jalyn Williams,195860,HB,WV WESLEY,1,3,2,0,0.0,0,0,2,0,0,2,7,116.7,0,0,409,0,1,69.5,58.9,71.6,,72.3,59.8,57.9,,1,0,1,1,8,3,0,0,1,4,0,2,7,2.33,0.7,0.13,2
Nasjzae Bryant-Lelei,111818,HB,BLHLYJ,1,3,0,0,0.0,0,0,6,0,0,0,8,0.0,0,0,1227,0,2,68.1,56.2,70.8,,75.0,57.4,56.0,60.0,2,0,0,0,4,5,0,0,0,3,0,6,8,2.67,2.0,0.0,0
Nathan Payne,152904,QB,WV WESLEY,1,3,0,0,0.0,0,0,-2,0,0,0,2,0.0,0,0,409,0,1,68.7,52.6,74.2,53.5,,,56.1,60.0,5,0,0,0,0,10,5,1,0,2,0,3,4,1.33,1.0,,0
Zavier Lomax,160563,HB,UVAWIS,1,3,1,0,0.0,0,0,10,0,0,1,12,133.3,1,1,1320,0,2,68.6,62.9,71.6,,76.4,56.9,62.4,,11,0,0,0,4,4,0,0,0,3,0,10,12,4.0,3.3,0.0,1
Ryan Sims,166544,WR,VA LYNCHBU,6,3,0,0,0.0,0,1,-4,1,18,0,5,69.8,0,0,406,1,0,44.9,71.3,86.2,,,72.6,58.6,44.3,1,1,296,40,170,81,0,0,61,43,0,-4,5,1.67,-1.3,1.74,2
Sollon Scott IV,167933,HB,LOUCHR,1,3,0,0,0.0,0,0,6,0,0,0,7,0.0,0,0,958,0,2,67.3,63.2,69.7,,72.6,58.6,62.7,60.0,6,0,0,0,2,4,0,0,0,3,0,6,7,2.33,2.0,0.0,1
Miles Scott,178892,QB,MHMRTI,1,3,1,0,0.0,0,0,17,0,0,1,11,122.2,0,1,999,2,0,25.0,64.9,75.7,61.7,,,68.0,60.0,8,0,0,0,0,11,0,0,0,3,0,17,11,3.67,5.7,,3
Chase DeVaughn,178897,HB,MHMRTI,1,3,1,0,0.0,0,0,1,1,0,1,4,26.7,0,0,999,0,0,68.2,55.5,74.8,,80.2,46.3,55.9,,4,0,19,2,17,3,0,0,3,5,0,1,4,1.33,0.3,1.12,3
Gabriel Linen,181123,HB,WSRAMS,1,3,0,0,0.0,0,0,3,0,0,0,4,0.0,0,0,1206,0,2,67.3,54.4,70.9,,,57.9,55.4,60.0,2,0,0,0,3,5,0,0,0,3,0,3,4,1.33,1.0,0.0,1
Kamren Ivory,182357,QB,MILES,1,3,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,1,386,2,0,21.2,43.8,19.5,44.3,,,60.8,60.0,5,1,0,0,0,19,5,2,0,1,0,3,5,1.67,1.0,,0
Terrel Ashley,182463,QB,VA LYNCHBU,2,3,0,0,0.0,0,0,-7,0,0,0,2,0.0,0,0,406,1,1,22.0,52.3,73.1,67.1,,,41.8,60.2,-1,0,0,0,0,9,0,0,0,3,0,-7,2,0.67,-2.3,,2
Navarre Dixon,193521,HB,BLHLYJ,1,3,1,0,0.0,0,0,13,0,1,1,12,200.0,0,1,1227,0,2,67.8,61.4,73.2,,16.7,66.4,64.6,60.0,8,0,10,1,8,5,0,0,1,4,0,13,12,4.0,4.3,1.25,1
Alexander Wilson,194807,HB,FRTVLY,1,3,1,0,0.0,0,0,3,0,0,1,3,33.3,0,0,874,1,3,12.1,35.8,69.5,,71.8,60.0,39.8,60.0,3,0,0,0,1,4,0,0,0,3,0,3,3,1.0,1.0,0.0,0
Malachi Parks,195556,QB,HA,1,3,1,0,0.0,0,0,2,0,0,0,3,0.0,0,1,1528,0,1,66.2,42.8,71.0,38.2,,,59.7,60.0,8,0,0,0,0,5,10,2,0,1,0,12,20,6.67,4.0,,0
Treyvon Copeland,195689,HB,POINTVILLE,1,3,0,0,0.0,0,0,5,0,0,0,9,0.0,0,0,393,0,0,67.3,49.4,70.9,,4.9,56.7,58.0,,3,0,0,0,5,3,0,0,0,3,0,5,9,3.0,1.7,0.0,3
Raphael Manning,195821,HB,WV WESLEY,1,3,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,409,0,2,67.8,59.2,70.7,,72.0,64.4,58.0,60.0,3,0,10,1,2,4,0,0,1,4,0,3,3,1.0,1.0,5.0,1
Johntarrious Thomas,195920,HB,ED WATERS,1,3,1,1,100.0,21,0,21,0,0,1,18,200.0,1,1,372,0,1,67.3,71.1,67.3,,72.7,,68.1,,21,0,0,0,0,3,0,0,0,3,0,21,18,6.0,7.0,,1
Bryson True,195923,HB,ED WATERS,1,3,0,0,0.0,0,0,2,0,0,0,10,0.0,0,0,372,0,1,67.3,55.4,66.8,,,,56.5,,3,0,0,0,0,3,0,0,0,3,0,2,10,3.33,0.7,,2
Jordan Green,196831,HB,NAUSTA,1,3,0,0,0.0,0,0,-2,0,1,0,4,22.2,0,0,1453,0,0,68.5,65.3,71.4,,63.6,73.0,58.0,,2,0,15,3,9,3,0,0,3,6,0,-2,4,1.33,-0.7,1.67,3
Roland Harvey,196837,QB,NAUSTA,1,3,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,1453,0,1,67.8,30.3,0.0,34.9,,,53.6,60.0,4,2,0,0,0,5,3,1,0,2,0,7,4,1.33,2.3,,1
Jack Clavel,196912,QB,LINCOK,3,3,0,0,0.0,0,0,-10,0,0,0,0,0.0,0,0,1452,1,1,71.6,39.9,18.1,41.8,,,54.3,60.0,-1,2,0,0,0,50,0,0,0,3,0,-10,0,0.0,-3.3,,2
Dreylen Howard,196913,WR,LINCOK,2,3,1,0,0.0,0,0,8,0,0,1,6,66.7,0,0,1452,0,1,67.5,49.0,73.7,55.3,,54.9,56.2,60.0,4,0,0,0,6,5,0,0,0,3,0,8,6,2.0,2.7,0.0,0
Stephon Byrd,196940,HB,VA LYNCHBU,1,3,0,0,0.0,0,0,-6,0,0,0,0,0.0,0,0,406,0,1,67.3,49.7,70.6,,74.0,57.0,58.0,30.4,0,1,0,0,3,3,0,0,0,3,0,-6,0,0.0,-2.0,0.0,2
Josiah Saleem,197563,HB,KY STATE,1,3,0,0,0.0,0,0,19,0,0,0,8,0.0,1,1,378,0,1,69.0,65.9,72.9,,0.0,70.8,68.3,59.4,12,0,4,1,6,5,0,0,1,4,0,19,8,2.67,6.3,0.67,2
Preston Brown,97167,QB,CATAWB,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,802,0,0,69.2,60.1,76.3,58.7,,,62.0,60.0,7,0,0,0,0,18,10,2,0,0,0,10,9,4.5,5.0,,0
Justice Taylor,179304,HB,CENT WASH,1,2,0,0,0.0,0,0,15,0,0,0,13,0.0,1,1,367,0,0,65.5,61.9,69.4,,,57.5,62.1,60.0,13,0,0,0,4,3,0,0,1,2,0,15,13,6.5,7.5,0.0,2
Logan Altland,195767,HB,WV WESLEY,1,2,0,0,0.0,0,0,3,0,0,0,4,0.0,0,0,409,1,0,9.8,28.7,66.9,,0.0,,40.6,,2,0,0,0,0,2,0,0,0,2,0,3,4,2.0,1.5,,2
Thane Martin Jr.,182677,HB,MHMRTI,1,2,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,999,0,1,66.3,56.4,68.2,,71.0,64.8,55.1,60.0,2,0,5,1,2,3,0,0,1,3,0,1,1,0.5,0.5,2.5,1
Matt Carlisle,138330,QB,EDNBFS,1,2,0,0,0.0,0,0,-5,0,0,0,-1,0.0,0,0,860,0,1,65.5,57.5,66.6,,,,58.5,60.0,0,0,0,0,0,3,0,0,0,2,0,-5,-1,-0.5,-2.5,,1
Ja'Vin Jones,197621,HB,POINTVILLE,1,2,0,0,0.0,0,0,12,0,0,0,7,0.0,0,1,393,0,0,65.5,62.8,68.4,,67.7,56.8,63.1,60.0,9,0,0,0,4,3,0,0,1,2,0,12,7,3.5,6.0,0.0,2
Channing Dumas,168482,QB,MILES,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,1,0,386,1,0,13.4,62.9,69.5,52.5,,,65.9,60.0,10,0,0,0,0,2,13,2,0,0,0,13,1,0.5,6.5,,0
Jaun Gainious,196067,QB,KY STATE,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,1,0,378,1,0,29.1,48.7,15.6,46.7,,,66.7,60.0,12,1,0,0,0,16,13,2,0,0,0,13,11,5.5,6.5,,0
Zion Bouie,167978,HB,MHMRTI,1,2,1,0,0.0,0,0,1,0,0,1,3,50.0,0,0,999,0,1,69.0,58.5,72.9,,78.5,62.2,55.7,60.0,1,0,-3,1,6,5,0,0,1,3,0,1,3,1.5,0.5,-0.5,1
Kelvin Durham,154094,QB,FRTVLY,1,2,0,0,0.0,0,0,-2,0,0,0,1,0.0,1,1,874,1,1,29.1,39.2,22.4,37.6,,,63.4,60.0,11,1,0,0,0,31,11,1,0,1,0,9,1,0.5,4.5,,0
Bo Swartz,179541,QB,EDNBFS,1,2,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,860,1,2,62.5,65.7,65.5,,,,62.9,,2,0,0,0,0,2,0,0,0,2,1,2,1,0.5,1.0,,0
Jett Engle,196648,QB,KYCRST,1,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,1474,0,0,68.3,49.0,75.5,50.4,,,53.4,60.0,0,0,0,0,0,21,0,1,0,1,0,-3,3,1.5,-1.5,,1
Mitchell Gossett,152690,QB,POINTVILLE,1,2,2,0,0.0,0,0,1,0,0,1,5,500.0,1,1,393,0,0,69.9,53.3,22.9,52.7,,,64.9,60.0,14,3,0,0,0,17,14,1,0,1,0,15,9,4.5,7.5,,1
Jerick Gaston,166808,QB,LANECOL,1,2,1,0,0.0,0,0,-4,0,0,0,-1,0.0,1,1,942,1,0,65.6,57.7,73.6,52.4,,,63.7,60.0,12,0,0,0,0,17,12,1,0,1,0,8,0,0.0,4.0,,0
Daquan Nelson,195308,HB,CLARK ATL,1,2,0,0,0.0,0,0,6,0,0,0,3,0.0,0,0,369,0,1,67.3,52.5,70.5,,0.0,57.5,58.0,,4,0,0,0,3,3,0,0,0,2,0,6,3,1.5,3.0,0.0,1
NyJal Johnson,196133,QB,LANECOL,1,2,0,0,,0,0,0,0,0,0,,100.0,0,0,942,1,0,23.9,26.0,0.0,26.8,,,51.3,60.0,0,1,0,0,0,12,0,2,0,0,0,0,4,2.0,0.0,,0
Devin Harris,193458,WR,AVEMAR,1,2,0,0,0.0,0,0,10,0,2,0,2,40.0,1,1,1450,0,0,68.1,73.7,76.3,,,73.8,65.4,60.3,12,0,16,3,5,7,0,0,3,5,0,10,2,1.0,5.0,3.2,2
Jeremy Gettelfinger,195505,HB,HA,1,2,0,0,0.0,0,0,10,0,0,0,8,0.0,0,0,1528,0,0,65.5,62.1,68.8,,,57.7,62.2,,7,0,0,0,3,2,0,0,0,2,0,10,8,4.0,5.0,0.0,2
Breezion Spiller,136911,QB,NAUSTA,1,2,0,0,,0,0,-6,0,0,0,0,0.0,0,0,1453,0,0,64.4,52.3,68.6,60.0,,,56.5,60.0,6,0,0,0,0,4,6,1,0,1,0,0,0,0.0,0.0,,1
Nathan Lewis,196834,HB,NAUSTA,1,2,0,0,0.0,0,0,3,0,0,0,4,0.0,0,0,1453,0,0,66.3,53.5,72.1,,,58.4,58.6,43.0,2,0,-1,1,10,5,0,0,2,3,0,3,4,2.0,1.5,-0.1,2
Jake Corkren,194516,QB,UVAWIS,1,2,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,1320,1,0,69.1,40.6,75.7,38.9,,,59.7,60.0,2,0,0,0,0,23,0,0,0,2,0,1,2,1.0,0.5,,1
Jaylen Joseph,196836,WR,NAUSTA,1,2,0,0,0.0,0,0,-5,1,0,0,0,0.0,0,0,1453,0,0,68.4,49.3,75.9,,,47.6,58.6,60.7,-1,0,3,2,17,7,0,0,3,4,0,-5,0,0.0,-2.5,0.18,2
Xander Armani Williams,182799,TE,NAUSTA,1,2,0,0,0.0,0,0,1,0,0,0,3,0.0,0,0,1453,0,0,65.5,56.6,70.2,,67.7,56.9,58.5,59.5,2,0,0,0,3,4,0,0,0,2,0,1,3,1.5,0.5,0.0,2
Mark Wright,194635,QB,VIRUNI,1,2,1,0,0.0,0,0,3,0,0,0,1,0.0,1,1,1165,0,1,66.7,51.7,72.2,46.8,,,64.5,60.0,10,0,0,0,0,7,10,1,0,1,0,13,2,1.0,6.5,,0
Jamal Sanders,194793,HB,FRTVLY,1,2,0,0,0.0,0,0,9,0,0,0,1,0.0,0,0,874,0,2,65.5,65.5,66.3,,,60.0,64.2,,6,0,0,0,1,2,0,0,0,2,0,9,1,0.5,4.5,0.0,0
Carson Budke,195054,QB,RU,1,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,1529,2,1,69.5,70.8,21.9,73.0,,,57.1,60.0,-1,1,0,0,0,20,0,0,0,2,0,-3,0,0.0,-1.5,,0
Tre' Holloway,196317,WR,WHU,1,1,0,0,0.0,0,0,4,0,1,0,3,42.9,0,0,1525,0,1,71.0,88.1,75.9,,,86.8,64.1,59.9,4,0,125,6,23,13,0,0,10,7,0,4,3,3.0,4.0,5.43,0
Derek Webster,179239,P,BLHLYJ,1,1,0,0,0.0,0,0,1,0,0,0,4,0.0,0,0,1227,0,0,62.5,56.2,70.3,,,,57.7,,1,0,0,0,0,1,0,0,0,1,0,1,4,4.0,1.0,,0
John Noordsy,179199,TE,BLHLYJ,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,1227,0,0,65.3,46.0,74.6,,,52.7,59.3,44.7,1,0,7,2,17,17,0,0,5,3,0,1,0,0.0,1.0,0.41,0
Noah Kimble,196568,QB,BSU,1,1,0,0,0.0,0,0,5,0,0,0,0,0.0,0,0,1531,0,0,67.7,43.1,74.1,43.0,,,58.2,60.0,5,0,0,0,0,14,0,0,0,1,0,5,0,0.0,5.0,,1
Raveon Moore,167640,TE,ED WATERS,1,1,0,0,,0,0,0,0,1,0,0,0.0,0,0,372,0,0,64.3,74.1,73.2,,68.1,88.9,59.6,60.6,0,0,10,1,1,9,0,0,1,2,0,0,0,0.0,0.0,10.0,1
Kendarius Brown,196708,HB,SVANNAH ST,1,1,0,0,0.0,0,0,-3,0,0,0,1,0.0,0,0,286,0,1,62.5,55.5,68.6,,67.5,59.9,58.1,60.0,-3,0,0,0,1,2,0,0,0,1,0,-3,1,1.0,-3.0,0.0,0
Gabriel Garmon,196792,WR,TUSKEGEE,2,1,0,0,0.0,0,0,-2,0,0,0,1,0.0,0,0,405,0,0,68.2,77.9,78.9,,,79.2,57.7,60.4,-2,0,150,8,48,46,0,0,11,9,0,-2,1,1.0,-2.0,3.13,0
Anthony Evelyn,166807,WR,LANECOL,1,1,1,0,0.0,0,0,5,0,1,1,1,66.7,0,0,942,0,1,69.9,56.2,78.9,,62.1,53.5,63.4,62.2,5,0,2,2,29,27,0,0,8,3,0,5,1,1.0,5.0,0.07,0
Zericq Earls,196848,HB,NAUSTA,1,1,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,1453,0,0,62.5,58.1,66.8,,,58.7,59.4,60.0,4,0,0,0,2,2,0,0,0,1,0,4,4,4.0,4.0,0.0,1
Isaiah Richard,196854,HB,NAUSTA,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,1453,0,1,62.5,57.4,67.1,,,60.0,58.9,60.0,1,0,0,0,1,2,0,0,0,1,0,1,0,0.0,1.0,0.0,0
Malik Davis,155588,QB,TUSKEGEE,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,405,0,0,64.6,36.5,69.8,38.3,,,57.3,60.0,4,0,0,0,0,2,4,1,0,0,0,4,0,0.0,4.0,,0
Dejuan Bell,78828,WR,FRTVLY,1,1,2,1,100.0,17,0,17,0,0,2,13,2.6e3,1,1,874,0,1,71.9,56.2,79.2,,,51.9,63.4,77.9,17,0,0,0,29,29,0,0,1,1,0,17,13,13.0,17.0,0.0,0
Larry Hackey,154642,WR,VIRUNI,1,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,1165,0,0,67.1,52.0,77.4,,,52.6,57.7,60.7,4,0,0,0,20,22,0,0,2,1,0,4,2,2.0,4.0,0.0,0
Devin Wood,154550,S,ST ANSELM,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,399,0,0,62.5,60.0,70.3,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Unknown Kentucky State 41,197570,HB,KY STATE,1,1,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,378,0,1,64.3,57.5,67.9,,,62.0,58.0,,4,0,3,1,3,1,0,0,1,2,0,4,4,4.0,4.0,1.0,0
Evens Valcourt Jr.,153189,WR,WARNER,1,1,0,0,0.0,0,0,4,0,0,0,0,0.0,0,0,407,0,0,66.5,55.9,0.0,,,57.3,57.5,78.3,4,1,11,3,32,20,0,0,6,4,0,4,0,0.0,4.0,0.34,0
Camden Lawrence,152994,P,WV WESLEY,1,1,1,0,0.0,0,0,6,0,0,1,21,2.1e3,0,1,409,0,0,62.5,60.0,70.3,,,,60.0,,6,0,0,0,0,1,0,0,0,1,0,6,21,21.0,6.0,,0
D'Ontae Eatmon,152665,HB,POINTVILLE,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,393,0,0,64.3,50.9,70.9,,0.0,58.8,59.0,,0,0,0,1,9,1,0,0,1,2,0,0,1,1.0,0.0,0.0,1
Jayden Williams,193563,WR,BLHLYJ,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,1227,0,0,64.3,62.8,72.4,,,63.3,59.7,58.8,0,0,9,1,11,4,0,0,2,2,0,0,0,0.0,0.0,0.82,1
Amarion Hover,193464,TE,AVEMAR,2,1,0,0,,0,0,0,0,0,0,2,0.0,0,0,1450,0,0,64.3,49.8,74.3,,,61.6,59.6,44.7,0,0,3,1,3,12,0,0,1,2,0,0,2,2.0,0.0,1.0,1
Sean Collins,193442,HB,AVEMAR,2,1,0,0,0.0,0,0,-1,0,0,0,1,0.0,0,0,1450,0,1,64.3,60.6,69.3,,71.3,62.6,59.6,,-1,0,7,1,4,1,0,0,2,2,0,-1,1,1.0,-1.0,1.75,0
Justin Stith,182920,WR,TUSKEGEE,2,1,0,0,,0,0,0,2,0,0,0,0.0,0,0,405,0,0,75.1,46.5,77.0,,,46.9,59.5,59.8,0,0,23,4,42,13,0,0,8,5,0,0,0,0.0,0.0,0.55,0
Patrick Yesinko,194399,WR,ST ANSELM,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,399,0,0,65.3,62.0,73.6,,,62.5,59.6,59.1,2,0,22,2,13,5,0,0,2,3,0,2,1,1.0,2.0,1.69,1
Owen Meister,182875,P,LINCOK,2,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,1452,1,0,60.3,45.9,73.6,62.2,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Andrew Lege,152499,QB,AVEMAR,2,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,1450,1,0,68.9,53.5,22.9,56.4,,56.7,56.3,60.0,1,1,0,0,1,25,1,1,0,0,0,1,0,0.0,1.0,0.0,0
Jesper Korkalainen,182794,QB,NAUSTA,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,1453,0,0,66.0,66.0,72.2,61.4,,,64.1,60.0,6,0,0,0,0,5,6,1,0,0,0,6,2,2.0,6.0,,0
Darius Maxwell,182733,WR,LINCOK,1,1,0,0,0.0,0,0,3,1,0,0,1,0.0,0,0,1452,0,0,64.1,52.8,75.5,,,50.3,,82.8,3,0,39,3,14,10,0,0,7,4,0,3,1,1.0,3.0,2.79,0
Eric Brice,182722,WR,LINCOK,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,1452,0,0,66.7,64.6,75.2,,,62.1,59.6,78.4,2,0,11,1,10,12,0,0,1,2,0,2,1,1.0,2.0,1.1,1
Leonardo Cabrera,195270,K,CLARK ATL,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,369,1,0,,60.0,70.3,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Jamal Jones,195296,WR,CLARK ATL,1,1,0,0,0.0,0,0,2,0,4,0,0,0.0,0,1,369,0,1,69.9,77.9,79.2,,,75.9,71.8,55.5,2,0,127,10,56,12,0,0,15,11,0,2,0,0.0,2.0,2.27,0
Reggie Brigman,182393,WR,TUSKEGEE,2,1,0,0,0.0,0,0,12,2,0,0,3,0.0,1,1,405,0,0,67.0,55.4,83.1,,,53.7,63.2,61.7,12,0,64,5,69,59,0,0,10,6,0,12,3,3.0,12.0,0.93,0
Atavian Ray,182182,WR,ARKBC,1,1,0,0,0.0,0,0,3,0,1,0,2,100.0,0,0,1515,0,0,70.5,52.9,74.4,,,54.7,57.5,60.1,3,0,3,1,13,5,0,0,5,2,0,3,2,2.0,3.0,0.23,1
Wyatt Walters,181510,P,SHORTER,1,1,0,0,0.0,0,0,-8,0,0,0,0,0.0,0,0,396,0,0,62.5,60.0,70.3,,,,60.0,,-8,0,0,0,0,1,0,0,0,1,0,-8,0,0.0,-8.0,,0
Da'Shun Mitchell,181367,WR,SVANNAH ST,1,1,0,0,0.0,0,0,3,0,1,0,3,150.0,0,0,286,0,1,64.3,57.8,78.2,,,58.9,57.7,61.3,3,0,8,1,21,15,0,0,2,2,0,3,3,3.0,3.0,0.38,0
Christian Burks,181322,QB,SVANNAH ST,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,286,0,0,64.4,59.7,67.4,58.9,,,60.0,60.0,-1,0,0,0,0,2,0,0,0,1,0,-1,0,0.0,-1.0,,0
Tylique Ray,179865,WR,VIRSTA,1,1,0,0,0.0,0,0,4,1,0,0,2,0.0,0,0,1164,0,1,65.7,45.5,77.1,,,48.0,57.3,46.8,4,0,0,1,24,23,0,0,3,2,0,4,2,2.0,4.0,0.0,0
Fresh Ison,152377,HB,W OREGON,1,1,0,1,100.0,19,0,19,0,0,0,13,0.0,1,1,411,0,1,62.5,66.1,63.8,,,,63.7,,19,0,0,0,0,1,0,0,0,1,1,19,13,13.0,19.0,,0
Kyle Antoine,179561,QB,INWSLY,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,1451,0,0,69.4,69.2,76.6,68.8,,,59.4,60.0,0,0,0,0,0,26,0,0,0,1,0,0,1,1.0,0.0,,0
Moses T-Toe,195660,WR,LINCOLN,1,1,0,0,0.0,0,0,-10,0,0,0,0,0.0,0,0,380,0,0,62.5,60.0,70.3,,,,60.0,,-10,0,0,0,0,1,0,0,0,1,0,-10,0,0.0,-10.0,,0
Javonta Leatherwood,150820,HB,MILES,1,1,1,0,0.0,0,0,5,0,0,1,5,500.0,0,0,386,0,0,65.5,63.7,71.2,,74.6,56.4,63.8,,5,0,0,0,6,2,0,0,0,1,0,5,5,5.0,5.0,0.0,1
Jace Grant,195700,HB,POINTVILLE,1,1,1,0,0.0,0,0,-1,0,0,1,2,200.0,0,0,393,0,0,62.5,58.7,68.6,,,58.1,59.7,,-1,0,0,0,2,1,0,0,0,1,0,-1,2,2.0,-1.0,0.0,1
Samir Wylie,195759,QB,POINTVILLE,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,0,393,0,0,62.7,66.4,67.4,71.9,,,57.8,60.0,10,0,0,0,0,1,10,1,0,0,0,10,0,0.0,10.0,,0
Harold Cook,141434,QB,SHORTER,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,396,0,0,65.1,45.9,71.4,46.8,,,57.8,60.0,3,0,0,0,0,6,3,1,0,0,0,3,2,2.0,3.0,,0
Wesley Sweeney,195851,WR,WV WESLEY,1,1,0,0,,0,0,0,0,1,0,-1,-20.0,0,0,409,0,0,66.5,63.2,75.5,,,63.9,59.6,55.8,0,0,38,4,29,8,0,0,5,5,0,0,-1,-1.0,0.0,1.31,0
Gage Galuska,179496,WR,EDNBFS,1,1,0,0,,0,0,0,0,0,0,2,0.0,0,0,860,0,1,62.5,53.4,74.7,,,55.8,57.3,61.3,0,0,0,0,7,12,0,0,0,1,0,0,2,2.0,0.0,0.0,0
Antonio Smith,195917,QB,ED WATERS,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,372,1,1,11.1,53.9,70.7,88.6,,,39.3,60.0,-1,0,0,0,0,11,0,0,0,1,0,-1,0,0.0,-1.0,,0
Raequan Beal,138504,QB,TUSKEGEE,2,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,405,1,0,38.9,54.5,13.1,55.8,,,60.0,60.0,-1,1,0,0,0,21,0,0,0,1,0,-1,0,0.0,-1.0,,0
Teagan Brown,179475,WR,EDNBFS,1,1,0,0,0.0,0,0,1,0,1,0,1,11.1,0,0,860,0,1,68.5,75.1,78.7,,,75.9,57.4,63.4,1,0,80,8,31,34,0,0,10,9,0,1,1,1.0,1.0,2.58,0
Isaac Bernard,179471,QB,EDNBFS,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,860,0,0,68.6,65.7,76.7,62.6,,,64.3,60.0,8,1,0,0,0,31,8,1,0,0,0,8,1,1.0,8.0,,0
Angelo Bartolini,179470,HB,EDNBFS,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,860,0,1,62.5,57.3,67.4,,,60.0,59.4,59.7,1,0,0,0,1,3,0,0,0,1,0,1,0,0.0,1.0,0.0,0
