player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Octavis McLaurin,112740,DI,WSRAMS,1,1,0,,0,0,1206,0,0,,59.7,76.0,54.4,61.8,75.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,49,49,1,48,0,0,0,0,17,32,0,2,4,0,0,0,0,0,0,
Jordan Clark,112766,DI,MARS HILL,1,0,0,,0,0,383,0,0,,66.9,71.7,68.5,60.0,72.8,0,1,0,0,,,0,0,0,0.0,0,1,0,0,0,0,12,12,0,6,0,6,0,0,6,6,0,1,0,0,0,2,0,0,0,
Joshua McNeal,112868,DI,TUSKEGEE,1,0,0,,0,0,405,0,0,,63.5,0.0,54.7,73.1,73.0,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,38,38,2,33,1,2,0,0,15,23,0,1,1,1,0,1,0,0,0,
Boris Lewis,112925,DI,MARS HILL,1,1,0,,1,0,383,0,0,,40.7,0.0,55.5,44.5,72.4,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,39,39,32,7,0,0,0,0,22,17,0,1,1,0,0,0,0,0,0,
Jordan Gillespie,113017,S,UVAWIS,1,1,0,,0,0,1320,0,0,87.1,80.2,71.0,,58.0,36.7,0,0,0,0,,33.3,1,1,0,0.0,0,0,0,11,1,10,17,0,0,0,0,0,4,17,0,7,1,0,1,0,0,0,0,0,0,
Malcolm Gallagher,113021,CB,UVAWIS,1,0,0,,0,0,1320,0,0,62.4,68.1,70.4,,68.2,74.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,8,4,9,0,0,0,0,0,0,9,0,5,0,1,1,0,0,0,0,0,0,
Austin C. Hicks,113029,ED,UVAWIS,1,0,0,,0,0,1320,0,0,62.4,53.9,77.4,60.8,47.4,71.5,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,6,35,30,0,0,29,1,0,5,10,19,1,1,1,0,0,1,0,0,0,
Omar Tyson,113037,DI,UVAWIS,1,0,0,,0,0,1320,0,0,,46.8,76.0,58.0,43.6,70.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,38,38,3,13,6,16,0,0,18,20,0,1,1,0,0,1,0,0,0,
Joel Burgess,113039,ED,UVAWIS,1,0,0,,0,0,1320,0,0,,38.1,75.5,47.5,39.5,23.1,0,3,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,46,46,0,6,19,21,0,0,21,25,0,0,0,0,0,3,0,0,0,
Trevor Morris,113049,ED,UVAWIS,1,1,0,100.0,0,0,1320,0,0,66.7,65.1,79.3,59.0,61.7,40.4,1,0,0,0,4,40.0,2,0,0,83.3,1,0,0,8,0,14,45,26,0,0,26,0,0,19,6,25,11,1,2,0,1,1,0,4,0,4.0
Jalean Brown,120883,LB,MISS COL,1,1,0,100.0,0,0,990,0,0,47.8,29.3,71.7,,28.7,22.8,0,0,0,0,21,60.0,3,0,0,146.5,3,0,0,15,0,7,21,3,0,0,3,0,0,18,0,14,3,1,1,1,3,0,1,29,27,9.7
Nick Grady,120896,S,MISS COL,1,0,0,,0,1,990,0,0,67.4,72.5,76.5,,75.5,73.6,0,0,0,0,,12.5,1,0,0,0.0,0,0,0,1,1,14,32,0,0,0,0,0,25,32,0,18,5,0,7,0,0,0,0,0,0,
Kobe Graves,120897,CB,MISS COL,1,0,0,100.0,0,0,990,0,0,78.3,67.6,74.0,,39.4,58.9,0,0,0,0,1,25.0,1,0,0,79.2,1,0,0,0,23,8,23,0,0,0,0,0,0,23,0,15,0,2,3,1,1,0,0,1,5,1.0
Jaylan Hassell,120898,S,MISS COL,1,0,0,,0,0,990,0,0,,60.0,68.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,6,0,0,0,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,
Ridge Futral,120946,LB,MISS COL,1,1,0,100.0,0,0,990,0,0,62.2,59.8,74.0,70.0,51.6,51.7,1,0,0,0,4,33.3,1,0,0,79.2,3,0,0,19,0,12,34,3,0,0,3,0,0,31,3,19,12,1,1,0,3,1,0,0,2,0.0
Jaison McKeithan,120952,DI,MISS COL,1,0,0,,0,0,990,0,0,,40.3,67.7,,50.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
Andre' Howard,121490,LB,TUSKEGEE,1,0,0,,0,0,405,0,0,52.5,54.8,68.8,,68.7,32.2,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,6,0,1,7,1,0,0,1,0,0,6,0,6,0,2,2,0,0,0,0,0,0,
Trevor Willard,122257,ED,WSRAMS,1,0,0,,0,0,1206,0,0,,60.1,78.3,61.3,58.1,41.5,1,1,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,50,50,0,0,48,2,0,0,23,27,0,2,4,0,0,2,0,0,0,
Ryan Reese,130037,ED,VA LYNCHBU,4,8,0,,0,1,406,0,0,74.6,70.5,86.2,56.4,75.7,71.2,3,4,0,0,,7.1,2,0,0,0.0,0,0,0,0,0,2,218,217,0,0,213,4,0,1,113,103,0,12,18,3,0,7,0,0,0,
Omari Oggs,131184,CB,SW BAPTIST,1,0,0,0.0,0,0,1492,0,0,71.3,65.9,76.8,54.8,48.3,74.2,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,1,60,24,61,0,0,0,0,0,0,61,3,34,0,1,1,1,1,0,0,0,0,
Antoine Baylis,131242,ED,SW BAPTIST,1,1,0,,0,0,1492,0,0,57.9,40.6,75.5,54.5,48.9,75.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,30,30,0,0,19,11,0,0,14,16,0,2,2,0,0,1,0,0,0,
Jackson Vest,132328,S,WJWLL,1,0,0,,0,0,1198,0,0,65.9,65.5,72.8,,,76.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,18,18,0,0,0,0,0,17,18,0,0,0,0,1,0,0,0,0,0,0,
Joshua Koranda,133134,DI,SW BAPTIST,1,3,0,,0,0,1492,0,0,,64.7,78.0,57.2,66.1,74.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,38,38,30,8,0,0,0,0,15,23,0,1,1,0,0,0,0,0,0,
Colin Williams,134775,CB,MISS COL,1,0,0,,0,0,990,0,0,,50.5,70.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,
Braden Hay,134814,S,NAUSTA,2,1,0,62.5,0,0,1453,0,0,62.1,64.3,80.8,,66.8,50.5,0,0,0,0,43,20.0,4,0,0,104.2,5,0,0,21,0,46,105,1,0,0,1,0,27,104,0,59,56,4,15,0,8,0,0,96,58,19.2
Ivan Mertilus,136105,S,VA LYNCHBU,2,1,0,,0,0,406,0,0,67.8,68.3,77.7,,66.1,85.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,12,0,20,53,1,0,0,1,0,16,52,0,33,24,0,7,0,0,0,0,0,0,
Tyquan Coleman,136863,CB,W OREGON,1,0,0,0.0,0,0,411,0,0,80.2,80.9,71.9,,60.0,73.5,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,1,12,10,13,0,0,0,0,0,0,13,0,3,0,1,1,0,2,0,0,0,0,
C.J. Paymon,139085,LB,TUSKEGEE,1,0,0,,0,0,405,0,0,60.0,63.1,75.5,54.2,68.0,73.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,1,19,9,0,0,9,0,0,10,7,11,4,1,1,0,0,0,0,0,0,
Widmyer Garcon,139266,LB,ED WATERS,1,4,0,100.0,0,0,372,0,0,53.8,58.1,76.4,55.7,64.3,80.4,0,0,0,0,20,0.0,0,0,0,105.6,3,0,0,61,0,26,62,1,0,0,1,0,0,61,3,33,0,1,2,0,3,0,0,28,25,9.3
Derrian Hall,139272,CB,ED WATERS,1,0,0,50.0,0,0,372,0,0,64.2,65.4,76.3,,65.3,19.6,0,0,0,0,20,100.0,2,1,0,85.4,1,0,0,6,53,20,59,0,0,0,0,0,0,59,0,39,0,0,0,0,2,0,0,20,7,20.0
Dadrion James,139282,DI,ED WATERS,1,0,0,,0,0,372,0,0,,46.2,73.3,58.7,45.8,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,19,19,3,16,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,
Cameron McClain,139291,ED,ED WATERS,1,0,0,,0,0,372,2,0,60.0,57.7,81.7,58.8,55.8,29.5,1,2,0,0,,33.3,1,0,0,0.0,0,0,0,0,1,1,57,56,0,0,56,0,0,1,24,32,0,0,2,0,0,3,0,0,0,
Dartrelle Rolle,139299,S,ED WATERS,1,0,0,100.0,0,1,372,0,0,66.2,68.2,77.0,,68.7,77.3,0,0,0,0,42,7.1,1,0,0,118.8,3,0,0,11,0,27,60,0,0,0,0,0,37,60,0,33,12,1,13,0,3,0,0,58,25,19.3
Kamren Thomas,139311,CB,ED WATERS,1,1,0,25.0,0,0,372,0,0,29.0,30.1,74.9,,59.4,27.0,0,0,0,0,15,50.0,2,0,0,42.7,1,0,0,4,38,17,42,0,0,0,0,0,0,42,0,25,0,0,1,0,4,0,0,15,14,15.0
Jaren Wilson,139316,ED,ED WATERS,1,2,0,,0,0,372,0,0,60.0,62.0,80.8,54.9,64.0,81.7,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,74,73,0,3,56,14,0,1,30,44,0,3,6,0,0,1,0,0,0,
Ke'Shawn Brinkley,139329,ED,MISS COL,1,0,1,,0,0,990,0,0,,45.0,74.4,68.9,40.8,18.2,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,15,15,0,0,15,0,0,0,3,12,0,0,0,0,0,0,0,0,0,
Lamech Wilder,141364,ED,LIMEST,1,0,0,,0,0,1283,0,0,,62.1,68.7,,60.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,
Jacob Jones,141598,S,MISS COL,1,0,0,,0,0,990,0,0,62.2,65.3,71.9,,64.5,76.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,3,11,0,0,0,0,0,8,11,0,8,0,0,1,0,0,0,0,0,0,
Jeremye Brown-Allen,142110,CB,VA LYNCHBU,5,4,0,35.7,0,1,406,0,0,67.6,69.5,81.3,,71.7,62.8,0,0,0,1,28,15.8,3,1,0,63.4,5,0,0,41,76,79,185,1,0,0,1,0,2,184,0,106,64,2,12,0,14,0,3,73,21,14.6
Chris Hector,142146,LB,MISS COL,1,0,0,,0,0,990,0,0,60.0,66.0,68.1,,63.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,5,0,1,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,
Grant Watts,142149,S,MISS COL,1,1,0,,0,0,990,1,0,69.7,74.4,75.6,,76.4,69.5,0,0,0,0,,16.7,1,1,0,0.0,0,0,0,2,0,14,34,0,0,0,0,0,28,34,0,20,4,1,4,0,0,0,0,0,0,
MarQuez Grace,142151,DI,MISS COL,1,0,0,,0,0,990,0,0,,33.8,68.6,,42.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,
Jason Betz,142152,LB,MISS COL,1,0,0,100.0,0,0,990,0,0,43.2,25.8,74.1,58.7,22.3,25.0,0,0,0,0,10,0.0,0,0,0,108.3,1,0,0,27,0,8,27,0,0,0,0,0,0,27,1,18,0,1,2,0,1,0,0,10,11,10.0
Justin Hollins,142153,DI,MISS COL,1,0,0,,0,0,990,0,0,,59.8,65.6,59.4,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Dezmon Wallace,142154,LB,MISS COL,1,1,0,0.0,0,0,990,0,0,43.9,33.1,69.9,,37.1,39.5,0,0,0,0,,20.0,1,0,0,39.6,0,0,0,30,0,10,30,0,0,0,0,0,0,30,0,20,0,1,3,0,1,0,0,0,0,
Braxton Hall,142155,CB,MISS COL,1,0,0,,0,0,990,0,0,61.1,53.0,74.5,,48.0,20.7,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,2,0,2,14,0,0,0,0,0,2,14,0,12,10,0,0,0,0,0,0,0,0,
Jalen Terrell,142648,DI,LIMEST,1,0,0,,0,0,1283,0,0,,50.6,74.9,61.1,46.3,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,32,32,3,29,0,0,0,0,16,16,0,0,0,0,0,1,0,0,0,
Nicholas Price Jr.,143299,ED,LINCOK,1,0,0,,0,0,1452,0,0,,67.9,78.3,63.4,66.9,78.0,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,28,27,0,0,27,0,0,1,16,12,1,3,3,0,0,2,0,0,0,
Blayke De La Rosa,143422,DI,CHADST,1,0,0,,0,0,809,0,0,,61.5,76.0,52.8,70.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,48,48,0,39,6,3,0,0,33,15,0,0,0,0,0,0,0,0,0,
Carlos Dunovant,145253,S,MHMRTI,1,0,0,100.0,0,0,999,0,0,72.1,65.4,73.8,58.9,51.4,80.3,0,0,0,0,2,0.0,0,0,0,79.2,1,0,0,9,0,14,21,0,0,0,0,0,5,21,1,6,7,1,2,0,1,0,0,2,4,2.0
Ronald Davis III,147601,CB,MHMRTI,1,0,0,,0,0,999,0,0,,60.0,61.7,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Mike Johnson,148590,LB,LINCOLN,1,4,0,,0,0,380,0,0,66.8,63.9,77.3,,59.1,51.6,1,0,0,0,,21.4,3,0,0,0.0,0,0,0,54,0,21,55,1,0,0,1,0,0,54,0,34,0,3,7,0,0,1,0,0,0,
Pierce Hammonds,149214,LB,UVAWIS,1,0,0,,0,0,1320,0,0,60.8,29.2,70.2,,28.3,32.4,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,17,0,2,19,0,0,0,0,0,0,19,0,17,2,1,2,0,0,0,0,0,0,
Trey Lubin,149217,CB,KEISER,1,0,0,100.0,0,0,1475,0,0,48.8,48.4,73.0,,,76.5,0,0,0,0,39,0.0,0,0,0,118.8,2,0,0,1,0,12,12,0,0,0,0,0,1,12,0,0,10,0,2,0,2,0,0,53,4,26.5
KJ Thomas,149680,S,SOCTOW,1,0,0,100.0,0,0,1107,0,0,51.4,47.8,64.5,,60.9,73.1,0,0,0,0,11,0.0,0,0,0,112.5,1,0,0,2,1,2,3,0,0,0,0,0,0,3,0,1,0,1,1,0,1,0,0,11,0,11.0
Kairon Martin,150440,LB,WSRAMS,1,1,0,100.0,0,0,1206,0,0,60.9,70.5,68.5,,65.8,76.3,0,0,0,0,6,0.0,0,0,0,91.7,1,0,0,4,0,1,4,0,0,0,0,0,0,4,0,3,0,0,1,0,1,0,0,6,10,6.0
Jaydon Gardener,150621,CB,SOCTOW,1,0,0,100.0,0,0,1107,0,0,46.9,40.3,68.7,,60.0,,0,0,0,0,57,,0,0,0,158.3,1,0,0,2,0,2,5,0,0,0,0,0,0,5,0,3,3,0,0,0,1,0,1,57,47,57.0
Jahlil Watson,150623,LB,SOCTOW,1,1,0,100.0,0,0,1107,0,0,56.9,63.8,76.6,53.7,75.9,53.4,0,0,0,0,16,16.7,1,0,0,128.5,3,0,0,42,0,24,46,4,0,0,4,0,0,42,8,14,0,2,4,0,3,0,1,16,10,5.3
Elijah Alexandre,150627,CB,SOCTOW,1,1,0,66.7,0,0,1107,0,0,31.0,35.9,76.3,60.0,66.3,78.2,0,0,0,0,32,0.0,0,0,0,109.7,4,0,0,1,36,20,39,2,0,0,2,0,0,37,1,18,0,0,2,0,6,0,0,79,14,19.8
Jean Desir,150629,CB,SOCTOW,1,0,0,,0,0,1107,0,0,,60.0,64.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Richard Williams Jr.,150630,LB,SOCTOW,1,0,0,,0,0,1107,0,0,71.8,78.5,72.9,59.7,72.8,77.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,5,14,3,0,0,3,0,0,11,1,8,7,3,3,0,0,0,0,0,0,
Hasan Dominick,150631,LB,SOCTOW,1,1,0,100.0,0,0,1107,0,0,61.1,58.1,0.0,55.0,64.0,80.0,0,0,0,0,31,0.0,0,0,1,158.3,1,0,0,46,0,26,60,6,0,0,6,0,0,54,6,28,8,1,4,0,1,0,1,31,37,31.0
Bryce Garvey,150633,LB,SOCTOW,1,0,0,100.0,0,0,1107,0,0,61.5,66.5,74.1,58.1,67.8,76.0,0,0,0,0,6,0.0,0,0,0,118.8,2,0,0,2,0,3,11,5,0,0,5,0,0,6,4,4,4,2,2,2,2,0,1,4,2,2.0
Bryan Barnes,150634,LB,SOCTOW,1,1,0,100.0,0,0,1107,0,0,51.8,52.6,74.4,62.3,55.1,76.8,2,0,0,0,35,0.0,0,0,0,118.8,1,0,0,18,0,11,29,9,0,0,9,0,0,20,9,9,2,0,1,0,1,2,0,35,18,35.0
Robert Nunez,150635,LB,SOCTOW,1,1,0,,0,0,1107,0,0,56.9,53.3,74.9,56.7,52.7,58.4,0,1,0,0,,14.3,1,0,0,0.0,0,0,0,38,0,20,46,5,0,0,5,0,0,41,4,22,3,0,5,0,0,1,0,0,0,
Joel Kashila,150637,LB,SOCTOW,1,1,0,100.0,0,0,1107,0,0,63.5,64.6,80.3,57.9,65.0,79.3,0,0,0,0,14,0.0,0,0,0,100.0,3,0,0,13,0,31,56,18,0,0,18,0,2,38,3,22,23,0,3,0,3,0,0,24,27,8.0
Jaaron Joseph,150638,S,SOCTOW,1,1,0,100.0,0,0,1107,0,0,57.0,57.9,74.8,66.8,56.2,37.5,0,0,0,0,13,33.3,1,0,0,118.8,1,0,0,11,0,16,29,2,0,0,2,0,10,27,2,11,6,0,1,0,1,0,0,13,8,13.0
Ja'Kai Young,150639,CB,SOCTOW,1,0,0,42.9,0,0,1107,0,0,85.1,83.5,75.1,,63.5,78.8,0,0,0,0,8,0.0,0,1,0,50.3,3,0,0,8,39,30,48,1,0,0,1,0,0,47,0,18,0,3,3,0,7,0,0,12,10,4.0
Harrison Smith,150641,ED,SOCTOW,1,1,0,,0,0,1107,0,0,,65.0,75.4,59.8,66.8,74.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,43,43,0,7,9,27,0,0,25,18,0,0,2,0,0,1,0,0,0,
Quinton Haughton,150642,CB,SOCTOW,1,0,0,62.5,0,0,1107,0,0,60.8,60.7,78.0,60.0,59.9,52.7,0,0,0,0,38,0.0,0,0,0,130.7,5,0,0,2,53,33,58,3,0,0,3,0,0,55,1,24,0,0,2,0,8,0,1,71,16,14.2
Da'Jaun Banks,150645,CB,SOCTOW,1,0,0,,0,0,1107,0,0,64.9,65.4,71.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,9,7,12,1,0,0,1,0,0,11,0,5,0,0,0,0,0,0,0,0,0,
Josh Martinotti,150646,S,SOCTOW,1,0,0,,0,0,1107,0,0,,60.6,63.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Cameron Kelly,150649,ED,SOCTOW,1,0,0,,0,0,1107,0,0,,63.6,70.2,59.1,63.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,0,0,0,7,0,0,2,5,0,0,0,0,0,0,0,0,0,
Cameron Belton,150650,ED,SOCTOW,1,0,0,,0,0,1107,0,0,,56.1,0.0,64.0,58.2,17.6,1,0,0,0,,100.0,1,0,1,0.0,0,0,0,0,0,0,37,37,0,1,15,21,0,0,20,17,0,0,0,0,0,1,0,0,0,
Joe DiGello,150651,LB,SOCTOW,1,0,0,100.0,0,0,1107,0,0,62.8,69.5,77.1,60.8,72.3,79.5,1,0,0,0,14,0.0,0,0,0,118.8,1,0,0,26,0,11,47,21,0,0,21,0,0,26,16,20,0,2,5,1,1,1,0,14,9,14.0
James Griffiths,150652,DI,SOCTOW,1,0,0,,0,0,1107,0,0,,61.6,70.6,57.1,63.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,10,10,0,1,2,7,0,0,5,5,0,0,0,0,0,0,0,0,0,
Niko Karamanakis,150655,DI,SOCTOW,1,0,0,,0,0,1107,0,0,,64.1,71.1,59.6,62.9,70.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,
Sheldon Gargano,150656,ED,SOCTOW,1,1,0,,0,0,1107,0,0,,66.2,73.3,61.6,65.6,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,21,21,0,5,3,13,0,0,12,9,0,0,0,0,0,0,0,0,0,
Ray Magliozzi,150657,ED,SOCTOW,1,0,0,,0,0,1107,0,0,,49.8,74.5,55.3,49.2,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,35,35,0,4,5,26,0,0,22,13,0,0,0,0,0,1,0,0,0,
Quentin Perry,150661,DI,SOCTOW,1,0,0,,0,0,1107,0,0,,63.5,76.0,57.5,65.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,27,27,19,8,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,
Natanael Barbosa Torres,150663,DI,SOCTOW,1,0,0,,0,0,1107,0,0,,68.0,77.7,59.5,70.8,70.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,46,46,36,7,0,3,0,0,27,19,0,1,1,0,0,1,0,0,0,
Stephen Singleton,150939,DI,MHMRTI,1,0,0,,0,0,999,0,0,,60.2,65.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Rashaan Johnson,151317,CB,NAUSTA,2,1,0,100.0,0,0,1453,0,0,50.5,49.6,74.9,60.0,53.9,38.3,0,0,0,0,23,33.3,1,0,0,118.8,2,0,0,3,35,19,38,0,0,0,0,0,0,38,1,18,0,0,1,0,2,0,0,44,9,22.0
Christopher Williams,151326,ED,NAUSTA,2,4,0,,0,0,1453,0,0,,56.0,78.7,58.5,55.0,65.5,1,1,0,0,,12.5,1,1,0,0.0,0,1,0,0,0,0,62,62,0,0,53,9,0,0,19,43,0,2,3,1,0,3,0,0,0,
Jacob Garcia,151330,DI,NAUSTA,1,0,0,,0,0,1453,0,0,,59.5,72.0,59.4,59.4,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,15,15,0,15,0,0,0,0,2,13,0,0,1,0,0,0,0,0,0,
Jordan Horace,151332,S,NAUSTA,2,2,0,,0,0,1453,0,0,57.6,58.8,78.1,,60.4,32.1,0,0,0,0,,38.5,5,0,0,0.0,0,0,0,24,0,22,58,0,0,0,0,0,16,58,0,36,18,3,6,0,0,0,0,0,0,
Kenneth Ogletree,151341,DI,NAUSTA,2,0,0,,0,0,1453,0,0,,51.4,76.1,55.8,50.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,54,54,2,52,0,0,0,0,28,26,0,0,0,0,0,0,0,0,0,
Broc LeBlanc,151361,LB,NAUSTA,2,2,0,100.0,0,0,1453,0,0,52.8,56.2,79.1,53.0,63.6,53.8,0,0,0,0,14,20.0,2,0,0,110.4,2,0,0,83,0,32,83,0,0,0,0,0,0,83,10,41,0,3,6,1,2,0,0,21,15,10.5
Wade Phillips,151370,LB,INWSLY,1,2,0,0.0,0,0,1451,0,0,61.0,61.6,75.1,65.3,59.2,48.5,0,1,0,0,,20.0,1,0,0,39.6,0,0,0,49,0,24,55,2,0,0,2,0,0,53,3,28,4,1,2,0,1,1,0,0,0,
Justin Johnson,151432,CB,INWSLY,1,0,0,42.9,0,0,1451,0,0,59.1,59.4,76.3,60.0,59.8,64.6,0,0,0,0,16,12.5,1,1,1,51.5,3,0,0,10,43,29,58,3,0,0,3,0,0,55,1,28,2,5,7,1,7,0,0,23,7,7.7
Neil Campbell,151435,CB,INWSLY,1,1,0,50.0,0,0,1451,0,0,70.3,75.5,75.8,76.6,74.0,82.8,0,0,0,0,18,0.0,0,1,0,81.3,1,1,0,9,45,29,58,1,0,0,1,0,3,57,1,28,0,4,6,0,2,1,0,18,0,18.0
Lane Ruby,151436,CB,INWSLY,1,0,0,,0,0,1451,0,0,62.2,62.6,68.1,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,
Daniel Schager,151445,S,INWSLY,1,0,0,,0,0,1451,0,0,61.2,61.2,67.4,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,
Clayton Mosher,151449,LB,INWSLY,1,1,0,85.7,0,0,1451,0,0,36.3,50.1,73.4,58.8,72.0,50.0,0,0,0,0,22,20.0,2,0,0,107.7,6,0,0,37,0,29,58,0,0,0,0,0,0,58,1,28,21,3,7,0,7,0,0,69,66,11.5
Aaron Harris,151456,LB,INWSLY,1,1,0,100.0,0,0,1451,0,0,62.6,62.0,74.7,58.5,60.1,57.9,0,0,0,0,9,25.0,1,0,0,104.2,1,0,0,51,0,26,54,0,0,0,0,0,0,54,2,26,3,1,2,1,1,0,0,9,0,9.0
Massimo Pagnoni,151458,ED,INWSLY,1,0,0,100.0,0,0,1451,0,0,60.0,57.1,75.8,52.8,73.6,28.0,2,0,0,0,-2,33.3,1,0,0,79.2,1,0,0,0,0,0,29,29,0,0,24,5,0,0,18,11,0,2,2,1,1,2,0,-2,2,-2.0
Luke Bays,151459,LB,INWSLY,1,0,0,,0,0,1451,0,0,49.2,29.1,67.4,,60.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,4,0,2,4,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,
Gardy Paul,151470,DI,INWSLY,1,0,0,,0,0,1451,0,0,,59.2,75.0,55.7,61.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,32,32,4,25,0,3,0,0,15,17,0,0,0,0,0,0,0,0,0,
Owen Perkins,151477,DI,INWSLY,1,0,0,,0,0,1451,0,0,,62.3,75.2,55.8,64.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,30,30,6,24,0,0,0,0,13,17,0,0,0,0,0,0,0,0,0,
Jamis Carson,151480,S,INWSLY,1,1,0,50.0,0,0,1451,0,0,60.4,56.2,77.8,,48.8,81.1,0,0,0,0,8,0.0,0,0,0,60.4,1,0,0,24,1,30,58,0,0,0,0,0,29,58,0,28,4,2,2,0,2,0,0,8,4,8.0
