player_id,name,season,pos,grp,team,conf,p4,grade,vol,games
102882,Braheam Murphy,2021,HB,RB,army,FBS Independents,1,59.1,12.0,13.0
76560,Christian Malloy,2021,HB,RB,coastalcarolina,Sun Belt,0,68.9,12.0,7.0
146665,Sean Jackson,2021,HB,RB,auburn,SEC,1,78.9,12.0,2.0
57147,T.J. Wisham,2021,HB,RB,louisiana,Sun Belt,0,62.1,12.0,9.0
145886,Sieh Bangura,2021,HB,RB,ohio,Mid-American,0,80.4,12.0,4.0
57293,Robert Burns,2021,HB,RB,uconn,FBS Independents,1,72.0,12.0,4.0
122836,Elijah Green,2021,HB,RB,northcarolina,ACC,1,71.5,11.0,3.0
145108,Ja'Quez Cross,2021,HB,RB,purdue,Big Ten,1,53.6,11.0,2.0
122207,Don Chaney Jr.,2021,HB,RB,miami,ACC,1,65.4,11.0,2.0
131759,Casey Filkins,2021,HB,RB,stanford,Pac-12,1,63.3,11.0,6.0
97624,Jaylen Coleman,2021,HB,RB,duke,ACC,1,53.3,11.0,10.0
128140,Taequan Tyler,2021,HB,RB,boisestate,Mountain West,0,66.4,11.0,3.0
128189,Malik Sherrod,2021,HB,RB,fresnostate,Mountain West,0,55.4,11.0,7.0
128240,Avery Morrow,2021,HB,RB,nevada,Mountain West,0,69.8,11.0,8.0
77779,Lorenzo Lingard,2021,HB,RB,florida,SEC,1,62.7,11.0,4.0
144834,David Holloman,2021,HB,RB,indiana,Big Ten,1,66.1,11.0,3.0
121851,Daniel Jones,2021,HB,RB,navy,American Athletic,0,63.4,10.0,7.0
77634,Tyger Goslin,2021,FB,RB,navy,American Athletic,0,53.9,10.0,12.0
57155,Kevin Dominique,2021,HB,RB,louisianatech,Conference USA,0,64.9,10.0,4.0
77712,Lyn-J Dixon,2021,HB,RB,clemson,ACC,1,66.8,10.0,3.0
61105,Chadarius Townsend,2021,HB,RB,texastech,Big 12,1,61.7,10.0,4.0
61765,Ethan Fernea,2021,HB,RB,ucla,Pac-12,1,68.5,10.0,5.0
123130,Gabriel Watson,2021,HB,RB,texas,Big 12,1,71.7,10.0,3.0
146269,George Hart III,2021,HB,RB,arizonastate,Pac-12,1,57.1,10.0,4.0
78826,Nate Kyei-Donkor,2021,HB,RB,duke,ACC,1,50.1,10.0,5.0
99154,D.J. Williams,2021,HB,RB,floridastate,ACC,1,68.6,10.0,5.0
75922,Brendan Suckley,2021,FB,RB,rice,Conference USA,0,60.3,10.0,12.0
70933,DeCarlos Brooks,2021,HB,RB,california,Pac-12,1,87.9,10.0,5.0
146736,La'Vell Wright,2021,HB,RB,kentucky,SEC,1,85.6,9.0,3.0
143850,Trent Davis,2021,HB,RB,duke,ACC,1,60.9,9.0,2.0
99487,Todd Hudson,2021,HB,RB,oklahoma,Big 12,1,52.4,9.0,2.0
97065,Chad Alexander,2021,HB,RB,newmexico,Mountain West,0,70.9,9.0,5.0
144314,Maquel Haywood,2021,FB,RB,navy,American Athletic,0,79.9,9.0,3.0
57432,DK Billingsley,2021,HB,RB,troy,Sun Belt,0,64.5,9.0,6.0
144541,Eli Sanders,2021,HB,RB,iowastate,Big 12,1,66.6,9.0,3.0
101639,Leon Franklin,2021,HB,RB,michigan,Big Ten,1,77.5,8.0,7.0
130485,Daniel Bangura,2021,HB,RB,kentstate,Mid-American,0,72.8,8.0,1.0
147144,Terrence Williams,2021,HB,RB,louisiana,Sun Belt,0,63.9,8.0,6.0
97128,Marcus Cisco,2021,HB,RB,northwestern,Big Ten,1,75.8,8.0,3.0
131918,Jay'Veon Sunday,2021,HB,RB,washington,Pac-12,1,40.3,8.0,4.0
128011,Darez Snider,2021,HB,RB,miamioh,Mid-American,0,71.1,8.0,3.0
125318,Trey Blair,2021,HB,RB,temple,American Athletic,0,57.5,8.0,3.0
145187,Zuberi Mobley,2021,HB,RB,floridaatlantic,Conference USA,0,74.1,8.0,2.0
123298,Yasias Young,2021,HB,RB,southflorida,American Athletic,0,61.7,8.0,2.0
99572,Daniel Carter,2021,HB,RB,pittsburgh,ACC,1,65.0,8.0,10.0
144410,Mason Courtney,2021,HB,RB,tulane,American Athletic,0,71.7,7.0,2.0
77710,Jarveon Howard,2021,HB,RB,syracuse,ACC,1,72.1,7.0,2.0
97189,Jamious Griffin,2021,HB,RB,georgiatech,ACC,1,48.7,7.0,4.0
100587,Jayvaun Wilson,2021,HB,RB,unlv,Mountain West,0,67.8,7.0,3.0
121815,Jalen Montgomery,2021,HB,RB,middletennessee,Conference USA,0,65.7,7.0,2.0
122206,Isaiah Cashwell,2021,HB,RB,miami,ACC,1,56.8,7.0,2.0
123321,Jaylon Lott,2021,HB,RB,utsa,Conference USA,0,52.9,7.0,2.0
123923,Demouy Kennedy,2021,HB,RB,alabama,SEC,1,58.1,7.0,1.0
125267,Jorden Gidrey,2021,HB,RB,airforce,Mountain West,0,62.1,7.0,9.0
130626,Jordan Lowe,2021,HB,RB,toledo,Mid-American,0,66.8,7.0,2.0
131507,Elijah Robinson,2021,FB,RB,airforce,Mountain West,0,64.2,7.0,4.0
132720,Tavierre Dunlap,2021,HB,RB,michigan,Big Ten,1,60.0,7.0,2.0
145444,A.J. Gates,2021,HB,RB,uab,Conference USA,0,60.9,7.0,3.0
146003,Alex Berrouet,2021,HB,RB,coloradostate,Mountain West,0,57.0,7.0,1.0
147476,Audric Estime,2021,HB,RB,notredame,FBS Independents,1,78.7,7.0,5.0
145514,Kevorian Barnes,2021,HB,RB,utsa,Conference USA,0,55.0,6.0,3.0
147377,Brian Brewton,2021,HB,RB,uconn,FBS Independents,1,58.9,6.0,10.0
143822,Xavier Coleman,2021,HB,RB,bostoncollege,ACC,1,63.9,6.0,3.0
57342,Erin Collins,2021,HB,RB,northernillinois,Mid-American,0,52.6,6.0,4.0
145354,Obie Sanni,2021,HB,RB,olddominion,Conference USA,0,61.2,6.0,1.0
145574,Chavion Smith,2021,HB,RB,charlotte,Conference USA,0,61.8,6.0,1.0
131705,Trey Benson,2021,HB,RB,oregon,Pac-12,1,64.5,6.0,2.0
83638,Danny Smith,2021,HB,RB,boisestate,Mountain West,0,67.9,6.0,2.0
129577,Isaiah Gash,2021,HB,RB,michigan,Big Ten,1,61.1,6.0,2.0
131511,Owen Burk,2021,FB,RB,airforce,Mountain West,0,68.5,6.0,2.0
124175,J.J. Jernighan,2021,HB,RB,mississippistate,SEC,1,59.8,6.0,13.0
144749,Cam'Ron Valdez,2021,HB,RB,texastech,Big 12,1,62.6,6.0,2.0
144833,Trent Howland,2021,HB,RB,indiana,Big Ten,1,40.9,6.0,3.0
52041,Marcus McElroy Jr.,2021,HB,RB,coloradostate,Mountain West,0,79.8,6.0,4.0
99609,Delbert Mimms III,2021,HB,RB,ncstate,ACC,1,76.0,6.0,3.0
145157,Jackson Acker,2021,HB,RB,wisconsin,Big Ten,1,53.3,6.0,2.0
101646,Cam Wiley,2021,HB,RB,minnesota,Big Ten,1,58.6,6.0,3.0
81448,James Tupou,2021,FB,RB,utep,Conference USA,0,60.9,6.0,13.0
131797,Brian Kowall,2021,HB,RB,ucla,Pac-12,1,66.2,5.0,1.0
144472,Anthony Williams Jr.,2021,HB,RB,ucf,American Athletic,0,73.0,5.0,1.0
144480,Mychael Hamilton,2021,HB,RB,southflorida,American Athletic,0,60.2,5.0,2.0
155989,Antoine Lane,2021,HB,RB,georgiastate,Sun Belt,0,64.2,5.0,2.0
145904,Lamy Constant,2021,HB,RB,toledo,Mid-American,0,81.9,5.0,1.0
100590,Joe Davis,2021,HB,RB,colorado,Pac-12,1,80.7,5.0,1.0
147375,Devontae Houston,2021,HB,RB,uconn,FBS Independents,1,71.3,5.0,4.0
57412,Darius Maberry,2021,HB,RB,southernmiss,Conference USA,0,58.0,5.0,2.0
57382,Todd Sibley Jr.,2021,HB,RB,pittsburgh,ACC,1,56.2,5.0,2.0
145166,Grover Bortolotti,2021,HB,RB,wisconsin,Big Ten,1,76.8,5.0,1.0
83681,Ronnie Walker Jr.,2021,HB,RB,virginia,ACC,1,62.8,5.0,9.0
99160,Anthony Summey,2021,HB,RB,georgia,SEC,1,58.1,5.0,2.0
121915,Blake Bedwell,2021,HB,RB,smu,American Athletic,0,63.5,5.0,2.0
121900,Dawson Nobriga,2021,HB,RB,northtexas,Conference USA,0,78.9,5.0,2.0
99489,Jax Dineen,2021,FB,RB,kansasstate,Big 12,1,58.8,5.0,12.0
104851,Jordan Schippers,2021,HB,RB,kansasstate,Big 12,1,58.1,5.0,2.0
57137,Chase Hayden,2021,HB,RB,illinois,Big Ten,1,37.8,5.0,2.0
143866,Jaquez Moore,2021,HB,RB,duke,ACC,1,50.5,5.0,2.0
102872,Gabe Montgomery,2021,HB,RB,appstate,Sun Belt,0,66.6,5.0,1.0
124312,Earnest Crownover,2021,HB,RB,texasam,SEC,1,63.6,5.0,7.0
146649,Jay Sharp,2021,HB,RB,auburn,SEC,1,52.1,5.0,1.0
130479,DJ Smith,2021,HB,RB,easternmichigan,Mid-American,0,61.0,5.0,5.0
129782,Caziah Holmes,2021,HB,RB,pennstate,Big Ten,1,65.7,5.0,3.0
122976,Zach Middleton,2021,HB,RB,oklahomastate,Big 12,1,58.9,5.0,2.0
99594,Josh Henderson,2021,HB,RB,northcarolina,ACC,1,65.7,5.0,2.0
97622,Tajay Ahmed,2021,HB,RB,buffalo,Mid-American,0,81.2,5.0,1.0
77756,Craig Williams,2021,HB,RB,baylor,Big 12,1,55.7,4.0,2.0
151050,Joseph McKay,2021,HB,RB,eastcarolina,American Athletic,0,72.4,4.0,1.0
146629,Javion Hunt,2021,HB,RB,arkansas,SEC,1,74.4,4.0,1.0
129717,Jake Arthurs,2021,HB,RB,northwestern,Big Ten,1,60.5,4.0,2.0
75903,Juma Otoviano,2021,HB,RB,rice,Conference USA,0,55.9,4.0,3.0
129612,Donovan Eaglin,2021,HB,RB,michiganstate,Big Ten,1,77.9,4.0,1.0
128235,Wesley Kommer,2021,HB,RB,nevada,Mountain West,0,61.1,4.0,3.0
77707,Peter Stehr,2021,HB,RB,bostoncollege,ACC,1,63.6,4.0,2.0
102680,Justin Lescouflair,2021,FB,RB,army,FBS Independents,1,64.9,4.0,2.0
145916,Willie Shaw III,2021,HB,RB,toledo,Mid-American,0,73.1,4.0,2.0
109112,Tank Smith,2021,HB,RB,pennstate,Big Ten,1,61.5,4.0,2.0
99607,Ty Lucas,2021,HB,RB,clemson,ACC,1,61.2,4.0,2.0
156002,Jet Harris,2021,FB,RB,airforce,Mountain West,0,78.9,4.0,1.0
57295,Davion Johnson,2021,HB,RB,miamioh,Mid-American,0,63.2,4.0,2.0
100226,Trae Allen,2021,HB,RB,westernmichigan,Mid-American,0,69.5,4.0,1.0
122933,Jaden Knowles,2021,HB,RB,oklahoma,Big 12,1,82.8,4.0,2.0
144311,Anton Hall Jr.,2021,FB,RB,navy,American Athletic,0,57.0,4.0,3.0
83753,Jared Wilson,2021,HB,RB,southalabama,Sun Belt,0,72.0,4.0,2.0
83679,Kenyon Sims,2021,HB,RB,sanjosestate,Mountain West,0,64.9,4.0,4.0
123960,Josh Oglesby,2021,HB,RB,arkansas,SEC,1,66.2,4.0,2.0
83730,C'Bo Flemister,2021,HB,RB,notredame,FBS Independents,1,64.6,3.0,2.0
146957,Dylan Betts-Pauley,2021,HB,RB,vanderbilt,SEC,1,54.3,3.0,1.0
60733,Matt Geiger,2021,HB,RB,olddominion,Conference USA,0,60.1,3.0,4.0
101663,David Ellis,2021,HB,RB,indiana,Big Ten,1,55.6,3.0,3.0
77868,Jamale Carothers,2021,HB,RB,westernkentucky,Conference USA,0,63.1,3.0,1.0
128012,Rico Barfield,2021,HB,RB,ballstate,Mid-American,0,59.0,3.0,1.0
100838,Dee Baker,2021,HB,RB,southernmiss,Conference USA,0,50.0,3.0,4.0
131515,John Lee Eldridge III,2021,HB,RB,airforce,Mountain West,0,51.8,3.0,8.0
83631,Markens Pierre,2021,HB,RB,army,FBS Independents,1,77.5,3.0,2.0
98731,James Phillips,2021,HB,RB,hawaii,Mountain West,0,53.7,3.0,4.0
131746,Isaiah Newell,2021,HB,RB,oregonstate,Pac-12,1,68.5,3.0,1.0
143864,Nakeie Montgomery,2021,HB,RB,duke,ACC,1,88.1,3.0,2.0
123303,Kaedric Cobbs,2021,HB,RB,utsa,Conference USA,0,50.0,3.0,1.0
101506,Derik LeCaptain,2021,HB,RB,minnesota,Big Ten,1,61.7,3.0,6.0
129942,Lucky Avinger,2021,HB,RB,sandiegostate,Mountain West,0,56.7,3.0,2.0
101094,Mike Mauai,2021,FB,RB,navy,American Athletic,0,49.7,3.0,6.0
57095,Clay Markoff,2021,HB,RB,arizona,Pac-12,1,56.3,3.0,11.0
110014,Nate Hope II,2021,HB,RB,coastalcarolina,Sun Belt,0,57.5,3.0,2.0
131611,Deonce Elliott,2021,HB,RB,arizonastate,Pac-12,1,58.6,3.0,1.0
147305,Laquan Veney,2021,HB,RB,army,FBS Independents,1,69.4,3.0,3.0
123433,A'Varius Sparrow,2021,HB,RB,westvirginia,Big 12,1,63.2,3.0,2.0
155283,Lucas Barisas,2021,HB,RB,tulane,American Athletic,0,84.0,3.0,1.0
146090,Dylan Overstreet,2021,HB,RB,nevada,Mountain West,0,32.4,3.0,1.0
99483,Deryl Reynolds,2021,HB,RB,tcu,Big 12,1,51.4,3.0,1.0
100603,Kanoa Shannon,2021,HB,RB,oregonstate,Pac-12,1,59.1,2.0,3.0
98030,Aidan Robbins,2021,HB,RB,louisville,ACC,1,80.5,2.0,1.0
101642,Robert Cope,2021,HB,RB,ohiostate,Big Ten,1,55.7,2.0,1.0
101654,Cooper Jewett,2021,HB,RB,nebraska,Big Ten,1,55.8,2.0,2.0
121518,Joshua Edwards,2021,HB,RB,arkansasstate,Sun Belt,0,61.8,2.0,2.0
123329,Justin Rodriguez,2021,HB,RB,utsa,Conference USA,0,64.0,2.0,1.0
123355,Marco Lee,2021,HB,RB,virginiatech,ACC,1,73.8,2.0,1.0
123430,Markquan Rucker,2021,HB,RB,westvirginia,Big 12,1,62.9,2.0,1.0
83688,Tyler Markray,2021,HB,RB,kentucky,SEC,1,36.1,2.0,1.0
83609,Bam Smith,2021,HB,RB,arizona,Pac-12,1,56.8,2.0,1.0
124088,Tre Bradford,2021,HB,RB,lsu,SEC,1,70.2,2.0,1.0
124142,Bobo Miller,2021,HB,RB,olemiss,SEC,1,53.6,2.0,1.0
124231,Bradley Dunn,2021,HB,RB,southcarolina,SEC,1,54.7,2.0,1.0
124320,Darvon Hubbard,2021,HB,RB,texasam,SEC,1,54.9,2.0,1.0
127622,CJ McNeal,2021,HB,RB,airforce,Mountain West,0,70.1,2.0,2.0
131667,Ashton Stredick,2021,HB,RB,california,Pac-12,1,72.7,2.0,1.0
133943,Josh Bryant,2021,HB,RB,akron,Mid-American,0,61.8,2.0,1.0
144434,Charles Schibler,2021,HB,RB,tulane,American Athletic,0,73.3,2.0,1.0
145318,B.K. Jackson,2021,HB,RB,northtexas,Conference USA,0,57.5,2.0,1.0
57381,A.J. Davis,2021,HB,RB,pittsburgh,ACC,1,60.5,2.0,1.0
56151,Parker Day,2021,HB,RB,rutgers,Big Ten,1,56.8,2.0,1.0
155815,Conner Carey,2021,FB,RB,airforce,Mountain West,0,83.4,2.0,2.0
146650,Jordon Ingram,2021,HB,RB,auburn,SEC,1,65.1,2.0,1.0
99591,Michel Dukes,2021,HB,RB,clemson,ACC,1,47.0,2.0,1.0
99494,Jacoby Clarke,2021,HB,RB,baylor,Big 12,1,63.0,2.0,1.0
99485,Andre Washington,2021,HB,RB,oklahomastate,Big 12,1,64.1,2.0,1.0
101638,Danny Hughes,2021,HB,RB,michigan,Big Ten,1,58.1,1.0,1.0
155211,Cash Jones,2021,HB,RB,georgia,SEC,1,65.7,1.0,1.0
98001,Josh Coltrin,2021,HB,RB,tulane,American Athletic,0,59.2,1.0,1.0
131695,Jayle Stacks,2021,HB,RB,colorado,Pac-12,1,62.9,1.0,5.0
142136,Zahn Diaz,2021,HB,RB,southernmiss,Conference USA,0,59.4,1.0,1.0
99614,Demarcus Jones II,2021,HB,RB,ncstate,ACC,1,59.6,1.0,2.0
41365,T.J. Hammonds,2021,HB,RB,arkansas,SEC,1,37.6,1.0,3.0
122723,Jamel Starks,2021,HB,RB,houston,American Athletic,0,66.2,1.0,1.0
122564,Malik Johnson,2021,HB,RB,kansas,Big 12,1,61.3,1.0,1.0
84374,Mikey Alfieri,2021,HB,RB,oregonstate,Pac-12,1,76.1,1.0,1.0
144937,Christian Boivin,2021,HB,RB,michigan,Big Ten,1,56.9,1.0,1.0
147113,Terron Dixon II,2021,HB,RB,georgiasouthern,Sun Belt,0,59.6,1.0,1.0
97066,Allie Brown,2021,HB,RB,georgiasouthern,Sun Belt,0,57.5,1.0,1.0
97072,Tyetus Smith-Lindsey,2021,HB,RB,uab,Conference USA,0,58.4,1.0,1.0
121829,Terry Wilkins,2021,HB,RB,middletennessee,Conference USA,0,66.5,1.0,1.0
97115,Jeremy Hollingsworth,2021,HB,RB,wyoming,Mountain West,0,56.9,1.0,1.0
145571,Henry Rutledge,2021,HB,RB,charlotte,Conference USA,0,68.2,1.0,2.0
145730,Jake Tafelski,2021,HB,RB,centralmichigan,Mid-American,0,69.4,1.0,1.0
111818,Nasjzae Bryant-Lelei,2021,HB,RB,hawaii,Mountain West,0,56.3,1.0,1.0
97295,Connor Newhouse,2021,HB,RB,northwestern,Big Ten,1,76.3,1.0,1.0
99170,Corren Norman,2021,HB,RB,lsu,SEC,1,59.0,1.0,1.0
102890,Cyrus Bonsu,2021,HB,RB,massachusetts,FBS Independents,1,66.1,1.0,1.0
101657,Zach Weinmaster,2021,HB,RB,nebraska,Big Ten,1,52.9,1.0,1.0
124323,Deondre Jackson,2021,HB,RB,texasam,SEC,1,58.6,1.0,2.0
124269,Dee Beckwith,2021,HB,RB,tennessee,SEC,1,56.8,1.0,1.0
130417,Ryan Razzano,2021,HB,RB,buffalo,Mid-American,0,65.8,1.0,1.0
99168,Travis Tisdale,2021,HB,RB,kentucky,SEC,1,58.7,1.0,1.0
98554,Damarius Good,2021,HB,RB,ucf,American Athletic,0,56.2,1.0,2.0
102597,Jerreth Sterns,2021,WR,WRTE,westernkentucky,Conference USA,0,90.5,638.0,14.0
84480,Deven Thompkins,2021,WR,WRTE,utahstate,Mountain West,0,83.1,542.0,14.0
123000,Jordan Addison,2021,WR,WRTE,pittsburgh,ACC,1,88.8,541.0,14.0
122832,Josh Downs,2021,WR,WRTE,northcarolina,ACC,1,81.4,477.0,13.0
101735,Wan'Dale Robinson,2021,WR,WRTE,kentucky,SEC,1,91.3,377.0,13.0
100647,Makai Polk,2021,WR,WRTE,mississippistate,SEC,1,68.0,655.0,13.0
78874,Tank Dell,2021,WR,WRTE,houston,American Athletic,0,88.3,468.0,14.0
84375,Jahan Dotson,2021,WR,WRTE,pennstate,Big Ten,1,87.5,461.0,12.0
61329,Josh Johnson,2021,WR,WRTE,tulsa,American Athletic,0,75.6,440.0,13.0
97989,David Bell,2021,WR,WRTE,purdue,Big Ten,1,87.5,472.0,11.0
61637,Jalen Tolbert,2021,WR,WRTE,southalabama,Sun Belt,0,82.3,466.0,12.0
97400,John Metchie III,2021,WR,WRTE,alabama,SEC,1,78.2,473.0,13.0
78185,Hassan Beydoun,2021,WR,WRTE,easternmichigan,Mid-American,0,75.7,433.0,13.0
77975,A.T. Perry,2021,WR,WRTE,wakeforest,ACC,1,82.6,488.0,14.0
97116,Skyy Moore,2021,WR,WRTE,westernmichigan,Mid-American,0,91.8,380.0,12.0
109028,Calvin Turner Jr.,2021,WR,WRTE,hawaii,Mountain West,0,75.6,490.0,13.0
97665,Dante Cephas,2021,WR,WRTE,kentstate,Mid-American,0,76.4,435.0,14.0
75916,Trey McBride,2021,TE,WRTE,coloradostate,Mountain West,0,94.8,405.0,12.0
61418,Calvin Austin III,2021,WR,WRTE,memphis,American Athletic,0,84.7,383.0,12.0
123470,Mitchell Tinsley,2021,WR,WRTE,westernkentucky,Conference USA,0,79.0,574.0,14.0
97273,Jalen Moreno-Cropper,2021,WR,WRTE,fresnostate,Mountain West,0,79.0,398.0,13.0
86519,Drake London,2021,WR,WRTE,usc,Pac-12,1,91.3,308.0,8.0
61569,Charleston Rambo,2021,WR,WRTE,miami,ACC,1,77.5,459.0,12.0
61811,Tay Martin,2021,WR,WRTE,oklahomastate,Big 12,1,84.0,433.0,13.0
97620,Zakhari Franklin,2021,WR,WRTE,utsa,Conference USA,0,79.4,394.0,13.0
61128,Stanley Berryhill III,2021,WR,WRTE,arizona,Pac-12,1,70.4,454.0,12.0
41983,Jack Sorenson,2021,WR,WRTE,miamioh,Mid-American,0,84.0,449.0,13.0
101701,Jameson Williams,2021,WR,WRTE,alabama,SEC,1,81.6,500.0,15.0
84140,Khalil Shakir,2021,WR,WRTE,boisestate,Mountain West,0,86.7,395.0,12.0
98735,Corey Gammage,2021,WR,WRTE,marshall,Conference USA,0,72.0,432.0,13.0
129758,Jaxon Smith-Njigba,2021,WR,WRTE,ohiostate,Big Ten,1,91.7,398.0,13.0
84084,Zack Kuntz,2021,TE,WRTE,olddominion,Conference USA,0,77.5,321.0,13.0
55454,Jaquarii Roberson,2021,WR,WRTE,wakeforest,ACC,1,82.6,403.0,13.0
60457,Keytaon Thompson,2021,WR,WRTE,virginia,ACC,1,85.5,389.0,12.0
100894,Jacob Cowing,2021,WR,WRTE,utep,Conference USA,0,90.3,356.0,13.0
101139,Ryan O'Keefe,2021,WR,WRTE,ucf,American Athletic,0,77.0,393.0,13.0
84329,Romeo Doubs,2021,WR,WRTE,nevada,Mountain West,0,81.7,484.0,11.0
78041,Jayshon Jackson,2021,WR,WRTE,ballstate,Mid-American,0,72.5,388.0,13.0
61799,Kalil Pimpleton,2021,WR,WRTE,centralmichigan,Mid-American,0,74.4,401.0,13.0
77997,Jake Bobo,2021,WR,WRTE,duke,ACC,1,78.6,373.0,12.0
122518,Xavier Hutchinson,2021,WR,WRTE,iowastate,Big 12,1,83.9,388.0,13.0
144718,Xavier Worthy,2021,WR,WRTE,texas,Big 12,1,79.2,376.0,12.0
78187,Dylan Drummond,2021,WR,WRTE,easternmichigan,Mid-American,0,70.1,478.0,13.0
66272,Malachi Corley,2021,WR,WRTE,westernkentucky,Conference USA,0,62.3,476.0,14.0
61810,Travell Harris,2021,WR,WRTE,washingtonstate,Pac-12,1,68.9,443.0,13.0
78918,Smoke Harris,2021,WR,WRTE,louisianatech,Conference USA,0,74.9,413.0,12.0
111276,Grant DuBose,2021,WR,WRTE,charlotte,Conference USA,0,76.8,380.0,12.0
61237,Quian Williams,2021,WR,WRTE,buffalo,Mid-American,0,74.1,367.0,12.0
97405,Garrett Wilson,2021,WR,WRTE,ohiostate,Big Ten,1,84.1,353.0,11.0
84355,Chris Olave,2021,WR,WRTE,ohiostate,Big Ten,1,79.3,408.0,12.0
121539,Corey Rucker,2021,WR,WRTE,arkansasstate,Sun Belt,0,65.5,487.0,12.0
78171,Jayden Reed,2021,WR,WRTE,michiganstate,Big Ten,1,82.2,384.0,13.0
84159,Jaivon Heiligh,2021,WR,WRTE,coastalcarolina,Sun Belt,0,89.6,330.0,13.0
61321,Ty Fryfogle,2021,WR,WRTE,indiana,Big Ten,1,64.8,373.0,12.0
84334,Roderic Burns,2021,WR,WRTE,northtexas,Conference USA,0,70.2,373.0,13.0
77037,Billy Kemp IV,2021,WR,WRTE,virginia,ACC,1,73.8,338.0,12.0
78092,Tyquan Thornton,2021,WR,WRTE,baylor,Big 12,1,82.9,377.0,14.0
84508,Calvin Jackson Jr.,2021,WR,WRTE,washingtonstate,Pac-12,1,72.1,413.0,13.0
145344,Ali Jennings III,2021,WR,WRTE,olddominion,Conference USA,0,71.2,389.0,13.0
90863,Tyler Snead,2021,WR,WRTE,eastcarolina,American Athletic,0,71.6,417.0,12.0
145598,Konata Mumpfield,2021,WR,WRTE,akron,Mid-American,0,77.4,449.0,12.0
61123,Corey Sutton,2021,WR,WRTE,appstate,Sun Belt,0,82.0,343.0,13.0
122906,Michael Mayer,2021,TE,WRTE,notredame,FBS Independents,1,80.6,422.0,12.0
60917,Charlie Kolar,2021,TE,WRTE,iowastate,Big 12,1,85.3,367.0,12.0
98738,Dontario Drummond,2021,WR,WRTE,olemiss,SEC,1,79.2,402.0,12.0
84463,Kyle Philips,2021,WR,WRTE,ucla,Pac-12,1,77.6,350.0,11.0
99711,Dontayvion Wicks,2021,WR,WRTE,virginia,ACC,1,78.8,370.0,12.0
84330,Cole Turner,2021,TE,WRTE,nevada,Mountain West,0,73.5,453.0,11.0
61794,Chris Pierce,2021,WR,WRTE,vanderbilt,SEC,1,70.8,448.0,12.0
123709,Tez Johnson,2021,WR,WRTE,troy,Sun Belt,0,70.1,313.0,12.0
123616,LaJohntay Wester,2021,WR,WRTE,floridaatlantic,Conference USA,0,68.9,337.0,12.0
61610,Bo Melton,2021,WR,WRTE,rutgers,Big Ten,1,76.8,282.0,11.0
129519,Rakim Jarrett,2021,WR,WRTE,maryland,Big Ten,1,74.0,395.0,13.0
61591,Mac Hippenhammer,2021,WR,WRTE,miamioh,Mid-American,0,76.8,365.0,12.0
84502,Austin Osborne,2021,WR,WRTE,bowlinggreen,Mid-American,0,64.2,430.0,12.0
98095,Joshua Cephus,2021,WR,WRTE,utsa,Conference USA,0,70.5,444.0,14.0
84486,Justin Garrett,2021,WR,WRTE,utep,Conference USA,0,73.2,385.0,13.0
61517,Emeka Emezie,2021,WR,WRTE,ncstate,ACC,1,73.3,384.0,12.0
78181,Yo'Heinz Tyler,2021,WR,WRTE,ballstate,Mid-American,0,61.1,407.0,13.0
97288,Tahj Washington,2021,WR,WRTE,usc,Pac-12,1,67.0,411.0,12.0
99218,Treylon Burks,2021,WR,WRTE,arkansas,SEC,1,85.8,308.0,12.0
75945,Nick Mardner,2021,WR,WRTE,hawaii,Mountain West,0,75.6,383.0,13.0
129799,Parker Washington,2021,WR,WRTE,pennstate,Big Ten,1,81.6,409.0,13.0
84434,Cedric Tillman,2021,WR,WRTE,tennessee,SEC,1,77.3,440.0,13.0
99537,Winston Wright Jr.,2021,WR,WRTE,westvirginia,Big 12,1,72.8,370.0,13.0
130577,Trayvon Rudolph,2021,WR,WRTE,northernillinois,Mid-American,0,80.8,280.0,14.0
101347,Derek Wright,2021,WR,WRTE,utahstate,Mountain West,0,72.0,471.0,14.0
61125,Thomas Hennigan,2021,WR,WRTE,appstate,Sun Belt,0,81.8,345.0,14.0
78109,Te'Vailance Hunt,2021,WR,WRTE,arkansasstate,Sun Belt,0,67.0,393.0,11.0
72158,Jake Bailey,2021,WR,WRTE,rice,Conference USA,0,78.8,302.0,11.0
121451,Jason Brownlee,2021,WR,WRTE,southernmiss,Conference USA,0,74.0,272.0,12.0
124360,Will Sheppard,2021,WR,WRTE,vanderbilt,SEC,1,62.2,382.0,11.0
84043,Derrick Deese Jr.,2021,TE,WRTE,sanjosestate,Mountain West,0,86.3,350.0,12.0
78056,JuanCarlos Santana,2021,WR,WRTE,tulsa,American Athletic,0,66.8,395.0,13.0
101130,Xavier Weaver,2021,WR,WRTE,southflorida,American Athletic,0,87.9,232.0,10.0
98033,Isaiah Neyor,2021,WR,WRTE,wyoming,Mountain West,0,82.6,306.0,13.0
97268,Zay Flowers,2021,WR,WRTE,bostoncollege,ACC,1,73.0,328.0,12.0
97061,Josh Kelly,2021,WR,WRTE,fresnostate,Mountain West,0,73.2,353.0,13.0
84345,Kevin Austin Jr.,2021,WR,WRTE,notredame,FBS Independents,1,72.4,390.0,13.0
78038,Alec Pierce,2021,WR,WRTE,cincinnati,American Athletic,0,76.5,367.0,14.0
61158,Justin Hall,2021,WR,WRTE,ballstate,Mid-American,0,73.3,320.0,11.0
