year,team,sp_pre,sp_final,miss,D,D_pts,D_t,D_r,p4,n_units
2023,bowlinggreen,-20.4,-7.8,12.599999999999998,-0.23540492009131575,-3.224516504148571,-0.3043810402952274,-0.16527926727079767,0,7
2023,coloradostate,-16.0,-8.9,7.1,0.5713225479052766,7.825830421038589,0.4497318626910831,0.6390747838296926,0,7
2023,illinois,9.0,-2.5,-11.5,-0.172586936791085,-2.3640518043013907,0.20341052078692912,-0.35130339590208787,1,7
2023,washington,17.2,16.4,-0.8000000000000007,-0.1181560777456645,-1.6184717915350488,-0.27873181017903237,-0.07272892033375333,1,7
2023,kansas,1.9,9.9,8.0,0.9030738780037415,12.370075455342796,0.4986850977844642,1.059333296810763,1,7
2023,utahstate,-15.4,-10.9,4.5,0.13709785579644707,1.8779314320513762,0.09843282079699756,0.17683569812459776,0,7
2023,connecticut,-18.9,-15.6,3.299999999999999,-0.026940283566420753,-0.3690211273097809,0.04193776241155556,-0.025519299128475392,1,7
2023,louisville,9.5,8.0,-1.5,-0.1373886826753914,-1.8819151044004598,-0.10514245079902373,-0.16457402736976567,1,7
2023,arizonastate,-1.0,-11.3,-10.3,0.8020908630998794,10.986835894887252,0.5008859451293224,0.9195299445775883,1,7
2023,iowa,14.0,5.8,-8.2,-0.41932573096434655,-5.743816822452979,-0.30994274227269336,-0.481948764818127,1,7
2023,troy,1.3,9.8,8.5,-0.16575559092211617,-2.2704777724099063,-0.2477005714171338,-0.12770667966982432,0,7
2023,georgiastate,-9.8,-6.8,3.000000000000001,-0.07682169390023397,-1.0522839529516372,-0.012605422939641286,-0.08738807381460678,0,7
2023,georgiatech,-5.4,0.3,5.7,0.29246132151619514,4.00606052621269,0.18363439878022855,0.34319618835523136,1,7
2023,floridaatlantic,-6.2,-9.4,-3.2,0.15082462759059162,2.0659572480867014,-0.5673406188481267,0.47765367495128525,0,7
2023,iowastate,5.6,7.5,1.9000000000000004,0.5288844636182894,7.244524375545759,0.3586100892148751,0.583206855341758,1,7
2023,indiana,-6.2,-7.4,-1.2000000000000002,0.6864579083830946,9.402925198530093,0.7662718016459509,0.6454547213894418,1,7
2023,arkansasstate,-14.8,-6.3,8.5,0.15652450048661204,2.144032652023193,0.6192761151765911,-0.02861145044737956,0,7
2023,southflorida,-14.0,-6.6,7.4,0.3998431294326271,5.476949119949522,0.402157335771155,0.4129675089427087,0,7
2023,arkansas,12.1,3.5,-8.6,0.82456263052792,11.294648428801144,0.7562217544174253,0.8158348628272117,1,7
2023,jamesmadison,0.8,11.8,11.0,-0.4051379587825534,-5.549476340786132,-0.21187551653286474,-0.48340405635414113,0,7
2023,auburn,12.8,7.6,-5.200000000000001,0.5521490908922136,7.56319730123709,0.6450641253503137,0.476632856677515,1,7
2023,boisestate,5.8,5.9,0.10000000000000053,-0.92081769291175,-12.613125702530649,-0.9638657067064611,-0.8903376710362203,0,7
2023,ucla,12.5,9.7,-2.8000000000000007,0.11184317932126353,1.5319993203963906,0.09012793566271426,0.09798472400512237,1,7
2023,ballstate,-14.0,-14.9,-0.9000000000000004,-0.4210935389957291,-5.768031805602645,-0.47517766779071824,-0.364047912207792,0,7
2023,appalachianstate,-4.4,3.8,8.2,-0.23476041922217444,-3.2156882957632997,-0.36957915993259,-0.16204712507096675,0,7
2023,notredame,19.9,20.1,0.20000000000000284,-2.2103570431466553,-30.276906544360525,-2.3801988363796376,-2.117423734044868,1,7
2023,sandiegostate,-5.8,-10.3,-4.500000000000001,-0.4835615498917167,-6.6237026727931365,-0.4127672379251723,-0.49443315725120524,0,7
2023,ncstate,9.2,7.4,-1.799999999999999,-0.4402330631756308,-6.0302001221174555,-0.2604690274386262,-0.5257177343345807,1,7
2023,missouri,10.5,19.3,8.8,0.7357718533026805,10.07841502778343,0.8563224616401415,0.6475818339799586,1,7
2023,oklahomastate,9.8,6.7,-3.1000000000000005,-0.18167709452717096,-2.4885664645470342,0.020382730969203844,-0.28401734621092356,1,7
2023,pittsburgh,10.3,-7.3,-17.6,0.037962855907884396,0.5200055095369401,-0.20847408615011476,0.12960559554479056,1,7
2023,virginia,-5.8,-10.8,-5.000000000000001,0.32640082346350485,4.470955160229815,0.5817414318355204,0.21475764428982014,1,7
2023,virginiatech,-2.4,5.8,8.2,0.6033104562366236,8.263992623882984,0.716428158974596,0.5430206875965253,1,7
2023,utep,-16.6,-16.2,0.40000000000000213,0.1364141829140446,1.8685666554278018,0.881855899766628,-0.1712176393469993,0,7
2023,texas,22.2,23.2,1.0,-0.4771268380276865,-6.5355616322534695,-0.5448689566920129,-0.47320400553062214,1,7
2023,vanderbilt,-5.5,-12.7,-7.199999999999999,1.4440583288783544,19.780342367590286,1.4649445013941866,1.4108020974174353,1,7
2023,southalabama,1.0,5.1,4.1,-0.4836189164837857,-6.624488465727462,-0.7267786650685037,-0.3659572461497155,0,7
2023,rice,-16.5,-10.2,6.300000000000001,0.47466258452689725,6.501806916843874,0.12365058440250509,0.6476907821880264,0,7
2023,ohio,-11.0,-1.6,9.4,-0.4686343343569799,-6.419233484833639,-0.7698241515629658,-0.30540566031140726,0,7
2023,buffalo,-11.3,-15.2,-3.8999999999999986,-0.6285300362499431,-8.609443993162348,-0.2934514641865831,-0.7446553219852063,0,7
2023,unlv,-14.6,1.4,16.0,0.28279334184317106,3.8736310085741206,0.2897286120151922,0.29754042626819677,0,7
2023,newmexico,-20.2,-16.5,3.6999999999999993,0.488383175305218,6.689748066902259,0.6996838770374515,0.4167189051890956,0,7
2023,alabama,28.1,23.1,-5.0,-0.43917025392976927,-6.015642032368469,-0.2648786825336198,-0.5538232112448556,1,7
2023,uab,-11.9,-14.7,-2.799999999999999,0.572070975843745,7.836082195890283,0.9272806962656016,0.42049711604164475,0,7
2023,pennstate,23.2,23.5,0.3000000000000007,-1.0469588249714108,-14.340974729732718,-1.1005659649774464,-1.0379623663625843,1,7
2023,georgia,29.2,31.2,2.0,-0.40004513270143005,-5.479716109160683,-0.419010055772125,-0.4313185038805041,1,7
2023,miamioh,-11.9,2.8,14.7,-0.8333883265573034,-11.415540560096895,-0.9384672371969098,-0.7476919195993412,0,7
2023,stanford,-10.4,-11.9,-1.5,1.0934585854140708,14.977916578391401,0.6753139201152143,1.2720433695368047,1,7
2023,army,-11.1,-4.0,7.1,-0.5390731666399945,-7.384086628690732,-1.0275754795412078,-0.29060041742702014,1,7
2023,navy,-12.3,-13.7,-1.3999999999999986,0.20660836251338177,2.8300686092757985,0.4110267503127654,0.13125929582110774,0,7
2023,airforce,-1.6,5.9,7.5,-0.4992352694887833,-6.838397282840085,-0.2608519577938941,-0.5914425076409275,0,7
2024,washington,10.3,3.1,-7.200000000000001,-0.2597935711880658,-3.4877315316343083,-0.32946781464938873,-0.23581585890253587,1,7
2024,tcu,8.7,10.8,2.1000000000000014,0.21895424851179734,2.9394631785059744,0.10995991327077304,0.2554194675784932,1,7
2024,temple,-21.9,-20.3,1.5999999999999979,0.8575161300023779,11.512163414271996,0.38046437340658046,1.0817043889199998,0,7
2024,michigan,25.0,10.6,-14.4,-1.091596985916366,-14.654701462421613,-1.0168516555876994,-1.1358932584834713,1,7
2024,westernkentucky,-1.6,-2.2,-0.6000000000000001,-1.1165498120924886,-14.989693426463914,-1.2189788222545277,-1.053269211948355,0,7
2024,cincinnati,-0.1,-0.1,0.0,0.8454601561087611,11.35031183302987,1.012916601209152,0.7587714065134961,1,7
2024,southernmiss,-16.1,-25.6,-9.5,0.46527314897496597,6.246297108437918,0.5598159323117701,0.4334152083121494,0,7
2024,alabama,27.8,25.0,-2.8000000000000007,-0.4867332360707608,-6.53439901216609,-0.5703665197895249,-0.47174823996145876,1,7
2024,notredame,23.4,23.9,0.5,-2.2463112408236863,-30.156752950649057,-2.688144055218153,-2.0416913392573077,1,7
2024,fresnostate,-0.1,-3.8,-3.6999999999999997,-0.6905162145447339,-9.270187724657067,-0.6465461197616769,-0.7002794478813885,0,7
2024,olddominion,-13.1,-6.0,7.1,0.17513471144165982,2.3511854145789286,0.11800206900080201,0.2120138516397977,0,7
2024,sanjosestate,-11.0,-5.5,5.5,-0.1147567280183438,-1.5406103274473404,-0.21310267111912318,-0.05756832649677113,0,7
2024,centralmichigan,-15.9,-15.8,0.09999999999999964,-0.15133908373383798,-2.0317288526168067,-0.24114292358838196,-0.092287174024271,0,7
2024,arkansas,6.1,11.0,4.9,0.8297588932757054,11.139522207948332,1.0169061207275574,0.7279571861927603,1,7
2024,southflorida,-5.6,-2.3,3.3,-0.011808929263880108,-0.15853500438876822,-0.2805330983372736,0.11438531169772037,0,7
2024,duke,3.1,5.6,2.4999999999999996,0.07421422413311937,0.9963267698317342,0.061277692694669234,0.07569436064156607,1,7
2024,georgiasouthern,-10.3,-1.7,8.600000000000001,0.2605085457544245,3.4973300729992935,0.44803368052032233,0.18387526903140938,0,7
2024,miamifl,15.5,21.6,6.100000000000001,-0.20171734204401348,-2.7080575208501823,-0.23643376949998784,-0.19966638124292158,1,7
2024,floridaatlantic,-12.2,-12.7,-0.5,0.5333637733295451,7.16041448433795,0.5895605672030327,0.5135717306967489,0,7
2024,tennessee,19.2,22.0,2.8000000000000007,-0.018735686032693932,-0.251526789689971,-0.03166797170634239,-0.03290967697311675,1,7
2024,liberty,3.9,0.2,-3.6999999999999997,-1.2431480682512461,-16.689276398573654,-1.3375281045867897,-1.1874702303024844,0,7
2024,utah,15.8,7.7,-8.100000000000001,-0.22243922583183684,-2.9862490371034274,-0.5644706212603058,-0.08305192408373085,1,7
2024,hawaii,-12.6,-10.9,1.6999999999999993,0.19749401747973971,2.6513593424319013,0.34277858107969317,0.1430562812379893,0,7
2024,coastalcarolina,-6.5,-6.9,-0.40000000000000036,-0.21734174142695462,-2.917815253274143,-0.4027310237035401,-0.12453895144685201,0,7
2024,louisianamonroe,-23.4,-16.7,6.699999999999999,1.0130627390826628,13.600378340635139,0.9871236042351078,1.0349991179330078,0,5
2024,arizona,12.4,-2.8,-15.2,0.29091292520679635,3.9055091993374393,-0.005521480701881298,0.40624006674511737,1,7
2024,ballstate,-16.9,-19.8,-2.900000000000002,-0.4049250957900363,-5.436123835083677,-0.3704487559798644,-0.396780534500198,0,7
2024,california,2.8,4.0,1.2000000000000002,0.597036508774824,8.01522165336196,0.549438140338137,0.6069284649981265,1,7
2024,minnesota,4.2,10.4,6.2,0.35412292400464634,4.754104123813983,0.7217322913653128,0.18039253903694819,1,6
2024,illinois,0.1,9.6,9.5,0.424078468678826,5.693258075380267,0.8233387477719375,0.23953232455816242,1,7
2024,ucla,8.8,-1.3,-10.100000000000001,0.05424983660762561,0.7283046491764643,-0.18862268093548024,0.1527789299628335,1,7
2024,nevada,-16.7,-15.2,1.5,0.024260378449568076,0.3256958457478064,0.327931513207663,-0.09419894762547942,0,7
2024,texas,27.7,24.1,-3.599999999999998,-0.3348499266071172,-4.49536392318058,-0.33001068772259945,-0.36145262560322733,1,7
2024,utahstate,-11.1,-10.4,0.6999999999999993,0.034723494612592165,0.4661632945535914,-0.13287043493534756,0.1208538963690442,0,7
2024,connecticut,-17.9,1.5,19.4,-0.025465872603111173,-0.34187961793002664,0.3154200815792363,-0.15859077398719346,1,7
2024,westernmichigan,-12.9,-10.2,2.700000000000001,-0.7448032767553658,-9.998992127960609,-0.5810599531555267,-0.7938434647485135,0,7
2024,louisville,11.3,13.6,2.299999999999999,-0.11402619508133538,-1.5308029147863964,0.0909718284387303,-0.2159338494348767,1,7
2024,indiana,-4.5,20.1,24.6,0.9961265730522649,13.373010126637064,1.0495292649356343,0.962921333395582,1,7
2024,jamesmadison,0.7,7.5,6.8,-0.4961919318911775,-6.661382106898345,-0.8953733647914213,-0.3114739626188845,0,7
2024,easternmichigan,-15.9,-13.3,2.5999999999999996,-0.3090531657392055,-4.14904212668041,0.020877506038591065,-0.43537691486976815,0,7
2024,texasstate,-6.5,5.4,11.9,0.3725595899380538,5.00161656540402,0.3833302651773785,0.369339509026625,0,7
2024,memphis,6.1,9.6,3.5,-0.42765467692544096,-5.7412687101637605,-0.6716699813129349,-0.3189512596266879,0,7
2024,buffalo,-17.0,-4.0,13.0,-0.38997692716938404,-5.235444508031759,-0.3047732103309204,-0.40461187866476167,0,7
2024,middletennessee,-13.4,-24.4,-10.999999999999998,-0.4644948597590983,-6.235848567211517,-0.39824913025912667,-0.47339587243248427,0,7
2024,kentstate,-20.9,-33.0,-12.100000000000001,-0.15225751212635652,-2.044058763820869,-0.24717770201319267,-0.08563642469828725,0,7
2024,northtexas,-11.3,-4.5,6.800000000000001,0.3517554364684644,4.72232057777421,0.23138770491984895,0.4125026741580426,0,7
2024,missouri,22.2,14.0,-8.2,-0.17402620977619754,-2.336303767608907,-0.22601809592516897,-0.17170641555659216,1,7
2024,florida,13.2,13.8,0.6000000000000014,0.5130444230226432,6.887626984464047,0.5025991820796292,0.49655828794317736,1,7
2024,wakeforest,-2.6,-5.7,-3.1,0.7328374220288324,9.838350397521195,1.024455902531578,0.5948805565816866,1,7
2024,oklahoma,19.8,9.5,-10.3,-0.0845852150358819,-1.135557436011972,0.17110306632810102,-0.2185241195085612,1,7
2024,oklahomastate,14.0,-2.6,-16.6,-0.039077543319071095,-0.5246164460092335,-0.13925870739057455,-0.00848633278862776,1,7
2024,massachusetts,-20.1,-21.9,-1.7999999999999972,-0.07928399375157702,-1.0643884823504643,-0.394108113299114,0.08375111991881101,1,7
2024,toledo,-7.0,-2.5,4.5,-0.5821597498140613,-7.815501001774264,-0.4382705588296175,-0.6308447645094014,0,7
2024,ohio,-12.0,2.3,14.3,-0.5923320189103725,-7.952063825531711,-0.3132951224409415,-0.6960101863119066,0,7
2024,pittsburgh,-0.8,4.9,5.7,0.6278390592255401,8.428746229703187,0.0024196767337426664,0.89935545995401,1,7
2024,mississippistate,1.1,-4.1,-5.199999999999999,1.1706792648415145,15.716381921023395,1.2292217003252246,1.1268054545903772,1,7
2024,unlv,-5.2,9.3,14.5,-0.4456276917025857,-5.982556629915243,-0.4704518282588889,-0.42273224560741146,0,7
2024,byu,-1.5,15.3,16.8,0.7740678927359369,10.39186991723708,1.0589728082044532,0.6373691677984756,1,7
2024,virginia,-3.5,-5.1,-1.5999999999999996,0.6282513260826261,8.434280916763884,0.42188718951586135,0.7153039197559179,1,7
2024,utep,-17.8,-22.7,-4.899999999999999,-0.22581858476823058,-3.0316169677464777,0.016837487372983517,-0.31230882817980476,0,7
2024,jacksonvillestate,-9.9,-1.0,8.9,-0.47084876345194326,-6.321149793708999,-0.1494723843765845,-0.5973831355044389,0,7
2024,newmexico,-20.6,-14.8,5.800000000000001,0.3615403821236516,4.853683580102776,0.1671766635029135,0.46502385624476195,0,7
2024,rutgers,3.5,6.4,2.9000000000000004,0.3962051621949177,5.319058631297565,0.14793608293485866,0.4978937878566176,1,7
2024,troy,-0.7,-6.6,-5.8999999999999995,-0.4889801729656472,-6.564564164529368,-0.3689463701466694,-0.5349603464829767,0,7
2024,baylor,2.2,8.4,6.2,0.6188305837945856,8.307807348618448,0.8124811994183123,0.5212164351972459,1,7
2024,auburn,13.1,9.5,-3.5999999999999996,0.5623011401390704,7.548898949917695,0.6119447993330683,0.5183658055694801,1,7
2024,houston,-3.3,-8.2,-4.8999999999999995,1.003637959741281,13.47385057500449,0.9019171006809108,1.038396747646504,1,7
2024,louisiana,-2.4,4.8,7.199999999999999,-0.1860908547845454,-2.498271758661036,-0.16953359780903238,-0.18831430076597633,0,7
2024,michiganstate,-2.4,-4.6,-2.1999999999999997,0.5409379484032679,7.262097867456073,0.4127340235842406,0.5931316609215043,1,7
2024,ncstate,12.1,3.9,-8.2,-0.35765415423150115,-4.801510928190778,-0.3907624651483236,-0.35053258169015333,1,7
2024,southalabama,-6.4,2.8,9.2,0.169946437292268,2.2815327774376586,0.11386105204078945,0.19936996583672617,0,7
2024,newmexicostate,-15.5,-19.0,-3.5,-0.09710979165863698,-1.303700014012607,0.2239894205574352,-0.22290634743589943,0,7
2024,oregonstate,3.2,-6.7,-9.9,-1.1423399655730622,-15.335926518716878,-0.8923559755790158,-1.241269664913572,0,7
2024,kentucky,13.8,5.5,-8.3,0.49975802643736533,6.709256965143105,0.559803314765754,0.4513206823812479,1,7
2024,usc,13.9,11.9,-2.0,-0.5831755018015985,-7.829137483304783,-0.36471697243826795,-0.6872019804381939,1,7
2024,clemson,18.8,13.3,-5.5,-0.8081020919610751,-10.848779413683046,-0.5695837685263183,-0.9230762680845076,1,7
2024,rice,-9.0,-11.4,-2.4000000000000004,0.18298203757318648,2.456535853632444,0.30752942329081434,0.13422450063512692,0,7
2024,lsu,23.1,15.9,-7.200000000000001,-0.1866734615349097,-2.5060932606500814,-0.14749024216339768,-0.22587538112791883,1,7
2024,colorado,0.3,8.1,7.8,1.2058754836177465,16.188891542638707,1.0995749914493411,1.2360259801052749,1,7
2024,wisconsin,12.9,3.0,-9.9,-0.18295225334477838,-2.4561360000406505,-0.13010554145895414,-0.21756446445559208,1,7
2024,akron,-22.2,-17.9,4.300000000000001,0.18540683527801805,2.4890887893124938,-0.004776611039861489,0.29120003707307096,0,7
2024,uab,-10.6,-11.3,-0.7000000000000011,0.363871354107511,4.8849769044536595,0.17924622035253457,0.452430334609201,0,7
2024,georgiatech,0.6,1.9,1.2999999999999998,0.611211223005107,8.205517346772618,0.43673425738789184,0.6799315578079671,1,7
2024,charlotte,-18.1,-15.3,2.8000000000000007,0.7172079728919488,9.628524872095385,0.6505648403647692,0.7559379588004241,0,7
2024,bowlinggreen,-11.2,-1.8,9.399999999999999,-0.6286853748103777,-8.440108025676249,-0.7368026538886682,-0.5596475721326032,0,7
2024,maryland,5.2,-3.9,-9.1,-0.07192572170286154,-0.9656035997019623,0.0795335254107083,-0.14407040669396032,1,7
2024,arkansasstate,-9.1,-9.9,-0.8000000000000007,0.3561910817084476,4.781869163583648,0.09662784877795316,0.4767726976515694,0,7
2024,louisianatech,-16.7,-11.6,5.1,-0.20322772758812668,-2.7283344632819673,-0.1524392744417875,-0.20543855703340186,0,7
2024,kansasstate,16.4,14.1,-2.299999999999999,-0.3956251452747561,-5.311271897807288,-0.3908129642955258,-0.40944715986650737,1,7
2024,samhouston,-14.2,-6.9,7.299999999999999,-0.5035995858625657,-6.760829942398263,-0.28043210004286867,-0.5812429212626651,0,7
2024,marshall,-9.9,3.1,13.0,-0.06674924257059123,-0.8961093107944177,0.46190861808635253,-0.2916486641095112,0,7
2024,northwestern,-2.8,-8.2,-5.3999999999999995,0.5926860198880457,7.956816292524694,0.63176613457552,0.5697988691816911,1,7
2024,ucf,5.9,2.8,-3.1000000000000005,0.5716120148532462,7.673897544683613,0.43497937581868523,0.6183919723125542,1,7
2024,northcarolina,7.9,5.0,-2.9000000000000004,0.19371888646166524,2.6006781672681876,0.03853996653421754,0.2520271731629965,1,7
2024,pennstate,26.1,24.6,-1.5,-0.9795801012351306,-13.150873561709746,-1.142458345797975,-0.9204108245201212,1,7
2024,westvirginia,9.7,2.1,-7.6,0.5476679345447051,7.352448004934882,0.4430594131499008,0.5764682625416384,1,7
2024,oregon,29.0,26.0,-3.0,-0.8765553323588164,-11.767764913924376,-0.9363290420667263,-0.867984110405597,1,7
2024,olemiss,24.7,27.9,3.1999999999999993,-0.17848666658215695,-2.396185448962661,-0.41223768366557745,-0.09749829831924028,1,7
2024,georgiastate,-11.3,-17.9,-6.599999999999998,-0.18508575863866328,-2.484778331921159,-0.001519343637460202,-0.2525913887284793,0,7
2024,arizonastate,-4.0,9.4,13.4,0.6982205541727725,9.373618568339024,1.0996254905965437,0.5131580667028474,1,7
2024,utsa,1.2,2.2,1.0000000000000002,-0.43668821955966114,-5.862544118726218,-0.17566937452824785,-0.5484260958681209,0,7
2024,texastech,7.4,4.3,-3.1000000000000005,0.45772349768523024,6.144942957387761,0.49792790959242184,0.42549383039932964,1,7
2024,iowa,13.2,15.8,2.6000000000000014,-0.5586518425786587,-7.499907090297928,-0.23979203519679426,-0.7071635301356938,1,7
2024,sandiegostate,-8.9,-15.4,-6.5,-0.24657006416738525,-3.3102058054051993,-0.2821869816120752,-0.21776760408233087,0,7
2024,wyoming,-8.0,-13.6,-5.6,-0.12734538529008477,-1.7096131888607387,0.1457014449856598,-0.2391404072993959,0,7
2024,miamioh,-4.0,1.3,5.3,-0.883202072396547,-11.856997471551399,-0.9819812558844079,-0.8223249866667641,0,7
2024,bostoncollege,-2.4,1.2,3.5999999999999996,0.6206510513408161,8.332247145316531,0.7475379058853732,0.5577000751944077,1,7
2024,kansas,9.7,4.9,-4.799999999999999,0.4418751288938101,5.932178433207941,0.1228122213836007,0.5680260429853297,1,7
2024,vanderbilt,-7.3,4.9,12.2,1.7484394495230744,23.472818712825365,1.622012466575688,1.7879189015615256,1,7
2024,georgia,34.2,24.3,-9.900000000000002,-0.8084309387155846,-10.853194184955228,-0.741398163173502,-0.8629818588349871,1,7
2024,appalachianstate,0.5,-8.1,-8.6,-0.3545757700467784,-4.76018358687728,-0.5602286060058884,-0.25815133434792775,0,7
2024,virginiatech,9.4,10.0,0.5999999999999996,-0.07972740105562248,-1.0703412302518234,-0.0004083334358688795,-0.12394375638758548,1,7
2024,purdue,-1.4,-16.2,-14.799999999999999,0.5646716329427132,7.580722841705965,0.6293799991847139,0.5292504623614452,1,7
2024,eastcarolina,-9.5,-1.0,8.5,-0.08057040113488712,-1.0816585155263427,0.17009305442091416,-0.18144179466922494,0,7
2024,smu,12.7,17.5,4.800000000000001,0.14082970758718172,1.8906403630253357,-0.07153790283522576,0.22038910327147543,1,7
2024,southcarolina,9.5,16.9,7.399999999999999,0.6792338835807461,9.118722308197825,0.6908640287264427,0.6544288371458287,1,7
2024,nebraska,7.4,5.5,-1.9000000000000004,-0.09478264081381055,-1.2724579884949891,0.16312402729128972,-0.21650082676837756,1,7
2024,texasam,19.2,17.0,-2.1999999999999993,0.051977356456238244,0.6977965783155833,0.25946583899029463,-0.06171767415533491,1,7
2024,floridainternational,-19.0,-12.1,6.9,-0.12238997492304238,-1.6430867505417168,-0.2722510644172482,-0.03363710162137368,0,7
2024,tulsa,-13.2,-20.6,-7.400000000000002,0.7307743186973377,9.810653212754966,0.6203783306947006,0.7837044389156264,0,7
2024,northernillinois,-10.6,-3.5,7.1,-0.6330274354608534,-8.498400237349069,-0.5485883063890569,-0.6506266787230721,0,7
2024,stanford,-3.5,-8.2,-4.699999999999999,0.4462281733471066,5.990618102553637,0.42188718951586135,0.45449791966107866,1,7
2024,coloradostate,-10.6,-5.7,4.8999999999999995,-0.1354994909430125,-1.8190821463408537,-0.24289780515758852,-0.07439306272549262,0,7
2024,boisestate,7.9,10.1,2.1999999999999993,-1.285839801544673,-17.26241338447628,-1.2424488005309842,-1.2953523928319333,0,7
2024,washingtonstate,0.6,1.3,0.7000000000000001,-1.0431137734407836,-14.003813805222412,-1.0334914866301232,-1.0332737894003694,0,7
2024,floridastate,19.9,-3.2,-23.099999999999998,-0.8835116945875143,-11.861154152847982,-0.7825306019455845,-0.9371037583673781,1,7
2024,ohiostate,30.8,31.2,0.3999999999999986,-1.3447106668043163,-18.052755393794193,-1.3615409559364564,-1.3506070949318882,1,7
2024,syracuse,-1.0,5.5,6.5,0.5377067895026038,7.2187195239118855,0.22111091124062127,0.6726755863206436,1,7
2024,iowastate,11.5,10.3,-1.1999999999999993,0.26397129748980386,3.5438175528798532,-0.11316271553331647,0.416698073787239,1,7
2024,tulane,-0.8,5.7,6.5,-0.22818674136398137,-3.0634094959182727,-0.07036377594041658,-0.2946417580055637,0,7
2024,army,-11.1,9.2,20.299999999999997,0.7409733041172805,9.947574703449064,0.5076239485972527,0.8465019679349051,0,7
2024,kennesawstate,-20.9,-25.1,-4.200000000000003,0.6324626018518353,8.490817339976783,0.00028603707894858665,0.9281166025725619,0,6
2024,airforce,-7.1,-11.7,-4.6,-0.3311162173826929,-4.4452388360491835,-0.12513127408853264,-0.41100234930873514,0,7
2024,navy,-13.3,3.5,16.8,0.576173169836071,7.735131100161986,0.6714971858088126,0.5394461718423013,0,7
2025,kennesawstate,-20.1,-5.4,14.700000000000001,0.18137594346453523,2.298765549187071,0.33397075986803526,0.1368730255873829,0,7
2025,alabama,25.5,14.8,-10.7,-0.34955003061127154,-4.430210273412547,-0.3029386890417416,-0.39913790690852946,1,7
2025,fresnostate,-6.5,1.8,8.3,-0.3948896102789822,-5.004845816384291,-0.25746514552365296,-0.4411080820991433,0,7
2025,temple,-17.3,-5.1,12.200000000000001,0.7733162959776775,9.801039905636818,0.1433268446375906,1.0644295576140683,0,7
2025,arizona,1.8,12.0,10.2,0.6388515042868117,8.096828063573994,0.5577225533636929,0.6613804419693978,1,7
2025,arkansas,9.7,5.1,-4.6,0.7369141257914923,9.339677427563704,0.7448716524707576,0.7073270129148715,1,7
2025,duke,6.6,6.6,0.0,0.06021629890485425,0.7631836437509489,0.04982848089165137,0.05456828544711989,1,7
2025,airforce,-9.0,-3.2,5.8,-0.31109463949082905,-3.9428251957687044,0.15365531786964792,-0.5015603864393913,0,7
2025,georgiasouthern,-4.7,-9.4,-4.7,-0.24527530149350213,-3.1086284232064196,-0.2103956051845361,-0.25068078745163686,0,7
2025,texastech,11.6,27.6,16.0,0.31388290148398745,3.9781637334465714,0.4523457127975481,0.230678892122389,1,7
2025,floridaatlantic,-13.6,-8.7,4.9,0.8449579099741669,10.709028423835704,0.26451442036851536,1.1077295799665983,0,7
2025,utah,12.1,22.2,10.1,-0.05546673880554032,-0.7029875398931558,0.1445027027456418,-0.16050180499071953,1,7
2025,akron,-19.8,-13.9,5.9,-0.21098583338592025,-2.6740424109711722,-0.18921635955694627,-0.19075967187289367,0,7
2025,mississippistate,0.7,4.1,3.3999999999999995,1.2277627607646417,15.56071154261107,1.128043760861754,1.2500123933454943,1,7
2025,ballstate,-21.9,-23.0,-1.1000000000000014,0.07189459373786655,0.9111947929837977,0.23279926421323127,0.027978904886840628,0,7
2025,syracuse,3.3,-13.1,-16.4,0.16940930343668348,2.1470999020781014,-0.002656365768922697,0.23855188813000006,1,7
2025,ucla,4.9,-8.7,-13.6,0.03264238991658652,0.41371088111281246,-0.2755351067244052,0.16275357653708644,1,7
2025,pittsburgh,4.7,8.4,3.7,-0.007393718233350166,-0.09370826378937622,0.02907127813997279,-0.030248899930809425,1,7
2025,middletennessee,-17.6,-16.0,1.6000000000000014,-0.05380830461245134,-0.6819684823718244,-0.0918662823684755,-0.012515751402957243,0,7
2025,indiana,12.5,32.4,19.9,-0.0010733135788125736,-0.013603216784542661,0.23639198409414397,-0.12432340439643319,1,7
2025,clemson,20.2,9.5,-10.7,-0.5846322792519691,-7.409651560268375,-0.8105290810594203,-0.5013507124106791,1,7
2025,utsa,0.3,3.7,3.4000000000000004,-0.297134471573025,-3.7658935009842227,-0.4911934801425211,-0.20615017880016503,0,7
2025,oregonstate,-2.6,-15.9,-13.3,-0.6738256442707855,-8.540091632997276,-0.8067868070465657,-0.5997794209271271,0,7
2025,texasam,18.3,20.7,2.3999999999999986,0.07221559006424139,0.9152631125326377,0.22343715817495502,-0.021591268437222366,1,7
2025,miamifl,18.1,20.7,2.599999999999998,-0.4299064483003383,-5.448650542343977,-0.530597261660381,-0.40235552202631575,1,7
2025,oregon,22.0,25.9,3.8999999999999986,-0.8460097339287721,-10.722359280312428,-0.6840535397677296,-0.9339067790697547,1,7
2025,memphis,4.2,7.6,3.3999999999999995,-0.25788094763221864,-3.268392857868564,-0.3296726211379935,-0.2274323980973486,0,7
2025,hawaii,-11.6,1.7,13.299999999999999,0.07201450467201453,0.912714548686373,0.3152846088751142,-0.0225780407535483,0,7
2025,texas,23.1,16.2,-6.900000000000002,-0.28042845228577096,-3.5541607823665333,-0.1560309420897903,-0.36270123973087776,1,7
