player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jayden Anderson,105535,ED,CENT CT ST,10,2,0,75.0,0,0,133,1,0,76.8,74.0,86.5,73.5,63.9,58.7,1,6,0,0,7,12.5,2,0,0,82.3,3,0,0,10,0,21,208,192,0,1,188,3,0,16,85,102,5,6,12,1,4,7,0,17,18,5.7
Chandler Moncrief,105536,LB,GRAMBLING,10,4,0,87.5,0,2,177,1,0,48.3,50.4,4.2,87.6,43.4,33.0,0,2,0,0,24,26.3,5,0,1,114.6,7,1,0,140,0,57,170,24,0,0,24,0,0,146,26,87,5,4,10,0,8,3,0,92,50,13.1
Keandre Booker,105538,ED,SE MO ST,12,4,2,50.0,0,0,293,1,0,72.8,67.8,58.0,65.4,65.0,32.9,1,25,0,1,31,30.0,9,0,2,30.6,3,4,0,23,0,49,616,579,0,22,458,99,0,37,351,216,13,17,17,3,6,30,0,38,32,12.7
Luquay Washington Jr.,105540,ED,CENT CT ST,9,8,2,66.7,0,0,133,0,0,83.8,75.7,90.1,73.3,65.6,66.9,1,13,1,1,19,15.2,5,0,0,38.4,6,3,0,28,0,48,499,435,0,2,428,5,0,64,194,257,36,15,20,3,9,17,0,44,40,7.3
Taurean Singletary,105573,QB,SCAR STATE,1,0,0,,0,0,290,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Malik Thomas,105606,HB,CENT CT ST,1,0,0,,0,0,133,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Ryder Meyer,105638,CB,MONTANA,6,2,0,40.0,0,0,232,0,0,77.1,81.2,77.2,,80.0,80.8,0,0,0,0,6,0.0,0,0,0,47.9,2,0,0,11,0,20,47,0,0,0,0,0,3,47,0,27,33,3,4,2,5,0,0,3,13,1.5
Jackson Zehr,105639,S,WOFFORD,2,0,0,,0,0,350,0,0,,70.5,66.2,,68.8,74.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,2,0,5,0,0,0,0,0,0,5,0,5,0,1,1,0,0,0,0,0,0,
Uriah Ratliff,105642,S,BETH COOK,11,16,0,78.3,1,2,119,1,0,74.9,80.7,40.8,56.5,89.9,90.5,0,2,0,1,32,6.9,5,2,1,117.1,18,0,0,124,0,268,554,1,0,0,1,0,340,553,1,285,89,16,51,3,23,2,5,160,96,8.9
Cole Escoto,105647,S,CENT CT ST,1,0,0,,0,0,133,0,0,60.0,60.0,62.8,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Aaron Oroh,105648,S,NEW HAMP,2,0,0,,0,0,240,0,0,61.7,75.1,70.1,,72.9,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,3,6,0,0,0,0,0,0,6,0,3,2,1,1,1,0,0,0,0,0,
Thomas Wyatt,105661,ED,CITADEL,11,3,0,66.7,0,0,139,0,0,52.7,68.6,86.7,65.9,73.0,69.8,5,4,0,0,15,13.6,3,0,0,99.3,2,3,0,24,1,30,239,212,0,2,201,9,0,27,106,103,1,12,16,2,3,12,0,30,26,15.0
Mateo Vandamia,105686,LB,DELAWARE,6,2,0,,0,0,151,0,0,65.7,59.8,76.6,57.4,55.6,78.4,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,38,0,13,54,9,0,0,5,4,0,45,5,36,7,0,1,0,0,1,0,0,0,
Jared Mallozzi,105760,WR,CENT CT ST,1,0,0,,0,0,133,0,0,,62.4,60.0,,61.6,70.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,
Garrett Todd,105768,WR,SE MO ST,1,0,0,,0,0,293,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Elijah Benoit,105791,S,E ILLINOIS,11,5,0,76.7,0,1,158,0,0,59.0,58.0,86.8,,51.4,56.9,0,0,0,0,52,18.6,8,2,0,140.0,23,0,0,43,138,307,515,1,0,0,1,0,241,514,0,208,91,7,30,1,30,0,3,293,60,12.7
Logan Dalton,105822,S,DAYTON,10,7,0,53.8,0,0,150,0,0,70.9,66.5,84.9,70.9,52.9,38.2,0,0,1,2,32,29.2,14,5,0,45.7,14,2,0,261,6,280,519,9,0,0,9,0,143,510,8,231,100,14,27,2,26,2,0,192,98,13.7
Elijah Smith,105831,CB,DAYTON,9,3,0,52.1,0,0,150,0,0,66.2,67.8,35.9,60.0,76.7,82.1,0,0,0,1,72,3.7,1,5,3,88.8,25,0,0,36,434,280,478,4,0,0,4,0,2,474,1,197,2,7,23,0,48,0,3,359,117,14.4
Jenaro Ocama,105834,LB,N DAK ST,1,1,0,,0,0,250,0,0,61.9,70.4,71.1,60.0,69.4,75.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,4,2,8,2,0,0,2,0,0,6,1,5,0,1,1,0,0,0,0,0,0,
Amir Wallace,105835,CB,SAN DIEGO,4,2,0,55.6,0,0,283,1,0,60.2,61.3,79.8,,64.3,26.8,0,0,0,0,35,35.3,6,2,1,113.9,10,0,0,20,161,108,182,0,0,0,0,0,0,182,0,74,1,2,9,1,18,0,2,123,41,12.3
Zamir Wallace,105836,CB,SAN DIEGO,2,1,0,81.8,0,0,283,0,0,45.4,50.9,78.2,59.4,78.4,86.4,0,0,0,0,75,0.0,0,0,1,158.3,9,0,0,6,81,51,95,1,0,0,1,0,0,94,1,43,7,6,13,2,11,0,2,192,104,21.3
Tyhir Harley,105838,CB,MARIST,11,2,0,45.7,0,0,213,0,0,62.3,62.8,82.9,60.0,61.8,48.3,0,0,0,2,44,22.2,4,2,3,73.9,16,1,0,46,344,205,398,6,0,0,6,0,1,392,1,192,0,2,12,0,35,1,3,243,76,15.2
Isaiah Smith,105839,CB,MARIST,11,11,0,53.1,1,0,213,0,0,68.8,67.2,0.0,59.3,73.4,70.4,0,0,0,0,33,11.6,5,6,5,83.9,26,0,0,57,567,287,629,4,0,0,4,0,0,625,1,341,1,10,27,0,49,0,2,282,91,10.8
Marquez Henry,105844,S,E TENN ST,1,0,0,100.0,0,0,157,0,0,67.9,67.5,71.9,,60.0,79.6,0,0,0,0,11,0.0,0,0,0,112.5,1,0,0,1,0,12,14,0,0,0,0,0,11,14,0,2,2,0,2,0,1,0,0,11,3,11.0
Terron Mallory,105846,CB,SACR HEART,11,8,0,45.5,0,0,280,0,0,63.6,66.8,0.0,57.5,85.0,84.2,0,0,0,1,27,4.9,2,3,4,69.6,15,0,0,33,356,203,400,4,0,0,4,0,0,396,2,195,6,13,31,1,33,0,2,175,46,11.7
Alex Washington,105848,CB,HARVARD,10,2,0,57.4,0,0,179,0,0,71.6,68.6,46.2,69.5,54.4,61.9,1,1,0,2,62,14.6,6,4,4,94.5,27,1,0,105,512,365,630,6,0,0,6,0,1,624,21,244,6,12,33,0,47,3,4,382,84,14.1
Jelani Machen,105849,CB,HARVARD,3,0,0,,0,0,179,0,0,63.7,65.6,72.3,,63.8,74.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,6,12,0,0,0,0,0,3,12,0,6,6,0,1,0,0,0,0,0,0,
George Steele,105862,CB,N ARIZONA,7,3,0,74.4,0,0,252,0,0,51.9,53.6,83.5,66.1,58.0,79.9,0,2,0,1,42,7.3,3,0,5,100.2,32,0,0,45,339,229,424,3,0,0,3,0,5,421,4,191,28,11,35,0,43,2,1,393,91,12.3
Jamias Presley,105863,CB,PRVIEW A&M,11,9,0,47.8,0,2,270,0,0,80.1,77.6,86.5,68.4,60.8,58.8,0,0,0,1,43,18.3,11,7,2,71.3,22,1,0,48,393,327,630,0,0,0,0,0,93,630,2,301,95,9,40,1,46,1,2,264,108,12.0
Ryan Webb,105876,CB,DUQUESNE,10,6,0,62.2,0,0,155,0,0,75.0,72.5,42.9,,57.7,29.8,0,0,0,2,64,31.0,13,6,2,94.8,23,0,0,11,551,282,578,1,0,0,1,0,5,577,0,296,8,9,23,0,37,0,3,323,142,14.0
Lamar Evans,105881,CB,SACR HEART,7,7,0,58.8,0,0,280,0,0,72.9,75.1,82.6,71.6,76.3,70.8,0,0,0,1,17,11.1,4,2,3,43.3,10,0,0,26,289,136,323,4,0,0,4,0,1,319,3,184,3,8,25,1,17,0,0,68,27,6.8
Randy Brito,105882,CB,SACR HEART,6,3,0,33.3,0,0,280,0,0,67.5,69.2,81.3,,71.0,67.1,0,0,0,0,31,10.0,1,0,0,72.9,1,0,0,4,86,63,123,6,0,0,6,0,0,117,0,60,27,2,6,0,3,0,0,31,1,31.0
Trey Mason,105894,CB,BUTLER,9,0,0,71.4,0,0,127,0,0,51.6,56.0,80.6,59.1,72.9,69.7,1,0,0,0,31,10.0,2,0,2,103.0,10,0,0,27,194,128,225,1,0,0,1,0,1,224,1,96,2,4,18,0,14,1,0,139,18,13.9
Cooper Krezek,105903,S,MOREHEAD,11,13,0,71.1,0,2,234,3,0,87.0,79.7,84.6,58.7,70.0,67.8,1,2,1,1,36,15.4,19,3,0,87.1,27,0,0,432,13,333,694,12,0,0,12,0,139,682,4,357,96,33,91,8,38,3,1,255,94,9.4
Rassie Littlejohn,105907,S,STETSON,10,10,0,44.4,0,0,302,1,0,88.5,84.0,88.7,58.5,69.9,60.1,0,0,0,7,37,16.7,11,4,0,52.2,12,0,0,202,26,365,744,16,0,0,16,0,389,728,3,376,109,11,45,3,27,0,2,181,84,15.1
Davion Maxwell,105908,LB,STETSON,9,20,0,61.5,0,0,302,0,0,78.9,77.1,91.0,62.2,74.1,72.7,4,3,0,0,30,11.8,8,3,0,78.7,16,0,0,189,33,266,671,203,0,0,203,0,88,468,63,342,155,25,40,4,26,7,0,158,81,9.9
Nathaniel Dent II,105909,CB,STETSON,2,0,0,,0,0,302,0,0,66.5,67.6,73.7,,64.9,74.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,19,12,23,0,0,0,0,0,1,23,0,11,0,0,1,0,0,0,0,0,0,
Jordan Williams,105910,ED,STETSON,4,2,0,50.0,0,0,302,0,0,56.6,57.3,0.0,63.4,63.8,84.4,0,0,0,0,18,0.0,0,1,3,81.3,1,0,0,29,0,17,93,62,0,0,62,0,0,31,7,69,2,4,12,1,2,0,0,18,1,18.0
Demetries Ford,105921,CB,AUSTINPEAY,11,1,0,43.5,0,1,116,1,0,90.3,90.0,85.5,70.1,66.8,47.9,0,1,0,3,32,21.1,8,12,1,57.7,27,1,0,49,617,347,681,7,0,0,7,0,4,674,7,327,4,12,29,1,62,2,4,267,102,9.9
Troy Jakubec,105923,CB,YNGTOWN ST,10,6,0,40.5,2,0,353,1,0,76.3,71.1,0.0,64.2,57.1,71.1,1,0,0,2,23,11.1,3,5,5,53.1,15,0,0,54,341,204,396,0,0,0,0,0,0,396,6,186,1,2,18,1,37,1,2,193,42,12.9
D'Marco Augustin,105925,CB,YNGTOWN ST,11,8,0,73.3,0,1,353,0,0,65.4,60.7,0.0,72.1,54.0,64.3,1,3,0,0,37,15.9,7,3,5,100.7,22,1,0,122,6,251,535,50,0,0,50,0,2,485,31,253,355,14,29,4,30,5,0,270,125,12.3
Jordan Trowers,105927,CB,YNGTOWN ST,11,8,0,55.2,0,2,353,0,0,58.1,59.0,0.0,64.8,69.3,57.4,0,2,0,0,35,13.1,8,4,3,102.2,32,1,0,69,396,254,473,7,0,0,7,0,0,466,9,210,1,18,45,2,58,3,4,433,156,13.5
Kai Hedgemon,105929,CB,AUSTINPEAY,2,0,0,50.0,0,0,116,0,0,55.0,33.5,0.0,,37.2,26.2,0,0,0,0,50,66.7,2,0,1,95.8,1,0,0,0,11,3,11,0,0,0,0,0,0,11,0,8,0,0,1,0,2,0,0,50,10,50.0
Cooper DeVeau,105934,CB,BROWN,9,2,0,39.5,0,0,123,0,0,80.2,78.8,82.3,,67.5,77.4,0,0,0,1,46,5.6,1,6,0,43.8,15,0,0,27,259,167,313,0,0,0,0,0,1,313,0,146,26,10,15,0,38,0,0,180,63,12.0
Harrison Ochs,105935,S,BROWN,10,2,0,50.0,1,1,123,0,0,74.7,66.3,16.4,,49.6,50.3,0,0,0,2,26,21.9,7,4,2,72.4,8,0,0,147,3,185,342,0,0,0,0,0,131,342,0,157,61,12,23,3,16,0,3,110,20,13.8
Joshua Ofili,105936,S,BROWN,9,7,0,62.5,0,0,123,0,0,57.1,68.9,84.7,69.6,87.6,86.3,2,0,0,2,81,5.8,3,2,0,87.5,10,0,0,228,5,203,389,5,0,0,5,0,70,384,9,177,81,20,42,2,16,2,1,220,112,22.0
Joshua Wilson,105939,LB,MERRIMACK,1,0,0,100.0,0,0,385,0,0,48.9,47.5,75.2,56.6,54.4,,0,1,0,0,26,,0,0,0,114.6,2,0,0,8,0,10,21,6,0,0,6,0,0,15,4,7,7,0,0,0,2,1,0,23,10,11.5
Shayne Butler,105941,CB,MERRIMACK,10,2,0,44.4,1,0,385,1,0,61.1,61.5,19.8,,67.7,72.5,0,0,1,3,42,14.3,2,2,7,37.3,12,0,0,2,304,197,348,1,0,0,1,0,1,347,0,151,39,2,10,0,27,0,1,165,49,13.8
Sammy Fort,105949,S,N DAKOTA,1,2,0,,0,0,249,0,0,66.0,53.6,74.9,,39.6,79.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,1,10,22,0,0,0,0,0,12,22,0,12,2,0,1,0,0,0,0,0,0,
Jayson Coley,105950,S,N DAKOTA,12,7,0,67.9,0,0,249,0,0,52.7,56.0,89.3,82.4,56.3,45.0,1,1,0,0,17,25.0,13,1,0,122.8,19,1,0,139,5,281,520,24,0,0,24,0,140,496,12,227,211,10,32,2,28,3,4,165,97,8.7
Caleb Nelson,105951,CB,SACRAMENTO,13,7,0,55.4,0,0,279,0,0,80.9,81.4,86.4,,74.7,72.3,0,0,1,1,42,10.5,4,10,2,86.4,31,0,0,34,695,438,737,6,0,0,6,0,0,731,0,299,0,7,27,1,56,0,3,373,97,12.0
Matt Koshiol,105952,S,N DAKOTA,3,1,0,0.0,0,0,249,0,0,72.1,65.9,74.7,54.3,60.9,55.2,0,2,0,0,,25.0,1,0,0,39.6,0,0,0,3,0,5,18,11,0,0,11,0,0,7,8,5,3,2,2,1,1,2,0,0,0,
Luke Herzog,105954,ED,STTHOM,11,9,2,78.6,0,0,1129,0,0,53.4,67.2,49.8,68.1,72.0,65.8,11,19,0,1,38,7.7,3,0,2,66.4,11,2,1,41,0,66,483,418,0,0,417,1,0,65,202,215,23,19,27,8,14,32,0,99,85,9.0
Daniel Douglas,105958,CB,DELWARE ST,8,0,0,58.3,0,0,152,0,0,57.1,58.7,81.4,58.9,65.5,63.3,0,0,0,0,90,14.3,1,0,0,142.4,7,0,0,26,89,114,165,4,0,0,4,0,13,161,1,50,31,2,6,0,12,0,2,159,84,22.7
Esaias Guthrie,105959,S,DELWARE ST,1,1,0,,0,0,152,0,0,65.4,65.6,74.4,,61.7,76.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,8,3,17,25,0,0,0,0,0,10,25,0,8,3,0,0,0,0,0,0,0,0,
Victor Tademy,105965,CB,HARVARD,10,8,0,62.2,0,0,179,1,0,67.5,69.9,89.2,56.2,75.4,45.4,0,0,0,1,61,22.2,10,7,1,110.2,23,0,0,159,7,387,624,4,0,0,4,0,79,620,5,232,375,7,27,1,37,0,4,280,64,12.2
Rudy Silvera,105967,CB,LIUSHAR,10,6,0,65.5,0,1,1298,0,0,68.9,67.1,11.2,59.3,64.8,60.1,0,0,0,2,50,15.7,8,2,4,104.7,19,0,0,108,468,332,640,1,0,0,1,0,37,639,1,307,24,14,37,1,29,0,4,259,35,13.6
Mike Arrington,105969,LB,MARIST,11,22,2,70.6,0,1,213,0,0,76.0,72.4,44.5,76.0,66.2,68.6,3,9,0,0,23,12.6,11,0,3,128.1,12,5,0,367,6,219,662,240,0,0,240,0,8,422,120,323,40,37,54,6,17,17,2,114,65,9.5
Elijah Glover,105979,S,VILLANOVA,11,8,0,76.9,0,0,334,0,0,75.8,73.3,91.8,52.2,71.8,69.6,0,7,0,1,25,16.0,8,1,0,86.7,20,0,0,119,7,231,572,126,0,0,126,0,112,446,50,291,208,18,34,2,26,7,1,148,85,7.4
Hunter Cusimano,105980,S,VILLANOVA,2,0,0,,0,0,334,0,0,52.3,42.2,72.6,,43.6,23.0,0,0,0,0,,100.0,2,0,0,0.0,0,0,0,4,0,8,14,0,0,0,0,0,10,14,0,6,0,0,0,0,0,0,0,0,0,
Bryan Bell-Anderson,105981,CB,COLUMBIA,9,5,0,48.8,0,0,145,0,0,78.1,76.7,32.1,,69.7,61.6,0,0,1,1,40,15.6,5,8,3,52.9,20,0,0,39,417,295,463,0,0,0,0,0,5,463,0,168,1,7,22,0,41,0,0,200,37,10.0
Railan Peace,105983,CB,COLUMBIA,8,3,0,55.6,0,0,145,0,0,65.0,65.3,81.0,,64.2,68.9,0,0,0,1,37,12.5,2,0,0,85.9,10,0,0,26,216,151,245,0,0,0,0,0,1,245,0,94,2,3,11,0,18,0,1,182,22,18.2
Cameron Richardson,105987,S,CORNELL,1,0,0,,0,0,147,0,0,,60.0,67.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
Jalyx Hunt,105989,ED,HOUCHR,11,14,1,60.0,1,3,183,1,1,90.4,76.8,64.5,75.3,66.3,67.4,11,26,0,0,5,12.2,10,1,3,64.6,3,7,0,44,0,42,718,674,0,0,660,14,0,44,339,337,0,41,58,5,5,44,0,15,11,5.0
Paul Lewis III,105990,CB,CORNELL,10,12,0,57.8,0,0,147,1,0,62.2,64.3,34.1,55.8,73.7,75.6,1,1,0,0,48,10.8,7,4,4,103.7,26,0,0,108,418,311,559,9,0,0,8,1,2,550,11,237,22,15,46,1,45,2,3,337,83,13.0
Seth Verilus,105992,CB,DARTMOUTH,10,9,1,87.8,0,0,148,0,0,72.8,72.7,42.5,83.5,69.5,72.8,0,1,0,0,47,12.5,7,3,1,96.5,36,2,0,89,15,229,469,29,0,0,29,0,2,440,5,235,333,19,40,1,41,3,0,294,257,8.2
Jovone Campbell,105994,S,GEORGETOWN,10,11,0,75.0,0,0,172,0,0,58.0,54.4,36.8,63.8,49.1,56.1,0,0,0,0,40,14.8,8,0,1,138.0,12,1,0,156,3,208,419,34,0,0,34,0,130,385,9,202,96,11,35,0,16,1,2,130,99,10.8
Noah Carr,105996,S,GEORGETOWN,6,0,0,,0,0,172,0,0,60.0,64.0,72.5,59.1,65.3,75.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,12,1,1,22,2,0,0,2,0,4,20,1,20,2,0,1,0,0,0,0,0,0,
Khalil Saunders,105998,CB,GEORGETOWN,3,0,0,66.7,0,0,172,0,0,66.9,66.4,76.9,59.3,62.1,39.3,0,0,0,1,25,33.3,1,0,0,68.1,2,0,0,12,18,21,44,3,0,0,3,0,0,41,2,21,11,1,2,0,3,0,0,36,16,18.0
Mitchell Lawhead,106001,LB,LEHIGH,5,3,0,100.0,0,0,205,0,0,40.1,45.7,0.0,57.7,65.8,60.4,0,0,0,0,11,16.7,1,0,1,94.8,4,0,0,26,0,17,51,3,0,0,3,0,0,48,2,32,22,0,2,0,4,0,0,27,17,6.8
Jack Bush,106002,CB,LEHIGH,2,1,0,100.0,0,0,205,0,0,44.1,45.9,71.3,,62.3,28.1,0,0,0,0,32,50.0,1,0,0,118.8,2,0,0,0,11,8,11,0,0,0,0,0,0,11,0,3,0,0,0,0,2,0,0,47,17,23.5
TyGee Leach,106003,S,LEHIGH,11,15,0,69.2,0,1,205,0,0,82.3,83.9,23.6,91.2,80.2,64.8,0,3,0,1,66,15.8,16,1,2,80.2,27,1,0,211,17,372,713,23,0,0,23,0,200,690,16,325,261,36,70,13,39,4,1,211,145,7.8
Jaden Key,106007,S,PENN,10,12,0,52.4,0,0,267,0,0,74.1,77.1,87.9,56.0,81.7,76.6,0,0,0,1,26,10.0,5,3,0,75.7,11,0,0,176,3,357,559,4,0,0,4,0,249,555,3,199,126,11,33,0,21,0,2,91,30,8.3
Chris Rankins,106008,S,PENN,10,4,0,80.0,0,0,267,1,0,54.9,57.2,2.6,57.6,66.7,65.9,0,0,0,0,42,19.0,4,1,1,118.8,8,0,0,101,1,132,256,2,0,0,2,0,123,254,3,121,29,4,13,0,10,0,0,145,42,18.1
Kendren Smith,106009,CB,PENN,10,2,0,53.1,0,2,267,2,0,78.1,80.0,47.7,78.9,82.3,60.8,1,2,0,1,58,17.3,9,3,3,75.1,34,2,0,99,555,410,666,3,0,0,3,0,4,663,7,249,4,21,41,4,64,5,2,382,140,11.2
Wande Owens,106015,CB,YALE,10,9,0,65.7,0,0,352,0,0,73.3,75.6,84.4,70.0,82.3,90.1,1,0,0,0,64,4.7,3,2,1,108.9,44,1,0,59,586,410,650,0,0,0,0,0,0,650,4,236,5,18,52,5,67,2,4,517,186,11.8
Du'Shaunte Holloway,106016,S,YALE,1,0,0,,0,0,352,0,0,,60.4,67.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,
Jermaine Baker,106018,CB,YALE,4,0,0,0.0,0,0,352,0,0,66.7,69.2,77.2,67.9,64.9,,0,1,0,0,,,0,0,0,39.6,0,0,0,6,2,23,42,2,0,0,2,0,0,40,2,17,32,0,0,0,1,1,0,0,0,
Brandon Benn,106019,S,YALE,8,1,0,33.3,0,1,352,1,0,84.3,87.6,0.0,64.5,93.0,90.6,0,1,0,2,5,0.0,0,3,2,2.8,3,0,0,99,1,184,282,6,0,0,6,0,125,276,5,93,51,9,20,3,9,1,0,7,14,2.3
D.J. Cunningham,106020,CB,BRYANT,2,1,0,,0,0,124,0,0,65.2,65.7,70.3,,,73.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,8,8,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,
Ken Lim,106023,S,PRINCETON,2,0,0,0.0,0,0,272,0,0,87.7,84.9,72.7,59.5,60.0,76.4,0,0,0,1,,0.0,0,1,0,0.0,0,0,0,1,0,16,19,0,0,0,0,0,16,19,1,2,1,0,1,0,1,0,0,0,0,
Michael Ruttlen Jr.,106024,S,PRINCETON,9,12,0,66.7,0,0,272,0,0,72.8,73.0,88.2,61.0,70.5,87.6,0,2,0,3,22,4.5,2,0,0,67.5,14,0,0,109,6,349,595,12,0,0,11,1,413,583,11,235,54,4,30,0,21,2,1,169,58,12.1
Jayden Wickware,106025,CB,PRINCETON,8,4,0,85.7,0,0,272,0,0,67.3,68.3,83.1,56.9,70.3,69.7,0,0,0,0,11,10.5,2,0,0,92.3,12,0,0,3,0,71,89,4,0,0,4,0,7,85,3,15,75,6,13,0,14,0,0,86,59,7.2
Diassa Diakite,106027,CB,HARVARD,5,2,0,37.5,0,0,179,0,0,72.4,72.4,0.0,,78.5,82.6,0,0,0,0,25,0.0,0,3,2,107.3,3,0,0,15,85,77,101,0,0,0,0,0,0,101,0,24,1,2,5,0,8,0,1,66,14,22.0
Khalil Dawsey,106028,CB,HARVARD,10,8,0,45.8,0,0,179,0,0,74.6,78.6,86.4,73.6,89.9,85.3,0,0,0,0,39,5.0,2,7,1,68.8,22,0,0,21,543,390,640,4,0,0,4,0,1,636,2,248,71,12,30,2,48,0,1,248,51,11.3
Adam Raine,106034,DI,YALE,10,7,4,,0,0,352,0,0,60.5,73.7,84.3,63.1,77.5,68.6,0,1,0,0,,4.5,1,0,0,0.0,0,2,0,0,0,1,384,384,59,319,1,5,0,0,227,156,0,14,14,2,0,3,0,0,0,
Mac Menard,106051,S,BUTLER,11,4,0,86.7,0,0,127,0,0,59.8,59.3,82.7,55.2,59.0,36.4,0,0,0,0,38,31.3,10,1,0,140.6,13,0,0,105,0,109,296,11,0,0,11,0,3,285,19,168,177,10,18,0,15,0,1,186,151,14.3
Thomas Rousseau,106053,CB,BUTLER,10,4,0,50.0,0,0,127,0,0,62.7,64.5,82.6,51.5,72.6,52.0,0,0,0,1,82,21.4,6,3,0,118.5,16,0,0,29,295,180,328,1,0,0,1,0,1,327,4,144,2,5,18,1,32,0,4,370,142,23.1
Jordan Colbert,106063,S,RHODE ISLD,11,5,0,76.2,0,2,274,0,0,66.8,69.9,86.5,,76.5,65.1,0,0,0,0,23,18.6,8,0,1,111.4,16,0,0,71,1,291,463,3,0,0,3,0,265,460,0,172,123,7,30,1,21,0,1,151,86,9.4
Fara'ad McCombs,106064,S,COLUMBIA,10,15,0,58.3,0,0,145,0,0,51.0,55.2,49.7,,66.8,38.9,0,0,0,1,49,25.9,22,2,1,121.4,14,0,0,153,1,424,677,2,0,0,2,0,422,675,0,253,98,11,48,3,24,0,3,279,125,19.9
Mike Fluegel,106069,S,COLUMBIA,8,0,0,28.6,0,0,145,0,0,65.4,63.3,80.0,,54.4,35.6,0,0,0,1,16,37.5,3,2,0,42.6,2,0,0,10,1,55,82,0,0,0,0,0,36,82,0,27,35,2,5,1,7,0,1,26,0,13.0
Darion McKenzie,106070,CB,MERRIMACK,1,0,0,60.0,0,0,385,0,0,64.6,66.5,75.8,,68.2,78.1,0,0,0,0,34,0.0,0,0,0,142.5,3,0,0,0,30,20,40,0,0,0,0,0,0,40,0,20,10,1,3,0,5,0,1,61,3,20.3
Robert Crockett III,106075,CB,DARTMOUTH,10,4,0,52.5,0,0,148,0,0,82.3,79.5,85.6,,59.0,70.0,0,0,0,2,41,12.8,6,5,2,58.8,21,0,0,34,627,333,673,1,0,0,1,0,1,672,0,340,9,14,37,2,40,0,1,244,53,11.6
Nick Cagnetto,106084,S,DRAKE,10,3,0,44.4,0,0,153,0,0,68.8,63.6,82.0,58.3,50.9,62.0,0,1,0,1,24,15.8,3,3,0,68.1,4,0,0,53,10,117,241,7,0,0,7,0,133,234,4,120,36,1,13,0,9,1,1,68,24,17.0
Joey Lukrich,106087,CB,DRAKE,10,7,0,45.8,1,0,153,0,0,76.4,75.2,47.7,57.6,72.9,52.6,0,0,0,1,38,18.6,8,5,3,87.7,11,0,0,71,409,259,560,51,0,0,51,0,4,509,3,298,24,8,28,0,24,0,2,213,70,19.4
Tanner Thorsness,106093,DI,N DAKOTA,1,1,0,,0,0,249,0,0,60.0,58.2,71.6,56.5,,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,8,8,2,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,
Max Jones,106113,S,HARVARD,3,1,0,100.0,0,0,179,0,0,65.1,65.8,75.0,,64.4,81.1,0,0,0,1,11,0.0,0,0,0,72.9,1,0,0,39,0,20,46,0,0,0,0,0,1,46,0,26,6,1,3,0,1,0,0,11,3,11.0
