player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jalen Neal,145994,CB,RHODE ISLD,6,0,0,66.7,0,0,274,0,0,62.7,62.6,78.3,,60.0,37.3,0,0,0,0,27,28.6,4,1,0,91.7,4,0,0,4,94,54,98,0,0,0,0,0,0,98,0,44,0,0,10,0,6,0,0,49,36,12.3
Damir Abdullah,146016,S,IDAHO ST,6,0,0,,0,0,186,0,0,62.6,60.8,74.1,,58.4,43.3,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,10,0,4,28,2,0,0,1,1,0,26,0,24,16,0,3,0,0,0,0,0,0,
Chrishawn Gordon,146032,S,MONTANA,13,10,0,50.0,0,0,232,0,0,54.3,59.8,87.3,59.0,71.5,75.3,0,0,0,1,50,7.1,3,4,3,96.9,18,0,0,138,2,262,511,18,0,0,18,0,47,493,2,247,306,10,29,1,36,0,4,239,132,13.3
Hunter Nabers,146044,LB,VALPO,2,0,0,,0,0,332,0,0,60.0,73.4,70.0,,71.6,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,10,0,1,10,0,0,0,0,0,0,10,0,9,0,1,1,0,0,0,0,0,0,
Emari Pait,146055,S,ALAB A&M,2,1,0,50.0,0,0,104,0,0,33.0,46.8,77.5,,74.2,82.7,0,0,0,0,58,0.0,0,0,0,135.4,1,0,0,21,0,33,74,0,0,0,0,0,35,74,0,41,18,1,5,0,2,0,1,58,15,58.0
Ty Marsh,146077,S,NICHOLLS,12,8,0,66.7,0,2,243,0,0,77.9,78.0,0.0,71.0,79.0,64.9,2,5,1,2,35,16.3,7,1,3,51.8,14,0,0,58,2,204,373,26,0,0,26,0,139,347,33,136,147,13,28,4,21,7,1,90,73,6.4
Dorian Blackwell,146080,CB,MAINE,6,1,0,58.1,0,0,212,0,0,48.3,49.6,81.5,60.0,60.1,28.0,0,0,0,0,94,16.7,3,1,2,119.2,18,0,0,7,206,137,216,2,0,0,2,0,1,214,1,78,0,2,14,0,31,0,2,351,157,19.5
Jacques Badolato-Birdsell,146087,HB,PORTLAND,1,0,0,,0,0,269,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Zach Lewis,146093,S,N ARIZONA,13,15,0,75.0,0,1,252,0,0,60.6,68.2,87.7,56.1,84.2,73.6,0,0,0,2,41,12.6,11,1,0,102.3,36,0,0,136,3,299,567,7,0,0,7,0,151,560,4,264,270,26,61,2,48,0,3,395,211,11.0
Duece Jones,146102,CB,GRAMBLING,10,1,0,81.8,0,0,177,0,0,63.7,68.3,80.8,57.4,82.6,68.6,0,0,0,0,26,10.5,2,0,0,139.0,9,0,0,15,180,90,199,1,0,0,1,0,0,198,2,107,3,8,16,1,11,0,1,111,42,12.3
Ronald Wilson,146133,S,INCAR WORD,14,15,0,51.4,1,2,189,1,0,66.2,66.9,3.4,,71.5,61.5,0,0,0,2,31,16.4,10,1,2,65.5,19,0,0,311,1,333,592,2,0,0,1,1,117,590,0,259,159,12,36,1,37,0,2,223,52,11.7
Nick Dimitris,146202,DI,FL A&M,11,1,0,,0,0,164,0,0,,58.3,22.3,54.0,63.8,73.5,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,110,110,29,77,1,3,0,0,50,60,0,2,3,0,0,0,0,0,0,
Ammon Allen,146261,LB,N ARIZONA,10,16,0,55.6,0,0,252,1,1,82.2,73.0,88.9,65.7,64.4,80.0,5,7,0,0,16,9.2,6,2,0,64.1,5,2,0,133,0,119,386,229,0,0,229,0,0,157,98,169,24,29,43,3,9,14,0,34,21,6.8
Kaleb Higgins,146298,S,SACRAMENTO,4,2,0,50.0,0,0,279,0,0,48.1,54.3,79.6,,74.6,87.3,0,0,0,0,19,0.0,0,0,1,110.9,4,0,0,38,2,60,94,1,0,0,1,0,34,93,0,34,19,1,6,0,8,0,1,53,5,13.3
Ryan Williams,146328,DI,MO STATE,7,3,1,,0,0,230,1,0,61.1,61.2,0.0,60.6,66.3,79.5,0,3,0,0,,0.0,0,0,3,0.0,0,2,0,0,0,0,223,223,2,191,7,23,0,0,122,101,0,9,9,0,0,5,0,0,0,
Tyas Martin,146330,DI,JACKSON ST,11,1,0,,0,0,194,0,0,,54.9,77.3,55.9,55.0,19.7,1,1,0,0,,75.0,3,0,0,0.0,0,0,0,1,0,0,74,73,2,31,2,38,0,1,36,38,0,0,0,0,0,2,0,0,0,
Arnez Madison,146349,CB,SO UTAH,3,0,0,100.0,0,0,298,0,0,61.9,62.3,72.9,,60.0,76.2,0,0,0,0,8,0.0,0,0,0,135.4,2,0,0,1,18,13,19,0,0,0,0,0,0,19,0,6,0,0,2,0,2,0,1,14,5,7.0
Jake Parrella,146356,ED,S ILLINOIS,12,2,0,,0,0,295,0,0,,52.5,53.0,52.9,54.8,79.9,2,5,0,0,,0.0,0,0,1,0.0,0,2,0,0,0,0,254,254,0,13,183,58,0,0,125,129,0,4,6,0,0,9,0,0,0,
Ethan Calvert,146442,LB,CAL POLY,10,17,1,62.5,0,0,129,1,0,68.4,64.1,82.4,54.2,59.8,63.8,1,1,0,0,39,11.9,5,3,0,82.8,10,0,0,284,2,163,328,11,0,0,11,0,0,317,23,142,31,7,20,0,16,2,0,110,55,11.0
Anderson Grover,146493,WR,SACRAMENTO,1,0,0,,0,0,279,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Jhamell Blenman,146513,CB,IDAHO,9,3,0,73.3,0,1,185,0,0,55.1,59.6,79.6,58.7,77.1,75.8,0,0,0,0,58,9.1,1,0,0,140.8,11,0,0,16,141,79,160,0,0,0,0,0,0,160,1,80,3,2,7,0,15,0,2,137,33,12.5
Giovanni Iovino,146522,LB,SAN DIEGO,9,18,0,73.3,0,2,283,0,0,88.9,90.2,49.0,54.4,87.9,56.7,2,5,0,0,23,14.6,12,3,1,88.2,11,2,0,550,0,273,553,1,0,0,1,0,0,552,39,241,2,37,52,4,15,9,0,90,52,8.2
Alec Eckert,146527,DI,MONTANA ST,16,11,0,,0,0,233,0,0,62.2,57.3,62.8,55.2,58.0,75.8,0,7,0,0,,3.6,1,0,1,0.0,0,0,0,1,0,0,424,423,2,402,6,13,0,1,211,213,0,9,16,0,0,7,0,0,0,
Sam Willoughby,146574,TE,SAMFORD,1,0,0,,0,0,282,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Keelan Cox,146585,ED,TEXAS STHN,11,11,2,0.0,0,1,313,0,0,95.3,66.7,89.4,58.0,60.7,57.9,4,14,0,1,,18.4,7,1,0,0.0,0,5,0,4,0,6,562,558,0,30,475,53,0,4,282,274,0,18,20,2,1,23,0,0,0,
Jermaine Hamilton-Jordan,146639,CB,ALCORN ST,4,0,0,100.0,0,0,107,0,0,42.9,27.8,0.0,,44.4,74.8,0,0,0,0,18,0.0,0,0,1,118.8,2,0,0,0,0,3,9,0,0,0,0,0,0,9,0,6,9,0,1,0,2,0,0,35,35,17.5
Corey Collier Jr.,146702,S,FL A&M,10,5,0,41.7,1,0,164,0,0,68.7,68.6,13.5,55.5,70.8,64.3,0,1,0,1,60,16.7,5,2,1,91.0,5,0,0,151,1,172,327,0,0,0,0,0,118,327,1,154,57,5,20,1,12,1,2,142,61,28.4
Ralph Walker,146779,CB,SE LA,5,0,0,50.0,0,0,294,0,0,73.5,73.2,74.9,,63.3,,0,0,0,0,6,,0,1,0,56.3,1,0,0,3,30,14,34,1,0,0,1,0,0,33,0,20,0,0,0,0,2,0,0,6,-1,6.0
Rayf Vinson,146809,WR,SAMFORD,1,0,0,,0,0,282,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Tre Phillips,146858,CB,ALABAMA ST,9,0,0,100.0,0,0,105,0,0,87.3,85.8,78.5,,69.8,83.2,0,0,0,1,11,0.0,0,0,0,45.8,4,0,0,5,7,23,45,0,0,0,0,0,0,45,0,22,31,2,6,1,4,0,0,18,13,4.5
Matai Mata'afa,146862,ED,MONTANA,6,2,0,,0,0,232,0,0,60.0,63.2,79.5,56.5,67.5,57.5,0,2,0,0,,11.1,1,0,0,0.0,0,1,0,0,0,1,100,100,0,17,43,40,0,0,59,40,0,6,6,2,0,3,0,0,0,
Daniel Robledo,146871,DI,N ARIZONA,7,1,0,,0,0,252,0,0,57.8,68.1,80.2,60.1,74.0,75.7,1,7,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,168,168,10,85,12,61,0,0,91,75,0,3,4,0,0,8,0,0,0,
Isaiah Norris,146903,CB,NC CENT,9,7,0,46.4,0,0,247,0,0,78.9,80.7,83.5,,83.0,83.0,0,0,1,2,48,7.0,3,3,1,36.9,13,0,0,40,390,230,437,1,0,0,1,0,3,436,0,207,3,10,33,3,28,0,0,174,34,13.4
Camden Hardy,146920,S,NWSTATE,7,8,0,83.3,0,0,257,0,0,37.8,43.8,87.3,57.6,57.7,37.7,0,0,0,0,42,26.2,11,1,0,158.3,20,0,0,97,3,165,319,12,0,0,12,0,82,307,4,150,125,10,23,3,24,0,3,328,165,16.4
Aaron Willis,146946,LB,DELWARE ST,10,14,0,81.3,0,0,152,0,0,85.5,72.3,84.7,55.7,59.9,43.0,0,3,0,0,16,19.1,13,4,0,88.8,13,0,0,257,0,168,377,55,0,0,55,0,0,322,37,172,64,25,41,4,16,3,0,85,56,6.5
Terion Sugick,146979,DI,MURRAY ST,11,4,0,,0,0,236,0,0,60.0,62.5,58.0,56.1,65.8,62.1,0,5,0,0,,9.1,2,0,1,0.0,0,0,0,1,0,0,325,324,107,185,2,30,0,1,148,177,0,10,16,3,0,5,0,0,0,
Jonathan Streeter,147034,CB,CAMPBELL,2,0,0,0.0,0,0,131,0,0,71.7,72.1,72.9,,60.0,73.5,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,1,12,13,17,0,0,0,0,0,2,17,0,4,2,0,1,0,1,0,0,0,0,
Trevor Moffitt,147036,LB,GARD-WEBB,11,17,0,84.0,0,1,171,2,0,66.3,64.8,48.4,69.9,59.7,45.8,4,10,1,1,24,21.4,15,2,2,110.3,21,6,0,426,0,227,516,28,0,0,28,0,0,488,65,224,62,32,38,6,25,20,2,202,160,9.6
Deshawn McKnight,147037,ED,TENN MARTN,14,4,0,,0,1,310,0,0,55.2,74.8,83.4,63.5,84.3,62.7,2,15,0,0,,12.5,2,0,0,0.0,0,5,0,0,0,1,407,406,32,35,56,283,0,1,263,143,0,11,10,2,0,22,0,0,0,
Justin Isler,147039,ED,GARD-WEBB,12,3,1,100.0,0,0,171,1,0,51.4,58.7,85.7,55.6,69.4,47.4,2,7,0,0,21,21.4,3,0,0,118.8,2,1,0,0,0,3,342,342,0,1,326,15,0,0,191,148,0,7,8,2,2,10,0,37,22,18.5
Dennard Flowers,147062,ED,MURRAY ST,12,4,2,100.0,1,0,236,0,0,47.5,72.9,37.7,72.5,74.4,49.7,3,20,0,0,23,18.5,5,0,3,118.8,1,2,0,1,0,2,528,524,0,10,483,31,0,4,278,248,1,14,18,3,1,25,0,23,1,23.0
Charles Arnold,147096,CB,MO STATE,7,0,0,100.0,0,0,230,0,0,63.7,67.3,76.1,,73.5,74.3,0,0,0,0,14,0.0,0,0,0,118.8,1,0,0,4,0,27,39,0,0,0,0,0,0,39,0,12,34,1,1,1,1,0,0,14,1,14.0
Ze'marion Harrell,147098,LB,HAMPTON,2,0,0,,0,0,178,0,0,63.8,48.5,76.5,60.0,40.2,57.7,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,37,0,13,43,6,0,0,6,0,0,37,2,28,0,4,6,0,0,1,0,0,0,
Myles Winslow,147132,DI,MCNEESE,12,2,0,,0,0,217,0,0,60.0,57.8,80.7,52.7,59.8,76.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,187,186,0,177,0,9,0,1,81,106,0,2,5,0,0,0,0,0,0,
Cam George,147165,ED,NWSTATE,12,7,0,,0,0,257,0,0,60.8,58.6,72.4,50.8,63.8,60.6,4,9,0,0,,12.9,4,0,1,0.0,0,1,0,0,0,0,700,700,0,46,297,357,0,0,328,372,0,16,20,3,0,14,0,0,0,
Lanard Harris,147170,CB,TENN MARTN,7,0,0,33.3,0,0,310,0,0,70.7,72.1,77.8,,69.3,80.4,0,0,0,0,6,0.0,0,2,1,42.4,2,0,0,3,56,41,63,3,0,0,3,0,1,60,0,22,0,3,5,0,6,0,0,10,0,5.0
Nijel McGriff,147171,ED,TARLETON,7,4,0,,0,0,401,0,0,63.1,52.5,80.4,54.5,47.9,58.5,0,3,0,0,,10.0,1,0,0,0.0,0,0,0,0,0,5,131,130,0,16,55,59,0,1,55,71,0,3,5,0,0,3,0,0,0,
Ronnie Hamrick,147229,S,LAMAR,12,12,0,69.4,0,0,204,0,0,72.3,70.0,87.6,63.7,64.6,39.7,1,4,0,1,33,20.7,18,4,0,75.2,34,0,0,165,5,314,592,71,0,0,71,0,1,521,40,238,349,32,57,2,49,5,0,280,243,8.2
Drake Johnson,147230,S,ALABAMA ST,1,0,0,100.0,0,0,105,0,0,58.2,63.6,75.8,,70.3,43.3,0,0,0,0,23,28.6,2,1,0,118.8,2,0,0,14,0,17,43,0,0,0,0,0,22,43,0,26,7,0,5,0,2,0,0,28,9,14.0
Tony McCray Jr.,147293,CB,W GEORGIA,6,1,0,50.0,1,1,1177,0,0,61.6,64.1,80.2,60.0,73.3,84.7,0,0,0,0,48,0.0,0,2,2,129.5,7,0,0,15,147,90,164,1,0,0,1,0,0,163,1,73,0,3,10,0,14,0,2,155,26,22.1
Kalvyn Crummie,147348,LB,TENN TECH,12,17,0,81.3,0,0,309,0,0,67.3,65.5,82.5,63.2,61.1,54.6,1,1,0,1,22,16.3,8,0,0,96.4,13,2,0,293,0,200,354,21,0,0,21,0,2,333,24,130,38,12,24,2,16,4,1,134,109,10.3
Raleigh Oxendine,147353,DI,YALE,1,0,0,,0,0,352,0,0,,49.4,69.9,59.0,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,6,6,0,5,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,
Kahleef Jimmison,147365,S,DELWARE ST,12,22,2,76.2,0,0,152,1,0,64.1,70.5,86.8,67.6,80.2,62.0,0,0,0,1,46,15.8,15,1,0,118.3,32,1,0,206,7,323,677,58,0,0,58,0,1,619,19,335,404,24,58,6,42,1,3,391,249,12.2
Deon Mclean Jr.,147398,S,CENT CT ST,9,2,0,75.0,0,0,133,1,0,63.0,58.3,0.0,,56.4,24.4,0,0,0,2,20,47.1,8,0,3,85.4,9,0,0,76,1,106,175,1,0,0,1,0,49,174,0,69,48,2,7,0,12,0,1,94,35,10.4
Carter Hooper,147404,ED,S DAKOTA,14,3,1,,0,0,291,0,0,68.4,68.2,82.7,57.8,70.6,57.0,0,8,0,0,,15.0,3,0,0,0.0,0,1,0,0,0,0,195,195,0,16,146,33,0,0,98,97,0,14,14,1,0,9,0,0,0,
Dorian Helm,147431,S,BRYANT,5,5,1,77.8,0,0,124,1,0,70.3,69.8,80.5,67.8,63.0,68.2,0,1,0,0,17,13.0,3,0,0,94.0,7,0,0,46,0,60,130,13,0,0,13,0,15,117,8,62,55,8,15,0,9,1,0,59,35,8.4
J.J. Dervil,147445,S,N IOWA,12,16,0,69.4,0,0,255,0,0,61.6,68.9,87.7,58.5,79.7,82.6,0,0,0,0,31,8.1,6,3,2,122.0,25,0,0,385,0,383,741,6,0,0,6,0,223,735,2,356,125,12,52,3,36,0,3,296,138,11.8
Ron Vann Jr.,147446,WR,E KENTUCKY,1,0,0,,0,0,159,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Dean Jones,147513,CB,SO UTAH,10,1,0,73.3,0,0,298,0,0,39.7,41.3,81.1,58.9,50.8,61.6,0,0,0,0,79,14.3,2,0,1,154.9,11,0,0,12,136,83,165,6,0,0,6,0,1,159,2,80,10,4,11,1,15,0,4,320,182,29.1
Viliami Tausinga,147533,ED,SO UTAH,1,0,0,,0,0,298,0,0,,44.2,71.5,,47.9,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,
Tim Coutras,147546,S,TENN TECH,12,9,1,64.7,0,2,309,0,0,75.2,80.2,87.6,65.5,84.7,53.4,0,1,0,3,70,21.1,15,3,1,87.4,22,0,0,291,5,383,646,2,0,0,2,0,286,644,1,262,62,26,47,3,34,1,2,396,171,18.0
Jackson Shirer,147552,ED,DELWARE ST,10,5,0,,0,0,152,0,0,61.6,53.2,27.2,50.2,59.9,46.9,2,3,0,0,,15.4,2,0,2,0.0,0,0,0,0,0,1,266,266,0,1,219,46,0,0,138,127,0,4,6,0,0,5,0,0,0,
Khristian Zachary,147556,DI,ALAB A&M,1,0,0,,0,0,104,0,0,,50.6,72.4,65.2,46.5,21.4,0,2,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,16,16,1,15,0,0,0,0,8,8,0,0,0,0,0,2,0,0,0,
Je'kob Jones,147577,LB,CAL POLY,11,13,0,75.0,0,1,129,0,0,66.2,70.2,84.1,49.7,74.5,81.1,0,0,0,0,39,5.7,3,0,0,93.5,12,0,0,338,2,179,382,10,0,0,10,0,0,372,19,184,31,18,37,3,16,0,0,111,70,9.3
Thomas Bouda,147579,ED,CAL POLY,10,6,0,,0,0,129,0,0,64.8,68.3,84.0,61.7,67.7,55.2,2,7,0,1,,12.5,4,0,0,0.0,0,1,0,0,0,1,389,388,0,25,173,190,0,1,206,182,0,17,22,2,0,10,0,0,0,
Mason Barbour,147580,ED,CAL POLY,11,3,1,,0,0,129,0,0,60.7,57.7,82.7,52.2,60.4,83.2,1,1,0,0,,0.0,0,0,0,0.0,0,1,0,1,0,0,261,260,8,57,92,103,0,1,128,133,0,11,17,1,0,3,0,0,0,
Antonio Vakameilalo,147582,DI,CAL POLY,3,0,0,,0,0,129,0,0,,53.0,79.3,54.2,53.3,35.4,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,70,70,34,34,0,2,0,0,33,37,0,2,2,0,0,0,0,0,0,
Josh Ngaluafe,147584,DI,CAL POLY,8,4,1,,1,0,129,0,0,,61.8,9.0,53.2,72.4,35.3,0,4,0,0,,28.6,4,0,2,0.0,0,0,0,0,0,0,180,180,24,128,7,21,0,0,96,84,0,4,6,3,0,4,0,0,0,
Kentrell Williams Jr.,147598,S,E WASHGTON,11,13,0,65.5,0,0,161,0,0,65.5,59.3,85.0,63.1,47.6,41.3,0,0,0,1,75,24.4,19,2,1,122.0,19,1,0,295,4,267,502,9,0,0,9,0,169,493,12,223,25,17,46,2,29,1,4,279,130,14.7
Armani Orange,147600,S,E WASHGTON,8,2,0,40.0,0,0,161,0,0,64.3,64.2,80.1,58.6,62.8,77.7,0,0,0,0,38,6.7,1,2,0,82.5,4,0,0,74,0,69,139,4,0,0,4,0,40,135,3,67,21,0,12,0,10,0,0,113,33,28.3
Shane Aleaga,147604,LB,E WASHGTON,1,1,0,,0,0,161,0,0,64.2,66.9,70.9,,60.0,74.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,4,5,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,
Kemari Munier-Bailey,147612,ED,WEBER ST,12,5,3,100.0,0,0,342,0,0,41.7,83.0,36.7,88.9,80.4,60.7,9,29,0,0,68,21.7,10,0,3,158.3,5,11,0,14,0,19,515,499,0,8,472,19,0,16,253,243,2,33,31,10,5,49,1,99,68,19.8
Isiah King,147616,LB,IDAHO,13,11,0,79.1,0,0,185,1,0,58.1,63.9,87.0,67.4,70.3,32.9,1,4,0,2,23,26.6,17,2,0,73.2,34,0,0,228,1,271,550,40,0,0,40,0,2,510,37,242,277,12,36,2,43,5,0,267,205,7.9
Sam Brown,147620,ED,IDAHO,14,2,1,,0,1,185,0,0,60.2,65.6,85.4,63.5,63.8,38.7,2,5,0,0,,23.1,3,0,0,0.0,0,1,0,1,0,1,344,342,0,14,259,69,0,2,164,179,0,7,8,1,0,8,0,0,0,
Tylor Bohannon,147633,CB,IDAHO ST,9,9,0,64.0,0,1,186,0,0,59.4,63.0,40.1,59.2,72.8,69.4,0,0,0,0,33,12.2,6,3,2,125.7,16,0,0,136,315,235,483,28,0,0,28,0,0,455,3,245,3,10,34,1,25,0,3,184,63,11.5
Cortland Horton,147638,ED,IDAHO ST,7,9,0,,0,1,186,0,0,60.4,57.1,82.8,67.8,49.0,42.6,1,3,0,0,,19.2,5,0,0,0.0,0,4,0,0,0,3,279,277,0,36,107,134,0,2,120,156,1,11,12,0,0,8,0,0,0,
Tanner Huff,147643,CB,MONTANA,2,0,0,,0,0,232,0,0,,60.0,67.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
Dylan Simmons,147645,CB,MO STATE,10,8,0,72.0,0,0,230,0,0,66.7,68.3,29.6,51.2,79.8,70.0,1,2,0,1,41,12.9,4,2,2,104.3,18,0,0,46,11,207,371,10,0,0,10,0,1,361,12,152,303,7,19,2,25,3,2,193,142,10.7
Kenneth Eiden IV,147664,ED,MONTANA ST,16,11,1,,1,0,233,1,0,68.4,84.2,59.8,81.9,78.1,88.3,7,24,0,0,,3.1,1,0,2,0.0,0,10,0,8,0,7,618,610,18,56,432,104,0,8,382,229,0,23,20,2,0,41,0,0,0,
Jackson Harmon,147666,CB,MONTANA ST,5,0,0,54.5,0,0,233,0,0,58.9,59.6,80.0,60.0,61.9,44.9,0,0,0,1,27,25.0,2,0,1,79.2,6,0,0,1,78,55,97,5,0,0,5,0,6,92,1,41,7,1,6,0,11,0,2,79,12,13.2
Tyson Pottenger,147668,S,MONTANA ST,9,4,0,40.0,0,0,233,0,0,67.0,66.0,81.7,71.6,59.2,60.5,1,0,0,0,13,16.7,4,1,0,47.9,2,0,0,76,0,103,189,10,0,0,10,0,88,179,5,81,15,8,16,2,5,1,0,13,5,6.5
Kendric Bailey,147669,S,LNDNWD,10,0,0,61.5,0,0,949,1,0,48.6,46.8,81.2,,43.2,28.0,0,0,0,0,25,41.7,5,1,0,127.9,8,0,0,71,3,92,173,0,0,0,0,0,44,173,0,81,55,1,7,0,13,0,3,109,30,13.6
Danny Uluilakepa,147674,LB,MONTANA ST,7,10,0,85.7,0,0,233,0,0,89.0,81.9,0.0,56.6,74.3,77.5,0,0,0,2,27,7.5,3,1,1,50.6,12,1,0,205,1,119,232,4,0,0,4,0,2,228,25,88,20,22,27,3,14,1,0,79,41,6.6
Miles Jackson,147676,CB,MONTANA ST,16,5,0,62.8,0,0,233,0,0,66.4,67.0,88.8,68.6,64.2,65.4,1,1,0,1,26,14.6,6,2,2,67.8,27,0,0,63,18,326,579,21,0,0,21,0,24,558,11,242,453,14,30,5,43,2,0,238,99,8.8
McCade O'Reilly,147677,LB,MONTANA ST,16,16,0,72.9,1,0,233,0,0,70.1,73.8,57.0,61.6,78.9,77.5,2,6,0,0,25,9.3,8,2,1,89.5,35,2,0,597,4,407,751,12,0,0,12,0,5,739,37,307,133,37,62,7,48,10,0,307,228,8.8
Zack Black,147680,DI,MONTANA ST,16,3,0,,0,0,233,0,0,,55.0,81.7,58.5,52.2,57.6,0,3,0,0,,9.1,1,0,0,0.0,0,1,0,0,0,0,257,257,2,243,2,10,0,0,135,122,0,5,7,1,0,4,0,0,0,
Brody Grebe,147681,ED,MONTANA ST,15,7,4,,0,1,233,2,0,63.7,90.7,56.0,90.6,84.8,74.8,9,39,0,0,,5.9,2,0,2,0.0,0,7,0,11,0,14,562,551,8,15,505,23,0,11,331,217,0,22,25,0,0,55,0,0,0,
Paul Brott,147683,DI,MONTANA ST,16,19,0,,0,1,233,0,0,56.1,79.2,86.4,68.9,81.1,81.5,1,11,0,0,,2.1,1,0,0,0.0,0,3,0,1,0,0,467,466,124,333,1,8,0,1,237,230,0,21,28,3,0,15,0,0,0,
Elijah Taylor,147689,WR,N ARIZONA,1,0,0,,0,0,252,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Malachi Williams,147702,S,W GEORGIA,10,16,0,64.0,0,2,1177,0,0,72.7,69.8,11.3,47.9,69.2,51.6,0,2,0,0,72,20.7,17,5,2,132.5,16,0,0,440,2,299,630,4,0,0,4,0,92,626,5,326,92,15,49,1,25,2,4,225,105,14.1
Quinlan Popham,147705,LB,N ARIZONA,12,1,0,100.0,0,0,252,1,0,63.1,62.1,83.3,58.2,60.9,50.0,1,0,0,0,22,23.1,3,0,0,106.7,5,0,1,66,0,46,134,59,0,0,59,0,0,75,25,63,6,6,9,1,5,1,0,48,48,9.6
Richard Kwete,147708,ED,N ARIZONA,8,1,0,,0,0,252,0,0,60.1,64.5,79.9,56.8,68.2,77.1,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,2,138,138,1,44,28,65,0,0,69,67,0,3,3,0,0,2,0,0,0,
Vincent King,147740,LB,LNDNWD,12,32,0,82.6,0,0,949,0,0,48.7,61.9,12.8,66.6,73.5,88.0,5,5,0,0,74,6.6,8,0,4,111.7,38,2,0,533,0,321,732,64,0,0,64,0,1,668,64,347,134,41,82,9,46,12,1,417,232,11.0
Keenan Guthrie,147742,LB,N COLORADO,12,15,0,71.4,0,1,253,0,0,66.8,61.2,48.3,53.5,59.1,48.1,0,0,0,1,25,20.0,14,1,1,104.5,15,0,0,344,5,157,462,69,0,0,69,0,0,393,20,285,44,21,41,3,21,0,2,156,126,10.4
Keyvon Lakes,147744,ED,N COLORADO,9,10,0,0.0,0,0,253,1,0,74.3,69.0,86.2,60.0,67.6,53.0,1,3,0,0,,16.3,8,0,0,39.6,0,1,0,66,0,35,414,343,0,11,232,100,0,71,148,231,5,20,31,4,1,5,0,0,0,
Jordan Knapke,147745,S,LNDNWD,12,18,0,73.3,0,0,949,0,0,52.4,63.5,86.6,60.0,78.8,71.8,0,0,0,0,32,13.9,10,1,1,140.8,11,0,0,226,2,302,591,1,0,0,1,0,343,590,1,288,19,11,44,0,15,0,4,137,89,12.5
Joe Brown,147753,DI,YNGTOWN ST,10,7,0,,0,0,353,0,0,61.8,61.1,82.6,56.9,60.9,64.1,0,1,0,0,,10.0,1,0,0,0.0,0,1,0,0,0,0,193,192,27,163,1,1,0,1,94,99,0,2,2,0,0,2,0,0,0,
