player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Kennen Tate,79549,LB,SOUTHERN U,10,8,0,100.0,0,1,297,0,0,58.3,69.7,83.1,64.0,73.6,62.3,0,0,0,0,15,13.5,5,0,0,89.6,4,1,0,170,0,67,198,22,0,0,21,1,0,176,11,120,6,13,24,2,4,1,0,22,-1,5.5
Zamon Robinson,79560,ED,MONMOUTH,6,0,0,,0,1,231,0,0,72.4,63.4,83.7,63.9,53.4,61.0,0,5,0,0,,40.0,2,0,0,0.0,0,2,0,0,0,6,116,115,3,4,106,2,1,1,72,38,0,4,3,2,0,7,0,0,0,
Tre Thomas,79564,LB,S DAKOTA,11,3,0,77.4,0,0,291,0,0,79.8,80.7,85.5,82.0,65.5,75.6,2,7,0,1,14,9.7,3,3,1,69.6,24,2,0,82,3,182,329,19,0,0,19,0,2,310,38,109,223,13,25,2,31,11,0,122,152,5.1
Antquan Kinsey,79565,LB,DELWARE ST,10,14,0,55.6,0,1,152,0,0,60.5,55.2,28.0,69.9,51.0,37.2,2,6,0,0,26,24.4,11,1,1,90.0,5,1,0,324,0,140,331,4,0,0,4,0,0,327,17,174,3,12,20,1,9,9,0,90,73,18.0
Shayne Manson,79567,ED,CENT CT ST,9,4,0,,0,1,133,0,0,63.3,70.5,80.6,75.4,50.7,38.2,0,6,0,0,,28.6,2,0,0,0.0,0,2,0,0,0,0,119,119,0,8,89,22,0,0,81,38,0,3,1,0,0,8,0,0,0,
Brock Mogensen,79578,LB,S DAKOTA,12,26,0,75.8,0,1,291,0,0,59.1,70.2,12.4,61.9,82.0,70.9,0,8,0,0,22,11.0,10,1,3,109.7,25,1,0,541,1,365,753,77,0,0,77,0,2,676,52,336,132,35,55,6,33,9,1,272,203,10.9
Jamir Malone,79580,LB,ELON,10,15,0,86.7,0,0,162,0,0,50.0,56.7,38.7,63.4,62.5,55.5,0,3,0,0,33,17.2,10,0,1,147.9,13,1,0,323,0,162,388,31,0,0,31,0,0,357,15,211,34,22,33,4,15,4,2,150,76,11.5
Foday Jalloh,79587,LB,CENT CT ST,5,0,0,50.0,0,0,133,0,0,52.9,55.1,88.5,54.8,61.5,49.6,0,1,0,0,30,23.1,3,0,2,74.0,4,0,0,20,1,88,172,37,0,0,37,0,0,135,15,69,113,3,10,0,8,1,0,58,21,14.5
Tyler Smith,79591,LB,CENT CT ST,10,9,0,55.6,0,0,133,0,0,52.4,62.4,1.8,77.4,67.7,77.5,2,4,0,0,53,7.5,3,1,4,140.0,5,0,0,408,0,204,428,7,0,0,7,0,2,421,44,180,9,11,28,0,9,6,2,124,94,24.8
Marlon Brown Jr.,79592,LB,CENT CT ST,6,6,0,78.6,0,1,133,0,0,63.5,66.9,81.2,57.7,74.9,69.2,0,0,0,0,83,10.5,2,0,0,142.6,11,0,0,23,2,68,117,9,0,0,9,0,5,108,3,46,78,5,11,0,14,0,1,185,144,16.8
Olivier Muembi,79593,LB,DELWARE ST,2,0,0,,0,0,152,0,0,63.9,43.0,0.0,59.2,43.6,75.8,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,22,0,10,23,1,0,0,1,0,0,22,1,12,0,1,2,0,0,0,0,0,0,
Brooks Parker,79594,LB,DELWARE ST,11,11,0,40.0,0,0,152,0,0,81.7,69.9,64.1,60.7,63.7,66.4,2,6,0,0,13,14.0,6,1,1,48.3,4,2,0,77,0,108,414,300,0,0,300,0,0,114,83,223,36,17,26,3,10,10,0,31,18,7.8
Isaiah Paul,79595,LB,INCAR WORD,13,9,1,72.7,0,1,189,0,0,59.1,61.1,28.2,67.9,61.4,43.8,1,12,0,0,20,22.4,15,2,2,87.8,24,1,0,419,3,269,629,74,0,0,74,0,3,555,88,272,130,29,43,8,33,14,0,199,129,8.3
Erik Massey,79599,ED,MONMOUTH,9,3,0,100.0,0,0,231,1,0,79.9,57.6,89.8,56.0,51.4,40.2,1,10,0,0,10,26.9,7,0,0,89.6,2,2,0,7,0,21,497,488,0,0,478,10,0,9,269,207,1,14,16,4,2,13,0,11,6,5.5
Levi O'Connell,79602,LB,PORTLAND,1,0,0,,0,0,269,0,0,,60.0,68.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
Kinser Madison,79606,LB,S DAK ST,9,2,0,0.0,0,0,292,0,0,63.1,52.9,76.2,50.8,45.5,45.1,0,1,0,0,,33.3,3,0,0,39.6,0,1,0,51,1,33,64,5,0,0,5,0,0,59,3,28,7,3,4,0,1,2,0,0,0,
Arlen Williams,79607,ED,SE LA,9,1,0,100.0,0,0,294,0,0,50.2,67.4,47.9,68.9,68.5,49.3,2,11,0,0,10,20.0,2,0,1,108.3,1,1,0,0,0,1,206,204,0,10,181,13,0,2,152,53,0,4,7,0,1,14,0,10,14,10.0
Qwahsin Townsel,79608,LB,VILLANOVA,13,9,0,100.0,0,0,334,1,0,60.0,70.0,59.6,67.5,74.2,65.9,2,5,0,0,44,11.5,7,0,2,107.3,16,1,0,362,0,192,551,157,0,0,157,0,0,394,59,300,31,29,45,3,16,8,0,156,121,9.8
Ethan Caselberry,79609,S,VA MILT IN,11,15,0,54.0,0,2,336,2,0,71.3,76.6,55.9,62.6,82.2,75.3,0,0,0,0,64,11.1,8,7,1,97.1,27,0,0,319,3,329,759,22,0,0,22,0,148,737,6,424,267,19,49,4,50,0,3,360,206,13.3
Kelechi Anyalebechi,79610,LB,INCAR WORD,13,34,2,66.7,0,4,189,2,0,90.2,84.1,15.6,83.0,71.4,90.2,6,15,0,2,45,7.2,10,3,4,58.9,20,7,0,807,0,420,915,47,0,0,47,0,5,868,82,413,56,49,95,3,30,28,0,209,141,10.5
Kyle Moore,79612,LB,NWSTATE,11,8,0,81.8,0,1,257,0,0,61.9,69.3,58.2,62.4,79.1,74.1,0,4,0,0,30,11.8,6,1,1,128.8,18,3,0,283,16,224,536,159,0,0,159,0,0,377,63,249,78,24,37,4,22,7,2,168,118,9.3
Nathalohn Nanai,79637,ED,NWSTATE,8,5,0,,1,0,257,1,0,,71.7,49.5,61.5,78.6,70.4,4,7,0,0,,7.7,1,0,1,0.0,0,1,0,0,0,0,256,256,0,44,90,122,0,0,141,115,0,5,7,1,0,12,0,0,0,
Cameron Coleman,79639,DI,FURMAN,11,11,2,,0,0,170,0,0,67.8,73.6,63.1,57.1,78.9,39.6,0,3,0,0,,20.0,8,0,1,0.0,0,0,0,0,0,0,364,363,194,169,0,0,0,1,164,200,0,16,21,2,0,3,0,0,0,
Joey McNeely,79641,DI,MCNEESE,7,2,1,,0,0,217,0,0,48.9,52.5,54.9,56.0,54.1,26.6,1,2,0,0,,38.5,5,0,1,0.0,0,2,0,1,0,4,302,301,23,271,0,7,0,1,180,118,0,6,6,0,0,5,0,0,0,
Peyton Randolph,79677,DI,ELON,2,0,0,,0,0,162,0,0,,57.4,71.5,57.1,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,5,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,
Isaiah Singleton,81180,LB,ARKAPB,4,0,1,50.0,0,0,112,0,0,53.1,48.3,71.2,56.5,51.5,24.6,1,1,0,0,9,66.7,2,0,0,62.5,1,0,0,18,0,11,21,1,0,0,1,0,0,20,2,8,2,1,1,0,2,2,0,9,0,9.0
Isaac Peppers,81182,LB,ARKAPB,11,13,0,92.3,0,2,112,0,0,61.4,68.1,59.6,80.1,60.5,51.0,7,8,0,0,23,23.8,15,1,1,130.4,12,4,0,281,0,149,503,185,1,0,184,0,0,318,129,225,37,26,35,4,13,19,1,119,84,9.9
Garrett Sayegh,81203,LB,CHARLES SO,10,26,0,81.8,0,3,135,0,0,68.3,78.1,85.3,80.2,79.2,66.5,2,1,0,2,92,14.2,17,0,0,83.8,36,2,0,615,0,374,695,3,0,1,2,0,3,692,25,296,74,58,77,7,44,5,1,301,269,8.4
Justin McIntire,81205,LB,CHARLES SO,10,26,0,64.7,0,1,135,0,0,66.4,64.5,55.8,62.9,61.2,61.7,1,0,0,1,30,16.2,12,2,4,67.6,22,0,0,220,1,356,647,58,0,0,58,0,3,589,23,268,365,20,36,4,34,1,0,195,138,8.9
Tre Walker,81233,LB,IDAHO,11,26,0,64.7,0,0,185,0,0,63.4,68.0,30.5,71.0,68.2,90.7,2,9,0,0,39,4.0,4,5,3,99.5,22,0,0,668,0,321,736,27,0,0,27,0,6,709,73,342,35,36,70,4,34,11,2,195,104,8.9
Eddie Becker,81237,LB,IDAHO,2,0,0,,0,0,185,0,0,60.0,66.3,66.9,,65.2,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,8,0,1,8,0,0,0,0,0,0,8,0,7,0,0,1,0,0,0,0,0,0,
Marcellous Harris,81268,CB,NC CENT,3,0,0,100.0,0,0,247,0,0,52.2,58.8,77.1,,65.8,78.5,0,0,0,0,16,0.0,0,0,0,118.8,1,0,0,1,0,4,17,6,0,0,6,0,0,11,0,13,10,3,3,0,1,0,0,16,-10,16.0
Dallas Martin,81285,LB,W ILLINOIS,11,14,0,100.0,1,0,345,1,0,59.7,58.9,0.0,52.0,64.4,59.7,0,5,0,0,9,14.6,7,0,2,88.7,7,0,0,336,0,125,363,16,0,0,16,0,0,347,46,192,11,14,27,2,7,5,0,37,21,5.3
Blake Fehrmann,81336,LB,ILL STATE,8,1,0,100.0,0,0,188,0,0,57.4,59.3,80.9,61.4,59.1,51.3,1,0,0,0,9,16.7,1,0,0,104.2,1,0,0,1,0,11,55,51,0,0,51,0,0,4,12,32,3,1,4,0,1,1,0,9,4,9.0
Tim Johns,81367,LB,S ILLINOIS,3,2,0,,0,0,295,0,0,64.6,67.5,73.6,59.2,66.5,82.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,31,0,7,34,1,0,0,1,0,0,33,2,25,2,1,5,0,0,0,0,0,0,
Philip O'Connor,81368,LB,RICHMOND,10,13,0,70.0,0,2,276,0,0,70.1,69.2,31.5,74.4,62.4,66.2,2,3,0,1,38,16.7,8,1,1,92.9,14,3,0,219,0,158,357,14,0,0,14,0,0,343,34,165,124,23,27,3,20,8,1,176,96,12.6
Chike Nwankwo,81372,LB,ABILENE CH,11,8,0,54.5,0,1,100,0,0,67.3,66.9,81.0,71.7,61.6,65.8,3,2,0,0,22,11.1,5,1,1,97.2,6,1,0,251,1,109,270,1,0,0,1,0,1,269,14,147,16,20,32,1,11,6,1,51,43,8.5
Lionell Wiggins,81382,ED,N ARIZONA,6,2,0,0.0,0,0,252,0,0,53.5,62.3,82.9,57.9,68.0,80.0,1,1,0,0,,0.0,0,0,0,39.6,0,1,0,1,0,1,95,94,0,0,93,1,0,1,54,40,0,3,3,0,1,3,0,0,0,
Ty'Ree Evans,81401,LB,NICHOLLS,11,11,0,75.0,0,0,243,0,0,42.6,56.6,28.1,57.4,71.5,64.5,2,15,0,0,67,13.2,9,0,2,145.4,21,1,0,338,6,224,508,154,0,0,154,0,0,354,80,204,10,28,48,5,28,18,4,277,211,13.2
DaRyan Williams,81405,LB,STF AUSTIN,11,2,0,75.0,0,0,301,0,0,62.7,77.6,80.0,70.1,87.2,58.9,0,7,0,0,10,20.7,6,0,1,86.5,3,0,0,238,1,128,260,1,0,0,1,0,3,259,23,109,16,13,21,2,4,7,0,21,16,7.0
Nyles Gaddy,81410,ED,JACKSON ST,13,10,1,,0,0,194,0,0,69.7,69.6,46.4,74.4,60.1,60.6,10,29,0,1,,17.2,5,0,3,0.0,0,6,0,45,0,14,646,600,0,2,596,2,0,46,377,255,0,10,14,0,0,45,0,0,0,
Je'Vari Anderson,81432,LB,E KENTUCKY,11,3,0,73.3,0,0,159,0,0,64.2,65.0,88.8,50.4,72.6,48.5,1,1,0,0,23,25.0,5,0,0,91.5,11,0,0,15,3,101,228,93,0,0,93,0,0,135,36,91,117,8,12,2,15,2,0,102,48,9.3
Zion Farmer,81570,DI,ARKAPB,10,9,0,0.0,1,0,112,1,0,56.8,69.9,26.3,73.1,69.3,49.7,2,15,1,1,,17.4,4,0,3,0.0,0,2,0,0,0,0,424,424,44,180,142,58,0,0,222,202,0,10,10,2,1,19,0,0,0,
Keion Willis,81745,DI,TENN MARTN,13,1,0,,0,0,310,0,0,60.0,67.0,78.6,60.8,68.7,77.4,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,95,95,14,34,5,42,0,0,57,38,0,3,6,0,0,2,0,0,0,
Aidan Murray,81806,DI,RICHMOND,10,11,1,,0,0,276,1,0,61.8,80.0,32.4,77.5,78.8,76.1,4,22,0,0,,5.6,2,0,3,0.0,0,4,0,0,0,0,531,530,0,527,0,3,0,1,310,221,0,25,23,2,0,30,0,0,0,
David Alston,81967,ED,MONTANA ST,15,0,0,,0,0,233,0,0,60.0,55.7,83.3,65.1,48.8,28.8,1,8,0,0,,33.3,3,0,0,0.0,0,0,0,0,0,1,199,199,0,0,196,3,0,0,76,122,0,3,6,1,0,9,0,0,0,
Abdul-Malik McClain,81984,ED,JACKSON ST,3,0,0,,0,0,194,0,0,60.0,65.0,0.0,71.7,57.5,54.2,0,5,0,0,,33.3,1,0,1,0.0,0,0,0,0,0,0,53,53,0,0,53,0,0,0,37,16,0,0,2,0,0,5,0,0,0,
Quincy Mitchell,82124,S,GRAMBLING,11,2,0,50.0,0,0,177,0,0,71.8,68.7,86.1,47.9,63.4,65.6,0,3,1,3,38,16.3,8,4,0,27.1,12,0,0,212,2,286,584,6,0,0,6,0,202,578,4,294,160,13,39,4,24,3,0,132,112,11.0
Amad Murray,82171,ED,STF AUSTIN,12,3,0,100.0,0,2,301,1,0,58.3,72.6,58.5,79.3,64.3,42.7,4,21,0,0,29,21.4,9,0,2,118.8,5,9,0,2,0,24,588,585,0,5,550,30,0,3,345,219,1,33,30,5,5,34,0,67,11,13.4
Mykee Irving,82211,DI,SAN DIEGO,11,3,0,,0,0,283,0,0,61.8,71.7,86.3,66.7,70.3,70.9,0,9,0,0,,7.4,2,0,0,0.0,0,5,1,0,0,0,525,523,110,410,2,1,0,2,247,278,0,23,22,2,0,14,0,0,0,
Ryan Taylor,82223,DI,N ALABAMA,9,7,0,,1,1,389,1,0,60.0,65.2,47.5,82.0,50.8,67.2,2,6,0,0,,7.7,1,0,1,0.0,0,1,0,0,0,0,231,230,25,178,1,26,0,1,121,110,1,3,5,1,0,9,0,0,0,
Jacari McKinney,82225,ED,ARKAPB,8,3,0,,0,0,112,0,0,56.5,58.4,82.8,58.6,59.3,40.8,0,4,0,0,,21.4,3,0,0,0.0,0,0,0,0,0,1,240,240,9,54,135,42,0,0,115,124,0,7,8,0,0,4,0,0,0,
Coynis Miller Jr.,82238,DI,JACKSON ST,12,8,0,,0,0,194,1,0,71.2,79.3,41.3,76.7,76.7,28.7,1,11,0,0,,22.6,7,0,2,0.0,0,2,0,1,0,0,387,386,112,259,5,10,0,1,205,182,0,17,16,5,0,14,0,0,0,
Tava Finau,82252,DI,N COLORADO,9,3,0,,0,0,253,0,0,,62.0,35.1,56.5,65.9,45.1,0,3,0,0,,17.6,3,0,1,0.0,0,0,0,0,0,0,160,160,49,65,16,30,0,0,65,95,0,9,11,0,0,3,0,0,0,
Shane Burks II,82253,DI,E KENTUCKY,11,7,1,,0,1,159,0,0,80.1,59.1,86.9,62.1,50.5,71.0,2,4,0,0,,4.5,1,0,0,0.0,0,4,0,4,0,0,433,429,304,125,0,0,0,4,245,188,0,9,14,1,0,10,0,0,0,
Cameron Richardson,82271,DI,GRAMBLING,11,8,0,,0,0,177,2,1,48.3,68.3,87.1,59.2,73.0,40.1,0,2,0,1,,18.5,5,0,0,0.0,0,2,0,5,0,0,336,331,291,34,0,6,0,5,170,166,0,11,14,0,0,4,0,0,0,
Sundiata Anderson,82273,ED,GRAMBLING,11,8,2,100.0,0,3,177,0,0,58.4,83.3,86.7,82.1,77.5,64.1,4,16,0,0,5,7.9,3,0,0,87.5,1,5,0,4,0,1,433,428,1,64,260,103,0,5,226,206,1,25,27,6,1,25,0,5,0,5.0
Martavius Dotson,82274,ED,GRAMBLING,11,6,1,,0,1,177,0,0,61.3,68.2,39.7,59.5,74.4,78.4,1,11,0,0,,7.1,2,0,2,0.0,0,0,0,0,0,4,387,387,1,68,221,97,0,0,183,200,0,17,20,2,0,12,0,0,0,
Cameron Townsend,82280,DI,IDAHO,8,0,0,,0,0,185,0,0,60.0,67.7,23.2,58.5,75.5,57.0,0,0,0,0,,16.7,1,0,1,0.0,0,1,0,0,0,0,115,115,21,91,0,3,0,0,63,52,0,5,5,1,0,1,0,0,0,
Madison Norris,82287,ED,E KENTUCKY,1,0,0,100.0,0,0,159,0,0,52.8,52.0,75.7,55.9,60.4,74.8,0,0,0,0,8,0.0,0,0,0,100.0,1,0,0,2,1,3,16,12,0,0,12,0,0,4,8,5,1,0,1,0,1,0,0,8,8,8.0
Justin Ragin,82296,ED,JACKSON ST,9,3,0,,0,1,194,1,0,83.7,69.7,56.8,73.2,56.2,64.7,2,8,0,0,,21.4,3,0,1,0.0,0,6,0,30,0,1,289,257,42,24,184,7,0,32,174,114,0,12,8,3,0,16,0,0,0,
Jaumonie Crain,82298,DI,JACKSON ST,11,2,1,,0,0,194,0,0,67.0,66.6,82.6,64.4,62.7,55.2,1,1,0,0,,9.1,1,0,0,0.0,0,0,0,3,0,0,196,193,52,131,4,6,0,3,111,85,0,5,8,0,0,2,0,0,0,
Davoan Hawkins,82299,ED,TENN STATE,11,7,0,,1,1,308,0,0,62.1,74.3,18.5,79.1,68.8,66.6,4,32,0,0,,10.7,3,0,4,0.0,0,3,0,2,0,1,490,488,6,99,267,116,0,2,283,206,0,14,18,2,0,39,0,0,0,
Austin Lewis,82305,DI,E TENN ST,4,1,1,,0,0,157,1,0,,58.4,77.6,57.5,59.2,75.9,0,3,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,82,82,0,29,11,42,0,0,57,25,0,0,2,0,0,3,0,0,0,
Masry Mapieu,82314,DI,MCNEESE,11,6,2,,0,0,217,1,0,69.0,69.5,83.5,60.3,71.2,72.5,3,12,0,0,,4.8,1,0,0,0.0,0,0,0,4,0,5,375,371,22,347,0,2,0,4,223,147,0,9,14,0,0,15,0,0,0,
Micah Roane,82333,ED,S DAKOTA,12,7,0,,0,1,291,0,0,60.0,58.1,84.9,54.8,59.3,29.2,1,6,0,0,,33.3,9,0,0,0.0,0,1,0,0,0,0,380,380,0,9,273,98,0,0,192,188,0,7,11,2,0,8,0,0,0,
Abi Nwabuoku-Okonji,82336,ED,JAMES MAD,13,4,0,,0,0,197,2,0,62.9,79.4,52.0,76.0,76.0,68.4,4,8,0,0,,7.7,1,0,1,0.0,0,4,0,0,0,3,242,241,0,3,201,37,0,1,126,113,0,10,8,1,0,16,0,0,0,
Kelvin Stokes,82373,DI,ALABAMA ST,11,1,0,,0,0,105,0,0,60.0,60.1,78.8,53.7,64.4,74.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,124,124,0,97,5,22,0,0,69,55,0,1,2,0,0,1,0,0,0,
Ray Eldridge,82378,DI,RICHMOND,8,3,0,,0,0,276,0,0,60.0,72.5,81.1,60.3,76.7,71.8,0,4,0,0,,5.6,1,0,0,0.0,0,1,0,1,0,0,201,200,3,196,0,1,0,1,109,92,0,10,14,0,0,5,0,0,0,
Fred Recio,82381,DI,MOREHEAD,10,3,0,,0,0,234,0,0,60.2,69.5,68.6,70.8,66.1,66.7,0,10,0,0,,6.7,1,0,1,0.0,0,1,0,0,0,0,429,429,258,168,0,3,0,0,215,214,0,8,11,0,0,11,0,0,0,
Matt Thomas,82382,DI,RHODE ISLD,11,9,0,,0,0,274,0,0,60.0,56.4,82.0,61.0,53.5,43.6,2,3,0,0,,27.3,6,0,0,0.0,0,3,0,1,0,0,294,293,5,110,43,135,0,1,143,151,0,4,7,1,0,8,0,0,0,
Jesus Gibbs,82413,ED,TOWSON,4,4,0,,0,0,317,0,0,61.5,71.5,28.8,76.7,65.9,54.8,1,4,0,0,,17.6,3,0,1,0.0,0,0,0,1,1,1,138,136,0,27,58,51,0,2,64,73,0,6,10,1,0,5,0,0,0,
Antoine Howard,82418,DI,MS VLY ST,8,7,0,,0,0,228,0,0,60.0,81.6,83.1,59.3,87.6,80.0,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,0,182,180,71,107,0,2,0,2,82,100,0,12,16,2,0,2,0,0,0,
Ethan Edmondson,82419,ED,MURRAY ST,9,2,0,,0,0,236,0,0,61.5,77.6,50.1,74.4,74.5,80.3,5,11,0,0,,9.1,1,0,1,0.0,0,0,0,0,0,0,260,260,0,18,67,175,0,0,128,132,0,7,8,1,0,16,0,0,0,
Octavious Pringle,82486,DI,NC A&T,9,6,0,,0,0,246,0,0,60.0,63.9,1.3,62.1,70.8,74.1,0,5,0,0,,4.5,1,0,3,0.0,0,2,0,0,0,0,250,249,11,235,1,2,0,1,140,110,0,14,15,3,0,7,0,0,0,
Nelson Jenkins III,82490,DI,SE LA,10,2,0,,0,0,294,0,0,,67.6,50.2,68.1,65.8,52.4,1,9,0,0,,18.2,2,0,2,0.0,0,1,0,0,0,0,258,257,16,227,7,7,0,1,149,109,0,6,7,1,0,11,0,0,0,
Davin Cotton,82492,DI,SOUTHERN U,9,8,0,,0,0,297,0,0,43.0,69.1,17.7,70.0,73.3,66.2,4,7,0,1,,7.1,2,0,3,0.0,0,2,0,0,0,0,330,330,163,159,0,8,0,0,164,166,0,11,18,3,0,13,0,0,0,
Logan Kendall,82518,TE,IDAHO,7,0,0,,0,0,185,0,0,,73.7,79.1,62.3,74.6,57.1,0,1,0,0,,25.0,1,0,1,0.0,0,1,0,0,0,0,40,40,0,0,37,3,0,0,14,26,0,3,3,0,0,2,0,0,0,
Eyabi Okie-Anoma,82645,ED,TENN MARTN,12,6,0,0.0,1,1,310,0,0,75.3,72.3,0.0,66.7,78.4,83.1,2,6,0,0,,0.0,0,0,5,39.6,0,7,0,16,1,32,308,290,4,8,250,28,0,18,168,108,1,16,18,3,1,15,0,0,0,
Terin Adams,83023,CB,W ILLINOIS,10,1,0,65.9,0,0,345,0,0,50.5,55.1,84.8,60.0,78.8,57.9,0,0,0,0,88,16.7,5,3,1,148.6,27,0,0,13,422,239,449,5,0,0,5,0,3,444,1,209,6,9,24,1,41,0,5,547,231,20.3
Triston Anderson,83024,CB,ABILENE CH,11,4,0,62.9,0,0,100,0,0,68.4,72.4,84.8,57.7,85.4,73.2,0,0,0,0,41,10.7,3,4,2,134.3,22,0,0,18,407,222,442,12,0,0,12,0,2,430,4,216,3,8,21,3,35,0,4,351,162,16.0
Nathan Page,83027,CB,CENT ARK,4,1,0,69.6,0,0,132,0,0,49.6,50.5,80.9,,58.8,55.0,0,0,0,0,45,18.8,3,2,1,139.5,16,0,0,10,175,123,188,0,0,0,0,0,1,188,0,65,2,2,12,1,23,0,3,220,46,13.8
Stanley Garner,83042,CB,HAMPTON,11,5,0,58.1,0,0,178,0,0,61.2,62.1,84.1,54.7,65.3,76.9,0,1,0,1,46,8.0,2,4,0,96.2,25,0,0,36,420,274,466,4,0,0,4,0,0,462,2,190,6,4,18,0,43,1,2,411,127,16.4
Domonique Williams,83043,CB,TENN STATE,4,0,0,100.0,0,0,308,0,0,57.1,53.3,77.3,,45.2,20.4,0,0,0,0,22,100.0,1,0,1,118.8,2,0,0,6,35,30,54,3,0,0,3,0,1,51,0,24,9,0,0,0,2,0,0,30,32,15.0
Jordan Oliver,83050,CB,HOU BAPT,10,1,0,76.2,0,0,183,1,0,62.6,62.5,84.2,,58.8,33.3,0,0,0,1,57,29.2,7,3,3,101.1,16,0,0,17,418,224,445,2,0,0,2,0,0,443,0,221,6,3,16,1,21,0,1,199,136,12.4
L.J. Anderson,83081,CB,WEBER ST,6,1,0,0.0,0,0,342,0,0,66.0,66.5,77.9,,63.8,76.2,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,0,74,51,75,0,0,0,0,0,0,75,0,24,1,0,1,0,6,0,0,0,0,
Aretavious Hendrix,83092,CB,STF AUSTIN,4,0,0,20.0,0,0,301,0,0,58.2,59.5,78.3,60.0,65.0,34.5,0,0,0,0,18,50.0,1,1,1,42.1,1,0,0,1,76,45,80,1,0,0,1,0,1,79,1,34,0,0,1,0,5,0,0,18,1,18.0
Josh Jones,83107,CB,IDAHO,4,2,0,66.7,0,0,185,0,0,54.6,57.4,78.3,58.3,67.4,53.6,0,0,0,0,9,20.0,1,0,0,75.7,2,0,0,6,76,32,85,1,0,0,1,0,1,84,1,52,0,0,2,0,3,0,0,13,5,6.5
Calvontay Key,83127,CB,ALCORN ST,2,0,0,100.0,0,0,107,0,0,59.9,58.8,76.7,,55.3,35.6,0,0,0,0,33,40.0,2,0,0,118.8,3,0,0,1,52,24,53,0,0,0,0,0,0,53,0,29,0,1,3,0,3,0,0,51,4,17.0
Keyron Kinsler Jr.,83128,S,ALCORN ST,11,26,0,63.2,0,3,107,1,0,89.1,87.4,17.2,60.9,77.5,70.7,1,1,0,1,64,11.0,9,2,2,117.7,12,1,0,217,2,369,693,18,0,0,18,0,362,675,13,311,92,15,47,2,19,3,2,227,96,18.9
Mike Price,83130,S,E TENN ST,13,15,0,71.4,0,1,157,0,0,77.2,72.4,58.9,88.1,58.1,59.4,0,3,0,0,50,16.8,16,7,2,121.9,30,0,0,234,17,489,895,5,0,0,5,0,445,890,2,404,193,22,64,2,42,3,3,368,113,12.3
Stanleigh Bentley,83153,CB,ARKAPB,8,4,0,58.3,0,1,112,0,0,50.3,49.3,24.8,56.1,51.2,59.0,0,0,0,0,60,20.0,6,3,3,132.6,14,0,0,68,12,204,368,4,0,0,4,0,76,364,3,161,208,3,20,0,24,0,3,244,65,17.4
Keyvien Johnson,83158,S,ARKAPB,5,4,0,82.6,0,0,112,0,0,32.6,43.9,11.9,57.3,79.5,59.0,0,0,0,0,62,16.1,5,1,1,158.3,19,0,0,67,27,153,289,0,0,0,0,0,89,289,1,135,106,6,22,0,23,0,5,329,156,17.3
Hombre Kennedy,83189,S,CHARLES SO,10,11,0,51.2,0,0,135,0,0,76.1,72.7,49.7,,63.7,71.9,0,0,0,3,42,12.0,6,6,2,55.3,22,0,0,118,1,382,664,3,0,0,3,0,315,661,0,282,227,9,33,0,43,0,1,329,112,15.0
Aaron Maddox,83193,S,CAMPBELL,6,5,0,28.6,0,0,131,0,0,56.2,60.2,80.0,57.6,64.9,77.1,0,0,0,0,14,5.9,1,2,0,79.2,2,0,0,96,8,92,220,13,0,0,13,0,75,207,3,125,28,3,11,0,7,0,1,21,7,10.5
Dustin Johnson,83197,S,N COLORADO,9,0,0,66.7,0,0,253,0,0,66.4,66.7,79.1,59.5,65.3,83.4,0,0,0,0,14,0.0,0,0,0,89.6,2,0,0,8,0,31,58,1,0,0,1,0,42,57,1,26,7,3,7,0,3,0,0,23,1,11.5
