player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Matt O'Connor,108972,QB,STETSON,10,69.0,174,189,10.4,2.44,6,13,6.5,52.9,100,0,79,16.7,215,20,-0.19,57,302,66.8,65.9,63.7,63.8,8,8,225,1,35.8,16.5,68.6,6.0,13,10,0,1,6,11,4.9,1335,7.1
Marqui Adams,161340,QB,DELWARE ST,9,70.3,175,184,9.5,3.0,4,7,3.6,60.3,111,0,83,9.8,221,12,0.05,72,152,26.2,59.8,55.5,66.9,1,9,234,4,42.5,22.9,81.3,8.6,19,18,0,4,9,15,6.4,1458,7.9
Matthew Caldwell,150302,QB,GARD-WEBB,5,70.9,165,180,7.2,2.15,0,4,2.1,57.2,103,0,46,12.0,190,14,-0.19,47,171,29.7,58.4,57.2,60.4,5,3,197,2,35.3,10.9,77.4,2.6,5,5,0,10,7,7,3.6,932,5.2
Corey Fields Jr.,78539,QB,SCAR STATE,10,61.7,167,178,10.4,2.5,2,7,3.8,52.2,93,0,44,9.7,190,10,-0.03,62,290,58.6,57.9,54.1,62.4,3,9,198,0,40.5,9.1,78.3,2.1,4,8,1,5,13,14,7.1,1254,7.0
Eli Sawyer,141870,QB,SE LA,10,72.8,162,177,8.8,2.43,4,9,4.9,60.5,107,0,72,9.3,196,11,0.0,60,294,38.9,66.1,68.5,38.3,3,5,204,1,43.4,19.4,84.2,7.1,14,3,0,8,6,7,3.4,1367,7.7
Cade Chambers,148066,QB,INDIANA ST,8,64.6,164,177,9.0,2.61,4,4,2.1,57.6,102,0,67,3.8,205,4,-0.19,60,191,42.4,55.6,56.3,48.3,4,6,221,0,39.5,28.4,71.7,9.3,19,9,0,5,5,9,4.1,1118,6.3
Coulter Cleland,165212,QB,DAVIDSON,10,72.9,170,176,9.2,2.26,0,11,6.1,69.9,123,0,50,0.8,203,1,0.14,73,149,27.6,68.0,68.7,59.0,1,8,209,0,49.3,26.0,109.2,6.4,13,13,0,5,17,12,5.7,1505,8.6
Zachary Clement,105561,QB,SE LA,11,71.9,160,174,6.4,2.38,3,7,3.9,60.3,105,0,53,8.7,187,10,-0.05,55,294,58.7,78.0,71.9,72.9,1,4,194,1,42.8,13.2,88.5,3.7,7,6,0,10,9,5,2.6,1190,6.8
Brady Meitz,149729,QB,STETSON,9,64.9,154,172,10.1,2.68,3,8,4.4,57.0,98,0,81,2.0,200,2,-0.03,70,302,47.4,65.5,65.6,57.4,4,7,209,1,42.0,14.8,81.5,6.0,12,14,0,11,9,8,3.8,1297,7.5
Pauly Seeley V,178692,QB,WOFFORD,7,66.9,160,170,9.1,2.87,2,5,2.8,54.1,92,1,72,14.0,199,15,-0.34,46,350,29.0,56.9,55.9,57.2,1,7,210,4,35.2,20.8,58.3,7.5,15,14,2,5,3,12,5.7,913,5.4
Matt Jenner,174488,QB,CENT CT ST,9,65.6,151,168,9.7,2.75,4,7,3.9,54.2,91,0,74,8.1,194,8,-0.14,60,133,68.4,63.4,55.5,74.2,6,8,206,2,39.7,16.2,70.6,6.2,12,13,0,7,9,9,4.4,1023,6.1
Adam Damante,170711,QB,N ARIZONA,7,76.1,155,167,6.9,2.69,2,7,3.9,68.9,115,0,43,2.5,176,3,-0.06,52,252,26.9,54.3,60.0,38.2,1,9,188,4,43.2,9.3,77.7,2.3,4,4,0,9,6,16,8.5,1151,6.9
Joe Green,101283,QB,COLUMBIA,5,63.7,157,166,9.5,2.67,2,6,3.6,56.0,93,0,48,7.0,187,7,-0.15,49,145,74.7,64.9,59.9,76.5,0,3,190,1,37.4,20.8,68.9,5.3,10,11,0,7,4,5,2.6,780,4.7
Michael Brescia,149295,QB,COLGATE,7,65.5,148,164,6.3,2.67,2,4,2.3,54.3,89,0,65,8.2,195,8,-0.42,44,142,79.6,67.9,60.5,73.0,3,8,204,2,32.8,27.7,52.2,9.2,18,13,0,11,2,5,2.5,832,5.1
Jonathan Murphy,104766,QB,KENNESAW,8,63.3,147,157,10.1,2.71,1,4,2.5,53.5,84,0,70,9.7,177,9,-0.13,46,200,33.1,67.4,56.2,73.4,3,3,178,0,36.2,20.0,87.3,7.9,14,4,0,6,8,10,5.6,1191,7.6
Kylan Weisser,78475,QB,WEBER ST,6,60.0,145,153,9.4,2.48,0,4,2.5,52.3,80,0,41,8.0,182,7,-0.35,33,342,56.5,42.7,39.4,61.1,2,7,188,2,33.5,26.8,52.1,6.0,11,17,1,5,2,6,3.2,776,5.1
Camden Coleman,170901,QB,RICHMOND,6,76.4,140,151,8.3,2.46,7,7,4.5,66.9,101,0,40,5.6,170,6,0.02,58,276,37.1,68.0,68.7,50.6,2,6,177,0,45.9,30.0,99.8,7.1,12,5,0,2,12,9,5.1,1160,7.7
Cole Dugger,154197,QB,LNDNWD,6,64.0,136,147,9.4,2.69,2,7,4.6,54.4,80,0,63,8.0,179,7,-0.04,55,949,51.3,67.0,65.9,61.6,2,7,183,0,45.3,14.3,80.9,5.0,9,21,0,7,10,8,4.4,1082,7.4
Richie Munoz,173668,QB,WEBER ST,5,68.6,140,147,10.0,2.58,3,8,5.1,60.5,89,0,39,7.3,166,7,0.06,46,342,37.9,74.8,73.5,63.9,0,1,177,1,44.0,17.9,102.3,4.2,7,11,1,3,10,6,3.4,1057,7.2
Charles DePrima,148879,QB,HARVARD,7,55.1,138,146,10.7,2.94,1,8,5.3,50.0,73,1,54,3.9,178,3,0.01,60,179,61.5,67.7,57.3,75.9,0,7,184,3,42.7,20.4,78.4,6.2,11,21,0,7,12,7,3.8,955,6.5
Nate Glantz,157587,QB,MCNEESE,6,56.3,142,145,11.7,2.74,0,7,4.6,49.7,72,0,58,10.0,178,8,-0.24,46,217,42.8,59.9,51.1,77.0,1,5,186,1,37.1,34.5,60.5,11.2,20,13,0,2,3,10,5.4,852,5.9
Xavier Lankford,142724,QB,ALAB A&M,7,61.6,138,143,10.4,2.38,2,8,5.4,56.6,81,0,42,4.7,155,4,-0.09,46,104,69.1,75.1,68.6,74.4,0,5,161,3,39.4,14.3,79.6,3.9,6,6,0,3,8,7,4.3,899,6.3
Hunter Hays,141593,QB,IDAHO ST,11,72.1,129,138,9.2,2.5,4,6,4.0,62.3,86,0,51,7.5,161,7,0.0,52,186,79.7,69.6,63.1,73.8,3,5,176,1,47.8,17.6,86.9,5.6,9,12,0,2,9,11,6.3,870,6.3
Chris Howell,171592,QB,LIUSHAR,11,57.9,133,137,11.8,2.95,3,9,6.3,50.4,69,0,39,10.4,158,8,-0.1,47,1298,23.8,57.6,52.2,65.6,0,6,165,1,37.3,23.1,73.4,5.7,9,12,0,1,7,16,9.7,1006,7.3
Michael Appel Jr.,149746,QB,VALPO,5,64.2,123,137,11.2,2.68,7,4,2.7,51.8,71,0,79,10.1,171,8,-0.33,40,332,28.5,58.4,54.5,67.8,4,8,181,0,31.6,29.1,58.5,13.5,23,9,0,3,6,8,4.4,755,5.5
Caden Bell,71181,QB,COLUMBIA,7,59.0,122,135,10.0,2.85,3,5,3.5,40.7,55,0,65,23.6,168,17,-0.42,34,145,29.3,55.9,52.5,61.9,2,2,175,2,27.4,15.4,53.0,6.0,10,22,0,8,2,8,4.6,589,4.4
Amari Powell,165320,QB,STTHOM,7,58.0,131,133,12.4,2.48,1,5,3.6,51.1,68,0,39,10.5,153,8,-0.14,46,1129,28.7,59.9,59.8,56.6,0,6,157,0,40.5,33.3,65.3,8.5,13,7,0,1,6,9,5.7,779,5.9
Walter Simmons III,151059,QB,BETH COOK,9,60.8,120,128,6.6,2.74,3,1,0.7,50.0,64,0,63,12.3,170,9,-0.27,28,119,56.8,54.1,43.7,69.0,0,3,178,1,29.4,27.0,55.4,10.0,17,22,0,5,2,7,3.9,498,3.9
JaCobian Morgan,123050,QB,JACKSON ST,5,71.9,121,126,9.2,2.58,0,4,3.0,67.5,85,0,35,2.3,149,2,0.11,44,194,32.0,75.8,69.9,72.9,0,1,156,0,45.0,31.4,109.9,7.4,11,12,0,5,10,4,2.6,860,6.8
Zolten Osborne,178620,QB,CHARLES SO,6,61.3,111,125,11.0,3.08,3,6,4.6,48.8,61,0,48,10.3,137,7,-0.06,40,135,45.5,65.3,68.0,48.8,1,4,143,1,40.1,8.3,66.3,2.9,4,6,0,10,4,8,5.6,787,6.3
Dante Casciola,149521,QB,DAYTON,7,74.1,112,123,7.5,2.75,6,8,6.3,61.0,75,0,45,9.6,154,8,-0.08,45,150,59.6,80.0,77.2,69.1,2,3,159,0,41.6,33.3,93.4,9.7,15,13,0,3,7,4,2.5,936,7.6
Deveon Bryant,89422,QB,TENN STATE,10,67.0,109,121,7.7,2.72,4,4,3.1,52.9,64,0,55,12.3,143,9,-0.25,39,308,34.1,58.9,46.7,75.1,3,3,152,2,37.8,21.8,64.3,8.4,12,10,0,5,2,11,7.2,668,5.5
Patrick Heitert,126526,QB,SE MO ST,7,67.3,104,121,7.7,2.94,3,2,1.6,55.4,67,0,50,4.3,151,3,-0.27,33,293,67.3,65.0,61.2,66.8,1,2,159,3,35.8,26.0,72.9,8.6,13,17,1,12,3,3,1.9,676,5.6
Dylan Cadwallader,108978,QB,DARTMOUTH,6,76.4,110,120,6.5,2.5,2,2,1.6,61.7,74,0,29,11.9,126,10,-0.2,30,148,43.4,57.2,61.7,42.5,2,2,129,1,34.9,6.9,70.3,1.6,2,4,1,5,1,4,3.1,606,5.1
Drew VanVleet,177653,QB,DAYTON,4,71.9,114,120,7.6,2.51,2,4,3.3,63.3,76,0,33,7.3,133,6,-0.29,33,150,57.2,67.0,68.4,48.2,0,2,136,1,36.1,27.3,74.3,6.8,9,4,0,4,2,5,3.7,601,5.0
Logan Brabham,149647,QB,MARIST,6,67.2,116,119,9.3,2.51,2,7,5.7,63.0,75,0,33,3.8,145,3,-0.01,44,213,59.7,57.4,57.5,56.7,1,4,149,0,46.2,30.3,81.6,6.9,10,15,0,0,5,10,6.7,771,6.5
Tommy Mellott,147646,QB,MONTANA ST,9,69.6,115,118,11.6,2.87,0,10,7.9,62.7,74,0,43,7.5,142,6,0.36,61,233,71.8,92.1,88.6,84.8,0,2,151,1,53.5,4.7,114.6,1.4,2,21,0,3,10,2,1.3,1107,9.4
Mekhi Hagens,167009,QB,ARKAPB,9,60.6,104,114,10.0,3.21,0,3,2.5,45.6,52,0,65,17.5,152,11,-0.21,40,112,42.3,56.5,51.3,64.1,2,4,160,2,32.9,26.2,56.4,11.2,17,20,0,8,3,4,2.5,607,5.3
Bo Kelly,158923,QB,CAL POLY,7,73.3,105,112,7.4,2.66,2,3,2.5,55.4,62,0,30,19.5,131,15,-0.23,38,129,42.2,61.0,61.8,58.1,1,2,140,1,37.4,26.7,76.3,6.1,8,11,0,4,4,5,3.6,636,5.7
Preston Weeks,77658,QB,STF AUSTIN,8,71.7,106,110,8.6,2.28,3,6,5.3,58.2,64,0,17,15.8,118,12,0.02,34,301,73.6,68.9,68.4,61.4,0,3,122,1,41.5,35.3,95.4,5.1,6,2,0,1,8,3,2.5,844,7.7
Tyler Vander Waal,60615,QB,NWSTATE,5,60.0,105,109,10.0,2.65,0,4,3.4,51.4,56,0,48,11.1,127,7,-0.56,24,257,50.8,41.0,36.7,64.5,2,6,135,1,30.7,25.0,52.4,9.4,12,6,0,2,3,9,6.7,555,5.1
Grant Sergent,108937,QB,SAN DIEGO,4,65.0,103,107,8.1,2.24,0,6,5.1,58.9,63,0,41,6.0,122,4,-0.1,32,283,24.3,55.3,56.0,53.1,0,2,134,4,40.2,34.1,100.1,11.5,14,1,0,4,7,6,4.5,898,8.4
Jacob Clark,101628,QB,MO STATE,4,71.7,99,104,9.6,2.82,3,2,1.8,63.5,66,0,46,7.0,126,5,0.37,49,230,40.7,65.5,70.3,48.2,2,2,131,1,50.8,13.0,119.6,4.8,6,16,0,0,10,6,4.6,1013,9.7
Malakai Anthony,142524,QB,MERRIMACK,7,54.6,97,104,15.3,2.83,1,11,9.9,47.1,49,0,49,7.5,116,4,-0.18,32,385,50.2,60.6,55.8,68.0,5,2,124,3,36.2,14.3,90.9,6.0,7,5,0,1,8,6,4.8,798,7.7
Dominique Anthony,145350,QB,MORGAN ST,6,61.8,102,104,8.3,2.13,1,4,3.7,51.9,54,1,33,14.3,114,9,-0.32,27,235,47.9,44.4,41.3,59.4,0,3,119,1,36.8,12.1,64.1,3.5,4,5,0,1,3,7,5.9,527,5.1
Tak Tateoka,172179,QB,STTHOM,7,72.8,92,103,9.8,2.68,3,5,4.7,58.3,60,0,41,10.4,124,7,-0.24,31,1129,37.8,63.7,70.0,53.9,0,2,127,5,35.5,26.8,82.8,8.9,11,8,0,8,5,3,2.4,595,5.8
William Riddle,161252,QB,E TENN ST,7,53.7,95,103,9.3,2.51,2,2,1.9,43.7,45,0,37,11.8,116,6,-0.48,25,157,41.3,32.3,30.1,55.1,3,6,120,1,30.2,27.0,39.1,8.6,10,2,0,3,1,11,9.2,536,5.2
Carson Jones,159807,QB,FURMAN,6,73.1,93,101,9.5,2.3,4,5,4.8,56.4,57,0,19,16.2,108,11,-0.24,25,170,55.3,67.9,71.8,36.3,2,1,112,0,32.4,26.3,90.4,4.6,5,2,1,1,7,5,4.5,542,5.4
Jackson Proctor,148851,QB,DARTMOUTH,6,82.4,91,100,7.5,2.49,1,3,2.9,72.0,72,0,22,4.0,106,3,0.13,36,148,58.5,85.3,80.9,74.4,0,3,109,0,46.2,9.1,92.4,1.9,2,3,2,6,4,5,4.6,707,7.1
Aaron Angelos,100576,QB,DELWARE ST,7,66.7,84,99,9.0,2.72,1,0,0.0,55.6,55,0,35,1.8,114,1,-0.39,23,152,58.2,48.2,53.2,40.7,2,2,119,1,33.3,25.7,72.5,7.9,9,6,0,12,3,3,2.5,534,5.4
Jake Stearney,171991,QB,COLGATE,6,76.8,95,99,7.9,2.36,1,6,5.9,68.7,68,0,31,6.8,110,5,0.19,35,142,74.4,85.4,85.7,62.4,0,2,113,0,47.3,22.6,105.5,6.4,7,4,0,3,7,3,2.7,738,7.5
Quaterius Hawkins,160211,QB,NWSTATE,4,66.3,95,99,10.5,2.46,0,4,3.9,56.6,56,0,23,11.1,111,7,-0.24,25,257,29.3,56.9,60.4,49.6,1,4,114,0,33.3,21.7,56.5,4.5,5,7,0,3,1,6,5.3,493,5.0
Cade Pribula,105550,QB,SACR HEART,6,59.6,89,96,8.7,2.89,0,2,2.0,50.0,48,0,53,9.4,126,5,-0.39,28,280,30.6,47.6,46.5,55.8,1,6,128,1,33.3,24.5,40.6,10.3,13,15,0,6,2,9,7.0,368,3.8
Jaden Craig,159342,QB,HARVARD,6,65.9,91,96,10.7,3.17,0,1,1.0,59.4,57,0,59,5.0,116,3,-0.11,36,179,43.8,62.3,52.5,69.3,0,2,121,0,42.2,23.7,90.4,12.1,14,6,0,5,4,4,3.3,774,8.1
Luke Sprague,108964,QB,BETH COOK,5,77.6,85,95,7.7,2.65,1,3,2.8,64.2,61,0,34,7.6,112,5,-0.1,33,119,41.1,59.7,59.9,58.0,1,2,124,2,40.2,26.5,84.9,8.0,9,7,0,8,4,5,4.0,549,5.8
Jalen Macon,153929,QB,ARKAPB,7,78.0,91,95,7.0,2.99,0,3,3.1,67.4,64,0,60,9.9,131,7,0.0,38,112,29.7,64.6,63.2,61.5,1,1,136,1,40.5,26.7,96.5,12.2,16,19,0,3,4,5,3.7,653,6.9
Carson Conklin,170765,QB,SACRAMENTO,4,62.1,87,94,11.8,2.55,3,4,4.1,54.3,51,0,16,5.6,97,3,-0.05,27,279,35.9,66.1,67.9,47.6,0,2,101,0,44.3,6.3,92.8,1.0,1,2,0,4,6,5,5.0,746,7.9
Collin Shannon,160918,QB,VA MILT IN,4,65.9,91,94,8.6,2.54,3,3,2.9,56.4,53,0,31,11.7,111,7,-0.29,27,336,40.3,51.9,47.0,73.2,0,3,120,0,36.0,38.7,68.5,10.8,12,4,0,0,2,10,8.3,579,6.2
Rowan Keefe,165386,QB,VALPO,5,67.1,85,93,9.6,2.62,2,2,2.0,57.0,53,0,42,7.0,115,4,-0.27,34,332,59.5,52.8,53.2,57.8,4,4,122,3,34.8,33.3,84.3,12.2,14,7,1,1,6,9,7.4,695,7.5
Sean Chambers,75888,QB,MONTANA ST,11,62.1,87,92,13.6,3.1,1,9,9.7,55.4,51,0,47,5.6,119,3,0.34,50,233,70.4,90.6,75.1,88.8,3,2,122,2,51.3,17.0,112.4,6.7,8,18,0,1,9,5,4.1,896,9.7
Isaiah Bess,142826,QB,CHARLES SO,5,57.1,84,92,9.9,2.71,2,3,3.2,46.7,43,0,36,10.4,106,5,-0.39,21,135,56.8,48.7,44.1,63.9,2,1,109,0,24.5,16.7,75.0,5.7,6,7,1,3,4,5,4.6,531,5.8
Chancellor Edwards,167000,QB,ARKAPB,5,60.9,87,92,7.7,2.34,2,2,2.0,54.3,50,0,38,5.7,113,3,-0.4,21,112,23.6,36.7,44.9,31.1,2,3,120,0,33.6,23.7,68.3,8.0,9,11,0,1,4,7,5.8,443,4.8
Sam Vidlak,146333,QB,MONTANA,6,72.8,81,89,9.1,3.03,4,3,3.1,61.8,55,0,33,6.8,109,4,-0.32,26,232,40.1,61.2,60.0,63.2,2,4,117,3,37.6,39.4,72.3,11.9,13,4,0,2,3,8,6.8,559,6.3
Gavin McCusker,148580,QB,MERRIMACK,5,52.4,82,88,12.5,2.82,0,4,4.3,42.0,37,0,35,14.0,112,6,-0.27,26,385,62.8,55.2,47.9,65.2,3,2,117,1,31.3,28.6,53.2,8.9,10,12,0,3,1,6,5.1,459,5.2
Zach Osborne,160474,QB,COLGATE,5,71.1,83,85,6.2,2.3,0,2,2.2,65.9,56,0,24,5.1,94,3,-0.01,30,142,53.1,66.4,56.4,73.1,0,3,99,1,41.5,8.3,89.6,2.1,2,7,0,2,5,4,4.0,566,6.7
Kevin White,178287,QB,NC A&T,7,66.3,80,85,8.7,3.19,1,1,1.1,52.9,45,0,38,15.1,113,8,-0.29,27,246,41.2,55.6,50.0,65.1,1,4,117,3,37.2,36.8,59.6,12.4,14,14,0,3,2,5,4.3,514,6.0
Ethan Roberts,138136,QB,TENN TECH,4,65.4,81,84,7.2,2.13,2,2,2.2,58.3,49,0,21,7.5,88,4,-0.23,25,309,44.9,45.7,47.6,50.9,0,6,95,1,42.0,9.5,50.5,2.3,2,2,0,1,2,7,7.4,437,5.2
Shea Kuykendall,159025,QB,N COLORADO,3,75.6,78,84,6.2,2.4,1,1,1.1,64.3,54,0,17,8.5,93,5,-0.28,26,253,55.2,59.1,56.1,64.0,1,2,97,2,37.6,35.3,77.1,6.5,6,3,2,2,2,5,5.2,472,5.6
Luke Schomburg,159795,QB,CHATTNOOGA,5,60.5,76,83,9.1,2.41,1,2,2.4,51.8,43,0,13,6.5,85,3,-0.12,26,137,56.8,55.2,56.1,44.2,1,3,88,0,37.6,7.7,64.2,1.2,1,1,1,4,2,4,4.5,517,6.2
Nick Minicucci,173617,QB,DELAWARE,6,72.7,77,82,7.8,3.12,0,3,3.4,59.8,49,0,32,12.5,100,7,-0.27,28,151,60.2,80.8,74.2,74.4,3,5,105,0,40.0,21.9,70.8,7.0,7,10,0,2,5,2,1.9,473,5.8
Kamden Sixkiller,133096,QB,MCNEESE,3,61.3,75,81,11.3,2.63,2,5,5.8,54.3,44,0,32,4.3,96,2,-0.23,26,217,54.6,69.3,64.1,72.5,1,4,101,0,42.7,15.6,77.4,5.2,5,9,1,2,5,6,5.9,585,7.2
Cole Dow,108930,QB,DAYTON,8,53.5,71,76,12.4,3.04,1,1,1.2,48.7,37,0,28,2.6,86,1,-0.2,22,150,37.9,62.7,45.8,71.6,0,7,92,0,36.0,10.7,47.1,3.5,3,6,0,4,6,6,6.5,301,4.0
Tylik Bethea,108957,QB,BETH COOK,6,52.8,72,76,10.8,2.5,0,2,2.4,50.0,38,0,31,0.0,95,0,-0.48,20,119,41.5,38.0,43.4,41.9,2,3,105,0,27.4,29.0,56.9,9.5,9,9,0,2,2,5,4.8,379,5.0
Angel Flores,164493,QB,N ARIZONA,6,81.2,69,73,7.4,2.4,0,5,6.7,72.6,53,0,30,5.4,81,3,0.12,27,252,60.4,89.5,83.5,76.8,1,3,83,0,44.4,20.0,104.8,7.4,6,1,0,3,5,2,2.4,639,8.8
Tahj Smith,173837,QB,MORGAN ST,5,53.0,66,72,14.1,3.28,2,2,2.6,41.7,30,0,36,14.3,93,5,-0.26,21,235,57.6,55.1,45.8,68.3,2,1,98,1,29.0,25.0,69.4,9.7,9,12,0,2,3,3,3.1,423,5.9
Tommy Rittenhouse,148028,QB,ILL STATE,6,76.9,65,69,8.3,2.59,1,3,4.2,66.7,46,0,22,8.0,74,4,0.35,29,188,75.6,87.9,87.8,68.1,1,0,78,0,50.0,0.0,100.6,0.0,0,5,0,2,3,0,0.0,471,6.8
Richard Torres,156456,QB,INCAR WORD,5,73.5,68,69,9.6,2.33,0,5,7.2,62.3,43,0,11,14.0,70,7,0.48,25,189,55.5,87.8,88.1,57.7,0,0,70,0,47.1,9.1,115.8,1.4,1,0,0,1,6,0,0.0,543,7.9
Dante Perri,143112,QB,LEHIGH,6,58.1,62,68,10.7,2.45,4,4,5.6,50.0,34,0,12,5.6,76,2,-0.22,18,205,51.0,63.7,60.7,65.7,0,2,80,0,32.9,16.7,69.3,2.6,2,5,0,2,4,2,2.5,297,4.4
Jeffrey Jackson,143208,QB,VALPO,5,62.1,58,68,8.8,2.95,2,4,5.6,48.5,33,0,31,8.3,82,3,-0.18,18,332,53.8,58.1,64.9,46.8,0,1,85,1,34.1,19.4,76.4,7.3,6,8,2,6,4,2,2.4,333,4.9
Bryce Corriston,139140,QB,WOFFORD,5,67.8,59,66,9.0,2.7,1,2,2.7,56.1,37,0,42,7.5,88,3,-0.15,18,350,37.0,51.1,52.1,51.9,0,0,99,0,30.7,26.2,82.0,12.5,11,11,0,6,2,4,4.0,366,5.5
Zach Marker,173615,QB,DELAWARE,5,72.9,59,65,9.9,2.94,1,3,4.5,64.6,42,0,22,2.3,79,1,0.48,30,151,55.5,75.1,81.2,50.2,1,2,83,1,50.6,18.2,101.9,5.1,4,10,0,4,3,2,2.4,677,10.4
Kai Millner,146286,QB,N ARIZONA,3,70.7,58,63,10.3,2.89,0,1,1.5,60.3,38,0,23,7.3,76,3,-0.01,23,252,21.1,51.4,54.5,50.7,1,1,80,0,43.4,17.4,87.7,5.3,4,9,0,4,2,3,3.8,475,7.5
Cooper Justice,131858,QB,LNDNWD,5,58.6,58,63,11.4,2.24,2,2,3.0,44.4,28,0,18,17.6,71,6,-0.39,16,949,55.3,53.2,50.7,65.8,3,3,76,0,28.2,38.9,52.7,9.9,7,1,0,0,2,4,5.3,346,5.5
Nick Howard,108979,QB,DARTMOUTH,9,56.9,58,62,6.1,2.51,0,0,0.0,50.0,31,0,14,6.1,68,2,-0.46,15,148,60.7,61.2,35.1,70.6,1,3,72,1,25.0,14.3,47.4,2.9,2,4,1,2,1,5,6.9,275,4.4
Cameron Sapp,102361,QB,NORFOLK,5,62.5,56,61,15.9,3.04,1,7,10.6,50.8,31,0,24,11.4,67,4,0.17,23,244,45.9,67.5,65.2,63.9,3,3,72,1,43.3,16.7,94.5,6.0,4,2,0,1,6,6,8.3,553,9.1
Daron Bryden,148436,QB,STNY BROOK,5,76.4,55,59,8.0,2.36,2,2,3.3,66.1,39,0,14,7.1,64,3,-0.07,22,303,43.3,56.2,56.0,57.3,0,0,65,0,39.1,28.6,95.2,6.3,4,1,0,2,2,4,6.2,379,6.4
Dematrius Davis Jr.,146660,QB,ALABAMA ST,4,75.4,57,59,5.8,2.91,0,4,6.7,67.8,40,0,32,7.0,80,3,-0.08,20,105,42.1,65.0,60.2,63.9,0,3,81,0,43.8,21.9,82.2,8.8,7,13,0,2,3,3,3.7,394,6.7
Eli Brickhandler,160410,QB,NC A&T,6,64.3,56,59,11.4,2.98,2,0,0.0,49.2,29,0,30,19.4,83,7,-0.24,21,246,41.7,49.8,39.3,67.1,1,2,92,2,36.1,36.7,64.4,13.3,11,13,0,0,2,6,6.5,342,5.8
Ryan Roberts,150076,QB,MCNEESE,5,72.2,54,58,5.9,2.31,0,3,5.1,58.6,34,0,11,12.8,65,5,-0.05,18,217,71.2,58.9,60.9,51.5,0,1,66,0,35.4,18.2,88.5,3.1,2,5,0,4,3,3,4.5,383,6.6
Walker Harris,150449,QB,NC CENT,5,75.5,53,57,12.1,2.34,1,3,5.1,64.9,37,0,12,7.5,63,3,0.1,23,247,49.0,74.6,73.3,70.4,0,0,66,3,54.0,25.0,117.5,4.8,3,3,0,3,5,2,3.0,439,7.7
Joe Pesansky,149434,QB,HOLY CROSS,5,69.2,52,56,16.8,2.65,0,7,12.1,57.1,32,0,13,11.1,62,4,0.22,24,181,29.1,91.3,92.3,54.6,1,2,65,0,46.8,30.8,101.7,6.5,4,1,0,3,5,2,3.1,499,8.9
Danny Lauter,162145,QB,GEORGETOWN,1,75.5,49,56,8.2,2.23,5,2,3.3,62.5,35,0,17,5.4,60,2,-0.19,17,172,46.0,68.6,68.0,61.0,2,2,64,0,45.0,11.8,89.0,3.3,2,2,0,0,3,3,4.7,428,7.6
Justin Allen,105560,QB,ELON,4,60.8,51,56,9.1,2.87,2,2,3.4,53.6,30,0,27,3.2,70,1,-0.35,13,162,48.6,46.9,41.8,65.3,1,2,74,0,30.0,29.6,58.6,11.4,8,6,0,2,1,4,5.4,280,5.0
Luca Stanzani,159449,QB,LIUSHAR,4,73.1,52,56,6.6,2.84,2,0,0.0,62.5,35,0,37,7.9,74,3,-0.38,17,1298,47.5,55.1,51.7,63.7,0,3,77,0,35.1,24.3,73.2,12.2,9,9,0,2,3,4,5.2,316,5.6
Nick Whitfield Jr.,159490,QB,ST FRANCIS,5,67.9,53,55,5.7,2.59,0,3,5.4,61.8,34,0,22,5.6,68,2,-0.04,20,299,22.0,45.7,37.6,65.9,0,1,69,1,41.2,31.8,103.4,10.3,7,6,1,1,4,6,8.7,438,8.0
C.J. Duell,153949,QB,CENT CT ST,2,72.5,51,53,11.5,2.72,1,4,7.0,66.0,35,0,17,5.4,59,2,0.15,28,133,22.3,74.4,75.4,59.5,0,0,63,0,52.5,11.8,118.0,3.4,2,4,0,1,3,3,4.8,534,10.1
Ty Englehart,162239,QB,PRESBYTERN,7,71.1,45,52,8.4,2.55,2,2,3.5,61.5,32,0,21,0.0,62,0,-0.14,19,271,77.6,67.3,45.8,79.6,1,3,68,0,41.9,23.8,81.4,8.1,5,5,0,4,4,5,7.4,330,6.3
Brody Palhegyi,150004,QB,W CAROLINA,5,64.0,50,52,10.6,3.34,2,4,7.4,59.6,31,0,21,3.1,70,1,0.28,26,344,29.2,70.0,70.2,61.9,0,2,73,0,54.3,9.5,96.4,2.9,2,16,0,0,4,5,6.8,437,8.4
Bryce Patterson,160569,QB,MOREHEAD,4,62.5,48,51,13.3,2.63,1,9,16.4,52.9,27,0,29,10.0,57,3,0.09,18,234,33.0,65.6,74.5,48.5,0,4,61,1,42.1,10.3,90.4,5.3,3,2,0,2,8,4,6.6,456,8.9
Carter Davis,154196,QB,LNDNWD,5,61.7,47,50,9.0,2.93,0,3,5.7,54.0,27,0,27,6.9,68,2,-0.32,20,949,60.5,66.8,63.5,64.8,0,3,71,0,33.8,25.9,73.0,10.3,7,10,0,3,3,2,2.8,371,7.4
