player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kevin White,178287,QB,NC A&T,8,65.5,194,208,10.8,3.04,1,10,4.6,57.2,119,0,102,6.3,263,8,-0.05,72,246,61.1,64.0,61.6,65.7,2,6,272,5,39.5,23.5,79.4,9.1,24,31,3,8,7,10,3.7,1521,7.3
Eric Rodriguez,160057,QB,TXAMEA,10,68.0,194,208,10.3,2.72,5,18,8.4,59.6,124,0,81,6.1,258,8,-0.09,87,1139,24.8,70.4,71.0,60.3,0,8,267,3,44.6,22.2,81.6,7.0,18,30,0,9,11,20,7.5,1411,6.8
Rowan Keefe,165386,QB,VALPO,12,67.8,202,208,9.3,2.51,3,12,5.4,61.5,128,0,74,6.6,253,9,-0.2,82,332,25.7,65.3,70.1,47.7,0,14,268,3,43.5,28.4,75.9,8.3,21,24,1,2,12,13,4.9,1566,7.5
J.T. Fayard,172783,QB,WOFFORD,7,76.3,194,207,8.6,2.31,2,11,5.0,65.7,136,0,53,8.1,221,12,-0.08,56,350,32.5,74.8,75.1,53.2,1,3,233,0,38.9,18.9,101.1,4.5,10,4,2,8,13,8,3.4,1461,7.1
Kaiden Bennett,147778,QB,DELWARE ST,12,67.0,194,204,8.7,2.83,4,8,3.6,60.3,123,0,81,5.4,252,7,0.08,85,152,61.3,64.4,52.0,77.1,2,7,273,7,44.8,25.9,78.5,8.3,21,25,1,3,7,10,3.7,1420,7.0
Deuce Hogan,129470,QB,NICHOLLS,8,74.0,177,203,5.8,2.76,2,3,1.4,60.1,122,0,80,6.9,222,9,-0.33,50,243,70.6,57.3,58.1,55.0,5,5,236,4,33.3,11.3,70.4,4.1,9,9,0,19,4,6,2.5,1067,5.3
Brady Stober,203110,QB,SAMFORD,10,71.6,183,199,7.6,2.74,5,5,2.4,61.8,123,0,77,6.1,241,8,-0.2,57,282,39.2,51.1,48.1,61.5,6,7,249,0,37.3,31.2,76.8,10.0,24,17,0,5,7,13,5.2,1247,6.3
Jake Weir,146840,QB,HOUCHR,11,59.6,183,196,10.2,2.71,2,6,2.9,49.5,97,0,81,11.0,225,12,-0.46,42,183,47.1,51.7,51.7,50.8,9,6,234,1,31.6,27.2,53.0,9.8,22,7,0,2,2,12,5.1,894,4.6
Aiden McCown,178971,QB,LAMAR,11,69.1,175,193,8.7,3.06,4,6,2.9,57.5,111,0,79,8.3,243,10,-0.13,73,204,30.0,56.9,56.3,56.6,3,6,259,0,40.7,16.5,85.3,5.3,13,37,0,11,10,10,3.9,1433,7.4
Logan Inagawa,206029,QB,DRAKE,11,71.7,180,189,8.3,3.08,2,9,4.5,67.7,128,0,93,0.8,232,1,0.1,80,153,62.2,67.7,65.8,63.6,0,4,245,2,46.1,16.1,95.9,6.5,15,25,0,7,9,12,4.9,1376,7.3
Cade McNamara,101620,QB,E TENN ST,8,74.0,177,187,8.2,2.44,5,12,5.9,66.3,124,0,62,5.3,212,7,-0.03,65,157,77.0,86.8,85.8,66.9,0,6,227,0,43.9,22.6,85.0,6.6,14,11,1,4,7,3,1.3,1282,6.9
Brennan Myer,192760,QB,BRYANT,5,69.2,172,185,10.6,2.87,5,12,6.1,56.2,104,0,71,12.6,206,15,0.02,68,124,53.6,81.3,78.7,68.6,3,7,219,0,42.2,14.1,72.6,4.9,10,11,1,4,7,10,4.6,1190,6.4
Johnny Weber,192878,QB,SE MO ST,6,69.2,172,179,8.9,2.6,1,6,3.1,59.2,106,0,48,10.9,201,13,-0.13,57,293,54.2,65.4,68.4,44.2,0,5,217,0,35.8,29.2,80.5,7.0,14,8,0,6,8,8,3.7,1108,6.2
Ashton Strother,208047,QB,SOUTHERN U,9,59.9,162,177,10.1,2.73,3,3,1.6,51.4,91,0,60,6.2,210,6,-0.1,51,297,57.4,51.8,53.0,52.0,0,5,220,1,35.7,18.3,66.9,5.2,11,22,2,10,4,7,3.2,1115,6.3
Destin Wade,163784,QB,N ALABAMA,9,62.3,162,177,11.1,2.85,2,13,6.8,52.5,93,0,71,7.9,213,8,-0.01,58,389,65.8,72.6,63.4,75.2,0,3,229,1,39.9,14.1,85.0,4.7,10,25,0,13,10,4,1.7,1164,6.6
Nate Bell,170673,QB,E WASHGTON,9,63.3,166,176,9.3,3.19,5,8,4.2,53.4,94,0,80,10.5,213,11,-0.24,47,161,43.2,79.2,61.5,88.3,0,6,232,1,35.2,16.3,69.5,6.1,13,24,0,5,7,11,4.7,1006,5.7
Ryan Stubblefield,123838,QB,SCAR STATE,9,67.9,165,175,10.5,2.45,1,13,7.2,55.4,97,0,50,13.4,208,15,-0.05,68,290,62.0,75.2,74.6,70.7,2,4,215,7,41.3,26.0,81.9,6.3,13,19,1,6,7,5,2.3,1252,7.2
Ron Peace,186224,QB,TXAMEA,6,62.5,160,173,11.8,2.57,2,15,8.4,53.8,93,0,69,7.0,198,7,-0.13,60,1139,24.6,79.7,78.4,64.5,0,5,203,0,39.9,18.8,79.4,6.6,13,12,3,8,6,11,5.4,1371,7.9
Zach Tanner,159923,QB,ROB MORRIS,8,57.9,159,173,11.3,2.59,6,8,4.4,49.1,85,0,55,7.6,196,7,-0.04,58,277,45.2,58.5,59.9,50.3,0,2,203,3,37.8,23.6,85.0,6.6,13,10,2,6,11,6,3.0,1061,6.1
Ralph Rucker IV,144625,QB,BUCKNELL,7,75.3,162,172,9.7,3.06,1,13,7.2,68.0,117,0,94,4.1,223,5,0.22,82,125,67.7,81.2,81.2,63.6,1,4,236,0,47.5,24.5,108.3,10.3,23,28,1,7,11,8,3.4,1564,9.1
Raymond Moore III,201451,QB,MORGAN ST,8,63.8,160,169,10.3,3.14,4,3,1.7,53.8,91,0,87,10.8,244,11,0.0,74,235,27.7,58.4,44.7,78.0,3,7,258,1,43.0,26.4,73.1,9.4,23,50,0,2,9,16,6.2,1041,6.2
Cal Swanson,174033,QB,HOLY CROSS,6,65.0,157,168,8.9,2.67,4,8,4.5,52.4,88,0,73,13.7,211,14,-0.26,56,181,77.2,65.6,63.5,65.5,3,5,221,2,38.4,24.7,71.5,8.5,18,22,0,4,6,5,2.3,1059,6.3
C'zavian Teasett,178078,QB,GRAMBLING,7,68.4,155,166,8.6,2.72,2,6,3.6,58.4,97,0,54,8.5,181,9,0.01,57,177,30.1,62.9,62.4,59.8,0,4,183,1,43.1,11.1,87.2,3.3,6,9,0,9,9,7,3.8,1133,6.8
Braden Davis,158114,QB,HAMPTON,10,73.3,150,165,6.7,2.75,6,2,1.1,61.8,102,0,60,7.3,207,8,-0.15,52,178,27.1,47.4,46.3,55.0,1,8,226,3,38.6,46.7,68.4,13.5,28,14,1,7,4,9,4.0,1068,6.5
Andrew Body,155202,QB,ALABAMA ST,8,76.4,157,162,9.9,2.92,2,8,4.7,70.4,114,0,46,5.0,203,6,0.54,89,105,48.3,91.3,81.0,91.0,2,1,214,1,57.6,23.9,142.8,5.4,11,29,0,1,20,5,2.3,1754,10.8
Ty Dieffenbach,170114,QB,CAL POLY,9,64.3,157,161,10.6,2.61,2,10,5.9,57.8,93,0,35,7.9,196,8,0.19,69,129,51.6,59.8,57.6,61.4,1,9,205,0,48.0,25.7,79.3,4.6,9,26,0,1,9,11,5.4,1303,8.1
Chris Zellous,153319,QB,STNY BROOK,7,70.0,150,159,6.9,2.51,1,8,4.6,62.3,99,0,65,5.7,190,6,-0.15,50,303,64.4,64.4,53.2,76.1,2,3,205,2,37.9,21.5,90.6,7.4,14,17,0,6,7,9,4.4,1137,7.2
JaCobian Morgan,123050,QB,JACKSON ST,7,70.0,140,156,10.8,2.67,5,11,6.8,60.3,94,0,49,4.1,179,4,0.21,61,194,65.5,89.6,80.9,84.5,1,2,185,0,44.1,10.2,102.0,2.8,5,18,2,8,11,4,2.2,1182,7.6
Bryce Schondelmyer,171537,QB,DAYTON,7,74.3,148,156,9.9,2.47,1,12,7.6,66.7,104,0,40,5.5,174,6,0.32,59,150,48.8,86.8,87.0,57.9,2,0,176,0,44.3,20.0,128.9,4.6,8,6,0,5,16,2,1.1,1388,8.9
Timmy McClain,144488,QB,BETH COOK,9,79.9,139,153,7.6,2.78,0,7,4.3,71.2,109,0,69,1.8,176,2,0.26,64,119,35.7,73.2,72.7,63.9,2,2,188,3,49.4,15.9,103.9,6.3,11,12,2,10,7,8,4.3,1198,7.8
Jake Schakel,191466,QB,E WASHGTON,4,77.0,139,153,8.8,2.81,5,8,4.9,68.0,104,0,53,2.8,175,3,0.01,51,161,54.0,80.6,81.2,56.7,2,3,186,1,44.6,24.5,86.5,7.4,13,9,1,6,4,5,2.7,1000,6.5
Brandon Nunez,183978,QB,MS VLY ST,10,60.7,140,151,8.3,2.34,2,6,3.8,49.7,75,0,38,11.8,156,10,-0.44,37,228,28.9,53.5,51.1,58.5,1,9,162,1,32.7,5.3,52.1,1.3,2,3,0,8,4,12,7.4,892,5.9
Frankie Weaver,191675,QB,MONMOUTH,5,74.0,146,150,7.9,2.28,4,4,2.6,66.0,99,0,25,8.3,160,9,0.1,57,231,45.6,61.9,60.2,60.0,0,3,165,0,46.3,40.0,113.6,6.3,10,0,0,0,13,7,4.2,1294,8.6
Connor Wolf,191443,QB,E ILLINOIS,10,68.1,135,150,9.4,2.73,5,5,3.3,58.0,87,0,72,5.4,175,5,-0.11,49,158,64.1,62.2,62.7,57.8,3,4,179,1,39.4,20.8,87.8,8.6,15,10,0,7,8,5,2.8,1104,7.4
Cole LaCrue,170324,QB,E ILLINOIS,10,64.0,136,148,9.9,2.81,7,6,3.9,54.7,81,0,68,6.9,193,6,-0.16,58,158,40.5,75.7,56.9,85.4,3,7,200,2,39.4,36.8,60.7,13.0,25,20,0,2,4,7,3.5,842,5.7
Dijon Jennings,156891,QB,WEBER ST,7,75.5,139,147,6.7,2.76,2,2,1.3,66.7,98,0,46,6.7,170,7,-0.19,42,342,67.6,58.5,59.5,53.1,2,5,183,1,34.7,17.4,76.1,4.7,8,15,0,4,4,6,3.3,832,5.7
Cardell Williams,156190,QB,SACRAMENTO,10,63.9,144,146,11.2,2.86,0,10,6.5,60.3,88,0,46,4.3,172,4,0.02,53,279,52.1,63.7,57.6,64.7,1,6,181,2,40.1,32.6,94.2,8.7,15,11,0,1,9,13,7.2,1348,9.2
Nate Hampton,147548,QB,GARD-WEBB,6,66.7,129,143,12.8,3.13,1,10,6.8,58.7,84,0,57,2.3,178,2,0.21,56,171,37.3,73.1,76.1,59.0,2,1,184,0,41.6,14.0,107.8,4.5,8,27,0,11,10,4,2.2,1247,8.7
Kael Alexander,189294,QB,STETSON,7,65.4,130,140,10.7,2.58,1,9,6.2,54.3,76,0,31,10.6,149,9,-0.2,40,302,59.9,53.1,56.6,45.5,0,5,155,3,34.2,9.7,79.3,2.0,3,6,0,9,8,9,5.8,935,6.7
Jacolby Criswell,122830,QB,E TENN ST,8,71.1,128,138,12.0,2.64,0,10,6.7,60.9,84,0,52,7.7,165,7,0.17,65,157,67.1,90.1,85.3,76.9,3,2,179,0,50.9,19.2,102.7,6.1,10,17,1,6,9,1,0.6,1131,8.2
Ean Rodrigue,178002,QB,NICHOLLS,8,74.6,122,129,6.5,2.72,4,2,1.4,65.9,85,0,45,6.6,149,6,0.14,46,243,29.4,66.4,71.3,54.6,0,1,159,0,40.9,15.6,98.7,4.7,7,13,1,2,6,2,1.3,910,7.1
Jaden Keefner,174907,QB,BRYANT,5,63.3,120,129,11.1,2.57,1,6,4.4,51.2,66,0,45,13.2,144,10,-0.11,48,124,78.0,77.0,75.3,66.2,3,3,152,0,41.7,6.7,71.8,2.1,3,12,1,4,4,4,2.6,819,6.3
Richard Torres,156456,QB,INCAR WORD,6,69.6,125,129,9.2,2.36,0,8,6.0,65.1,84,0,30,3.4,143,3,-0.21,41,189,59.2,66.1,67.4,47.0,0,5,147,0,37.8,30.0,74.4,6.3,9,5,0,4,3,6,4.1,819,6.3
Robert Coleman,76149,QB,LAMAR,7,74.3,113,126,5.6,2.67,2,1,0.8,61.1,77,0,56,8.3,148,7,-0.22,33,204,53.0,59.1,63.8,53.1,1,4,151,4,37.8,25.0,70.7,9.5,14,7,0,10,3,2,1.3,695,5.5
Cornelious Brown IV,98356,QB,ALAB A&M,4,78.4,116,125,7.6,2.53,4,6,4.6,64.0,80,0,43,12.1,140,11,0.25,51,104,45.7,74.5,70.5,73.9,1,1,146,1,47.9,9.3,106.0,2.9,4,10,0,4,7,6,4.1,1057,8.5
Christopher Dietrich,190659,QB,BUCKNELL,6,71.8,117,125,9.3,2.94,2,7,5.5,64.0,80,0,49,4.8,155,4,0.08,47,125,73.6,69.0,71.1,53.3,4,4,160,0,47.7,24.5,95.3,7.7,12,18,1,1,9,5,3.1,877,7.0
Maddox Kopp,144251,QB,HOUCHR,7,65.8,111,125,12.2,2.98,2,7,5.3,53.6,67,0,54,8.2,159,6,-0.26,39,183,53.1,66.3,62.8,65.9,4,2,167,0,32.7,31.5,80.1,10.7,17,17,1,7,5,6,3.6,799,6.4
Chris Irvin,146491,QB,W ILLINOIS,5,62.5,112,120,10.3,2.55,1,5,3.9,50.0,60,0,50,14.3,139,10,-0.29,34,345,62.5,68.9,67.7,64.9,5,3,148,2,34.5,22.0,70.3,7.9,11,8,0,2,5,2,1.4,666,5.6
Kobe Muasau,185530,QB,MORGAN ST,6,74.1,112,119,7.0,2.54,2,6,4.8,63.9,76,0,52,8.4,141,7,-0.07,38,235,20.0,66.9,68.1,57.2,0,3,148,2,39.0,19.2,85.1,7.1,10,10,0,5,4,10,6.8,832,7.0
Jack Stevens,185814,QB,WAGNER,9,68.1,113,119,7.4,2.53,4,3,2.4,60.5,72,0,51,6.5,155,5,-0.48,33,338,69.1,45.7,37.0,64.7,1,8,163,4,34.2,39.2,48.7,12.9,20,16,0,1,2,8,4.9,530,4.5
Zach Osborne,160474,QB,COLGATE,7,65.5,113,118,12.5,2.28,4,14,11.1,57.6,68,0,35,8.1,131,6,0.19,47,142,80.7,81.8,79.2,69.9,0,3,139,0,46.6,8.6,103.7,2.3,3,10,0,1,9,5,3.6,1098,9.3
Jared Lockhart,201210,QB,JACKSON ST,7,74.6,114,116,10.9,3.11,2,6,4.9,68.1,79,0,44,7.1,146,6,0.32,53,194,23.7,64.5,74.8,45.7,0,3,155,2,49.3,20.5,114.4,6.2,9,21,0,0,8,6,3.9,1207,10.4
Reggie Graff,165710,QB,UTAHTC,11,65.7,108,115,7.1,2.47,2,2,1.7,52.2,60,0,35,15.5,130,11,-0.15,36,1285,54.5,68.9,59.0,71.9,3,4,135,2,40.0,11.4,58.8,3.1,4,10,0,2,3,5,3.7,526,4.6
Ashten Snelsire,159175,QB,RICHMOND,8,60.6,109,115,10.9,2.63,3,9,7.4,53.0,61,0,36,7.6,125,5,0.12,39,276,80.4,56.9,50.5,65.6,2,5,132,2,43.2,13.9,83.0,4.0,5,5,0,1,8,9,6.8,872,7.6
Kyle Lowe,156595,QB,SE LA,12,75.0,108,115,6.1,2.17,3,5,4.3,65.2,75,0,27,7.4,128,6,0.07,42,294,50.0,80.7,80.2,68.0,2,4,130,1,48.4,14.8,96.4,3.1,4,6,0,2,8,2,1.5,863,7.5
Luca Stanzani,159449,QB,LIUSHAR,8,65.1,106,115,8.5,2.56,6,4,3.3,57.4,66,0,34,4.3,136,3,-0.13,39,1298,68.2,70.9,60.1,76.3,0,3,142,1,41.9,29.4,68.6,7.4,10,11,0,3,3,5,3.5,576,5.0
Jackson Gilkey,174092,QB,WEBER ST,5,60.6,109,115,11.8,2.4,2,7,5.8,51.3,59,0,30,10.6,126,7,-0.38,31,342,55.1,65.8,60.3,67.7,1,9,132,0,35.7,20.0,48.9,4.8,6,4,0,3,4,9,6.8,693,6.0
Cam'Ron McCoy,157481,QB,SOUTHERN U,10,61.9,105,114,10.6,2.68,2,11,9.3,46.5,53,1,54,18.5,149,12,-0.15,38,297,28.3,65.9,65.2,61.8,4,2,153,3,36.2,22.2,71.8,8.1,12,23,1,2,5,7,4.6,647,5.7
Bo Kelly,158923,QB,CAL POLY,7,68.6,105,112,10.3,2.72,2,8,6.5,56.3,63,0,43,12.5,123,9,-0.1,31,129,74.2,64.5,63.3,59.2,1,2,135,1,33.3,14.0,88.9,4.9,6,5,0,4,7,5,3.7,714,6.4
Jaxon Dailey,156650,QB,N IOWA,8,68.6,102,109,9.5,2.84,1,6,5.0,60.6,66,0,49,5.7,133,4,0.01,33,255,67.9,71.1,70.9,63.4,2,5,145,1,42.1,20.4,86.3,7.5,10,14,0,4,7,6,4.1,823,7.6
Te'Sean Smoot,163976,QB,ALABAMA ST,7,75.7,103,108,9.3,2.48,2,8,7.3,68.5,74,0,14,5.1,116,4,0.49,54,105,74.9,90.9,90.9,65.4,0,1,118,0,59.5,7.1,130.9,0.9,1,6,3,0,10,1,0.8,1158,10.7
Jack Henry,192029,QB,S DAK ST,6,60.4,101,106,12.8,2.76,2,3,2.7,54.7,58,0,33,4.9,129,3,-0.1,36,292,62.7,58.6,58.2,57.5,1,6,135,0,41.9,33.3,63.2,8.5,11,12,0,2,5,8,5.9,594,5.6
Tevin Carter,157995,QB,PRVIEW A&M,9,67.0,97,105,7.5,2.77,1,9,7.8,56.2,59,0,37,9.2,126,6,-0.16,27,270,30.0,68.3,60.5,71.5,2,2,137,1,35.7,13.5,74.9,4.0,5,16,0,5,3,6,4.4,615,5.9
Chris Stephenson,178446,QB,STETSON,7,59.1,93,99,7.2,2.57,1,2,1.9,54.5,54,0,38,1.8,123,1,-0.42,29,302,31.1,71.0,51.3,79.3,3,4,130,3,34.1,21.1,56.2,6.5,8,16,0,2,2,5,3.8,445,4.5
Hayden Benoit,209683,QB,GRAMBLING,4,63.8,94,99,9.3,2.58,3,5,4.9,54.5,54,0,28,10.0,119,6,-0.17,33,177,57.9,58.3,59.5,54.4,1,3,123,1,35.3,25.0,83.4,5.9,7,12,0,1,6,7,5.7,672,6.8
Luther Richesson,183971,QB,CENT ARK,5,72.3,94,99,9.3,2.6,0,8,7.5,61.6,61,0,35,10.3,121,7,-0.35,37,132,50.8,79.9,72.3,77.8,3,3,129,1,35.5,45.7,91.6,13.2,16,6,1,1,6,4,3.1,726,7.3
Ari Patu,146360,QB,N ALABAMA,6,59.1,88,95,8.9,2.5,1,2,1.9,50.5,48,0,25,7.7,105,4,-0.18,25,389,36.7,50.9,47.2,59.8,0,4,116,0,33.3,20.0,66.9,4.8,5,5,0,6,5,7,6.0,517,5.4
Cooper Panteck,203080,QB,ROB MORRIS,4,55.8,86,95,12.2,2.27,3,6,6.1,47.4,45,0,25,6.3,100,3,-0.31,24,277,54.0,55.5,58.0,42.4,1,4,103,0,35.0,12.0,56.4,3.0,3,2,1,4,2,7,6.8,578,6.1
Ethan Greenwood,161869,QB,LIUSHAR,7,64.4,87,94,12.3,3.34,3,5,5.2,55.3,52,0,41,7.1,114,4,0.02,36,1298,53.4,66.9,74.8,59.5,2,3,116,2,40.4,12.2,74.1,4.4,5,15,0,2,3,3,2.6,645,6.9
Tyler Voss,157830,QB,SAN DIEGO,5,62.2,90,92,8.0,2.48,1,2,2.1,58.7,54,0,20,3.6,99,2,-0.17,21,283,73.1,53.0,52.0,66.2,0,0,103,4,38.4,10.0,81.5,2.0,2,5,1,0,3,2,1.9,433,4.7
Quentin Hayes,186423,QB,CITADEL,12,65.1,86,91,11.6,2.92,1,9,9.0,61.5,56,0,41,0.0,114,0,0.19,36,139,51.3,74.5,61.9,74.9,2,4,123,2,46.5,26.8,105.5,9.6,11,12,0,2,8,6,4.9,898,9.9
Baxter Wright,192540,QB,MURRAY ST,8,78.4,88,90,5.5,2.4,0,1,1.1,75.6,68,0,30,1.4,114,1,-0.09,30,236,51.4,64.1,66.0,57.9,0,1,120,0,44.7,33.3,93.5,8.8,10,13,0,2,2,2,1.7,555,6.2
Dominic Campanile,201034,QB,HOLY CROSS,4,75.3,77,89,7.0,2.99,4,4,4.3,59.6,53,0,46,8.6,108,5,-0.36,20,181,57.5,66.4,65.7,62.1,1,1,112,1,29.6,23.9,74.8,10.2,11,8,0,7,1,2,1.8,514,5.8
Jonathan Palmer,201866,QB,TENN STATE,6,65.8,76,88,8.7,2.41,2,3,3.2,54.5,48,0,39,4.0,94,2,-0.58,15,308,72.6,53.7,53.2,61.1,3,6,100,1,31.9,12.8,42.8,5.3,5,1,0,7,1,2,2.0,420,4.8
Jordan Barton,86281,QB,WAGNER,6,71.6,81,88,8.0,2.97,4,5,5.4,60.2,53,0,42,8.6,115,5,-0.19,30,338,22.3,54.3,62.1,44.9,1,3,120,2,36.5,21.4,79.0,7.8,9,18,0,2,4,6,5.0,545,6.2
Danny Lauter,162145,QB,GEORGETOWN,3,73.2,82,86,8.7,2.22,0,1,1.1,62.8,54,0,26,10.0,89,6,0.33,34,172,52.2,68.3,71.3,41.7,3,1,94,0,47.2,3.8,99.0,1.1,1,2,1,0,5,2,2.1,621,7.2
Anthony Grigsby Jr.,184188,QB,CAL POLY,5,58.4,77,83,14.2,2.87,1,6,7.0,53.0,44,0,36,2.2,98,1,0.15,30,129,58.2,65.2,64.5,63.6,0,4,101,1,40.8,19.4,88.9,7.1,7,8,0,5,6,4,4.0,769,9.3
Bennett Judy,177955,QB,W CAROLINA,3,75.3,73,83,7.1,2.26,3,0,0.0,60.2,50,0,37,9.1,92,5,-0.28,19,344,59.3,60.1,59.2,64.4,3,2,97,1,35.9,16.2,75.6,6.5,6,3,0,4,3,3,3.1,425,5.1
Gavin Rutherford,178188,QB,STF AUSTIN,9,76.7,73,82,8.7,2.82,4,5,5.6,62.2,51,0,30,8.9,95,5,0.3,36,301,26.4,70.4,69.8,62.6,3,2,103,0,45.3,6.7,95.7,2.1,2,11,0,2,6,6,5.8,542,6.6
Ridge Docekal,158965,QB,BRYANT,4,62.9,70,80,10.5,2.81,1,6,7.0,48.8,39,0,32,11.4,83,5,-0.22,19,124,52.2,65.8,64.8,63.7,1,5,89,2,32.5,6.3,43.0,2.4,2,1,0,8,1,3,3.4,426,5.3
Battle Alberson,192097,QB,CHATTNOOGA,3,69.9,73,79,10.2,2.79,1,4,4.9,60.8,48,0,34,5.9,98,3,0.22,39,137,48.5,68.8,67.3,62.6,1,3,101,0,50.0,20.6,91.1,7.1,7,12,0,4,5,3,3.0,628,7.9
Jared Taylor,170695,QB,E WASHGTON,3,59.5,74,79,7.9,2.59,1,0,0.0,50.6,40,0,34,9.1,82,4,-0.19,15,161,80.7,59.9,48.4,70.0,1,0,85,0,36.6,2.9,62.6,1.2,1,2,0,3,0,2,2.4,348,4.4
Drew VanVleet,177653,QB,DAYTON,6,70.8,72,79,10.5,2.53,4,6,7.1,59.5,47,0,26,7.8,91,4,-0.09,29,150,72.7,64.9,68.1,52.9,1,4,96,2,38.5,42.3,80.7,12.1,11,1,0,2,5,4,4.2,551,7.0
Bryce Patterson,160569,QB,MOREHEAD,5,62.0,71,78,11.5,3.08,3,4,4.8,55.1,43,0,37,2.3,101,1,-0.24,33,234,54.9,49.4,48.7,56.0,3,4,106,0,37.6,16.2,63.8,5.9,6,17,0,1,2,6,5.7,536,6.9
Kingston Tisdell,202557,QB,WEBER ST,4,63.9,72,76,7.8,2.33,1,2,2.6,56.6,43,0,15,6.5,77,3,-0.33,19,342,49.9,39.9,40.8,58.2,1,2,77,2,33.8,6.7,75.7,1.3,1,0,0,2,3,5,6.5,442,5.8
Caleb Sanchez,191601,QB,COLUMBIA,4,60.9,69,75,9.7,2.81,3,2,2.6,50.7,38,0,26,9.5,81,4,-0.24,21,145,71.8,47.6,47.0,57.5,0,1,84,0,33.3,15.4,70.5,4.9,4,2,0,3,2,3,3.6,411,5.5
Will O'Dell,206486,QB,MARIST,8,74.3,70,74,8.6,2.68,2,6,7.1,63.5,47,0,32,9.6,97,5,-0.17,29,213,23.8,61.1,66.1,53.2,1,4,110,0,41.2,15.6,69.3,5.2,5,17,0,1,2,4,3.6,494,6.7
Jayden Whitaker,186934,QB,WOFFORD,5,61.2,67,74,9.4,2.99,2,4,5.0,48.6,36,1,45,12.2,94,5,-0.25,20,350,35.7,55.6,57.4,53.3,2,1,100,1,31.9,24.4,73.0,11.7,11,9,0,3,2,3,3.0,479,6.5
Luke Marble,188423,QB,S DAK ST,5,65.2,66,73,8.6,2.87,2,4,5.3,57.5,42,0,30,2.3,88,1,-0.24,23,292,55.2,52.2,51.5,57.4,2,2,91,2,36.4,20.0,85.4,6.8,6,9,0,3,4,8,8.8,500,6.8
Blaine Hipa,167662,QB,PRINCETON,8,68.2,66,73,10.4,3.04,1,4,5.1,56.2,41,0,24,8.9,88,4,-0.14,23,272,39.9,59.5,55.5,64.2,1,1,95,1,39.8,29.2,69.1,8.0,7,7,0,5,0,3,3.2,454,6.2
Daniel Greek,126950,QB,TARLETON,8,76.5,68,72,15.4,2.72,0,9,12.2,68.1,49,0,19,5.8,80,3,0.5,36,401,62.7,92.5,94.0,64.5,2,1,83,0,61.3,10.5,135.8,2.5,2,6,1,1,8,2,2.4,791,11.0
Colin Parachek,160568,QB,ALBANY,3,57.4,68,72,12.0,2.93,0,1,1.4,44.4,32,0,27,17.9,89,7,-0.19,25,106,53.3,55.4,52.7,64.4,1,2,90,1,37.1,18.5,50.2,5.6,5,12,0,3,1,4,4.4,311,4.3
Braden Graham,191899,QB,HOLY CROSS,4,66.2,71,72,7.3,2.06,0,0,0.0,56.9,41,0,16,12.8,76,6,-0.28,21,181,71.6,43.3,41.6,60.1,0,2,79,0,34.2,18.8,64.3,3.9,3,0,0,1,2,5,6.3,295,4.1
Tyrese Smith,185065,QB,PORTLAND,10,66.7,66,70,11.5,2.77,1,5,6.8,60.0,42,0,31,4.5,84,2,-0.24,23,269,84.5,80.0,66.3,79.3,0,4,88,4,39.3,25.8,72.7,9.5,8,6,0,3,2,4,4.5,586,8.4
Devin Page,177490,QB,CORNELL,3,54.0,63,67,8.3,3.0,1,4,5.7,47.8,32,0,25,5.9,75,2,-0.28,22,147,38.5,49.7,41.0,66.9,1,7,80,0,40.0,12.0,39.4,4.0,3,5,0,2,3,8,10.0,357,5.3
Caron Tyler,177813,QB,VALPO,7,65.6,64,67,6.9,2.62,2,2,2.9,59.7,40,0,30,4.8,97,2,-0.12,24,332,76.7,49.0,55.8,48.3,1,2,100,1,34.0,33.3,74.2,10.3,10,20,0,0,2,4,4.0,400,6.0
Jayden Sauray,162802,QB,DELWARE ST,10,62.5,64,66,12.5,3.09,0,4,5.6,59.1,39,0,36,2.5,85,1,-0.04,24,152,74.4,65.4,68.8,55.3,0,3,91,2,37.6,22.2,80.6,9.4,8,11,1,1,2,2,2.2,603,9.1
Davis Harsin,186187,QB,IDAHO ST,6,74.6,59,65,8.9,2.6,2,4,5.8,58.5,38,0,21,13.6,68,6,0.04,22,186,47.2,81.1,79.1,70.1,1,2,73,2,42.6,0.0,105.7,0.0,0,3,0,3,7,1,1.4,497,7.6
Isaiah Freeman,167256,QB,HAMPTON,4,65.0,60,65,9.0,2.57,1,0,0.0,53.8,35,0,27,10.3,78,4,-0.19,19,178,45.8,54.9,40.4,72.3,2,2,83,1,35.9,25.9,71.5,9.0,7,6,0,2,3,3,3.6,343,5.3
Chris Howell,171592,QB,LIUSHAR,5,48.4,62,65,13.2,2.88,2,3,4.6,40.0,26,0,23,13.3,74,4,-0.41,16,1298,56.5,54.7,45.4,67.4,0,4,74,0,31.1,17.4,32.7,5.4,4,5,0,1,1,6,8.1,278,4.3
