player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Tyler Jones,124208,S,TENN STATE,5,0,0,50.0,0,0,308,0,0,76.8,75.2,75.7,,62.9,50.2,0,0,0,1,12,25.0,1,0,0,29.2,1,0,0,6,0,17,34,0,0,0,0,0,17,34,0,17,11,0,3,0,2,0,0,12,1,12.0
Darryle Ware,124262,LB,TXAMEA,9,14,0,80.0,0,1,1139,1,0,48.8,67.1,4.7,77.0,78.1,55.3,3,3,0,0,14,16.1,9,0,2,90.3,12,0,0,317,0,174,386,59,0,0,59,0,0,327,44,168,10,20,33,2,15,6,0,85,71,7.1
Chayce Bishop,124271,LB,CHATTNOOGA,2,0,0,,0,0,137,0,0,62.4,56.4,70.3,59.2,53.2,27.6,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,11,0,4,17,0,0,0,0,0,0,17,1,12,6,0,0,0,0,0,0,0,0,
Antonio Doyle Jr.,124315,ED,JACKSON ST,11,14,0,75.0,1,1,194,1,0,67.6,64.5,16.4,67.3,62.2,63.1,2,18,0,0,12,11.8,4,0,4,92.7,3,4,0,46,0,42,477,421,0,5,383,33,0,56,239,196,10,16,16,1,4,24,0,27,11,9.0
Avery Hughes,124321,S,SAMFORD,3,0,0,100.0,0,0,282,0,0,31.4,30.8,75.0,59.2,43.4,39.4,0,0,0,0,32,33.3,1,0,0,158.3,3,0,0,7,0,12,25,1,0,0,1,0,10,24,1,12,7,1,2,0,3,0,1,40,-2,13.3
Chase Lloyd,124356,S,FL A&M,9,2,0,25.0,0,0,164,0,0,53.4,54.9,79.7,,59.5,46.1,0,0,0,0,6,33.3,2,0,0,39.6,1,0,0,11,1,60,92,0,0,0,0,0,50,92,0,32,27,2,2,1,4,0,0,6,1,6.0
Jeremiah Bodwin,124722,ED,NWSTATE,4,0,0,,0,0,257,0,0,,52.8,76.1,57.9,53.2,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,19,18,0,0,18,0,0,1,2,17,0,1,1,0,0,0,0,0,0,
Isaac Rollins,124843,CB,HARVARD,7,0,0,62.5,0,0,179,0,0,63.1,61.5,82.0,60.0,50.6,50.3,0,0,0,0,31,22.2,2,1,0,102.1,10,0,0,8,22,76,113,1,0,0,1,0,0,112,1,36,80,3,7,0,16,0,1,104,63,10.4
Toby Bolton,124922,CB,TENN TECH,9,1,0,58.3,0,0,309,0,0,74.2,69.6,80.0,,50.3,41.5,0,0,0,0,18,25.0,4,2,0,71.2,7,0,0,27,180,106,207,0,0,0,0,0,0,207,0,101,0,8,11,0,12,0,0,59,24,8.4
Juandarion Silas,124924,LB,KENNESAW,4,6,0,60.0,0,0,200,0,0,53.5,64.8,78.0,68.4,69.1,71.2,1,1,0,0,10,10.5,2,0,0,71.3,3,1,0,120,0,47,124,3,0,0,3,0,0,121,12,65,1,8,11,0,5,3,0,23,21,7.7
Jett Sutton,125047,S,N DAKOTA,3,1,0,,0,0,249,0,0,72.8,65.0,71.1,58.8,52.0,38.4,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,8,0,11,20,0,0,0,0,0,7,20,2,7,4,1,2,0,0,0,0,0,0,
Oscar Benson,125282,CB,N DAK ST,14,8,0,64.3,0,0,250,0,0,60.3,64.5,86.7,53.8,74.0,48.5,0,1,0,2,32,21.6,8,1,0,60.9,18,0,0,74,7,175,383,32,0,0,32,0,1,351,11,197,269,8,21,1,28,1,0,235,124,13.1
Sam Jung,125296,S,N DAK ST,15,11,0,61.1,0,1,250,0,0,77.5,72.4,47.8,,59.7,60.3,0,0,0,3,38,17.1,14,4,1,78.1,22,0,0,83,15,419,769,1,0,0,1,0,520,768,0,350,150,12,57,2,36,0,3,277,100,12.6
TK Marshall,125298,HB,N DAK ST,1,0,0,,0,0,250,0,0,,56.9,60.0,,60.0,,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,
Loshiaka Roques,125303,ED,N DAK ST,15,7,1,,0,0,250,1,0,60.1,65.2,84.5,65.6,61.1,50.9,6,13,0,0,,15.8,3,0,0,0.0,0,1,0,0,0,2,304,303,0,2,281,20,0,1,165,137,0,6,9,1,0,20,0,0,0,
Ty Satter,125304,S,N DAK ST,6,2,0,100.0,0,0,250,0,0,57.9,50.5,75.4,,41.0,30.0,0,0,0,0,3,40.0,4,0,0,79.2,1,0,0,17,0,18,40,0,0,0,0,0,18,40,0,22,4,0,4,0,1,0,0,3,9,3.0
Tyler Terhark,125310,WR,N DAK ST,1,0,0,,0,0,250,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Cole Wisniewski,125313,S,N DAK ST,14,31,0,47.5,1,1,250,0,0,91.8,93.0,87.7,60.2,88.4,80.5,2,2,1,8,41,11.7,13,4,1,25.5,19,0,0,199,4,394,688,2,0,0,2,0,437,686,5,289,46,24,67,2,40,4,0,225,107,11.8
Dyshier Clary,125320,DI,STNY BROOK,10,8,1,,0,0,303,0,0,,66.6,19.1,65.9,68.8,44.1,2,10,0,0,,19.4,6,0,4,0.0,0,3,0,1,0,0,479,477,25,447,0,5,0,2,245,234,0,13,17,3,0,15,0,0,0,
Deco Wilson,125381,S,FL A&M,9,12,0,46.2,0,1,164,0,0,89.4,86.4,86.1,58.3,64.6,77.8,1,1,1,3,22,10.9,5,1,0,24.0,6,0,0,112,7,211,376,1,0,0,1,0,170,375,3,162,86,11,29,1,13,2,0,72,17,12.0
Jayvont Williams,125672,S,VILLANOVA,1,0,0,,0,0,334,0,0,63.8,63.9,72.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,7,11,0,0,0,0,0,10,11,0,4,0,0,0,0,0,0,0,0,0,
Peyton Kramer,125693,WR,TARLETON,1,0,0,,0,0,401,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Brayden Darrell,125882,ED,LNDNWD,4,1,0,,0,0,949,0,0,,63.1,76.6,56.4,65.1,73.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,34,34,0,4,23,7,0,0,12,22,0,1,1,0,0,0,0,0,0,
Tyson Williams,125941,CB,ABILENE CH,9,0,0,25.0,0,0,100,0,0,71.7,74.2,76.2,60.7,61.0,75.1,0,1,0,0,14,0.0,0,1,0,41.7,1,0,0,1,3,25,32,1,0,0,1,0,0,31,1,6,27,0,1,0,4,1,0,14,4,14.0
Jaycob Tatum,126514,LB,W ILLINOIS,3,1,0,,0,0,345,0,0,,67.7,68.4,,66.3,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,
Kendall Huston,126531,ED,W ILLINOIS,1,0,0,,0,0,345,0,0,,46.1,71.7,,48.3,74.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,4,3,0,0,3,0,0,1,0,4,1,1,1,0,0,0,0,0,0,
Michael Teason,126548,LB,MO STATE,2,1,0,,0,0,230,0,0,48.2,58.2,70.3,,70.5,26.6,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,12,0,4,13,0,0,0,0,0,0,13,0,9,1,0,0,0,0,0,0,0,0,
Jordan Marshall,126554,CB,E KENTUCKY,1,0,0,,0,0,159,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Chase Allen,126962,S,AUSTINPEAY,4,2,0,,0,0,116,0,0,63.5,59.1,72.0,59.7,55.8,80.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,13,1,6,28,1,0,0,1,0,3,27,1,21,8,0,2,0,0,0,0,0,0,
Jack Stoll,127096,LB,CENT CT ST,11,16,1,72.7,0,0,133,0,0,55.2,58.0,77.4,65.0,57.8,64.8,0,2,0,0,22,15.6,7,0,0,128.6,8,2,0,273,0,97,281,6,0,0,6,0,0,275,24,160,2,13,22,5,11,4,1,94,71,11.8
Vahn Friday,127377,DI,STHLSK,4,1,1,,0,0,1470,0,0,,82.6,81.0,75.5,79.9,78.4,1,1,0,0,,0.0,0,0,0,0.0,0,1,1,0,0,0,112,112,75,37,0,0,0,0,50,62,0,9,8,1,0,3,0,0,0,
Ejike Adele,127510,ED,DARTMOUTH,8,3,0,,0,0,148,1,0,61.2,74.4,80.6,70.4,69.0,38.3,2,4,0,0,,25.0,3,0,0,0.0,0,1,0,0,0,0,129,129,0,14,88,27,0,0,66,63,0,3,6,0,0,7,0,0,0,
Kahzir Brown,127825,CB,MAINE,11,15,1,55.6,0,1,212,0,0,70.5,79.0,84.6,61.7,92.3,87.1,0,0,0,1,62,4.6,3,3,1,88.1,25,1,0,96,443,265,569,29,0,0,29,0,0,540,20,284,0,17,47,5,45,1,2,369,158,14.8
Keydrain Calligan,127949,CB,JACKSON ST,9,4,0,51.7,0,0,194,0,0,61.5,60.9,23.8,47.7,64.8,52.2,0,2,0,1,20,21.4,6,0,1,89.8,15,0,0,46,12,203,324,15,0,0,15,0,30,309,3,118,221,12,18,3,29,2,4,135,57,9.0
Denver Parker,128009,S,AUSTINPEAY,3,1,0,0.0,0,0,116,0,0,84.2,83.8,74.8,59.2,78.7,80.9,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,12,0,7,31,0,0,0,0,0,16,31,1,23,3,0,3,0,1,0,0,0,0,
Andy Nwaoko,128136,ED,STNY BROOK,6,6,1,,0,0,303,0,0,61.4,66.0,52.7,69.2,60.0,83.4,1,5,0,0,,0.0,0,0,1,0.0,0,4,0,1,0,0,245,244,1,9,196,38,0,1,123,122,0,10,9,0,0,10,0,0,0,
Devon Edwards,128149,LB,LNDNWD,3,6,0,75.0,0,0,949,0,0,64.7,63.3,79.2,65.0,58.4,50.0,1,1,0,0,11,25.0,7,0,0,79.2,3,1,0,123,0,72,137,1,0,0,1,0,1,136,3,62,11,10,15,2,4,3,0,14,10,4.7
Payton Polson,128164,LB,N COLORADO,8,10,0,100.0,0,0,253,0,0,55.2,58.2,78.3,56.5,60.5,61.9,0,0,0,0,30,13.5,5,0,0,158.3,5,0,0,169,1,57,178,5,0,0,5,0,0,173,9,112,2,12,22,1,5,0,1,87,13,17.4
Sanjay Strickland,128168,LB,LNDNWD,6,7,0,76.5,0,0,949,0,0,63.6,55.6,82.4,52.0,47.1,61.3,0,1,0,0,22,18.2,6,0,0,115.6,13,0,0,162,0,127,267,40,0,0,40,0,0,227,26,114,64,12,20,1,17,1,1,123,83,9.5
Da'Marcus Johnson,128179,ED,E WASHGTON,11,15,1,,0,1,161,0,0,67.9,75.0,70.5,76.3,68.1,56.5,11,23,0,0,,16.1,9,0,1,0.0,0,8,0,6,0,5,548,542,0,4,390,148,0,6,260,283,0,23,32,3,0,42,0,0,0,
Riley Wilson,128218,ED,MONTANA,13,8,0,66.7,0,0,232,0,0,43.7,83.5,91.1,86.4,81.9,83.9,11,18,0,0,11,4.7,2,1,0,72.9,6,10,0,197,0,74,455,248,0,0,248,0,0,207,223,158,8,36,33,5,9,39,0,33,22,5.5
Mathias Bertram,128255,LB,IDAHO,13,17,0,73.5,0,1,185,0,0,69.2,69.6,86.0,59.6,69.6,41.3,1,4,0,0,76,21.9,16,3,0,118.1,25,0,0,150,9,309,565,20,0,0,20,0,7,545,17,239,379,22,40,7,34,5,2,287,160,11.5
Jake Saltonstall,128278,DI,N DAKOTA,12,4,0,,0,0,249,1,0,60.2,63.1,82.7,53.0,68.3,29.0,0,4,0,0,,29.4,5,0,0,0.0,0,0,0,0,0,0,276,276,10,158,46,62,0,0,147,129,0,5,8,0,0,4,0,0,0,
Mikale Greer,128324,CB,N ARIZONA,10,4,0,70.6,0,0,252,0,0,86.7,83.8,9.8,,65.9,76.0,0,0,0,1,44,6.3,1,3,1,76.6,12,0,0,23,246,167,283,1,0,0,1,0,2,282,0,116,11,3,11,1,17,0,0,164,29,13.7
Dominic Brown,128346,CB,UTAHTC,1,0,0,,0,0,1285,0,0,61.3,57.2,70.0,,54.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,8,2,12,0,0,0,0,0,0,12,0,10,1,0,0,0,0,0,0,0,0,
Daniel Caloca,128350,DI,WAGNER,3,1,1,,0,0,338,0,0,,65.4,75.0,68.4,61.1,72.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,17,17,14,3,0,0,0,0,5,12,0,1,1,1,0,0,0,0,0,
Dondi Fuller,128353,LB,UTAHTC,11,27,0,81.5,1,0,1285,1,0,67.8,67.6,29.1,66.8,67.2,82.4,5,0,0,0,15,7.6,8,0,2,91.0,22,2,0,449,1,231,593,98,0,0,98,0,0,495,46,316,45,34,70,4,27,7,0,158,159,7.2
A.J. Seay,128788,CB,N ALABAMA,11,8,0,49.0,0,0,389,0,0,60.5,61.6,42.3,52.7,69.7,64.7,0,0,1,2,87,13.9,5,6,6,82.4,25,0,0,33,522,290,574,2,0,0,2,0,1,572,3,281,15,6,23,0,51,0,2,523,193,20.9
Jeremiah Bailey,129179,ED,E KENTUCKY,11,5,1,,0,1,159,1,1,,68.5,82.4,59.1,74.9,72.0,0,9,0,0,,8.3,1,0,0,0.0,0,3,0,0,0,0,267,267,0,37,95,135,0,0,165,102,0,6,6,1,0,12,0,0,0,
Reuben Lowery III,129393,CB,CHATTNOOGA,9,6,0,67.7,0,1,137,0,0,65.5,67.5,19.9,67.7,77.0,84.4,0,0,0,0,40,3.6,1,4,1,123.5,21,1,0,55,150,181,313,7,0,0,7,0,6,306,4,128,94,10,21,0,31,1,3,243,80,11.6
Jamoi Mayes,129394,WR,CHATTNOOGA,1,0,0,,0,0,137,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Bo Spearman,129400,LB,CHATTNOOGA,10,11,1,78.6,0,0,137,2,0,73.8,64.1,37.6,61.8,54.7,50.7,0,0,0,0,53,20.3,13,1,1,107.4,11,0,0,335,1,205,397,6,0,0,6,0,6,391,13,179,48,22,40,3,14,0,0,137,110,12.5
Jordan Walker,129403,S,CHATTNOOGA,13,21,0,69.2,0,1,137,0,0,74.4,73.7,45.3,79.3,67.8,80.8,0,0,0,3,59,10.0,8,1,2,75.2,18,2,0,301,1,408,757,5,0,0,5,0,320,752,1,348,130,21,51,4,26,2,1,263,122,14.6
Quay Wiggles,129404,DI,CHATTNOOGA,12,5,2,,0,0,137,0,0,64.2,61.7,31.2,60.3,62.9,50.2,2,7,0,0,,20.0,5,0,3,0.0,0,4,0,0,0,0,515,514,13,448,7,46,0,1,290,225,0,16,15,4,0,13,0,0,0,
Nicholas Grieser,129441,CB,DAYTON,8,2,0,66.7,0,0,150,0,0,60.6,61.2,79.8,,62.7,67.0,0,0,0,0,28,11.1,1,0,0,128.0,6,0,0,11,2,74,91,0,0,0,0,0,9,91,0,17,69,2,6,0,9,0,1,72,7,12.0
Isaac Dowling,129553,LB,MERCER,5,10,0,100.0,0,0,219,0,0,77.0,74.0,79.7,57.9,68.1,70.2,0,0,0,0,15,10.3,4,0,0,90.6,4,1,0,189,0,109,229,2,0,0,2,0,0,227,12,108,38,13,25,4,4,1,0,23,2,5.8
TJ Moore,129562,CB,MERCER,13,7,2,62.3,1,1,219,0,0,71.8,70.5,85.3,84.1,53.3,63.0,0,1,0,0,38,14.3,8,4,1,112.4,38,0,0,43,626,385,669,0,0,0,0,0,0,669,1,283,0,14,41,1,61,1,4,535,174,14.1
Jordan Swain,129565,DI,MERCER,13,8,1,,0,0,219,0,0,62.9,63.8,64.3,59.7,65.5,74.3,1,8,0,0,,4.2,1,0,1,0.0,0,3,0,0,0,0,425,425,90,327,1,7,0,0,230,195,0,14,15,2,0,12,0,0,0,
Jaden Taylor,129567,DI,NC CENT,12,20,1,,0,1,247,0,0,66.7,80.1,84.8,63.0,85.6,78.0,4,7,0,0,,4.4,2,0,0,0.0,0,5,0,0,0,0,487,487,61,386,2,38,0,0,261,226,0,20,23,4,0,16,0,0,0,
Devin Hightower,129621,LB,RHODE ISLD,11,2,0,100.0,0,0,274,0,0,56.1,61.4,77.7,66.7,63.4,68.1,0,0,0,0,16,9.1,1,0,0,118.8,1,0,0,52,0,30,71,14,0,0,14,0,0,57,9,32,5,5,8,0,1,0,0,16,3,16.0
Nikobe Myers,129629,S,ALAB A&M,4,1,0,50.0,0,0,104,1,0,52.3,51.2,71.5,,55.6,23.2,0,0,0,0,16,66.7,2,0,0,77.1,1,0,0,3,0,4,15,0,0,0,0,0,2,15,0,11,9,0,0,0,2,0,0,16,16,16.0
Jalen Glaze,129653,CB,FL A&M,4,1,0,100.0,0,0,164,0,0,67.1,60.7,0.0,60.0,57.6,36.1,0,0,0,1,16,28.6,2,0,1,66.7,4,0,0,10,0,20,45,1,0,0,1,0,0,44,1,24,32,2,4,1,4,0,0,38,19,9.5
Jordan Butler,129719,DI,ABILENE CH,10,5,0,,1,0,100,0,0,63.6,53.2,6.1,55.3,56.7,54.2,0,0,0,0,,15.4,2,0,3,0.0,0,0,0,0,0,1,250,250,170,73,0,7,0,0,114,135,0,4,6,0,0,0,0,0,0,
Jaren Banks,129840,LB,E WASHGTON,11,14,0,85.7,0,0,161,2,1,69.7,70.1,45.4,70.1,68.0,71.5,2,4,0,0,63,13.1,8,1,1,145.0,18,3,0,347,4,205,465,37,0,0,37,0,1,428,35,225,76,21,39,1,21,9,2,235,156,13.1
Terreance Ellis,129845,LB,ALCORN ST,11,32,0,83.3,0,1,107,1,0,69.9,81.2,55.6,69.8,83.1,77.1,4,11,0,1,46,9.3,9,1,1,106.3,15,6,0,465,0,218,568,62,0,1,61,0,2,506,82,268,38,41,56,2,18,21,1,191,152,12.7
Amir Byrd,129872,S,MAINE,4,0,0,42.9,0,0,212,0,0,59.3,57.8,82.8,59.0,52.5,29.8,0,0,0,0,15,36.4,4,1,0,58.6,3,0,0,23,0,70,127,0,0,0,0,0,58,127,1,56,45,0,7,0,7,0,0,35,22,11.7
Isiah Childs,130284,HB,MONTANA,3,0,0,,0,0,232,0,0,,60.4,60.0,,60.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
Ronald Jackson Jr.,130297,CB,MONTANA,15,4,0,42.1,2,0,232,0,0,70.8,73.2,83.7,70.0,78.5,69.6,0,1,0,1,42,12.0,3,2,4,47.6,16,0,0,41,433,284,480,2,0,0,2,0,1,478,3,193,3,8,18,0,38,1,0,195,66,12.2
George Qualls Jr.,130313,WR,SOUTHERN U,1,0,0,,0,1,297,0,0,,70.5,60.0,,60.0,73.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,1,1,1,0,0,0,0,0,
Marcus Sheppard,130383,CB,N DAK ST,15,3,0,59.0,1,0,250,1,0,65.7,66.1,86.7,64.9,62.7,51.2,0,0,0,0,41,19.4,6,6,3,114.9,23,1,0,8,470,293,512,29,0,0,29,0,0,483,5,214,4,5,22,1,39,1,3,356,69,15.5
Jack Wardzala,130391,DI,DAYTON,10,7,0,,0,0,150,0,0,48.3,68.5,62.9,69.3,70.1,42.5,3,6,0,0,,17.9,5,0,1,0.0,0,5,0,1,0,2,397,394,49,326,2,17,0,3,228,167,0,15,16,2,0,14,0,0,0,
Jeremiah Batiste,130509,CB,CHATTNOOGA,2,0,0,100.0,0,0,137,0,0,72.5,73.7,72.3,,64.6,77.9,0,0,0,0,13,0.0,0,0,0,118.8,1,0,0,0,15,5,15,0,0,0,0,0,0,15,0,10,0,2,3,0,1,0,0,13,0,13.0
CJ Dunn,130551,ED,ALAB A&M,2,0,0,,0,0,104,0,0,,67.5,72.9,64.9,63.0,70.8,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,10,10,0,0,9,1,0,0,7,3,0,1,1,0,0,1,0,0,0,
Jaelen Crider,130616,DI,YNGTOWN ST,13,1,1,,0,0,353,0,0,,66.0,81.7,58.4,70.2,73.4,1,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,140,139,36,102,0,1,0,1,91,49,0,2,2,0,0,4,0,0,0,
Jamarion Ellis,130674,ED,ALAB A&M,11,7,0,100.0,0,1,104,3,0,87.1,72.7,68.2,55.6,74.2,58.0,0,7,0,0,38,15.2,5,0,1,118.8,2,4,0,35,0,22,471,435,1,52,300,82,0,36,218,231,1,18,21,3,2,11,0,61,76,30.5
Brian Booker,131222,DI,TEXAS STHN,9,6,0,,1,0,313,0,0,,73.2,11.6,61.5,81.8,65.7,0,4,0,0,,9.1,2,0,3,0.0,0,1,0,0,0,0,278,278,180,96,1,1,0,0,127,151,0,9,14,1,0,5,0,0,0,
Demichael Porter,131287,S,TEXAS STHN,5,3,0,,0,0,313,0,0,60.2,68.0,77.1,59.5,79.9,83.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,18,1,24,51,0,0,0,0,0,22,51,1,26,10,1,2,0,0,0,0,0,0,
Quincy Johnson,131445,S,MORGAN ST,8,8,0,45.5,0,0,235,0,0,68.3,68.9,82.7,69.5,66.1,75.1,1,1,0,1,13,8.7,2,0,0,56.8,5,0,0,61,3,115,247,11,0,0,11,0,150,236,5,127,21,6,13,1,11,2,2,40,22,8.0
Jabar Triplett,131598,LB,GRAMBLING,1,0,0,,0,0,177,0,0,46.4,41.5,70.0,,60.1,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,7,2,7,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,
Devin Grant,131680,ED,INCAR WORD,10,2,1,,0,1,189,1,0,77.5,80.0,83.6,86.8,61.7,57.7,0,13,0,0,,25.0,4,0,0,0.0,0,2,0,3,0,0,290,287,21,82,97,87,0,3,144,146,0,9,10,4,0,15,0,0,0,
Johnathan Riley,131752,S,CENT CT ST,10,3,0,75.0,1,0,133,0,0,48.5,50.8,81.8,,54.1,37.3,0,0,0,0,35,29.2,7,0,1,114.6,3,0,0,126,1,111,250,3,0,0,3,0,79,247,0,139,41,5,14,1,4,0,0,48,32,16.0
Kobey Fitzgerald,131792,LB,VALPO,11,9,0,100.0,0,0,332,0,0,60.2,68.1,81.6,67.2,71.8,54.4,0,5,0,0,80,18.9,7,0,1,152.1,10,3,0,329,0,177,380,17,0,0,17,0,0,363,34,169,33,17,21,2,10,8,1,140,91,14.0
Grady Liddell,131799,LB,CAL POLY,3,0,0,,0,0,129,0,0,60.0,35.6,68.2,,36.1,26.6,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,9,0,1,9,0,0,0,0,0,0,9,0,8,0,1,1,0,0,0,0,0,0,
Rob Bonar,131848,LB,LAMAR,11,18,0,83.3,0,0,204,0,0,70.8,67.1,83.0,57.2,63.0,63.0,3,1,0,0,29,13.8,9,0,0,133.7,10,0,0,416,1,165,431,6,0,0,5,1,0,425,26,240,8,29,38,7,12,4,1,113,85,11.3
Sione Tuha,131880,LB,N COLORADO,9,1,0,50.0,0,0,253,0,0,60.8,63.9,72.9,55.2,66.4,68.3,0,0,0,0,9,9.1,1,0,0,62.5,1,0,0,72,0,31,79,2,0,0,2,0,0,77,5,43,5,2,9,0,2,0,0,9,4,9.0
Sawyer Racanelli,131910,WR,MONTANA,3,0,0,,0,0,232,0,0,,60.2,60.0,,60.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
Moon Ashby,131923,ED,UTAHTC,10,1,0,,1,0,1285,0,0,60.0,60.1,11.2,60.1,63.3,61.2,1,2,0,0,,16.7,1,0,1,0.0,0,0,0,0,0,0,80,80,0,1,63,16,0,0,42,38,0,2,4,0,0,3,0,0,0,
Lamar Campbell,131926,CB,MONTANA,2,0,0,50.0,0,0,232,0,0,52.8,52.9,74.3,,60.0,,0,0,0,0,40,,0,0,1,94.8,2,0,0,0,26,24,26,0,0,0,0,0,0,26,0,2,0,0,0,0,4,0,0,49,4,24.5
Marquise Freeman,131931,ED,CHATTNOOGA,12,2,0,,0,0,137,0,0,65.5,59.9,28.9,66.3,53.9,38.0,0,3,0,0,,30.0,3,0,1,0.0,0,1,0,6,0,9,135,125,0,0,124,1,2,10,63,63,2,3,5,0,0,4,0,0,0,
Alphonse Oywak,131949,CB,E WASHGTON,11,7,0,65.7,0,0,161,0,0,57.6,57.6,84.9,65.8,54.2,61.9,1,0,0,0,51,17.9,7,3,2,118.3,23,0,0,31,378,211,445,19,0,0,19,0,8,426,6,228,9,3,25,2,35,1,2,356,145,15.5
Zane Thornton,131958,S,E WASHGTON,8,5,0,46.2,0,0,161,1,0,31.5,42.4,80.8,63.0,59.3,57.8,0,0,0,1,65,18.2,4,1,0,100.2,6,0,0,52,3,75,191,2,0,0,2,0,99,189,5,111,35,2,13,0,13,0,2,170,58,28.3
Jaheim Lowe,132049,LB,TXAMEA,8,8,0,90.0,0,0,1139,0,0,48.6,62.8,83.1,69.4,70.7,73.1,0,3,0,0,22,9.1,3,0,0,135.8,9,1,0,204,0,100,240,23,0,0,23,0,0,217,25,115,13,10,22,0,10,4,1,86,70,9.6
Joey Johnson,132059,CB,LAMAR,2,0,0,,0,0,204,0,0,63.8,69.4,0.0,66.1,74.5,78.4,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,5,0,6,28,2,0,0,2,0,0,26,0,22,21,1,3,0,0,0,0,0,0,
Syncere Massey,132106,DI,ABILENE CH,8,6,0,,0,0,100,0,0,58.7,57.0,85.0,58.3,55.0,26.4,1,4,0,0,,31.6,6,0,0,0.0,0,0,0,1,0,2,283,282,213,68,0,1,0,1,143,138,0,3,7,0,0,5,0,0,0,
Jomel Robinson,132294,ED,CHARLES SO,1,1,0,100.0,0,0,135,0,0,57.9,46.3,74.5,55.3,41.9,30.4,0,0,0,0,29,33.3,2,0,0,118.8,2,0,0,10,1,6,39,24,0,1,8,15,0,15,15,18,4,2,3,1,2,0,0,31,10,15.5
Demetrios Walker II,132316,ED,MCNEESE,9,0,0,100.0,0,0,217,0,0,63.7,65.5,0.0,66.9,64.0,79.9,2,6,0,0,2,0.0,0,0,1,79.2,1,1,0,21,0,13,81,54,0,0,54,0,0,27,46,22,6,3,4,0,1,9,0,2,0,2.0
Brice Bass,132404,ED,GARD-WEBB,12,7,2,100.0,0,1,171,0,0,67.6,70.4,26.5,71.5,67.6,68.2,2,18,0,0,29,11.1,3,0,3,118.8,1,7,0,1,0,4,441,440,0,10,218,212,0,1,261,176,0,20,17,2,1,27,0,29,21,29.0
