player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Asa Gregg,172837,WR,ALABAMA ST,12,13.3,4,66.7,50.0,3,6,0,0.0,0,0.49,15,105,0,85.1,69.9,64.2,,63.9,0.0,0,1,38,0.0,0,198,1,57.4,18,96.0,190,11.6,23,104.9,27,2,88.4,175,246,63,3.5,13.7,1.29
Damian Harris,142993,WR,WM & MARY,9,7.1,6,70.4,0.0,0,1,0,9.5,2,0.2,7,348,1,62.5,26.2,60.6,,59.2,0.0,0,0,40,0.0,0,168,0,39.6,19,94.0,158,41.1,69,88.0,27,0,57.1,96,177,104,5.5,9.3,1.12
Jaleel Sales,165229,WR,DAVIDSON,12,12.1,4,55.6,0.0,0,1,0,6.3,1,-0.31,9,149,0,69.9,70.2,55.3,,58.4,0.0,0,2,38,0.5,1,204,1,33.3,15,96.6,197,80.4,164,44.7,27,0,19.1,39,176,91,6.1,11.7,0.89
Cade Cox,177909,TE,VA MILT IN,12,8.2,0,38.5,0.0,0,4,2,28.6,4,-0.47,2,336,0,29.7,68.7,42.1,74.4,45.8,45.4,94,0,21,17.4,36,207,5,25.0,10,76.3,158,49.8,103,46.6,26,0,3.4,7,62,11,1.1,6.2,0.39
Hyatt Timosciek,171335,TE,TENN MARTN,12,6.9,0,69.2,25.0,1,4,0,5.3,1,-0.14,7,310,1,72.8,25.3,58.4,75.1,61.2,45.7,74,0,32,8.6,14,162,0,43.1,18,87.0,141,45.1,73,88.5,26,0,9.3,15,179,73,4.1,9.9,1.27
Jordan Washington,192539,HB,MURRAY ST,12,-2.4,4,88.5,,0,0,0,8.0,2,-0.09,7,236,0,66.7,59.3,65.8,72.1,59.1,0.0,0,1,60,20.7,40,193,0,44.8,23,75.1,145,11.9,23,96.0,26,1,4.7,9,203,272,11.8,8.8,1.4
Denzel Lambert,185741,WR,ST FRANCIS,7,8.5,2,61.5,33.3,1,3,0,5.9,1,-0.04,7,299,0,70.9,69.5,58.8,,57.1,0.0,0,0,31,0.0,0,179,0,44.3,16,97.2,174,23.5,42,74.5,26,0,76.5,137,132,65,4.1,8.3,0.76
Josh Evans,183960,WR,BETH COOK,12,17.4,4,57.7,40.0,4,10,0,0.0,0,0.18,12,119,0,83.8,69.2,64.2,,63.2,0.0,0,1,53,0.0,0,226,0,49.1,15,94.7,214,7.5,17,96.2,26,1,92.5,209,307,57,3.8,20.5,1.43
Tariq Sims,145353,HB,WM & MARY,11,-1.2,4,88.5,0.0,0,1,0,4.2,1,0.42,10,348,0,76.7,67.5,66.2,57.9,76.3,1.3,2,0,43,16.0,24,150,0,53.2,23,80.0,120,7.3,11,139.3,26,3,0.7,1,213,252,11.0,9.3,1.78
Braden Dougherty,171112,TE,COLUMBIA,10,8.1,0,76.9,25.0,1,4,0,4.8,1,-0.13,10,145,0,85.9,70.2,57.0,65.6,62.9,70.8,199,1,39,21.7,61,281,3,36.7,20,74.4,209,23.5,66,99.4,26,1,4.6,13,227,87,4.4,11.4,1.09
Tyson Schilling,186229,WR,STTHOM,12,13.0,4,50.0,20.0,1,5,0,23.5,4,0.39,9,1129,1,29.7,22.1,63.8,,64.0,0.0,0,0,64,0.0,0,110,1,45.8,13,97.3,107,26.4,29,101.0,26,1,73.6,81,277,138,10.6,21.3,2.59
Arlie Lee,186290,WR,CENT ARK,11,16.2,0,42.3,30.8,4,13,0,8.3,1,-0.15,10,132,0,64.6,70.6,70.7,,70.5,0.0,0,1,47,0.0,0,100,0,38.1,11,97.0,97,14.0,14,84.6,26,2,86.0,86,235,45,4.1,21.4,2.42
Taron Biles-Walker,174272,WR,NORFOLK,12,7.9,2,57.7,0.0,0,1,0,6.3,1,-0.26,8,244,0,70.9,71.6,60.0,,60.7,0.0,0,0,16,0.0,0,160,0,41.6,15,93.1,149,98.8,158,70.4,26,0,0.6,1,126,61,4.1,8.4,0.85
Zaden Jackson,131233,WR,HOWARD,10,7.9,2,65.4,100.0,2,2,0,0.0,0,-0.11,9,184,0,84.7,69.7,62.4,,63.4,0.0,0,4,52,0.0,0,200,1,41.5,17,96.5,193,16.5,33,69.4,26,2,83.5,167,167,71,4.2,9.8,0.87
Tavian Cord,209019,WR,TXRG,12,13.5,1,65.4,50.0,1,2,0,22.7,5,0.2,13,1445,0,31.2,69.9,57.6,,57.8,0.0,0,1,61,0.0,0,247,1,45.4,17,97.2,240,89.1,220,128.5,26,4,10.9,27,302,79,4.6,17.8,1.26
Braylon Finney,201067,WR,HOUCHR,9,17.5,0,42.3,20.0,1,5,1,15.4,2,-0.51,8,183,0,50.1,36.1,56.9,,58.0,0.0,0,1,52,0.0,0,166,2,26.1,11,94.6,157,4.2,7,51.3,26,0,95.8,159,187,19,1.7,17.0,1.19
Peyton Smith,165288,TE,SAN DIEGO,12,4.2,1,80.8,0.0,0,3,0,4.5,1,-0.05,10,283,0,77.2,70.9,74.0,75.0,71.8,86.6,161,0,24,10.2,19,186,0,38.8,21,86.0,160,11.3,21,91.5,26,0,1.6,3,155,64,3.0,7.4,0.97
Lucas Bullock,159247,HB,COLUMBIA,10,2.8,4,65.4,0.0,0,2,0,10.5,2,-0.13,8,145,0,60.2,79.4,60.9,46.2,64.4,0.0,0,1,69,26.2,51,195,0,32.1,17,69.7,136,1.0,2,71.2,26,0,2.6,5,191,139,8.2,11.2,1.4
Anthony Benzija,178407,TE,STETSON,12,7.8,1,57.7,16.7,1,6,0,6.3,1,-0.27,7,302,1,69.9,23.9,52.7,77.0,47.8,74.1,197,2,21,16.2,43,266,2,33.6,15,80.8,215,20.7,55,52.9,26,1,3.4,9,137,56,3.7,9.1,0.64
Deng Deng,197741,WR,N DAKOTA,12,12.9,1,61.5,60.0,3,5,0,5.9,1,-0.17,12,249,0,71.1,69.8,70.1,,72.2,0.0,0,0,35,0.0,0,107,3,36.0,16,93.5,100,6.5,7,126.3,26,5,93.5,100,208,39,2.4,13.0,2.08
Cade Collier,141878,TE,SE LA,13,6.3,4,61.5,33.3,1,3,0,15.8,3,0.15,9,294,1,47.2,24.9,56.6,69.1,53.5,72.9,148,1,25,20.7,42,203,3,48.2,16,78.3,159,21.7,44,88.5,26,2,3.9,8,159,108,6.8,9.9,1.0
Tru Tanner,197515,WR,UTAHTC,12,14.0,2,30.8,50.0,3,6,0,27.3,3,-0.22,5,1285,0,27.6,69.0,49.0,74.6,49.2,0.0,0,2,45,2.2,4,180,0,36.8,8,94.4,170,25.0,45,29.6,26,1,73.3,132,132,24,3.0,16.5,0.78
Brian Thomas,177812,HB,NEWHVN,10,0.0,3,72.0,50.0,1,2,1,5.3,1,-0.09,6,1013,0,73.6,86.5,63.1,52.3,63.6,1.6,3,1,23,23.2,43,185,2,38.7,18,70.8,131,1.6,3,81.1,25,1,9.2,17,134,162,9.0,7.4,1.02
Jalen Patrick,177746,WR,PRESBYTERN,12,9.3,3,64.0,,0,0,1,5.9,1,0.14,9,271,0,70.9,71.3,58.9,,61.8,0.0,0,1,41,0.0,0,164,5,51.0,16,93.3,153,93.3,153,87.8,25,1,6.7,11,214,124,7.8,13.4,1.4
Michael Nesbit,177428,WR,BROWN,10,8.9,1,68.0,0.0,0,3,0,10.5,2,0.33,7,123,0,60.2,69.7,56.6,,57.2,0.0,0,0,30,0.0,0,144,2,52.2,17,95.8,138,3.5,5,87.1,25,0,96.5,139,170,67,3.9,10.0,1.23
Kyran Lee,209048,WR,TXRG,11,10.2,2,52.0,0.0,0,2,0,27.8,5,0.24,7,1445,0,25.4,70.7,55.8,,55.3,0.0,0,2,44,0.0,0,206,1,46.9,13,94.2,194,84.5,174,65.1,25,2,15.5,32,158,53,4.1,12.2,0.81
Isaiah Davis,123307,WR,STF AUSTIN,14,13.5,3,64.0,50.0,4,8,0,5.9,1,0.09,11,301,0,71.9,69.7,64.7,,65.1,0.7,1,1,45,0.0,0,146,3,44.2,16,94.5,138,28.1,41,111.0,25,5,71.2,104,196,42,2.6,12.3,1.42
Javon Charles,138202,TE,ILL STATE,16,5.8,1,64.0,0.0,0,4,0,5.9,1,0.17,8,188,0,70.9,70.2,50.8,66.0,48.8,74.1,254,0,19,23.6,81,343,3,50.0,16,72.6,249,25.4,87,104.1,25,2,0.0,0,132,71,4.4,8.3,0.53
Malik Cooper,144384,WR,WAGNER,12,13.1,4,48.0,33.3,2,6,0,7.7,1,-0.5,7,338,0,67.5,72.1,62.6,,58.6,0.0,0,2,55,0.0,0,154,1,31.1,12,96.1,148,97.4,150,48.9,25,1,2.6,4,161,76,6.3,13.4,1.09
Myles Wilson,148603,WR,STHLSK,12,10.7,0,64.0,50.0,2,4,0,5.9,1,0.03,10,1470,0,70.9,72.1,64.1,,64.8,0.0,0,2,22,0.0,0,165,1,44.4,16,97.0,160,29.7,49,65.4,25,1,70.3,116,180,36,2.3,11.3,1.13
Davis Ellis,148971,WR,PENN,10,10.6,0,68.0,66.7,2,3,0,0.0,0,0.15,10,267,0,85.1,69.9,55.2,,55.1,0.0,0,0,26,0.0,0,270,2,49.2,17,94.1,254,63.3,171,101.3,25,1,36.7,99,175,56,3.3,10.3,0.69
Luke Wooten,149438,WR,N COLORADO,12,8.9,3,60.0,0.0,0,3,0,6.3,1,-0.17,7,253,0,69.9,40.6,50.4,,50.9,0.0,0,1,33,0.0,0,278,0,41.5,15,93.5,260,91.4,254,58.9,25,0,8.6,24,141,63,4.2,9.4,0.54
Jobe Bryant,201752,WR,SE MO ST,10,11.5,4,72.0,60.0,3,5,0,10.0,2,-0.06,12,293,0,62.5,81.5,66.4,,65.3,0.0,0,0,25,0.0,0,159,0,37.9,18,96.2,153,96.2,153,96.6,25,0,3.8,6,207,52,2.9,11.5,1.35
Zay Perkins,159212,WR,TOWSON,10,14.0,1,48.0,33.3,3,9,0,20.0,3,0.09,9,317,0,43.3,69.0,59.7,71.0,61.3,11.0,17,0,36,1.3,2,154,1,46.4,12,90.3,139,86.4,133,89.9,25,1,2.6,4,207,44,3.7,17.3,1.49
Jack Melore,193015,WR,MARIST,12,10.3,4,60.0,50.0,1,2,0,0.0,0,-0.15,6,213,0,83.8,69.2,54.5,,53.1,0.0,0,0,18,0.0,0,218,1,39.2,15,93.6,204,9.2,20,72.9,25,0,90.8,198,125,46,3.1,8.3,0.61
Cory Nichols,192448,WR,LIUSHAR,6,12.4,1,64.0,60.0,3,5,0,5.9,1,-0.02,6,1298,0,70.9,72.0,64.1,,62.7,0.0,0,0,27,0.0,0,112,1,40.9,16,98.2,110,30.4,34,93.9,25,1,69.6,78,151,27,1.7,9.4,1.37
Jaiden Dozier,192412,TE,LIUSHAR,11,10.4,0,56.0,33.3,2,6,0,6.7,1,-0.05,6,1298,0,69.9,69.9,53.5,49.8,56.3,38.7,72,0,34,10.2,19,186,5,40.9,14,87.1,162,59.1,110,86.1,25,1,1.6,3,144,53,3.8,10.3,0.89
Jamar Taylor,190673,WR,FL A&M,9,7.9,4,68.0,0.0,0,1,1,10.5,2,0.08,9,164,0,60.0,69.7,61.9,,62.3,0.0,0,1,27,0.0,0,157,1,45.4,17,96.8,152,5.1,8,97.6,25,2,94.9,149,173,66,3.9,10.2,1.14
Chase Bingmon,189280,HB,PRVIEW A&M,13,-0.9,5,76.0,0.0,0,2,0,5.0,1,0.16,5,270,1,62.7,71.7,64.8,65.1,53.9,0.0,0,0,38,17.6,43,244,1,45.4,19,77.0,188,12.3,30,89.1,25,0,8.6,21,142,193,10.2,7.5,0.76
Brigham Dunphy,165061,WR,STHLSK,12,8.1,1,60.0,,0,0,1,16.7,3,-0.05,4,1470,0,45.4,69.2,51.7,,50.3,1.3,3,0,34,0.0,0,235,2,36.9,15,94.5,222,32.8,77,92.6,25,1,65.5,154,163,69,4.6,10.9,0.73
Ken Cherry,189065,HB,SAMFORD,12,-2.2,2,80.0,,0,0,0,4.8,1,-0.34,6,282,0,85.9,83.9,57.5,44.5,70.3,0.5,1,0,38,21.3,42,197,0,37.6,20,77.2,152,1.5,3,87.0,25,0,0.0,0,122,176,8.8,6.1,0.8
Donovan Shepard,165354,HB,HAMPTON,11,-1.7,1,76.0,0.0,0,1,0,0.0,0,-0.09,7,178,0,85.9,86.4,67.1,69.0,68.7,0.7,1,0,23,12.6,18,143,0,39.7,19,82.5,118,13.3,19,101.9,25,1,9.8,14,139,164,8.6,7.3,1.18
Brayden Latham,170591,HB,E KENTUCKY,12,2.4,7,76.0,100.0,3,3,0,5.0,1,-0.08,6,159,0,73.6,90.3,66.1,29.8,66.2,0.0,0,0,19,30.0,71,237,0,40.5,19,66.2,157,5.1,12,86.9,25,0,0.0,0,129,87,4.6,6.8,0.82
Brandon Binkowski,186381,WR,VILLANOVA,15,12.8,0,44.0,20.0,1,5,0,15.4,2,0.23,6,334,0,49.5,68.2,57.3,,57.5,0.0,0,0,15,0.0,0,115,2,47.7,11,93.0,107,13.0,15,81.9,25,2,87.0,100,99,21,1.9,9.0,0.93
Beau Bankston,178405,WR,STETSON,11,12.0,2,60.0,50.0,4,8,0,11.8,2,-0.38,10,302,0,57.1,69.6,59.5,,57.5,0.0,0,1,41,0.0,0,170,1,34.6,15,95.3,162,8.8,15,78.1,25,1,91.2,155,176,32,2.1,11.7,1.09
Edward Robinson,178205,HB,S ILLINOIS,12,-1.5,7,76.0,50.0,1,2,0,9.5,2,-0.02,6,295,1,62.7,72.5,75.8,49.4,50.0,0.0,0,0,14,9.5,15,158,0,38.0,19,86.7,137,12.7,20,96.4,25,1,8.9,14,106,147,7.7,5.6,0.77
Eddie Schultz,176742,WR,PORTLAND,5,7.2,0,52.0,16.7,1,6,0,0.0,0,-0.07,6,269,0,82.7,72.7,60.7,63.1,58.1,0.0,0,1,15,0.8,1,133,0,43.8,13,95.5,127,97.0,129,58.8,25,1,3.0,4,100,26,2.0,7.7,0.79
Barry Tate,176893,WR,CAMPBELL,8,8.6,1,60.0,50.0,1,2,0,11.8,2,-0.22,4,131,1,57.1,23.7,52.9,61.1,51.8,0.0,0,0,30,0.8,1,125,0,32.2,15,92.0,115,96.8,121,68.8,25,0,3.2,4,100,52,3.5,6.7,0.87
Brandon Hayes,121459,WR,SE LA,13,2.1,2,79.2,0.0,0,1,0,9.5,2,0.1,10,294,0,62.5,78.4,67.5,,67.5,1.4,1,1,69,0.0,0,74,0,45.8,19,97.3,72,52.7,39,116.7,24,2,27.0,20,228,236,12.4,12.0,3.17
Kaleb Heatherly,164290,TE,N ALABAMA,12,8.5,2,70.8,20.0,1,5,0,5.6,1,-0.02,9,389,0,71.9,69.7,53.6,67.5,59.1,48.4,137,0,43,27.6,78,283,0,38.3,17,67.1,190,29.7,84,127.6,24,2,5.7,16,223,87,5.1,13.1,1.17
Torrey Ward,203117,WR,SAMFORD,9,8.8,0,70.8,50.0,4,8,0,5.6,1,-0.07,9,282,0,71.9,69.7,67.8,61.9,66.5,0.0,0,2,33,0.9,1,114,0,47.3,17,95.6,109,1.8,2,75.0,24,1,98.2,112,200,111,6.5,11.8,1.83
Thad Franklin Jr.,143940,HB,FL A&M,12,3.5,3,70.8,,0,0,0,5.6,1,-0.04,4,164,0,71.9,81.7,78.1,22.0,60.7,0.0,0,0,27,11.9,26,219,1,41.0,17,84.9,186,1.4,3,81.9,24,0,0.5,1,120,124,7.3,7.1,0.65
Terrence Rone,205985,WR,DELWARE ST,11,10.8,2,66.7,66.7,2,3,0,5.9,1,-0.06,11,152,0,72.8,27.3,64.4,,67.2,0.0,0,1,45,0.0,0,161,0,42.3,16,92.5,149,96.9,156,85.6,24,0,1.9,3,261,131,8.2,16.3,1.75
Solo Lewis,145250,WR,NICHOLLS,3,4.3,2,75.0,50.0,1,2,0,0.0,0,-0.07,8,243,0,85.1,78.0,76.1,,75.3,0.0,0,0,15,0.0,0,51,0,38.3,18,92.2,47,62.7,32,83.0,24,0,37.3,19,106,105,5.8,5.9,2.26
Braylon Knauth,192438,WR,CITADEL,12,13.2,2,66.7,0.0,0,2,0,5.9,1,0.12,9,139,0,70.9,60.6,58.2,,58.1,2.5,4,1,61,0.0,0,162,1,42.8,16,93.8,152,37.7,61,109.7,24,2,54.9,89,240,134,8.4,15.0,1.58
Bryce Parker,173016,WR,TARLETON,14,18.7,2,54.2,100.0,3,3,0,23.5,4,0.17,10,401,0,29.7,70.9,61.5,,60.8,0.0,0,1,34,0.0,0,186,0,44.0,13,94.1,175,96.8,180,111.1,24,3,3.2,6,240,32,2.5,18.5,1.37
Luke Rives,193378,WR,DARTMOUTH,9,15.9,0,58.3,25.0,1,4,0,6.7,1,0.13,10,148,0,68.7,73.0,62.5,,62.5,0.0,0,2,34,0.0,0,160,0,48.4,14,95.6,153,15.6,25,60.6,24,1,84.4,135,177,47,3.4,12.6,1.16
Camryn Davis,192352,WR,NWSTATE,12,9.1,6,62.5,20.0,1,5,0,0.0,0,-0.39,8,257,0,83.8,71.9,60.0,,61.3,0.0,0,0,24,0.0,0,141,0,25.4,15,95.0,134,83.0,117,106.9,24,2,14.9,21,144,70,4.7,9.6,1.07
Xai'Shaun Edwards,185982,HB,HOUCHR,12,-1.3,6,75.0,,0,0,0,10.0,2,-0.37,6,183,0,62.7,76.3,72.1,42.5,56.7,0.0,0,0,19,33.7,105,312,0,30.9,18,63.5,198,0.6,2,83.0,24,0,0.0,0,106,138,7.7,5.9,0.54
Luke Hensley,148308,WR,YNGTOWN ST,9,14.8,2,62.5,0.0,0,4,0,0.0,0,0.17,10,353,1,84.7,24.7,60.7,,60.5,0.0,0,0,27,0.0,0,185,0,50.0,15,91.9,170,17.3,32,90.6,24,0,82.7,153,210,36,2.4,14.0,1.24
Armand Burris,192284,WR,FL A&M,12,8.4,5,70.8,0.0,0,1,0,10.5,2,0.12,11,164,0,60.0,69.7,61.6,,61.8,0.0,0,2,44,0.0,0,167,0,39.8,17,96.4,161,88.6,148,92.7,24,2,11.4,19,222,116,6.8,13.1,1.38
RJ Lamarre,105005,WR,STNY BROOK,11,10.0,2,70.8,50.0,1,2,0,10.5,2,0.05,8,303,0,61.3,69.9,61.4,,61.4,0.0,0,0,26,0.0,0,151,1,45.9,17,96.7,146,6.6,10,89.2,24,0,93.4,141,162,55,3.2,9.5,1.11
Ethan Hosak,172047,TE,LAFAYETTE,11,6.5,0,62.5,100.0,1,1,0,0.0,0,0.09,8,203,1,69.9,24.3,50.0,54.5,50.4,61.6,149,0,24,29.8,72,242,2,48.5,15,67.8,164,32.2,78,109.4,24,2,0.4,1,158,69,4.6,10.5,0.96
Jalen Williams,208886,TE,TEXAS STHN,10,8.3,1,70.8,50.0,1,2,0,10.5,2,-0.09,5,313,0,49.0,69.7,51.1,36.6,57.9,74.8,89,0,23,10.1,12,119,1,37.5,17,84.0,100,21.8,26,96.2,24,1,0.0,0,122,19,1.1,7.2,1.22
Amaaz Eugene,178015,WR,NWSTATE,12,6.5,0,50.0,40.0,2,5,0,7.7,1,-0.21,4,257,0,66.4,76.1,54.1,,55.1,0.7,1,2,33,0.0,0,153,0,28.9,12,97.4,149,98.0,150,24.1,24,0,1.3,2,87,38,3.2,7.3,0.58
Ryan Matulevich,200740,WR,CORNELL,4,10.4,0,73.9,66.7,4,6,0,0.0,0,-0.01,11,147,0,84.7,69.7,64.8,,65.2,0.0,0,0,36,0.0,0,116,0,47.3,17,94.8,110,4.3,5,97.6,23,0,95.7,111,187,45,2.6,11.0,1.7
Matthew Scerbo,201240,WR,LAFAYETTE,11,16.4,0,60.9,50.0,4,8,0,6.7,1,-0.13,10,203,0,68.7,69.4,58.1,,60.9,0.0,0,0,35,0.0,0,170,4,45.1,14,95.3,162,7.1,12,129.2,23,3,92.9,158,203,22,1.6,14.5,1.25
Jackson Williams,192004,WR,N DAK ST,13,15.8,4,73.9,33.3,1,3,0,5.6,1,0.58,13,250,0,72.8,69.9,66.2,,68.2,0.6,1,1,51,0.0,0,181,1,55.7,17,97.2,176,17.1,31,112.1,23,1,82.3,149,293,65,3.8,17.2,1.66
Shade Schaefer,206406,WR,MS VLY ST,12,7.6,0,47.8,33.3,1,3,0,15.4,2,-0.22,1,228,0,49.5,81.6,49.0,,48.8,4.8,6,0,15,0.0,0,125,0,32.2,11,92.0,115,93.6,117,56.1,23,0,1.6,2,78,63,5.7,7.1,0.68
Scott Raymond,159489,TE,ST FRANCIS,8,6.1,0,56.5,0.0,0,2,0,18.8,3,-0.43,6,299,0,41.6,68.7,46.6,47.5,44.5,46.6,111,1,21,16.8,40,238,1,33.6,13,81.5,194,27.3,65,50.5,23,0,20.6,49,107,48,3.7,8.2,0.55
KD Mosley,186328,TE,HOWARD,10,7.9,0,60.9,75.0,3,4,0,12.5,2,-0.08,9,184,1,57.1,23.5,51.6,74.1,56.6,49.3,100,1,21,8.4,17,203,1,41.1,14,87.7,178,42.9,87,87.0,23,2,7.9,16,129,30,2.1,9.2,0.72
Ethan Wright,123587,HB,YNGTOWN ST,8,-0.7,9,87.0,0.0,0,1,0,9.1,2,0.49,5,353,0,63.6,80.2,67.7,81.0,63.1,0.0,0,0,23,22.7,29,128,2,56.2,20,76.6,98,3.1,4,124.1,23,2,23.4,30,157,175,8.8,7.9,1.6
Mitchell Dixon,142159,TE,UC DAVIS,14,4.4,6,78.3,100.0,1,1,0,5.3,1,0.34,9,322,1,74.4,26.3,61.6,71.5,62.5,54.5,133,1,31,29.1,71,244,2,55.5,18,66.0,161,30.7,75,114.1,23,2,11.5,28,202,146,8.1,11.2,1.25
Shemar Savage,178659,WR,JACKSON ST,11,21.5,0,39.1,37.5,3,8,1,0.0,0,0.2,8,194,0,80.1,67.5,62.3,,61.0,0.0,0,1,60,0.0,0,141,4,44.9,9,96.5,136,2.8,4,88.6,23,3,97.2,137,179,46,5.1,19.9,1.32
Tae Marrero Jr.,185591,WR,S ILLINOIS,11,5.9,7,65.2,50.0,1,2,0,0.0,0,0.34,9,295,0,83.8,26.5,71.2,,71.4,0.0,0,0,13,0.0,0,80,0,40.8,15,95.0,76,80.0,64,89.9,23,1,17.5,14,105,73,4.9,7.0,1.38
Koby Keenan,178093,TE,BRYANT,10,8.2,1,56.5,50.0,4,8,0,7.1,1,0.01,9,124,0,67.8,68.7,43.5,44.2,49.8,70.2,205,0,21,23.3,68,292,3,43.4,13,71.9,210,24.7,72,101.4,23,2,2.1,6,128,29,2.2,9.8,0.61
Kemarrion Battles,201878,HB,TOWSON,12,7.6,2,69.6,0.0,0,1,0,5.9,1,0.04,4,317,0,70.9,70.8,73.0,66.3,63.7,0.0,0,0,33,22.7,37,163,0,40.3,16,71.8,117,7.4,12,99.5,23,1,5.5,9,138,86,5.4,8.6,1.18
Adam Criter,165266,HB,SAN DIEGO,12,-1.3,4,95.7,100.0,1,1,0,0.0,0,0.08,4,283,1,86.7,75.0,73.5,56.9,61.7,0.0,0,0,17,22.3,40,179,1,44.9,22,76.0,136,6.7,12,89.7,23,0,2.2,4,127,157,7.1,5.8,0.93
Cooper Lehman,201388,WR,MERRIMACK,12,10.1,2,56.5,50.0,1,2,0,18.8,3,0.19,9,385,0,41.3,42.6,62.9,64.4,61.7,0.0,0,0,22,0.8,1,132,1,44.0,13,94.7,125,94.7,125,80.0,23,0,5.3,7,170,55,4.2,13.1,1.36
Jordan Edwards,186109,WR,FL A&M,11,11.7,3,73.9,0.0,0,3,0,0.0,0,0.09,12,164,0,84.7,69.7,67.8,61.0,67.8,0.0,0,0,65,0.7,1,153,0,44.2,17,95.4,146,3.9,6,143.6,23,2,96.1,147,281,115,6.8,16.5,1.92
Malik Redd,203581,WR,WAGNER,10,13.0,4,73.9,0.0,0,4,0,10.5,2,-0.29,8,338,0,62.5,71.9,58.9,,59.2,0.0,0,2,62,0.0,0,195,2,38.3,17,93.8,183,15.9,31,94.1,23,2,84.1,164,208,87,5.1,12.2,1.14
Najih Rahman,177432,WR,BROWN,7,12.1,3,47.8,0.0,0,2,0,0.0,0,0.12,6,123,0,81.5,80.1,57.3,,57.8,0.0,0,1,40,0.0,0,154,0,47.2,11,92.9,143,87.7,135,49.5,23,0,12.3,19,142,63,5.7,12.9,0.99
Joseph Williams,201055,HB,HOLY CROSS,12,1.6,2,73.9,,0,0,0,0.0,0,-0.11,7,181,0,84.7,81.1,65.1,42.5,68.2,0.0,0,0,64,6.3,7,112,0,32.1,17,92.0,103,19.6,22,117.7,23,1,12.5,14,218,189,11.1,12.8,2.12
Andrew Frazier,178355,WR,GRAMBLING,11,18.3,1,47.8,100.0,3,3,0,8.3,1,0.08,9,177,0,64.6,68.2,68.7,,68.2,0.0,0,3,70,0.0,0,116,1,42.3,11,95.7,111,18.1,21,85.4,23,3,81.9,95,240,66,6.0,21.8,2.16
Dayan Bilbo,186206,WR,TXAMEA,12,14.0,1,52.2,25.0,1,4,1,0.0,0,-0.02,9,1139,0,82.2,69.2,59.1,,60.8,0.0,0,1,34,0.0,0,166,2,38.9,12,97.6,162,96.4,160,63.0,23,0,3.6,6,196,56,4.7,16.3,1.21
Braedon Wissler,131885,HB,SO UTAH,12,0.5,2,87.0,,0,0,0,0.0,0,0.21,9,298,0,86.3,83.0,67.5,77.8,67.6,1.1,2,0,16,18.9,35,185,0,49.2,20,79.5,147,13.0,24,104.3,23,1,7.0,13,128,140,7.0,6.4,0.87
Caydon Coffman,159325,WR,HARVARD,11,7.3,5,65.2,0.0,0,2,1,6.3,1,0.1,7,179,0,69.9,69.2,56.8,,55.6,0.0,0,0,58,0.0,0,165,1,43.0,15,95.8,158,86.7,143,89.2,23,0,13.3,22,181,122,8.1,12.1,1.15
Jamauri Chislom,169938,TE,SE MO ST,10,4.4,2,63.6,0.0,0,1,0,17.6,3,-0.04,3,293,1,45.4,25.1,46.8,59.2,40.9,50.3,94,1,17,20.3,38,187,2,43.8,14,74.9,140,32.1,60,54.7,22,0,3.2,6,98,52,3.7,7.0,0.7
Morgan McPhaul,160913,TE,VA MILT IN,12,4.7,3,68.2,0.0,0,2,0,0.0,0,-0.02,7,336,1,83.8,23.5,58.7,68.9,58.0,65.4,153,0,73,32.1,75,234,1,39.6,15,64.1,150,29.9,70,108.0,22,1,0.4,1,179,148,9.9,11.9,1.19
Ryan Osborne,171194,TE,HARVARD,10,13.7,0,45.5,25.0,1,4,0,28.6,4,0.18,9,179,0,21.1,67.9,50.5,74.4,55.9,44.0,62,1,82,5.7,8,141,0,47.8,10,92.9,131,48.9,69,104.0,22,3,6.4,9,229,112,11.2,22.9,1.75
Rocky Lencioni,191481,TE,MONTANA ST,16,4.6,2,86.4,100.0,2,2,0,0.0,0,0.34,14,233,0,85.5,71.3,83.9,79.4,91.1,79.4,108,0,34,24.3,33,136,5,58.1,19,73.5,100,12.5,17,145.3,22,6,4.4,6,206,127,6.7,10.8,2.06
Savion Hart,185636,HB,GEORGETOWN,12,2.4,5,72.7,100.0,1,1,0,5.9,1,-0.02,6,172,0,71.9,82.4,76.3,54.3,71.6,1.9,4,1,73,21.3,44,207,0,41.7,16,75.8,157,2.4,5,116.7,22,2,3.9,8,225,193,12.1,14.1,1.43
Nathan Schillinger,163929,TE,HOLY CROSS,12,8.4,1,45.5,50.0,2,4,1,23.1,3,-0.31,5,181,0,32.9,67.9,42.0,56.0,42.3,66.3,183,1,18,22.5,62,276,1,33.7,10,75.4,208,27.9,77,37.1,22,0,5.1,14,85,23,2.3,8.5,0.41
