player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Abdul-Fatai Ibrahim,120862,WR,ALAB A&M,10,34.5,0,104,86.2,,77.4,0,0,0,0.0,0.0,,1,0,0,224,0,0,0,649,0,425,0,0,224,2
Ethan Kramer,147724,T,N COLORADO,6,98.7,0,253,42.4,48.6,53.1,2,4,108,97.3,97.4,94.4,5,9,3,224,0,0,194,227,112,115,0,17,112,16
Andrew Body,155202,QB,TEXAS STHN,11,37.1,0,313,68.3,,60.0,0,0,0,0.0,0.0,,1,0,0,224,0,0,0,603,0,314,0,0,224,0
Joey Elwell,105668,TE,MONTANA,13,69.8,0,232,59.0,62.4,57.4,0,0,24,20.3,20.5,95.8,0,1,1,224,0,0,0,321,25,122,0,0,199,217
Jimmie Jenkins,101904,T,ALABAMA ST,4,100.0,0,105,53.5,40.0,58.9,3,10,122,100.0,100.0,93.0,1,15,2,224,0,0,48,224,129,129,0,176,95,0
Dequece Carter,104931,WR,FORDHAM,11,36.6,0,168,77.3,,66.8,0,0,0,0.0,0.0,,1,0,0,224,0,0,0,612,0,388,0,0,224,0
Kendric Johnson,60839,TE,ALAB A&M,8,57.3,0,104,55.4,34.8,52.9,1,1,50,23.9,26.1,94.0,3,4,2,224,0,0,0,391,59,226,0,0,165,180
Cayden Jordan,84157,WR,CHARLES SO,10,29.8,0,135,62.7,61.0,34.4,0,0,1,0.2,0.2,100.0,1,0,0,224,0,0,0,751,1,528,0,0,223,0
Da'Kendall James,84158,WR,NORFOLK,9,48.9,0,244,54.4,,60.3,0,0,0,0.0,0.0,,3,0,0,224,0,0,0,458,0,234,0,0,224,0
Tommy Schuster,108954,QB,N DAKOTA,10,36.2,0,249,81.5,62.2,60.2,0,0,1,0.3,0.3,100.0,2,0,0,224,0,0,0,619,1,382,0,0,223,0
Izaiah Hartrup,134761,WR,S ILLINOIS,13,33.5,1,295,64.9,,51.6,0,0,0,0.0,0.0,,3,0,0,223,0,0,0,665,0,428,0,0,223,5
Mason Miller,125300,T,N DAK ST,13,99.6,0,250,73.3,56.6,72.4,0,1,48,98.0,98.1,94.8,0,3,2,223,0,0,1,224,52,53,0,199,171,23
Bret Bushka,108927,QB,BUTLER,10,40.0,0,127,78.1,,60.0,0,0,0,0.0,0.0,,0,0,0,223,0,0,0,558,0,284,0,0,223,0
De'jour Simpson,45381,G,NC A&T,6,100.0,0,246,60.4,83.4,55.5,0,1,98,100.0,100.0,98.5,1,2,1,223,0,214,0,223,105,105,4,0,118,5
Jyrin Johnson,141965,WR,TEXAS STHN,11,41.8,1,313,62.8,74.3,48.9,0,0,3,1.0,1.0,100.0,2,0,0,223,0,0,0,534,3,314,0,0,220,19
Joshua Harris,149887,WR,FURMAN,11,51.1,0,170,68.4,,66.3,0,0,0,0.0,0.0,,1,0,0,223,0,0,0,436,0,213,0,0,223,0
Shane Sweitzer,108322,TE,PENN,10,59.9,1,267,51.0,53.0,52.2,2,2,52,26.7,26.6,96.2,1,4,0,223,0,0,0,372,54,203,0,0,169,264
Dylan Ingram,60886,TE,E WASHGTON,11,57.2,0,161,55.3,58.5,52.7,1,6,54,25.2,26.1,91.7,4,8,1,223,0,0,0,390,59,226,0,1,164,272
James Petrovcik,78275,G,VILLANOVA,10,100.0,0,334,61.1,82.0,57.0,0,2,109,100.0,100.0,99.1,1,2,0,222,0,222,0,222,113,113,0,0,109,0
Freddie Roberson,88719,WR,E WASHGTON,11,34.8,0,161,66.9,,58.4,0,0,0,0.0,0.0,,2,0,0,222,0,0,0,638,0,415,0,0,222,0
Tavarious Griffin,150829,TE,ALCORN ST,11,80.1,0,107,65.7,55.2,51.2,1,5,65,54.6,56.0,95.4,1,6,0,221,0,0,0,276,70,125,0,0,151,123
Julius Young,109603,WR,LAFAYETTE,10,39.3,0,203,68.4,,60.6,0,0,0,0.0,0.0,,0,0,0,221,0,0,0,562,0,341,0,0,221,0
Charlie Gilroy,78743,TE,VILLANOVA,13,78.9,0,334,52.4,72.0,57.8,0,1,19,25.0,25.3,97.4,1,1,0,221,0,0,0,280,20,79,0,0,201,257
Owen Goldsberry,83300,WR,PENN,9,47.3,0,267,58.0,,63.6,0,0,0,0.0,0.0,,2,0,0,221,0,0,0,467,0,246,0,0,221,0
BJ Byrd,109729,WR,MOREHEAD,11,31.8,1,234,87.9,,54.6,0,0,0,0.0,0.0,,6,0,0,221,0,0,0,696,0,475,0,0,221,0
Joe Stoffel,125309,TE,N DAK ST,15,85.3,0,250,57.2,74.9,59.6,0,0,14,26.9,29.6,100.0,1,0,0,221,0,0,0,259,16,54,0,0,205,244
Christopher Boyle,109347,TE,BROWN,10,56.8,0,123,49.5,55.6,45.0,0,6,56,25.9,25.3,92.9,1,7,1,221,0,0,6,389,57,225,0,4,164,299
Jack Lynch,60899,TE,FORDHAM,11,71.0,0,168,53.6,75.0,55.5,0,1,57,39.6,40.8,99.1,0,1,0,220,0,0,0,310,62,152,0,0,158,204
Aidan Twombly,139127,TE,VA MILT IN,11,59.8,0,336,56.7,65.1,48.9,1,0,17,10.9,11.9,97.1,2,1,0,220,0,0,1,368,20,168,0,1,200,138
Carter Francis,63476,C,GARD-WEBB,5,100.0,0,171,28.7,25.7,33.4,1,2,119,100.0,100.0,98.7,2,3,0,220,194,0,0,220,123,123,26,0,97,0
Jayden Waddell,139239,WR,DAVIDSON,11,74.3,0,149,71.2,,65.2,0,0,0,0.0,0.0,,2,0,0,220,0,0,0,296,0,75,0,0,220,0
Daniel Keys,122104,T,STF AUSTIN,10,100.0,0,301,50.4,57.3,49.3,1,4,113,100.0,100.0,97.8,1,5,0,220,0,0,203,220,113,113,0,0,107,17
Kwannah Kollie,64811,WR,DELWARE ST,11,46.6,0,152,64.5,,62.2,0,0,0,0.0,0.0,,0,0,0,219,0,0,0,470,0,242,0,0,219,0
Rashid Shaheed,63707,WR,WEBER ST,11,43.3,0,342,78.9,,55.9,0,0,0,0.0,0.0,,2,0,0,219,0,0,0,506,0,281,0,0,219,1
Ty Scott,78042,WR,MO STATE,12,33.1,0,230,82.8,,68.7,0,0,0,0.0,0.0,,3,0,0,219,0,0,0,662,0,442,0,0,219,1
Wyatt Bartkowiak,139138,TE,WOFFORD,11,72.8,0,350,54.0,30.6,58.9,1,2,16,17.2,16.3,90.6,2,3,0,219,0,0,0,301,16,98,0,0,203,225
C.J. Charleston,106748,WR,YNGTOWN ST,10,54.6,0,353,60.0,,62.0,0,0,0,0.0,0.0,,1,0,0,218,0,0,0,399,0,181,0,0,218,2
Zerrick Cooper,40465,QB,JVILLE ST,10,32.5,1,196,61.6,,60.0,0,0,0,0.0,0.0,,3,0,0,218,0,0,0,671,0,392,0,0,218,0
Rashaan Palmer,105701,WR,SE MO ST,11,53.2,0,293,59.2,,62.3,0,0,0,0.0,0.0,,2,0,0,218,0,0,0,410,0,192,0,0,218,0
Ryan McDaniel,65079,WR,NC CENT,9,40.4,0,247,70.9,,52.3,0,0,0,0.0,0.0,,1,0,0,218,0,0,0,539,0,321,0,0,218,1
Drae McCray,149140,WR,AUSTINPEAY,11,38.9,0,116,71.5,,53.6,0,0,0,0.0,0.0,,4,0,0,217,0,0,0,558,0,341,0,0,217,1
Tanner Taula,66715,TE,ILL STATE,10,56.1,0,188,51.5,64.4,61.1,0,0,11,6.4,6.6,100.0,0,0,0,217,0,0,0,387,12,182,0,0,205,323
Ethan Dirrim,129552,WR,MERCER,10,52.7,0,219,65.7,70.7,50.2,0,0,6,3.3,3.2,100.0,1,0,0,216,0,0,0,410,6,189,0,0,210,1
Josh Wilkes,84123,WR,ARKAPB,10,38.1,1,112,62.8,,62.0,0,0,0,0.0,0.0,,2,0,0,216,0,0,0,567,0,350,0,0,216,0
Gabriel Martinez,121691,T,HOU BAPT,3,100.0,0,183,54.3,53.5,55.5,3,9,159,100.0,100.0,95.0,1,14,2,216,0,0,214,216,164,164,0,0,52,0
Walker Wood,60421,WR,MCNEESE,11,46.6,0,217,57.4,,61.5,0,0,0,0.0,0.0,,3,0,0,216,0,0,0,464,0,248,0,0,216,0
Jahkele Bascome,102204,G,ALBANY,7,100.0,0,106,49.9,43.0,50.9,1,3,106,100.0,100.0,95.3,2,7,3,215,0,83,0,215,117,117,131,0,98,0
Caleb Snead,88707,WR,CAMPBELL,11,34.2,0,131,80.6,,64.3,0,0,0,0.0,0.0,,1,0,0,215,0,0,0,628,0,412,0,0,215,5
Marqwell Odom,104845,WR,TENN MARTN,10,50.5,1,310,59.3,,50.3,0,0,0,0.0,0.0,,1,0,0,215,0,0,0,426,0,207,0,0,215,0
Taylor Grimes,89507,WR,INCAR WORD,12,25.3,0,189,79.6,,69.6,0,0,0,0.0,0.0,,3,0,0,215,0,0,0,851,0,635,0,0,215,4
Logan Canerdy,139501,G,NWSTATE,3,100.0,0,257,54.3,55.0,51.3,0,1,122,100.0,100.0,99.6,0,1,0,215,0,215,0,215,129,129,0,0,86,0
Beau Kelly,52154,WR,PORTLAND,11,30.9,0,269,74.4,,50.4,0,0,0,0.0,0.0,,1,0,0,215,0,0,0,696,0,476,0,0,215,0
Austin Goehring,63632,TE,S DAKOTA,12,61.0,0,291,68.4,44.0,70.3,0,0,24,15.3,14.9,100.0,1,0,0,214,0,0,0,351,24,161,0,0,190,249
Joe Douglas,89269,HB,CITADEL,10,72.5,0,139,64.6,82.2,67.5,0,0,6,14.0,12.8,100.0,0,0,0,214,0,0,0,295,6,47,0,0,208,5
Rodell Rahmaan,78156,TE,TENN STATE,11,48.9,0,308,67.8,68.8,49.0,0,0,22,9.2,10.8,100.0,2,0,0,214,0,0,0,438,27,251,0,0,187,335
Ryan Hayes,91102,TE,DRAKE,10,57.4,0,153,56.4,29.9,51.2,0,0,0,0.0,0.0,,3,0,0,214,0,0,0,373,0,159,0,1,214,229
Donovan White,105036,TE,PRVIEW A&M,12,69.2,0,270,62.0,70.7,44.8,0,0,11,10.9,11.2,100.0,2,0,0,213,0,0,0,308,12,107,0,0,201,293
Spencer Blake,121666,C,HOU BAPT,8,100.0,0,183,40.7,47.5,42.3,1,9,138,100.0,100.0,96.4,2,10,0,213,196,0,0,213,143,143,15,0,70,0
Mason Gilbert,143093,TE,LAFAYETTE,10,54.9,0,203,63.6,68.7,63.2,0,0,25,12.7,12.5,100.0,1,0,0,213,0,0,1,388,25,200,0,0,188,301
Kirk Ford,150981,T,JACKSON ST,6,100.0,0,194,57.7,55.4,55.9,1,5,120,100.0,100.0,96.7,0,7,1,213,0,2,92,213,128,128,68,47,85,4
Graham Walker,148629,WR,BROWN,10,33.7,0,123,69.8,75.1,53.3,0,0,3,0.7,0.7,100.0,3,0,0,212,0,0,0,629,3,420,0,0,209,3
Maxwell Flores,104673,G,N ARIZONA,8,100.0,0,252,52.0,44.6,52.6,0,2,110,100.0,100.0,99.1,0,2,0,212,83,26,0,212,114,114,103,0,98,0
Calvin Jones,132441,WR,W CAROLINA,11,35.2,0,344,61.5,,74.2,0,0,0,0.0,0.0,,2,0,0,212,0,0,0,603,0,389,0,0,212,1
Dylan Smith,104047,TE,ROB MORRIS,8,49.5,1,277,43.8,33.9,43.3,0,1,17,7.7,7.7,91.2,2,2,1,212,0,0,0,428,18,234,0,0,194,294
Pierre Williams,61623,WR,SACRAMENTO,10,37.4,0,279,77.4,67.8,51.1,0,0,2,0.6,0.6,100.0,3,0,0,211,0,0,0,564,2,355,0,0,209,1
Sean Brown,99181,TE,JVILLE ST,11,61.9,1,196,67.3,42.3,67.9,1,3,31,19.7,19.8,93.5,3,4,0,211,0,0,0,341,32,162,0,0,179,218
Elijah Brown,54991,TE,AUSTINPEAY,9,82.1,0,116,47.2,64.3,55.0,0,4,67,60.9,60.0,97.0,4,4,0,211,0,0,0,257,69,115,0,0,142,212
James Stanley,105672,TE,HAMPTON,11,71.3,0,178,64.3,74.1,68.5,0,1,28,26.2,25.4,98.2,1,1,0,211,0,0,1,296,29,114,0,0,182,247
Noah West,102484,TE,E TENN ST,13,75.5,0,157,51.6,58.7,64.8,0,1,25,28.7,28.0,98.0,2,1,0,210,0,0,0,278,26,93,0,0,184,234
Dominic Boyd,150802,T,ALABAMA ST,7,100.0,0,105,52.0,64.1,44.0,3,4,109,100.0,100.0,96.8,1,7,0,210,0,0,64,210,116,116,0,144,94,2
Cole Kelley,39945,QB,SE LA,13,21.9,0,294,92.2,,60.1,0,0,0,0.0,0.0,,0,0,0,210,0,0,0,961,0,648,0,0,210,0
Dan Becker,57112,T,YNGTOWN ST,3,99.5,0,353,66.8,59.8,65.8,0,6,87,98.9,98.9,95.4,0,7,1,210,0,0,211,211,87,88,0,0,123,0
J.J. Jones III,109404,TE,DARTMOUTH,10,72.4,0,148,65.1,53.4,58.2,0,1,19,19.2,20.8,92.1,3,2,1,210,0,0,0,290,21,101,0,0,189,158
Jacob Hennie,104949,WR,MAINE,11,53.8,0,212,57.3,,65.3,0,0,0,0.0,0.0,,0,0,0,210,0,0,0,390,0,178,0,0,210,3
Draylen Ellis,121346,QB,AUSTINPEAY,10,31.6,0,116,62.1,,60.4,0,0,0,0.0,0.0,,7,0,0,210,0,0,0,665,0,430,0,0,210,0
Seth Morgan,103954,QB,VA MILT IN,10,33.1,0,336,59.7,,60.0,0,0,0,0.0,0.0,,0,0,0,210,0,0,0,634,0,376,0,0,210,0
Jaheim Shannon,150799,G,ALABAMA ST,3,100.0,0,105,54.9,60.8,51.9,1,3,97,100.0,100.0,97.9,0,4,0,210,0,0,0,210,102,102,209,1,108,0
Jack Short,60869,TE,CENT ARK,11,76.4,0,132,47.4,35.1,56.8,0,3,47,43.9,45.4,96.8,0,3,0,210,0,0,1,275,54,119,0,0,156,216
Marvin Landy,136896,TE,TARLETON,11,57.7,0,401,59.6,50.6,54.0,0,8,73,33.6,33.5,93.2,5,9,1,209,0,0,0,362,77,230,0,0,132,312
Baniko Harley,54989,WR,AUSTINPEAY,9,40.0,0,116,73.0,75.2,77.1,0,0,2,0.7,0.6,100.0,3,0,0,209,0,0,0,523,2,316,0,0,207,1
Jarod Russell,149244,G,TENN MARTN,4,100.0,0,310,56.8,58.0,56.6,0,6,119,100.0,100.0,97.5,1,6,0,209,0,209,0,209,123,123,0,0,86,0
Austin Wallace,63448,G,S DAKOTA,8,100.0,0,291,63.1,47.3,65.4,1,3,98,100.0,100.0,98.0,0,4,0,209,0,73,0,209,101,101,33,98,108,5
Declan McCauley,143067,T,HOLY CROSS,11,100.0,0,181,70.4,66.8,72.6,1,3,76,100.0,100.0,97.4,2,4,0,209,0,8,1,209,81,81,0,200,128,0
Ryan McCarthy,64171,WR,CITADEL,7,79.4,0,139,75.9,,77.3,0,0,0,0.0,0.0,,0,0,0,208,0,0,0,262,0,54,0,0,208,85
Cole Blackman,40083,WR,WM & MARY,10,53.2,0,348,65.4,62.1,62.9,0,0,1,0.6,0.5,100.0,1,0,0,208,0,0,0,391,1,183,0,0,207,0
Cole Steward,64328,TE,S ILLINOIS,13,72.7,0,295,43.9,65.5,52.7,1,3,48,39.7,38.6,95.8,0,4,0,208,1,0,0,286,49,127,0,0,159,246
Andrei Iosivas,109811,WR,PRINCETON,10,40.7,0,272,74.8,,54.4,0,0,0,0.0,0.0,,2,0,0,208,0,0,0,511,0,303,0,0,208,2
Sam Pearson,138389,T,DELWARE ST,4,100.0,0,152,59.5,68.3,54.5,2,3,92,100.0,100.0,95.1,0,7,2,207,0,0,189,207,102,102,0,17,105,0
Treyvon Robinson,105460,G,TEXAS STHN,8,100.0,0,313,64.8,58.5,64.5,1,2,87,100.0,100.0,98.3,0,3,0,207,0,197,0,207,89,89,8,0,118,1
Khalil Newton,61162,WR,STNY BROOK,11,47.9,0,303,62.3,,66.4,0,0,0,0.0,0.0,,3,0,0,207,0,0,0,432,0,225,0,0,207,1
Caden Dumas,109446,TE,PRINCETON,10,65.3,0,272,44.3,71.4,47.0,0,0,24,18.6,17.9,91.7,2,2,2,207,0,0,0,317,24,134,0,0,183,223
Bennet Krebs,143182,G,DRAKE,5,100.0,0,153,58.0,62.9,55.0,1,4,99,100.0,100.0,97.5,1,5,0,207,0,207,0,207,104,104,0,0,103,0
Jeremiah Williams,79656,G,INCAR WORD,6,100.0,0,189,58.1,76.1,58.4,0,1,124,100.0,100.0,98.8,3,2,1,207,40,5,0,207,136,136,162,0,71,0
Quincy Patterson II,77626,QB,N DAK ST,14,47.6,0,250,80.5,,60.0,0,0,0,0.0,0.0,,2,0,0,207,0,0,0,435,0,137,0,0,207,0
Jarius Clayton,108290,WR,MS VLY ST,10,48.3,0,228,61.8,,54.5,0,0,0,0.0,0.0,,1,0,0,207,0,0,0,429,0,222,0,0,207,0
Tyler Neville,148889,TE,HARVARD,10,53.6,0,179,56.9,74.3,53.9,0,0,23,12.0,12.3,100.0,1,0,0,206,0,0,1,384,25,203,0,0,181,254
Dylan McCaffrey,60451,QB,N COLORADO,10,37.8,0,253,60.3,,60.2,0,0,0,0.0,0.0,,2,0,0,206,0,0,0,545,0,311,0,0,206,0
Jakob Herres,78984,WR,VA MILT IN,8,40.4,1,336,69.5,69.0,53.7,0,0,2,0.7,0.7,100.0,1,0,0,206,0,0,0,510,2,306,0,0,204,7
JT Mayo,142420,WR,WM & MARY,10,61.1,0,348,51.0,62.1,45.3,0,0,1,0.8,0.8,100.0,1,0,0,206,0,0,0,337,1,123,0,0,205,1
Brandon Casey,143705,T,MONTANA,9,100.0,0,232,63.3,62.2,61.1,0,6,113,100.0,100.0,95.6,0,8,2,206,0,0,7,206,117,117,0,196,89,1
Terrance Ellis,76465,TE,ALABAMA ST,10,59.4,1,105,45.1,72.2,56.3,1,0,38,22.0,22.1,98.7,3,1,0,206,0,0,1,347,40,181,0,1,166,299
Keith Davis,84110,WR,DIXIE,11,32.9,0,1285,60.1,,61.9,0,0,0,0.0,0.0,,0,0,0,206,0,0,0,626,0,419,0,0,206,0
Adeeb Jaouni,141281,T,INDIANA ST,4,99.5,0,191,59.8,59.6,57.6,1,5,120,99.2,99.2,96.7,0,7,1,205,0,0,0,206,125,126,0,192,80,13
Paul Woods,84391,WR,RHODE ISLD,11,39.3,0,274,58.9,,69.7,0,0,0,0.0,0.0,,0,0,0,205,0,0,0,522,0,317,0,0,205,0
Abdou Diop,141734,TE,ALABAMA ST,11,64.7,0,105,53.6,61.7,53.7,0,0,28,20.6,22.2,100.0,4,0,0,205,0,0,0,317,32,144,0,0,173,303
Wes Rockett,109536,WR,BROWN,10,33.0,0,123,77.9,69.5,45.8,0,0,1,0.2,0.2,100.0,0,0,0,205,0,0,0,622,1,418,0,0,204,1
Ah-Shaun Davis,149376,QB,LAFAYETTE,8,43.3,0,203,60.3,62.2,60.0,0,0,1,0.4,0.4,100.0,1,0,0,205,0,0,0,473,1,258,0,0,204,0
Terrance Greene Jr.,78779,WR,MONMOUTH,10,40.8,0,231,71.9,,51.0,0,0,0,0.0,0.0,,1,0,0,205,0,0,0,502,0,297,0,0,205,2
Romelo Williams,78489,QB,CENT CT ST,9,38.2,1,133,70.1,,61.4,0,0,0,0.0,0.0,,5,0,0,205,0,0,0,537,0,293,0,0,205,0
Dylan Davis,139024,T,FURMAN,9,100.0,0,170,49.4,51.7,48.8,0,5,63,100.0,100.0,96.0,0,5,0,204,0,0,195,204,65,65,0,1,139,8
Ethan Atagi,81597,G,WEBER ST,7,100.0,0,342,56.8,66.1,53.4,2,0,92,100.0,100.0,98.9,0,2,0,204,0,203,0,204,96,96,0,0,108,0
Xavier Smith,102585,WR,FL A&M,11,40.0,0,164,73.3,,50.9,0,0,0,0.0,0.0,,0,0,0,204,0,0,0,510,0,301,0,0,204,0
Jamar Washington,63696,WR,SOUTHERN U,10,48.0,0,297,65.1,,58.2,0,0,0,0.0,0.0,,0,0,0,204,0,0,0,425,0,209,0,0,204,0
Lachlan Pitts,61080,TE,WM & MARY,7,60.7,0,348,49.7,52.7,44.1,0,2,19,13.3,12.6,89.5,2,3,1,204,0,0,0,336,19,151,0,0,185,282
Devin Jordan,88314,T,NC CENT,6,100.0,0,247,63.1,64.3,58.7,1,5,139,100.0,100.0,97.1,1,7,1,204,0,0,0,204,152,152,0,203,52,0
Connor Sampson,33374,QB,W ILLINOIS,11,26.0,0,345,73.1,81.4,60.3,0,0,2,0.4,0.3,100.0,2,0,0,204,0,0,0,784,2,580,0,0,202,0
Anthony Frederick,109623,WR,BRYANT,11,37.9,1,124,68.4,,64.2,0,0,0,0.0,0.0,,3,0,0,204,0,0,0,538,0,334,0,0,204,0
Demeatric Crenshaw,138332,QB,YNGTOWN ST,9,40.4,0,353,68.9,,60.1,0,0,0,0.0,0.0,,0,0,0,204,0,0,0,505,0,209,0,0,204,0
Dexter Boykin,91447,WR,N ALABAMA,11,32.1,0,389,71.6,,53.8,0,0,0,0.0,0.0,,5,0,0,204,0,0,0,635,0,431,0,0,204,0
Garris Schwarting,22169,WR,CHARLES SO,10,30.4,0,135,61.4,62.6,71.7,0,0,1,0.2,0.2,100.0,0,0,0,203,0,0,0,668,1,466,0,0,202,0
Malcolm Miller,104716,T,TENN MARTN,7,100.0,0,310,75.2,73.8,71.4,1,2,95,100.0,100.0,98.4,0,3,0,203,0,0,9,203,98,98,0,193,105,0
Larry Ross Jr.,78416,T,STNY BROOK,9,99.5,0,303,49.8,63.5,50.2,1,4,80,98.8,98.9,96.9,3,5,0,203,0,0,137,204,86,87,0,52,117,15
Bret Edwards,88638,QB,NEW HAMP,10,38.6,0,240,67.2,,60.0,0,0,0,0.0,0.0,,5,0,0,203,0,0,0,526,0,310,0,0,203,0
Colin Howard,109701,WR,DRAKE,10,42.3,0,153,71.1,,68.9,0,0,0,0.0,0.0,,0,0,0,203,0,0,0,480,0,277,0,0,203,0
Phazione McClurge,91531,WR,INDIANA ST,10,39.3,0,191,63.2,,60.8,0,0,0,0.0,0.0,,1,0,0,203,0,0,0,516,0,312,0,0,203,0
Cam Humphrey,39886,QB,MONTANA,10,38.8,0,232,75.8,,60.0,0,0,0,0.0,0.0,,2,0,0,202,0,0,0,520,0,303,0,0,202,0
Cole Williamson,88587,G,MURRAY ST,9,100.0,0,236,60.6,65.6,57.9,0,2,95,100.0,100.0,96.8,1,4,2,202,4,191,0,202,99,99,7,0,103,0
Mike Purcell,55143,C,ELON,3,100.0,0,162,64.6,63.9,65.1,1,3,126,100.0,100.0,98.4,2,4,0,202,202,0,0,202,131,131,0,0,71,0
Zach Minch,108639,T,COLUMBIA,8,100.0,0,145,64.3,68.9,60.2,0,4,84,100.0,100.0,97.6,0,4,0,202,0,8,0,202,90,90,0,173,112,21
Ryan Wetterberg,108749,G,MERRIMACK,8,100.0,1,385,49.5,29.4,54.8,8,7,128,100.0,100.0,93.4,1,16,1,202,0,54,0,202,134,134,148,0,68,0
Xavier Hill,141347,WR,KENNESAW,10,74.0,1,200,72.0,54.1,58.5,0,1,1,1.5,1.4,50.0,1,1,0,202,0,0,1,273,1,72,0,0,201,0
Tenio Ayeni,54521,WR,HOLY CROSS,13,43.7,0,181,62.4,60.9,64.5,0,0,1,0.4,0.4,100.0,4,0,0,201,0,0,0,460,1,260,0,0,200,0
Jabari Khepera,102611,WR,ILL STATE,10,49.8,0,188,58.4,,61.4,0,0,0,0.0,0.0,,0,0,0,201,0,0,0,404,0,203,0,0,201,0
Wyatt McMahon,108181,TE,MARIST,10,52.9,0,213,46.1,67.7,54.7,0,1,36,18.1,18.3,98.6,1,1,0,201,0,0,0,380,40,218,0,0,161,271
Montrell Washington,64310,WR,SAMFORD,11,32.2,0,282,77.4,,65.1,0,0,0,0.0,0.0,,0,0,0,201,0,0,0,625,0,404,0,0,201,2
Colton Dowell,63721,WR,TENN MARTN,6,55.7,0,310,72.5,61.0,60.5,0,0,1,0.7,0.6,100.0,0,0,0,201,0,0,0,361,1,161,0,0,200,0
Jared Suchevits,109482,TE,BUTLER,11,78.8,0,127,65.6,77.2,55.9,0,0,30,37.0,37.2,100.0,1,0,0,201,0,0,0,255,32,86,0,0,169,223
Kanore McKinnon,105691,WR,CHATTNOOGA,10,53.0,0,137,63.2,,55.6,0,0,0,0.0,0.0,,0,0,0,201,0,0,0,379,0,178,0,0,201,0
Kasim Hill,60444,QB,RHODE ISLD,11,32.5,0,274,85.8,,60.0,0,0,0,0.0,0.0,,4,0,0,200,0,0,0,615,0,342,0,0,200,0
Charlie McBride,104898,TE,SACRAMENTO,12,70.7,0,279,53.5,62.2,72.2,0,1,35,31.0,30.8,95.7,1,2,1,200,0,0,0,283,37,120,1,0,163,231
DJ Williams,138061,QB,MURRAY ST,11,44.2,0,236,74.0,,60.0,0,0,0,0.0,0.0,,0,0,0,200,0,0,0,453,0,188,0,0,200,0
Mason Tipton,109617,WR,YALE,10,38.0,0,352,70.8,,69.8,0,0,0,0.0,0.0,,2,0,0,199,0,0,0,523,0,324,0,0,199,0
Richie Griglione III,138159,TE,TENN MARTN,11,71.5,0,310,56.6,65.1,47.3,0,0,23,23.5,23.3,100.0,0,0,0,198,0,0,0,277,24,103,0,0,174,207
Mason Pierce,104954,WR,MCNEESE,11,39.9,0,217,63.3,,66.8,0,0,0,0.0,0.0,,1,0,0,198,0,0,0,496,0,288,0,0,198,0
Daniel Gonzalez,141268,G,DIXIE,6,100.0,0,1285,57.8,57.3,55.2,0,4,129,100.0,100.0,98.4,0,4,0,197,0,169,0,197,132,132,26,1,65,1
Caleb Smith,63747,WR,TOWSON,11,36.7,0,317,74.5,,55.4,0,0,0,0.0,0.0,,1,0,0,197,0,0,0,537,0,337,0,0,197,1
Christian Watson,66581,WR,N DAK ST,12,48.4,0,250,87.9,,72.2,0,0,0,0.0,0.0,,2,0,0,197,0,0,0,407,0,195,0,0,197,2
Robbie Williams III,105699,WR,NWSTATE,11,43.4,0,257,57.5,,64.9,0,0,0,0.0,0.0,,2,0,0,196,0,0,0,452,0,256,0,0,196,0
Jack Bowler,54417,G,RICHMOND,10,100.0,0,276,70.7,67.8,69.9,0,1,73,100.0,100.0,99.3,1,1,0,196,0,31,0,196,75,75,162,3,121,0
DJ Render,61350,WR,AUSTINPEAY,11,34.3,0,116,55.6,,59.0,0,0,0,0.0,0.0,,0,0,0,196,0,0,0,571,0,375,0,0,196,0
Isaiah Ifanse,91411,HB,MONTANA ST,14,32.3,0,233,90.1,69.1,66.0,1,0,90,41.9,41.6,97.2,0,3,2,196,0,0,0,606,92,221,0,0,104,0
Nicholas Dobson,150564,TE,NC A&T,10,70.3,1,246,60.5,64.1,58.8,1,0,17,17.7,17.8,97.1,1,1,0,196,0,0,5,279,18,101,0,5,178,230
Romello Tarver,77534,T,MCNEESE,4,100.0,0,217,52.0,47.2,52.7,1,4,107,100.0,100.0,95.8,1,7,2,195,0,0,194,195,114,114,0,0,81,0
Austin Mitchell,61657,WR,SE LA,13,28.4,0,294,82.0,,61.3,0,0,0,0.0,0.0,,1,0,0,195,0,0,0,686,0,465,0,0,195,1
Quinton Williams,102366,QB,HOWARD,11,32.4,0,184,67.6,,60.1,0,0,0,0.0,0.0,,3,0,0,195,0,0,0,601,0,385,0,0,195,0
Shedkeydrick Ross,108756,G,MS VLY ST,3,100.0,0,228,55.0,45.0,55.0,1,2,85,100.0,100.0,98.2,1,3,0,195,0,195,0,195,92,92,0,0,103,0
Frank Harris III,87739,WR,SO UTAH,11,37.6,1,298,55.0,,55.4,0,0,0,0.0,0.0,,1,0,0,195,0,0,0,518,0,322,0,0,195,0
