player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Ahmad Edwards,109734,WR,JVILLE ST,10,60.8,0,196,59.3,,55.0,0,0,0,0.0,0.0,,0,0,0,315,0,0,0,518,0,203,0,0,315,0
Alan Brown,160553,G,MOREHEAD,8,100.0,1,234,55.4,70.8,53.5,1,5,174,100.0,100.0,97.7,4,7,1,314,0,215,0,314,186,186,98,0,128,1
Gevani McCoy,147609,QB,IDAHO,11,43.6,0,185,91.1,,60.6,0,0,0,0.0,0.0,,1,0,0,314,0,0,0,721,0,394,0,0,314,0
Clevan Thomas Jr.,61362,WR,MONTANA ST,12,58.1,0,233,64.4,67.1,60.4,0,0,2,0.9,0.9,100.0,4,0,0,314,0,0,0,540,2,223,0,0,312,0
Connor Whitney,83976,TE,IDAHO,12,46.5,0,185,60.3,59.0,59.0,0,1,23,6.3,6.8,97.8,3,1,0,313,0,0,0,673,26,385,0,0,287,455
Jesse Ramil,151251,G,ST FRANCIS,6,100.0,0,299,66.3,63.6,65.7,1,7,170,100.0,100.0,97.1,0,9,1,313,0,303,10,313,176,176,0,0,137,0
Jasiah Williams,142364,WR,RICHMOND,12,38.3,0,276,64.1,,58.7,0,0,0,0.0,0.0,,2,0,0,312,0,0,0,815,0,502,0,0,312,5
Cam McNair,149426,T,HOLY CROSS,13,100.0,1,181,57.1,52.3,60.1,1,8,95,100.0,100.0,94.2,4,10,1,311,0,0,0,311,105,105,1,283,206,26
Tyler Neville,148889,TE,HARVARD,10,57.0,1,179,62.3,75.2,58.6,0,0,30,11.7,12.3,100.0,3,0,0,311,0,0,0,546,33,268,0,0,278,377
Clarence Freeman IV,139183,WR,DAVIDSON,11,78.7,0,149,68.5,,72.1,0,0,0,0.0,0.0,,3,0,0,311,0,0,0,395,0,84,0,0,311,0
Cam Macro,165088,G,STHLSK,5,100.0,0,1470,61.2,64.1,61.2,0,7,171,100.0,100.0,98.0,1,7,0,311,118,21,0,311,176,176,172,0,135,0
Bryce Oliver,84248,WR,YNGTOWN ST,11,47.8,0,353,77.7,,76.3,0,0,0,0.0,0.0,,1,0,0,311,0,0,0,651,0,340,0,0,311,0
Connor Briggs,141877,TE,SE LA,13,78.9,0,294,62.9,77.9,72.9,0,1,63,43.8,44.3,99.2,4,1,0,311,0,0,0,394,66,149,0,0,245,339
Deonta Reed,150825,G,ALCORN ST,9,100.0,0,107,68.9,58.3,70.3,1,5,114,100.0,100.0,96.5,1,7,1,310,19,43,0,310,119,119,248,0,191,0
Noah Bean,61054,TE,GRAMBLING,11,47.4,0,177,42.0,70.5,52.6,0,2,37,10.4,10.4,97.3,6,2,0,309,0,0,2,652,40,383,0,1,269,453
Cedric Richardson,159839,G,MERCER,11,100.0,0,219,59.8,64.3,62.0,0,4,142,100.0,100.0,98.6,4,4,0,309,0,0,0,309,149,149,306,3,160,0
Shedeur Sanders,131396,QB,JACKSON ST,13,33.2,0,194,83.7,,60.1,0,0,0,0.0,0.0,,2,0,0,308,0,0,0,928,0,612,0,0,308,0
Cade Sexauer,111800,QB,STTHOM,11,45.4,0,1129,72.6,,60.2,0,0,0,0.0,0.0,,3,0,0,308,0,0,0,678,0,291,0,0,308,0
Tyce Ferrell,148074,TE,INDIANA ST,10,68.2,0,191,54.3,66.9,60.1,0,2,74,35.1,34.7,97.3,0,3,1,307,0,0,0,450,76,219,0,0,231,382
Ryan Miller,78734,TE,FURMAN,13,44.6,0,170,72.7,61.4,42.0,0,1,10,2.7,2.6,95.0,1,1,0,307,0,0,0,688,10,391,0,0,297,220
Ben Brockington,105495,T,CITADEL,11,85.8,0,139,65.3,79.2,66.5,0,0,7,12.7,13.6,100.0,3,0,0,307,0,0,65,358,8,59,4,39,299,250
JJ Galbreath,141848,TE,S DAKOTA,11,56.3,0,291,58.2,43.7,51.7,1,3,34,12.7,12.5,94.1,4,4,0,307,0,0,1,545,34,272,0,0,273,321
Avante Cox,61837,WR,S ILLINOIS,11,42.2,0,295,63.7,,60.0,0,0,0,0.0,0.0,,2,0,0,306,0,0,0,725,0,409,0,0,306,8
Rob DiNota,109375,WR,SACR HEART,11,46.2,0,280,77.0,,57.8,0,0,0,0.0,0.0,,0,0,0,305,0,0,0,660,0,355,0,0,305,0
Sawyer Whitman,166541,G,CITADEL,7,100.0,0,139,66.8,14.5,72.3,0,2,70,100.0,100.0,97.1,1,3,1,305,0,305,0,305,75,75,0,0,230,0
Eric Meslin,165093,G,STHLSK,6,100.0,0,1470,61.7,52.5,66.3,0,5,127,100.0,100.0,98.0,3,5,0,304,0,27,0,304,138,138,277,0,166,0
Jack Neri,142932,TE,MONMOUTH,11,69.7,0,231,59.0,56.6,54.0,0,1,39,24.1,25.0,96.2,2,2,1,304,0,0,0,436,44,176,0,0,260,293
Noah Barta,104671,G,N ARIZONA,6,100.0,0,252,64.7,71.1,65.2,0,8,167,100.0,100.0,97.0,2,9,1,304,0,3,0,304,177,177,301,0,127,0
Bryson Deming,63758,TE,ILL STATE,11,63.3,1,188,57.1,59.6,50.7,1,1,40,19.9,18.7,95.0,2,3,1,304,0,0,0,480,40,214,0,0,264,355
Blake Feigenspan,108591,C,PRINCETON,8,100.0,0,272,65.1,60.8,64.3,0,3,180,100.0,100.0,96.4,1,8,5,304,304,0,0,304,188,188,0,0,116,0
Bryson Clark,142741,TE,ALAB A&M,11,65.4,0,104,53.1,46.5,47.5,0,2,39,20.3,19.7,92.3,2,4,2,303,0,0,1,463,39,198,0,2,264,208
Will Huzzie,87678,WR,E TENN ST,11,45.8,0,157,67.9,,56.9,0,0,0,0.0,0.0,,2,0,0,303,0,0,0,662,0,359,0,0,303,2
Chase Lanckriet,103728,TE,LNDNWD,9,48.1,0,949,54.7,46.8,50.1,2,2,63,16.9,17.3,93.7,0,6,2,302,0,0,0,628,68,394,0,0,234,479
Andrew Body,155202,QB,TEXAS STHN,11,41.5,0,313,70.3,,60.0,0,0,0,0.0,0.0,,5,0,0,302,0,0,0,728,0,349,0,0,302,0
McCallan Castles,83949,TE,UC DAVIS,11,52.3,0,322,80.1,65.8,82.4,0,0,27,9.3,9.8,100.0,2,0,0,302,0,0,0,577,30,305,0,0,272,394
Fred Payton,82102,QB,MERCER,11,42.7,0,219,91.7,62.2,60.1,0,0,1,0.3,0.3,100.0,3,0,0,302,0,0,0,707,1,370,0,0,301,0
Justin Marcus,78763,TE,MONMOUTH,10,68.8,1,231,52.9,63.9,61.6,0,0,34,21.5,21.3,97.1,2,1,1,302,0,0,0,439,37,174,0,0,265,346
Aaron Maione,149470,TE,DAVIDSON,12,70.9,0,149,77.7,71.7,50.3,0,0,11,11.6,12.1,100.0,2,0,0,302,0,0,0,426,12,99,0,0,290,160
Logan Hofstedt,106691,TE,N DAK ST,15,81.0,0,250,51.2,62.8,52.6,1,0,11,13.9,16.5,95.5,1,1,0,302,0,0,1,373,14,85,0,0,288,330
Jace Henry,148818,TE,DARTMOUTH,10,66.2,1,148,74.1,72.9,79.1,0,1,35,20.1,19.5,98.6,4,1,0,301,0,0,0,455,36,185,0,0,265,270
Josh Anjorin,102193,G,ALABAMA ST,8,100.0,1,105,45.6,40.5,53.5,1,14,152,100.0,100.0,94.4,5,16,1,301,29,234,7,301,163,163,29,0,138,0
Haven Montefalco,109385,TE,HARVARD,10,54.2,1,179,45.0,61.7,54.0,0,2,25,9.3,10.0,96.0,5,2,0,300,0,0,0,553,28,281,0,0,272,203
Jalen Coker,143068,WR,HOLY CROSS,12,48.5,0,181,82.5,,69.8,0,0,0,0.0,0.0,,2,0,0,299,0,0,0,617,0,317,0,0,299,9
Roman Wahrheit,105527,T,TOWSON,11,96.4,0,317,48.0,43.3,54.7,0,7,105,91.3,91.8,96.7,2,7,0,298,11,0,0,309,112,122,0,148,186,149
Connor Watkins,108971,QB,VILLANOVA,11,45.8,0,334,78.7,,60.0,0,0,0,0.0,0.0,,1,0,0,298,0,0,0,650,0,318,0,0,298,0
Takairee Kenebrew,91450,WR,N ALABAMA,11,49.7,2,389,71.2,,54.5,0,0,0,0.0,0.0,,4,0,0,298,0,0,0,600,0,302,0,0,298,0
Jamoi Mayes,129394,WR,CHATTNOOGA,11,47.2,0,137,70.0,,65.0,0,0,0,0.0,0.0,,2,0,0,298,0,0,0,632,0,334,0,0,298,4
D'Ante' Cox,134756,WR,S ILLINOIS,11,40.7,1,295,65.0,63.5,67.5,0,0,1,0.3,0.2,100.0,2,0,0,298,0,0,0,733,1,430,0,0,297,0
Dyral McMillan,150413,G,NORFOLK,5,100.0,0,244,57.6,81.5,52.4,0,2,163,100.0,100.0,99.4,2,2,0,297,0,0,0,297,173,173,297,0,124,0
Antoine Murray,61302,WR,HOWARD,11,45.8,0,184,70.9,,54.4,0,0,0,0.0,0.0,,0,0,0,297,0,0,0,649,0,351,0,0,297,0
Carson Bobo,109444,TE,PRINCETON,10,48.8,0,272,52.6,38.9,64.2,0,2,43,12.5,13.2,97.7,1,2,0,296,0,0,0,606,47,357,0,0,249,350
Derek Willits,109487,WR,DAYTON,11,59.6,0,150,59.2,,55.6,0,0,0,0.0,0.0,,2,0,0,296,0,0,0,497,0,201,0,0,296,1
Xavier Gipson,104136,WR,STF AUSTIN,11,44.8,0,301,88.5,63.1,69.0,0,0,1,0.3,0.3,100.0,1,0,0,295,0,0,0,658,1,353,0,0,294,0
Erik Walker,105523,G,HAMPTON,10,100.0,1,178,44.8,33.1,50.2,3,10,142,100.0,100.0,94.7,3,14,1,295,94,21,16,295,151,151,148,16,144,0
Tyler Huff,142567,QB,FURMAN,12,40.5,0,170,81.4,,60.1,0,0,0,0.0,0.0,,0,0,0,295,0,0,0,729,0,370,0,0,295,0
Abdul Janneh Jr.,142437,WR,DUQUESNE,11,45.2,0,155,71.8,,70.6,0,0,0,0.0,0.0,,1,0,0,294,0,0,0,651,0,357,0,0,294,4
Elijah Sarratt,159499,WR,ST FRANCIS,12,45.7,1,299,78.8,,51.7,0,0,0,0.0,0.0,,2,0,0,294,0,0,0,644,0,343,0,0,294,0
Caylin Newton,60402,WR,WM & MARY,13,57.3,0,348,77.8,70.7,54.1,0,0,3,1.4,1.4,100.0,3,0,0,294,0,0,0,513,3,217,0,0,291,14
Johnny King,134733,WR,SE MO ST,12,41.1,1,293,76.9,,64.5,0,0,0,0.0,0.0,,1,0,0,293,0,0,0,713,0,420,0,0,293,0
Mason Tipton,109617,WR,YALE,8,55.9,0,352,65.3,64.7,52.4,0,0,1,0.5,0.4,100.0,1,0,0,292,0,0,0,522,1,231,0,0,291,0
Matt Robbert,148749,TE,CORNELL,10,51.0,0,147,75.0,67.9,57.3,0,1,16,5.6,5.4,96.9,1,1,0,292,0,0,0,572,16,296,0,0,276,369
P.J. Wells,109040,WR,JVILLE ST,11,61.3,0,196,60.4,,66.1,0,0,0,0.0,0.0,,0,0,0,292,0,0,0,476,0,184,0,0,292,0
Hendrix Johnson,104963,WR,N ARIZONA,11,38.4,0,252,67.6,70.2,67.5,0,0,2,0.4,0.4,100.0,1,0,0,292,0,0,0,761,2,471,0,0,290,3
Gavin McCusker,148580,QB,MERRIMACK,10,58.1,0,385,69.0,,60.0,0,0,0,0.0,0.0,,1,0,0,292,0,0,0,503,0,191,0,0,292,0
Preston Daniels,104818,HB,KENNESAW,9,68.4,0,200,59.8,63.8,66.9,0,0,58,53.2,54.0,100.0,3,0,0,292,0,0,0,427,61,113,0,0,231,0
Jimmy Weirick,88641,QB,WOFFORD,11,41.9,0,350,84.2,,60.0,0,0,0,0.0,0.0,,0,0,0,291,0,0,0,694,0,381,0,0,291,0
Desmond Daniels,122702,T,BETH COOK,5,100.0,0,119,34.5,26.9,51.9,3,12,184,100.0,100.0,94.3,5,18,3,291,0,0,290,291,195,195,0,0,96,1
Anthony Herock,132411,TE,GARD-WEBB,13,66.8,0,171,54.3,55.5,51.1,0,1,44,24.9,24.6,96.6,0,2,1,290,0,0,0,434,47,191,0,2,243,130
Hezekiah Neason,136837,G,MCNEESE,9,100.0,0,217,67.1,57.1,65.1,1,1,160,100.0,100.0,97.5,1,5,3,290,0,1,34,290,165,165,251,0,125,1
Sevonne Rhea,102928,WR,LAMAR,10,50.6,0,204,60.0,61.0,58.8,0,0,1,0.4,0.4,100.0,2,0,0,290,0,0,0,573,1,281,0,0,289,0
Dalton Daddona,101553,G,HOLY CROSS,13,99.7,0,181,69.4,74.7,68.8,0,2,107,99.1,99.1,99.1,1,2,0,290,0,184,0,291,114,115,103,2,176,0
Garrison Wheatley,164749,C,NORFOLK,7,100.0,0,244,47.4,43.7,54.3,1,6,145,100.0,100.0,97.6,4,7,0,289,150,138,0,289,153,153,0,0,136,0
Tahj Brighthaupt,81642,T,BETH COOK,9,100.0,0,119,49.9,39.9,62.1,0,10,171,100.0,100.0,95.3,3,13,3,289,0,0,218,289,183,183,1,68,106,2
Will McCraw,164503,G,GARD-WEBB,12,99.7,0,171,58.6,62.4,56.3,0,4,121,99.2,99.2,98.3,0,4,0,289,0,0,0,290,127,128,266,11,162,11
Matt Marvin,159150,G,NEW HAMP,12,100.0,0,240,56.2,60.0,52.4,1,5,145,100.0,100.0,97.9,0,6,0,289,0,276,6,289,155,155,7,0,134,0
William Bergin,148959,C,PENN,8,100.0,0,267,63.3,61.4,61.8,0,3,175,100.0,100.0,98.0,0,5,2,288,275,13,0,288,189,189,0,0,99,0
Bailey Fisher,88643,QB,GARD-WEBB,13,35.0,0,171,74.0,,60.0,0,0,0,0.0,0.0,,3,0,0,288,0,0,0,824,0,463,0,0,288,0
Sterling Berkhalter,54221,WR,NC A&T,11,49.9,0,246,65.2,,61.0,0,0,0,0.0,0.0,,1,0,0,288,0,0,0,577,0,289,0,0,288,0
Matt Ross,104250,WR,VALPO,12,46.4,0,332,65.3,,61.7,0,0,0,0.0,0.0,,1,0,0,288,0,0,0,621,0,331,0,0,288,4
Quincy Hughes,133667,T,WOFFORD,5,100.0,0,350,55.1,41.3,62.2,2,7,146,100.0,100.0,93.5,2,14,5,288,0,0,288,288,155,155,0,0,133,0
Raphael Williams Jr.,149997,WR,W CAROLINA,11,39.3,0,344,65.1,67.6,53.6,0,0,3,0.7,0.7,100.0,3,0,0,288,0,0,0,732,3,447,0,0,285,4
Sean Quarterman,142988,C,BUCKNELL,8,99.0,0,125,43.5,42.2,51.2,1,2,134,97.8,97.9,97.4,3,5,2,288,181,0,73,291,142,145,0,0,146,37
Andrew Armstrong,160110,WR,TXAMEA,11,43.2,0,1139,82.9,,49.5,0,0,0,0.0,0.0,,0,0,0,288,0,0,0,667,0,379,0,0,288,0
Terrell Staton,142692,G,WAGNER,5,100.0,0,338,42.9,17.2,51.6,1,14,174,100.0,100.0,95.1,1,16,1,287,0,0,0,287,186,186,287,0,101,0
Michael Benefield,109080,HB,KENNESAW,10,77.1,0,200,65.7,65.5,67.1,0,0,1,1.5,1.5,100.0,1,0,0,286,0,0,0,371,1,67,0,0,285,12
Kamari Young,102493,TE,FL A&M,11,51.1,1,164,53.1,68.2,63.3,0,1,47,15.3,16.0,98.9,5,1,0,286,0,0,17,560,52,326,0,4,234,295
Isaac Cross,138113,C,TENN TECH,5,100.0,0,309,52.9,53.7,55.1,0,3,143,100.0,100.0,98.3,2,4,1,285,285,0,0,285,150,150,0,0,135,0
Yann Lekomo,159929,T,ROB MORRIS,8,100.0,0,277,45.3,29.1,55.1,4,9,158,100.0,100.0,94.0,1,16,3,285,0,0,284,285,171,171,0,0,114,1
Cameron Foster,150100,T,MCNEESE,8,100.0,0,217,51.8,35.4,60.3,5,9,148,100.0,100.0,92.6,1,18,4,285,0,0,275,285,155,155,0,0,130,10
Shaq Davis,105710,WR,SCAR STATE,11,46.0,0,290,70.4,64.5,57.6,0,0,2,0.6,0.6,100.0,2,0,0,284,0,0,0,618,2,336,0,0,282,0
Winford Dowdy,153296,G,HAMPTON,6,100.0,0,178,59.0,58.3,60.8,0,6,137,100.0,100.0,97.8,3,6,0,284,0,284,0,284,148,148,0,0,136,0
Zion Webb,63555,QB,JVILLE ST,11,46.0,0,196,81.5,,60.0,0,0,0,0.0,0.0,,4,0,0,284,0,0,0,617,0,233,0,0,284,0
Jake Anapol,149668,C,MARIST,5,100.0,0,213,55.1,47.5,60.6,0,2,180,100.0,100.0,98.9,2,3,1,283,283,0,0,283,191,191,0,0,92,0
Noah West,102484,TE,E TENN ST,11,58.4,0,157,62.8,49.0,80.0,0,4,30,13.3,12.9,93.3,0,4,0,283,0,0,0,485,30,232,0,0,253,349
Mike DiLiello,121801,QB,AUSTINPEAY,11,37.0,0,116,70.8,,60.3,0,0,0,0.0,0.0,,2,0,0,283,0,0,0,765,0,412,0,0,283,0
Nicholas Turbyfill,108493,G,BROWN,9,100.0,0,123,61.0,71.8,56.0,1,1,166,100.0,100.0,99.4,0,2,0,283,0,138,0,283,173,173,140,4,110,0
Jackson Parham,78902,WR,ELON,10,45.0,0,162,79.1,61.0,57.2,0,0,1,0.3,0.3,100.0,2,0,0,282,0,0,0,627,1,347,0,0,281,0
Aidan Chance,124760,G,W ILLINOIS,5,100.0,0,345,55.8,80.3,48.0,0,4,148,100.0,100.0,98.6,0,4,0,281,0,280,0,281,151,151,0,0,130,0
Joe Fagnano,104768,QB,MAINE,11,36.7,0,212,59.4,62.2,61.2,0,0,1,0.2,0.2,100.0,5,0,0,280,0,0,0,763,1,433,0,0,279,0
Jeremiah Oatsvall,54990,QB,TENN TECH,11,37.4,0,309,64.3,62.2,60.3,0,0,1,0.3,0.3,100.0,3,0,0,280,0,0,0,748,1,395,0,0,279,0
Trae Self,103962,QB,STF AUSTIN,11,40.1,0,301,85.0,,60.0,0,0,0,0.0,0.0,,0,0,0,280,0,0,0,699,0,370,0,0,280,0
Joe Mischler,77695,QB,DUQUESNE,11,45.2,0,155,69.4,,60.0,0,0,0,0.0,0.0,,3,0,0,280,0,0,0,620,0,323,0,0,280,0
Ryan Flournoy,159617,WR,SE MO ST,11,41.4,0,293,83.9,,70.8,0,0,0,0.0,0.0,,1,0,0,280,0,0,0,676,0,394,0,0,280,0
Jelani Mason,142528,WR,MERRIMACK,11,52.9,0,385,56.5,,63.3,0,0,0,0.0,0.0,,1,0,0,280,0,0,0,529,0,249,0,0,280,0
Trey Williams,142602,T,PRESBYTERN,4,100.0,0,271,56.2,57.0,53.4,2,10,149,100.0,100.0,93.3,0,16,4,280,0,0,279,280,155,155,0,1,125,0
Bakarius Collier,121379,T,CENT ARK,10,100.0,0,132,49.6,64.7,44.4,0,3,141,100.0,100.0,98.9,2,3,0,279,0,0,0,279,145,145,0,278,134,1
Solomon Ndukwe,160038,G,TXAMEA,9,100.0,0,1139,52.6,56.3,52.3,1,7,165,100.0,100.0,97.6,2,8,0,279,0,260,0,279,172,172,0,16,107,0
Devyn Gibbs,139381,TE,LAMAR,10,53.2,0,204,49.7,35.3,44.6,1,6,43,15.5,15.8,91.9,3,7,0,279,0,0,0,524,46,291,0,0,233,356
Zach Mills,148713,G,COLUMBIA,8,100.0,1,145,52.6,62.1,47.4,3,3,132,100.0,100.0,97.7,1,6,0,279,0,43,0,279,141,141,230,0,138,5
Erik Surratt,105756,WR,CENT CT ST,11,46.1,0,133,74.4,,59.6,0,0,0,0.0,0.0,,1,0,0,277,0,0,0,601,0,323,0,0,277,0
Kahtero Summers,109829,WR,RHODE ISLD,11,43.7,0,274,69.4,,60.6,0,0,0,0.0,0.0,,2,0,0,277,0,0,0,634,0,357,0,0,277,0
Colin Koennecke,149509,G,DAYTON,6,100.0,0,150,68.6,41.4,70.3,1,7,88,100.0,100.0,94.3,0,9,1,277,0,217,7,277,92,92,53,0,185,0
Devin Smith,150475,WR,NC CENT,11,45.0,0,247,60.3,,54.4,0,0,0,0.0,0.0,,2,0,0,276,0,0,0,614,0,338,0,0,276,1
Joshua Matthews,78823,WR,MCNEESE,11,48.5,0,217,57.3,,57.9,0,0,0,0.0,0.0,,0,0,0,276,0,0,0,569,0,293,0,0,276,0
Michael Hiers,88636,QB,SAMFORD,13,31.2,0,282,84.7,,60.0,0,0,0,0.0,0.0,,1,0,0,276,0,0,0,886,0,534,0,0,276,0
Ayir Asante,102592,WR,HOLY CROSS,13,46.9,0,181,64.2,,61.2,0,0,0,0.0,0.0,,2,0,0,276,0,0,0,589,0,309,0,0,276,2
Peter Bussone,89209,G,ILL STATE,6,100.0,0,188,62.8,74.1,58.3,1,1,145,100.0,100.0,98.6,0,3,1,275,0,191,0,275,155,155,83,0,120,0
Tristan Golightly,122560,WR,ABILENE CH,11,40.5,0,100,70.8,,71.7,0,0,0,0.0,0.0,,1,0,0,275,0,0,0,679,0,402,0,0,275,0
Chris Carasia,149367,WR,LAFAYETTE,11,45.5,0,203,61.9,,69.1,0,0,0,0.0,0.0,,3,0,0,275,0,0,0,605,0,330,0,0,275,2
Trazon Connley,75885,QB,PRVIEW A&M,10,43.2,0,270,72.3,,60.1,0,0,0,0.0,0.0,,0,0,0,275,0,0,0,636,0,285,0,0,275,0
Brock Stanek,149827,T,STTHOM,8,100.0,1,1129,51.1,35.7,54.3,1,4,97,100.0,100.0,96.4,1,6,1,275,0,0,9,275,104,104,11,254,171,0
JT Mayo,142420,WR,WM & MARY,13,56.1,0,348,59.8,64.4,53.0,0,0,1,0.5,0.5,100.0,1,0,0,275,0,0,0,490,1,213,0,0,274,0
Femi Sakiri,147386,G,ABILENE CH,5,100.0,0,100,44.8,24.3,50.9,0,7,152,100.0,100.0,95.7,0,10,3,275,106,0,0,275,160,160,166,3,115,0
Andrew McElroy,149817,WR,STTHOM,11,55.2,0,1129,79.6,,61.5,0,0,0,0.0,0.0,,0,0,0,274,0,0,0,496,0,218,0,0,274,0
Rayjuon Pringle,109583,WR,VILLANOVA,11,49.3,0,334,69.1,,61.6,0,0,0,0.0,0.0,,0,0,0,274,0,0,0,556,0,280,0,0,274,1
Owen Stewart,141612,G,IDAHO ST,7,100.0,0,186,49.7,34.7,54.4,3,7,145,100.0,100.0,94.5,3,13,3,274,0,269,0,274,151,151,5,0,123,0
Dante Hendrix,63736,WR,INDIANA ST,10,46.1,1,191,71.3,,54.4,0,0,0,0.0,0.0,,2,0,0,274,0,0,0,595,0,321,0,0,274,0
Jalen Dummett,139376,WR,LAMAR,11,46.2,0,204,59.3,,53.1,0,0,0,0.0,0.0,,1,0,0,274,0,0,0,593,0,299,0,0,274,0
Jeremy Moussa,75887,QB,FL A&M,11,36.5,0,164,75.6,,60.2,0,0,0,0.0,0.0,,6,0,0,273,0,0,0,747,0,449,0,0,273,0
Davius Richard,109077,QB,NC CENT,12,36.2,0,247,91.1,,60.0,0,0,0,0.0,0.0,,1,0,0,273,0,0,0,755,0,403,0,0,273,0
Tyler Eberhart,143259,C,VALPO,7,100.0,0,332,56.4,34.8,61.2,2,5,146,100.0,100.0,97.6,0,7,0,273,271,0,0,273,153,153,0,0,120,0
Quali Conley,141259,HB,UTAHTC,11,44.4,0,1285,82.5,72.2,56.9,1,10,239,62.4,63.1,95.6,1,16,5,273,0,0,0,615,260,412,0,0,13,0
Noah Walters,164315,QB,N ALABAMA,11,40.4,0,389,73.0,,60.0,0,0,0,0.0,0.0,,4,0,0,273,0,0,0,675,0,346,0,0,273,0
Jadakis Bonds,105743,WR,HAMPTON,11,43.0,0,178,79.0,,72.9,0,0,0,0.0,0.0,,2,0,0,273,0,0,0,635,0,361,0,0,273,0
Derek Morton,105769,WR,TEXAS STHN,9,48.7,0,313,67.9,,57.3,0,0,0,0.0,0.0,,0,0,0,272,0,0,0,559,0,287,0,0,272,0
Pat Conroy,109348,FB,MERRIMACK,10,63.2,0,385,75.8,56.6,63.6,0,1,13,8.2,7.6,96.2,2,1,0,271,0,0,0,429,13,170,0,0,258,299
Dresser Winn,63583,QB,TENN MARTN,11,37.7,0,310,77.3,,60.2,0,0,0,0.0,0.0,,2,0,0,270,0,0,0,717,0,421,0,0,270,0
Theo Day,83515,QB,N IOWA,11,39.1,0,255,93.7,,60.0,0,0,0,0.0,0.0,,1,0,0,270,0,0,0,690,0,398,0,0,270,0
Mason Gilbert,143093,TE,LAFAYETTE,10,53.4,0,203,55.7,57.4,50.4,0,2,36,13.8,13.6,94.4,3,3,1,270,0,0,1,506,37,273,0,1,233,301
Jalen Sundell,91396,C,N DAK ST,5,100.0,0,250,77.3,78.2,72.8,0,0,87,100.0,100.0,100.0,1,0,0,269,269,0,0,269,91,91,0,0,178,0
Alex Desire,87449,G,TOWSON,5,100.0,0,317,64.6,87.5,59.5,0,1,139,100.0,100.0,98.9,1,2,1,269,0,264,0,269,147,147,5,0,122,0
Will McElvain,88639,QB,CENT ARK,11,40.1,0,132,67.8,81.4,60.2,0,0,2,0.5,0.5,100.0,3,0,0,269,0,0,0,671,2,381,0,0,267,0
Joshua Anderson,120852,C,ALAB A&M,7,100.0,0,104,51.6,36.6,55.5,2,8,154,100.0,100.0,96.1,0,11,1,269,269,0,0,269,162,162,0,0,107,0
Devin Curry,151707,WR,DELWARE ST,11,49.5,0,152,59.9,,66.0,0,0,0,0.0,0.0,,1,0,0,269,0,0,0,543,0,272,0,0,269,0
Jay Gibson,105669,TE,CHATTNOOGA,11,65.0,0,137,50.8,69.6,47.6,0,0,42,23.5,23.3,97.6,1,1,1,269,0,0,4,414,44,189,0,2,225,299
Eric Johnson,143121,WR,LEHIGH,11,39.8,0,205,70.1,,72.0,0,0,0,0.0,0.0,,2,0,0,269,0,0,0,676,0,404,0,0,269,4
Mitch Roberts,63729,WR,MONTANA,13,42.0,0,232,69.8,,67.4,0,0,0,0.0,0.0,,1,0,0,269,0,0,0,641,0,371,0,0,269,0
Kaysen Mahuka-Kaawa,149325,G,GEORGETOWN,7,100.0,0,172,58.3,51.7,59.9,3,5,153,100.0,100.0,96.7,1,9,1,269,0,94,0,269,158,158,175,0,111,0
Kyle Klink,109421,TE,MCNEESE,11,67.0,1,217,46.6,60.3,60.3,0,1,20,13.9,13.8,92.5,3,2,1,268,1,0,1,400,21,152,1,0,247,361
Alexis Sanchez,164434,G,N ARIZONA,5,100.0,0,252,58.5,66.1,53.6,0,7,163,100.0,100.0,97.9,0,7,0,268,0,0,0,268,168,168,268,0,100,0
JJ Holloman,61275,WR,TENN STATE,11,46.8,0,308,62.7,,69.3,0,0,0,0.0,0.0,,0,0,0,268,0,0,0,573,0,305,0,0,268,2
AJ Bennett,167153,WR,TEXAS STHN,11,49.6,0,313,61.3,,52.8,0,0,0,0.0,0.0,,3,0,0,268,0,0,0,540,0,272,0,0,268,0
RJ Martinez,147690,QB,N ARIZONA,11,32.3,0,252,89.7,,60.2,0,0,0,0.0,0.0,,4,0,0,267,0,0,0,826,0,515,0,0,267,0
Spencer Harris,108566,T,GEORGETOWN,6,100.0,0,172,65.6,82.5,47.6,1,3,181,100.0,100.0,98.3,0,5,1,267,0,0,263,267,196,196,0,0,71,4
Braden Contreras,143255,WR,VALPO,12,43.0,0,332,63.3,,58.4,0,0,0,0.0,0.0,,0,0,0,267,0,0,0,621,0,350,0,0,267,0
Marcus Wehr,102004,T,MONTANA ST,5,100.0,0,233,81.0,76.1,79.4,0,1,110,100.0,100.0,99.5,1,1,0,267,0,0,0,267,112,112,0,267,155,0
Kyle Sfarcioc,147834,G,SO UTAH,6,100.0,0,298,55.0,75.7,47.3,2,3,146,100.0,100.0,98.3,1,5,0,267,0,168,0,267,153,153,95,4,114,0
