player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Quentin Ross,172790,G,GRAMBLING,10,100.0,0,177,56.3,64.2,54.2,0,8,261,100.0,100.0,98.1,3,9,1,543,304,0,32,543,270,270,207,0,273,0
Grayson McGown,203410,T,YALE,8,100.0,0,352,50.4,27.9,59.6,10,8,239,100.0,100.0,95.8,2,19,1,543,0,0,543,543,251,251,0,0,292,0
Blaine Halley,171499,T,S ILLINOIS,11,100.0,0,295,56.1,65.8,60.9,2,9,275,100.0,100.0,98.0,9,11,0,542,0,0,540,542,293,293,0,0,249,1
Kenyon BigBow,177210,G,S DAK ST,11,100.0,0,292,63.8,62.5,65.6,0,11,276,100.0,100.0,97.3,4,13,2,541,0,0,3,541,292,292,369,168,249,1
Eli Brasher,159810,T,FURMAN,8,99.8,0,170,58.6,64.0,59.4,6,7,300,99.7,99.7,96.8,5,16,3,541,0,0,540,542,314,315,0,0,227,2
Clayton Hixon,160002,C,WOFFORD,10,100.0,1,350,55.5,57.2,54.2,2,3,275,100.0,100.0,98.7,5,6,1,540,534,6,0,540,294,294,0,0,246,0
Sunny Okunlola,142544,T,INDIANA ST,11,100.0,0,191,59.6,73.1,57.2,2,6,278,100.0,100.0,97.8,6,10,2,540,0,24,515,540,289,289,0,0,251,0
Eli Freeman,176102,G,LNDNWD,9,100.0,0,949,47.5,68.5,38.9,1,5,289,100.0,100.0,98.6,1,7,1,540,0,0,0,540,300,300,540,0,240,0
Jaydon Collins,144182,T,FURMAN,9,99.8,1,170,60.4,60.6,58.3,4,11,304,99.7,99.7,96.5,2,18,3,538,0,0,0,539,317,318,0,539,221,0
Erik Gray,163869,C,STF AUSTIN,10,100.0,1,301,72.1,76.4,68.9,0,6,293,100.0,100.0,99.0,4,6,0,537,537,0,0,537,313,313,0,0,224,0
Vasean Washington,159312,T,DARTMOUTH,8,100.0,0,148,58.9,52.2,59.3,1,17,256,100.0,100.0,96.5,1,18,0,537,0,0,0,537,269,269,0,536,268,0
David Evbomenya,149306,T,W GEORGIA,11,100.0,0,1177,68.0,79.7,60.6,2,9,279,100.0,100.0,97.7,3,12,1,537,0,0,65,537,296,296,0,469,241,1
Brian Hannibal,123876,T,NEWHVN,10,100.0,1,1013,41.5,35.2,46.1,2,25,326,100.0,100.0,95.6,3,28,1,536,0,0,0,536,351,351,0,534,185,2
Jason Laliberte Jr.,149813,T,STTHOM,10,100.0,0,1129,73.1,83.0,69.1,1,5,244,100.0,100.0,98.4,4,7,1,535,0,1,524,535,261,261,0,5,274,3
Tyler Leinberger,158764,C,NORFOLK,10,100.0,0,244,67.5,76.9,64.0,0,4,295,100.0,100.0,98.6,4,6,2,535,396,139,0,535,316,316,0,0,219,0
Christopher Williams,192297,T,FL A&M,12,100.0,2,164,61.3,66.1,59.5,2,10,293,100.0,100.0,96.9,5,15,3,533,0,0,43,533,312,312,0,489,221,1
Beau Lanzidelle,129883,T,MERRIMACK,10,100.0,0,385,54.8,53.6,54.5,1,15,239,100.0,100.0,96.2,1,17,1,531,0,0,0,531,251,251,27,504,280,0
Jacob Darby,202288,G,MURRAY ST,12,100.0,1,236,57.2,76.8,51.0,0,6,275,100.0,100.0,98.9,1,6,0,531,0,531,0,531,293,293,0,0,238,0
Liam Lynch,191901,G,HOLY CROSS,12,100.0,0,181,51.8,47.4,52.6,2,13,275,100.0,100.0,95.8,1,19,4,531,291,190,41,531,287,287,9,0,244,0
Jonathan Cannon Jr.,150556,G,NC A&T,10,100.0,0,246,54.2,49.8,54.1,3,10,257,100.0,100.0,96.7,2,15,2,530,0,407,123,530,269,269,0,0,261,0
Kobe Williams,163580,G,SE MO ST,12,100.0,0,293,48.5,34.3,54.6,4,14,311,100.0,100.0,95.8,4,22,4,530,0,64,129,530,332,332,316,17,198,4
Tommy Bridgewater Jr.,160233,C,FL A&M,12,100.0,0,164,61.0,68.2,57.6,0,9,276,100.0,100.0,98.4,2,9,0,529,529,0,0,529,292,292,0,0,237,0
Kaden Carr,173630,G,ABILENE CH,10,100.0,0,100,56.6,43.3,59.0,1,13,286,100.0,100.0,97.6,1,14,0,528,0,528,0,528,303,303,0,0,225,0
Ryan Murphy,200702,T,COLGATE,11,99.8,0,142,53.4,40.5,60.0,5,14,298,99.7,99.7,95.1,2,24,5,527,0,0,526,528,311,312,0,0,216,0
Erron Mahoney-Bean,145244,T,GRAMBLING,9,100.0,1,177,48.0,53.0,48.3,1,13,257,100.0,100.0,96.9,5,15,1,527,0,0,410,527,262,262,0,117,265,0
Maxwell Freeman,164664,G,PENN,10,100.0,0,267,58.2,83.3,50.2,0,3,272,100.0,100.0,99.4,1,3,0,526,0,0,0,526,294,294,526,0,232,0
Gabe Kays,192163,C,MOREHEAD,9,100.0,0,234,63.0,78.1,56.8,1,4,271,100.0,100.0,99.1,1,5,0,526,526,0,0,526,286,286,0,0,240,0
Juan Campos Carlos,159767,G,TXAMEA,11,100.0,0,1139,58.5,41.9,62.4,2,16,307,100.0,100.0,95.4,0,23,5,525,0,134,3,525,318,318,197,191,207,0
Brian Hardy,164762,G,NC CENT,11,100.0,0,247,64.7,83.8,56.9,0,3,287,100.0,100.0,99.1,0,4,1,523,28,126,0,523,301,301,369,0,222,0
Aidan Corning,153461,G,E WASHGTON,11,100.0,0,161,58.5,52.9,59.6,3,6,306,100.0,100.0,97.9,2,11,2,522,0,243,249,522,326,326,3,26,196,1
Cesar Reyes,123292,T,HOWARD,11,100.0,0,184,51.7,47.7,59.0,2,17,263,100.0,100.0,93.0,6,28,9,521,0,0,6,521,274,274,0,515,247,0
Lotanna Onyekaba,178117,T,STHLSK,12,100.0,1,1470,38.5,22.5,49.8,5,16,286,100.0,100.0,93.2,2,30,9,519,0,0,0,519,300,300,0,519,219,0
Tristan Woodley,172728,T,VA MILT IN,12,100.0,2,336,51.0,64.9,50.4,4,10,297,100.0,100.0,96.6,8,17,3,518,0,212,304,518,309,309,0,0,209,2
Freddie Pelling,174018,T,CAMPBELL,9,100.0,1,131,62.5,78.7,53.5,0,8,289,100.0,100.0,97.9,3,10,2,518,0,0,518,518,305,305,0,0,213,0
Joey Balgo,186588,G,MERCYHURST,10,100.0,2,977,55.8,61.9,54.5,0,10,299,100.0,100.0,97.3,5,13,3,515,0,515,0,515,316,316,0,0,199,0
Alejandro Arellano,191418,G,E ILLINOIS,11,100.0,0,158,53.6,64.7,49.3,2,4,249,100.0,100.0,98.8,1,6,0,515,0,503,0,515,256,256,11,0,259,0
Barrett Eddlemon,173897,G,PRINCETON,10,100.0,0,272,76.9,78.3,76.0,0,5,288,100.0,100.0,98.4,0,7,2,515,0,515,0,515,307,307,0,0,208,0
Bryce Leos,70685,G,HOWARD,12,100.0,0,184,65.8,74.3,61.7,3,5,280,100.0,100.0,97.9,2,10,2,514,239,21,0,514,292,292,253,0,222,0
Alex Delk,149212,G,TENN TECH,13,100.0,0,309,59.2,55.0,58.0,2,11,277,100.0,100.0,97.3,0,14,1,512,0,458,0,512,286,286,54,0,226,0
Cade Klimczak,130440,C,MONTANA,14,100.0,1,232,68.9,74.0,68.0,2,4,262,100.0,100.0,98.9,4,6,0,510,510,0,0,510,274,274,0,0,236,0
Steven Hamby,177951,G,W CAROLINA,10,100.0,0,344,50.3,61.1,50.6,2,7,305,100.0,100.0,97.9,6,11,2,509,0,450,1,509,321,321,58,0,188,0
Dan Theiss,189150,G,VALPO,10,100.0,0,332,55.5,75.3,50.8,1,3,263,100.0,100.0,98.5,3,6,2,509,190,318,0,509,279,279,0,0,230,1
Luke Sacchetti,177492,G,PENN,8,100.0,1,267,76.2,85.0,76.6,0,5,267,100.0,100.0,99.1,3,5,0,509,0,509,0,509,290,290,0,0,219,0
Kaleb May,173793,T,SAMFORD,9,100.0,1,282,49.3,53.0,50.9,3,10,322,100.0,100.0,95.5,5,21,8,509,0,0,509,509,331,331,0,0,178,0
Nathan VanDeWoestyne,160513,T,DRAKE,8,100.0,0,153,58.3,71.9,53.5,3,4,213,100.0,100.0,97.4,2,9,2,507,0,0,507,507,228,228,0,0,279,0
Justin Hemmersbach,177785,C,VALPO,9,100.0,1,332,57.2,62.6,56.4,4,5,272,100.0,100.0,96.9,3,13,4,507,507,0,0,507,289,289,0,0,218,0
Charlie Adams,200550,T,CAL POLY,10,100.0,0,129,70.6,76.3,63.8,1,8,285,100.0,100.0,98.4,3,9,0,505,0,0,6,505,307,307,1,498,198,0
Nick Carter,206346,T,ARKAPB,9,100.0,1,112,62.0,72.5,59.7,1,4,250,100.0,100.0,98.2,7,7,2,505,0,0,503,505,269,269,0,0,236,1
Shane Keenan,164908,T,YNGTOWN ST,9,100.0,0,353,64.0,60.7,68.5,2,12,277,100.0,100.0,97.1,7,15,1,502,0,0,1,502,295,295,200,301,207,0
Jacob Arop,203137,T,S DAKOTA,11,100.0,1,291,48.4,49.7,56.0,3,12,199,100.0,100.0,95.2,7,17,2,502,0,0,0,502,218,218,0,502,284,0
Darius Neals,171827,G,TENN STATE,11,100.0,0,308,56.2,77.3,48.9,0,6,273,100.0,100.0,98.5,1,7,1,501,0,487,0,501,282,282,13,0,219,1
Cam Davenport,171171,G,DARTMOUTH,8,100.0,0,148,66.3,75.8,62.4,0,5,242,100.0,100.0,99.0,0,5,0,500,0,498,0,500,254,254,0,0,246,0
Kaysen Mahuka-Kaawa,149325,G,GEORGETOWN,10,100.0,0,172,56.8,49.4,58.5,1,8,250,100.0,100.0,97.8,3,10,1,499,0,175,0,499,267,267,321,0,232,0
Elijah Collins,195790,G,W CAROLINA,7,100.0,0,344,60.2,67.5,55.0,2,8,304,100.0,100.0,98.0,0,11,1,498,0,0,0,498,320,320,498,0,178,0
Ahmarion McLeod,159112,G,ELON,9,100.0,1,162,56.3,69.7,52.8,0,13,236,100.0,100.0,96.4,3,15,2,497,0,497,0,497,250,250,0,0,247,0
Aidan Bouman,122508,QB,S DAKOTA,15,53.7,0,291,80.4,,60.4,0,0,0,0.0,0.0,,5,0,0,497,0,0,0,926,0,410,0,0,497,0
Isaac Cariveau,191963,G,N DAKOTA,13,100.0,1,249,61.6,74.0,58.1,1,5,227,100.0,100.0,98.7,1,6,0,496,0,27,0,496,242,242,466,0,254,3
Vicente Hughes,175119,G,TXRG,11,100.0,0,1445,53.6,60.3,48.9,4,7,271,100.0,100.0,98.0,1,11,0,496,0,15,0,496,280,280,481,0,216,0
Peter Fiumara,196479,G,STHLSK,12,100.0,0,1470,53.0,42.1,53.0,0,17,264,100.0,100.0,96.0,1,19,2,492,0,363,0,492,279,279,129,0,213,0
Mike Seeger,185810,T,WAGNER,11,100.0,0,338,50.9,27.6,57.7,2,11,193,100.0,100.0,94.6,1,17,4,491,0,20,324,491,204,204,32,95,287,20
Javon Charles,138202,TE,ILL STATE,16,65.1,0,188,50.8,66.0,52.9,0,1,75,23.1,23.6,99.3,3,1,0,489,0,0,0,751,81,343,0,0,408,599
Dezmond Penn,164004,G,ALABAMA ST,10,100.0,0,105,66.0,79.4,61.4,1,2,227,100.0,100.0,98.9,1,4,1,488,16,465,0,488,238,238,0,0,250,5
Nick Crespo,165052,G,STHLSK,12,100.0,0,1470,47.4,45.0,45.9,1,14,258,100.0,100.0,96.7,1,16,1,488,0,0,0,488,269,269,488,0,219,0
Cadavius Gary,197304,C,MERCYHURST,10,100.0,0,977,55.0,56.4,59.0,3,6,286,100.0,100.0,98.1,5,10,1,486,486,0,0,486,302,302,0,0,184,0
Demoni Taylor,171808,T,SE MO ST,12,99.8,0,293,49.4,59.4,47.1,5,3,290,99.7,99.7,97.9,7,10,2,486,0,1,459,487,312,313,0,18,174,9
Tyler Barrett,202742,G,GEORGETOWN,10,100.0,0,172,57.3,75.1,50.8,1,4,236,100.0,100.0,98.5,1,6,1,486,18,66,0,486,253,253,402,0,233,0
Chase Schutty,188433,TE,DRAKE,12,67.4,1,153,49.9,47.4,55.4,3,1,69,23.7,23.9,95.7,1,5,1,485,0,0,0,720,74,309,0,0,411,571
Ahmari Owens,171131,T,COLUMBIA,10,99.6,0,145,61.2,57.0,63.8,2,11,253,99.2,99.3,95.8,3,17,4,483,0,0,442,485,268,270,0,16,215,27
Tyrell Ragland,177831,G,CHATTNOOGA,12,100.0,1,137,57.0,76.2,53.3,1,3,200,100.0,100.0,99.0,6,4,0,481,0,380,0,481,216,216,100,0,265,0
Yusef Sanogo-Kendrick,192872,G,SE MO ST,9,100.0,0,293,60.6,61.7,60.2,5,7,292,100.0,100.0,97.6,3,13,1,476,0,0,0,476,304,304,470,6,172,0
Jeremiah Katt,129392,G,N ARIZONA,11,100.0,1,252,78.3,84.5,76.6,1,3,258,100.0,100.0,99.2,2,4,0,476,0,0,0,476,268,268,473,0,208,3
Sam Liu,186018,C,MCNEESE,9,100.0,0,217,56.3,69.1,55.2,1,4,246,100.0,100.0,99.0,4,5,0,475,475,0,0,475,257,257,0,0,218,0
Joziah Fogle,165688,G,ABILENE CH,10,100.0,0,100,57.7,60.4,55.9,0,14,240,100.0,100.0,96.7,2,15,1,475,0,469,0,475,258,258,4,0,217,0
Ryan Steinbrink,171992,T,COLGATE,7,100.0,1,142,61.4,69.0,57.2,3,8,268,100.0,100.0,97.9,2,11,0,474,0,0,0,474,280,280,0,472,194,0
Cannon McCulley,166141,G,MURRAY ST,8,99.8,1,236,54.2,50.4,53.5,2,8,252,100.0,99.6,98.0,2,10,0,473,0,0,0,474,267,268,422,0,206,43
Andrew Nicholson,202183,T,BUCKNELL,8,100.0,1,125,62.5,63.8,62.2,3,5,260,100.0,100.0,96.2,4,14,6,469,0,0,124,469,276,276,0,345,193,0
Andrew Pedersen,189200,T,PRINCETON,10,100.0,0,272,69.6,63.6,74.0,3,12,249,100.0,100.0,95.8,3,18,3,468,0,0,399,468,267,267,44,0,201,25
Marco Monteiro,161842,G,BROWN,10,100.0,0,123,61.2,79.0,51.5,0,5,285,100.0,100.0,98.4,1,7,2,468,11,0,0,468,301,301,415,41,167,1
Sean Woods,177403,C,HOLY CROSS,8,100.0,1,181,55.4,68.1,49.6,1,4,261,100.0,100.0,98.7,1,6,1,468,468,0,0,468,272,272,0,0,196,0
Trent Savage,174527,G,TXAMEA,8,100.0,0,1139,52.6,58.4,50.9,3,11,273,100.0,100.0,97.4,2,14,0,466,193,0,0,466,281,281,273,0,185,0
Dorian Arguelles,178332,G,W ILLINOIS,9,100.0,1,345,58.9,68.7,54.6,3,7,270,100.0,100.0,98.1,2,10,0,464,0,10,0,464,284,284,452,0,180,1
Gary Satterwhite III,148557,T,DUQUESNE,9,100.0,0,155,51.2,53.4,51.4,3,16,228,100.0,100.0,95.0,2,21,2,461,0,0,0,461,243,243,0,461,218,0
Samuel Eskridge,177059,T,E KENTUCKY,12,100.0,0,159,47.4,33.2,52.1,2,16,240,100.0,100.0,95.0,1,21,3,460,0,144,276,460,246,246,0,40,214,0
Ayden Teeter,191978,G,N DAKOTA,14,100.0,0,249,60.8,69.4,60.6,2,3,203,100.0,100.0,98.8,3,5,0,460,0,2,11,460,217,217,445,0,243,2
Collen Jackson,173953,T,HAMPTON,11,100.0,2,178,58.9,61.6,59.6,2,4,227,100.0,100.0,96.9,6,10,4,459,0,18,317,459,244,244,50,74,215,0
Evan Safreed,176934,T,ELON,10,100.0,0,162,59.9,66.7,57.8,2,13,245,100.4,100.4,94.1,4,22,7,459,0,0,0,459,258,257,2,457,201,0
Landon Bridges,205937,G,CENT ARK,10,100.0,0,132,51.4,84.1,45.8,1,3,205,100.0,100.0,98.5,5,5,1,459,33,0,1,459,212,212,419,0,247,0
Bennett Nunnally,125665,T,HOLY CROSS,10,99.8,1,181,63.1,59.8,63.2,4,3,230,99.6,99.6,98.5,2,7,0,459,0,0,101,460,237,238,0,355,222,4
Holly Saint-Melus,203951,G,NC CENT,12,100.0,0,247,70.4,78.3,69.7,1,0,209,100.0,100.0,99.3,2,2,1,457,0,1,0,457,218,218,456,0,239,0
Chaylin Peine,164223,T,CENT ARK,12,100.0,0,132,55.0,46.8,56.4,4,4,218,100.0,100.0,96.3,0,12,4,456,0,0,0,456,232,232,0,442,224,13
Sawyer Whitman,166541,G,CITADEL,12,100.0,0,139,54.3,72.0,51.0,0,6,123,100.0,100.0,96.7,2,7,1,454,0,0,0,454,131,131,447,3,323,1
Trumain Lawson,209740,T,LIUSHAR,7,100.0,1,1298,60.8,69.0,56.6,1,4,197,100.0,100.0,98.2,1,6,1,454,0,0,450,454,205,205,0,0,249,4
Aaron Garnett,173946,G,HAMPTON,12,100.0,0,178,74.2,66.9,75.4,1,2,188,100.0,100.0,97.6,1,6,3,453,0,194,0,453,207,207,259,0,246,0
Malachi Godfrey,208881,G,TEXAS STHN,9,100.0,0,313,56.1,59.7,53.7,1,4,238,100.0,100.0,97.7,2,8,3,453,0,452,0,453,247,247,0,0,206,1
Raykwon Goldthwaite,164286,T,N ALABAMA,12,100.0,0,389,53.9,61.0,50.3,2,10,207,100.0,100.0,96.1,1,14,2,452,0,2,90,452,224,224,0,359,228,1
Joseph Marranca,172085,TE,LEHIGH,13,78.3,0,205,57.8,72.6,55.1,0,0,34,22.1,22.8,100.0,3,0,0,451,0,0,0,576,37,162,1,0,414,533
Steve Lizama,191633,T,MERRIMACK,8,100.0,0,385,50.8,50.8,49.5,1,12,228,100.0,100.0,96.3,6,15,2,451,0,83,284,451,244,244,83,0,207,1
Romello Watson,160222,G,TXAMEA,9,100.0,0,1139,49.7,54.4,48.6,0,11,242,100.0,100.0,96.5,4,14,3,450,0,0,0,450,251,251,224,226,199,0
Darrin Fugitt,154203,TE,LNDNWD,12,63.3,1,949,64.6,67.1,48.8,0,2,103,28.9,30.0,99.0,3,2,0,449,0,0,3,709,111,370,0,0,338,443
Harrison Wilkes,149129,G,AUSTINPEAY,12,100.0,0,116,67.0,75.4,63.0,0,7,243,100.0,100.0,98.1,2,8,1,449,0,448,0,449,254,254,1,0,195,0
Dillon Botner,105438,C,MONTANA,14,100.0,0,232,59.8,66.1,59.4,1,7,248,100.0,100.0,98.4,2,8,0,449,446,1,0,449,253,253,0,0,196,0
Jerrod Burrell,184141,G,MORGAN ST,8,100.0,0,235,58.3,75.7,52.9,0,5,246,100.0,100.0,99.0,1,5,0,447,0,0,0,447,256,256,447,0,191,0
Nason Simmons,147055,G,TENN TECH,8,100.0,0,309,71.4,71.1,71.4,3,4,283,100.0,100.0,98.4,1,8,1,446,0,0,0,446,298,298,446,0,148,0
Danny Joiner,147316,TE,TARLETON,14,78.5,0,401,67.4,65.7,67.5,0,2,103,47.5,47.2,99.0,4,2,0,446,0,0,0,568,109,231,0,0,337,490
Beau Smith,192720,T,BROWN,8,100.0,0,123,51.8,45.9,57.1,5,15,265,100.0,100.0,95.1,2,23,3,445,0,0,358,445,284,284,0,87,161,0
Mason Humphrey,172082,WR,LEHIGH,13,59.1,1,205,66.2,,54.7,0,0,0,0.0,0.0,,8,0,0,445,0,0,0,753,0,308,0,0,445,0
Tim Artis Jr.,164053,C,HOWARD,9,100.0,0,184,63.3,74.8,62.8,3,4,238,100.0,100.0,98.1,5,8,1,443,433,0,0,443,252,252,10,0,191,0
B.J. Ragland,145568,C,CHATTNOOGA,12,100.0,0,137,66.2,69.8,62.9,1,3,194,100.0,100.0,97.4,1,7,3,443,443,0,0,443,207,207,0,0,236,0
David Poutasi,178581,G,BETH COOK,8,100.0,1,119,53.6,63.4,51.2,2,5,221,100.0,100.0,98.0,3,8,1,443,0,51,0,443,233,233,389,0,210,0
Geoffrey Jamiel,159763,WR,LEHIGH,13,57.8,0,205,85.8,,63.4,0,0,0,0.0,0.0,,1,0,0,442,0,0,0,765,0,321,0,0,442,0
Pat McQuaide,145792,QB,VILLANOVA,15,47.3,0,334,78.8,,60.4,0,0,0,0.0,0.0,,2,0,0,442,0,0,0,934,0,456,0,0,442,0
Liam Coppinger,185605,C,E KENTUCKY,12,100.0,0,159,50.8,52.8,51.2,1,8,209,100.0,100.0,96.9,3,11,2,441,288,37,0,441,216,216,114,0,225,2
Jay Wade,174856,T,E TENN ST,10,100.0,1,157,44.7,31.5,54.6,4,6,210,100.0,100.0,94.8,6,16,6,440,0,0,0,440,225,225,0,440,215,0
Tommy Rittenhouse,148028,QB,ILL STATE,16,40.5,0,188,75.5,,60.0,0,0,0,0.0,0.0,,2,0,0,439,0,0,0,1085,0,584,0,0,439,0
Justin Kaye,191691,T,STNY BROOK,8,100.0,0,303,55.5,47.0,57.0,2,9,219,100.0,100.0,95.7,0,15,4,438,0,0,432,438,237,237,0,3,201,0
Chase Aslett,177900,G,VA MILT IN,12,100.0,2,336,43.5,43.7,42.6,3,7,263,100.0,100.0,96.6,4,14,4,438,0,0,0,438,281,281,438,0,157,0
Joseph Nash,164698,G,YALE,10,100.0,1,352,64.2,50.2,68.9,3,4,199,100.0,100.0,97.7,5,8,1,436,0,81,0,436,205,205,355,0,231,0
Jack Bacon,178164,T,N COLORADO,8,100.0,1,253,57.6,69.9,52.5,3,3,207,100.0,100.0,98.1,5,7,1,436,0,0,0,436,221,221,0,436,215,0
Leif Magnuson,131583,G,CAL POLY,9,100.0,0,129,65.5,73.6,61.3,1,3,253,100.0,100.0,99.2,1,4,0,436,0,0,0,436,269,269,436,0,167,0
Ty Short,159280,G,CORNELL,9,100.0,0,147,64.3,72.5,60.4,1,3,230,100.0,100.0,99.1,1,4,0,436,0,434,0,436,240,240,0,0,196,2
Tommy Brandt,147423,G,DUQUESNE,11,100.0,0,155,51.1,59.6,51.8,0,12,222,100.0,100.0,97.3,5,12,0,434,0,0,0,434,229,229,265,169,205,0
Saul Diaz,123173,TE,CITADEL,12,89.2,0,139,54.9,66.0,56.9,2,1,42,46.7,45.8,96.4,0,3,0,429,0,0,1,481,44,96,0,2,385,369
Jay Straker,178123,G,STHLSK,12,100.0,0,1470,40.7,47.6,35.7,1,11,246,100.0,100.0,97.2,2,13,1,428,0,330,0,428,255,255,98,0,173,0
Brody Riffe,175422,T,E KENTUCKY,11,100.0,0,159,50.1,51.6,49.6,7,14,210,100.0,100.0,94.5,1,22,1,427,0,0,0,427,219,219,0,427,208,0
Daniel Sobkowicz,148032,WR,ILL STATE,14,45.8,0,188,84.3,,70.4,0,0,0,0.0,0.0,,3,0,0,427,0,0,0,933,0,506,0,0,427,0
Amori Francis,192785,G,DELWARE ST,10,100.0,0,152,57.2,65.1,56.0,0,7,165,100.0,100.0,97.3,3,8,1,425,0,0,0,425,183,183,412,0,242,10
Devan Taylor,185816,G,WAGNER,9,100.0,1,338,56.7,73.6,53.2,1,4,162,100.0,100.0,98.5,2,5,0,425,0,0,0,425,171,171,425,0,254,0
Eric Lane,203307,G,TENN MARTN,9,100.0,0,310,53.8,65.7,51.7,3,5,192,100.0,100.0,97.4,2,9,1,424,0,424,0,424,198,198,0,0,226,0
Jordan Solofa-Fatu,202769,G,INDIANA ST,8,100.0,0,191,56.0,58.3,53.0,2,4,219,100.0,100.0,97.7,1,8,2,422,0,0,0,422,229,229,422,0,193,0
Luke Mailander,185471,WR,ILL STATE,16,45.3,0,188,64.2,,77.0,0,0,0,0.0,0.0,,3,0,0,422,0,0,0,931,0,509,0,0,422,0
Micah Sumpter,172222,T,E TENN ST,12,100.0,0,157,52.9,47.1,55.0,4,5,191,100.0,100.0,96.6,1,11,2,422,0,0,260,422,208,208,0,162,214,0
Emery D'Urso,189002,G,HAMPTON,12,100.0,1,178,58.5,60.4,58.4,1,3,195,100.0,100.0,98.5,4,5,1,422,3,314,0,422,210,210,105,0,212,0
Darwin Murillo,172703,T,CITADEL,10,100.0,1,139,56.0,82.7,51.8,0,4,114,100.0,100.0,97.4,3,5,1,422,0,1,414,422,121,121,0,0,301,6
Kamron Barnes,163555,G,NICHOLLS,11,100.0,2,243,59.8,60.2,64.0,0,3,192,100.0,100.0,98.7,6,4,1,421,0,400,0,421,209,209,21,0,212,0
Kyle Lenhart,172251,G,CORNELL,10,100.0,0,147,68.2,82.4,67.3,0,2,222,100.0,100.0,99.5,4,2,0,419,0,316,0,419,236,236,103,0,183,0
Cameron Pascal,184717,G,PRVIEW A&M,10,100.0,1,270,60.5,64.2,58.5,1,10,200,100.0,100.0,97.2,3,11,0,417,0,0,0,417,214,214,210,207,203,0
Mason Kerrigan,206525,G,NEWHVN,10,100.0,1,1013,56.4,61.3,53.8,0,5,231,100.0,100.0,98.9,3,5,0,416,0,75,0,416,251,251,340,0,165,0
Cole Schnieder,185182,TE,GARD-WEBB,12,66.4,0,171,45.1,59.3,55.6,2,1,95,32.0,32.7,98.4,3,3,0,415,0,0,0,625,102,312,0,1,313,447
CK Carter,174219,T,PRVIEW A&M,14,100.0,0,270,63.9,71.3,60.8,0,5,198,100.0,100.0,98.7,3,5,0,415,0,0,17,415,213,213,0,398,202,0
Devin Lively,185827,C,CHATTNOOGA,12,100.0,0,137,65.1,73.3,60.7,2,5,197,100.0,100.0,98.2,3,7,0,415,362,0,0,415,207,207,52,0,208,0
Klabron Pollard,163566,T,NICHOLLS,9,99.8,0,243,53.3,36.6,56.5,0,6,197,99.5,99.5,97.0,0,9,3,414,0,113,299,415,212,213,0,0,202,2
Kaleb Heatherly,164290,TE,N ALABAMA,12,66.9,0,389,53.6,67.5,45.5,0,2,71,27.2,27.6,97.2,0,3,1,414,0,1,12,619,78,283,2,0,336,364
Michael McLaughlin,191842,G,BUTLER,11,100.0,0,127,67.1,82.6,62.1,1,1,174,100.0,100.0,98.9,1,3,1,413,33,16,0,413,181,181,364,0,232,0
Terrance Caldwell,148794,C,N ARIZONA,11,100.0,0,252,66.7,80.2,59.8,0,4,214,100.0,100.0,98.1,0,6,2,412,412,0,0,412,223,223,0,0,189,0
Dante Reno,184498,QB,YALE,12,50.1,0,352,70.4,,60.2,0,0,0,0.0,0.0,,1,0,0,412,0,0,0,823,0,377,0,0,412,0
Demetri Robinson,172687,G,RHODE ISLD,12,100.0,0,274,63.0,62.4,62.9,1,4,232,100.0,100.0,98.5,4,6,1,411,0,0,0,411,245,245,411,0,166,0
Anthony Benzija,178407,TE,STETSON,12,64.8,0,302,52.7,77.0,58.8,0,0,41,16.0,16.2,100.0,2,0,0,411,0,0,0,634,43,266,0,0,368,494
Rashad Turner,159646,T,SE MO ST,11,100.0,0,293,55.8,47.4,70.3,2,9,265,100.0,100.0,96.8,5,14,3,410,0,0,285,410,277,277,0,122,133,3
Brandon Smith,158162,T,ILL STATE,6,100.0,0,188,64.0,76.9,54.9,1,7,195,100.0,100.0,97.4,0,9,1,410,0,0,410,410,211,211,0,0,199,0
James Wright,189293,T,SOUTHERN U,9,100.0,0,297,44.7,28.7,56.9,3,15,213,100.0,100.0,94.4,4,21,3,409,0,0,171,409,222,222,0,235,187,3
Mark Banbury,192696,C,BROWN,10,100.0,2,123,63.4,70.8,59.5,0,2,236,100.0,100.0,98.3,2,5,3,408,408,0,0,408,255,255,0,0,153,0
Tyler Thomas,130503,G,MORGAN ST,8,100.0,0,235,63.0,76.7,60.3,1,1,209,100.0,100.0,98.1,5,5,3,407,0,407,0,407,221,221,0,0,186,0
Kevin Garcia,191686,G,STNY BROOK,9,100.0,0,303,64.6,71.6,62.7,2,3,199,100.0,100.0,98.2,1,6,1,407,0,407,0,407,211,211,0,0,196,0
Saidou Ba,156659,T,AUSTINPEAY,11,100.0,0,116,53.8,73.8,44.5,0,4,217,100.0,100.0,98.2,1,6,2,404,0,128,1,404,223,223,0,275,181,0
