player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Jack DiPietro,143114,HB,LEHIGH,9,48,14,2,25.0,60,0,240,0,2,14,151,89.9,4,13,205,1,15,59.2,81.1,80.6,,81.8,72.9,81.6,47.6,42,1,104,8,46,58,0,0,8,56,2,240,151,3.15,5.0,2.26,32
Jordan Fuller,149418,HB,HOLY CROSS,13,48,4,2,22.0,50,0,227,0,0,4,129,22.4,8,21,181,0,26,82.1,80.7,79.0,72.6,79.0,54.3,77.4,59.3,34,0,0,0,13,59,0,0,0,48,9,227,129,2.69,4.7,0.0,22
Rodney Castille,61481,HB,MURRAY ST,10,47,6,3,38.6,59,0,153,1,0,6,107,25.3,4,10,236,1,17,59.3,59.1,7.0,,60.9,58.7,60.2,57.1,24,1,74,7,60,65,0,0,11,54,0,153,107,2.28,3.3,1.23,28
Ahmad Antoine,104831,HB,PRVIEW A&M,9,47,7,3,35.7,61,0,171,1,2,7,113,41.6,5,11,270,0,10,82.1,66.8,79.9,,69.9,62.1,67.2,52.1,25,0,32,5,43,61,0,0,6,52,1,171,113,2.4,3.6,0.74,37
Glendon McDaniel,78483,QB,SOUTHERN U,11,47,14,0,0.0,0,0,62,0,0,2,47,17.8,9,14,297,9,13,48.0,70.7,64.1,68.1,,56.2,67.5,60.4,14,2,0,0,4,302,168,24,0,23,3,230,172,3.66,4.9,0.0,6
Cam Humphrey,39886,QB,MONTANA,10,47,4,0,0.0,0,0,25,0,0,1,21,9.3,9,14,232,4,2,52.1,75.8,63.0,77.7,,60.0,57.9,60.0,21,2,0,0,1,217,222,32,0,15,2,247,143,3.04,5.3,0.0,8
Jalen Bussey,109088,HB,N DAK ST,13,47,11,5,53.4,190,0,356,0,1,11,200,102.1,9,12,250,0,33,81.9,80.9,79.6,,76.8,72.7,77.6,57.8,72,0,40,3,13,61,0,0,4,50,4,356,200,4.26,7.6,3.08,13
Nnamdi Orjioke,142583,HB,PRESBYTERN,9,47,17,2,16.8,32,0,191,0,2,17,140,101.1,6,11,271,1,27,59.9,60.5,82.7,,27.8,55.0,65.1,58.2,16,1,24,9,88,55,0,0,12,56,0,191,140,2.98,4.1,0.27,16
Malakai Rango,74277,HB,IDAHO ST,5,47,2,1,20.1,39,0,194,0,0,2,142,11.4,5,14,186,0,17,85.1,69.9,80.9,,62.8,65.3,69.8,59.4,39,0,49,6,53,52,0,0,8,53,1,194,142,3.02,4.1,0.92,30
Kristian Mosley,91852,HB,PRVIEW A&M,11,47,12,2,22.7,48,0,211,2,0,12,148,77.1,4,9,270,1,16,55.2,58.5,79.6,,43.3,36.5,64.1,61.2,25,0,6,2,48,61,0,0,8,49,0,211,148,3.15,4.5,0.13,27
George Robinson,104829,HB,N ARIZONA,8,46,13,3,36.3,58,0,160,1,1,13,153,97.0,6,9,252,0,23,81.7,70.2,81.1,,83.6,31.6,72.7,57.0,22,0,18,2,18,59,0,0,3,48,2,160,153,3.33,3.5,1.0,23
Craig Nelson,57241,HB,SOUTHERN U,8,46,5,5,47.0,140,0,298,0,1,5,195,45.4,9,13,297,0,20,82.0,74.6,81.0,,28.2,79.2,73.8,58.8,68,0,122,10,58,56,0,0,13,56,1,298,195,4.24,6.5,2.1,26
Nick Rice,111137,HB,STTHOM,10,46,5,3,33.3,84,0,252,0,1,5,198,44.5,6,15,1129,0,24,82.0,75.4,29.9,,64.7,80.1,77.9,54.9,40,1,129,12,66,140,0,0,21,58,3,252,198,4.3,5.5,1.95,20
Wade Inge,109782,HB,DELWARE ST,11,46,5,5,47.4,99,0,209,4,1,5,101,23.1,7,8,152,1,16,40.4,56.9,80.6,,20.5,44.6,64.2,59.6,32,0,123,11,71,59,0,0,18,57,1,209,101,2.2,4.5,1.73,28
Hunter Rodrigues,78490,QB,UC DAVIS,8,46,7,3,25.9,75,0,148,0,0,4,68,43.5,11,18,322,3,11,49.1,66.5,71.9,63.2,,46.5,68.4,60.4,28,2,0,0,3,191,142,21,0,25,4,290,126,2.74,6.3,0.0,6
Jorden Freeman,39821,HB,NC CENT,9,46,17,3,43.3,78,0,180,1,4,17,131,117.3,5,9,247,1,17,59.1,59.5,80.9,,36.8,60.2,60.7,58.4,30,0,51,5,71,54,0,0,8,51,1,180,131,2.85,3.9,0.72,28
Nathan Storch,123199,FB,CITADEL,3,46,3,1,13.5,22,0,163,0,0,3,91,12.6,1,12,139,0,13,81.7,65.2,82.8,,36.7,63.2,66.6,55.1,22,0,-2,1,3,87,0,0,1,47,4,163,91,1.98,3.5,-0.67,0
Michael Hayes,149383,HB,LAFAYETTE,10,46,6,1,7.8,15,0,192,1,4,6,108,39.8,6,12,203,0,15,82.7,69.7,1.5,,51.4,65.5,72.5,57.4,15,1,79,13,78,53,0,0,17,59,2,192,108,2.35,4.2,1.01,31
Rob McCoy,108989,QB,SACR HEART,9,46,8,6,51.1,162,0,317,0,0,8,150,56.7,13,19,280,2,26,57.7,73.6,79.4,43.8,,,72.8,60.0,39,0,0,0,0,118,0,0,0,46,2,317,150,3.26,6.9,,20
Theo Day,83515,QB,N IOWA,11,46,5,0,0.0,0,0,4,0,0,0,6,0.0,8,14,255,5,6,47.4,69.1,58.8,69.0,,,60.3,60.2,25,3,0,0,0,300,236,31,0,15,0,240,171,3.72,5.2,,4
Cortezz Jones,138045,HB,MURRAY ST,11,45,9,3,44.7,118,0,264,0,0,9,169,73.5,5,11,236,0,12,81.6,72.6,80.8,,51.4,52.5,74.6,59.9,69,0,3,1,36,72,0,0,2,46,2,264,169,3.76,5.9,0.08,33
Cam Ward,133244,QB,INCAR WORD,13,45,10,1,13.7,45,1,43,0,0,2,20,27.8,15,16,189,14,2,25.2,66.9,90.0,65.3,,60.0,62.5,60.0,45,1,0,0,1,255,285,33,0,12,1,328,168,3.73,7.3,0.0,1
John Cox,89431,HB,COLGATE,10,45,18,4,37.7,95,0,252,0,2,18,138,120.3,8,12,142,0,17,81.6,78.9,80.6,,75.4,67.3,78.6,68.0,35,0,32,6,43,96,0,0,6,51,3,252,138,3.07,5.6,0.74,27
Wayne Anderson Jr.,104809,HB,FURMAN,10,45,7,3,36.8,85,0,231,0,0,7,131,38.4,7,14,170,2,15,62.4,63.8,23.6,,78.1,56.5,68.8,60.7,39,1,67,8,103,95,0,0,15,53,3,231,131,2.91,5.1,0.65,30
Delonte Harrell,91742,HB,CORNELL,8,45,7,0,0.0,0,0,157,1,1,7,114,39.0,2,8,147,1,15,58.5,59.7,82.5,,40.6,50.8,62.9,60.4,12,0,7,7,98,76,0,0,9,52,2,157,114,2.53,3.5,0.07,29
Tony Muskett,142933,QB,MONMOUTH,11,45,2,0,0.0,0,0,-12,0,0,1,31,6.4,5,13,231,6,4,60.2,86.2,80.0,86.4,,,59.6,61.1,24,2,0,0,0,338,124,23,0,22,4,112,107,2.38,2.5,,0
Pha'leak Brown,102427,HB,ILL STATE,9,45,10,1,12.9,19,0,147,0,1,10,89,44.4,2,9,188,0,25,81.6,64.7,80.6,,85.2,58.8,64.0,67.2,19,0,26,4,66,54,0,0,6,49,2,147,89,1.98,3.3,0.39,20
Jiggie Carr,155371,HB,PRINCETON,9,45,0,0,0.0,0,0,113,0,1,0,77,3.4,1,7,272,0,21,81.4,57.8,79.5,,21.5,64.4,58.0,55.6,12,0,27,5,43,59,0,0,5,50,1,113,77,1.71,2.5,0.63,23
Jalen Fowler,64170,QB,NC A&T,9,44,6,1,16.5,31,0,102,0,0,2,54,10.5,8,12,246,5,5,32.7,78.6,72.7,78.5,,,62.4,60.0,31,1,0,0,0,206,86,12,0,32,0,188,137,3.11,4.3,,8
Dave Jones,103560,HB,WEBER ST,8,44,9,1,16.8,32,0,191,1,2,9,172,89.6,3,6,342,0,15,81.4,66.9,0.0,,84.5,47.3,71.5,58.7,32,1,31,4,47,55,0,0,6,48,0,191,172,3.91,4.3,0.66,29
Jacory Benson,78604,HB,SCAR STATE,7,44,7,3,43.5,83,0,191,0,0,7,124,39.5,6,9,290,0,12,81.6,66.8,80.1,,49.4,62.4,68.8,53.0,41,0,48,6,45,60,0,0,9,50,3,191,124,2.82,4.3,1.07,29
Ron Wiggins,125380,HB,JVILLE ST,11,43,13,4,51.4,131,0,255,0,3,13,187,126.5,9,11,196,2,10,40.8,68.7,15.0,,53.3,70.6,69.7,54.5,55,1,108,12,78,72,0,0,14,55,2,255,187,4.35,5.9,1.38,31
Danny Meuser,142987,HB,BUCKNELL,9,43,9,1,16.6,25,0,151,0,0,9,124,59.0,2,10,125,1,5,55.8,60.6,80.5,,67.7,52.9,62.4,50.4,25,0,2,1,34,63,0,0,1,44,2,151,124,2.88,3.5,0.06,38
Coleman Bennett,142986,WR,BUCKNELL,8,43,3,0,0.0,0,0,106,4,2,3,81,15.2,1,6,125,0,6,82.3,57.8,82.5,,47.7,52.1,63.1,66.5,10,0,106,19,125,131,0,0,29,62,0,106,81,1.88,2.5,0.85,36
Victor Dawson,148602,HB,MERRIMACK,4,43,13,3,25.5,55,0,216,0,0,13,176,118.2,4,10,385,1,11,55.8,78.7,78.6,,29.2,62.2,79.5,59.3,19,0,12,2,30,46,0,0,2,45,2,216,176,4.09,5.0,0.4,32
Ludovick Choquette,141913,HB,W ILLINOIS,11,43,7,3,36.7,54,0,147,4,13,7,125,63.9,5,8,345,2,16,48.0,65.0,50.9,,47.0,74.7,65.9,61.3,23,1,390,48,274,67,0,0,55,91,2,147,125,2.91,3.4,1.42,27
Darran Butts,105589,HB,HAMPTON,5,43,11,3,52.1,152,0,292,0,1,11,231,143.3,5,12,178,0,22,81.7,74.2,79.3,,39.8,55.1,77.1,60.1,85,0,15,2,42,48,0,0,3,45,2,292,231,5.37,6.8,0.36,21
Jalen Rouse,138095,HB,TENN STATE,11,43,4,0,0.0,0,0,144,1,3,4,92,30.0,5,12,308,1,14,58.2,61.2,81.7,,11.9,67.2,63.8,60.4,12,0,118,7,64,52,0,0,9,50,1,144,92,2.14,3.3,1.84,27
Anthony Thompson,40036,QB,INDIANA ST,10,43,10,0,0.0,0,0,94,0,0,8,57,52.4,4,13,191,3,9,61.1,55.1,86.1,51.4,,85.1,62.0,60.1,17,0,30,1,2,204,58,14,1,30,2,152,89,2.07,3.5,15.0,11
Korbyn White,122128,HB,STF AUSTIN,7,42,12,3,27.2,58,0,213,0,1,12,140,90.3,9,14,301,0,12,81.3,75.6,81.3,,33.9,76.4,75.7,60.0,24,0,41,6,41,51,0,0,6,48,2,213,140,3.33,5.1,1.0,30
Nick Orlando,109004,QB,BUTLER,10,42,10,3,48.6,118,0,214,3,0,6,158,64.5,6,13,127,3,25,26.6,51.4,39.2,48.7,,54.3,58.0,56.7,57,2,103,7,62,75,29,7,14,42,5,243,213,5.07,5.8,1.66,9
Antonio Cortez Feria,78544,HB,FORDHAM,8,42,3,2,45.7,95,0,208,0,1,3,98,21.7,2,9,168,0,20,81.2,70.4,79.0,,62.4,57.7,70.8,60.0,60,0,8,1,31,45,0,0,1,43,2,208,98,2.33,5.0,0.26,22
SirMichael Veasley,150150,HB,NWSTATE,6,42,7,3,27.6,54,0,196,0,3,7,148,75.0,5,8,257,1,28,56.6,67.9,79.4,,82.4,66.3,66.8,59.1,20,0,15,5,41,56,0,0,6,47,1,196,148,3.52,4.7,0.37,14
Jackson Saffold,109180,HB,GEORGETOWN,8,41,3,0,0.0,0,0,110,0,0,3,68,10.8,1,9,172,0,15,81.5,58.5,80.6,,57.6,58.3,59.0,52.8,12,0,30,5,71,56,0,0,5,46,2,110,68,1.66,2.7,0.42,26
Spencer Brasch,100574,QB,CAL POLY,7,41,10,0,0.0,0,0,50,0,0,4,34,23.6,9,9,129,9,3,30.6,45.4,73.5,46.1,,54.3,52.9,60.0,20,2,0,0,1,145,139,17,1,24,0,189,97,2.37,4.6,0.0,9
Markenzy Pierre,57421,HB,E ILLINOIS,10,41,5,1,13.0,16,0,123,1,0,5,116,30.8,3,8,158,0,11,81.0,58.2,82.6,,64.6,51.0,61.6,39.5,16,1,43,5,85,55,0,0,8,46,0,123,116,2.83,3.0,0.51,30
Chuby Dunu,40589,HB,CAL POLY,8,41,5,1,13.7,20,0,146,0,1,5,124,42.2,2,6,129,0,15,81.0,65.7,78.6,,81.3,61.1,66.3,43.9,20,0,13,2,26,52,0,0,2,43,1,146,124,3.02,3.6,0.5,26
Draylen Ellis,121346,QB,AUSTINPEAY,10,41,4,0,0.0,0,0,70,0,0,2,33,10.6,6,11,116,7,19,46.6,62.1,48.9,61.8,,46.3,61.7,60.4,20,7,10,0,2,235,115,16,0,25,1,185,62,1.51,4.5,5.0,1
Chance Harris,150720,HB,MOREHEAD,8,41,4,0,0.0,0,0,152,0,4,4,85,37.7,1,7,234,0,10,81.0,67.4,79.2,,50.5,63.3,68.7,59.5,10,0,34,3,53,50,0,0,4,44,2,152,85,2.07,3.7,0.64,27
Ladarius Skelton,78528,QB,SOUTHERN U,7,40,13,2,30.9,47,0,124,0,0,7,85,44.7,4,13,297,3,23,32.3,47.3,81.7,35.4,,63.3,63.7,60.2,26,0,18,3,2,115,28,5,3,38,4,152,128,3.2,3.8,9.0,7
Lane Sumner,91412,HB,MONTANA ST,9,40,8,1,15.6,22,0,141,0,0,8,124,60.5,2,5,233,0,26,81.0,63.6,80.6,,80.2,59.7,61.7,65.9,22,0,-3,1,10,72,0,0,1,41,0,141,124,3.1,3.5,-0.3,14
Joey Carino,142211,QB,ALBANY,9,40,3,0,0.0,0,0,84,0,0,2,66,12.9,2,8,106,5,21,30.8,59.6,81.1,61.8,,,55.9,60.3,13,1,0,0,0,96,47,8,0,32,1,131,80,2.0,3.3,,6
Jacorey Howard,105594,HB,TEXAS STHN,10,40,12,4,57.7,116,0,201,0,0,12,154,107.4,9,17,313,1,14,53.8,78.6,80.4,,54.2,67.8,77.0,72.2,50,0,15,3,26,71,0,0,3,43,9,201,154,3.85,5.0,0.58,24
Cephus Johnson III,60530,QB,SE LA,10,40,2,3,46.7,115,0,238,2,0,2,147,16.4,6,14,294,0,24,80.2,64.4,24.4,63.5,,51.0,67.5,59.5,66,1,80,7,24,67,8,1,9,46,4,246,147,3.68,6.2,3.33,8
Otto Kuhns,138014,QB,E ILLINOIS,9,40,17,2,31.3,56,0,103,0,0,9,112,138.3,4,10,158,3,8,69.0,61.8,85.7,57.6,,60.0,66.7,60.3,39,1,0,0,1,191,76,13,0,27,2,179,178,4.45,4.5,0.0,12
Ean Beek,89434,HB,HOU BAPT,8,40,8,2,38.6,61,0,158,4,3,8,130,60.6,4,10,183,1,6,58.3,65.2,83.6,,74.6,55.1,72.7,60.4,40,0,97,19,154,50,0,0,26,59,1,158,130,3.25,4.0,0.63,30
Kevin Wilson,142491,HB,LIUSHAR,10,40,9,2,25.8,42,0,163,0,2,9,132,82.5,5,7,1298,0,26,81.1,66.9,85.4,,70.8,58.4,71.4,47.4,23,1,25,4,51,122,0,0,5,44,1,163,132,3.3,4.1,0.49,12
Solomon Vanhorse,78573,HB,JAMES MAD,11,40,5,0,0.0,0,0,110,3,6,5,97,36.5,3,6,197,1,17,64.7,70.3,81.9,,31.8,90.2,61.6,60.1,13,0,339,33,126,56,0,0,39,73,1,110,97,2.43,2.8,2.69,22
Joe Douglas,89269,HB,CITADEL,10,40,3,2,15.5,34,0,220,0,0,3,102,18.2,8,16,139,0,21,80.8,64.6,83.0,,82.2,60.3,61.0,67.5,19,0,39,2,37,248,0,0,4,42,0,220,102,2.55,5.5,1.05,5
Nykeem Farrow,104817,HB,KENNESAW,12,39,12,6,43.6,133,0,305,1,0,12,166,111.0,9,14,200,1,16,87.0,68.8,41.6,,67.9,59.1,80.8,56.6,44,1,104,7,76,274,0,0,14,46,2,305,166,4.26,7.8,1.37,7
Jahmon McClendon,100597,HB,SE LA,5,39,6,1,9.6,18,0,188,0,2,6,115,56.2,6,14,294,0,16,81.0,74.6,80.0,,52.0,60.0,74.2,76.2,18,0,43,3,36,63,0,0,4,42,1,188,115,2.95,4.8,1.19,23
Steven Duncan,40211,QB,TARLETON,11,39,3,1,15.6,28,0,35,0,0,1,23,5.2,6,12,401,5,6,46.8,75.2,88.1,74.1,,,60.1,60.0,28,0,0,0,0,316,145,18,0,21,1,180,86,2.21,4.6,,1
Kingsley Ifedi,60367,QB,NC A&T,7,39,1,1,16.8,28,0,156,0,0,1,122,9.4,5,11,246,1,20,60.1,56.0,80.1,37.6,,,72.1,60.0,28,0,0,0,0,95,11,3,0,36,3,167,127,3.26,4.3,,7
Trey Gray,109232,HB,PRINCETON,9,38,5,2,34.8,47,0,135,0,2,5,94,37.6,2,8,272,1,16,54.6,59.7,80.4,,19.2,67.1,60.9,48.6,27,0,47,8,80,50,0,0,10,46,1,135,94,2.47,3.6,0.59,20
Keyonte Sessions,64202,HB,CITADEL,11,38,4,2,33.7,63,0,187,1,2,4,83,29.1,3,8,139,0,18,80.7,60.7,49.8,,73.6,60.2,57.3,64.8,48,1,138,7,80,328,0,0,9,45,1,187,83,2.18,4.9,1.73,3
Shemar Paul,142484,HB,LIUSHAR,9,38,6,1,41.2,68,0,165,0,0,6,77,31.2,4,5,1298,1,18,44.0,66.2,76.1,,72.4,58.9,65.5,58.9,68,0,-2,1,11,43,0,0,1,39,1,165,77,2.03,4.3,-0.18,18
Micah Smith,88654,HB,E WASHGTON,10,37,8,2,30.1,43,0,143,1,0,8,89,48.1,4,9,161,1,16,51.9,57.2,79.5,,69.5,44.4,61.6,44.8,25,0,9,3,39,54,0,0,4,40,2,143,89,2.41,3.9,0.23,20
Gino Appleberry,83803,HB,CHATTNOOGA,7,37,3,2,31.9,59,0,185,0,0,3,123,24.9,5,9,137,1,4,58.0,64.1,79.5,,69.1,57.4,64.3,57.9,35,0,18,3,23,44,0,0,3,40,2,185,123,3.32,5.0,0.78,32
Larry Jones III,121075,HB,STF AUSTIN,7,37,13,2,33.5,68,0,203,0,0,13,112,91.5,4,11,301,2,10,29.4,74.6,81.0,89.2,58.3,62.0,74.9,53.8,36,0,46,6,63,51,0,0,7,43,1,203,112,3.03,5.5,0.73,27
Danuel Oscar,89445,HB,CHARLES SO,5,37,4,1,14.8,18,0,122,1,0,4,67,18.1,2,7,135,1,12,51.9,53.8,79.2,,53.9,48.5,56.9,48.1,18,0,19,3,48,43,0,0,4,40,1,122,67,1.81,3.3,0.4,25
Jalen Madison,142089,HB,SACR HEART,11,37,14,3,32.1,50,0,156,0,0,14,122,121.5,3,9,280,0,13,80.5,70.3,80.8,,54.4,54.8,71.2,58.2,18,0,4,1,25,48,0,0,3,38,2,156,122,3.3,4.2,0.16,23
Donovan Jones,147958,HB,GARD-WEBB,11,37,8,3,57.2,115,0,201,0,0,8,67,33.7,4,11,171,1,0,53.4,65.2,81.2,,78.3,56.1,67.0,59.1,79,0,-1,6,60,39,0,0,7,43,4,201,67,1.81,5.4,-0.02,36
Dominic Franklin,87613,HB,TEXAS STHN,9,37,9,4,40.0,80,0,200,0,1,9,135,93.6,6,9,313,0,4,80.3,67.1,78.5,,57.9,61.7,66.9,60.8,25,0,11,2,19,66,0,0,3,39,3,200,135,3.65,5.4,0.58,33
Sone Ntoh,109136,HB,HARVARD,6,37,8,0,0.0,0,0,130,0,0,8,83,48.5,3,8,179,0,19,80.4,61.9,77.1,,38.2,53.2,62.3,60.0,12,0,0,0,16,39,0,0,0,37,3,130,83,2.24,3.5,0.0,18
Tamarick Pierce,45955,HB,E WASHGTON,5,37,3,2,27.4,46,0,166,0,1,3,107,30.5,5,9,161,0,19,80.3,73.0,79.3,,86.6,60.9,72.0,59.3,30,0,10,3,33,40,2,1,3,39,1,168,113,3.05,4.5,0.3,17
Isaac Seide,105610,HB,NEW HAMP,8,36,13,2,41.3,74,0,179,0,2,13,118,117.1,4,5,240,2,10,29.0,60.9,79.8,,81.1,46.7,63.7,55.1,53,0,38,6,53,52,0,0,7,42,1,179,118,3.28,5.0,0.72,25
Creyton Cooper,147853,QB,WEBER ST,9,36,4,2,33.3,67,0,194,0,0,4,71,23.2,5,14,342,1,34,79.2,90.2,76.4,92.2,,60.0,73.5,60.0,51,0,0,0,1,50,7,1,0,35,3,201,71,1.97,5.6,0.0,0
Tyler Riddell,102355,QB,E TENN ST,13,36,2,1,18.9,18,0,29,0,0,0,8,0.0,2,14,157,6,1,35.9,71.3,81.6,68.4,,,66.9,60.1,18,5,0,0,0,447,66,15,0,21,3,95,48,1.33,2.6,,2
Peyton Derrick,60329,QB,WOFFORD,7,36,5,5,47.6,131,0,203,0,0,4,58,27.6,10,12,350,3,6,46.4,59.8,48.9,55.0,,,65.3,60.0,46,2,0,0,0,210,72,7,0,29,1,275,86,2.39,7.6,,22
Quincy Vaughn,138259,QB,N DAKOTA,10,35,4,1,13.7,18,0,131,0,0,4,78,24.8,4,17,249,3,18,22.9,79.3,77.9,68.9,,85.1,70.4,60.8,18,0,15,1,2,64,0,0,1,36,1,131,78,2.23,3.7,7.5,2
Joe Green,101283,QB,COLUMBIA,10,35,0,0,0.0,0,0,9,0,0,0,13,0.0,4,8,145,4,6,51.5,76.1,76.9,77.1,,60.0,54.6,60.1,13,2,0,0,1,305,84,15,0,20,1,93,40,1.14,2.7,0.0,4
Zavier Scott,55123,WR,MAINE,11,35,6,1,21.8,26,0,119,2,5,6,99,67.6,2,11,212,0,7,80.5,59.0,54.8,60.6,62.2,51.0,69.7,68.8,26,1,115,11,156,222,0,0,19,46,2,119,99,2.83,3.4,0.74,19
Jaelin Benefield,104802,HB,E ILLINOIS,4,35,10,2,39.2,67,0,171,0,1,10,86,62.9,3,6,158,0,11,80.2,69.5,79.8,,63.6,61.9,71.0,54.9,35,0,29,8,43,43,0,0,15,43,0,171,86,2.46,4.9,0.67,24
Jordan Forrest,102417,HB,HOLY CROSS,12,35,4,1,14.6,24,1,164,0,0,4,92,27.0,6,8,181,0,15,80.0,66.5,0.0,,71.9,61.1,69.9,54.2,24,1,51,4,51,62,0,0,4,39,1,164,92,2.63,4.7,1.0,20
John Volker,155414,HB,PRINCETON,6,35,8,1,15.1,19,0,126,1,1,8,77,50.8,3,9,272,1,12,50.9,62.1,79.8,,78.8,59.6,61.7,61.2,19,0,96,4,35,57,0,0,5,39,2,126,77,2.2,3.6,2.74,23
Tommy Schuster,108954,QB,N DAKOTA,10,35,6,0,0.0,0,0,1,0,0,1,11,5.6,3,7,249,2,3,71.2,81.5,77.4,81.1,62.2,46.3,61.5,60.2,14,2,0,0,1,237,119,21,0,14,0,120,54,1.54,3.4,0.0,3
Jessie Britt,52101,HB,SE LA,13,34,6,0,0.0,0,0,134,0,4,6,71,52.2,1,7,294,0,16,79.9,67.8,81.8,,24.6,69.2,71.4,57.5,11,0,82,6,64,77,0,0,7,40,2,134,71,2.09,3.9,1.28,17
Shawn Shipman,149824,HB,STTHOM,7,34,5,2,31.1,52,0,167,0,1,5,71,34.8,5,7,1129,0,20,79.8,70.3,80.2,,81.3,69.0,66.9,69.8,32,0,26,2,12,40,0,0,3,36,0,167,71,2.09,4.9,2.17,13
Nkem Njoku,89466,HB,CITADEL,11,34,2,1,12.2,17,0,139,0,0,2,83,14.4,4,7,139,1,15,48.4,57.0,51.1,,62.7,47.6,54.9,63.3,17,2,0,0,63,377,0,0,1,34,0,139,83,2.44,4.1,0.0,3
DreSean Kendrick,142417,HB,WM & MARY,9,34,9,2,28.0,37,0,132,2,2,9,109,76.7,4,4,348,1,9,56.6,60.2,83.6,67.0,57.6,63.6,59.3,43.8,21,0,76,12,81,93,0,0,21,46,0,132,109,3.21,3.9,0.94,25
Aldon Clark,60338,QB,GRAMBLING,9,34,0,4,63.2,146,0,223,0,0,0,74,0.0,5,8,177,2,20,36.9,41.5,79.7,31.4,,,62.5,60.0,55,0,0,0,0,64,8,6,0,28,1,231,107,3.15,6.8,,7
Devin Black,78526,QB,BETH COOK,9,34,15,3,45.9,112,0,132,0,0,6,82,192.2,7,11,119,5,2,29.1,62.8,65.4,57.6,,,69.3,60.0,56,1,0,0,0,144,112,18,0,16,1,244,194,5.71,7.2,,9
Lorenzo Bryant Jr.,148347,HB,JAMES MAD,10,34,6,1,11.4,18,0,158,1,1,6,109,62.3,4,14,197,0,17,80.5,75.6,78.3,,68.9,41.2,80.0,42.1,18,0,13,2,20,43,0,0,4,36,2,158,109,3.21,4.6,0.65,17
Bhayshul Tuten,150568,HB,NC A&T,10,34,11,4,41.8,79,0,189,0,7,11,141,173.6,6,10,246,0,20,62.6,86.0,81.9,,79.0,92.2,75.8,79.8,24,0,224,9,43,60,0,0,12,43,2,189,141,4.15,5.6,5.21,5
Shomari Lawrence,141839,HB,S DAKOTA,4,33,8,2,30.1,47,0,156,0,2,8,114,88.6,4,7,291,3,10,27.0,70.9,77.3,,84.2,79.6,67.7,56.9,29,0,77,6,27,44,0,0,7,39,1,156,114,3.45,4.7,2.85,23
Rhyle Hanson,109090,HB,SAN DIEGO,9,33,8,1,16.1,27,0,168,0,4,8,130,118.2,5,8,283,0,13,79.6,77.9,79.5,,83.1,73.4,76.5,58.5,27,0,52,7,31,39,0,0,7,40,1,168,130,3.94,5.1,1.68,20
Quincy Watson,105592,HB,DELAWARE,9,33,6,2,34.3,46,0,134,0,0,6,98,50.9,2,7,151,0,7,80.1,67.8,80.5,,42.6,58.8,71.1,45.1,23,0,16,2,39,52,0,0,4,35,1,134,98,2.97,4.1,0.41,24
Draycen Hall,141635,HB,N ARIZONA,11,33,7,2,31.1,37,0,119,1,3,7,114,54.8,4,8,252,2,15,43.0,65.2,83.7,,30.3,65.5,66.3,53.9,21,0,239,30,152,99,0,0,39,63,0,119,114,3.45,3.6,1.57,17
Bryce Jefferson,89411,QB,ILL STATE,6,33,11,1,11.9,16,0,35,0,0,3,31,28.7,4,11,188,4,7,26.9,44.0,83.2,39.8,,,58.6,60.0,16,1,0,0,0,140,99,15,0,18,2,134,108,3.27,4.1,,3
Lamagea McDowell,122306,HB,CAMPBELL,4,33,8,0,0.0,0,0,109,1,0,8,93,64.4,1,7,131,1,8,48.5,61.0,78.6,,17.0,50.1,65.7,48.7,10,0,20,2,28,41,0,0,3,35,0,109,93,2.82,3.3,0.71,25
Jyron Russell,82069,QB,ST FRANCIS,7,33,6,2,35.0,84,0,146,0,0,4,68,68.0,5,10,299,4,12,28.7,56.8,28.1,54.7,,,63.8,60.0,66,3,0,0,0,132,94,13,0,20,1,240,97,2.94,7.3,,7
Mark McCurdy,139204,WR,DAVIDSON,8,33,9,7,56.8,159,0,280,0,0,9,154,113.5,11,17,149,1,7,54.2,80.6,13.4,,73.0,72.9,75.8,72.1,33,2,92,4,46,193,0,0,6,37,2,280,154,4.67,8.5,2.0,10
Luke Skokna,109101,HB,N DAKOTA,7,33,2,3,50.7,114,0,225,1,1,2,75,11.4,7,8,249,0,6,84.1,64.5,83.1,58.0,29.8,65.5,68.8,45.6,51,0,191,27,114,55,0,0,31,60,1,225,75,2.27,6.8,1.68,25
Carlos Williams,104822,HB,MCNEESE,8,33,9,2,26.5,43,0,162,0,2,9,98,88.3,5,8,217,1,15,50.1,68.6,78.5,,72.0,71.8,67.6,55.4,26,0,78,4,37,46,0,0,5,37,0,162,98,2.97,4.9,2.11,17
