player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Mateo Sudipo,97698,CB,W CAROLINA,1,0,0,344,60.0,,,,,,60.0,,,61.5,0,0,0,2,0,0,0,0,0
Cannon Blauser,97718,LB,S DAKOTA,10,2,0,291,60.0,,,,,,76.1,,,75.7,0,0,0,3,25,33,10,19,4
Will McCarty,97738,FB,CHARLES SO,11,0,0,135,,,,59.9,,,60.5,,,76.9,1,0,0,0,1,63,71,24,0
Kyle Kelly,97740,LB,E KENTUCKY,11,0,0,159,60.2,,,,,,67.3,,,69.5,0,0,0,28,2,15,5,12,1
RJ Hart,97797,WR,STNY BROOK,2,0,0,303,,,,,,,63.6,,,70.9,0,0,0,0,0,3,0,6,0
Khatib Lyles,97803,WR,AUSTINPEAY,9,0,0,116,,,,59.9,,,56.8,,,83.2,1,0,0,0,48,23,39,16,1
Jayce Medlock,97820,FB,ALABAMA ST,2,0,0,105,,,,,,,60.4,,,67.6,0,0,0,0,0,7,0,0,0
Fabian McCray,97862,WR,JACKSON ST,5,0,0,194,,,,,,,70.9,,,65.1,0,0,0,0,1,3,1,0,2
Tony Davis,97876,CB,E KENTUCKY,11,0,0,159,59.8,,,,,,69.3,,,75.7,0,0,0,5,6,1,0,27,1
Mark Davis,97886,CB,S ILLINOIS,13,1,0,295,60.0,,,,,,68.4,,,76.9,0,0,0,37,24,0,0,42,1
Tavier Williams,97894,S,MO STATE,4,0,0,230,59.9,,,,,,60.3,,,64.7,0,0,0,16,0,0,0,0,0
Jaylon Sharpe,97906,LB,TENN MARTN,10,0,0,310,59.5,,,,,,61.6,,,66.9,0,0,0,33,0,0,4,11,0
Allen Smith,97921,ED,FL A&M,13,3,0,164,59.3,,,,,,70.3,,,70.3,0,0,0,15,50,0,5,3,1
Allen Walker,97947,LB,JACKSON ST,11,1,0,194,59.9,,,,,,65.1,,,73.3,1,0,0,13,28,15,25,2,2
Malachi Burby,97978,DI,RHODE ISLD,8,0,0,274,59.6,,,,,,60.9,,,68.0,0,0,0,27,0,0,0,5,0
Grayson Lewis,98039,G,LIUSHAR,10,0,0,1298,,,73.2,,,,64.6,,,69.7,0,0,33,0,0,0,0,0,0
Xavier Graham,98041,G,W CAROLINA,10,0,0,344,,,77.0,,,,66.0,,,73.6,0,0,55,0,0,0,0,1,0
Hunter Jones,98076,G,CAL POLY,4,0,0,129,,,61.1,,,,61.9,,,66.7,0,0,6,0,0,0,0,0,0
Austin Mosier,98081,G,ALBANY,5,0,0,106,,,70.3,,,,72.4,,,68.2,0,0,22,0,0,0,27,0,1
Clive Truschel,98084,G,SE MO ST,2,0,0,293,,,60.0,,,,61.5,,,65.4,0,0,5,0,0,0,0,0,0
Evan Henry,98085,C,JACKSON ST,10,0,0,194,,,74.5,,,,65.7,,,75.1,0,0,49,0,0,0,0,0,0
Wayne Dennis Jr.,98108,WR,HOWARD,5,0,0,184,,,,,,,58.4,,,66.3,0,0,0,0,0,15,0,0,0
Keshon Williams,98111,TE,STF AUSTIN,5,0,0,301,,,71.3,,,,64.5,,,70.1,0,0,35,0,0,0,0,0,0
Kyle Helbig,98112,TE,N COLORADO,11,0,0,253,,,66.4,,,,60.9,,,77.1,0,0,18,0,0,66,0,0,0
Isaiah Abdullah,98127,LB,TENN MARTN,10,3,0,310,59.7,,,,,,55.6,,,39.8,0,2,0,5,52,16,32,43,1
Davon Bomar,98149,ED,STNY BROOK,10,0,0,303,58.8,,69.6,,,,61.6,,,73.0,0,0,28,44,0,0,0,15,0
Jacoby Sharpe,98158,ED,HAMPTON,9,0,0,178,58.4,,,,,,61.0,,,69.7,0,0,0,22,0,0,28,14,0
Jorell Baum,98174,ED,CAMPBELL,1,0,0,131,59.6,,,,,,59.8,,,63.2,0,0,0,2,0,0,0,0,0
Calvin Wiggins,98218,WR,HOUCHR,6,0,0,183,,,,,,,60.9,,,70.4,0,0,0,0,1,23,3,8,0
Ron Carr,98265,T,ILL STATE,1,0,0,188,,,60.0,,,,60.0,,,61.9,0,0,2,0,0,0,0,0,0
Cooper Heisey,98295,TE,MAINE,11,0,0,212,,,72.6,,,,62.5,,,67.8,0,0,41,0,1,19,7,0,0
Stanley King,98301,WR,NWSTATE,2,0,0,257,,,,,,,59.6,,,67.3,0,0,0,0,0,12,0,0,0
Steven Parker,98308,ED,INCAR WORD,7,0,0,189,83.4,,,,,,79.6,,,27.4,0,1,0,23,0,0,0,2,0
Dorian Wesley,98338,DI,ALAB A&M,11,0,0,104,57.9,,,,,,57.6,,,68.8,0,0,0,35,0,0,42,4,0
Jayden Perry,98353,LS,INDIANA ST,11,0,0,191,,,78.2,,,91.5,70.8,,,29.2,1,1,25,0,0,0,54,0,0
Donato Crisanti,98354,LS,RHODE ISLD,11,0,0,274,,,86.8,,,73.1,66.8,,,66.8,1,0,54,0,0,0,51,0,0
Stevie Ballard,98393,G,NWSTATE,6,0,0,257,,,65.6,,,,63.4,,,71.0,0,0,17,0,0,0,0,0,0
John Olmstead,98409,G,LAFAYETTE,12,0,0,203,,,77.4,,,,65.3,,,73.9,0,0,58,0,0,0,2,0,0
Colby Warkentin,98437,ED,ABILENE CH,10,0,0,100,57.7,,67.1,,,,59.8,,,71.0,0,0,20,42,0,0,44,1,0
Ahmad Craig,98454,ED,CENT CT ST,11,0,0,133,59.1,,73.6,,,,64.8,,,73.5,0,0,49,37,0,0,0,29,0
Izaiah Henderson,98456,DI,MAINE,6,0,0,212,57.5,,,,,,56.9,,,67.5,0,0,0,29,0,0,0,1,0
Jayme Motley-Simmons,98490,T,SAMFORD,11,0,0,282,,,74.9,,,,65.3,,,72.8,0,0,55,0,0,0,0,0,0
Danielson Ike,98493,T,MO STATE,5,0,0,230,,,71.0,,,,63.7,,,63.3,0,0,22,0,0,0,0,0,0
Trey Price,98668,G,SAN DIEGO,8,0,0,283,,,81.5,,,76.5,67.3,,,63.7,0,0,39,0,0,0,2,0,0
Kariem Al Soufi,98698,G,TARLETON,11,0,0,401,,,77.9,,,,65.9,,,74.0,0,0,63,0,0,0,1,0,0
Da'Quan Thomas,98792,T,NC CENT,12,0,0,247,,,75.7,,,,52.2,,,68.2,0,0,68,0,0,0,53,0,1
Jack Brady,98808,P,CAMPBELL,11,0,0,131,,,66.6,,,,63.0,,42.6,70.6,0,1,54,0,0,0,37,0,0
Hot Rod Fitten,98827,ED,E TENN ST,5,0,0,157,59.9,,,,,,62.2,,,71.5,0,0,0,3,5,12,0,6,0
Romello Edwards,98843,CB,RHODE ISLD,10,0,0,274,60.0,,,,,,66.7,,,71.7,0,0,0,6,8,0,0,14,1
Tyus Fields,98844,S,CAMPBELL,8,0,0,131,59.7,,,,,,63.9,,,74.7,0,0,0,15,18,1,0,6,0
Stacy Brown,98892,S,PRVIEW A&M,5,0,0,270,60.0,,,,,,60.2,,,65.3,0,0,0,9,1,5,0,0,0
Kameron Brown,99007,LB,CHATTNOOGA,13,0,0,137,59.9,,,,,,64.2,,,42.1,1,2,0,7,74,57,51,42,4
Jake Hall,99033,LS,CHATTNOOGA,13,0,0,137,,,64.6,,,26.1,55.1,,,63.9,0,0,71,0,0,0,2,0,0
Kardell Thomas,99101,G,FL A&M,3,0,0,164,,,65.4,,,,61.5,,,63.8,0,0,10,0,0,0,1,0,0
Jake Pope,99114,T,ILL STATE,11,0,0,188,,,27.8,,,,49.4,,,75.8,0,0,57,0,0,0,0,0,0
Kinkead Dent,99132,QB,TENN MARTN,6,0,0,310,,,64.2,,,,61.6,,61.6,62.2,0,0,28,0,0,0,2,0,0
KeShawn Toney,99179,TE,SCAR STATE,11,0,0,290,,,23.7,,,,50.0,,,74.6,1,0,37,0,0,55,42,0,0
Jackson Lowe,99180,TE,INCAR WORD,10,0,0,189,,,74.3,,,,66.7,,,66.1,0,0,54,0,0,37,1,0,0
Ty James,99232,WR,MERCER,13,0,0,219,,,,61.8,,,67.5,,,78.6,0,0,0,0,0,45,51,33,1
Donavann Collins,99258,CB,ARKAPB,9,0,0,112,59.5,,,,,,62.8,,,75.7,0,0,0,28,2,6,0,13,0
Xavier Player,99260,CB,TEXAS STHN,8,0,0,313,60.2,,,,,,62.9,,,71.7,0,0,0,23,1,0,0,11,0
Kym'Mani King,99282,CB,FL A&M,9,0,0,164,59.7,,,60.0,,,56.1,,,70.0,1,0,0,21,3,1,0,18,0
Blake Peterson,99313,ED,S DAK ST,7,0,0,292,59.7,,,,,,29.0,,,65.7,0,0,0,2,0,1,14,0,0
Tre'Jon Lewis,99334,DI,E ILLINOIS,8,0,0,158,69.1,,60.0,,,,74.0,,,66.3,0,0,4,23,0,0,0,2,0
Na'Drian Dizadare,99379,ED,TENN MARTN,1,0,0,310,,,,,,,59.8,,,64.2,0,0,0,0,0,0,2,0,0
Aric Horne,99389,LB,FL A&M,12,0,0,164,59.8,,,,,,57.4,,,74.1,1,0,0,8,24,11,46,16,1
Aaron Castro,99456,C,STF AUSTIN,11,0,0,301,,,75.1,,,,64.2,,,68.5,0,0,40,0,0,0,34,0,0
Chris Herron,99472,WR,PRVIEW A&M,7,0,0,270,,,60.0,59.9,,,60.7,,,68.2,0,0,5,0,0,31,0,5,0
Freddie Brown,99534,WR,TARLETON,7,0,0,401,,,,,,,66.7,,,70.0,0,0,0,0,1,0,0,23,0
Joshua Youngblood,99552,WR,DELAWARE,10,0,0,151,,,,56.9,,,60.4,,,67.9,0,0,0,0,0,38,0,6,0
Ezeriah Anderson,99555,WR,CAMPBELL,4,0,0,131,,,,,,,68.4,,,68.4,0,0,0,0,0,15,2,0,0
Gino English,99576,QB,GARD-WEBB,11,0,0,171,,,66.6,,,,62.1,,,61.2,0,0,54,0,0,0,0,0,0
Jaewan Boyd,99610,WR,BETH COOK,11,0,0,119,,,,,,,59.0,64.1,,71.1,0,0,0,0,3,56,0,12,0
William Kakavitsas,99642,WR,CHARLES SO,10,0,0,135,,,,,,,62.2,67.8,,75.0,0,0,0,0,1,40,0,18,0
Jaelyn Lay,99701,T,ALABAMA ST,10,0,0,105,58.6,,71.1,,,,61.6,,,64.4,0,0,35,10,0,2,0,0,0
Dune Smith,99746,LB,S ILLINOIS,13,0,0,295,60.0,,,,,,62.1,,,71.8,1,0,0,9,1,11,43,7,2
Tyler Matheny,99756,LB,W CAROLINA,9,0,0,344,60.1,,,,,,62.6,,,63.9,0,0,0,10,1,0,0,5,0
Cornelius Evans,99797,LB,E KENTUCKY,10,1,0,159,59.7,,,,,,73.8,,,77.4,1,0,0,8,53,11,2,23,1
Chayce Chalmers,99817,S,STNY BROOK,10,2,0,303,60.0,,,,,,40.9,,,27.2,1,7,0,25,35,65,58,19,3
Tru Thompson,99831,DI,JACKSON ST,10,0,0,194,79.1,,,,,,87.5,,,68.9,0,0,0,21,0,0,0,5,0
Abe Christensen,99840,G,IDAHO,13,0,0,185,,,79.3,,,,66.1,,,65.9,0,0,69,0,0,0,0,0,0
Nigel Simmons,99843,ED,ROB MORRIS,10,0,0,277,59.4,,,,,,60.3,,,66.6,0,0,0,22,0,0,0,2,0
Cooper Dawson,99846,ED,CHARLES SO,11,0,0,135,58.7,,70.7,,,,58.3,,,66.9,2,0,34,22,0,0,67,0,1
Curtis Fann Jr.,99850,ED,W CAROLINA,9,0,0,344,59.3,,,,,,60.5,,,67.3,0,0,0,28,0,0,0,4,0
Jared Campbell,99878,P,W ILLINOIS,11,0,0,345,,,63.8,,60.0,,55.2,,51.5,29.8,0,3,25,0,1,0,59,0,0
Darius Boone Jr.,100216,HB,NWSTATE,4,1,0,257,,,,,,,70.9,,,71.8,0,0,0,0,3,10,3,8,0
Isaiah Wooden,100230,WR,SO UTAH,10,0,0,298,,,,49.1,,,64.1,61.4,,67.8,0,0,0,0,0,40,4,35,0
Corry Thomas Jr.,100283,CB,N IOWA,11,0,0,255,60.7,,,,,,58.9,,,79.0,0,0,0,34,44,0,3,35,2
Robert Daniel Jr.,100289,S,TENN MARTN,10,0,0,310,60.0,,,,,,54.0,,,77.9,0,0,0,2,48,11,9,16,0
JaJuan Hudson,100296,CB,NC CENT,12,0,0,247,84.8,,,,,,77.3,,,29.7,0,1,0,34,1,0,0,40,0
Michael Newman,100329,LB,W ILLINOIS,11,0,0,345,59.9,,,,,,59.0,,,39.9,0,2,0,8,36,89,59,2,2
Charles Brown Jr.,100332,LB,DELWARE ST,11,0,0,152,59.8,,,,,,64.6,,,74.1,1,0,0,53,2,10,45,17,4
Anthony Johnson,100340,DI,YNGTOWN ST,13,0,0,353,58.1,,,,,,57.8,,,66.5,0,0,0,28,0,0,0,0,0
Bryce Wilson,100341,DI,W CAROLINA,5,0,0,344,59.2,,,,,,60.0,61.0,,66.6,0,0,0,7,0,0,0,3,0
Kyle Romenick,100363,P,ELON,11,0,0,162,,,66.3,,,,63.4,,63.6,72.8,0,1,50,0,0,0,55,0,0
Jackson Foster,100368,P,TENN STATE,11,0,0,308,,,65.8,,60.0,,63.8,,49.2,75.0,0,1,43,0,1,0,75,0,1
K.J. Trujillo,100380,CB,N ALABAMA,9,0,0,389,60.2,,,,,,62.1,,,73.6,0,0,0,35,0,9,4,5,0
Jamal McMurrin,100387,CB,MO STATE,11,1,0,230,59.9,,,,,,56.1,,,29.1,0,2,0,12,58,0,29,31,2
LaCarea Pleasant-Johnson,100394,CB,SO UTAH,9,0,0,298,60.0,,,,,,67.7,,,72.3,0,0,0,1,30,0,5,16,1
Jelani Warren,100403,CB,MONTANA,13,0,0,232,,,,,,,64.1,,,76.5,0,0,0,0,0,0,1,67,0
Damon Matthews,100408,S,MAINE,11,0,0,212,85.2,,,,,,78.2,,,28.6,0,1,0,48,6,0,4,16,0
Jake Siegal,100426,DI,ILL STATE,6,0,0,188,58.4,,,,,,59.4,,,69.4,0,0,0,16,0,0,0,4,0
Parker Jacobs,100442,DI,ROB MORRIS,2,0,0,277,59.7,,60.0,,,,60.2,,,65.2,0,0,1,5,0,0,0,0,0
Ge'Mon Eaford,100459,ED,TENN MARTN,1,0,0,310,59.3,,,,,,59.9,,,64.3,0,0,0,4,1,0,0,0,0
Ruperake Fuavai,100486,LB,HOUCHR,10,1,0,183,59.9,,,,,,68.2,,,82.7,0,0,0,23,12,54,5,53,0
Adam Cohen,100498,LB,E WASHGTON,11,1,0,161,59.9,,,,,,64.5,,,70.2,1,0,0,49,62,0,0,12,2
Hayden Harris,100502,ED,MONTANA,14,0,0,232,59.0,,,,,,62.4,,,76.2,0,0,0,32,6,0,0,13,0
Brandy Okeke,100561,ED,UTAHTC,11,0,0,1285,58.3,,,,,,79.4,,,73.6,0,0,0,45,0,0,0,7,0
Chase Artopoeus,100577,QB,CHATTNOOGA,9,0,0,137,,,65.7,,,,61.9,,60.0,62.0,0,0,42,0,0,0,2,0,0
Jouvensly Bazil,100591,HB,BETH COOK,4,0,0,119,,,,,,,62.9,,,70.3,0,0,0,0,13,22,2,3,0
Christian Grubb,100596,HB,PORTLAND,11,0,0,269,,,,57.6,,,59.8,62.4,,64.9,0,0,0,0,0,68,0,3,0
Dominique Thompson,100636,WR,CAL POLY,9,1,0,129,,,,59.4,,,64.0,,,35.7,0,1,0,0,24,43,0,10,2
JR Waters,100642,WR,GRAMBLING,3,0,0,177,,,,,,,41.0,,,25.7,0,1,0,0,0,0,3,0,0
Juju Williams,100694,ED,INDIANA ST,6,0,0,191,60.0,,,,,,61.7,,,66.8,0,0,0,12,0,0,0,5,0
Garrett Crawford,100711,ED,SE LA,9,0,0,294,59.0,,,,,,59.5,,,66.3,0,0,0,16,0,0,5,1,0
Blake Hehl,100721,DI,MONTANA ST,12,0,0,233,58.7,,78.5,,,,64.8,,,66.2,0,0,84,6,0,0,0,3,0
Glover Cook III,100831,CB,TENN MARTN,11,0,1,310,,,,,,,64.3,,,29.2,0,2,0,0,66,10,52,50,3
Terique Owens,100867,WR,MO STATE,11,0,0,230,,,,,,,63.6,,,77.8,0,0,0,0,0,62,2,23,0
Guy McCarthy,100869,WR,LIUSHAR,3,0,0,1298,,,,,,,59.4,,,65.4,0,0,0,0,0,5,0,3,0
Terez Traynor,100890,WR,IDAHO,2,0,0,185,,,,,,,60.1,,,68.4,0,0,0,0,0,4,0,0,0
Dylan Dixon,100906,S,STF AUSTIN,11,2,1,301,59.7,,,59.9,,,73.1,,,48.7,0,1,0,9,51,67,34,37,4
Kam'ron Green,100954,ED,N ALABAMA,9,0,0,389,59.3,,,,,,61.0,,,73.2,0,0,0,19,0,4,0,2,0
Kyle Ramsey,100971,K,ABILENE CH,11,0,0,100,,88.1,,,75.8,,63.5,,,75.1,0,0,52,0,58,0,0,0,1
Tama Tuitele,100993,LB,N COLORADO,11,2,0,253,60.0,,79.4,,,74.5,77.2,,,68.1,2,0,28,28,0,0,68,5,4
Demaruez Bellamy,100998,LB,ALABAMA ST,4,0,0,105,60.0,,,,,,69.2,,,78.4,0,0,0,5,10,0,16,2,1
Nick Lerew,101004,LB,STETSON,11,0,0,302,59.3,,,,,,60.9,,,74.9,0,0,0,67,0,0,24,11,0
Devon Starling,101069,HB,N ARIZONA,10,0,0,252,,,,,,,57.9,,,71.8,0,0,0,0,3,9,43,0,0
Walter Soefker,101087,S,PENN,7,1,0,267,,,,,,,68.3,67.0,,74.6,0,0,0,0,37,5,18,33,2
Ton'Quez Ball,101089,S,E TENN ST,11,0,0,157,60.0,,,53.6,,,72.0,,,82.3,0,0,0,3,15,67,31,45,1
Devin Mathews,101123,WR,WOFFORD,7,0,0,350,60.0,,,58.7,,,59.7,,,69.0,0,0,0,2,0,30,1,0,0
Malik Rodgers,101138,WR,ALCORN ST,5,0,0,107,,,,61.8,,,60.1,65.3,,64.6,0,0,0,0,0,8,0,10,0
Antonio Hunt,101148,S,TENN TECH,9,1,0,309,59.8,,,,,,78.9,57.7,,79.0,0,0,0,3,8,13,36,41,3
Reggie Strong,101155,CB,NWSTATE,5,0,0,257,59.7,,,,,,63.5,,,74.8,0,0,0,15,0,5,0,22,0
Dylan Hall,101164,ED,NC CENT,5,0,0,247,59.7,,70.4,,,,63.0,,,64.7,0,0,31,8,0,0,0,0,0
Jaymason Willingham,101223,LB,PORTLAND,10,0,0,269,59.6,,,,,,61.2,,,66.0,0,0,0,27,0,0,0,6,0
Khyheem Waleed,101335,WR,DELWARE ST,6,0,0,152,,,,59.4,,,59.2,,,64.4,0,0,0,0,2,16,0,0,0
Jeremiah Pruitte,101338,TE,FL A&M,11,1,0,164,,,74.6,59.6,,,65.3,,,67.5,0,0,53,0,8,12,5,0,0
Sawyer Merrill,101346,WR,SACRAMENTO,13,3,0,279,,,,,,,76.3,,,85.3,1,1,0,0,76,72,45,35,8
Marcus Phillips Jr.,101351,TE,N ARIZONA,9,0,0,252,,,23.2,,,,46.5,,,68.0,0,0,33,0,0,28,0,0,0
Matt Guggemos,101391,S,STTHOM,9,0,0,1129,,,,,,,69.4,,,75.9,0,0,0,0,37,1,10,30,4
Mosai Newsom,101444,DI,S DAKOTA,10,0,0,291,58.2,,,,,,59.3,,,67.5,0,0,0,16,0,0,6,5,0
Quan Easterling,101459,TE,DUQUESNE,4,0,0,155,,,66.3,,,,63.5,,,71.4,0,0,18,0,0,0,0,0,0
Garrett Hustedt,101467,ED,MONTANA,11,0,0,232,58.7,,,,,,59.8,,,71.9,0,0,0,16,0,0,0,5,0
Cortez Andrews,101493,LB,ALAB A&M,7,0,0,104,59.9,,,,,,72.9,,,72.5,0,0,0,19,8,3,11,11,3
Ben McNaboe,101505,ED,N DAKOTA,7,0,0,249,59.7,,,,,,63.1,,,68.8,0,0,0,1,0,0,0,8,0
Mahdi Hazime,101542,G,HOUCHR,1,0,0,183,,,64.9,,,,62.6,,,67.6,0,0,10,0,0,0,4,0,0
Dalton Daddona,101553,C,HOLY CROSS,11,0,0,181,,,77.6,,,,65.8,,,74.2,0,0,60,0,0,0,1,0,0
Dave Monnot III,101597,T,CHATTNOOGA,13,0,0,137,,,77.6,,,,65.0,,,75.8,0,0,71,0,0,0,3,0,0
Jordan Castleberry,101637,HB,TENN MARTN,8,0,0,310,,,,59.6,,,51.3,,,69.7,0,0,0,0,0,33,1,1,0
Julius Davis,101649,HB,MONTANA ST,7,0,0,233,,,,,,,91.3,,,71.4,0,0,0,0,0,2,0,22,0
Anthony Williams Jr.,101651,WR,ALCORN ST,5,0,0,107,,,,60.7,,,59.5,,,63.3,0,0,0,0,0,16,0,0,0
Malik Jackson,101675,TE,TOWSON,6,0,0,317,,,62.7,59.9,,,61.3,,,69.4,0,0,11,0,0,24,0,0,0
Gary Cooper,101684,WR,BRYANT,4,0,0,124,,,,59.9,,,60.4,,,65.5,0,0,0,0,1,2,1,0,0
John Dunmore,101705,WR,TOWSON,2,0,0,317,,,,57.6,,,59.8,62.2,,63.6,0,0,0,0,0,13,0,4,0
Larry Wright III,101714,WR,MO STATE,11,0,1,230,,,,,,,68.9,,,80.1,0,1,0,0,1,65,0,31,0
Nnamdi Adim-Madumere,101717,TE,CENT ARK,10,0,0,132,,,73.2,,,,57.4,,,70.2,0,1,45,0,5,45,4,0,0
Desmond Hutson,101738,TE,N IOWA,11,0,1,255,,,,,,,47.3,,,28.3,0,2,0,0,2,58,0,28,0
Anthony Egbo Jr.,101749,CB,ABILENE CH,11,0,0,100,59.3,,,,,,57.1,,,47.0,0,1,0,46,0,0,12,9,0
Dante Heaggans,101764,CB,INCAR WORD,3,0,0,189,,,,,,,51.4,,,73.1,1,1,0,0,18,15,1,15,0
Brandon Richard,101766,LB,INCAR WORD,10,0,0,189,60.2,,,,,,64.3,,,77.4,0,0,0,30,0,3,34,5,0
Jackson Price,101797,S,TENN TECH,11,0,0,309,60.0,,,,,,60.4,60.2,,75.4,1,0,0,27,22,16,8,27,0
Zach West,101802,ED,E TENN ST,11,2,0,157,59.7,,,,,,60.2,,,75.8,3,0,0,61,0,1,67,2,3
Erek Campbell,101806,LB,MS VLY ST,9,0,0,228,60.0,,,,,,68.0,,,74.6,0,0,0,18,18,0,0,36,1
Marlon Jones,101808,CB,E WASHGTON,11,1,0,161,59.6,,,,,,65.4,,,48.9,1,1,0,56,71,2,38,42,7
Javan Morgan,101819,S,FL A&M,11,0,0,164,59.9,,,,,,60.9,60.3,,64.1,0,0,0,30,0,0,0,4,0
Ricky Murray Jr.,101820,S,FL A&M,5,0,0,164,,,,,,,64.7,,,72.8,0,0,0,0,13,2,3,15,0
Jeremy Mitchell,101825,CB,GARD-WEBB,6,0,0,171,59.8,,,,,,54.6,,,27.5,0,2,0,2,14,8,0,27,3
Jamari Brown,101826,S,GARD-WEBB,11,0,0,171,60.2,,,,,,60.3,,,82.1,1,0,0,48,0,1,23,14,0
AJ Thomas,101828,S,GARD-WEBB,11,0,0,171,60.1,,,,,,57.1,,,68.1,0,0,0,16,1,0,19,7,0
Devin Haskins,101837,CB,HOLY CROSS,5,0,0,181,59.9,,,,,,55.6,,,70.6,1,0,0,18,8,0,6,13,0
Hugh Kelly,101838,S,HOLY CROSS,11,0,0,181,,,,,,,62.1,,,76.8,0,0,0,0,0,56,0,16,0
Kamryn Molton,101841,S,HOLY CROSS,11,1,0,181,60.0,,,,,,56.3,,,78.0,0,0,0,2,59,0,0,13,0
Tyler Purdy,101842,HB,HOLY CROSS,11,0,0,181,60.0,,,60.4,,,48.2,,,28.0,0,1,0,1,3,46,0,3,0
Ray Williams,101846,CB,HOWARD,12,1,1,184,59.9,,,,,,54.5,,,29.0,0,1,0,30,4,3,0,17,0
Franky West,101857,CB,E KENTUCKY,9,0,0,159,59.8,,,,,,63.2,,,75.1,0,0,0,27,0,0,0,14,0
Jaylen Stanford,101861,CB,PRVIEW A&M,11,1,0,270,60.2,,,,,,68.7,,,77.8,0,0,0,18,11,34,0,30,1
Brett Hiatt,101864,S,LNDNWD,9,0,0,949,60.1,,,,,,66.8,,,70.5,0,0,0,7,19,9,0,2,1
Omar Jackson,101866,CB,INDIANA ST,11,0,0,191,59.8,,,,,,66.9,,,80.3,1,0,0,4,37,0,51,31,2
Ethan Hoover,101868,S,INDIANA ST,11,0,0,191,59.4,,,59.2,,,61.6,,,73.9,0,0,0,36,18,40,18,23,1
Davis Smith,101869,S,MONMOUTH,7,1,0,231,60.0,,,,,,69.6,,,72.2,0,0,0,7,27,2,0,6,1
Tyrese Wright,101871,S,MONMOUTH,11,0,0,231,59.8,,,59.9,,,69.3,,,36.7,0,1,0,46,33,43,0,47,2
Rylan Ortt,101877,S,MONTANA ST,12,0,0,233,85.6,,,,,,87.4,,,30.6,0,1,0,42,0,4,34,57,2
Jordan Johnson,101881,S,MORGAN ST,2,0,0,235,60.1,,,,,,60.5,,,64.9,0,0,0,7,0,0,1,0,0
Bruce Mattox III,101882,S,MORGAN ST,4,0,0,235,60.0,,,,,,61.1,,,69.2,0,0,0,1,1,9,0,0,0
Hosea Robinson,101885,ED,MORGAN ST,10,0,0,235,60.0,,,,,,66.6,,,81.3,1,2,0,1,36,40,0,41,4
Mikey Jarmolowich,101888,S,RICHMOND,12,1,0,276,59.9,,,,,,70.0,,,76.1,0,0,0,15,34,2,14,24,1
Marquez Casey,101892,ED,CAMPBELL,10,0,0,131,58.3,,,,,,59.4,,,71.6,0,0,0,34,0,2,0,6,0
Rodney Wright,101894,ED,E KENTUCKY,2,0,0,159,59.2,,,,,,59.8,,,64.5,0,0,0,4,0,0,0,1,0
Rushawn Lawrence,101911,DI,STNY BROOK,4,0,0,303,58.9,,,,,,58.9,,,65.5,0,0,0,15,0,0,0,0,0
Kee Wayne Jones,101917,DI,ALCORN ST,11,0,0,107,58.7,,,,,,59.6,,,68.3,0,0,0,18,0,0,46,1,0
Athen Smith,101924,ED,JACKSON ST,10,0,0,194,58.8,,60.0,,,,59.4,,,71.4,0,0,4,25,0,0,56,3,0
JaVonn Gray,101927,DI,ARKAPB,11,0,0,112,58.1,,,,,,59.8,,,73.4,0,0,0,44,0,0,0,11,0
Tyler Smith,101928,ED,ALCORN ST,11,0,1,107,58.3,,71.3,,,,49.6,,,28.6,0,1,36,23,0,0,31,7,0
Max Evans,101950,DI,E TENN ST,10,0,0,157,74.7,,,,,,82.9,,,67.1,0,0,0,36,0,0,0,1,0
Jacob Newsom,101951,DI,E WASHGTON,10,0,0,161,57.9,,60.3,,,,59.0,,,69.6,0,0,5,28,0,0,4,8,0
Brock Harrison,101952,ED,E WASHGTON,11,0,0,161,58.5,,75.0,,,,50.5,,,71.4,0,0,57,38,4,17,39,14,0
Marlon Alexander,101965,DI,W CAROLINA,9,0,0,344,58.6,,,,,,59.7,,,68.6,0,0,0,15,0,0,0,5,0
Ronald Wilson,101967,DI,W CAROLINA,6,0,0,344,58.8,,,,,,59.5,,,65.6,0,0,0,10,0,0,0,2,0
Syemere Roberts,101970,DI,GRAMBLING,8,0,0,177,59.3,,60.0,,,,60.4,,,67.6,0,0,5,15,0,0,0,0,0
Darrian Brokenburr,101978,ED,HOWARD,10,0,0,184,58.8,,,,,,62.1,,,70.7,0,0,0,30,0,6,5,18,0
Deion Harry,101979,ED,HOWARD,5,0,0,184,59.2,,,,,,59.9,,,65.6,0,0,0,13,0,0,0,2,0
Lucas Hunter,101988,DI,INDIANA ST,11,0,0,191,58.8,,,,,,59.8,,,68.2,0,0,0,28,0,0,0,6,0
Pat Hayden,101999,DI,MONMOUTH,9,0,0,231,58.3,,,,,,59.2,,,67.2,0,0,0,15,0,0,0,5,0
Daviyon Johnson,102002,DI,TOWSON,1,0,0,317,60.0,,,,,,60.2,,,63.8,0,0,0,7,0,0,0,0,0
