player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Treveyon Pratt,84405,WR,NC CENT,6,8.3,2,54.2,20.0,1,5,0,13.3,2,-0.31,4,247,1,55.7,22.8,55.4,,55.0,0.0,0,1,14,0.0,0,119,0,36.0,13,95.8,114,3.4,4,45.5,24,0,96.6,115,90,43,3.3,6.9,0.79
Benjamin Omayebu,147626,WR,IDAHO ST,9,8.5,4,54.2,33.3,2,6,0,0.0,0,-0.02,6,186,0,82.7,29.9,63.6,74.1,63.8,0.0,0,0,29,2.7,3,112,0,41.3,13,94.6,106,74.1,83,95.8,24,2,11.6,13,120,65,5.0,9.2,1.13
Marcus Fulcher,104835,HB,SACRAMENTO,10,0.5,6,79.2,0.0,0,1,1,5.0,1,0.3,12,279,0,73.6,86.7,79.5,30.0,81.4,0.0,0,1,60,23.9,33,138,1,51.9,19,73.9,102,5.1,7,104.2,24,1,5.8,8,236,236,12.4,12.4,2.31
Alex Spadone,91826,WR,ABILENE CH,10,15.3,6,50.0,0.0,0,5,0,25.0,4,-0.02,7,100,0,29.7,69.5,59.6,62.1,56.9,0.0,0,1,49,0.5,1,198,1,44.3,12,98.0,194,6.1,12,79.7,24,1,93.9,186,227,93,7.8,18.9,1.17
Zach Burdick,42082,WR,WM & MARY,8,19.7,1,50.0,66.7,2,3,0,0.0,0,-0.12,9,348,0,82.2,72.3,80.4,61.9,78.6,0.0,0,0,76,1.2,1,84,0,39.5,12,89.3,75,19.0,16,123.6,24,2,81.0,68,318,131,10.9,26.5,4.24
Zack Smith,61653,WR,SE MO ST,4,7.8,1,70.8,50.0,1,2,0,0.0,0,-0.3,8,293,0,85.5,73.3,71.2,,73.2,0.0,0,2,26,0.0,0,85,0,31.3,17,94.1,80,92.9,79,83.9,24,2,3.5,3,171,84,4.9,10.1,2.14
Isaac Boston,148828,WR,DARTMOUTH,9,7.0,3,75.0,50.0,1,2,0,10.0,2,0.17,8,148,0,61.5,70.4,56.4,,57.3,0.0,0,1,32,0.0,0,173,0,49.1,18,97.7,169,13.3,23,89.8,24,1,86.7,150,165,69,3.8,9.2,0.98
Ty Holden,104974,WR,PRVIEW A&M,11,9.1,2,41.7,0.0,0,4,0,9.1,1,-0.29,5,270,0,62.9,68.0,61.5,,57.2,0.0,0,2,32,0.0,0,118,0,35.9,10,98.3,116,94.1,111,20.3,24,0,5.1,6,105,52,5.2,10.5,0.91
Matt McCreight,102555,WR,BUCKNELL,9,8.9,0,54.2,0.0,0,3,0,7.1,1,-0.43,4,125,0,67.5,68.7,55.1,63.8,54.5,0.0,0,2,15,0.8,1,131,0,31.7,13,95.4,125,11.5,15,28.3,24,0,87.8,115,91,24,1.8,7.0,0.73
Jalal Dean,149210,WR,TENN TECH,11,14.8,2,54.2,20.0,1,5,1,7.1,1,-0.51,9,309,0,67.5,70.5,59.7,,59.4,0.0,0,3,32,0.0,0,169,3,36.1,13,98.2,166,10.1,17,49.1,24,1,89.9,152,159,26,2.0,12.2,0.96
Jack Wright,138262,WR,N DAKOTA,8,4.4,2,70.8,33.3,1,3,0,15.0,3,0.02,9,249,0,49.2,69.7,61.6,,61.0,0.7,1,0,30,0.0,0,143,0,47.1,17,97.9,140,71.3,102,92.4,24,0,28.0,40,180,93,5.5,10.6,1.29
Damond Philyaw-Johnson,61222,WR,JVILLE ST,7,15.3,3,39.1,25.0,1,4,1,30.8,4,-0.04,5,196,0,22.8,72.2,57.6,,57.5,0.0,0,1,59,0.0,0,136,1,36.9,9,95.6,130,6.6,9,57.0,23,1,93.4,127,143,64,7.1,15.9,1.1
Terrence Horne,86859,WR,W CAROLINA,11,13.8,1,56.5,0.0,0,5,0,23.5,4,0.14,7,344,0,24.1,73.4,54.6,,55.1,0.0,0,1,54,0.0,0,194,2,43.6,13,93.3,181,34.5,67,83.2,23,1,65.5,127,208,83,6.4,16.0,1.15
Jabari Khepera,102611,WR,ILL STATE,10,9.8,1,56.5,50.0,2,4,0,0.0,0,-0.42,6,188,0,82.7,70.3,58.4,,57.5,0.0,0,0,75,0.0,0,203,0,29.0,13,95.1,193,12.3,25,105.7,23,2,87.7,178,152,63,4.8,11.7,0.79
Joey Aldarelli,78957,WR,MONMOUTH,8,11.7,1,69.6,0.0,0,2,0,0.0,0,0.3,10,231,0,84.2,69.5,70.3,,69.3,0.0,0,0,24,0.0,0,124,0,43.3,16,96.8,120,1.6,2,133.2,23,5,98.4,122,185,83,5.2,11.6,1.54
Naveon Mitchell,75900,WR,MO STATE,12,7.9,5,69.6,50.0,1,2,0,5.9,1,0.03,9,230,0,71.1,79.2,62.7,70.6,62.1,2.2,4,2,55,1.1,2,186,1,43.7,16,97.3,181,95.2,177,90.1,23,2,2.2,4,206,118,7.4,12.9,1.14
Devan Cross,91815,WR,CORNELL,9,10.3,3,56.5,50.0,1,2,0,13.3,2,-0.19,5,147,0,53.7,68.7,57.6,,59.0,0.0,0,0,26,0.0,0,120,1,32.2,13,98.3,118,87.5,105,70.9,23,0,12.5,15,120,45,3.5,9.2,1.02
BJ Perkinson,24118,HB,SACRAMENTO,10,2.4,4,78.3,50.0,1,2,0,5.3,1,0.04,9,279,0,72.8,65.1,66.6,52.6,60.3,0.4,1,0,41,23.8,54,227,1,44.0,18,73.1,166,12.3,28,96.7,23,0,9.3,21,166,143,7.9,9.2,1.0
Tremayne Talbert,104058,WR,NORFOLK,8,6.1,5,87.0,,0,0,0,0.0,0,0.38,10,244,0,85.9,75.1,70.8,,70.1,0.0,0,1,25,0.0,0,121,0,56.4,20,96.7,117,58.7,71,100.9,23,1,41.3,50,209,105,5.3,10.5,1.79
Sydney Person,109751,WR,MARIST,9,9.5,2,43.5,14.3,1,7,0,28.6,4,-0.05,6,213,0,24.9,67.9,53.8,,52.3,0.0,0,0,36,0.0,0,203,1,45.5,10,94.1,191,6.9,14,96.5,23,2,93.1,189,161,76,7.6,16.1,0.84
Tobias Enlow,42140,WR,CENT ARK,11,8.5,2,82.6,100.0,1,1,0,0.0,0,0.23,12,132,0,85.5,70.1,63.9,,63.9,0.0,0,0,30,0.0,0,213,1,47.5,19,94.8,202,46.0,98,141.4,23,3,54.0,115,194,48,2.5,10.2,0.96
Justin Strong,87616,HB,S ILLINOIS,13,3.0,6,73.9,100.0,1,1,0,5.6,1,0.23,8,295,1,71.9,56.1,69.6,57.1,55.6,0.0,0,0,19,15.2,30,197,0,50.5,17,80.7,159,8.6,17,132.6,23,3,6.6,13,162,123,7.2,9.5,1.02
Daveno Ellington,105770,WR,BETH COOK,8,8.7,1,65.2,66.7,2,3,0,21.1,4,-0.36,9,119,0,34.7,69.6,55.4,,56.5,0.0,0,1,34,0.0,0,167,0,37.3,15,94.6,158,95.8,160,84.5,23,1,4.2,7,175,76,5.1,11.7,1.11
Jacob Hennie,104949,WR,MAINE,11,8.0,1,60.9,40.0,2,5,0,17.6,3,0.08,9,212,0,43.3,58.8,57.3,,55.3,0.6,1,0,28,0.0,0,178,0,37.6,14,95.5,170,53.4,95,96.8,23,1,44.9,80,163,102,7.3,11.6,0.96
Thomas Duckett,103982,HB,SO UTAH,10,1.3,2,78.3,33.3,1,3,1,5.3,1,-0.04,7,298,0,72.8,83.3,60.5,28.3,66.4,0.0,0,0,20,19.7,31,157,1,40.9,18,75.8,119,4.5,7,92.9,23,0,3.2,5,145,136,7.6,8.1,1.22
Andre Crawley,150502,WR,MORGAN ST,10,7.1,2,52.2,25.0,1,4,0,0.0,0,-0.43,5,235,0,82.2,70.1,51.4,68.1,52.5,2.5,6,3,38,0.4,1,241,1,33.2,12,93.4,225,88.4,213,32.1,23,0,4.6,11,144,73,6.1,12.0,0.64
Tom Loeffler,111445,HB,STTHOM,9,-0.4,6,78.3,0.0,0,1,0,5.3,1,-0.38,4,1129,0,72.8,61.9,65.1,52.4,76.5,3.1,4,0,19,32.0,41,128,0,34.1,18,65.6,84,7.8,10,92.8,23,0,0.8,1,144,165,9.2,8.0,1.71
Miles Reed,52077,HB,STF AUSTIN,10,0.0,3,60.9,0.0,0,1,0,17.6,3,0.17,4,301,1,43.3,82.0,73.7,19.0,38.6,0.0,0,0,23,5.7,14,245,0,46.9,14,92.7,227,1.6,4,69.5,23,0,0.0,0,92,94,6.7,6.6,0.41
Roger McCuller,102451,HB,INCAR WORD,10,4.1,1,65.2,0.0,0,1,0,21.1,4,0.24,10,189,0,36.7,69.5,59.4,45.4,64.2,51.2,103,0,16,21.4,43,201,2,53.4,15,75.6,152,15.4,31,120.5,23,3,2.5,5,135,138,9.2,9.0,0.89
Wesley Roberts,134739,WR,SE MO ST,11,18.9,0,21.7,50.0,1,2,0,16.7,1,-0.32,3,293,0,49.8,65.7,50.4,,51.1,0.0,0,1,24,0.0,0,120,2,35.6,5,98.3,118,10.8,13,21.5,23,0,89.2,107,62,4,0.8,12.4,0.53
Christian Spugnardi,149277,TE,BUCKNELL,10,3.3,0,65.2,66.7,2,3,0,16.7,3,-0.34,3,125,1,45.6,23.5,34.7,35.0,37.9,82.4,216,0,9,24.0,63,262,1,34.1,15,73.7,193,12.6,33,84.7,23,1,4.6,12,76,28,1.9,5.1,0.39
Que'shaun Byrd,64820,HB,BETH COOK,11,-0.9,6,73.9,,0,0,0,15.0,3,-0.07,2,119,1,51.0,68.1,69.6,48.0,44.4,0.0,0,0,19,30.2,75,248,0,41.3,17,66.9,166,12.1,30,76.2,23,0,0.0,0,52,94,5.5,3.1,0.31
Tanner Taula,66715,TE,ILL STATE,10,6.3,1,43.5,100.0,1,1,0,16.7,2,-0.4,3,188,0,47.1,67.9,51.5,64.4,46.1,66.5,121,2,24,6.6,12,182,0,32.4,10,89.0,162,32.4,59,15.9,23,0,1.1,2,76,26,2.6,7.6,0.47
Josh Babicz,66716,TE,N DAK ST,15,16.7,1,52.2,25.0,1,4,0,7.7,1,0.03,10,250,0,66.1,68.9,70.1,67.7,61.8,73.7,154,2,55,11.0,23,209,1,40.8,12,86.1,180,15.8,33,94.9,23,4,7.2,15,254,107,8.9,21.2,1.41
Dominic Carlucci,109342,TE,STETSON,10,4.8,3,65.2,33.3,1,3,0,6.3,1,-0.16,7,302,1,70.9,24.1,60.9,62.0,61.9,64.3,110,0,32,25.7,44,171,2,37.8,15,70.8,121,35.1,60,77.6,23,0,0.0,0,117,95,6.3,7.8,0.97
Dale Chesson,109598,WR,DARTMOUTH,5,7.1,2,91.3,,0,0,0,0.0,0,0.38,12,148,0,86.3,73.3,78.4,,79.3,0.0,0,0,35,0.0,0,86,0,55.3,21,98.8,85,19.8,17,142.6,23,2,80.2,69,259,148,7.0,12.3,3.05
Josh Trueheart,55336,TE,TENN STATE,11,8.4,2,50.0,40.0,2,5,0,15.4,2,-0.12,6,308,1,51.7,21.4,46.5,65.9,46.9,74.9,191,0,35,18.0,46,255,2,39.1,11,78.0,199,15.7,40,84.3,22,1,5.1,13,134,65,5.9,12.2,0.67
Haven Montefalco,109385,TE,HARVARD,10,10.2,2,59.1,28.6,2,7,0,0.0,0,-0.05,8,179,0,82.7,68.7,52.8,77.5,57.2,34.6,74,1,40,6.1,13,214,2,39.5,13,89.7,192,59.3,127,61.6,22,0,4.2,9,154,50,3.8,11.8,0.8
Damonta Witherspoon,138062,HB,MURRAY ST,11,-0.2,6,81.8,,0,0,0,5.3,1,-0.07,7,236,0,72.8,77.7,79.3,68.2,72.0,0.0,0,0,32,20.6,41,199,4,39.9,18,73.9,147,2.0,4,114.0,22,1,3.5,7,170,179,9.9,9.4,1.16
Cee Jay Powell,42146,WR,MCNEESE,6,11.8,2,63.6,42.9,3,7,0,0.0,0,0.23,11,217,0,83.3,71.9,72.7,,73.6,0.0,0,0,33,0.0,0,101,0,50.5,14,97.0,98,8.9,9,103.6,22,1,91.1,92,176,46,3.3,12.6,1.8
Kierre Crossley,34090,HB,ARKAPB,10,-0.6,7,59.1,100.0,1,1,0,18.8,3,-0.4,5,112,1,41.1,52.4,59.7,25.8,47.8,0.0,0,0,23,35.2,92,261,1,30.9,13,59.4,155,2.3,6,70.5,22,0,8.0,21,101,121,9.3,7.8,0.65
Donovan White,105036,TE,PRVIEW A&M,12,4.5,12,72.7,66.7,2,3,0,11.1,2,0.04,8,270,1,58.6,24.1,62.0,70.7,80.3,92.5,99,2,34,11.2,12,107,2,42.2,16,85.0,91,7.5,8,90.7,22,2,0.0,0,188,115,7.2,11.8,2.07
Iaan Cousin,104816,HB,KENNESAW,13,18.3,0,68.2,100.0,1,1,2,6.3,1,0.4,13,200,0,69.9,82.0,76.6,67.9,83.2,5.0,6,1,55,0.8,1,119,4,45.1,15,94.1,112,31.1,37,122.3,22,2,9.2,11,362,96,6.4,24.1,3.23
Jordan Bonner,84382,WR,ELON,10,10.0,2,63.6,100.0,2,2,1,17.6,3,0.12,8,162,1,43.3,22.8,53.9,,54.7,0.0,0,2,30,0.0,0,151,1,45.6,14,97.4,147,11.3,17,47.0,22,0,88.7,134,157,62,4.4,11.2,1.07
Judd Cockett,61671,WR,SO UTAH,4,4.5,3,68.2,25.0,1,4,0,11.8,2,-0.03,4,298,1,58.8,39.3,54.6,,52.5,0.0,0,1,24,0.0,0,75,0,41.2,15,89.3,67,76.0,57,65.5,22,0,24.0,18,135,78,5.2,9.0,2.01
Kendric Johnson,60839,TE,ALAB A&M,8,7.1,2,63.6,0.0,0,2,0,12.5,2,0.21,9,104,0,55.5,69.0,55.4,34.8,59.4,42.5,96,1,32,26.1,59,226,3,48.8,14,70.4,159,20.4,46,105.9,22,2,13.3,30,208,109,7.8,14.9,1.31
Antwoine Ware,136926,WR,TARLETON,9,9.6,1,63.6,75.0,3,4,0,12.5,2,0.13,8,401,0,57.3,69.2,70.3,,68.3,0.0,0,0,33,0.0,0,128,0,48.0,14,96.1,123,97.7,125,87.3,22,0,2.3,3,170,63,4.5,12.1,1.38
Joshua Knight,87664,WR,ALABAMA ST,9,5.6,2,68.2,,0,0,0,0.0,0,-0.25,7,105,0,84.2,70.1,68.4,,72.1,0.0,0,1,46,0.0,0,87,0,36.9,15,96.6,84,98.9,86,65.2,22,0,1.1,1,133,115,7.7,8.9,1.58
Manny Jones,150951,WR,ALCORN ST,10,9.1,1,68.2,66.7,2,3,0,6.3,1,0.05,7,107,2,69.9,26.7,58.4,,57.8,0.0,0,1,50,0.0,0,121,0,42.0,15,92.6,112,87.6,106,73.9,22,0,10.7,13,179,98,6.5,11.9,1.6
Jeremiah Lorick,104095,WR,WAGNER,7,8.7,2,77.3,100.0,2,2,0,0.0,0,-0.13,9,338,0,84.7,70.8,65.0,,67.2,0.0,0,0,25,0.0,0,124,2,39.3,17,94.4,117,94.4,117,120.1,22,1,5.6,7,203,70,4.1,11.9,1.74
Jamal Cooney,109599,WR,DARTMOUTH,9,11.5,0,68.2,75.0,3,4,0,16.7,3,0.05,9,148,0,45.4,81.9,63.5,,63.7,0.0,0,0,47,0.0,0,114,1,42.7,15,96.5,110,23.7,27,97.9,22,0,76.3,87,206,50,3.3,13.7,1.87
Canyon Bauer,104076,WR,S DAK ST,15,14.2,0,40.9,40.0,2,5,0,25.0,3,0.11,7,292,0,35.9,68.7,52.2,,50.9,0.0,0,0,36,0.0,0,296,1,46.3,9,97.0,287,6.1,18,65.0,22,0,93.9,278,152,41,4.6,16.9,0.53
Jaleel McLaughlin,138346,HB,YNGTOWN ST,10,-0.3,3,81.8,0.0,0,2,0,0.0,0,-0.27,7,353,0,85.5,82.9,83.5,22.0,81.2,0.0,0,1,45,24.9,44,177,1,39.2,18,72.3,128,1.7,3,82.2,22,0,4.0,7,182,194,10.8,10.1,1.42
Anthony Smith,57429,HB,ABILENE CH,11,0.4,3,68.2,0.0,0,1,0,6.3,1,0.13,6,100,0,69.9,84.0,73.3,86.3,68.5,0.0,0,0,28,24.5,34,139,0,47.4,15,74.8,104,14.4,20,82.6,22,0,16.5,23,125,146,9.7,8.3,1.2
Jayden Waddell,139239,WR,DAVIDSON,11,10.0,0,77.3,,0,0,0,5.6,1,0.11,8,149,0,72.8,70.8,71.2,,73.4,0.0,0,1,35,0.0,0,75,2,51.4,17,92.0,69,20.0,15,78.6,22,0,80.0,60,164,63,3.7,9.6,2.38
Ernest Robertson,109670,WR,COLUMBIA,10,11.0,1,63.6,100.0,2,2,0,6.7,1,-0.29,8,145,0,68.7,69.7,64.1,,67.1,0.0,0,2,69,0.0,0,133,4,29.7,14,96.2,128,10.5,14,84.5,22,1,89.5,119,280,107,7.6,20.0,2.19
Daniel Thompson IV,105709,WR,TOWSON,9,11.1,0,31.8,25.0,1,4,0,41.7,5,0.0,4,317,0,12.7,66.7,49.6,,48.4,0.0,0,0,49,0.0,0,132,0,42.2,7,97.0,128,16.7,22,64.8,22,1,83.3,110,111,54,7.7,15.9,0.87
Jamoi Mayes,129394,WR,CHATTNOOGA,11,13.6,0,68.2,0.0,0,3,0,6.3,1,0.2,11,137,0,69.9,69.2,67.9,,67.7,0.0,0,0,41,0.0,0,102,0,50.5,15,97.1,99,92.2,94,106.3,22,0,7.8,8,250,88,5.9,16.7,2.53
Owen Cosenke,61075,TE,W CAROLINA,9,5.8,1,54.5,40.0,2,5,0,14.3,2,0.15,7,344,0,53.7,68.7,52.4,45.5,51.6,45.8,108,2,15,8.9,21,236,2,46.9,12,87.7,207,20.3,48,67.8,22,3,31.8,75,98,44,3.7,8.2,0.47
Jonathan Johnson,78081,WR,RICHMOND,8,11.7,0,50.0,42.9,3,7,0,35.3,6,0.07,6,276,0,17.8,68.5,52.1,,51.5,1.3,2,1,30,0.0,0,149,0,45.1,11,96.6,144,28.9,43,48.3,22,0,69.8,104,124,39,3.5,11.3,0.86
Freddie Brock IV,142276,HB,MAINE,11,1.3,2,81.8,,0,0,0,5.3,1,-0.02,7,212,0,73.6,90.0,78.6,42.6,62.4,0.4,1,0,51,17.6,43,244,1,37.1,18,76.6,187,2.9,7,132.2,22,3,2.5,6,137,143,7.9,7.6,0.73
Griffin Helm,105729,WR,NEW HAMP,10,6.4,2,81.8,66.7,2,3,0,0.0,0,-0.21,7,240,0,85.1,76.6,72.2,,72.9,0.0,0,1,17,0.0,0,69,1,43.3,18,97.1,67,98.6,68,88.3,22,1,1.4,1,134,13,0.7,7.4,2.0
Evan Burkhart,131607,WR,CAL POLY,7,6.5,1,45.5,25.0,1,4,0,16.7,2,-0.29,4,129,0,47.1,67.9,51.1,,50.6,0.0,0,4,21,0.0,0,129,0,35.7,10,97.7,126,99.2,128,32.4,22,1,0.8,1,89,39,3.9,8.9,0.71
Hayden Meacham,79224,TE,WEBER ST,11,8.7,0,86.4,80.0,4,5,0,5.0,1,-0.09,12,342,0,74.4,70.3,68.6,66.0,74.2,60.7,111,0,23,20.8,38,183,1,38.1,19,74.9,137,37.7,69,135.4,22,4,1.1,2,154,32,1.7,8.1,1.12
Nasir Smith,153952,HB,CENT CT ST,9,-1.4,6,86.4,0.0,0,1,0,0.0,0,-0.12,7,133,1,85.5,66.0,72.4,51.8,61.0,0.0,0,0,17,19.9,36,181,0,39.4,19,77.3,140,0.6,1,83.7,22,0,1.1,2,90,133,7.0,4.7,0.64
Marcus Preston,138252,WR,N DAKOTA,9,12.8,0,45.5,0.0,0,5,0,16.7,2,0.16,6,249,0,47.1,67.9,54.6,,53.8,0.0,0,3,19,0.0,0,137,0,48.9,10,97.1,133,29.2,40,21.4,22,0,70.8,97,111,27,2.7,11.1,0.83
Damani Wilks,141324,WR,DIXIE,9,10.0,0,50.0,50.0,1,2,0,21.4,3,0.07,5,1285,0,36.5,68.2,53.9,,52.4,0.0,0,1,17,0.0,0,160,0,44.2,11,96.3,154,63.8,102,45.8,22,0,36.3,58,111,11,1.0,10.1,0.72
Carlos Washington Jr.,63268,HB,NEW HAMP,10,3.0,3,77.3,0.0,0,1,0,0.0,0,-0.25,7,240,0,85.1,76.6,66.5,42.6,73.1,1.2,2,0,41,20.1,33,164,0,35.4,17,76.8,126,6.7,11,106.8,22,1,0.0,0,133,113,6.6,7.8,1.06
Mason Muir,149279,WR,BUCKNELL,7,12.9,0,63.6,60.0,3,5,0,6.7,1,-0.34,7,125,0,69.0,69.4,66.1,,66.6,0.0,0,0,26,0.0,0,109,1,36.5,14,95.4,104,7.3,8,114.2,22,2,92.7,101,152,32,2.3,10.9,1.46
Darius Lewis,123515,WR,ABILENE CH,9,5.5,3,77.3,66.7,2,3,0,5.6,1,-0.06,9,100,0,71.9,70.6,78.2,,79.0,0.0,0,1,46,0.0,0,69,1,43.3,17,97.1,67,94.2,65,115.7,22,2,5.8,4,200,124,7.3,11.8,2.99
Treyton Pickering,91429,TE,MONTANA ST,14,7.2,1,68.2,100.0,2,2,0,6.3,1,0.48,10,233,0,69.9,69.2,70.7,66.3,74.4,80.5,128,0,33,29.6,47,159,1,49.7,15,67.9,108,15.1,24,125.0,22,3,3.1,5,140,65,4.3,9.3,1.3
Terrence Smith,91749,HB,SAN DIEGO,11,0.1,3,77.3,0.0,0,1,0,15.0,3,-0.15,7,283,0,49.0,67.3,72.5,69.7,57.8,0.0,0,0,22,19.2,41,214,1,41.2,17,77.6,166,0.9,2,92.8,22,0,2.3,5,139,145,8.5,8.2,0.84
Jabriel Johnson,102447,HB,MORGAN ST,10,-0.8,1,59.1,33.3,1,3,0,7.1,1,-0.51,3,235,0,69.0,88.2,67.1,68.8,57.5,0.0,0,1,11,29.0,60,207,0,27.3,13,68.6,142,4.3,9,44.9,22,0,1.0,2,51,76,5.8,3.9,0.36
Tyler Neville,148889,TE,HARVARD,10,13.0,0,54.5,50.0,3,6,0,7.7,1,-0.2,9,179,0,66.1,68.5,56.9,74.3,57.2,56.2,114,2,17,12.3,25,203,1,35.1,12,82.8,168,40.4,82,31.1,22,0,2.5,5,113,27,2.3,9.4,0.67
D'Ago Hunter,87740,WR,TOWSON,11,3.0,5,71.4,0.0,0,3,0,6.3,1,-0.4,5,317,0,69.9,86.7,66.6,75.5,65.3,0.0,0,0,21,4.9,5,103,1,32.7,15,90.3,93,56.3,58,83.4,21,0,3.9,4,110,89,5.9,7.3,1.18
Wesley Eliodor,78814,WR,S DAKOTA,12,13.0,1,42.9,25.0,1,4,0,30.8,4,-0.07,3,291,0,22.7,73.6,48.7,,47.8,0.0,0,1,41,0.0,0,189,0,40.3,9,95.8,181,25.9,49,55.3,21,1,74.1,140,108,31,3.4,12.0,0.6
DreSean Kendrick,142417,HB,WM & MARY,9,3.3,2,57.1,0.0,0,1,0,14.3,2,-0.2,4,348,0,53.9,56.6,60.2,57.6,63.6,6.3,6,1,26,6.3,6,96,0,34.1,12,84.4,81,33.3,32,44.9,21,0,8.3,8,76,61,5.1,6.3,0.94
Joey Isabella,142453,WR,DUQUESNE,9,8.4,1,57.1,100.0,1,1,0,0.0,0,-0.45,5,155,0,82.7,35.3,58.6,,59.2,0.0,0,1,15,0.0,0,102,1,38.6,12,86.3,88,98.0,100,60.6,21,1,2.0,2,75,40,3.3,6.3,0.85
LJ Robinson,142545,WR,MERRIMACK,9,7.7,8,57.1,0.0,0,4,0,7.7,1,0.13,6,385,0,66.1,68.5,57.7,,57.7,0.0,0,0,35,0.0,0,177,0,49.4,12,96.0,170,1.7,3,108.8,21,2,98.3,174,138,81,6.8,11.5,0.81
Taymon Cooke,83284,WR,NC A&T,10,10.5,1,71.4,33.3,1,3,0,6.3,1,0.08,7,246,0,69.9,72.0,68.0,,64.9,0.0,0,0,58,0.0,0,96,1,46.2,15,94.8,91,97.9,94,115.0,21,1,2.1,2,189,83,5.5,12.6,2.08
Nick Rice,111137,HB,STTHOM,10,1.8,1,57.1,,0,0,0,0.0,0,-0.25,5,1129,0,82.2,82.0,75.4,64.7,80.1,8.1,10,0,32,42.3,52,123,1,39.7,12,53.7,66,1.6,2,91.2,21,1,0.0,0,129,112,9.3,10.8,1.95
Mason Gilbert,143093,TE,LAFAYETTE,10,3.7,1,81.0,0.0,0,1,0,0.0,0,-0.13,6,203,0,84.7,69.7,63.6,68.7,62.0,69.5,139,1,20,12.5,25,200,1,39.6,17,86.0,172,20.0,40,73.4,21,0,4.5,9,134,76,4.5,7.9,0.78
Charlie Maxwell,143253,WR,VALPO,9,8.2,1,57.1,0.0,0,1,0,20.0,3,-0.35,4,332,0,38.6,50.0,67.1,,62.9,0.0,0,0,18,0.0,0,66,0,33.9,12,92.4,61,92.4,61,84.2,21,1,4.5,3,94,85,7.1,7.8,1.54
Justin Jasper,84383,WR,RICHMOND,10,10.6,0,47.6,0.0,0,5,0,9.1,1,-0.17,5,276,2,62.9,11.3,47.4,,48.4,0.0,0,1,15,0.0,0,180,2,36.8,10,96.7,174,18.3,33,38.2,21,0,81.7,147,82,16,1.6,8.2,0.47
Zachary Targoff,108741,WR,BROWN,10,9.1,2,61.9,50.0,3,6,0,13.3,2,-0.18,7,123,0,55.5,69.4,64.7,71.9,65.6,3.5,4,0,31,2.6,3,114,1,39.1,13,93.9,107,86.0,98,99.7,21,1,10.5,12,152,47,3.6,11.7,1.42
Travis Theis,104837,HB,S DAKOTA,11,-1.7,2,85.7,0.0,0,1,0,5.3,1,-0.02,8,291,1,72.8,80.8,81.8,77.7,56.8,0.0,0,0,23,34.7,61,176,0,42.7,18,63.6,112,6.8,12,97.0,21,0,0.6,1,153,202,11.2,8.5,1.37
Jaylon Jackson,139386,HB,LAMAR,10,0.2,5,57.1,0.0,0,2,0,7.7,1,-0.2,4,204,0,53.7,72.0,65.7,20.6,62.5,0.0,0,1,33,3.8,5,131,0,35.4,12,93.1,122,5.3,7,54.1,21,0,5.3,7,122,138,11.5,10.2,1.0
JJ Howland,106640,TE,YALE,10,10.0,3,76.2,0.0,0,1,0,0.0,0,0.19,6,352,0,70.9,69.5,62.9,75.1,64.0,61.4,102,1,74,12.0,20,166,1,43.9,16,82.5,137,34.9,58,124.7,21,2,3.6,6,238,121,7.6,14.9,1.74
Bryson Deming,63758,TE,ILL STATE,9,12.0,0,61.9,100.0,2,2,0,18.8,3,-0.29,7,188,0,41.1,68.7,65.2,70.6,63.1,72.8,99,0,43,6.6,9,136,2,30.0,13,89.7,122,25.7,35,119.7,21,2,0.7,1,173,38,2.9,13.3,1.42
Javon Williams Jr.,87540,HB,S ILLINOIS,13,-0.8,3,85.7,100.0,1,1,0,0.0,0,-0.07,5,295,1,85.1,61.9,77.3,66.1,82.9,0.0,0,0,19,7.6,8,105,0,47.0,18,76.2,80,9.5,10,89.5,21,0,6.7,7,115,139,7.7,6.4,1.44
Jerry Howard Jr.,62941,HB,TOWSON,11,1.7,6,71.4,100.0,1,1,0,11.8,2,-0.23,8,317,1,57.3,66.9,75.4,69.3,51.7,1.6,4,1,22,40.9,101,247,1,35.7,15,57.5,142,0.8,2,82.6,21,1,0.0,0,126,92,6.1,8.4,0.89
Lance Lawson,87591,WR,SO UTAH,4,8.0,0,57.1,50.0,2,4,0,14.3,2,-0.48,7,298,0,51.7,74.2,62.2,62.1,63.1,0.0,0,2,28,1.2,1,83,1,35.5,12,90.4,75,69.9,58,37.7,21,0,28.9,24,139,40,3.3,11.6,1.85
Everett Wormley,61613,WR,CENT CT ST,6,14.2,0,52.4,60.0,3,5,0,0.0,0,-0.09,6,133,0,82.2,68.5,61.1,,61.8,0.0,0,0,50,0.0,0,130,0,41.6,11,96.2,125,50.0,65,109.4,21,2,50.0,65,161,19,1.7,14.6,1.29
