player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Cyrus Bonsu,102890,HB,ROB MORRIS,11,65,11,4,29.7,77,0,259,1,1,11,167,45.3,4,13,277,0,41,84.3,61.3,8.2,,20.7,50.0,66.8,46.0,25,1,17,3,56,90,0,0,7,68,1,259,167,2.57,4.0,0.3,24
Ludovick Choquette,141913,HB,W ILLINOIS,9,65,26,2,16.4,40,0,244,0,4,26,190,113.9,7,11,345,0,31,84.1,73.8,84.1,,62.0,66.9,74.1,75.4,21,0,103,12,87,84,0,0,14,77,3,244,190,2.92,3.8,1.18,31
Jaden Dawkins,154618,HB,LIUSHAR,10,65,8,3,28.7,80,0,279,0,0,8,160,29.0,6,9,1298,0,22,84.3,70.9,84.1,,88.7,53.9,73.6,54.5,42,0,27,3,73,156,0,0,4,68,1,279,160,2.46,4.3,0.37,43
Johnny Crawford III,161862,HB,CITADEL,10,64,10,0,0.0,0,0,225,3,2,10,134,35.4,6,12,139,1,38,65.9,58.1,8.9,,27.2,35.5,64.2,53.9,13,1,40,7,47,103,0,0,11,71,2,225,134,2.09,3.5,0.85,26
Nate Thomas,148204,HB,S DAKOTA,10,64,14,7,47.0,187,0,398,0,0,14,278,95.0,12,21,291,0,40,84.0,84.2,80.9,,81.4,52.8,82.0,56.6,59,0,0,0,20,72,0,0,0,64,5,398,278,4.34,6.2,0.0,24
Ezra Moleni,170777,HB,SACRAMENTO,8,64,15,2,12.6,36,0,286,0,1,15,169,61.2,8,23,279,1,18,84.1,71.5,82.4,,76.7,67.6,69.7,63.3,19,0,32,5,56,131,0,0,5,69,0,286,169,2.64,4.5,0.57,45
Johnny Williams,167031,HB,ARKAPB,6,64,10,1,19.4,50,0,258,0,0,10,177,40.7,3,12,112,2,12,64.7,64.0,80.7,,67.9,58.7,64.7,44.0,50,0,31,4,52,80,0,0,6,68,3,258,177,2.77,4.0,0.6,51
Tre Peterson,151128,HB,YALE,9,63,13,2,17.3,49,0,284,1,0,13,157,48.4,5,14,352,3,30,28.4,66.4,82.3,,56.9,52.9,69.3,55.2,29,1,74,4,70,98,0,0,6,67,2,284,157,2.49,4.5,1.06,33
Coulter Cleland,165212,QB,DAVIDSON,11,63,18,4,33.4,138,0,257,0,0,11,154,67.8,14,17,149,10,8,27.6,68.0,87.7,68.7,,60.0,59.0,60.0,57,0,0,0,1,411,156,13,0,50,0,413,251,3.98,6.6,0.0,35
Chris Street,131668,HB,UTAHTC,11,63,32,9,50.0,202,0,404,0,3,32,308,244.4,15,20,1285,0,30,84.1,87.9,80.6,,82.1,59.9,87.1,73.5,36,0,25,7,40,66,0,0,7,70,2,404,308,4.89,6.4,0.63,24
Lashaun Lester,160588,HB,S ILLINOIS,9,63,8,4,44.6,156,0,350,1,0,8,165,32.7,11,19,295,1,19,63.6,62.8,0.0,,39.6,51.8,66.3,52.3,64,1,5,1,42,66,0,0,4,64,4,350,165,2.62,5.6,0.12,41
Blake Stenstrom,82106,QB,PRINCETON,10,63,10,3,20.3,47,0,125,0,0,6,103,30.5,10,15,272,5,19,55.8,75.2,79.1,74.9,,46.3,61.9,60.2,18,2,0,0,2,278,107,18,0,45,0,232,176,2.79,3.7,0.0,5
Matt Morrissey,148177,QB,W ILLINOIS,11,63,14,0,0.0,0,0,96,0,0,4,68,17.9,3,12,345,7,15,49.3,71.6,78.6,74.0,65.5,54.3,53.5,60.0,13,6,0,0,1,239,95,24,0,39,2,191,135,2.14,3.0,0.0,7
Chris Howell,171592,QB,LIUSHAR,11,63,20,5,35.4,110,0,202,0,0,13,115,55.3,16,17,1298,9,22,23.8,57.6,69.0,52.2,,58.8,65.6,61.3,37,1,39,2,6,224,109,12,2,53,2,311,207,3.29,4.9,6.5,7
Tom Comella,165044,HB,STHLSK,9,62,14,5,45.7,132,0,289,0,1,14,150,54.2,8,10,1470,0,31,84.6,69.8,80.1,,82.0,64.2,69.9,56.6,47,0,22,5,69,74,0,0,7,67,1,289,150,2.42,4.7,0.32,22
Ian Franzoni,148643,HB,BROWN,10,62,6,1,12.5,25,0,200,1,5,6,134,28.6,2,14,123,1,23,66.2,63.2,81.9,,57.1,74.0,60.0,58.5,25,0,172,21,132,72,0,0,27,83,1,200,134,2.16,3.2,1.3,38
Tyler Knoop,108982,QB,GEORGETOWN,10,62,15,1,7.9,20,0,87,0,0,4,46,20.4,7,15,172,4,10,67.4,76.0,52.7,75.8,,57.0,63.1,60.0,20,5,0,0,0,302,166,32,0,30,2,253,111,1.79,4.1,,8
Jack DiPietro,143114,HB,LEHIGH,11,62,17,5,39.4,99,0,251,1,4,17,165,79.8,7,13,205,0,19,84.1,73.4,81.5,,57.0,64.7,76.0,63.1,33,0,94,8,101,85,0,0,10,70,2,251,165,2.66,4.0,0.93,42
Chris McKay Jr.,122307,HB,CAMPBELL,8,62,9,4,37.3,138,0,370,0,1,9,169,43.3,11,24,131,0,46,84.4,78.5,84.0,,14.9,50.8,83.7,57.8,61,0,3,1,51,76,0,0,2,63,4,370,169,2.73,6.0,0.06,15
D'Ago Hunter,87740,HB,TOWSON,7,61,15,3,19.1,60,0,315,0,9,15,183,88.9,7,16,317,0,13,58.0,79.1,82.3,,34.9,74.7,81.8,57.1,22,0,128,20,111,82,0,0,24,81,0,314,183,3.0,5.1,1.15,45
Draylen Ellis,121346,QB,TENN STATE,11,61,8,5,37.9,128,0,241,0,0,6,111,27.7,10,20,308,6,29,36.1,65.1,85.3,57.8,,,72.7,60.0,32,0,0,0,0,186,97,12,0,49,5,338,133,2.18,5.5,,15
Gabe Sloat,103980,HB,RHODE ISLD,11,61,4,1,7.6,17,0,225,6,6,4,95,18.1,6,9,274,0,37,88.4,61.2,84.6,,73.6,50.1,66.8,57.7,17,0,215,25,204,82,0,0,34,86,2,225,95,1.56,3.7,1.05,24
Autavius Ison,178608,HB,CHARLES SO,9,61,18,1,7.7,15,0,194,0,0,18,161,73.1,5,9,135,1,33,83.6,70.7,81.6,,58.1,64.9,73.1,39.9,15,0,41,4,43,83,0,0,4,65,1,194,161,2.64,3.2,0.95,28
Ralph Rucker IV,144625,QB,BUCKNELL,10,61,23,1,6.2,19,0,96,0,0,7,86,113.8,10,16,125,8,7,49.1,86.7,78.6,84.1,,,69.9,60.1,19,1,0,0,0,250,210,38,0,23,1,306,235,3.85,5.0,,10
Mark Biggins,105649,HB,CAL POLY,8,60,13,4,28.1,76,0,270,0,1,13,176,60.4,11,14,129,0,32,83.9,71.1,82.7,,76.0,63.7,70.5,60.0,21,0,27,8,51,67,0,0,9,68,2,270,176,2.93,4.5,0.53,26
Walter Simmons III,151059,QB,BETH COOK,9,60,12,5,31.9,118,0,203,0,0,6,47,19.5,17,23,119,5,16,56.8,54.1,84.3,43.7,,,69.0,60.0,47,1,0,0,0,160,167,22,0,38,5,370,94,1.57,6.2,,15
Champ Dozier,174515,HB,HOUCHR,4,59,17,5,32.2,93,0,289,0,1,17,227,111.7,10,15,183,2,25,63.7,77.9,79.9,,22.0,63.7,81.2,59.2,23,0,72,3,44,69,0,0,4,62,4,289,227,3.85,4.9,1.64,32
Quincy Watson,105592,HB,DELAWARE,10,59,10,2,17.6,45,0,256,0,2,10,165,52.4,6,14,151,1,8,63.1,64.7,82.2,,20.3,60.8,68.0,64.5,23,0,51,5,81,89,0,0,5,64,1,256,165,2.8,4.3,0.63,51
Tyler Purdy,101842,HB,HOLY CROSS,11,59,6,5,32.7,143,0,437,1,3,6,174,35.9,10,23,181,0,45,83.6,81.4,83.9,,44.9,61.8,90.9,63.1,50,1,169,15,109,106,0,0,20,74,3,437,174,2.95,7.4,1.55,13
Michael Jamerson III,147877,HB,ARKAPB,10,59,8,0,0.0,0,0,115,1,2,8,120,30.8,3,7,112,1,16,63.4,58.1,80.8,,58.0,61.5,56.5,72.1,13,0,115,7,68,69,0,0,9,66,1,115,120,2.03,1.9,1.69,42
Jace Wilson,149892,QB,TEXAS STHN,10,59,10,1,9.4,28,0,64,0,0,4,27,13.8,13,17,313,13,4,23.8,74.0,67.8,73.9,,54.3,61.5,60.0,28,3,0,0,1,293,235,31,0,28,2,299,108,1.83,5.1,0.0,17
Darius Stewart,147714,HB,N COLORADO,9,58,20,5,33.2,100,0,301,1,5,20,201,129.3,11,13,253,0,38,83.4,72.7,81.3,,78.3,57.4,75.3,57.4,26,0,85,9,73,71,0,0,11,67,1,301,201,3.47,5.2,1.16,18
Carter Cravens,150714,QB,MOREHEAD,9,58,15,3,14.5,48,1,116,0,0,8,84,56.5,17,25,234,2,22,66.1,67.3,75.6,61.8,,58.4,74.4,60.0,23,4,7,1,2,198,215,24,1,35,3,331,199,3.43,5.7,3.5,4
Tevita Moimoi,148823,HB,DARTMOUTH,10,58,13,3,32.6,89,0,273,2,3,13,181,68.4,4,14,148,0,30,83.3,69.7,83.5,,66.5,63.5,74.7,52.3,41,0,91,15,96,147,0,0,21,73,2,273,181,3.12,4.7,0.95,28
Chase Belcher,164410,HB,N ARIZONA,10,57,7,5,48.8,167,0,342,1,3,7,220,52.2,8,14,252,0,30,82.8,78.2,83.4,82.4,83.0,71.6,76.3,62.3,63,1,142,17,93,111,0,0,24,74,3,342,220,3.86,6.0,1.53,21
Kinkead Dent,99132,QB,TENN MARTN,11,57,13,5,27.4,112,0,261,0,0,9,96,56.8,18,22,310,5,6,60.5,70.5,80.6,66.0,,,71.5,60.0,31,4,0,0,0,382,148,18,0,39,3,409,164,2.88,7.2,,18
Kyron Cumby,101712,HB,DELAWARE,9,57,5,9,54.8,213,1,389,0,8,5,172,60.4,13,22,151,0,22,83.4,77.9,11.3,,24.3,75.2,81.4,58.4,47,1,100,8,86,70,0,0,8,65,3,389,172,3.02,6.8,1.16,35
Isaiah Robinson,168442,HB,INCAR WORD,4,56,11,1,7.3,18,0,247,0,4,11,160,68.0,10,18,189,1,39,62.2,72.7,81.3,,68.9,75.7,70.6,58.3,18,0,70,7,66,65,0,0,10,63,2,247,160,2.86,4.4,1.06,17
Sone Ntoh,109136,HB,MONMOUTH,11,56,8,4,50.9,209,0,411,1,2,8,214,62.6,6,29,231,0,37,83.1,79.2,7.6,,35.1,62.4,83.4,47.7,92,1,59,5,58,59,0,0,8,61,14,411,214,3.82,7.3,1.02,17
Zach Switzer,177754,HB,PRESBYTERN,11,56,14,2,20.0,46,0,230,1,7,14,134,73.9,8,10,271,0,34,83.1,66.2,82.7,,52.4,65.1,67.7,55.0,28,0,103,12,103,94,0,0,18,68,0,230,134,2.39,4.1,1.0,22
Kaderris Roberts,149713,HB,STETSON,4,56,21,4,39.4,130,0,330,1,0,21,230,146.2,9,19,302,0,26,83.3,79.6,80.5,,74.2,46.5,81.8,56.3,39,0,4,3,37,68,0,0,4,59,4,330,230,4.11,5.9,0.11,30
Brendon Wyatt,171634,HB,MERRIMACK,11,56,14,5,45.8,127,0,277,1,0,14,178,76.7,7,13,385,1,10,61.7,64.6,79.1,,83.0,46.8,65.6,56.8,43,0,21,2,25,71,0,0,4,58,2,277,178,3.18,4.9,0.84,46
Andrew Van Buren,83636,HB,PORTLAND,11,56,20,1,28.7,70,1,244,1,1,20,176,106.5,3,19,269,1,20,62.7,66.2,84.5,,58.2,35.5,75.5,55.9,70,1,27,6,79,161,0,0,8,62,3,244,176,3.14,4.4,0.34,29
Luke Skokna,109101,HB,N DAKOTA,10,56,6,0,0.0,0,0,250,1,5,6,141,39.6,2,19,249,0,20,85.1,76.2,81.7,,45.5,70.3,78.1,58.3,14,0,130,14,90,69,0,0,17,70,3,250,141,2.52,4.5,1.44,35
Jamarious Brooks,169238,HB,PRVIEW A&M,8,56,3,7,49.5,145,0,293,0,0,3,171,16.1,8,13,270,1,26,61.1,68.0,79.1,,78.7,63.8,67.1,56.7,46,0,35,1,28,78,0,0,1,57,1,293,171,3.05,5.2,1.25,29
Timothy Carter,172942,HB,INCAR WORD,7,56,22,8,47.1,173,0,367,0,0,22,215,140.8,12,16,189,0,28,83.2,84.3,79.4,,78.0,63.3,84.3,49.3,46,0,24,4,31,67,0,0,5,60,2,367,215,3.84,6.6,0.77,28
Drew Powell,148776,HB,CORNELL,10,56,7,0,0.0,0,0,167,1,1,7,126,24.0,3,8,147,1,21,64.8,64.5,84.3,,24.4,67.8,67.8,52.3,13,0,127,19,151,98,0,0,22,75,0,167,126,2.25,3.0,0.84,33
Wayne Anderson Jr.,104809,HB,FURMAN,12,55,3,0,0.0,0,0,183,2,2,3,103,12.3,4,14,170,0,29,83.4,63.4,83.6,,22.4,62.8,63.4,75.8,14,0,174,21,134,100,0,0,24,76,1,183,103,1.87,3.3,1.3,25
Hunter Hays,141593,QB,IDAHO ST,11,55,19,1,14.3,37,0,150,0,0,13,91,64.0,9,22,186,3,21,79.7,69.6,62.5,63.1,,48.7,73.8,60.2,37,1,0,0,2,82,109,12,0,43,6,259,139,2.53,4.7,0.0,3
Jaden Craig,159342,QB,HARVARD,7,55,11,2,20.4,46,0,197,0,0,10,123,51.2,6,21,179,3,28,43.8,62.3,83.0,52.5,,89.1,69.3,60.0,26,0,0,0,0,152,29,6,0,49,7,226,145,2.64,4.1,,15
Scottre Humphrey,176767,HB,MONTANA ST,10,55,5,7,58.8,250,0,425,0,1,5,224,41.4,8,15,233,0,18,82.8,76.9,81.7,,75.3,87.4,72.7,53.9,74,0,115,4,33,76,0,0,5,59,8,425,224,4.07,7.7,3.48,36
Milan Howard,83745,HB,RICHMOND,13,54,15,1,7.0,15,0,215,0,1,15,150,66.3,3,11,276,1,18,69.1,69.5,80.4,,10.5,71.4,68.7,71.4,15,0,111,13,83,65,0,0,13,67,1,215,150,2.78,4.0,1.34,34
Otto Kuhns,138014,QB,NORFOLK,9,54,13,2,28.2,94,0,170,0,0,4,50,13.9,9,18,244,5,11,33.9,64.4,75.3,57.3,,46.3,74.6,60.0,67,1,0,0,2,282,163,16,0,38,3,333,178,3.3,6.2,0.0,14
Steven Krajewski,77650,QB,WAGNER,11,54,7,3,34.8,71,0,116,0,0,1,42,3.2,8,13,338,4,17,48.9,51.8,66.1,50.1,,59.3,60.0,60.1,38,2,0,0,1,278,88,18,0,36,2,204,109,2.02,3.8,0.0,5
Christian Grubb,100596,HB,PORTLAND,11,54,13,4,31.4,86,0,274,0,1,13,191,85.4,5,12,269,0,23,83.6,76.0,81.6,,71.8,56.1,76.8,65.4,35,0,14,4,40,76,0,0,4,58,1,274,191,3.54,5.1,0.35,24
Zavion Woodard,165127,HB,STHLSK,4,54,1,1,11.3,23,0,203,0,0,1,110,3.6,4,15,1470,0,37,83.0,65.9,80.1,,27.3,62.4,67.5,57.1,23,0,30,3,37,67,0,0,6,57,4,203,110,2.04,3.8,0.81,13
Pierce Holley,108981,QB,E ILLINOIS,11,54,4,1,16.1,18,0,20,0,0,1,26,2.1,4,10,158,3,4,77.3,81.9,72.7,81.5,81.4,57.2,60.9,60.2,18,5,0,0,0,326,92,19,0,35,4,112,59,1.09,2.1,,8
Michael Brescia,149295,QB,COLGATE,9,54,9,2,20.1,54,0,179,0,0,7,131,54.6,6,18,142,4,29,79.6,67.9,84.5,60.5,,,73.0,60.3,38,2,0,0,0,137,90,13,0,41,6,269,148,2.74,5.0,,1
Brian Maurer,99123,QB,STF AUSTIN,10,54,8,3,34.6,104,0,226,0,0,5,73,19.7,7,24,301,6,16,60.4,64.1,66.9,63.2,,54.3,61.5,60.1,63,3,0,0,1,252,75,11,0,43,3,301,132,2.44,5.6,0.0,14
John Gay,109122,HB,MAINE,10,54,8,3,33.3,65,0,195,0,0,8,136,34.1,5,5,212,0,36,83.0,64.2,80.4,,59.6,56.0,65.7,58.1,24,0,16,5,58,59,0,0,6,59,1,195,136,2.52,3.6,0.28,17
Tyrell Coard,172675,HB,MERCER,10,53,14,2,19.4,49,0,253,0,0,14,149,74.3,8,14,219,2,38,38.0,69.9,81.7,,73.7,50.8,71.9,49.3,28,0,0,0,41,75,0,0,0,53,2,253,149,2.81,4.8,0.0,14
Mohamed Nyangamukenga,177066,HB,NORFOLK,11,53,11,3,27.7,70,0,253,0,0,11,189,72.6,5,11,244,1,33,60.8,73.0,79.8,,81.0,55.3,71.0,66.3,35,0,8,1,14,74,0,0,3,54,1,253,189,3.57,4.8,0.57,20
Desmond Moultrie,139348,HB,JACKSON ST,8,53,10,3,23.5,50,0,213,0,3,10,175,64.1,8,18,194,1,26,63.1,69.9,14.2,,59.0,70.3,71.2,55.5,18,1,42,14,74,76,0,0,17,67,3,213,175,3.3,4.0,0.57,26
Pat Bowen,159446,HB,LIUSHAR,9,53,13,4,40.7,129,0,317,1,0,13,135,56.1,8,14,1298,0,32,82.9,73.9,82.4,,48.4,58.9,78.3,56.1,71,0,71,6,66,95,0,0,10,59,1,317,135,2.55,6.0,1.08,21
Ian Wheeler,102419,HB,HOWARD,11,53,21,7,61.2,221,0,361,0,6,21,275,229.7,10,13,184,1,8,66.8,84.9,81.5,,85.7,68.3,86.8,59.9,59,0,115,8,53,99,0,0,9,61,2,361,275,5.19,6.8,2.17,44
Mekhi Hagens,167009,QB,ARKAPB,9,53,15,3,20.4,57,0,106,0,0,7,74,47.6,15,18,112,5,6,42.3,56.5,66.6,51.3,,,64.1,60.0,33,2,0,0,0,153,173,20,0,33,4,279,174,3.28,5.3,,14
Deveon Bryant,89422,QB,TENN STATE,10,53,16,4,30.3,113,0,288,0,0,14,194,146.9,13,15,308,5,23,34.1,58.9,48.8,46.7,,,75.1,60.0,41,2,0,0,0,167,85,10,0,43,3,373,261,4.92,7.0,,14
Xavier Lankford,142724,QB,ALAB A&M,8,52,14,5,46.1,149,0,293,0,0,13,130,78.2,14,24,104,2,23,69.1,75.1,65.9,68.6,,,74.4,60.1,45,3,-8,1,0,142,30,6,1,47,6,323,215,4.13,6.2,,13
Rob McCoy,108989,QB,SACR HEART,9,52,10,4,36.5,74,0,170,0,0,7,105,36.3,6,15,280,3,32,62.1,60.1,74.0,56.2,,,65.3,60.2,27,2,0,0,0,255,33,7,0,45,1,203,138,2.65,3.9,,6
Darius Boone Jr.,100216,HB,NWSTATE,6,51,6,1,16.4,29,0,177,0,1,6,99,23.8,4,9,257,0,19,82.5,58.9,79.9,,58.5,63.3,58.6,50.3,29,0,52,6,49,62,0,0,7,57,0,177,99,1.94,3.5,1.06,32
Jabriel Johnson,102447,HB,MORGAN ST,8,51,9,1,12.3,23,0,187,3,1,9,155,58.4,3,10,235,0,12,82.8,69.4,80.2,,79.7,29.2,75.4,55.8,23,0,9,1,38,71,0,0,5,52,1,187,155,3.04,3.7,0.24,37
Patrick Heitert,126526,QB,SE MO ST,7,51,6,0,0.0,0,0,93,0,0,4,68,23.5,4,15,293,1,15,67.3,65.0,46.9,61.2,,,66.8,60.0,14,3,0,0,0,154,76,17,0,34,2,169,114,2.24,3.3,,6
Donovan Shepard,165354,HB,STETSON,8,51,8,0,0.0,0,0,177,1,5,8,106,45.0,4,8,302,0,28,82.5,66.1,80.2,,57.0,68.9,65.0,59.2,12,0,131,9,61,62,0,0,11,60,1,177,106,2.08,3.5,2.15,23
Parker McKinney,82109,QB,E KENTUCKY,11,50,18,0,0.0,0,0,92,0,0,7,52,78.8,13,21,159,2,3,68.2,76.7,89.0,73.0,,,69.9,60.0,30,0,-7,1,0,288,245,29,1,22,3,337,162,3.24,6.7,,12
Niko Duffey,102389,HB,ALCORN ST,10,50,10,2,15.8,31,0,196,0,7,10,102,51.8,5,6,107,0,17,82.8,69.3,82.1,,64.5,66.6,71.5,45.4,16,0,104,17,81,80,0,0,18,67,1,196,102,2.04,3.9,1.28,30
Lex Henry,150400,HB,NORFOLK,11,50,3,1,22.2,39,0,176,0,1,3,97,14.4,2,8,244,0,27,82.4,64.9,80.6,,60.4,70.2,63.1,63.2,39,0,38,4,33,74,0,0,4,54,1,176,97,1.94,3.5,1.15,23
Colby Suits,82143,QB,HOUCHR,10,50,8,3,26.6,59,0,117,0,2,7,70,47.3,12,15,183,5,13,65.0,71.4,77.9,68.2,,79.0,67.8,60.1,26,2,0,1,2,304,105,14,1,37,4,222,115,2.3,4.4,0.0,8
Jared Taylor,170695,QB,E WASHGTON,4,50,7,3,21.8,52,0,185,0,0,3,104,17.7,9,21,161,2,37,61.0,69.0,78.8,45.3,,51.0,75.3,60.0,20,0,0,0,2,62,53,8,0,42,3,238,140,2.8,4.8,0.0,3
Soujah Gasu,88678,HB,IDAHO ST,11,50,19,4,43.8,102,0,233,1,1,19,210,133.3,5,11,186,0,13,82.0,68.6,83.7,,33.8,71.0,77.0,41.2,38,0,151,13,108,68,0,0,21,63,2,233,210,4.2,4.7,1.4,26
Jordyn Potts,174577,QB,TENN TECH,8,50,6,1,17.8,28,0,90,0,0,4,61,19.9,5,6,309,1,17,70.4,63.3,85.9,64.0,,54.3,56.3,60.0,28,2,0,0,1,211,67,15,0,35,2,157,88,1.76,3.1,0.0,8
Mitch Davidson,138334,QB,YNGTOWN ST,13,50,4,1,8.1,18,0,48,0,0,1,29,6.3,6,19,353,6,3,48.9,82.7,55.7,83.3,,,60.6,60.0,18,5,-1,1,0,363,173,29,1,22,5,221,95,1.9,4.4,,13
Jordan Castleberry,101637,HB,TENN MARTN,11,50,2,1,15.0,30,0,200,0,0,2,107,7.9,4,9,310,1,11,61.5,61.8,80.0,,69.5,57.5,62.2,60.0,30,0,29,4,64,59,0,0,8,54,0,200,107,2.14,4.0,0.45,38
Cole Doyle,159501,QB,ST FRANCIS,8,49,8,2,15.6,66,0,157,0,0,3,50,26.0,15,24,299,3,15,59.1,81.3,34.1,78.1,,,74.1,60.1,48,5,0,0,0,222,266,25,0,24,1,423,116,2.37,8.6,,7
Sam Valor,149472,HB,DAVIDSON,8,49,11,1,6.7,15,0,224,0,2,11,140,74.3,5,17,149,0,15,82.3,79.8,79.7,,75.1,63.7,76.8,63.4,15,0,1,1,11,66,0,0,1,50,3,224,140,2.86,4.6,0.09,33
Myles Miree,173833,HB,MORGAN ST,8,49,7,1,16.0,23,0,144,0,1,7,116,36.4,3,8,235,0,16,82.2,66.7,79.5,,33.6,58.6,69.2,56.6,23,0,12,3,51,58,0,0,4,52,1,144,116,2.37,2.9,0.24,33
Ethan Greenwood,161869,QB,LIUSHAR,6,49,11,4,57.9,165,0,241,0,0,10,90,51.0,8,11,1298,0,24,80.0,60.9,41.8,48.9,,56.6,66.8,59.6,63,1,0,0,4,96,44,7,0,42,0,285,113,2.31,5.8,0.0,10
JaCobian Morgan,123050,QB,JACKSON ST,6,49,9,1,15.4,32,0,146,0,0,6,75,32.0,6,16,194,5,17,32.0,75.8,82.9,69.9,,,72.9,60.0,32,0,11,1,0,106,62,12,1,38,6,208,101,2.06,4.2,,7
Ricky Ortega,142401,QB,CENT CT ST,9,49,15,4,37.4,73,0,171,0,0,14,92,69.7,8,14,133,2,25,61.7,62.7,80.9,53.3,62.2,,65.8,60.0,19,0,0,0,0,121,24,6,0,43,6,195,113,2.31,4.0,,15
Fonnae Webb,142363,HB,RICHMOND,11,48,7,2,22.0,51,0,231,0,0,7,152,46.2,5,12,276,1,17,58.2,68.1,0.5,,51.5,60.8,70.5,53.5,36,1,19,2,51,70,1,1,3,49,1,232,156,3.25,4.8,0.37,30
Michael Hiers,88636,QB,SAMFORD,11,48,4,1,12.7,20,0,64,0,0,4,62,21.5,5,11,282,13,23,26.5,80.9,89.3,84.5,,,42.2,60.0,24,0,0,0,0,296,93,14,0,34,3,157,77,1.6,3.3,,5
Troy Bruce,172039,HB,LAFAYETTE,6,48,11,2,31.4,96,0,306,0,1,11,203,101.5,9,18,203,1,7,65.9,72.7,79.5,,73.2,53.7,74.1,58.9,71,0,14,2,46,60,0,0,2,50,2,306,203,4.23,6.4,0.3,39
Myles Thomason,159170,HB,NEW HAMP,11,48,6,2,25.1,54,0,215,1,1,6,100,24.3,4,8,240,0,16,82.9,70.7,82.4,,87.5,69.6,69.8,69.0,32,0,104,12,116,60,0,0,14,60,1,215,100,2.08,4.5,0.9,31
Kevin White,178287,QB,NC A&T,7,48,9,5,55.3,194,0,246,0,0,3,72,18.7,10,12,246,5,15,41.2,55.6,28.6,50.0,,,65.1,60.0,65,3,0,0,0,167,105,14,0,34,3,351,114,2.38,7.3,,11
Reggie Branch II,150071,HB,TXAMEA,5,47,14,5,48.7,135,1,277,0,0,14,117,64.5,10,13,1139,0,18,82.0,72.8,80.1,60.0,11.7,83.8,73.7,64.6,63,1,56,7,43,61,0,0,8,54,1,277,117,2.49,5.9,1.3,25
Ra'veion Hargrove,77778,HB,TXAMEA,6,47,7,1,23.2,49,0,211,1,2,7,123,42.1,3,8,1139,0,17,81.9,60.3,80.0,,22.6,63.0,61.9,57.6,49,1,54,9,59,60,0,0,12,56,2,211,123,2.62,4.5,0.92,27
Cole Gonzales,159939,QB,W CAROLINA,10,47,6,0,0.0,0,0,19,0,0,0,18,0.0,10,11,344,5,5,46.6,87.2,87.0,88.1,,,59.7,60.0,20,1,0,0,0,229,187,25,0,22,0,206,69,1.47,4.4,,7
Jordon Vaughn,150705,HB,ABILENE CH,6,47,7,3,41.6,106,0,255,0,1,7,132,43.2,6,11,100,1,4,58.1,65.2,81.5,,46.9,62.7,65.7,58.0,55,0,38,5,65,59,0,0,7,52,3,255,132,2.81,5.4,0.58,43
Troy Fletcher,158925,HB,CAL POLY,9,47,4,1,18.1,30,0,166,1,0,4,108,16.1,5,6,129,0,22,81.7,61.9,83.8,,48.0,51.1,67.3,58.4,30,0,31,10,129,53,0,0,13,57,2,166,108,2.3,3.5,0.24,22
Kacy Fields,179055,HB,SCAR STATE,6,47,10,1,8.3,16,0,192,0,0,10,101,43.0,5,12,290,0,12,82.3,70.1,80.7,,83.9,55.8,70.8,53.5,16,0,9,3,27,84,0,0,5,50,2,192,101,2.15,4.1,0.33,34
Chase Artopoeus,100577,QB,CHATTNOOGA,10,47,8,1,6.7,16,0,29,0,0,1,22,5.5,8,15,137,3,6,71.6,88.9,69.0,87.8,62.2,59.1,66.6,60.1,45,2,0,0,0,326,210,27,0,20,1,239,79,1.68,5.1,,5
Andre Washington,165436,QB,SCAR STATE,9,47,11,3,39.0,80,0,199,0,0,11,123,66.8,5,10,290,1,8,61.9,46.1,80.9,31.4,,,61.5,60.0,48,0,0,0,0,133,6,2,0,45,3,205,124,2.64,4.4,,29
Kylin James,150195,HB,CENT ARK,11,47,29,10,69.2,294,0,425,1,17,29,327,320.0,14,20,132,0,16,82.5,83.9,86.2,64.3,64.0,87.3,90.6,40.1,65,0,479,53,222,127,0,0,63,100,5,425,327,6.96,9.0,2.16,30
Gabriel Abel,165294,HB,STTHOM,9,47,12,4,45.5,112,0,246,0,2,12,145,88.1,5,15,1129,0,20,82.3,77.7,81.8,,72.5,52.8,79.9,59.9,40,0,0,2,36,66,0,0,3,49,4,246,145,3.09,5.2,0.0,25
Quinton Williams,102366,QB,HOWARD,12,46,5,3,34.2,78,0,162,0,0,3,85,16.8,9,17,184,3,2,67.0,83.0,70.0,78.3,,,78.4,60.3,34,6,0,0,0,353,66,7,0,39,5,228,122,2.65,5.0,,16
Kimon O'Sullivan,169016,HB,ROB MORRIS,9,46,2,1,12.9,18,0,139,1,1,2,89,10.6,2,7,277,0,21,60.3,60.9,7.8,,32.8,64.0,63.0,48.5,18,1,53,9,91,52,0,0,15,55,0,139,89,1.93,3.0,0.58,23
