player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Worth Warner,142608,TE,PRESBYTERN,12,9.3,2,60.0,33.3,1,3,1,10.0,3,0.12,17,271,1,63.4,36.6,57.2,56.1,63.9,79.1,257,0,40,10.5,34,325,7,42.7,27,85.5,278,16.9,55,96.2,45,2,1.2,4,316,186,6.9,11.7,1.14
DJ Nelson,149247,TE,ALAB A&M,11,12.0,0,51.1,33.3,4,12,1,4.2,1,-0.06,12,104,0,76.5,70.7,60.3,70.6,60.5,14.7,41,2,35,4.3,12,279,5,40.9,23,90.7,253,22.9,64,64.7,45,2,59.5,166,256,73,3.2,11.1,1.01
Jayden Ivory,177244,WR,ST FRANCIS,11,11.2,2,57.8,0.0,0,3,0,10.3,3,-0.28,16,299,1,60.5,29.0,58.3,,59.5,0.0,0,0,52,0.0,0,272,0,36.6,26,98.5,268,91.9,250,83.1,45,0,7.4,20,355,97,3.7,13.7,1.32
Sawyer Racanelli,131910,WR,MONTANA,14,10.6,1,66.7,53.8,7,13,0,3.2,1,0.0,16,232,0,81.4,72.0,62.4,,60.5,1.5,5,0,81,0.0,0,336,0,44.4,30,95.2,320,36.9,124,110.3,45,2,61.6,207,409,165,5.5,13.6,1.28
ShunDerrick Powell,154768,HB,CENT ARK,11,-2.8,16,82.2,33.3,1,3,0,11.9,5,0.14,10,132,2,56.6,54.9,86.2,60.4,57.6,0.0,0,0,69,17.5,42,240,0,45.6,37,78.8,189,4.2,10,120.7,45,3,1.7,4,344,459,12.4,9.3,1.82
Dequan Stanley,144496,WR,E KENTUCKY,10,9.8,7,57.8,60.0,6,10,0,10.3,3,-0.1,14,159,0,60.7,71.2,67.9,,67.8,0.9,2,4,75,0.0,0,211,0,43.3,26,95.3,201,95.3,201,84.3,45,5,3.3,7,368,210,8.1,14.2,1.83
Kam'ryn Thomas,191814,WR,NORFOLK,10,17.3,3,48.9,50.0,3,6,0,12.0,3,-0.15,11,244,0,56.1,72.4,62.2,,65.4,0.0,0,1,49,0.0,0,178,6,34.3,22,93.3,166,44.9,80,79.8,45,2,55.1,98,339,78,3.5,15.4,2.04
Champ Dozier,174515,WR,HOUCHR,11,5.8,6,59.1,25.0,1,4,0,7.1,2,-0.36,10,183,0,69.2,65.9,63.9,77.7,62.6,0.0,0,2,42,14.1,25,177,0,31.2,26,84.2,149,60.5,107,64.9,44,1,6.8,12,263,168,6.5,10.1,1.77
Elijah Tau-Tolliver,147785,HB,SACRAMENTO,11,-1.3,12,86.4,50.0,1,2,0,9.5,4,-0.01,14,279,1,63.1,75.5,70.1,43.7,65.8,0.3,1,0,30,31.2,98,314,1,45.7,38,66.6,209,3.8,12,111.8,44,2,5.1,16,317,369,9.7,8.3,1.52
Quincy Craig,159061,HB,PORTLAND,11,5.7,5,68.2,50.0,3,6,0,6.3,2,0.2,14,269,0,72.1,88.9,74.0,54.8,67.0,0.4,1,0,43,5.2,13,248,2,46.7,30,85.9,213,39.5,98,126.1,44,5,2.8,7,310,182,6.1,10.3,1.46
Zavion Taylor,159377,WR,INDIANA ST,12,8.4,3,75.0,0.0,0,4,0,2.9,1,0.01,12,191,0,81.8,74.1,61.1,63.8,59.6,0.0,0,1,45,0.3,1,289,0,41.9,33,95.5,276,83.7,242,97.9,44,2,15.2,44,292,93,2.8,8.8,1.06
Dupree Fuller,167135,TE,SOUTHERN U,13,6.4,5,72.7,42.9,3,7,0,8.6,3,-0.01,16,297,0,65.7,72.0,73.5,48.5,84.1,83.9,156,0,31,10.8,20,186,1,37.7,32,83.3,155,15.6,29,114.5,44,2,0.0,0,387,204,6.4,12.1,2.5
Ivan Thorpe,160924,WR,VA MILT IN,11,3.3,3,68.2,100.0,3,3,0,6.3,2,-0.42,8,336,0,72.1,81.8,56.5,54.4,56.6,0.0,0,0,21,0.5,1,199,1,29.7,30,97.0,193,95.0,189,76.0,44,0,3.5,7,181,106,3.5,6.0,0.94
Branson Adams,150005,HB,W CAROLINA,12,1.6,3,84.1,57.1,4,7,0,2.6,1,0.04,10,344,0,83.4,79.1,76.5,24.3,63.9,0.3,1,2,48,18.0,61,339,0,45.7,37,79.4,269,3.8,13,82.0,44,1,2.9,10,282,248,6.7,7.6,1.05
Maxwell James,148356,WR,MONMOUTH,11,16.0,0,51.2,53.8,7,13,0,12.0,3,0.42,19,231,1,57.5,27.7,58.9,,59.6,0.0,0,2,42,0.0,0,239,0,51.5,22,95.0,227,6.3,15,84.7,43,4,93.7,224,293,61,2.8,13.3,1.29
Ricky Gonzalez II,177351,WR,FORDHAM,12,12.5,2,46.5,0.0,0,7,0,4.8,1,-0.22,10,168,0,74.4,70.2,56.1,,56.2,0.0,0,3,35,0.0,0,295,2,33.8,20,95.3,281,5.1,15,42.7,43,1,94.9,280,239,45,2.3,12.0,0.85
Lance Mason,127157,TE,MO STATE,12,5.8,4,79.1,20.0,1,5,0,2.9,1,0.28,22,230,0,82.7,72.3,82.5,74.7,90.5,84.1,174,1,82,7.2,15,207,1,52.0,34,88.9,184,9.7,20,148.6,43,6,2.9,6,590,425,12.5,17.4,3.21
Teree McDonald,171720,WR,WAGNER,12,10.8,2,60.5,100.0,3,3,0,10.3,3,-0.05,13,338,0,60.7,72.1,53.0,61.9,54.5,0.0,0,1,80,0.3,1,293,5,36.3,26,92.8,272,8.5,25,112.4,43,5,91.5,268,318,99,3.8,12.2,1.17
Jaden Proctor,160039,WR,TXAMEA,8,12.3,2,60.5,33.3,2,6,0,3.7,1,-0.24,12,1139,1,78.4,71.9,65.2,,65.4,0.0,0,2,36,0.0,0,207,0,36.9,26,95.7,198,98.1,203,69.7,43,1,1.9,4,298,73,2.8,11.5,1.51
Grahm Goering,148225,WR,S DAK ST,10,13.8,2,58.1,50.0,6,12,0,16.7,5,0.05,18,292,0,44.3,71.6,65.4,,64.0,0.0,0,2,45,0.0,0,237,0,44.1,25,96.6,229,16.0,38,104.8,43,5,84.0,199,360,121,4.8,14.4,1.57
Nate DeMontagnac,148138,WR,N DAKOTA,11,11.2,1,44.2,33.3,2,6,1,17.4,4,0.02,12,249,1,44.0,27.6,56.9,,57.1,0.0,0,2,38,0.0,0,218,2,44.7,19,94.5,206,4.6,10,58.1,43,2,95.4,208,238,61,3.2,12.5,1.16
Chris Corbo,159302,TE,DARTMOUTH,10,9.6,3,74.4,50.0,5,10,0,3.0,1,0.17,16,148,0,81.4,72.4,75.0,70.6,73.7,17.7,38,2,36,3.3,7,215,1,46.6,32,91.6,197,76.3,164,114.8,43,7,6.0,13,315,118,3.7,9.8,1.6
D'Vontae Key,122754,WR,MO STATE,12,12.1,1,58.1,50.0,6,12,0,21.9,7,0.16,18,230,0,28.9,31.9,58.4,62.1,56.9,0.0,0,0,62,0.3,1,371,0,46.6,25,96.2,357,11.6,43,113.1,43,3,88.4,328,406,94,3.8,16.2,1.14
Paul Marsh,153965,WR,CENT CT ST,11,16.3,2,46.5,55.6,5,9,0,16.7,4,-0.19,11,133,0,44.2,70.8,65.0,,67.5,1.2,2,1,49,0.0,0,171,2,39.5,20,94.7,162,22.2,38,87.1,43,3,76.0,130,337,72,3.6,16.9,2.08
Kerrick Ross,178881,WR,MS VLY ST,6,10.0,7,62.8,25.0,1,4,0,6.9,2,-0.35,14,228,0,70.0,77.1,62.1,,62.7,0.9,2,5,34,0.0,0,215,1,32.4,27,96.3,207,38.1,82,66.1,43,3,57.2,123,289,116,4.3,10.7,1.4
Jessie Campbell III,147837,WR,MCNEESE,10,15.5,0,42.9,20.0,2,10,0,18.2,4,0.01,11,217,0,40.8,69.9,55.1,60.9,55.0,0.4,1,3,39,0.4,1,232,3,41.8,18,94.4,219,7.8,18,41.0,42,1,91.8,213,252,44,2.4,14.0,1.15
Ephraim Floyd,168347,WR,E TENN ST,12,16.1,6,52.4,40.0,2,5,0,0.0,0,-0.1,13,157,0,86.7,74.4,63.6,,62.6,0.4,1,3,34,0.0,0,270,2,44.2,22,91.9,248,88.9,240,63.4,42,2,10.4,28,318,160,7.3,14.5,1.28
Giovanni Adopte,176885,WR,GARD-WEBB,12,12.6,4,52.4,30.0,3,10,0,8.3,2,0.23,16,171,0,66.8,70.7,61.9,,65.3,0.0,0,4,40,0.0,0,245,3,48.3,22,95.5,234,8.2,20,55.2,42,2,91.8,225,334,99,4.5,15.2,1.43
Reece Thomas,173086,WR,LNDNWD,12,7.1,7,64.3,50.0,3,6,1,10.0,3,-0.16,17,949,1,63.3,30.1,62.6,66.0,62.7,0.0,0,3,28,0.8,2,245,1,38.1,27,93.5,229,76.7,188,73.2,42,2,23.3,57,317,165,6.1,11.7,1.38
Tevarrius Adams,102341,WR,ALCORN ST,12,6.7,0,61.9,28.6,2,7,1,3.7,1,-0.16,16,107,0,78.4,73.7,54.8,,57.9,0.7,2,1,32,0.0,0,307,3,36.5,26,96.4,296,59.9,184,71.5,42,0,39.4,121,280,158,6.1,10.8,0.95
Jamarien Dalton,148331,WR,ELON,11,11.6,8,73.8,40.0,2,5,0,0.0,0,-0.11,19,162,0,89.5,71.9,66.5,,66.3,0.4,1,1,30,0.0,0,279,0,40.0,31,95.0,265,9.3,26,110.0,42,2,90.3,252,408,136,4.4,13.2,1.54
Calvin Wiggins,98218,WR,HOUCHR,12,15.1,1,26.2,26.7,4,15,0,8.3,1,-0.3,8,183,0,64.6,68.7,53.5,,53.7,0.0,0,1,28,0.0,0,249,0,34.6,11,95.2,237,9.6,24,31.7,42,0,90.4,225,147,14,1.3,13.4,0.62
Jordan Bly,145345,WR,GARD-WEBB,10,7.5,6,66.7,0.0,0,2,1,0.0,0,0.04,11,171,0,88.6,76.5,59.5,62.1,60.4,0.0,0,4,42,0.4,1,247,3,41.5,28,95.1,235,94.7,234,69.6,42,3,4.5,11,280,205,7.3,10.0,1.19
Lorenzo Jenkins,170118,WR,BETH COOK,12,16.1,0,54.8,60.0,3,5,0,4.2,1,0.1,12,119,0,77.4,70.9,58.2,62.1,59.1,0.0,0,0,44,0.4,1,280,2,47.1,23,92.1,258,16.4,46,99.8,42,3,83.6,234,285,32,1.4,12.4,1.1
DeQuadrion Welch,186066,WR,ALAB A&M,8,12.6,2,52.4,50.0,2,4,0,8.3,2,-0.01,14,104,0,66.7,76.6,71.5,68.5,71.1,0.0,0,2,44,1.1,2,178,2,40.4,22,92.1,164,93.8,167,81.6,42,3,6.2,11,322,114,5.2,14.6,1.96
Quincy Brown,144698,WR,NICHOLLS,7,11.8,3,58.5,30.0,3,10,0,4.0,1,-0.02,13,243,1,77.2,28.5,67.1,,66.4,0.0,0,0,35,0.0,0,163,2,40.6,24,94.5,154,11.0,18,105.9,41,3,89.0,145,302,69,2.9,12.6,1.96
Parker Olthoff,160505,TE,DRAKE,12,7.0,3,56.1,0.0,0,6,0,11.5,3,-0.02,9,153,0,58.4,70.9,48.0,73.6,46.8,56.9,228,2,40,6.0,24,401,1,46.0,23,88.8,356,33.2,133,74.5,41,3,9.0,36,213,124,5.4,9.3,0.6
Ta'ir Brooks,156919,WR,N ARIZONA,13,14.4,2,56.1,55.6,5,9,0,8.0,2,0.08,17,252,0,67.6,70.9,66.6,,64.6,0.0,0,1,68,0.0,0,297,0,46.4,23,94.3,280,10.8,32,113.1,41,4,89.2,265,412,99,4.3,17.9,1.47
Kymari Gray,165410,WR,HAMPTON,10,8.5,4,58.5,14.3,1,7,1,11.1,3,-0.03,15,178,0,50.1,70.9,55.8,,56.3,0.0,0,2,45,0.0,0,247,4,44.9,24,91.9,227,4.5,11,70.0,41,2,95.5,236,228,124,5.2,9.5,1.0
Jake Young,162766,TE,W CAROLINA,12,7.7,4,68.3,40.0,2,5,0,6.7,2,0.09,19,344,0,71.4,71.6,49.2,32.8,54.9,59.0,291,1,22,11.6,57,493,4,45.9,28,84.6,417,28.0,138,97.7,41,2,11.4,56,321,125,4.5,11.5,0.77
Jacardia Wright,99250,HB,MO STATE,12,-0.5,14,80.5,33.3,1,3,1,8.3,3,0.31,16,230,0,52.3,90.8,77.3,18.7,61.2,0.0,0,1,60,18.7,59,316,2,51.3,33,78.5,248,2.2,7,112.3,41,2,3.2,10,389,438,13.3,11.8,1.57
Chris Harris,148162,WR,N DAK ST,16,11.1,3,70.7,100.0,3,3,0,6.5,2,0.39,20,250,0,72.1,71.7,64.2,,63.9,0.0,0,0,49,0.0,0,243,1,56.0,29,95.5,232,18.9,46,117.1,41,2,81.1,197,392,131,4.5,13.5,1.69
Jordan Kelley,159257,WR,COLUMBIA,10,10.6,5,61.0,0.0,0,7,0,10.7,3,0.15,12,145,1,59.7,28.6,57.3,,57.2,0.0,0,1,29,0.0,0,275,0,46.5,25,97.8,269,3.3,9,80.3,41,1,96.7,266,290,107,4.3,11.6,1.08
Mason Pierce,104954,WR,INCAR WORD,14,5.6,4,75.6,66.7,2,3,0,11.4,4,0.13,10,189,1,57.4,58.6,54.7,,55.4,0.4,1,0,22,0.0,0,228,2,43.8,31,96.1,219,93.4,213,100.9,41,2,6.1,14,192,102,3.3,6.2,0.88
Braylon Henderson,109500,WR,N DAK ST,14,11.7,5,70.7,40.0,2,5,0,6.5,2,0.48,16,250,0,64.3,73.2,62.1,,61.5,0.4,1,0,32,0.0,0,258,3,59.8,29,95.3,246,70.9,183,110.9,41,2,28.7,74,331,121,4.2,11.4,1.35
Chaz Davis,186903,WR,MERCYHURST,10,8.0,3,70.7,100.0,3,3,0,9.4,3,0.04,12,977,1,63.3,62.0,64.9,,61.7,0.0,0,0,29,0.0,0,188,0,44.8,29,96.3,181,96.8,182,97.8,41,1,3.2,6,282,114,3.9,9.7,1.56
Jacari Carter,142525,WR,ALBANY,11,14.5,2,53.7,20.0,1,5,0,8.3,2,-0.04,9,106,0,65.7,57.9,63.0,,63.1,0.0,0,2,52,0.0,0,214,1,45.5,22,94.4,202,15.0,32,72.5,41,2,85.0,182,293,49,2.2,13.3,1.45
Max Patterson,145128,WR,DELAWARE,11,12.2,4,62.5,44.4,4,9,0,7.4,2,0.28,13,151,0,69.2,71.2,61.6,,61.9,0.9,2,1,39,0.0,0,234,1,49.1,25,92.3,216,6.8,16,74.0,40,0,92.3,216,290,97,3.9,11.6,1.34
Chason Barber,161825,WR,BROWN,10,16.8,0,47.5,20.0,2,10,1,0.0,0,0.0,13,123,0,85.9,70.2,65.8,,66.0,0.0,0,1,44,0.0,0,219,1,46.1,19,93.2,204,0.5,1,62.7,40,0,99.5,218,302,47,2.5,15.9,1.48
Breylin Smith,160547,WR,HOWARD,11,10.8,8,47.5,40.0,2,5,0,9.5,2,-0.28,9,184,0,63.6,28.5,53.1,,55.9,0.0,0,1,30,0.0,0,252,3,32.6,19,94.8,239,94.4,238,62.1,40,1,5.6,14,216,117,6.2,11.4,0.9
Jonathan Harris,172750,WR,MCNEESE,12,13.1,3,50.0,28.6,2,7,0,13.0,3,-0.13,11,217,0,54.9,70.9,64.1,,65.1,0.0,0,1,61,0.0,0,169,1,40.0,20,94.7,160,94.1,159,75.2,40,1,5.3,9,322,122,6.1,16.1,2.01
Daniel Haughton,159315,WR,DARTMOUTH,10,10.0,9,67.5,18.2,2,11,0,6.9,2,0.18,18,148,0,70.7,71.5,66.3,62.6,65.2,0.0,0,2,72,0.3,1,287,0,45.8,27,94.8,272,19.2,55,107.4,40,3,80.8,232,431,214,7.9,16.0,1.58
Thomas Nance,100938,TE,BETH COOK,12,4.8,3,85.0,75.0,3,4,0,2.9,1,-0.11,20,119,0,82.8,72.7,67.3,62.6,81.5,66.8,171,0,45,15.6,40,256,5,40.4,34,75.0,192,27.3,70,121.3,40,2,2.7,7,364,225,6.6,10.7,1.9
JoJo Bermudez,164134,WR,DELAWARE,6,8.6,7,62.5,50.0,3,6,0,3.8,1,0.0,10,151,0,77.8,39.7,67.2,,66.1,1.4,2,0,38,0.0,0,146,1,40.6,25,94.5,138,21.2,31,85.0,40,1,77.4,113,216,113,4.5,8.6,1.57
Jayleen Record,144374,WR,WEBER ST,12,9.1,4,62.5,25.0,1,4,0,7.4,2,-0.02,12,342,0,69.2,71.6,57.4,,58.6,0.0,0,1,53,0.0,0,243,1,40.4,25,96.7,235,98.8,240,115.8,40,5,1.2,3,312,214,8.6,12.5,1.33
Kyree Benton,174457,WR,DELWARE ST,11,8.8,2,65.0,25.0,1,4,0,0.0,0,-0.24,11,152,0,88.0,74.5,62.3,,61.2,0.0,0,0,48,0.0,0,226,3,32.9,26,95.6,216,65.5,148,100.6,40,2,34.1,77,266,116,4.5,10.2,1.23
Chandler Whitfield,97111,WR,SOUTHERN U,9,16.0,3,60.0,50.0,3,6,0,7.7,2,-0.04,17,297,0,70.0,77.7,69.2,,69.1,0.0,0,2,42,0.0,0,230,2,39.9,24,92.6,213,22.2,51,106.9,40,4,77.8,179,406,108,4.5,16.9,1.91
Michael Shulikov,178255,WR,IDAHO ST,11,11.1,1,51.3,58.3,7,12,0,9.1,2,0.06,12,186,1,64.7,27.2,54.9,63.9,53.5,0.0,0,2,26,0.4,1,236,1,47.1,20,92.8,219,61.9,146,75.4,39,4,37.7,89,166,28,1.4,8.3,0.76
Joe Stoffel,125309,TE,N DAK ST,16,7.2,3,71.8,25.0,1,4,0,3.4,1,0.49,21,250,0,79.5,71.5,75.2,77.7,74.7,77.2,213,2,37,5.1,14,276,2,60.8,28,89.1,246,17.8,49,113.9,39,5,5.1,14,316,177,6.3,11.3,1.28
Hakeem Meggett,164505,WR,E TENN ST,12,20.5,2,53.8,22.2,2,9,0,16.0,4,-0.12,14,157,1,47.3,28.5,67.0,0.0,67.2,0.0,0,2,68,0.0,0,195,1,36.5,21,92.8,181,10.8,21,88.3,39,2,88.7,173,427,81,3.9,20.3,2.36
Layne Pryor,148184,TE,N IOWA,11,5.4,3,76.9,40.0,2,5,0,0.0,0,0.03,14,255,1,89.2,32.7,71.1,72.3,61.5,65.3,186,0,24,8.1,23,285,3,42.4,30,88.8,253,30.9,88,109.1,39,2,2.8,8,242,130,4.3,8.1,0.96
Ja'Vion Griffin,148422,WR,RICHMOND,11,13.9,3,53.8,36.4,4,11,0,4.5,1,0.02,17,276,0,75.2,70.4,64.3,,65.8,0.0,0,1,32,0.0,0,240,0,45.1,21,97.9,235,6.3,15,77.8,39,1,93.8,225,309,107,5.1,14.7,1.31
Patrick Wagner,165329,TE,STTHOM,10,8.8,7,61.5,27.3,3,11,0,0.0,0,-0.28,10,1129,0,87.7,71.3,63.4,68.9,70.7,84.8,201,1,32,15.2,36,237,2,33.3,24,82.3,195,8.0,19,76.3,39,1,5.1,12,235,102,4.3,9.8,1.21
Malique Leatherbury,177052,WR,MORGAN ST,12,6.9,7,71.8,0.0,0,1,0,6.7,2,0.15,10,235,0,70.9,83.4,60.5,,60.3,0.0,0,0,46,0.0,0,201,1,44.0,28,95.5,192,99.0,199,96.8,39,1,1.0,2,247,138,4.9,8.8,1.29
Carver Cheeks,176809,WR,N COLORADO,8,12.0,2,48.7,41.7,5,12,0,9.5,2,-0.07,12,253,0,62.7,71.1,67.4,,64.1,0.0,0,0,75,0.0,0,170,2,34.5,19,97.1,165,10.6,18,96.2,39,2,89.4,152,341,161,8.5,17.9,2.07
Ron Vann Jr.,147446,WR,E KENTUCKY,13,12.3,2,53.8,40.0,2,5,0,8.7,2,0.1,12,159,1,66.7,27.7,57.4,,56.8,0.4,1,2,20,0.0,0,282,3,44.2,21,94.0,265,5.7,16,56.7,39,1,94.0,265,211,54,2.6,10.0,0.8
Tristin Duncan,192930,WR,W ILLINOIS,11,9.8,2,65.8,33.3,2,6,0,7.4,2,0.25,13,345,1,68.4,28.6,59.5,,58.7,0.0,0,0,47,0.0,0,257,1,48.4,25,94.9,244,23.0,59,95.2,38,1,77.0,198,269,107,4.3,10.8,1.1
Devin Herring,181187,WR,ALAB A&M,12,10.3,5,55.3,33.3,2,6,0,12.5,3,-0.02,12,104,1,54.9,27.6,55.5,60.9,56.2,0.0,0,3,24,0.4,1,253,1,41.7,21,94.5,239,60.5,153,46.7,38,0,39.5,100,287,148,7.0,13.7,1.2
Markell Quick,174404,WR,NC CENT,10,12.9,3,68.4,33.3,1,3,0,7.1,2,0.16,17,247,0,69.2,76.8,74.2,61.9,74.8,0.5,1,0,63,0.5,1,188,0,45.3,26,95.7,180,93.1,175,150.8,38,5,6.4,12,527,241,9.3,20.3,2.93
Joe Gillette,109605,WR,MAINE,11,13.1,5,76.3,66.7,2,3,0,0.0,0,-0.02,17,212,0,89.8,73.1,70.6,,71.3,0.4,1,1,55,0.0,0,251,0,45.5,29,92.8,233,25.5,64,123.7,38,2,74.1,186,469,150,5.2,16.2,2.01
Caleb Borders,168338,WR,GARD-WEBB,10,15.3,2,55.3,37.5,3,8,0,4.5,1,0.03,15,171,0,75.2,71.2,62.2,,62.4,0.0,0,0,35,0.0,0,219,1,40.5,21,93.6,205,17.4,38,91.1,38,1,82.6,181,312,69,3.3,14.9,1.52
RaJa Nelson,125301,WR,N DAK ST,8,12.6,0,68.4,40.0,4,10,0,0.0,0,0.28,16,250,0,88.0,72.9,69.9,,71.5,0.6,1,2,33,0.0,0,168,0,53.8,26,94.6,159,79.8,134,91.8,38,3,19.0,32,258,25,1.0,9.9,1.62
Jayce Freeman,164607,WR,STNY BROOK,11,14.3,5,60.5,40.0,2,5,1,4.2,1,0.16,22,303,0,77.2,73.9,68.1,,67.8,0.0,0,0,70,0.0,0,297,2,45.7,23,94.9,282,11.4,34,144.2,38,6,88.6,263,507,169,7.3,22.0,1.8
Gerard Bullock Jr.,164014,TE,TENN STATE,13,6.2,5,65.8,55.6,5,9,0,0.0,0,0.01,10,308,0,87.7,71.1,51.9,75.2,55.8,56.8,249,3,32,13.9,61,438,3,41.2,25,82.0,359,37.4,164,64.8,38,2,5.0,22,212,101,4.0,8.5,0.59
CJ Nelson,162514,WR,E ILLINOIS,11,11.6,3,52.6,12.5,1,8,0,13.0,3,0.13,12,158,0,63.6,70.8,54.9,,55.9,0.0,0,2,40,0.0,0,269,2,44.2,20,95.9,258,88.8,239,62.3,38,1,11.2,30,269,116,5.8,13.5,1.04
KeShawn Toney,99179,TE,SCAR STATE,11,5.0,4,78.9,66.7,2,3,0,0.0,0,0.16,22,290,0,90.0,72.1,69.3,75.7,76.5,64.9,203,0,27,10.2,32,313,0,46.0,30,85.0,266,29.1,91,128.9,38,3,2.9,9,328,231,7.7,10.9,1.23
Malik Knight,159944,WR,W CAROLINA,12,15.8,3,60.5,58.3,7,12,1,4.2,1,0.23,16,344,0,77.2,70.9,66.8,,70.8,0.0,0,2,48,0.0,0,191,3,46.4,23,93.2,178,6.8,13,82.3,38,1,93.2,178,392,103,4.5,17.0,2.2
Chauncey Spikes,159896,WR,NC CENT,11,14.8,3,47.4,33.3,2,6,0,14.3,3,0.15,12,247,0,50.6,69.9,56.7,,55.1,0.0,0,2,66,0.0,0,257,1,46.5,18,95.3,245,2.3,6,75.7,38,3,97.7,251,271,112,6.2,15.1,1.11
Rohan Jones,159125,TE,MONTANA ST,14,6.7,6,78.9,62.5,5,8,0,9.1,3,0.34,20,233,0,64.1,72.4,79.9,70.0,84.5,50.8,92,0,70,13.3,24,181,1,53.4,30,85.6,155,47.5,86,157.7,38,9,0.6,1,469,269,9.0,15.6,3.03
Caden Burti,156807,WR,ALBANY,12,12.0,1,65.8,88.9,8,9,0,3.8,1,0.02,19,106,0,77.8,71.8,65.2,,65.8,0.0,0,2,26,0.0,0,273,0,45.9,25,94.1,257,33.0,90,92.1,38,3,67.0,183,281,53,2.1,11.2,1.09
Terrance Gipson,97413,WR,E ILLINOIS,6,11.6,1,60.5,40.0,2,5,0,11.5,3,-0.14,13,158,0,57.3,73.1,67.9,,67.4,0.0,0,2,46,0.0,0,153,0,43.5,23,96.1,147,2.0,3,61.8,38,0,98.0,150,285,54,2.3,12.4,1.94
J'Mari Taylor,150482,HB,NC CENT,11,2.4,9,81.6,50.0,1,2,0,3.1,1,0.2,13,247,0,80.9,91.1,86.3,71.9,77.4,0.0,0,1,39,20.0,51,255,0,45.9,31,75.7,193,2.0,5,104.5,38,2,0.4,1,285,226,7.3,9.2,1.48
Tsion Nunnally,146509,WR,IDAHO ST,7,8.7,4,67.6,40.0,2,5,0,0.0,0,0.18,11,186,0,87.7,71.1,61.8,64.7,60.2,0.0,0,3,19,0.5,1,201,0,48.7,25,94.5,190,81.6,164,63.1,37,2,18.4,37,182,78,3.1,7.3,0.96
Tay Lanier,78216,WR,N ARIZONA,13,13.6,1,70.3,42.9,3,7,0,7.1,2,0.07,18,252,0,69.2,71.9,70.1,,73.8,0.0,0,1,52,0.0,0,190,1,43.9,26,94.7,180,23.7,45,131.9,37,4,75.8,144,413,111,4.3,15.9,2.29
Jalen McDonald,171626,WR,MERRIMACK,11,17.9,1,48.6,50.0,3,6,0,5.3,1,-0.11,10,385,0,73.6,75.4,65.4,69.2,62.6,0.5,1,2,49,0.9,2,220,1,39.5,18,94.5,208,11.4,25,89.9,37,4,88.2,194,300,101,5.6,16.7,1.44
Matt Robbert,148749,TE,RICHMOND,12,6.8,2,64.9,25.0,1,4,0,11.1,3,0.14,14,276,0,59.5,71.3,62.2,60.7,61.9,46.4,150,3,31,14.6,47,323,3,48.2,24,83.0,268,52.0,168,61.4,37,1,1.5,5,267,149,6.2,11.1,1.0
Doryn Smith,159275,WR,CORNELL,10,12.6,4,62.2,50.0,5,10,0,14.8,4,0.14,12,147,0,48.8,70.8,54.3,61.8,54.4,0.0,0,1,48,0.3,1,308,1,45.6,23,95.5,294,68.5,211,87.2,37,1,31.5,97,316,140,6.1,13.7,1.07
Brayden Miller,178436,WR,STETSON,8,9.8,5,59.5,0.0,0,1,0,15.4,4,-0.03,13,302,0,49.8,74.7,57.8,69.0,58.0,3.4,9,2,45,0.8,2,261,1,40.2,22,93.5,244,95.4,249,70.6,37,1,1.1,3,288,113,5.1,13.1,1.18
Twon Hines,172784,WR,NWSTATE,12,11.9,1,51.4,28.6,2,7,0,9.5,2,-0.26,12,257,0,63.8,75.2,57.1,,56.7,0.0,0,1,40,0.0,0,248,0,27.8,19,95.6,237,21.8,54,62.6,37,0,77.8,193,257,122,6.4,13.5,1.08
Daemon Dawkins,153930,WR,ARKAPB,12,9.6,5,51.4,40.0,2,5,0,13.6,3,-0.13,12,112,0,55.1,74.0,64.2,,65.0,2.8,6,1,31,0.0,0,212,0,37.6,19,95.3,202,64.2,136,82.3,37,2,33.0,70,272,128,6.7,14.3,1.35
Brigham Dunphy,165061,WR,STHLSK,8,7.4,5,70.3,50.0,3,6,0,3.7,1,-0.3,13,1470,0,78.4,75.7,69.7,,70.9,0.0,0,1,52,0.0,0,153,1,34.5,26,96.7,148,91.5,140,96.2,37,1,7.8,12,336,215,8.3,12.9,2.27
Lonyatta Alexander Jr.,146268,WR,MONTANA ST,16,11.8,1,59.5,0.0,0,5,0,12.0,3,0.39,12,233,0,56.3,70.6,57.1,55.0,55.7,0.0,0,0,37,0.0,0,207,4,55.2,22,97.1,201,15.5,32,81.4,37,0,84.5,175,264,54,2.5,12.0,1.31
Javon Gipson,144509,WR,ABILENE CH,13,12.7,3,67.6,40.0,4,10,0,3.8,1,0.21,18,100,0,77.8,71.1,67.5,,66.7,0.0,0,0,43,0.0,0,258,0,44.3,25,95.3,246,5.4,14,115.9,37,2,94.6,244,351,126,5.0,14.0,1.43
