player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Danny Cronin,148822,LB,DARTMOUTH,4,0,0,148,59.4,,,,,,60.6,,,65.1,0,0,0,8,2,0,0,1,0
Cam Maddox,148832,S,NC A&T,5,0,0,246,59.9,,,,,,60.8,,,65.0,0,0,0,7,1,0,0,2,0
Onye Onuoha,148833,CB,BUTLER,6,0,0,127,60.0,,,,,,64.1,,,81.6,0,0,0,2,0,0,0,8,0
Paxton Scott,148839,WR,DARTMOUTH,2,0,0,148,,,,,,,60.0,61.4,,64.1,0,0,0,0,0,1,0,3,0
Derrell Porter,148842,DI,DARTMOUTH,1,0,0,148,,,,,,,60.0,,,64.7,0,0,0,0,0,0,0,1,0
Konstantin Spork,148843,T,DARTMOUTH,10,0,0,148,,,75.1,,,,64.8,,,72.5,0,0,52,0,0,0,1,0,0
James Coslet,148844,G,DARTMOUTH,1,0,0,148,,,60.0,,,,60.9,,,64.0,0,0,4,0,0,0,0,0,0
Jackson Gerard,148846,WR,DARTMOUTH,3,0,0,148,,,,,,,68.1,,,90.0,0,0,0,0,9,8,0,4,0
Alex Geraci,148847,TE,DARTMOUTH,9,0,0,148,,,72.8,,,,64.3,,,70.6,0,0,44,0,0,35,0,13,0
Nick Marinaro,148848,C,DARTMOUTH,1,0,0,148,,,,,,,60.0,,,63.3,0,0,0,0,0,0,1,0,0
Braden Mullen,148849,ED,DARTMOUTH,10,0,0,148,59.6,,75.8,,,10.8,54.2,,,90.1,0,0,20,43,0,4,17,2,0
Jackson Proctor,148851,QB,DARTMOUTH,1,0,0,148,,,,,,,60.0,,60.0,63.3,0,0,0,0,0,0,1,0,0
Q Jones,148852,HB,DARTMOUTH,3,0,0,148,,,,,,,59.4,,,62.0,0,0,0,0,0,4,0,0,0
Zachary Farris,148853,S,DARTMOUTH,10,0,0,148,59.9,,,,,,63.4,,,73.7,0,0,0,29,0,0,41,13,2
Jordan Washington,148854,CB,DARTMOUTH,10,0,0,148,90.5,,,61.8,,,92.0,,,74.2,0,0,0,43,2,4,0,4,0
Carson Franks,148855,S,DARTMOUTH,7,0,0,148,,,,,,,70.0,,,78.0,0,0,0,0,32,16,1,24,1
John Ballowe,148856,LB,DARTMOUTH,2,0,0,148,,,,,,,60.1,,,69.0,0,0,0,0,0,5,0,0,0
Davis Golick,148857,P,DARTMOUTH,10,0,0,148,,,,,,,62.8,,47.5,73.5,0,0,0,0,0,0,42,0,0
Tristan Holmbeck,148858,G,DARTMOUTH,4,0,0,148,,,64.7,,,,61.6,,,65.7,0,0,16,0,0,0,1,0,0
Sean Harmon,148859,TE,DARTMOUTH,4,0,0,148,,,,,,,60.1,,,66.4,0,0,0,0,0,17,0,0,0
Reese Spence,148861,CB,DARTMOUTH,9,0,0,148,,,,,,,67.4,,,73.1,0,0,0,0,49,13,0,1,1
Micah Green,148865,LB,DARTMOUTH,10,0,0,148,60.1,,,,,,65.4,,,82.9,0,0,0,43,2,4,0,2,0
Josiah Green,148866,DI,DARTMOUTH,10,0,0,148,58.0,,,,,,61.3,,,90.0,0,0,0,43,0,0,42,2,0
Christian Benson,148868,HB,DARTMOUTH,8,0,0,148,,,,59.6,,,59.7,,,70.6,0,0,0,0,0,40,0,0,0
Chris Ramundo,148871,ED,HARVARD,5,0,0,179,59.5,,,,,,60.2,,,64.5,0,0,0,4,0,0,0,1,0
Tyler Huenemann,148872,DI,HARVARD,9,0,0,179,58.2,,,,,,61.7,,,76.3,0,0,0,29,0,0,0,19,0
Malik Frederick,148875,HB,HARVARD,5,0,0,179,,,,55.7,,,63.2,,,71.6,0,0,0,0,0,12,0,8,0
Brock Locnikar,148876,LB,HARVARD,9,0,0,179,60.1,,,,,,65.3,,,78.0,0,0,0,7,3,42,0,21,0
Kaleb Moody,148877,S,VILLANOVA,14,1,0,334,60.0,,,,,,70.6,,,77.6,0,0,0,5,8,0,8,49,0
Oreck Frazier,148880,LB,HARVARD,9,0,0,179,,,,,,,60.9,,,76.7,1,0,0,0,34,40,0,11,0
Kwaku Adubofour,148881,DI,HARVARD,5,0,0,179,59.4,,,,,,60.4,,,66.0,0,0,0,6,0,0,0,2,0
Brandon Svets,148882,ED,HARVARD,8,0,0,179,59.3,,68.8,,,,64.3,,,74.3,0,0,28,21,0,0,0,13,0
Kaedyn Odermann,148883,WR,HARVARD,4,0,0,179,,,,,,,59.3,,,64.2,0,0,0,0,1,1,1,1,0
Shane McLaughlin,148885,HB,HARVARD,1,0,0,179,,,,,,,60.0,,,63.2,0,0,0,0,0,1,0,0,0
Scott Woods,148888,WR,HARVARD,10,0,0,179,,,,,,,67.1,88.1,,85.8,0,0,0,0,0,1,1,42,0
Dominic Young-Smith,148890,DI,HARVARD,6,0,0,179,58.9,,,,,,60.4,,,72.8,0,0,0,8,0,0,0,4,0
Ameer Dudley,148894,CB,HARVARD,3,0,0,179,,,,,,,48.4,,,66.8,1,0,0,0,4,0,0,3,0
Scott Giuliano,148895,TE,HARVARD,8,0,0,179,,,72.4,,,,49.4,,,26.6,0,1,40,0,0,7,1,0,0
Riley Jenne,148897,WR,HARVARD,2,0,0,179,,,,,,,61.3,,,66.2,0,0,0,0,0,0,0,3,0
Jacob Psyk,148899,ED,HARVARD,10,0,0,179,58.6,,66.4,,,,62.6,,,73.3,0,0,18,30,0,0,0,16,0
Nick Yagodich,148901,DI,HARVARD,9,0,0,179,58.2,,,,,,61.0,,,74.1,0,0,0,28,0,0,0,16,0
Michael Entwistle,148902,G,HARVARD,1,0,0,179,,,,,,,60.0,,,63.3,0,0,0,0,0,0,1,0,0
Mitchell Gonser,148904,LB,HARVARD,10,0,0,179,59.7,,,,,,67.4,,,75.9,0,0,0,33,1,1,37,18,2
Jack Gentle,148906,C,HARVARD,3,0,0,179,,,66.7,,,,63.1,,,69.1,0,0,13,0,0,0,0,0,0
Austin Gentle,148907,C,HARVARD,7,0,0,179,,,73.2,,,,64.2,,,71.8,0,0,33,0,0,0,1,0,0
Gavin Shipman,148908,CB,HARVARD,5,0,0,179,59.8,,,,,,63.5,,,80.6,0,0,0,4,0,0,0,8,0
Myles Wiley,148913,S,HARVARD,10,2,0,179,60.2,,,,,,72.8,,,77.0,1,0,0,31,11,1,20,18,2
Phillip Smitherman,148915,S,HOWARD,11,0,0,184,59.9,,,59.9,,,61.0,,,48.3,0,2,0,1,21,14,5,40,1
Will Troutman,148918,LB,HARVARD,9,0,0,179,,,22.8,,,17.6,42.7,,,66.7,0,0,16,0,6,0,37,0,0
Marcus Alexander,148919,LB,HARVARD,10,1,0,179,60.0,,,,,,66.3,,,72.7,0,0,0,28,28,0,6,19,0
Eric Little,148920,LB,HARVARD,9,0,0,179,60.0,,,,,,60.8,,,78.4,0,0,0,29,0,0,29,26,0
Cameron Polemeni-Hegarty,148925,G,PENN,10,0,0,267,,,73.8,,,,65.1,,,73.5,0,0,47,0,0,0,0,0,0
Joshua Casilli,148932,WR,PENN,4,0,0,267,,,,,,,60.3,,,68.4,0,0,0,0,0,4,2,0,0
Jack Fairman,148936,LB,PENN,10,0,0,267,60.1,,,,,,61.3,,,68.9,0,0,0,43,0,3,1,2,0
Sam Carlson,148941,ED,PENN,10,0,0,267,58.9,,60.0,,,,59.8,,,67.3,0,0,4,30,0,0,0,2,0
Travis McFarling,148947,DI,PENN,9,0,0,267,57.9,,,,,,57.9,,,68.3,0,0,0,28,0,0,0,2,0
Julian Talley,148951,S,PENN,10,0,0,267,59.7,,,,,,60.4,,,65.2,0,0,0,40,0,1,0,2,0
Julien Stokes,148953,WR,PENN,10,0,0,267,,,,58.7,,,60.5,68.9,,66.2,0,0,0,0,0,52,0,27,0
Paul Jennings,148954,ED,PENN,2,0,0,267,59.2,,,,,,59.7,,,65.0,0,0,0,7,0,0,0,1,0
Nicholas Ostlund,148955,DI,PENN,10,0,0,267,59.0,,75.8,,,,64.4,,,72.5,0,0,47,4,0,0,29,0,0
Jacob Cisneros,148956,HB,PENN,10,0,0,267,,,,58.2,,,77.8,,,80.1,0,0,0,0,56,52,28,26,2
Grant Parker,148958,CB,PENN,2,0,0,267,60.0,,,,,,62.6,,,69.8,0,0,0,1,5,5,0,3,0
Justin Cayenne,148960,TE,PENN,3,0,0,267,,,,,,,60.0,,,64.8,0,0,0,0,0,4,0,0,0
Sulayman Adeoye,148963,ED,PENN,9,0,0,267,59.2,,72.9,,,,62.0,,,70.8,0,0,43,17,0,0,16,0,0
Bryce Myers,148964,TE,PENN,4,0,0,267,,,,,,,60.0,,,69.0,0,0,0,0,0,4,5,3,0
Mike Fraraccio,148966,TE,PENN,8,0,0,267,,,,59.9,,,60.0,,,66.9,0,0,0,0,0,39,0,0,0
Bryce Hall,148967,DI,PENN,9,0,0,267,58.1,,,,,,57.7,,,65.5,0,0,0,20,0,0,0,0,0
Nick Fryhoff,148968,DI,PENN,8,0,0,267,59.6,,71.5,,,,64.6,,,74.1,0,0,34,1,0,0,0,0,0
Albert Jang,148970,P,PENN,9,0,0,267,,,,,60.1,,62.2,,58.3,72.0,0,0,1,0,1,0,28,0,0
Davis Ellis,148971,WR,PENN,10,1,0,267,,,,,,,74.2,,,80.5,0,0,0,0,41,46,24,4,2
CJ Tremble,148972,S,PENN,7,0,0,267,,,,,,,48.1,,,29.0,0,1,0,0,9,29,0,20,0
Max Matolcsy,148973,LB,PENN,10,1,0,267,59.4,,,59.6,,,64.4,,,29.7,0,1,0,13,36,34,18,15,3
Jake Peterson,148975,LB,PENN,9,2,0,267,,,,,,,70.3,,,75.5,0,0,0,0,46,42,6,0,4
Chandler Kirton,149107,C,AUSTINPEAY,1,0,0,116,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,0,0
Tae Gayden,149115,WR,AUSTINPEAY,11,0,0,116,,,,,,,64.4,,,70.8,0,0,0,0,0,61,1,0,0
DeTerias Glover,149116,ED,NC A&T,3,0,0,246,59.8,,,,,,60.0,,,64.1,0,0,0,3,0,0,0,0,0
Jaheim Ward,149123,S,E KENTUCKY,13,0,0,159,59.7,,,,,,54.1,,,28.7,0,2,0,43,19,4,0,19,0
Eddie Buxton Jr.,149125,S,SOUTHERN U,2,0,0,297,59.8,,,,,,61.9,,,70.2,0,0,0,2,0,0,4,5,0
Harrison Wilkes,149129,G,AUSTINPEAY,5,0,0,116,,,68.6,,,,64.2,,,73.1,0,0,24,0,0,0,0,0,0
Brodie Williams,149130,S,AUSTINPEAY,7,0,0,116,60.4,,,,,,62.7,,,69.2,0,0,0,15,0,0,0,6,0
Jack Baker,149144,TE,AUSTINPEAY,12,0,0,116,,,74.3,,,,61.9,,,72.1,0,0,53,0,0,65,52,0,0
Elijawah Tolbert,149150,LB,E ILLINOIS,4,0,0,158,59.9,,,,,,61.1,,,69.2,0,0,0,15,1,0,11,6,0
Zay Gentry,149151,S,E ILLINOIS,11,0,0,158,59.7,,,59.9,,,66.8,60.3,,68.1,0,0,0,47,2,9,13,5,1
Joe McNab,149152,TE,E ILLINOIS,11,0,0,158,,,71.5,59.6,,,69.1,,,73.5,0,0,38,0,0,59,50,0,2
Zeke Lewis,149157,HB,E ILLINOIS,9,1,0,158,,,,,,,53.8,,,80.9,2,0,0,0,39,56,7,16,2
Payton Orth,149160,LB,E ILLINOIS,4,0,0,158,,,,,,,63.1,,,72.0,0,0,0,0,10,24,6,5,1
Jack Valente,149163,G,E ILLINOIS,4,0,0,158,,,67.5,,,84.3,80.7,,,64.4,0,0,9,0,0,0,11,0,2
Kinstin Reaves,149165,DI,AUSTINPEAY,12,0,0,116,59.1,,,,,,62.6,,,72.0,0,0,0,27,0,0,62,15,0
Nick Coates,149169,CB,E ILLINOIS,4,0,0,158,60.0,,,,,,62.0,,,66.9,0,0,0,13,0,0,0,9,0
Collin Tyson,149170,S,E ILLINOIS,7,0,0,158,,,,,,,48.9,,,69.1,2,0,0,0,22,0,0,11,0
Julian Patino,149173,K,E ILLINOIS,12,0,0,158,,60.2,,,60.1,,63.1,,,74.7,0,0,26,0,48,0,0,0,4
Judd Cunningham,149184,LS,SE MO ST,13,0,1,293,,,77.2,59.4,,,51.9,,,27.9,0,2,75,0,1,60,0,14,0
Bryce Norman,149187,LB,SE MO ST,13,2,0,293,60.0,,,,,,62.3,,,29.5,1,1,0,46,16,4,40,12,3
Caleb Webb,149195,DI,SE MO ST,10,0,0,293,59.3,,,,,,58.5,,,69.4,0,0,0,2,0,32,0,0,0
Mali Walton,149196,LB,SE MO ST,13,0,0,293,59.9,,,61.8,,,77.0,,,77.4,0,0,0,29,81,15,49,7,9
Jack Clinkenbeard,149198,WR,SE MO ST,12,0,0,293,,,,,,,63.5,,,81.1,0,0,0,0,3,49,25,29,0
Sam Keeper,149201,DI,SE MO ST,13,0,0,293,57.5,,,,,,57.5,,,69.0,0,0,0,40,0,0,0,7,0
Trace Danley,149209,CB,TENN TECH,3,0,0,309,59.7,,,,,,60.5,,,66.6,0,0,0,7,0,0,0,0,0
Jalal Dean,149210,WR,TENN STATE,2,0,0,308,,,,,,,60.0,,,63.3,0,0,0,0,0,3,0,0,0
Wes Delk,149211,G,TENN TECH,10,0,0,309,,,73.4,,,,64.4,,,65.6,0,0,51,0,0,0,0,0,0
Alex Delk,149212,G,TENN TECH,3,0,0,309,,,62.1,,,,62.2,,,66.3,0,0,10,0,0,0,0,0,0
Aaron Swafford,149225,LB,TENN TECH,11,0,0,309,59.9,,,,,,61.0,,,65.8,0,0,0,23,0,0,0,3,0
Christian Thomas,149226,G,TENN TECH,11,0,0,309,,,74.5,,,,65.4,,,75.6,0,0,51,0,0,0,0,0,0
Hudson Tucker,149227,ED,TENN TECH,12,0,0,309,58.5,,,,,,59.3,,,67.8,0,0,0,26,1,0,0,5,0
Toby Camp,149240,DI,TENN MARTN,14,0,0,310,58.0,,,,,,58.7,,,67.7,0,0,0,23,0,0,69,4,0
JaMichael McGoy Jr.,149245,CB,TENN MARTN,14,0,0,310,59.9,,,,,,62.9,,,73.8,0,0,0,41,1,0,0,19,0
DJ Nelson,149247,TE,ALAB A&M,8,0,0,104,,,68.1,,,,61.4,,,72.5,0,0,23,0,0,3,3,0,0
DeVonte Tanksley,149250,WR,TENN MARTN,3,0,0,310,,,,,,,60.3,64.3,,65.3,0,0,0,0,0,2,0,5,0
Christian Dowell,149251,DI,TENN MARTN,12,0,0,310,57.1,,,,,,58.5,,,71.1,0,0,0,34,0,0,0,17,0
Brad Jamison,149258,LB,BUCKNELL,11,0,0,125,59.6,,,,,,60.8,,,67.1,0,0,0,48,0,2,0,5,0
Nick Niemynski,149260,K,BUCKNELL,1,0,0,125,,60.0,,,60.0,,60.0,,,64.2,0,0,1,0,1,0,0,0,0
Rushawn Baker,149262,HB,ELON,2,0,0,162,,,,,,,60.9,,,69.8,0,0,0,0,0,7,0,0,0
Chris Sims,149265,CB,BUCKNELL,12,1,0,125,59.6,,,,,,64.4,,,79.0,0,0,0,28,6,51,1,36,0
John Schlendorf,149272,S,BUCKNELL,12,0,0,125,59.8,,,,,,75.2,,,75.2,1,0,0,53,59,2,0,11,9
Justin Fisher,149273,ED,BUCKNELL,3,0,0,125,59.2,,,,,,59.8,,,64.8,0,0,0,4,0,0,0,1,0
Aidan Catania,149274,LB,BUCKNELL,1,0,0,125,,,,,,,62.3,,,67.3,0,0,0,0,7,0,0,0,0
Cade Rooney,149275,DI,BUCKNELL,11,0,0,125,59.7,,,,,,61.8,,,72.5,0,0,0,51,0,0,0,10,0
Mason Taylor,149276,S,BUCKNELL,12,0,0,125,59.6,,,,,,60.8,,,69.6,0,0,0,42,4,7,0,2,0
Christian Spugnardi,149277,TE,BUCKNELL,12,2,0,125,,,75.7,,,,67.1,,,80.4,1,0,62,0,60,2,55,32,0
Jack Barnes,149282,ED,BUCKNELL,9,0,0,125,58.7,,,,,,48.8,,,27.9,0,1,0,29,0,0,0,6,0
Jake Guy,149285,G,BUCKNELL,2,0,0,125,,,60.8,,,,60.3,,,63.1,0,0,5,0,0,0,1,0,0
Paul Neel,149286,HB,BUCKNELL,10,0,0,125,,,,,,,59.0,,,67.5,0,0,0,0,0,48,0,0,0
Alex Smith Jr.,149287,S,BUCKNELL,12,0,0,125,59.8,,,,,,60.3,,,30.1,0,1,0,44,62,0,0,46,1
Spencer Biscoe,149288,K,STNY BROOK,12,0,0,303,,,,,69.1,,63.8,,,78.3,0,0,0,0,71,0,0,0,0
Brendan Cassamajor,149290,HB,COLGATE,12,0,0,142,,,,,,,68.2,,,75.1,0,0,0,0,52,67,0,0,3
Asauni Allen,149291,S,COLGATE,9,1,0,142,60.4,,,,,,62.8,,,74.0,0,0,0,31,21,0,34,4,0
Andrew Taddeo,149293,DI,COLGATE,11,0,0,142,57.9,,,,,,58.3,,,70.8,0,0,0,41,0,0,0,4,0
Ethan Malachi West,149294,ED,COLGATE,1,0,0,142,60.0,,,,,,60.0,,,60.8,0,0,0,1,0,0,0,0,0
Shelby Pruett,149296,P,COLGATE,12,1,0,142,,,60.0,,,,63.2,,65.2,74.2,0,1,6,0,0,0,53,0,0
Brody Hock,149297,LB,COLGATE,11,0,0,142,59.9,,,,,,61.0,,,30.0,0,2,0,54,50,12,49,19,4
Andrew Bonanni,149299,C,COLGATE,1,0,0,142,,,61.2,,,,61.9,,,68.7,0,0,7,0,0,0,0,0,0
Mack Marrone,149300,LB,COLGATE,12,2,0,142,59.7,,,,,,69.2,,,86.2,1,0,0,16,54,66,53,38,3
Elijah Hamilton,149301,LB,COLGATE,12,2,0,142,59.9,,,,,,72.8,,,84.6,0,0,0,2,54,71,14,38,3
Tank Pritchett,149302,HB,COLGATE,4,0,0,142,,,,,,,62.9,,,71.8,0,0,0,0,0,19,0,13,0
Jaden Allen,149305,TE,FORDHAM,4,0,0,168,,,61.5,,,,65.7,,,74.6,0,0,10,0,1,1,0,18,0
David Evbomenya,149306,T,FORDHAM,10,0,0,168,,,69.7,,,,63.2,,,67.9,0,0,27,0,0,0,60,0,0
Jack Low,149308,ED,FORDHAM,1,0,0,168,,,,,,,60.0,,,63.5,0,0,0,0,0,0,0,1,0
Javari Rice-Wilson,149309,ED,NORFOLK,9,0,0,244,58.9,,,,,,59.4,,,65.8,0,0,0,15,0,0,0,3,0
James Conway,149310,LB,FORDHAM,4,0,0,168,60.1,,,,,,63.3,,,72.0,0,0,0,12,0,0,0,6,0
Trey Bradford,149311,S,FORDHAM,11,0,0,168,59.9,,,,,,51.2,,,31.1,1,2,0,17,37,36,9,31,2
Matt Jaworski,149312,ED,FORDHAM,12,0,0,168,59.0,,70.2,,,,78.0,,,78.6,0,0,30,48,0,0,0,41,0
Demarice Rice-Williams,149313,LB,FORDHAM,12,0,0,168,,,,,,,51.1,,,29.0,2,2,0,0,47,66,23,39,1
Nick Holle,149314,LB,FORDHAM,5,0,0,168,,,,,,,62.4,,,71.3,0,0,0,0,10,7,0,2,0
Tristan Wright,149315,ED,FORDHAM,10,0,0,168,59.7,,,,,,65.9,,,77.0,0,0,0,1,11,52,0,27,0
Julius Loughridge,149316,HB,FORDHAM,2,0,0,168,59.9,,,,,,60.0,,,62.9,0,0,0,2,0,0,0,0,0
Cole Pascucci,149318,ED,GEORGETOWN,11,0,0,172,59.5,,,,,,64.8,,,76.7,1,0,0,2,20,51,58,2,4
Ethan Hunt,149328,DI,GEORGETOWN,3,0,0,172,59.3,,,,,,59.5,,,64.1,0,0,0,3,0,0,0,0,0
Zayid Aziz,149329,S,GEORGETOWN,10,1,0,172,59.8,,,,,,61.4,,,29.3,0,1,0,27,43,1,3,24,1
Jed Henry,149333,ED,GEORGETOWN,4,0,0,172,59.8,,,,,,59.9,,,66.2,0,0,0,1,0,22,0,0,0
Patrick Ryan,149334,K,GEORGETOWN,11,0,0,172,,61.3,,,44.6,,63.9,,54.1,76.5,0,0,34,0,20,0,58,0,0
VeRon Garrison,149336,DI,GEORGETOWN,7,0,0,172,57.6,,,,,,57.0,,,67.1,0,0,0,30,0,0,0,0,0
Brock Biestek,149347,WR,GEORGETOWN,1,0,0,172,,,,,,,60.0,,,61.1,0,0,0,0,0,1,0,0,0
Preston Murray,149348,S,GEORGETOWN,11,1,0,172,60.0,,64.9,,,,56.5,,,75.2,2,0,34,46,22,1,56,0,1
Greg Johnson,149351,T,GEORGETOWN,9,0,0,172,,,68.5,,,,63.4,,,64.8,0,0,26,0,0,0,0,0,0
Cam Pygatt,149353,WR,GEORGETOWN,1,0,0,172,,,,,,,60.0,,,63.2,0,0,0,0,0,1,0,0,0
David Ealey III,149355,LB,GEORGETOWN,10,1,0,172,59.9,,,,,,64.6,,,72.9,0,0,0,41,11,0,0,0,0
Maximus Villar,149356,ED,BRYANT,9,0,0,124,59.5,,66.7,,,,62.7,,,71.7,0,0,19,25,0,0,0,16,0
Kwame Achampong,149357,DI,BUTLER,10,0,0,127,58.4,,,,,,58.6,,,66.9,0,0,0,24,0,0,0,2,0
Diandre Harris,149358,S,GEORGETOWN,11,1,1,172,59.9,,,,,,59.4,,,30.0,0,2,0,19,36,5,0,45,3
De'Andre Wilborn,149360,ED,VALPO,11,1,0,332,59.5,,,,,,71.8,,,75.1,0,0,0,4,4,2,63,0,2
Kenneth Borders,149361,S,GEORGETOWN,10,0,0,172,60.1,,,,,,72.3,,,58.7,0,1,0,2,38,39,50,46,5
Terell Cannon,149365,DI,LAFAYETTE,8,0,0,203,59.3,,,,,,60.6,,,67.7,0,0,0,12,0,0,0,5,0
Chris Carasia,149367,WR,LAFAYETTE,1,0,0,203,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,0,0
Gabe Decker,149369,TE,LAFAYETTE,12,0,0,203,,,,59.9,,,60.1,,,73.3,0,0,0,0,0,58,4,1,0
Ryder Langsdale,149377,T,LAFAYETTE,11,0,0,203,,,19.4,,,,32.6,,,75.3,0,0,49,0,0,0,1,0,0
Brian Henesey,149380,P,LAFAYETTE,2,0,0,203,,,60.0,,,,60.8,,61.2,63.7,0,0,7,0,0,0,2,0,0
Gus Salopek,149381,T,LAFAYETTE,8,0,0,203,,,71.1,,,,63.9,,,64.9,0,0,38,0,0,0,0,0,0
Phillip Peiffer,149382,DI,LAFAYETTE,2,0,0,203,59.6,,60.0,,,,61.2,,,65.7,0,0,7,8,0,0,0,1,0
Mekhi Ajose-Williamson,149384,S,LAFAYETTE,10,0,0,203,60.0,,,,,,64.3,,,75.1,0,0,0,1,10,47,1,0,1
Matthew Sherer,149385,T,LAFAYETTE,5,0,0,203,,,67.4,,,,62.2,,,65.0,0,0,24,0,0,0,1,0,0
Isaiah Ambroise,149386,CB,LAFAYETTE,1,0,0,203,59.9,,,,,,60.0,,,63.6,0,0,0,1,0,0,0,0,0
Gabe DuBois,149387,CB,LAFAYETTE,12,0,0,203,59.4,,,,,,61.0,63.9,,72.1,0,0,0,39,0,5,2,8,0
Tim O'Hearn,149389,ED,LAFAYETTE,11,0,0,203,59.5,,,,,,61.6,,,70.8,0,0,0,40,6,4,5,10,0
Saiku White,149390,S,LAFAYETTE,11,0,0,203,59.8,,,,,,55.6,,,80.9,0,1,0,42,0,7,30,9,0
Andrew Worthy,149398,CB,LEHIGH,12,0,0,205,60.1,,,,,,62.7,,,73.8,0,0,0,29,0,5,3,6,0
Tucker Knupp,149399,LB,LEHIGH,13,1,0,205,60.1,,,,,,54.8,,,44.7,2,2,0,2,60,54,45,39,4
Xavier Stephens,149400,DI,FURMAN,5,0,0,170,58.0,,67.2,,,,60.3,,,68.6,0,0,22,27,0,0,14,5,0
Dylan McFadden,149401,WR,LEHIGH,11,1,0,205,,,,,,,72.7,,,75.3,0,0,0,0,0,3,37,21,1
Michael McCormick,149406,LB,LEHIGH,13,2,0,205,59.9,,,43.9,,,78.7,,,81.4,0,0,0,2,68,53,19,39,5
Dillon Sheehan,149407,ED,LEHIGH,13,0,0,205,59.1,,,,,,60.0,,,67.4,0,0,0,17,0,0,45,2,1
Christian Curatolo,149408,T,LEHIGH,1,0,0,205,,,,,,,60.0,,,63.3,0,0,0,0,0,0,1,0,0
Harrison Jenkins,149412,S,LEHIGH,11,0,0,205,,,,,,,62.6,,,74.6,1,0,0,0,57,20,0,7,0
Logan Jones,149414,S,SCAR STATE,11,0,0,290,59.8,,,,,,65.7,,,66.1,0,0,0,27,8,0,0,5,1
Kevin Gillis,149417,DI,HOLY CROSS,3,0,0,181,58.9,,,,,,58.9,,,64.3,0,0,0,6,0,0,0,0,0
Justin Shorter,149419,WR,HOLY CROSS,12,0,0,181,,,,59.9,,,61.6,55.1,,67.8,0,0,0,0,0,1,0,50,0
Joseph Townsend,149420,ED,HOLY CROSS,3,0,0,181,59.2,,,,,,59.6,,,27.9,0,1,0,10,0,0,0,14,0
Curtis Harris-Lopez,149421,S,HOLY CROSS,11,0,0,181,60.4,,,76.9,,,59.7,,,66.0,0,0,0,36,0,24,7,0,0
Ryan Ruane,149422,CB,HOLY CROSS,12,1,1,181,59.9,,,,,,64.5,,,34.6,1,1,0,49,64,32,0,36,5
Dorian Rawls,149423,CB,HOLY CROSS,9,0,0,181,59.8,,,,,,64.8,,,76.8,2,0,0,17,26,12,15,12,3
Jacob Petersen,149424,TE,HOLY CROSS,12,0,0,181,,,,,,,64.2,,,29.9,0,1,0,0,0,1,53,0,2
Cam McNair,149426,T,HOLY CROSS,12,0,0,181,,,74.2,,,,64.6,,,65.9,0,0,57,0,0,0,0,0,0
Joshua Williams,149427,DI,HOLY CROSS,1,0,0,181,58.8,,,,,,58.7,,,63.9,0,0,0,7,0,0,0,0,0
Jake Jarmolowich,149428,S,HOLY CROSS,11,1,0,181,59.9,,,,,,70.8,,,69.1,0,0,0,44,57,0,1,0,2
Frankie Monte,149429,LB,HOLY CROSS,11,0,0,181,59.5,,,,,,59.6,,,64.0,0,0,0,43,0,0,0,0,0
Jack Norris,149431,K,HOLY CROSS,12,0,0,181,,,66.8,,,,63.4,,44.4,72.3,1,0,57,0,0,0,52,0,0
Brandon Cox,149433,CB,HOLY CROSS,5,0,0,181,,,,,,,62.1,,,72.0,0,0,0,0,2,20,0,2,0
Damon Donalds,149435,DI,HOLY CROSS,5,0,0,181,88.4,,,,,,90.8,,,65.3,0,0,0,16,0,0,0,0,0
Luke Wooten,149438,WR,BUTLER,12,2,0,127,,,,,,,62.3,62.6,,69.6,1,0,0,0,70,4,0,14,1
Joey Audia,149440,WR,BUTLER,12,0,0,127,,,,69.6,,,60.4,66.0,,67.5,0,0,0,0,2,44,0,49,0
Adam Dolan,149443,T,BUTLER,12,0,0,127,,,76.7,,,,66.2,,,77.0,0,0,69,0,0,0,0,0,0
Cameron Heald,149444,TE,BUTLER,12,0,0,127,,,,61.8,,,63.9,,,70.5,0,0,0,0,0,44,30,0,1
Thomas Brown,149445,WR,NC A&T,12,0,0,246,,,,,,,61.3,,,74.8,0,0,0,0,2,85,0,16,0
Adam Cipriano,149447,CB,BUTLER,11,5,0,127,59.9,,,,,,75.8,,,84.2,3,0,0,20,72,34,26,38,6
Nick Bafia,149451,S,BUTLER,9,0,0,127,59.9,,,,,,62.3,,,82.1,0,0,0,22,0,2,18,7,0
Adam Sturtz,149452,LB,BUTLER,11,0,0,127,59.6,,,,,,63.2,,,78.2,0,0,0,30,3,0,30,10,1
Brayton Spetter,149453,LB,BUTLER,12,0,0,127,59.9,,,,,,79.5,,,84.1,0,0,0,5,75,42,31,44,7
Danny Orgler,149454,ED,BUTLER,7,0,0,127,59.3,,,,,,61.7,,,72.8,0,0,0,7,0,0,0,4,0
