player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Reggie Branch II,150071,HB,TXAMEA,11,63,26,11,55.0,235,0,427,1,5,26,320,199.3,17,20,1139,2,20,48.7,73.6,83.7,,60.5,69.0,75.6,53.2,33,0,76,16,76,115,0,0,17,79,5,427,320,5.08,6.8,1.0,43
Ian Wheeler,102419,HB,HOWARD,11,63,23,5,28.2,94,0,333,1,3,23,215,123.2,11,21,184,1,28,69.1,75.4,82.3,,33.3,59.4,79.1,67.3,24,0,86,9,88,129,0,0,10,72,3,333,215,3.41,5.3,0.98,33
Jordan DeLucia,148658,HB,BROWN,9,62,1,2,24.3,66,1,272,1,5,1,127,14.6,6,15,123,2,18,48.9,62.9,81.8,,58.6,70.4,62.1,43.4,50,2,161,22,97,75,0,0,26,84,2,272,127,2.05,4.4,1.66,43
Zaythan Hill,109123,HB,LEHIGH,8,62,19,1,25.4,60,0,236,1,3,19,237,120.1,4,12,205,0,27,83.9,68.7,80.8,,57.5,64.9,69.7,50.8,60,0,117,8,73,73,0,0,11,70,1,236,237,3.82,3.8,1.6,35
Shedeur Sanders,131396,QB,JACKSON ST,13,62,19,0,0.0,0,0,4,0,0,0,6,0.0,13,19,194,7,1,58.6,83.7,82.9,83.7,,56.8,58.9,60.1,42,2,0,0,0,316,369,54,0,8,6,373,216,3.48,6.0,,0
Ron Wiggins,125380,HB,JVILLE ST,9,62,19,7,52.1,244,0,468,1,0,19,235,109.1,14,24,196,0,12,83.9,90.7,79.3,,80.1,69.4,89.6,60.1,83,0,63,4,28,91,0,0,6,66,4,468,235,3.79,7.5,2.25,50
Tommy Schuster,108954,QB,N DAKOTA,12,62,5,0,0.0,0,0,-28,0,0,0,6,0.0,5,17,249,8,1,60.8,79.2,88.8,77.4,,84.3,63.5,60.1,26,1,9,1,2,292,206,36,1,27,2,178,43,0.69,2.9,4.5,5
Draylen Ellis,121346,QB,TENN STATE,10,62,10,6,58.6,180,0,280,0,0,7,152,35.2,11,19,308,6,32,67.4,67.4,77.8,62.8,,,69.9,60.0,50,5,0,0,0,288,27,7,0,55,4,307,176,2.84,5.0,,18
Lamagea McDowell,122306,HB,CAMPBELL,10,62,9,4,31.9,96,0,301,0,0,9,189,44.3,8,20,131,0,41,84.1,78.7,82.0,,71.0,52.5,76.9,62.1,34,0,0,0,18,80,0,0,0,62,6,301,189,3.05,4.9,0.0,21
Lan Larison,142157,HB,UC DAVIS,11,62,15,7,52.7,247,0,456,1,3,14,259,83.0,11,24,322,0,38,84.3,81.4,85.3,48.8,74.1,83.1,80.1,56.1,75,0,334,26,119,132,13,1,35,87,4,469,263,4.24,7.6,2.81,20
Paxton DeLaurent,159618,QB,SE MO ST,10,62,12,1,4.7,17,0,127,0,0,3,74,19.8,16,26,293,8,17,29.0,79.4,88.1,77.6,,59.9,65.4,60.0,24,0,1,1,0,255,231,29,1,34,3,358,222,3.58,5.8,,10
Nic Baker,87541,QB,S ILLINOIS,11,61,15,2,19.5,49,0,66,0,0,6,38,20.9,6,18,295,3,6,68.2,70.3,88.9,70.9,81.4,55.4,55.8,61.1,29,1,0,0,2,293,185,28,0,33,2,251,169,2.77,4.1,0.0,4
Isaiah Smith,138255,HB,N DAKOTA,12,61,15,7,54.4,209,0,384,1,2,15,224,72.6,11,15,249,1,16,67.3,74.3,83.7,,40.6,73.9,76.2,80.8,63,0,321,25,160,89,0,0,32,86,3,384,224,3.67,6.3,2.01,42
Maurice Washington,83720,HB,GRAMBLING,9,61,24,9,68.5,400,0,584,1,5,24,231,142.6,16,20,177,0,40,84.4,87.3,82.3,74.6,49.2,64.7,91.9,57.8,75,0,87,16,89,74,0,0,21,77,7,584,231,3.79,9.6,0.98,20
Dematrius Davis Jr.,146660,QB,ALABAMA ST,9,61,19,2,16.1,53,0,153,0,0,8,100,47.6,17,16,105,14,22,25.1,63.1,73.3,54.9,62.2,42.6,73.5,60.0,38,3,0,0,4,235,177,20,0,41,2,330,191,3.13,5.4,0.0,10
Quincy Watson,105592,HB,DELAWARE,12,61,14,4,26.8,82,0,306,0,0,14,159,59.8,9,16,151,0,9,83.6,72.9,81.4,,17.1,48.8,79.2,63.9,26,0,0,0,78,80,0,0,1,61,1,306,159,2.61,5.0,0.0,50
Floyd Chalk,167095,HB,GRAMBLING,10,61,34,7,56.9,214,0,376,1,4,34,271,259.7,10,15,177,1,31,63.8,77.8,80.5,,47.7,52.2,80.4,57.1,44,0,20,4,50,70,0,0,7,65,1,376,271,4.44,6.2,0.4,30
RJ Martinez,147690,QB,N ARIZONA,11,61,7,0,0.0,0,0,70,0,0,5,57,14.4,5,27,252,8,5,53.3,89.7,73.0,84.6,,77.3,78.9,60.2,14,4,-4,1,4,311,99,17,1,45,8,169,71,1.16,2.8,-1.0,5
Sone Ntoh,109136,HB,HARVARD,8,61,3,1,7.5,17,0,228,1,2,3,155,20.2,2,9,179,0,42,83.9,71.1,81.0,,78.8,50.5,71.9,57.9,17,0,26,2,45,70,0,0,3,63,0,228,155,2.54,3.7,0.58,19
Lucas Johnson,40551,QB,MONTANA,12,61,7,2,16.1,63,0,132,0,0,2,47,7.3,13,25,232,7,19,37.0,76.1,77.6,74.4,81.4,57.5,65.4,60.0,37,2,0,0,2,261,260,25,0,36,8,392,178,2.92,6.4,0.0,10
Quasean Holmes,159507,HB,ST FRANCIS,8,60,18,8,60.0,287,0,478,0,0,18,349,161.1,13,17,299,0,28,84.0,79.5,82.9,,51.5,67.2,79.6,56.6,75,0,48,5,45,77,0,0,6,65,5,478,349,5.82,8.0,1.07,32
Gary Quarles,78641,HB,ALAB A&M,4,60,10,0,0.0,0,0,181,0,2,10,125,38.5,7,10,104,0,28,83.5,72.7,81.2,,59.4,69.0,72.9,56.2,14,0,38,5,70,69,0,0,7,65,2,181,125,2.08,3.0,0.54,25
Tyrece Nick,78495,QB,SCAR STATE,10,60,19,4,31.7,84,0,215,1,0,14,145,56.6,12,18,290,2,13,67.5,67.2,60.4,52.8,68.8,65.6,73.0,61.2,24,1,32,8,25,148,50,4,13,64,4,265,170,2.83,4.4,1.28,25
Preston Hutchinson,60370,QB,CHATTNOOGA,11,60,22,3,24.3,63,0,96,0,0,8,58,35.8,14,20,137,9,12,47.4,78.4,70.0,79.1,62.2,,58.6,60.0,26,2,0,0,0,356,163,24,0,36,6,259,180,3.0,4.3,,12
Freddie Brock IV,142276,HB,MAINE,10,60,15,2,20.5,53,0,258,1,3,15,184,75.6,6,13,212,0,21,83.5,70.6,82.6,,62.8,55.2,76.9,56.5,33,0,88,13,119,79,0,0,17,73,2,258,184,3.07,4.3,0.74,38
Ludovick Choquette,141913,HB,W ILLINOIS,9,59,9,0,0.0,0,0,168,2,3,9,156,46.0,2,10,345,1,37,64.3,60.3,84.2,,38.3,55.2,63.7,59.0,14,0,57,10,100,94,0,0,12,69,0,168,156,2.64,2.8,0.57,17
Santee Marshall,143768,HB,JACKSON ST,13,59,20,6,49.2,188,0,382,1,3,20,250,133.5,9,14,194,3,16,28.9,66.3,16.3,,60.0,59.9,70.4,51.8,91,1,71,14,106,62,0,0,17,73,1,382,250,4.24,6.5,0.67,41
Mark McCurdy,139204,TE,DAVIDSON,12,59,2,5,45.1,213,0,472,0,5,2,137,20.3,12,19,149,0,19,83.7,83.2,67.0,,46.3,83.2,74.1,65.8,66,1,285,21,96,377,0,0,28,80,6,472,137,2.32,8.0,2.97,26
Bernard Turner Jr.,139236,HB,DAVIDSON,10,59,7,5,50.9,174,0,342,1,0,7,240,48.3,6,16,149,0,35,83.5,75.9,82.4,,53.1,29.8,77.7,55.8,62,0,0,0,9,99,0,0,1,59,2,342,240,4.07,5.8,0.0,24
Kyeandre Magloire,121644,HB,E KENTUCKY,9,59,10,1,11.8,17,0,144,1,2,10,110,35.0,4,9,159,0,13,83.6,61.8,81.3,,33.8,55.5,63.8,67.8,17,0,49,5,80,71,0,0,9,64,2,144,110,1.86,2.4,0.61,46
Sam Llewellyn,89468,FB,CITADEL,7,59,7,2,16.7,31,0,186,1,0,7,133,26.7,2,7,139,3,23,26.6,40.2,85.0,,48.2,28.5,44.5,54.6,16,0,0,0,7,136,0,0,1,59,0,186,133,2.25,3.2,0.0,3
Brandon Marshall,105605,HB,MERCER,11,59,12,6,49.0,187,0,382,0,6,12,220,93.2,10,14,219,2,35,45.9,69.4,37.9,,70.6,66.9,69.9,66.0,53,1,177,13,132,139,0,0,15,72,3,382,220,3.73,6.5,1.34,23
Anthony Purge,108845,HB,ROB MORRIS,10,59,8,2,31.0,49,0,158,1,0,8,147,31.1,2,9,277,0,15,83.3,56.4,81.4,,77.6,53.8,56.8,43.0,34,0,83,5,96,68,0,0,11,64,3,158,147,2.49,2.7,0.86,43
Johnny Crawford III,161862,WR,CITADEL,7,58,7,1,9.9,24,1,243,1,0,7,133,27.7,9,18,139,1,29,61.6,59.3,15.3,,30.3,39.5,67.2,51.3,24,1,0,0,17,153,0,0,1,58,3,243,133,2.29,4.2,0.0,2
TK Marshall,125298,HB,N DAK ST,14,58,7,4,38.6,141,0,365,0,0,7,210,41.5,8,18,250,0,43,83.5,72.6,81.7,,50.2,58.1,74.7,55.3,65,0,26,3,45,102,0,0,3,61,5,365,210,3.62,6.3,0.58,15
Chance Williams,167089,HB,GRAMBLING,9,58,12,5,39.5,92,0,233,3,5,12,174,75.0,7,15,177,0,24,83.5,74.1,81.7,,64.2,66.5,75.4,58.2,22,0,155,10,75,78,0,0,16,68,2,233,174,3.0,4.0,2.07,34
Ryan Clark,142060,HB,BRYANT,8,57,10,4,40.7,98,0,241,0,0,10,117,34.2,7,22,124,0,19,83.4,73.0,80.4,,33.6,53.5,76.6,58.0,47,0,11,3,64,73,0,0,4,60,9,241,117,2.05,4.2,0.17,38
Julian Calvez,167101,QB,GRAMBLING,10,57,10,1,7.5,27,1,56,0,0,3,29,18.0,12,15,177,6,5,28.8,51.5,17.0,49.5,,53.6,62.7,60.0,27,5,0,0,1,144,303,35,0,22,4,359,127,2.23,6.3,0.0,9
Austin Douglas,102436,HB,MERCER,8,57,24,5,45.6,175,0,384,0,1,24,237,162.4,9,17,219,1,32,62.7,88.3,81.9,,14.6,68.0,91.9,67.4,65,0,74,7,61,78,0,0,7,64,5,384,237,4.16,6.7,1.21,24
Shamenski Rucker,134742,HB,SE MO ST,10,57,3,5,40.1,116,0,289,0,0,3,116,10.3,8,11,293,0,45,83.2,64.9,2.5,,65.2,50.7,67.9,57.9,30,1,5,2,60,62,0,0,2,59,1,289,116,2.04,5.1,0.08,12
Carlos Davis,139131,QB,W CAROLINA,7,57,15,1,5.7,18,0,68,0,0,1,37,12.1,12,18,344,2,2,60.4,81.7,46.2,85.1,,,59.7,60.0,24,3,-6,1,0,175,248,40,1,18,0,316,198,3.47,5.5,,8
Mason Kaplan,149744,QB,VALPO,7,57,9,2,20.8,41,0,183,0,0,8,126,38.8,7,16,332,5,20,54.7,68.0,82.0,71.3,,56.7,58.7,60.0,21,0,0,0,1,117,14,6,0,51,3,197,149,2.61,3.5,0.0,15
Jobi Malary,103979,HB,PORTLAND,8,57,14,3,32.0,112,0,350,0,0,14,159,62.0,9,16,269,0,31,83.3,72.8,83.4,,57.2,57.0,74.8,61.8,54,0,40,6,53,96,0,0,7,63,3,350,159,2.79,6.1,0.75,19
Mike Chandler II,139371,QB,LAMAR,10,57,12,3,24.9,74,1,169,0,0,2,58,11.3,9,17,204,6,5,50.6,45.1,74.7,41.0,,60.0,59.6,60.1,32,3,0,0,1,266,128,25,0,32,3,297,132,2.32,5.2,0.0,12
JJ Davis,53540,HB,NORFOLK,7,57,4,1,28.7,39,0,136,0,4,4,104,21.8,5,9,244,0,14,83.8,58.1,80.8,,34.1,66.2,57.3,57.1,39,0,65,10,80,76,0,0,11,67,0,136,104,1.82,2.4,0.81,41
Jalen Jackson,78579,HB,VILLANOVA,4,57,22,4,20.4,68,0,334,0,0,22,245,157.6,13,22,334,0,33,83.1,78.2,0.0,,83.1,58.9,79.2,58.2,21,2,14,3,32,63,0,0,4,60,5,334,245,4.3,5.9,0.44,24
Dante Perri,143112,QB,LEHIGH,11,56,4,1,9.8,17,0,64,0,0,1,51,4.7,3,10,205,5,7,54.2,60.3,79.0,63.0,,60.0,47.6,60.0,17,5,0,0,1,274,109,23,0,33,2,173,88,1.57,3.1,0.0,5
Hunter Hays,141593,QB,IDAHO ST,8,56,15,2,12.3,41,0,145,0,0,7,92,49.7,11,18,186,6,12,50.7,69.6,72.1,63.3,,,73.6,60.0,32,2,0,0,0,192,187,20,0,36,1,332,197,3.52,5.9,,14
Donovan Jones,147958,HB,GARD-WEBB,9,55,13,3,33.5,91,0,272,1,2,13,193,81.0,9,13,171,1,27,83.0,69.3,84.3,,53.0,66.8,70.0,56.4,37,1,84,10,82,78,0,0,14,65,3,272,193,3.51,4.9,1.02,28
Joshua Carter,97142,HB,E KENTUCKY,7,55,16,3,42.8,130,0,304,1,1,16,201,98.6,6,14,159,1,6,62.3,66.7,81.0,,31.1,58.4,69.4,60.2,69,0,66,8,71,67,0,0,10,63,3,304,201,3.65,5.5,0.93,49
Jonathan DeBique,109202,HB,LIUSHAR,8,55,13,1,14.1,31,0,220,0,1,13,152,63.4,7,10,1298,1,19,62.0,60.9,82.4,,84.1,58.5,60.1,55.6,31,0,29,6,79,85,0,0,8,61,1,220,152,2.76,4.0,0.37,35
Khory Spruill,63241,HB,DELAWARE,13,55,9,1,7.6,16,0,210,0,0,9,153,43.9,5,14,151,0,8,82.9,77.2,80.6,,75.5,56.4,77.7,55.7,16,0,11,2,35,77,0,0,2,57,2,210,153,2.78,3.8,0.31,47
Dante Casciola,149521,QB,DAYTON,5,55,6,2,14.6,41,0,71,0,0,0,30,0.0,8,13,150,3,7,69.0,69.4,83.6,63.8,,,68.9,60.0,25,0,-1,1,0,140,210,30,1,26,2,281,153,2.78,5.1,,11
Fred Payton,82102,QB,MERCER,11,55,6,2,16.3,35,0,92,0,0,3,80,18.0,9,12,219,13,19,30.0,91.7,60.8,93.1,62.2,54.3,49.7,60.1,20,3,-10,1,1,337,123,19,1,37,1,215,136,2.47,3.9,-10.0,7
Ian Corwin,109017,QB,DRAKE,8,55,10,1,5.1,18,0,82,0,0,1,35,7.6,13,16,153,6,13,36.5,58.0,86.4,55.5,,55.4,62.2,60.1,37,0,2,1,2,188,268,34,2,22,1,350,140,2.55,6.4,1.0,1
Skyler Perry,82082,QB,ARKAPB,9,55,8,2,15.3,43,0,148,0,0,4,74,37.8,10,15,112,5,9,63.3,58.2,86.6,55.6,,60.0,62.4,60.0,26,0,0,0,1,204,133,27,0,28,1,281,139,2.53,5.1,0.0,9
Gevani McCoy,147609,QB,IDAHO,11,54,7,0,0.0,0,0,-2,1,2,0,7,7.7,9,13,185,3,2,73.7,91.1,88.8,91.1,,42.5,67.4,60.6,17,1,14,1,4,327,235,41,2,14,3,233,66,1.22,4.3,3.5,1
Clay Bruno,141910,QB,W ILLINOIS,8,54,8,1,6.8,18,0,137,0,0,5,81,24.7,11,17,345,6,17,53.2,61.7,72.0,59.4,81.4,,63.7,60.4,18,1,-2,1,0,171,127,14,1,41,1,264,111,2.06,4.9,,4
Theo Day,83515,QB,N IOWA,11,54,5,0,0.0,0,0,32,0,0,0,12,0.0,6,17,255,6,7,44.0,93.7,88.3,93.9,,53.0,60.4,60.0,14,1,0,0,2,292,186,33,0,21,4,218,153,2.83,4.0,0.0,4
Gunner Talkington,60371,QB,E WASHGTON,10,54,8,0,0.0,0,0,12,0,0,1,22,5.0,10,16,161,4,8,52.2,81.7,88.0,80.3,,60.0,64.7,60.2,22,1,0,0,1,240,238,33,0,21,0,250,101,1.87,4.6,0.0,5
Keoua Kauhi,164075,HB,IDAHO ST,9,53,11,2,34.9,80,0,229,0,0,11,165,63.4,5,7,186,0,14,82.7,67.6,80.4,,85.7,50.8,69.3,58.1,60,0,4,1,54,71,0,0,1,54,1,229,165,3.11,4.3,0.07,39
Damashja Harris,150338,HB,LAMAR,7,53,15,1,10.8,21,0,195,0,0,15,145,76.0,4,8,204,2,20,42.9,65.0,81.0,,45.0,55.6,65.0,67.4,21,0,4,1,28,61,0,0,2,54,0,195,145,2.74,3.7,0.14,33
Reece Udinski,60592,QB,RICHMOND,13,53,6,0,0.0,0,0,58,0,0,3,61,23.3,3,16,276,7,1,54.5,90.2,76.1,90.0,62.2,60.0,62.5,60.1,17,3,0,0,1,385,118,25,0,28,4,176,109,2.06,3.3,0.0,8
Nigel White,102425,HB,ILL STATE,10,53,5,2,21.4,37,0,173,1,2,5,93,19.5,4,5,188,0,23,82.8,59.0,81.5,,60.8,57.7,59.2,59.0,20,0,94,10,56,60,0,0,15,63,0,173,93,1.75,3.3,1.68,30
Isaac Seide,105610,HB,NEW HAMP,11,53,9,2,21.0,39,0,186,0,0,9,145,42.5,5,9,240,0,35,82.9,69.6,82.2,,80.5,66.3,68.7,61.4,24,0,32,5,47,78,0,0,7,58,0,186,145,2.74,3.5,0.68,18
Chris Zellous,153319,QB,HAMPTON,9,53,14,5,42.8,116,0,207,0,0,8,117,50.6,12,16,178,2,9,79.6,64.0,80.5,51.8,,,69.3,60.0,28,0,0,0,0,96,64,10,0,43,2,271,158,2.98,5.1,,13
Jalynnee McGee,143755,HB,PORTLAND,8,53,9,0,0.0,0,0,226,0,0,9,132,38.6,6,12,269,1,11,62.6,62.8,82.2,60.5,28.5,60.2,64.3,55.1,14,0,81,5,51,73,0,0,7,58,0,226,132,2.49,4.3,1.59,24
Juwon Farri,78597,HB,MONMOUTH,11,53,6,2,14.8,35,0,236,0,1,6,151,34.4,6,11,231,0,16,82.8,61.2,81.6,,46.5,54.2,62.9,69.1,20,0,30,5,97,61,0,0,5,58,2,236,151,2.85,4.5,0.31,36
Xavier Harris,86420,HB,MONTANA,12,52,14,2,30.4,80,0,263,1,2,14,147,70.7,6,13,232,1,31,63.0,67.5,84.7,,42.1,60.6,70.3,64.8,64,0,118,12,105,75,0,0,13,64,1,263,147,2.83,5.1,1.12,21
Elijah Burns,87606,HB,SO UTAH,9,52,5,2,22.1,36,0,163,1,0,5,113,17.2,5,10,298,0,24,82.5,65.4,82.9,,52.3,74.1,62.8,49.0,21,0,68,11,71,64,0,0,16,63,4,163,113,2.17,3.1,0.96,25
Isiah Childs,130284,HB,MONTANA,8,52,12,6,44.7,134,0,300,1,0,12,208,82.8,8,19,232,0,43,82.5,78.5,83.2,,24.4,62.4,81.9,55.5,43,0,43,6,62,73,0,0,7,58,4,300,208,4.0,5.8,0.69,8
Spencer Long,160049,HB,TXAMEA,10,52,11,1,33.7,69,0,205,1,3,11,181,78.6,5,11,1139,2,18,41.1,53.9,82.4,,45.6,60.4,54.3,50.4,69,0,94,10,78,102,0,0,11,62,3,205,181,3.48,3.9,1.21,30
Dylan McCaffrey,60451,QB,N COLORADO,10,52,2,2,18.4,50,0,149,0,0,2,32,5.9,7,22,253,3,8,72.9,73.6,87.7,70.9,,42.5,68.3,60.1,30,3,0,0,4,248,123,19,1,33,0,272,65,1.25,5.2,0.0,7
Jack DiPietro,143114,HB,LEHIGH,9,52,9,2,19.0,37,0,195,3,3,9,138,47.5,6,10,205,3,26,28.3,60.8,82.2,,58.9,57.0,60.6,77.4,20,0,122,15,93,63,0,0,19,67,1,195,138,2.65,3.8,1.31,24
Jordan Jackson,151249,HB,ST FRANCIS,9,51,12,2,19.5,48,0,246,0,0,12,170,78.4,10,16,299,0,23,82.4,74.7,79.9,,67.7,52.0,75.1,58.2,32,0,0,0,29,60,0,0,0,51,4,246,170,3.33,4.8,0.0,28
Jaylen Smith,142964,HB,RHODE ISLD,8,51,12,4,42.9,117,0,273,1,0,12,159,68.0,10,14,274,1,22,61.3,65.0,0.0,,82.1,32.3,70.0,62.3,50,1,33,4,40,67,0,0,6,55,3,273,159,3.12,5.4,0.83,28
Jordan Lay,160383,HB,KENNESAW,10,51,1,0,0.0,0,0,143,0,0,1,77,3.0,1,3,200,2,5,35.0,30.9,86.2,,43.2,50.8,22.2,61.1,11,0,0,0,41,171,0,0,1,51,0,143,77,1.51,2.8,0.0,1
Jamari Jones,161271,QB,MS VLY ST,6,51,17,4,27.0,86,0,114,0,0,7,74,82.9,13,13,228,8,3,23.7,41.7,64.0,37.9,,,57.0,60.0,42,3,0,0,0,115,204,26,0,25,0,318,243,4.76,6.2,,6
Noah Roper,109118,HB,DARTMOUTH,8,51,14,4,30.6,70,0,229,1,2,14,142,70.7,7,16,148,0,21,82.7,69.3,82.4,76.2,86.6,62.2,68.8,62.0,23,1,103,12,92,108,0,0,14,63,2,229,142,2.78,4.5,1.12,30
Adam Garwood,147564,HB,CAL POLY,9,51,2,1,12.9,23,0,178,1,1,2,108,10.1,5,11,129,0,38,82.6,62.5,84.0,,44.2,53.4,65.7,86.9,23,0,109,12,126,72,0,0,14,63,2,178,108,2.12,3.5,0.87,12
Connor Wisham,169024,HB,PRVIEW A&M,10,50,13,7,45.2,126,0,279,0,2,13,195,108.3,10,17,270,0,27,82.7,72.1,0.0,,85.7,59.8,72.4,57.8,23,1,17,4,24,62,0,0,6,54,1,279,195,3.9,5.6,0.71,23
Rashad Raymond,139121,HB,VA MILT IN,11,50,12,3,25.2,55,1,218,0,2,12,180,84.0,8,12,336,0,1,82.2,70.6,0.0,,73.9,66.6,72.2,58.4,21,2,72,10,66,59,0,0,11,60,1,218,180,3.6,4.4,1.09,39
Garrett Coon,147654,HB,MONTANA ST,6,50,8,5,45.2,135,0,299,0,2,8,164,57.5,8,15,233,0,10,82.3,73.6,79.7,,74.3,89.0,69.6,58.7,43,0,66,7,25,62,0,0,7,57,1,299,164,3.28,6.0,2.64,40
Tyler Wesley,162286,QB,PRESBYTERN,7,49,15,2,18.8,59,0,204,0,0,11,119,86.1,15,18,271,10,17,22.7,54.8,57.6,42.8,,54.9,72.9,60.1,30,1,0,0,3,80,109,10,0,39,3,313,153,3.12,6.4,0.0,16
Tony Muskett,142933,QB,MONMOUTH,8,49,9,0,0.0,0,0,35,0,0,1,27,13.8,13,14,231,3,3,60.3,87.7,87.3,85.0,,,71.7,61.4,27,2,0,0,0,247,283,35,0,14,1,318,138,2.82,6.5,,7
Milan Howard,83745,HB,RICHMOND,10,49,12,2,19.1,42,0,220,0,4,12,163,93.4,5,15,276,0,14,82.2,75.6,79.3,,66.0,74.5,74.2,54.4,24,0,59,8,49,56,0,0,8,57,2,220,163,3.33,4.5,1.2,33
Kevon King,164728,HB,NORFOLK,9,49,15,4,47.3,123,1,260,0,2,15,165,112.2,6,9,244,0,16,82.5,69.0,0.0,,24.8,60.2,71.9,57.9,57,1,8,2,35,68,0,0,2,51,1,260,165,3.37,5.3,0.23,32
Kaderris Roberts,149713,HB,STETSON,9,49,9,7,60.8,208,0,342,0,4,9,206,88.2,11,11,302,2,15,40.7,63.0,81.1,,16.2,74.4,63.6,48.7,43,0,77,13,86,57,0,0,16,62,2,342,206,4.2,7.0,0.9,31
Christian Galvan,131895,HB,DRAKE,10,49,6,0,0.0,0,0,125,0,0,6,99,24.7,0,9,153,0,43,82.0,56.9,83.9,,38.9,51.1,59.4,59.4,9,0,0,0,56,51,0,0,3,49,1,125,99,2.02,2.6,0.0,5
Otto Kuhns,138014,QB,NORFOLK,9,48,12,2,12.9,37,1,121,0,0,4,60,28.5,11,16,244,6,5,42.0,55.7,45.5,54.1,,,62.9,60.0,33,5,0,0,0,179,165,19,0,29,5,286,127,2.65,6.0,,16
Ty'son Edwards,148715,HB,COLUMBIA,9,48,5,2,22.5,47,0,209,0,0,5,122,25.4,3,19,145,3,19,36.0,67.4,80.4,54.8,55.1,52.0,70.2,60.2,29,0,16,2,55,60,0,0,4,50,3,209,122,2.54,4.4,0.29,27
Keegan Shoemaker,108983,QB,SM HOUSTON,7,47,8,5,38.8,112,0,153,0,0,6,111,54.4,11,16,281,2,16,60.8,73.1,85.3,66.1,,,77.3,60.0,42,2,0,0,0,173,136,12,0,35,2,289,147,3.13,6.1,,12
Cole Doyle,159501,QB,ST FRANCIS,11,47,6,3,23.8,81,0,162,0,0,2,42,13.4,12,17,299,2,19,60.3,88.0,35.5,87.5,,,70.1,60.0,34,5,0,0,0,211,178,22,0,25,1,340,96,2.04,7.2,,4
Luca Stanzani,159449,QB,LIUSHAR,8,47,5,3,29.8,67,0,128,0,0,2,71,13.9,8,11,1298,3,14,57.0,76.7,51.4,77.9,,,62.9,60.4,32,3,0,0,0,162,97,15,0,32,2,225,97,2.06,4.8,,6
Kolbe Burrell,130401,HB,NWSTATE,9,47,12,0,0.0,0,0,159,2,0,12,129,61.0,4,8,257,1,12,59.8,61.2,80.8,,47.8,46.8,66.0,58.8,12,0,24,7,86,65,0,0,11,54,2,159,129,2.74,3.4,0.28,35
Jonah O'Brien,104758,QB,E ILLINOIS,8,46,12,1,11.1,22,0,105,0,0,2,48,11.4,6,16,158,4,3,44.4,62.0,67.5,58.3,62.2,60.0,65.6,60.0,22,2,0,0,1,150,94,17,0,29,5,199,133,2.89,4.3,0.0,14
Micah Smith,88654,HB,E WASHGTON,8,46,7,2,34.1,84,0,246,0,1,7,85,29.0,6,9,161,2,30,34.4,60.8,0.0,,84.2,55.9,62.6,58.1,56,1,27,5,62,56,0,0,7,51,2,246,85,1.85,5.3,0.44,16
Kevin Harris,154773,HB,TEXAS STHN,10,46,10,2,23.3,47,0,202,0,0,10,129,58.4,6,14,313,0,15,82.0,68.3,79.5,,19.6,59.8,70.8,56.7,26,0,25,2,25,74,0,0,2,48,3,202,129,2.8,4.4,1.0,31
Janiero Crankfield,147956,HB,GARD-WEBB,11,46,9,4,31.5,74,0,235,0,6,9,96,54.9,6,13,171,2,19,26.9,61.3,12.8,,71.4,59.5,64.0,46.7,21,1,63,11,92,63,0,0,16,57,3,235,96,2.09,5.1,0.68,27
Daniel Britt,143736,QB,MONTANA,5,46,11,1,9.3,18,0,82,0,0,7,50,34.2,10,13,232,0,21,77.9,71.9,79.5,67.0,,,67.7,60.0,22,0,0,0,0,70,112,14,0,32,1,194,134,2.91,4.2,,3
Pha'leak Brown,102427,HB,ILL STATE,10,46,3,1,9.4,15,0,160,1,1,3,90,13.3,3,7,188,0,10,82.0,62.8,81.5,,54.0,58.1,64.5,58.9,15,0,41,13,69,58,0,0,17,59,0,160,90,1.96,3.5,0.59,33
Will McElvain,88639,QB,CENT ARK,11,46,5,0,0.0,0,0,10,0,0,0,15,0.0,7,9,132,8,2,43.1,67.8,59.2,70.6,81.4,53.6,51.0,60.2,16,3,0,0,1,290,117,23,0,23,2,127,70,1.52,2.8,0.0,5
Kris Jackson,78574,HB,WEBER ST,10,46,4,3,41.5,81,0,195,0,0,4,89,16.8,3,15,342,0,35,81.9,66.7,81.9,,66.6,52.2,67.7,54.3,37,0,0,0,26,65,0,0,2,46,4,195,89,1.93,4.2,0.0,11
Ryan Ingram,139148,HB,WOFFORD,4,46,11,2,24.6,49,0,199,0,0,11,149,72.7,6,8,350,0,9,81.7,69.5,79.2,,49.2,76.7,67.5,57.9,28,0,20,3,31,53,0,0,4,49,4,199,149,3.24,4.3,0.65,37
