player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Kase Harris,139189,G,DAVIDSON,9,100.0,1,149,62.4,59.2,61.4,0,1,71,100.0,100.0,97.9,1,2,1,225,0,129,0,225,75,75,96,0,150,0
Tim Patrick Jr.,84481,WR,SO UTAH,11,42.7,0,298,59.9,,68.5,0,0,0,0.0,0.0,,2,0,0,224,0,0,0,525,0,300,0,0,224,0
Paul Woods,84391,WR,HAMPTON,10,56.7,0,178,68.0,,58.1,0,0,0,0.0,0.0,,1,0,0,224,0,0,0,395,0,171,0,0,224,0
Kyle Hess,165075,G,STHLSK,6,100.0,1,1470,52.8,53.7,53.1,2,7,114,100.0,100.0,96.1,2,9,0,224,0,224,0,224,120,120,0,0,104,0
Zack Annexstad,83516,QB,ILL STATE,9,37.5,0,188,82.4,81.4,60.0,0,0,1,0.3,0.6,100.0,2,0,0,224,0,0,0,597,2,361,0,0,222,0
Liam Mchale,109417,TE,SAN DIEGO,8,52.8,1,283,50.1,49.9,62.1,0,1,33,15.1,16.0,98.5,6,1,0,223,0,0,2,422,38,237,0,0,185,304
Caleb Chapman,84441,WR,INCAR WORD,10,43.1,0,189,71.0,,75.0,0,0,0,0.0,0.0,,2,0,0,223,0,0,0,518,0,295,0,0,223,2
Graeson Underwood,123202,QB,CITADEL,11,40.6,0,139,50.8,62.2,60.0,0,0,1,0.4,0.4,100.0,2,0,0,223,0,0,0,549,1,257,0,0,222,0
Monterio Hunt,61410,WR,ALCORN ST,11,41.4,1,107,66.9,66.7,54.0,0,0,1,0.3,0.3,100.0,2,0,0,223,0,0,0,538,1,316,0,1,222,0
Samuel Albee,172672,TE,MERCER,13,56.2,1,219,48.3,53.9,61.1,0,1,31,15.8,16.7,98.4,5,1,0,223,0,0,3,397,35,209,0,4,188,344
Ellis Adams,104742,G,TENN TECH,4,100.0,0,309,56.0,25.8,61.8,0,4,119,100.0,100.0,98.3,0,4,0,223,0,219,0,223,125,125,0,4,98,0
Brandon Jimenez,102525,WR,VALPO,11,40.4,2,332,56.8,,58.7,0,0,0,0.0,0.0,,4,0,0,222,0,0,0,549,0,327,0,0,222,2
Trenton Gillison,66276,TE,TENN STATE,11,63.2,0,308,41.7,72.4,42.7,0,1,32,20.4,22.3,98.4,4,1,0,222,0,1,0,351,37,166,0,1,185,266
Michael Terry,165358,G,STETSON,6,100.0,0,302,47.9,46.0,45.1,0,8,119,100.0,100.0,95.8,0,9,1,222,0,222,0,222,124,124,0,0,98,0
Remiello Thomas,155918,TE,MS VLY ST,11,74.7,0,228,33.3,48.9,36.5,0,2,36,34.6,33.6,97.2,1,2,0,222,0,0,2,297,38,113,0,0,184,199
Richie Pinomi,73589,G,GEORGETOWN,4,100.0,1,172,56.9,72.0,54.0,1,1,144,100.0,100.0,99.3,2,2,0,221,0,0,0,221,153,153,221,0,68,0
William Kakavitsas,99642,WR,CHARLES SO,11,48.4,0,135,68.5,,59.5,0,0,0,0.0,0.0,,0,0,0,221,0,0,0,457,0,236,0,0,221,0
Malakai Anthony,142524,QB,MERRIMACK,7,58.8,0,385,60.6,,60.1,0,0,0,0.0,0.0,,3,0,0,221,0,0,0,376,0,125,0,0,221,0
Jaivian Lofton,123884,WR,UTAHTC,11,33.2,0,1285,54.9,,65.1,0,0,0,0.0,0.0,,0,0,0,220,0,0,0,663,0,443,0,0,220,2
Jackson Willette,149677,TE,MARIST,11,59.8,0,213,52.8,59.6,54.9,0,0,46,24.5,24.9,100.0,4,0,0,220,0,0,2,368,49,197,0,6,171,312
Jake Willcox,148649,QB,BROWN,10,28.8,0,123,75.6,,60.4,0,0,0,0.0,0.0,,3,0,0,220,0,0,0,764,0,522,0,0,220,3
Jordan Bonner,84382,WR,ELON,11,42.9,0,162,67.1,,61.2,0,0,0,0.0,0.0,,1,0,0,219,0,0,0,510,0,291,0,0,219,0
Connor Kennedy,143110,WR,LEHIGH,11,37.7,1,205,65.0,63.1,53.3,0,0,1,0.3,0.3,100.0,5,0,0,219,0,0,0,581,1,361,0,0,218,1
Collin Wright,164321,G,N ALABAMA,6,99.5,0,389,53.0,70.0,48.4,0,4,114,99.1,99.2,98.2,1,4,0,219,40,177,0,220,124,125,0,2,95,1
Brock Bagozzi,149648,QB,MARIST,9,39.6,0,213,65.1,,60.0,0,0,0,0.0,0.0,,2,0,0,218,0,0,0,550,0,318,0,0,218,0
Censere Lee,166543,WR,W CAROLINA,10,41.3,1,344,71.3,,73.1,0,0,0,0.0,0.0,,2,0,0,217,0,0,0,525,0,308,0,0,217,0
Cooper Barkate,159333,WR,HARVARD,9,47.9,0,179,77.8,,61.4,0,0,0,0.0,0.0,,2,0,0,217,0,0,0,453,0,227,0,0,217,0
Quincy Brown,144698,WR,NICHOLLS,10,44.3,0,243,61.7,,54.0,0,0,0,0.0,0.0,,4,0,0,217,0,0,0,490,0,273,0,0,217,0
Carter Moses,164523,TE,ALBANY,14,78.3,0,106,54.8,65.9,53.2,0,1,25,30.5,31.0,98.0,2,1,0,217,0,0,0,277,27,87,0,0,190,241
Ethan Newman,173798,G,KENNESAW,4,100.0,0,200,60.9,74.4,57.7,0,1,80,100.0,100.0,98.1,0,2,1,217,0,104,0,217,80,80,113,0,137,0
Daniel Thompson IV,105709,WR,TOWSON,11,41.4,0,317,50.8,,49.6,0,0,0,0.0,0.0,,4,0,0,216,0,0,0,522,0,306,0,0,216,0
Ashanti Caviness,147991,TE,MONMOUTH,11,75.0,0,231,33.9,64.8,39.0,0,1,21,23.1,23.4,97.6,1,1,0,216,0,0,0,288,22,94,0,0,194,281
William Enneking,109365,TE,BUTLER,10,63.9,0,127,50.3,63.4,50.3,0,1,33,22.3,22.8,98.5,0,1,0,216,0,0,2,338,36,158,0,0,180,264
Antonio Jones,167083,WR,GRAMBLING,11,43.3,0,177,70.6,,74.5,0,0,0,0.0,0.0,,4,0,0,215,0,0,0,497,0,281,0,0,215,0
Rickie Johnson,73804,WR,UTAHTC,11,34.2,0,1285,78.6,,66.7,0,0,0,0.0,0.0,,1,0,0,215,0,0,0,629,0,414,0,0,215,0
Lawton Rikel,103963,WR,STF AUSTIN,10,38.7,0,301,62.8,,57.6,0,0,0,0.0,0.0,,0,0,0,215,0,0,0,555,0,340,0,0,215,1
Jourdan Townsend,105717,WR,DELAWARE,13,35.0,0,151,66.1,,65.6,0,0,0,0.0,0.0,,0,0,0,215,0,0,0,615,0,400,0,0,215,3
Connor Briggs,141877,TE,SE LA,10,80.8,0,294,63.2,46.4,73.6,1,1,57,54.3,53.2,98.2,0,2,0,215,0,0,0,266,58,109,0,0,157,232
Maxwell Freeman,164664,G,PENN,10,100.0,0,267,66.8,71.8,64.6,0,1,126,100.0,100.0,99.6,0,1,0,214,0,0,0,214,132,132,214,0,82,0
Eli Mirza,171752,WR,E ILLINOIS,11,35.8,1,158,72.0,62.1,56.2,0,0,1,0.3,0.3,100.0,4,0,0,214,0,0,0,598,1,380,0,0,213,2
Jalen Coker,143068,WR,HOLY CROSS,11,40.9,0,181,89.8,,63.3,0,0,0,0.0,0.0,,5,0,0,214,0,0,0,523,0,308,0,0,214,3
Matt Grossman,164610,G,STNY BROOK,5,100.0,0,303,47.8,58.2,42.2,0,1,113,100.0,100.0,98.7,0,2,1,214,0,28,0,214,117,117,186,0,97,0
Carson Kent,160382,TE,KENNESAW,8,68.9,0,200,73.0,74.8,70.3,0,0,18,15.8,15.8,100.0,3,0,0,213,0,0,0,309,18,114,0,0,195,295
JJ Evans,123983,WR,N ALABAMA,11,38.4,0,389,52.9,,54.9,0,0,0,0.0,0.0,,0,0,0,213,0,0,0,554,0,340,0,0,213,0
Jake Coleman,149504,WR,DAYTON,10,43.2,0,150,64.7,,56.8,0,0,0,0.0,0.0,,1,0,0,213,0,0,0,493,0,280,0,0,213,0
Matt Robbert,148749,TE,CORNELL,7,48.3,0,147,47.2,71.9,41.8,0,0,20,8.3,8.4,100.0,0,0,0,213,0,0,0,441,21,249,0,1,192,260
Matthew Downing,82120,QB,ELON,10,41.7,0,162,76.1,,60.2,0,0,0,0.0,0.0,,2,0,0,212,0,0,0,508,0,280,0,0,212,0
Treveyon Pratt,84405,WR,MORGAN ST,10,47.1,1,235,66.4,,53.7,0,0,0,0.0,0.0,,4,0,0,212,0,0,0,450,0,238,0,0,212,0
Caden Jumper,146471,TE,MURRAY ST,11,81.5,1,236,43.9,78.2,45.7,0,0,29,40.3,39.2,100.0,2,0,0,212,0,0,0,260,31,79,0,2,181,208
Ryan Schwendeman,160594,TE,S ILLINOIS,12,54.5,0,295,46.0,70.6,54.9,0,1,30,15.2,15.7,98.3,2,1,0,212,0,0,0,389,33,210,0,0,179,305
Jaden Smith,150262,WR,E KENTUCKY,11,31.7,0,159,74.6,,67.8,0,0,0,0.0,0.0,,0,0,0,212,0,0,0,669,0,456,0,0,212,3
Jaden Allen,149305,TE,FORDHAM,11,53.3,0,168,50.1,59.2,51.1,0,1,36,17.1,18.1,98.6,0,1,0,212,0,0,0,398,41,227,0,0,171,151
Romon Copeland,153292,WR,HAMPTON,11,49.4,0,178,74.9,,62.5,0,0,0,0.0,0.0,,1,0,0,211,0,0,0,427,0,215,0,0,211,1
Kylon Harris,164101,WR,STF AUSTIN,11,35.9,0,301,73.3,76.2,57.0,0,0,2,0.6,0.5,100.0,0,0,0,211,0,0,0,588,2,377,0,0,209,3
Paul Marsh,153965,WR,CENT CT ST,10,52.8,0,133,56.0,,61.6,0,0,0,0.0,0.0,,1,0,0,211,0,0,0,400,0,189,0,0,211,0
Ryan Flournoy,159617,WR,SE MO ST,9,38.7,0,293,82.1,,67.3,0,0,0,0.0,0.0,,5,0,0,211,0,0,0,545,0,330,0,0,211,0
Kekoa Visperas,147588,QB,E WASHGTON,10,30.2,0,161,77.2,,60.6,0,0,0,0.0,0.0,,0,0,0,211,0,0,0,698,0,442,0,0,211,0
Brian Maurer,99123,QB,STF AUSTIN,10,32.9,0,301,64.1,,60.1,0,0,0,0.0,0.0,,3,0,0,210,0,0,0,638,0,386,0,0,210,0
Isaac House,143188,G,DRAKE,10,100.0,0,153,43.3,45.7,40.8,2,7,122,100.0,100.0,96.3,1,9,0,210,0,175,12,210,130,130,11,12,80,0
AlecZander McCoy,165004,T,CENT CT ST,6,100.0,0,133,57.4,52.0,57.7,1,6,97,100.0,100.0,96.4,0,7,0,209,0,0,0,209,102,102,0,209,107,0
Will Huzzie,87678,WR,E TENN ST,7,55.7,0,157,69.6,,57.3,0,0,0,0.0,0.0,,2,0,0,209,0,0,0,375,0,166,0,0,209,1
Jeremiah Pruitte,101338,TE,FL A&M,11,63.1,0,164,65.5,59.5,63.6,0,1,15,11.5,10.9,96.7,4,1,0,209,0,0,1,331,15,137,0,0,194,121
Rob McCoy,108989,QB,SACR HEART,9,43.0,0,280,60.1,,60.2,0,0,0,0.0,0.0,,2,0,0,209,0,0,0,486,0,231,0,0,209,0
Jameson Wang,148782,QB,CORNELL,10,28.8,0,147,86.0,62.2,60.1,0,0,1,0.2,0.2,100.0,3,0,0,209,0,0,0,726,1,436,0,0,208,0
Ed Gatling,102308,C,MONMOUTH,9,100.0,0,231,72.8,75.8,69.1,3,0,110,100.0,100.0,97.7,0,4,1,209,154,37,0,209,116,116,17,0,93,1
Aidan Sayin,148974,QB,PENN,10,29.4,0,267,82.9,81.4,60.1,0,0,2,0.4,0.4,100.0,4,0,0,209,0,0,0,711,2,465,0,0,207,0
Talati Polamalu,108564,G,GEORGETOWN,4,100.0,0,172,74.1,79.8,72.3,1,1,96,100.0,100.0,99.0,0,2,0,209,0,209,0,209,99,99,0,0,110,0
D'Andre Richard,150141,G,NWSTATE,3,100.0,0,257,58.5,59.0,56.6,2,3,100,100.0,100.0,96.5,2,6,1,209,0,209,0,209,106,106,0,0,103,0
TreyShun Hurry,159085,WR,WEBER ST,11,46.0,0,342,67.7,,74.0,0,0,0,0.0,0.0,,0,0,0,209,0,0,0,454,0,242,0,0,209,1
Daveno Ellington,105770,WR,BETH COOK,11,41.1,1,119,55.9,,49.8,0,0,0,0.0,0.0,,3,0,0,209,0,0,0,508,0,299,0,0,209,0
Fredrick Sturgis,75096,G,BUCKNELL,7,100.0,0,125,56.7,49.7,56.4,0,5,124,100.0,100.0,98.0,1,5,0,209,17,144,0,209,129,129,44,0,80,3
Javonte Graves-Billips,149847,WR,CITADEL,11,45.7,0,139,53.3,69.9,54.1,0,0,2,0.9,0.9,100.0,2,0,0,208,0,0,0,455,2,230,0,0,206,13
Brennan Brown,102284,TE,HOWARD,10,82.2,0,184,69.5,67.1,65.3,0,0,24,36.4,34.8,100.0,3,0,0,208,0,0,0,253,24,69,0,0,184,244
JJ Jenkins,109592,WR,COLUMBIA,10,38.6,0,145,69.7,,57.6,0,0,0,0.0,0.0,,0,0,0,208,0,0,0,539,0,331,0,0,208,1
Brandan Serrano,138358,TE,YNGTOWN ST,11,82.5,0,353,83.9,76.1,74.1,0,0,24,35.8,36.2,100.0,0,0,0,208,0,0,0,252,25,69,0,0,183,218
Doryn Smith,159275,WR,CORNELL,10,36.1,0,147,59.7,,59.9,0,0,0,0.0,0.0,,1,0,0,208,0,0,0,576,0,367,0,0,208,2
Austin York,164335,TE,E WASHGTON,11,64.3,0,161,55.0,35.5,57.0,0,2,32,22.9,22.3,96.9,0,2,0,207,0,0,0,322,33,148,0,0,174,213
Brayten Silbor,159764,QB,LEHIGH,10,36.1,0,205,62.2,,60.0,0,0,0,0.0,0.0,,1,0,0,207,0,0,0,574,0,341,0,0,207,0
Kyle Daly,150715,WR,MOREHEAD,11,35.9,0,234,64.3,,54.5,0,0,0,0.0,0.0,,1,0,0,207,0,0,0,576,0,369,0,0,207,0
Luke Bracey,159898,TE,NC CENT,12,75.8,0,247,76.3,69.0,66.8,0,1,18,22.8,21.4,97.2,0,1,0,207,0,0,3,273,18,84,0,1,189,249
Jahquan Bloomfield,84269,WR,PRVIEW A&M,10,52.7,0,270,63.5,,45.8,0,0,0,0.0,0.0,,0,0,0,207,0,0,0,393,0,184,0,0,207,0
Cade Chambers,148066,QB,INDIANA ST,8,47.5,0,191,55.6,,60.1,0,0,0,0.0,0.0,,0,0,0,207,0,0,0,436,0,222,0,0,207,0
Kaiden Bennett,147778,QB,SACRAMENTO,13,31.9,0,279,81.1,,60.0,0,0,0,0.0,0.0,,1,0,0,206,0,0,0,646,0,346,0,0,206,0
Colton Turner,142430,TE,WM & MARY,9,77.4,0,348,47.8,56.5,55.0,1,0,40,42.1,40.0,96.2,1,2,1,206,0,0,0,266,40,100,0,0,166,248
Cole Gonzales,159939,QB,W CAROLINA,10,37.1,0,344,87.2,,60.0,0,0,0,0.0,0.0,,1,0,0,206,0,0,0,555,0,326,0,0,206,0
DJ Williams,138061,QB,MURRAY ST,10,35.8,0,236,79.2,,60.0,0,0,0,0.0,0.0,,0,0,0,206,0,0,0,575,0,325,0,0,206,0
D'Ante' Cox,134756,WR,S ILLINOIS,10,37.9,0,295,65.6,46.3,55.8,0,0,0,0.0,0.0,,1,0,0,206,0,0,0,544,0,338,0,0,206,1
Troy Stiefel,60043,T,SACRAMENTO,3,100.0,0,279,64.4,68.2,59.6,0,4,110,100.0,100.0,98.2,0,4,0,206,0,0,206,206,115,115,0,0,91,0
Dorrian Moultrie,109601,WR,HAMPTON,11,55.0,0,178,62.8,,63.7,0,0,0,0.0,0.0,,1,0,0,205,0,0,0,373,0,168,0,0,205,2
Keenan Hambrick,132437,WR,ALAB A&M,9,43.2,0,104,60.4,68.3,71.4,0,0,0,0.0,0.7,,5,0,0,205,0,0,0,475,2,272,0,0,203,0
Mason Imbt,159485,G,ST FRANCIS,9,89.9,0,299,73.5,76.3,70.4,0,1,74,78.7,78.9,99.3,3,1,0,205,0,73,0,228,75,95,17,1,130,119
Cody Ruff,165110,TE,STHLSK,10,74.3,0,1470,47.7,63.6,51.7,0,0,20,24.4,23.7,95.0,2,1,1,205,0,0,0,276,22,93,0,0,183,268
Ben Huefner,165246,G,DAYTON,5,100.0,0,150,55.7,59.1,55.5,3,4,111,100.0,100.0,96.8,1,7,0,203,1,171,0,203,115,115,31,0,88,0
Dom Nankil,182292,QB,SAN DIEGO,8,44.6,0,283,71.2,,61.1,0,0,0,0.0,0.0,,3,0,0,203,0,0,0,455,0,244,0,0,203,0
Matthew Johnson,156867,T,MERCER,9,99.5,0,219,41.1,67.7,41.5,1,0,74,98.7,98.8,98.0,3,2,1,203,0,0,190,204,79,80,0,0,124,13
Xavier Gaillardetz,161245,WR,E TENN ST,9,49.4,0,157,68.0,62.1,69.4,0,0,1,0.5,0.5,100.0,0,0,0,203,0,0,0,411,1,209,0,0,202,3
Ronnie Walker Jr.,83681,HB,UTAHTC,11,47.7,0,1285,82.8,93.3,68.4,0,2,184,69.4,69.5,99.5,1,2,0,203,0,0,0,426,194,279,0,0,9,0
Charles Allen III,176963,T,STNY BROOK,4,100.0,0,303,48.9,38.1,55.3,2,4,111,100.0,100.0,97.3,1,6,0,202,0,0,202,202,117,117,0,0,85,0
Chandler Brayboy,105721,WR,ELON,11,39.5,0,162,69.7,63.8,59.8,0,0,1,0.3,0.3,100.0,0,0,0,202,0,0,0,512,1,297,0,0,201,0
Jaelin Campbell,78797,WR,INCAR WORD,9,37.1,0,189,64.0,,56.2,0,0,0,0.0,0.0,,4,0,0,202,0,0,0,545,0,339,0,0,202,0
Jevon Jackson,149110,HB,AUSTINPEAY,12,30.8,1,116,80.9,75.2,46.5,0,8,118,38.3,39.0,96.6,1,8,0,202,0,0,0,656,129,331,0,0,73,1
Malachi Taylor,147091,WR,CITADEL,11,52.2,0,139,50.9,,65.8,0,0,0,0.0,0.0,,2,0,0,202,0,0,0,387,0,185,0,0,202,0
Marqeese Dietz,155299,WR,ALBANY,15,35.8,0,106,68.6,,50.1,0,0,0,0.0,0.0,,2,0,0,202,0,0,0,565,0,362,0,0,202,2
Christian Delacruz,164440,G,PORTLAND,8,100.0,0,269,43.9,70.3,45.8,1,3,76,100.0,100.0,96.1,4,5,1,202,39,87,0,202,84,84,75,0,118,0
Leak Bryant,77936,TE,LIUSHAR,10,72.6,0,1298,57.9,72.7,58.3,0,1,28,27.5,29.0,98.2,1,1,0,201,0,0,0,277,31,107,0,0,170,202
Kyndon Fuselier,165757,WR,LAMAR,11,44.6,0,204,71.8,,69.3,0,0,0,0.0,0.0,,1,0,0,201,0,0,0,451,0,250,0,0,201,0
Quinton Ragland,105512,T,HAMPTON,7,100.0,0,178,59.7,70.1,58.8,1,3,87,100.0,100.0,97.7,3,4,0,201,0,0,0,201,93,93,0,200,108,1
TJ Demas,160232,C,FL A&M,9,100.0,0,164,58.7,78.8,55.5,0,1,80,100.0,100.0,99.4,2,1,0,201,147,19,0,201,82,82,34,0,119,0
Alex Valbuena,165157,G,TENN STATE,10,100.0,1,308,60.5,63.1,58.4,1,4,89,100.0,100.0,97.2,1,5,0,200,25,129,0,200,93,93,46,0,107,0
Jalal Dean,149210,WR,TENN TECH,11,44.0,1,309,58.6,,48.7,0,0,0,0.0,0.0,,3,0,0,200,0,0,0,455,0,254,0,0,200,1
Brett Bostad,77034,TE,SAN DIEGO,10,79.7,0,283,56.9,68.0,63.8,0,1,30,38.0,38.6,95.0,3,2,1,200,0,0,0,251,32,83,0,0,168,155
Kaedyn Odermann,148883,WR,HARVARD,10,49.0,0,179,64.1,,60.7,0,0,0,0.0,0.0,,1,0,0,200,0,0,0,408,0,209,0,0,200,0
Dayron Johnson,105006,WR,TENN STATE,11,43.6,0,308,71.8,,62.4,0,0,0,0.0,0.0,,2,0,0,200,0,0,0,459,0,259,0,0,200,0
Matt Morrissey,148177,QB,W ILLINOIS,11,29.5,0,345,71.6,65.5,60.0,0,0,1,0.2,0.2,100.0,6,0,0,200,0,0,0,679,1,440,0,0,199,0
Juice Majors,171822,WR,TENN STATE,11,45.1,0,308,60.6,,62.9,0,0,0,0.0,0.0,,0,0,0,199,0,0,0,441,0,242,0,0,199,0
Kade Verden,165779,G,LAMAR,7,100.0,0,204,50.5,27.7,53.1,1,3,92,100.0,100.0,94.6,0,7,3,199,0,39,0,199,97,97,159,0,102,0
Jeremy Johnson,109480,WR,BUTLER,11,52.9,0,127,52.6,62.1,65.2,0,0,1,0.6,0.6,100.0,1,0,0,199,0,0,0,376,1,178,0,0,198,0
Kenneth Rawls,109349,FB,N ALABAMA,11,74.0,0,389,61.6,88.3,51.5,0,0,34,34.3,32.7,100.0,2,0,0,199,0,0,3,269,34,104,0,0,165,59
Damon Stewart,156626,QB,ALABAMA ST,10,42.8,0,105,67.5,62.2,60.3,0,0,1,0.4,0.4,100.0,3,0,0,198,0,0,0,463,1,243,0,0,197,0
Jack Martens,148202,WR,S DAKOTA,12,45.4,0,291,68.9,,56.6,0,0,0,0.0,0.0,,1,0,0,198,0,0,0,436,0,238,0,0,198,0
Cole Doyle,159501,QB,ST FRANCIS,8,42.2,0,299,81.3,,60.1,0,0,0,0.0,0.0,,5,0,0,198,0,0,0,469,0,247,0,0,198,0
Derek Willits,109487,WR,DAYTON,9,48.5,1,150,64.2,,63.5,0,0,0,0.0,0.0,,1,0,0,198,0,0,0,408,0,210,0,0,198,12
Phillip Gray,159176,T,RICHMOND,12,100.0,0,276,62.9,73.3,59.4,1,2,85,100.0,100.0,98.2,1,3,0,198,0,0,108,198,89,89,9,69,109,12
Mark Mahoney,148635,TE,BROWN,10,34.4,0,123,58.2,48.0,41.7,0,1,13,3.5,3.3,96.2,0,1,0,198,0,0,1,575,13,390,0,0,185,112
Casey Case,130402,QB,STNY BROOK,9,38.9,0,303,55.2,,60.6,0,0,0,0.0,0.0,,2,0,0,197,0,0,0,507,0,303,0,0,197,0
Sam Schnee,88668,WR,N IOWA,11,35.7,0,255,87.9,,57.3,0,0,0,0.0,0.0,,0,0,0,197,0,0,0,552,0,355,0,0,197,7
Carson Persing,172060,WR,LAFAYETTE,12,48.6,0,203,65.4,,61.4,0,0,0,0.0,0.0,,0,0,0,197,0,0,0,405,0,208,0,0,197,0
Wes Rockett,109536,WR,BROWN,10,30.2,0,123,74.9,17.8,47.3,0,0,0,0.0,0.2,,0,0,0,197,0,0,0,652,1,447,0,0,196,15
Jayden Joyce,165220,T,DAVIDSON,8,100.0,0,149,55.9,35.8,63.6,1,1,58,100.0,100.0,98.3,2,2,0,196,0,0,83,196,62,62,1,112,134,0
Hallston Fergilus,161350,G,BETH COOK,9,100.0,1,119,49.7,36.0,59.4,3,5,108,100.0,100.0,95.4,4,9,1,196,0,3,0,196,117,117,180,13,79,0
Brock Adams,177619,G,DAYTON,4,100.0,0,150,53.1,76.4,47.5,0,0,79,100.0,100.0,100.0,1,0,0,196,0,194,0,196,85,85,0,0,111,0
Anthony Tocchini,147451,T,LNDNWD,5,100.0,0,949,59.6,41.9,63.8,0,7,93,100.0,100.0,95.2,0,8,1,196,12,0,179,196,96,96,0,5,100,0
Guan Price II,173956,G,HAMPTON,11,100.0,0,178,55.6,65.2,54.1,0,4,84,100.0,100.0,97.6,1,4,0,196,0,11,0,196,90,90,177,0,106,0
Noah Robinson,145352,WR,ROB MORRIS,11,34.2,0,277,75.0,50.4,54.3,0,1,4,1.1,1.1,87.5,0,1,0,195,0,0,0,571,4,379,0,0,191,2
Ty McCullouch,71780,WR,MONTANA ST,8,54.6,0,233,77.5,,65.5,0,0,0,0.0,0.0,,2,0,0,195,0,0,0,357,0,160,0,0,195,0
Emmanuel Adebi,148768,TE,CORNELL,10,78.6,0,147,47.8,51.3,42.1,0,1,20,28.6,27.4,97.5,1,1,0,195,0,0,0,248,20,73,0,0,175,200
Nathan Gaskamp,105656,TE,LAMAR,10,81.3,0,204,52.4,48.5,58.7,0,2,17,27.9,28.6,88.2,0,3,1,195,0,0,0,240,18,63,0,0,177,200
Bryson Clark,142741,TE,ALAB A&M,9,62.3,0,104,55.6,60.4,53.7,0,1,27,19.0,20.8,98.1,1,1,0,195,0,0,4,313,31,149,0,1,164,120
Izaha Jones,165763,WR,LAMAR,10,45.8,1,204,66.1,,73.1,0,0,0,0.0,0.0,,1,0,0,194,0,0,0,424,0,229,0,0,194,1
Eli Stewart,143181,FB,DRAKE,12,82.6,0,153,49.6,81.4,53.5,0,0,19,31.7,34.9,100.0,2,0,0,194,0,0,0,235,22,63,0,0,172,39
Tim Williams,78294,G,NC A&T,4,100.0,0,246,63.6,53.9,66.5,0,2,86,100.0,100.0,97.7,1,3,1,194,0,0,0,194,90,90,153,41,104,0
Nebanye Moore,167056,TE,BETH COOK,11,61.2,0,119,40.9,47.4,36.9,0,1,17,13.5,13.6,91.2,1,2,1,194,0,0,1,317,19,140,0,0,175,177
Luke Shiflett,78497,WR,FURMAN,12,45.8,1,170,61.6,,69.2,0,0,0,0.0,0.0,,3,0,0,194,0,0,0,424,0,230,0,0,194,0
Coleman Owen,104969,WR,N ARIZONA,11,41.4,0,252,78.0,,61.3,0,0,0,0.0,0.0,,1,0,0,194,0,0,0,469,0,272,0,0,194,0
Ethan Bronson,142794,G,CAL POLY,5,100.0,0,129,51.2,54.0,57.9,0,8,125,100.0,100.0,96.8,4,8,0,194,0,0,0,194,131,131,194,0,63,0
Elias Spence,104032,TE,PORTLAND,11,89.8,0,269,56.1,75.9,59.4,0,0,4,18.2,18.5,100.0,2,0,0,193,0,0,0,215,5,27,0,0,188,171
Akeem McNair,102529,WR,ALCORN ST,11,37.0,0,107,57.6,,58.0,0,0,0,0.0,0.0,,0,0,0,193,0,0,0,522,0,329,0,0,193,0
Brian Jenkins Jr.,78875,WR,PRVIEW A&M,11,47.0,0,270,62.4,,53.1,0,0,0,0.0,0.0,,1,0,0,193,0,0,0,411,0,215,0,0,193,1
Shane McLaughlin,148885,HB,HARVARD,9,38.9,0,179,86.1,54.0,60.1,1,6,98,40.7,40.7,96.4,0,7,0,193,0,0,0,496,103,253,0,0,90,0
Ryan O'Connor,155510,QB,DELAWARE,10,34.7,0,151,60.4,,60.2,0,0,0,0.0,0.0,,1,0,0,193,0,0,0,556,0,344,0,0,193,0
Jadin Jones,160098,T,TXAMEA,3,100.0,0,1139,64.2,71.7,61.5,1,3,90,100.0,100.0,96.7,2,5,1,193,0,0,193,193,97,97,0,0,96,0
Hayden Hagler,121732,TE,JACKSON ST,11,58.7,1,194,53.9,78.6,54.7,0,0,26,17.4,18.6,100.0,5,0,0,193,0,0,5,329,31,167,0,0,162,232
Brandon Porter,61528,WR,INCAR WORD,10,35.6,0,189,86.2,,52.7,0,0,0,0.0,0.0,,6,0,0,192,0,0,0,539,0,340,0,0,192,6
Takairee Kenebrew,91450,WR,N ALABAMA,10,42.5,0,389,78.1,63.4,64.5,0,0,1,0.4,0.4,100.0,0,0,0,192,0,0,0,452,1,261,0,0,191,3
Caden Dumas,109446,TE,PRINCETON,10,67.6,0,272,39.0,67.7,49.0,0,0,33,27.5,27.6,100.0,1,0,0,192,0,0,1,284,35,127,0,0,157,205
Landon Ellis,170902,WR,RICHMOND,13,41.1,0,276,56.8,,60.2,0,0,0,0.0,0.0,,1,0,0,192,0,0,0,467,0,275,0,0,192,0
Jordan Owens,164222,TE,CENT ARK,9,67.8,0,132,59.1,64.8,54.5,0,2,46,34.8,35.5,97.8,1,2,0,192,0,0,0,283,50,141,0,0,142,267
Duke Leonard,163894,G,FORDHAM,7,100.0,1,168,61.7,68.9,58.0,2,3,110,100.0,100.0,97.7,1,5,0,192,0,0,0,192,118,118,192,0,74,0
