player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Blake Bohannon,147988,WR,KENNESAW,9,14.3,0,25.0,0.0,0,5,0,12.5,1,-0.13,6,200,0,56.4,66.7,55.0,,52.3,0.0,0,1,55,0.0,0,187,0,36.0,7,99.5,186,1.1,2,46.7,28,1,98.9,185,152,53,7.6,21.7,0.82
Rahkeem Smith,161339,WR,DELWARE ST,7,14.1,1,67.9,66.7,4,6,0,5.0,1,-0.16,12,152,1,73.6,26.3,67.4,,68.9,0.0,0,3,61,0.0,0,156,0,40.3,19,94.9,148,76.9,120,87.4,28,2,22.4,35,299,159,8.4,15.7,2.02
Trevin Ewing,142282,WR,MAINE,8,9.3,6,67.9,37.5,3,8,0,5.0,1,0.32,11,212,0,73.6,74.7,72.4,,69.9,0.0,0,0,51,0.0,0,108,0,52.9,19,96.3,104,18.5,20,120.4,28,2,79.6,86,255,151,7.9,13.4,2.45
Ronnie Thomas Jr.,134318,WR,LNDNWD,10,6.4,2,53.6,0.0,0,2,0,6.3,1,-0.13,3,949,0,70.9,71.0,55.5,,54.9,0.0,0,1,20,0.0,0,212,1,43.4,15,96.7,205,62.3,132,45.1,28,0,37.7,80,89,63,4.2,5.9,0.43
Hunter Barnhart,138107,TE,TENN TECH,11,8.6,1,46.4,40.0,2,5,0,13.3,2,-0.37,10,309,0,54.2,68.7,49.5,55.3,52.1,55.6,210,0,31,20.9,79,378,8,33.9,13,75.1,284,31.0,117,78.3,28,1,10.3,39,172,81,6.2,13.2,0.61
Marcus Fulcher,104835,HB,SACRAMENTO,10,1.5,3,64.3,33.3,1,3,0,10.0,2,0.12,9,279,0,61.3,88.8,80.8,85.5,61.0,0.8,2,0,49,31.9,82,257,0,45.6,18,66.1,170,8.2,21,104.9,28,2,5.8,15,171,166,9.2,9.5,1.01
Hunter Johnson,143173,WR,DRAKE,9,11.6,2,67.9,50.0,2,4,0,9.5,2,-0.19,13,153,0,62.5,70.1,61.6,,63.2,0.0,0,0,46,0.0,0,157,1,37.7,19,96.2,151,19.7,31,101.8,28,1,80.3,126,210,54,2.8,11.1,1.39
Paul Marsh,153965,WR,CENT CT ST,10,14.2,0,42.9,40.0,2,5,0,20.0,3,-0.06,8,133,0,38.6,68.6,56.0,,55.7,0.0,0,3,30,0.0,0,189,1,43.3,12,93.7,177,16.4,31,47.6,28,2,83.6,158,172,34,2.8,14.3,0.97
Zain Zinicola,147712,WR,N COLORADO,7,14.4,1,51.9,50.0,2,4,0,17.6,3,-0.25,9,253,0,43.3,70.6,60.2,,60.9,0.0,0,0,35,0.0,0,111,0,39.8,14,97.3,108,20.7,23,76.8,27,1,79.3,88,124,34,2.4,8.9,1.15
Ian Renninger,78764,TE,ALBANY,15,4.6,1,70.4,0.0,0,3,0,9.5,2,0.16,11,106,0,62.5,70.1,56.9,70.3,52.9,86.9,324,0,30,28.7,107,373,4,45.8,19,68.6,256,10.7,40,114.1,27,2,0.8,3,186,98,5.2,9.8,0.73
Phil Lutz,173613,WR,DELAWARE,12,12.9,2,51.9,55.6,5,9,0,6.7,1,0.04,10,151,0,69.9,70.3,65.1,,64.9,0.0,0,2,34,0.0,0,158,0,46.7,14,94.9,150,7.0,11,59.6,27,1,93.0,147,213,31,2.2,15.2,1.42
Jaiden Ellis-Lahey,171468,WR,N IOWA,10,15.3,1,55.6,50.0,4,8,0,21.1,4,0.02,13,255,1,34.7,24.3,66.3,,69.4,0.0,0,0,41,0.0,0,121,2,49.2,15,97.5,118,3.3,4,101.2,27,1,96.7,117,262,44,2.9,17.5,2.22
Joshua Carter,97142,HB,E KENTUCKY,11,1.7,3,77.8,,0,0,0,12.5,3,0.09,6,159,0,54.9,53.3,75.0,23.2,60.0,0.0,0,1,39,14.9,27,181,0,50.0,21,82.9,150,0.0,0,74.1,27,0,0.0,0,148,140,6.7,7.0,0.99
Colin Chase,165302,WR,STTHOM,9,11.2,3,70.4,66.7,2,3,0,0.0,0,-0.27,13,1129,0,85.5,72.9,72.3,,71.1,0.0,0,1,41,0.0,0,108,0,33.7,19,96.3,104,30.6,33,100.1,27,2,69.4,75,195,55,2.9,10.3,1.88
Andre Crump Jr.,101352,WR,UC DAVIS,9,10.3,1,63.0,33.3,1,3,0,5.6,1,0.1,11,322,1,71.9,24.7,67.3,,67.0,0.0,0,0,30,0.0,0,91,0,41.0,17,91.2,83,2.2,2,81.1,27,0,97.8,89,172,68,4.0,10.1,2.07
Tevarrius Adams,102341,WR,ALCORN ST,11,13.0,2,55.6,66.7,2,3,0,16.7,3,0.04,9,107,0,45.4,69.9,58.2,,57.9,0.0,0,1,49,0.0,0,202,0,43.5,15,95.5,193,17.3,35,63.5,27,0,82.7,167,198,39,2.6,13.2,1.03
Isaiah Scott,164006,WR,ALABAMA ST,11,9.8,2,66.7,100.0,1,1,0,10.0,2,0.05,10,105,1,61.3,26.5,57.2,,59.4,0.0,0,1,49,0.0,0,200,1,41.8,18,96.5,193,84.5,169,103.9,27,2,15.5,31,240,122,6.8,13.3,1.24
Kevin McGuire,162316,WR,SACR HEART,11,11.3,2,63.0,0.0,0,3,0,5.6,1,-0.35,9,280,0,71.9,70.3,60.8,63.6,59.9,0.0,0,3,48,0.5,1,190,1,36.4,17,95.3,181,93.7,178,45.8,27,0,6.3,12,200,93,5.5,11.8,1.1
Daniel Haughton,159315,WR,DARTMOUTH,9,5.5,8,70.4,50.0,2,4,0,9.5,2,0.01,8,148,0,62.5,70.1,58.6,,61.0,0.0,0,0,23,0.0,0,151,2,38.1,19,97.4,147,16.6,25,87.6,27,0,83.4,126,174,152,8.0,9.2,1.18
Matthew Mahoney,155388,WR,PRINCETON,9,9.1,0,63.0,0.0,0,2,0,22.7,5,-0.05,7,272,0,31.4,69.9,51.8,,52.5,0.0,0,0,19,0.0,0,186,1,40.7,17,95.2,177,21.5,40,76.2,27,0,78.5,146,140,57,3.4,8.2,0.79
Chrysten Cochran,109556,WR,ARKAPB,10,9.8,1,48.1,40.0,4,10,0,13.3,2,-0.24,7,112,0,53.7,69.5,53.9,,53.7,0.0,0,1,30,0.0,0,227,1,33.0,13,94.7,215,7.5,17,62.7,27,1,92.5,210,153,45,3.5,11.8,0.71
Ajay Belanger,111278,TE,W CAROLINA,10,9.6,5,59.3,50.0,2,4,0,5.9,1,0.18,11,344,0,60.2,69.7,63.2,73.0,55.3,61.5,177,2,31,12.5,36,288,2,50.0,16,85.1,245,11.8,34,88.9,27,4,26.7,77,186,71,4.4,11.6,0.76
Julius Loughridge,149316,HB,FORDHAM,11,-0.1,7,85.2,0.0,0,1,0,11.5,3,0.19,10,168,0,60.5,91.1,87.7,50.7,70.6,0.0,0,0,26,33.1,122,369,1,49.0,23,62.6,231,3.0,11,119.4,27,2,2.4,9,182,187,8.1,7.9,0.79
Ian Franzoni,148643,HB,BROWN,10,2.0,5,77.8,33.3,1,3,0,4.5,1,0.0,7,123,0,75.4,66.2,63.2,57.1,74.0,0.6,1,0,30,19.9,33,166,0,43.6,21,79.5,132,4.2,7,93.2,27,0,0.0,0,172,192,9.1,8.2,1.3
Ja'Vion Griffin,148422,WR,RICHMOND,10,14.2,1,59.3,50.0,5,10,0,5.9,1,-0.18,11,276,0,71.9,69.7,65.1,,64.8,0.0,0,2,38,0.0,0,175,0,41.7,16,96.0,168,6.9,12,64.3,27,0,93.1,163,283,51,3.2,17.7,1.68
Sam Rodriguez,143206,TE,DRAKE,6,13.3,2,44.4,14.3,1,7,0,20.0,3,0.09,10,153,0,38.6,68.5,57.7,65.8,66.5,76.0,117,0,80,9.1,14,154,6,40.5,12,87.7,135,21.4,33,76.8,27,0,2.6,4,244,89,7.4,20.3,1.81
Malachi Imoh,142414,HB,WM & MARY,11,1.3,4,74.1,0.0,0,2,0,4.8,1,0.0,10,348,0,74.4,67.7,72.5,29.3,70.9,0.0,0,0,35,4.7,7,148,1,42.4,20,91.9,136,14.9,22,105.2,27,1,2.0,3,188,205,10.3,9.4,1.38
DJ Nelson,149247,TE,TENN MARTN,10,11.4,5,46.2,20.0,1,5,0,0.0,0,0.04,5,310,1,82.2,21.4,56.7,62.9,61.2,48.9,69,0,33,7.8,11,141,2,40.4,12,88.7,125,43.3,61,100.5,26,4,7.1,10,127,29,2.4,10.6,1.02
Jamar Curtis,159741,HB,LAFAYETTE,11,-1.3,2,76.9,0.0,0,1,0,13.0,3,0.27,7,203,1,53.5,80.3,81.4,63.4,58.0,0.0,0,0,27,39.7,87,219,0,47.7,20,60.3,132,5.9,13,118.1,26,2,4.6,10,164,187,9.4,8.2,1.24
Jonathan Mulatu,109124,HB,PENN,10,0.2,4,76.9,0.0,0,1,0,9.1,2,0.02,7,267,0,63.6,81.2,68.3,23.3,68.5,1.3,2,0,26,14.0,21,150,0,48.6,20,82.7,124,12.7,19,87.2,26,0,2.7,4,131,121,6.1,6.6,1.06
LJ Robinson,142545,WR,MERRIMACK,11,17.4,2,34.6,50.0,1,2,1,30.8,4,-0.23,6,385,0,22.7,75.9,56.1,,53.6,0.6,1,1,42,0.0,0,165,3,32.9,9,93.9,155,5.5,9,53.0,26,1,93.9,155,158,22,2.4,17.6,1.02
Jihad Marks,147710,WR,MCNEESE,10,12.3,1,61.5,75.0,3,4,0,11.1,2,-0.2,10,217,1,58.6,24.1,61.9,,62.4,0.0,0,1,77,0.0,0,168,1,39.8,16,95.8,161,93.5,157,114.4,26,3,6.5,11,241,100,6.3,15.1,1.5
Justin Strong,87616,HB,S ILLINOIS,12,1.3,4,84.6,100.0,2,2,0,4.3,1,-0.05,7,295,0,77.4,71.6,61.5,65.2,64.2,0.0,0,0,28,12.4,24,194,2,42.1,22,82.5,160,8.2,16,116.2,26,2,11.9,23,149,130,5.9,6.8,0.93
Nick Ostmo,105623,HB,MONTANA,14,0.5,4,92.3,100.0,1,1,0,4.0,1,0.17,9,232,0,77.8,89.6,79.4,65.8,74.8,0.0,0,0,39,14.1,27,191,1,45.9,24,81.7,156,5.8,11,103.5,26,0,0.0,0,230,234,9.8,9.6,1.47
Jyran Mitchell,78175,HB,BUTLER,11,-0.9,5,92.3,100.0,2,2,0,0.0,0,0.11,9,127,1,87.4,84.8,89.8,72.9,69.9,0.6,1,0,61,31.5,56,178,0,44.0,24,64.0,114,6.2,11,138.6,26,3,9.6,17,209,236,9.8,8.7,1.83
Egypt Nelson,172724,WR,VA MILT IN,10,16.0,1,57.7,40.0,2,5,0,6.3,1,-0.11,8,336,0,70.9,69.5,63.2,,63.6,0.0,0,0,44,0.0,0,171,3,39.6,15,93.0,159,8.2,14,103.0,26,1,91.8,157,250,52,3.5,16.7,1.57
Twan Flip Jr.,150444,WR,NC CENT,11,11.0,3,61.5,0.0,0,1,0,11.1,2,0.11,9,247,0,58.8,70.4,62.4,,63.6,0.0,0,1,40,0.0,0,122,0,41.4,16,95.1,116,97.5,119,97.8,26,2,2.5,3,217,94,5.9,13.6,1.87
Austin Samaha,160050,TE,TXAMEA,10,9.9,0,65.4,0.0,0,3,0,5.6,1,-0.11,11,1139,0,71.9,69.7,68.5,47.1,66.1,46.4,91,3,26,10.2,20,196,0,34.8,17,85.2,167,43.4,85,53.2,26,0,3.1,6,226,89,5.2,13.3,1.35
Jacob Logan,89480,TE,SE LA,11,7.3,3,57.7,20.0,1,5,0,16.7,3,-0.06,9,294,1,45.6,24.4,51.4,62.4,57.5,65.0,147,2,33,22.6,51,226,5,41.9,15,73.5,166,28.3,64,84.8,26,4,6.6,15,169,104,6.9,11.3,1.02
Jerrell Wimbley,164117,HB,STF AUSTIN,10,-0.7,7,88.5,66.7,2,3,0,8.0,2,-0.16,8,301,0,67.0,69.2,69.2,55.9,64.0,0.0,0,0,16,16.8,39,232,0,38.2,23,80.6,187,1.3,3,98.6,26,1,0.4,1,119,136,5.9,5.2,0.64
Caden Burti,156807,WR,ALBANY,6,8.8,4,65.4,0.0,0,3,0,10.5,2,-0.05,9,106,0,60.0,73.0,64.2,,64.6,0.0,0,0,22,0.0,0,106,0,42.7,17,90.6,96,79.2,84,84.1,26,0,19.8,21,172,95,5.6,10.1,1.79
Trevon Kleint,164095,WR,MOREHEAD,11,15.7,1,50.0,40.0,2,5,0,7.1,1,-0.1,5,234,0,68.7,69.0,59.0,,60.1,0.0,0,3,64,0.0,0,159,4,42.7,13,94.3,150,3.8,6,67.1,26,2,96.2,153,233,87,6.7,17.9,1.55
Brayden Munroe,176815,WR,N COLORADO,8,13.4,1,44.0,30.0,3,10,0,8.3,1,-0.42,7,253,0,64.6,68.2,55.2,61.0,55.8,0.0,0,1,41,0.6,1,170,2,33.1,11,95.3,162,15.9,27,67.3,25,1,84.1,143,191,47,4.3,17.4,1.18
Zach Gibson,134759,WR,S ILLINOIS,12,12.0,2,48.0,100.0,3,3,1,14.3,2,-0.06,7,295,0,53.7,68.8,58.6,,60.0,0.0,0,0,30,0.0,0,137,2,41.2,12,94.9,130,13.1,18,77.1,25,1,86.9,119,130,37,3.1,10.8,1.0
Dra Rushton,87607,HB,YNGTOWN ST,12,1.2,9,80.0,0.0,0,1,0,13.0,3,0.22,10,353,0,55.1,82.2,65.8,55.8,58.6,0.0,0,0,25,21.7,48,221,1,50.7,20,75.1,166,1.4,3,105.7,25,1,2.3,5,154,143,7.2,7.7,0.93
Wade Inge,109782,HB,DELWARE ST,11,-0.6,2,84.0,33.3,1,3,1,0.0,0,-0.15,8,152,0,86.7,66.8,68.3,62.6,76.5,0.0,0,0,50,18.2,33,181,1,38.2,21,77.9,141,1.1,2,122.8,25,2,4.4,8,177,197,9.4,8.4,1.26
Joshua Acord,165789,TE,SO UTAH,11,6.9,1,88.0,100.0,2,2,0,4.3,1,0.17,13,298,0,76.1,70.6,55.6,46.9,64.2,75.5,206,1,35,20.9,57,273,3,44.0,22,74.4,203,20.5,56,99.2,25,1,2.6,7,215,107,4.9,9.8,1.06
Lan Larison,142157,HB,UC DAVIS,8,0.0,9,84.0,100.0,1,1,0,4.5,1,-0.21,4,322,0,76.1,83.0,89.0,70.9,62.5,0.0,0,1,73,6.5,12,186,0,41.5,21,84.9,158,17.7,33,109.7,25,2,3.8,7,198,194,9.2,9.4,1.25
Coleman Kuntz,161652,TE,SACRAMENTO,13,6.4,2,80.0,33.3,1,3,0,0.0,0,0.08,13,279,0,85.9,73.0,70.3,58.4,68.1,53.4,127,1,28,19.3,46,238,4,45.4,20,77.3,184,44.1,105,89.3,25,0,0.4,1,236,114,5.7,11.8,1.28
Caden Dennis,162163,WR,N DAKOTA,11,11.5,0,64.0,50.0,2,4,0,5.9,1,0.24,11,249,0,70.9,69.5,68.0,,69.5,0.0,0,0,50,0.0,0,118,0,57.4,16,96.6,114,50.0,59,91.8,25,0,49.2,58,218,95,5.9,13.6,1.91
Devin Mathews,101123,WR,WOFFORD,9,10.8,0,44.0,14.3,1,7,0,15.4,2,-0.47,7,350,0,49.8,70.3,55.2,,54.7,0.0,0,0,17,0.0,0,154,1,28.0,11,92.9,143,1.3,2,57.3,25,0,98.7,152,111,17,1.5,10.1,0.78
Jo Jo Hawkins,155379,WR,PRINCETON,7,4.4,2,76.0,100.0,1,1,0,9.5,2,-0.52,2,272,0,63.8,70.2,55.4,,55.4,0.0,0,0,28,0.0,0,84,1,31.3,19,95.2,80,82.1,69,80.6,25,0,17.9,15,91,44,2.3,4.8,1.14
Jaedon Henry,143016,HB,COLGATE,10,-0.9,3,88.0,50.0,1,2,0,0.0,0,-0.27,6,142,0,86.7,54.4,66.0,26.7,68.4,0.0,0,0,13,13.1,23,176,2,36.5,22,84.7,149,5.7,10,85.8,25,0,1.7,3,115,140,6.4,5.2,0.77
Paul Holyfield Jr.,158924,HB,CAL POLY,11,-2.9,4,92.0,,0,0,0,4.2,1,0.01,8,129,0,77.2,66.8,67.1,55.1,69.6,0.0,0,0,20,16.7,33,198,0,42.9,23,80.8,160,9.6,19,93.2,25,0,0.0,0,159,222,9.7,6.9,0.99
Eli Gillman,159007,HB,MONTANA,15,-0.8,5,72.0,,0,0,0,18.2,4,0.02,5,232,0,44.0,76.5,81.9,27.2,51.3,0.0,0,0,22,17.5,36,206,0,44.2,18,79.6,164,3.9,8,84.4,25,0,2.4,5,134,166,9.2,7.4,0.82
Trevor Sterry,106197,WR,MARIST,9,9.9,1,36.0,0.0,0,1,1,30.8,4,-0.19,5,213,0,24.8,67.9,54.2,,54.9,0.0,0,1,34,0.0,0,125,1,33.1,9,96.8,121,78.4,98,44.8,25,1,21.6,27,96,53,5.9,10.7,0.79
DJ Stevens,83989,TE,JACKSON ST,10,7.1,1,80.0,50.0,1,2,1,0.0,0,0.04,12,194,1,87.0,17.5,46.9,46.8,52.3,55.1,167,0,70,21.5,65,303,2,43.0,20,74.6,226,42.9,130,143.6,25,5,1.0,3,224,116,5.8,11.2,0.99
AC White,84032,TE,BRYANT,11,7.2,4,76.0,50.0,1,2,0,5.0,1,-0.01,6,124,0,75.4,70.4,65.2,56.8,65.0,62.7,96,2,34,15.0,23,153,0,49.0,19,81.7,125,34.0,52,71.3,25,1,2.0,3,155,63,3.3,8.2,1.24
Red Wilson,162187,WR,N DAKOTA,10,3.5,6,88.0,100.0,2,2,0,4.3,1,0.2,11,249,1,76.5,42.2,74.7,,75.4,0.0,0,0,34,0.0,0,81,0,52.6,22,96.3,78,71.6,58,106.0,25,0,25.9,21,236,192,8.7,10.7,3.03
Aaron Moore,84361,WR,NORFOLK,4,14.4,1,48.0,20.0,1,5,0,29.4,5,-0.14,7,244,0,22.4,68.6,58.2,,57.5,0.0,0,1,42,0.0,0,83,0,30.3,12,89.2,74,6.0,5,93.7,25,3,94.0,78,172,67,5.6,14.3,2.32
Konor Lathrop,142081,TE,BRYANT,11,4.8,6,68.0,40.0,2,5,0,10.5,2,0.25,10,124,0,60.0,70.0,61.5,51.1,63.3,77.7,129,1,14,12.0,20,166,0,50.3,17,81.9,136,16.9,28,104.2,25,6,2.4,4,135,79,4.6,7.9,0.99
Marcus Libman,148710,WR,COLUMBIA,10,5.5,0,44.0,0.0,0,5,0,26.7,4,-0.36,7,145,0,28.1,68.5,48.5,,49.4,0.0,0,1,13,0.0,0,166,2,29.0,11,97.6,162,90.4,150,35.6,25,0,9.6,16,81,49,4.5,7.4,0.5
Camden Overton-Howard,159794,TE,CHATTNOOGA,13,7.3,1,52.0,0.0,0,4,0,18.8,3,0.13,4,137,0,43.8,69.0,47.3,68.1,46.4,72.1,176,1,17,21.3,52,244,4,50.9,13,74.6,182,20.9,51,57.6,25,1,3.3,8,93,43,3.3,7.2,0.51
Desmond Reid,159936,HB,W CAROLINA,7,1.8,8,80.0,0.0,0,1,0,4.8,1,0.38,11,344,0,74.4,78.7,88.9,50.4,82.3,0.0,0,0,47,12.9,20,155,0,52.4,20,83.2,129,5.8,9,107.3,25,0,0.6,1,244,215,10.8,12.2,1.89
Jaylin Terzado,159940,WR,BETH COOK,9,16.9,0,44.0,16.7,1,6,0,8.3,1,-0.42,5,119,0,64.9,68.2,57.0,,57.4,0.0,0,2,31,0.0,0,120,1,27.0,11,92.5,111,51.7,62,36.9,25,1,48.3,58,109,40,3.6,9.9,0.98
Trenton Gillison,66276,TE,TENN STATE,11,7.3,0,54.2,60.0,3,5,0,23.5,4,-0.16,8,308,0,30.0,68.7,41.7,72.4,49.1,72.9,121,1,20,22.3,37,166,4,38.9,13,75.3,125,14.5,24,51.2,24,0,0.6,1,123,47,3.6,9.5,0.98
James Miller,148699,TE,COLUMBIA,10,6.4,0,50.0,0.0,0,2,0,14.3,2,-0.31,6,145,0,55.5,69.0,50.0,55.4,53.4,70.9,122,3,14,19.8,34,172,2,33.1,12,77.3,133,21.5,37,17.5,24,0,7.6,13,77,32,2.7,6.4,0.58
Wayne Anderson Jr.,104809,HB,FURMAN,12,0.9,2,87.5,100.0,1,1,0,8.7,2,-0.17,5,170,0,64.7,83.4,63.4,22.4,62.8,0.0,0,0,37,9.7,15,154,0,39.5,21,87.0,134,31.8,49,110.8,24,1,3.2,5,174,149,7.1,8.3,1.3
Khristopher Simmons,104976,WR,PRVIEW A&M,12,9.5,2,62.5,42.9,3,7,0,0.0,0,-0.24,9,270,0,83.8,69.2,58.3,41.9,57.3,0.0,0,1,20,0.0,0,171,0,40.0,15,96.5,165,93.0,159,61.1,24,0,7.0,12,140,58,3.9,9.3,0.85
Khiyon Wafer,123684,WR,STF AUSTIN,7,12.1,2,50.0,30.0,3,10,0,0.0,0,0.17,5,301,0,82.2,71.8,61.7,,60.7,0.0,0,1,54,0.0,0,127,0,43.3,12,94.5,120,1.6,2,73.8,24,1,98.4,125,193,97,8.1,16.1,1.61
George Qualls Jr.,130313,WR,SOUTHERN U,11,11.0,6,62.5,20.0,1,5,0,6.3,1,-0.12,9,297,0,69.9,69.2,59.2,,58.0,0.0,0,1,38,0.0,0,180,0,34.5,15,98.3,177,95.6,172,85.1,24,1,4.4,8,198,93,6.2,13.2,1.12
Kam Robinson,150189,WR,CENT ARK,11,9.3,1,62.5,20.0,1,5,0,0.0,0,0.05,8,132,0,83.8,71.8,61.2,,60.5,0.0,0,0,42,0.0,0,159,0,44.4,15,96.2,153,95.0,151,91.1,24,0,5.0,8,213,97,6.5,14.2,1.39
D'Ago Hunter,87740,HB,TOWSON,7,-0.9,9,83.3,,0,0,0,0.0,0,0.03,7,317,0,86.3,58.0,79.1,34.9,74.7,0.0,0,0,29,11.5,15,130,0,44.4,20,85.4,111,16.9,22,88.9,24,0,1.5,2,128,163,8.2,6.4,1.15
Jordan Hull,109604,WR,DELWARE ST,6,9.0,2,70.8,66.7,2,3,0,5.6,1,-0.19,10,152,0,73.8,70.6,62.9,,64.4,0.0,0,0,30,0.0,0,172,0,37.3,17,91.9,158,21.5,37,110.4,24,1,78.5,135,204,93,5.5,12.0,1.29
Anthony James Jr.,168483,WR,MORGAN ST,9,5.8,3,79.2,,0,0,0,0.0,0,-0.35,6,235,0,85.5,71.5,64.8,45.2,67.4,7.9,9,0,38,7.0,8,114,1,35.5,19,89.5,102,74.6,85,110.1,24,1,16.7,19,170,84,4.4,8.9,1.67
Seven McGee,146562,WR,JACKSON ST,9,3.4,2,79.2,100.0,3,3,1,0.0,0,-0.04,9,194,2,86.3,19.2,57.1,26.5,61.0,0.0,0,0,17,3.2,5,156,1,41.1,19,90.4,141,89.7,140,129.2,24,4,5.8,9,132,76,4.0,6.9,0.94
Solomon Miller,161841,WR,BROWN,8,5.2,6,70.8,33.3,1,3,0,19.0,4,0.12,10,123,0,38.9,70.8,70.5,,70.3,0.9,1,0,68,0.0,0,113,0,42.1,17,94.7,107,16.8,19,150.3,24,3,82.3,93,286,197,11.6,16.8,2.67
Kymari Gray,165410,WR,HAMPTON,8,13.2,2,41.7,50.0,2,4,0,23.1,3,-0.1,7,178,0,32.9,67.9,57.4,,57.4,0.0,0,1,25,0.0,0,120,2,37.7,10,88.3,106,8.3,10,53.1,24,1,91.7,110,114,36,3.6,11.4,1.08
Jaden Shirden,142937,HB,MONMOUTH,11,1.0,2,83.3,0.0,0,1,0,4.8,1,0.14,9,231,0,74.6,86.3,81.0,49.6,61.8,0.0,0,0,22,11.8,33,280,0,46.9,20,86.4,242,3.2,9,103.6,24,1,2.5,7,133,115,5.8,6.7,0.55
Titus Evans,171113,WR,COLUMBIA,10,10.3,0,50.0,0.0,0,4,0,14.3,2,-0.1,7,145,0,51.7,68.5,54.1,,53.7,0.0,0,0,18,0.0,0,138,0,37.3,12,97.1,134,24.6,34,61.8,24,0,75.4,104,104,12,1.0,8.7,0.78
Jabari Khepera,102611,WR,TXAMEA,7,12.0,0,41.7,25.0,1,4,0,0.0,0,-0.45,6,1139,0,81.5,68.2,57.5,,58.3,0.0,0,2,74,0.0,0,172,1,28.3,10,92.4,159,6.4,11,46.9,24,1,93.6,161,178,72,7.2,17.8,1.12
ShunDerrick Powell,154768,HB,CENT ARK,11,-1.5,6,83.3,0.0,0,1,0,13.0,3,0.05,3,132,0,55.1,79.8,80.8,34.7,60.5,0.0,0,0,14,12.1,23,190,0,43.0,20,84.7,161,1.1,2,100.7,24,1,3.2,6,116,144,7.2,5.8,0.72
Chase Belcher,164410,HB,N ARIZONA,10,1.8,3,70.8,0.0,0,1,0,5.6,1,-0.07,6,252,0,72.1,82.8,78.2,83.0,71.6,0.9,1,0,32,13.3,15,113,1,40.2,17,82.3,93,19.5,22,99.7,24,1,10.6,12,142,142,8.4,8.4,1.53
Jack Wright,138262,WR,N DAKOTA,12,12.3,1,75.0,66.7,2,3,0,5.3,1,0.03,9,249,0,73.6,71.0,65.8,,65.4,0.0,0,0,25,0.0,0,162,0,44.7,18,99.4,161,54.9,89,113.4,24,1,45.1,73,201,34,1.9,11.2,1.25
Travon Jones,160146,TE,NWSTATE,6,8.6,2,62.5,0.0,0,2,0,0.0,0,-0.36,6,257,0,84.2,69.5,63.6,52.9,60.9,58.0,116,1,32,14.5,29,200,1,34.2,15,80.5,161,40.5,81,63.5,24,0,0.5,1,154,56,3.7,10.3,0.96
Jayleen Record,144374,WR,WEBER ST,10,16.3,2,45.8,50.0,1,2,0,8.3,1,-0.04,6,342,0,64.6,69.0,59.1,,61.2,0.0,0,1,52,0.0,0,102,1,39.8,11,96.1,98,41.2,42,79.3,24,2,58.8,60,165,68,6.2,15.0,1.68
Javin Dames,166614,WR,BRYANT,11,6.9,1,58.3,66.7,2,3,0,6.7,1,0.09,8,124,0,68.7,69.4,55.4,,55.6,0.0,0,1,21,0.0,0,170,2,50.0,14,92.9,158,4.7,8,64.8,24,1,95.3,162,101,35,2.5,7.2,0.64
Jacardia Wright,99250,HB,MO STATE,10,1.9,11,75.0,,0,0,0,10.0,2,0.07,11,230,1,62.5,80.7,79.3,62.9,63.7,0.4,1,0,54,22.7,51,225,1,45.6,18,76.4,172,0.4,1,128.0,24,1,2.2,5,285,274,15.2,15.8,1.66
Wills Meyer,148709,WR,COLUMBIA,10,13.9,0,37.5,0.0,0,6,0,25.0,3,-0.34,4,145,0,29.8,67.5,51.4,,51.4,0.0,0,0,16,0.0,0,152,1,31.5,9,98.0,149,34.9,53,46.4,24,0,65.1,99,75,40,4.4,8.3,0.5
Brandon Lombana,166696,WR,MARIST,4,10.0,1,62.5,33.3,1,3,0,6.3,1,-0.11,10,213,0,71.1,69.5,63.5,,64.6,0.0,0,0,18,0.0,0,143,0,42.6,15,98.6,141,100.0,143,91.7,24,1,0.0,0,136,34,2.3,9.1,0.96
Landen Lucas,170828,TE,ROB MORRIS,11,7.5,0,70.8,75.0,3,4,1,15.0,3,-0.11,12,277,0,49.4,69.7,58.9,64.1,65.8,73.5,186,0,80,19.0,48,253,2,41.5,17,79.8,202,19.8,50,146.9,24,4,1.2,3,266,124,7.3,15.6,1.32
Ethan Bolingbroke,141666,WR,SO UTAH,9,8.0,1,52.2,50.0,3,6,0,0.0,0,0.22,6,298,0,66.4,77.4,58.0,,57.4,0.0,0,1,19,0.0,0,128,1,48.3,12,93.0,119,95.3,122,44.5,23,0,4.7,6,94,55,4.6,7.8,0.79
Jaden Barnes,173738,WR,AUSTINPEAY,10,11.6,7,65.2,0.0,0,3,0,6.3,1,0.25,7,116,0,70.9,76.8,69.7,,68.6,0.0,0,1,84,0.0,0,81,0,40.0,15,92.6,75,27.2,22,88.5,23,1,71.6,58,197,107,7.1,13.1,2.63
