player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Jalen Daniels,191790,QB,NORFOLK,11,64.1,184,192,11.2,2.63,1,7,3.4,55.2,106,0,53,10.2,222,12,-0.13,59,244,57.3,58.1,55.8,60.0,2,4,236,1,34.7,30.2,87.0,7.2,16,14,0,5,11,10,4.2,1314,6.8
Jaden Johnson,98682,QB,PRVIEW A&M,8,69.9,176,189,9.0,2.87,0,7,3.6,59.3,112,0,85,8.9,242,11,-0.08,70,270,22.8,63.1,63.0,58.5,1,5,249,1,40.1,25.9,84.2,9.1,22,30,1,11,8,10,4.0,1343,7.1
Keali'i Ah Yat,178141,QB,MONTANA,11,66.9,175,187,7.8,2.84,6,10,5.1,59.4,111,0,70,5.1,223,6,-0.09,63,232,57.5,71.7,62.3,83.3,3,6,233,2,44.8,22.9,75.3,7.2,16,19,0,3,7,9,3.9,1107,5.9
Cutter Stewart,174531,QB,HOUCHR,9,58.3,175,185,11.2,2.19,3,10,5.2,50.8,94,0,34,7.8,196,8,-0.12,58,183,44.0,49.8,47.5,59.6,1,8,203,1,36.2,20.6,83.7,3.6,7,4,0,6,13,15,7.4,1504,8.1
Whitt Newbauer,188566,QB,MERCER,9,69.6,171,182,11.4,2.72,6,17,9.0,57.1,104,0,68,12.6,218,15,-0.08,62,219,55.6,75.5,73.1,68.1,3,4,224,2,37.6,27.9,94.5,8.7,19,17,0,2,12,8,3.6,1395,7.7
Chad Mascoe II,160339,QB,CAMPBELL,8,75.9,170,176,8.8,2.48,1,7,3.6,67.6,119,1,56,7.8,206,10,0.16,70,131,28.3,69.4,77.0,48.3,0,5,226,2,48.1,21.4,107.2,5.8,12,18,0,5,12,6,2.7,1599,9.1
Matthew Schecklman,159420,QB,N IOWA,8,72.0,168,175,8.5,2.62,3,10,5.5,61.1,107,0,54,11.6,198,14,0.02,62,255,36.3,75.8,74.9,63.5,1,2,204,0,41.9,31.5,92.1,8.6,17,6,1,2,7,8,3.9,1281,7.3
Hunter Helms,122149,QB,RHODE ISLD,9,68.7,163,174,10.0,2.27,3,6,3.3,60.9,106,0,36,5.4,184,6,-0.06,58,274,52.9,57.8,59.4,51.0,3,9,192,2,44.6,13.9,71.4,2.7,5,5,1,4,5,12,6.3,1275,7.3
Taron Dickens,177946,QB,W CAROLINA,7,77.8,167,173,8.4,2.86,3,8,4.5,72.8,126,0,63,3.1,217,4,0.12,78,344,25.8,75.0,81.9,50.1,0,3,221,4,46.1,31.7,112.9,9.2,20,23,1,2,12,7,3.2,1421,8.2
Jack Wagner,175111,QB,IDAHO,9,60.1,168,172,14.8,2.92,1,14,7.7,54.7,94,0,38,6.9,193,7,0.1,69,185,77.2,75.0,78.2,52.8,0,5,206,1,41.5,23.7,92.4,4.7,9,12,0,3,12,7,3.4,1389,8.1
Bo Kelly,158923,QB,CAL POLY,8,72.8,162,172,9.1,2.57,5,8,4.3,65.1,112,0,39,5.1,188,6,-0.02,60,129,51.0,72.5,76.4,45.1,1,6,201,1,42.0,7.7,81.3,1.6,3,13,0,4,6,6,3.0,1151,6.7
Carter Cravens,150714,QB,MOREHEAD,9,61.4,158,172,11.8,2.63,4,10,5.5,52.3,90,0,77,7.2,205,7,-0.07,54,234,24.0,64.3,64.8,57.5,4,5,217,1,34.6,24.7,85.2,9.3,19,14,0,6,10,8,3.7,1330,7.7
Chris Zellous,153319,QB,HAMPTON,12,69.8,159,168,7.4,2.41,1,6,3.3,63.7,107,0,51,3.6,192,4,-0.08,57,178,46.5,62.1,57.4,63.5,3,6,204,1,44.3,23.5,71.8,6.3,12,12,0,5,3,7,3.4,1032,6.1
Jordyn Potts,174577,QB,TENN TECH,6,67.1,149,167,8.8,2.67,5,10,5.6,57.5,96,0,44,4.0,190,4,-0.25,52,309,30.1,66.8,68.5,51.6,0,5,202,0,37.4,31.8,73.7,7.4,14,9,0,13,6,5,2.5,971,5.8
Aidan Sayin,148974,QB,PENN,6,68.9,161,167,8.3,2.41,0,5,2.7,59.3,99,0,33,10.8,177,12,-0.01,51,267,76.6,59.4,56.9,66.0,0,5,192,0,40.7,21.2,78.4,4.0,7,3,0,6,6,6,3.1,1100,6.6
Hayden Johnson,185698,QB,LEHIGH,13,74.8,159,167,10.6,2.9,3,14,7.8,66.5,111,0,66,6.7,206,8,0.15,80,205,49.6,83.7,82.8,66.8,0,7,220,0,50.0,16.7,94.6,5.3,11,27,0,5,10,11,5.0,1387,8.3
Mike Chandler II,139371,QB,CAMPBELL,11,65.1,149,163,10.1,2.95,3,2,1.2,52.8,86,0,68,11.3,191,11,0.01,51,131,73.0,70.3,61.9,72.7,1,6,202,1,39.3,10.3,83.8,3.7,7,21,1,9,12,5,2.5,1118,6.9
Kia'i Keone,179368,QB,N COLORADO,7,64.9,154,162,7.0,2.16,6,5,3.0,56.2,91,0,37,9.0,175,9,-0.31,40,253,80.9,63.3,60.1,63.9,0,7,181,0,34.9,16.2,53.5,3.4,6,7,0,2,1,6,3.3,799,4.9
Marqui Adams,161340,QB,DELWARE ST,6,72.7,150,162,9.6,3.2,3,7,4.1,59.3,96,0,85,11.9,212,13,-0.02,59,152,59.9,72.5,70.3,66.6,1,3,225,3,38.2,21.2,85.8,8.5,18,32,1,7,7,3,1.3,1073,6.6
J.T. Fayard,172783,QB,NWSTATE,9,60.0,150,161,10.2,2.32,5,6,3.6,47.8,77,0,68,14.4,179,13,-0.34,36,257,42.6,41.1,42.0,53.1,2,8,188,2,26.8,23.5,57.5,8.9,16,2,0,4,5,13,6.9,1002,6.2
Kamden Sixkiller,133096,QB,MCNEESE,8,62.7,150,160,9.5,2.67,3,4,2.3,52.5,84,0,54,10.6,193,10,-0.17,49,217,44.3,53.7,52.9,57.6,1,6,208,1,41.5,27.8,60.7,7.8,15,18,0,6,3,6,2.9,929,5.8
Xavier Lankford,142724,QB,ALAB A&M,9,60.3,151,159,9.8,2.41,3,9,5.4,50.9,81,0,49,11.0,173,10,-0.07,47,104,44.1,70.1,65.8,66.9,2,6,182,0,42.2,10.2,77.3,2.9,5,9,0,3,9,7,3.8,1129,7.1
Caron Tyler,177813,QB,VALPO,10,60.9,151,159,10.7,2.85,5,7,4.2,55.3,88,0,72,4.3,225,4,-0.28,54,332,34.2,64.3,55.3,70.9,1,4,235,2,32.0,36.1,75.9,11.6,26,39,1,1,6,10,4.3,978,6.2
Ayden Pereira,159129,QB,MERRIMACK,11,65.1,146,157,9.7,3.09,1,6,3.7,58.6,92,0,76,3.2,213,3,0.01,62,385,37.2,71.6,57.0,77.4,2,2,222,1,42.3,18.4,92.6,6.6,14,42,0,8,8,7,3.2,1130,7.2
Jack Layne,158966,QB,IDAHO,6,73.8,141,155,9.7,2.58,6,8,4.9,64.5,100,0,49,3.8,178,4,0.2,67,185,51.6,71.7,71.5,60.8,3,4,186,1,51.1,20.4,114.8,5.6,10,12,0,5,14,7,3.8,1474,9.5
Nick Whitfield Jr.,159490,QB,ST FRANCIS,6,69.1,136,150,9.8,2.76,2,7,4.6,55.3,83,0,55,11.7,166,11,-0.01,45,299,61.9,69.9,72.6,52.6,6,3,169,4,41.0,18.2,82.4,6.0,10,6,0,6,6,5,3.0,1051,7.0
Quincy Casey,104763,QB,W GEORGIA,7,65.5,145,150,9.7,2.47,1,9,5.7,56.7,85,0,54,10.5,168,10,0.1,59,1177,42.9,62.8,65.9,53.3,3,5,176,1,47.6,9.3,91.1,3.0,5,13,0,1,11,5,2.8,1123,7.5
Dylan Laible,172564,QB,TENN TECH,7,66.7,135,147,9.0,2.23,3,7,4.6,56.5,83,0,42,7.8,171,7,-0.27,42,309,65.8,62.9,62.4,55.2,2,4,175,0,36.8,40.5,72.7,9.9,17,2,2,5,4,5,2.9,913,6.2
Luca Stanzani,159449,QB,LIUSHAR,11,67.2,137,147,7.2,2.74,4,4,2.6,56.5,83,0,47,9.8,180,9,-0.17,48,1298,38.8,57.4,58.2,56.8,0,3,190,1,36.1,23.4,83.7,6.1,11,22,1,5,9,5,2.6,799,5.4
Malcolm Mays,165409,QB,HAMPTON,12,73.9,138,147,8.8,2.65,0,10,6.3,61.9,91,0,56,10.8,171,11,0.08,57,178,37.5,79.7,75.5,71.2,0,2,183,0,41.5,19.6,98.7,6.4,11,12,0,9,10,5,2.7,988,6.7
Jake Curry,185583,QB,S ILLINOIS,6,64.6,144,146,9.9,2.77,2,9,5.6,55.5,81,0,58,12.9,176,12,-0.29,48,295,54.0,53.8,54.0,55.2,0,7,193,0,36.9,27.6,61.1,9.1,16,14,0,0,3,9,4.7,908,6.2
Brennan Myer,192760,QB,BRYANT,7,73.2,138,145,9.9,2.69,1,3,2.0,59.3,86,0,50,14.9,163,15,0.13,58,124,48.7,78.3,79.8,50.8,3,8,173,1,49.7,20.0,88.2,6.1,10,7,2,1,12,6,3.5,1116,7.7
Jace Wilson,149892,QB,TEXAS STHN,8,65.2,135,145,9.5,2.86,0,1,0.7,51.0,74,0,55,15.9,182,14,-0.3,42,313,67.9,48.2,46.9,55.9,2,6,191,3,35.2,27.3,57.9,8.2,15,21,0,8,4,9,4.7,741,5.1
Aidan Dunne,148181,QB,N IOWA,8,66.7,138,145,7.7,2.59,3,2,1.3,59.3,86,0,51,6.5,155,6,0.08,50,255,78.1,70.7,67.2,67.4,1,3,166,0,43.9,7.8,91.0,2.6,4,5,0,3,9,5,3.0,954,6.6
Kareem Keye,197767,QB,ALABAMA ST,8,64.3,129,142,10.3,2.93,2,2,1.4,56.3,80,0,41,3.6,168,3,0.13,55,105,26.4,46.1,48.7,45.9,2,4,171,3,38.7,17.1,102.8,4.2,7,17,0,9,11,7,4.1,1352,9.5
Cameron Peters,123326,QB,PRVIEW A&M,8,59.8,132,141,13.0,2.72,0,9,5.8,49.6,70,0,65,11.4,170,9,-0.17,38,270,64.3,49.9,50.0,55.5,3,4,188,3,32.9,21.5,69.2,8.2,14,15,0,6,4,12,6.4,951,6.7
DJ Smith,185876,QB,MERCER,10,83.2,131,139,5.5,2.67,2,6,4.2,72.7,101,0,54,7.3,173,8,0.0,64,219,47.3,73.9,66.1,74.0,2,6,179,2,48.0,33.3,105.5,10.4,18,16,0,4,9,7,3.9,1309,9.4
Zach Marker,173615,QB,DELAWARE,4,67.7,124,135,10.0,2.86,4,7,4.9,54.8,74,0,36,11.9,154,10,0.2,47,151,53.4,71.9,77.0,47.5,0,0,162,2,44.2,16.7,104.0,3.9,6,13,0,7,10,4,2.5,1022,7.6
Rob McCoy,108989,QB,CHARLES SO,8,65.4,127,135,9.2,2.35,3,3,2.2,57.8,78,0,42,6.0,152,5,-0.24,42,135,18.4,47.3,52.9,43.9,1,7,154,4,36.8,19.0,63.7,5.3,8,8,2,2,4,8,5.2,817,6.1
Kaleb Jackson,167198,QB,CHARLES SO,9,65.5,116,130,8.5,2.84,5,6,4.4,52.3,68,0,61,10.5,154,8,-0.15,40,135,23.7,47.5,49.3,49.6,4,4,160,0,33.8,13.1,72.2,5.2,8,13,0,5,5,9,5.6,827,6.4
Hunter Simmons,148254,QB,S ILLINOIS,5,69.2,120,127,9.3,2.5,3,8,6.0,56.7,72,0,44,13.3,142,11,-0.02,41,295,60.9,75.3,73.5,63.8,4,0,149,0,41.5,18.2,85.2,5.6,8,6,0,0,3,2,1.3,853,6.7
Nick Minicucci,173617,QB,DELAWARE,7,68.9,119,126,9.1,2.71,3,3,2.3,62.7,79,0,37,3.7,148,3,0.01,38,151,27.6,56.1,60.6,48.0,0,3,156,3,43.9,21.6,98.1,5.4,8,12,1,3,10,5,3.2,825,6.5
Gavin Rutherford,178188,QB,STF AUSTIN,9,68.7,115,124,8.0,2.76,4,3,2.3,61.3,76,0,42,3.8,154,3,-0.18,44,301,28.8,62.5,61.6,59.5,0,2,159,0,33.8,35.7,85.9,9.7,15,14,0,5,4,3,1.9,853,6.9
C'zavian Teasett,178078,QB,SOUTHERN U,8,62.5,120,124,12.3,2.65,2,6,4.5,54.8,68,0,54,9.3,148,7,0.05,44,297,28.6,54.9,50.0,65.2,1,2,160,0,39.9,20.4,87.7,7.4,11,13,0,1,6,7,4.4,909,7.3
Van Weber,193276,QB,ALBANY,3,63.3,120,124,10.9,2.44,1,4,2.9,55.6,69,0,35,9.2,140,7,-0.22,40,106,26.2,56.1,61.2,32.7,1,4,152,0,43.6,25.7,73.5,6.4,9,7,0,2,5,7,4.6,746,6.0
Jaylon Tolbert,154757,QB,HOWARD,6,72.6,117,123,9.4,2.64,1,6,4.7,62.6,77,0,40,9.4,131,8,0.04,44,184,61.0,71.6,72.8,58.7,3,4,135,2,41.2,10.0,87.2,3.1,4,4,0,2,6,6,4.4,892,7.3
Ryan O'Connor,155510,QB,DELAWARE,3,69.2,120,123,10.5,2.66,2,7,5.3,62.6,77,0,20,7.2,128,6,0.21,42,151,74.4,70.8,68.8,65.9,0,1,138,0,45.3,10.0,102.4,1.6,2,2,0,1,8,5,3.6,882,7.2
Malachi Marshall,191694,QB,STNY BROOK,5,54.9,113,122,9.2,2.59,3,2,1.6,48.4,59,0,47,4.8,143,3,-0.16,35,303,37.4,46.7,49.2,47.3,2,2,149,2,35.7,14.9,66.4,4.9,7,12,0,4,1,4,2.7,822,6.7
Chase Goodwin,171117,QB,COLUMBIA,5,73.5,113,119,10.0,2.84,3,5,4.1,65.5,78,0,41,6.0,138,5,0.11,49,145,74.8,79.1,73.2,77.0,0,3,142,0,49.3,19.5,93.8,5.8,8,11,0,3,6,3,2.1,879,7.4
Duce Taylor,150493,QB,MORGAN ST,7,76.4,110,118,6.5,2.57,2,2,1.6,66.9,79,0,47,6.0,141,5,-0.12,36,235,23.2,66.7,72.9,42.9,1,1,145,1,36.9,23.4,92.3,7.8,11,10,0,5,3,3,2.1,836,7.1
Liam O'Brien,164675,QB,PENN,5,73.9,111,116,10.0,2.73,1,4,3.2,65.5,76,0,31,7.3,131,6,0.44,50,267,29.1,77.9,78.0,67.8,1,2,142,3,51.9,22.6,123.4,5.3,7,8,0,3,13,6,4.2,1018,8.8
Tahj Smith,173837,QB,MORGAN ST,6,69.2,107,116,6.8,2.81,1,4,3.2,56.0,65,0,61,12.2,151,9,0.0,45,235,25.1,58.7,57.1,58.2,4,1,161,1,41.7,27.9,79.2,11.3,17,18,0,4,3,5,3.1,708,6.1
C.J. Henry,155870,QB,DELWARE ST,8,67.3,107,115,9.4,2.62,2,1,0.8,56.5,65,0,37,9.7,140,7,-0.54,28,152,74.3,60.1,60.1,58.0,1,4,143,2,31.4,51.4,62.5,13.6,19,6,2,3,2,3,2.1,608,5.3
Cole Freeman,145032,QB,COLUMBIA,6,67.0,106,115,11.1,2.86,0,5,4.2,53.0,61,0,51,14.1,135,10,0.04,42,145,31.9,72.2,75.3,59.3,2,6,138,1,41.5,21.6,72.7,8.1,11,9,0,7,7,9,6.5,770,6.7
Bronson Barben,188632,QB,UTAHTC,4,66.3,104,115,7.8,2.68,5,1,0.8,50.4,58,0,46,15.9,132,11,-0.19,30,1285,62.3,56.2,50.3,67.4,5,2,135,0,31.8,21.7,69.3,7.6,10,7,0,1,4,3,2.2,575,5.0
Chandler Wilson,177935,QB,VA MILT IN,8,56.9,102,114,7.9,2.7,3,3,2.6,47.4,54,0,45,6.9,135,4,-0.66,19,336,45.5,41.3,36.7,64.9,3,6,137,2,25.2,28.9,44.2,9.6,13,8,0,6,3,8,5.8,431,3.8
Clifton McDowell,98003,QB,MCNEESE,6,66.0,106,112,12.9,2.78,2,7,6.0,55.4,62,0,39,11.4,127,8,0.1,43,217,46.6,80.6,77.4,73.5,0,3,132,4,39.4,15.4,94.2,4.7,6,8,0,4,6,5,3.8,1055,9.4
Ethan Greenwood,161869,QB,LIUSHAR,9,57.9,107,112,13.1,3.39,2,8,6.9,51.8,58,0,54,6.5,161,4,0.11,52,1298,70.0,77.6,65.6,73.8,1,2,166,2,41.6,29.6,90.4,9.9,16,32,0,2,6,4,2.4,933,8.3
Pauly Seeley V,178692,QB,WOFFORD,4,58.6,99,109,9.7,3.02,2,1,0.9,50.5,55,0,35,5.2,119,3,-0.3,26,350,73.8,60.7,57.6,65.0,2,7,122,0,33.6,5.7,48.9,1.7,2,7,0,6,3,7,5.7,586,5.4
Carson Jones,159807,QB,FURMAN,6,69.6,102,107,7.4,2.5,3,6,5.4,64.5,69,0,49,2.8,120,2,-0.3,30,170,58.2,67.5,69.0,55.1,0,4,124,1,32.5,16.3,71.6,6.7,8,4,0,2,2,6,4.8,644,6.0
Brady Hammonds,192233,QB,VA MILT IN,6,68.5,92,102,7.8,2.81,0,3,2.9,56.9,58,0,41,7.9,125,5,-0.42,27,336,41.8,58.4,59.6,55.1,2,5,131,2,33.6,22.0,56.1,7.2,9,13,0,8,2,6,4.6,503,4.9
Michael Rostberg,172172,QB,STTHOM,8,47.3,91,101,11.0,2.64,3,2,1.9,40.6,41,0,32,4.7,117,2,-0.55,20,1129,29.6,32.6,31.4,57.3,3,6,122,3,27.4,28.1,34.9,7.7,9,7,2,2,2,7,5.7,415,4.1
Bronson Barron,141710,QB,SO UTAH,6,64.1,92,100,12.6,2.98,2,4,3.8,50.0,50,0,34,15.3,111,9,0.07,36,298,40.3,66.3,64.4,63.3,0,5,118,1,41.4,14.7,74.1,4.5,5,6,0,6,6,7,5.9,749,7.5
Jackson Akins,191379,QB,CAL POLY,4,76.8,99,99,7.5,2.38,0,4,3.8,70.7,70,0,22,7.9,108,6,0.03,31,129,57.7,71.6,72.4,54.4,0,2,115,0,43.5,22.7,94.5,4.6,5,4,0,0,4,2,1.7,675,6.8
Ashur Carraha,165036,QB,STHLSK,4,56.8,95,97,10.8,3.22,1,4,4.0,48.5,47,0,47,13.0,119,7,-0.3,33,1470,29.9,64.5,57.6,73.9,1,4,121,1,33.6,29.8,57.8,11.8,14,8,0,0,3,7,5.8,517,5.3
Carlos Davis,139131,QB,TOWSON,5,67.4,89,93,8.1,2.98,0,2,2.0,60.2,56,0,41,6.7,109,4,-0.13,30,317,57.3,59.3,61.2,54.9,0,2,116,2,41.3,12.2,80.3,4.6,5,11,0,4,3,3,2.6,586,6.3
Luke Schomburg,159795,QB,CHATTNOOGA,6,63.4,82,92,11.5,2.63,1,4,4.0,53.3,49,0,26,5.8,99,3,-0.16,28,137,37.9,60.3,55.6,76.1,1,5,107,0,38.4,26.9,67.9,7.1,7,0,0,8,4,7,6.5,653,7.1
Dante Perri,143112,QB,LEHIGH,11,55.3,85,89,12.6,2.82,1,8,8.2,50.6,45,0,26,4.3,99,2,-0.14,24,205,76.1,62.7,60.4,62.0,1,4,107,0,38.4,19.2,70.0,5.1,5,5,0,2,5,7,6.5,551,6.2
Ari Patu,146360,QB,N ALABAMA,3,67.5,80,87,7.5,2.7,1,3,3.4,55.2,48,0,37,11.1,104,6,-0.43,23,389,31.7,55.4,55.6,53.6,2,6,106,0,33.7,18.9,48.9,6.7,7,9,0,4,1,5,4.7,538,6.2
Jack O'Connell,165100,QB,STHLSK,5,62.3,77,84,11.6,2.89,3,3,3.4,52.4,44,0,41,8.3,106,4,0.06,34,1470,56.5,57.5,59.4,49.7,2,4,110,0,42.5,17.1,91.2,6.6,7,15,0,2,8,6,5.5,677,8.1
Jack Salopek,130662,QB,ELON,7,76.6,77,83,6.2,2.82,3,1,1.2,56.6,47,0,38,20.3,107,12,-0.33,24,162,28.6,50.3,51.3,52.7,1,2,110,0,34.6,44.7,67.7,15.9,17,7,0,2,1,5,4.5,488,5.9
Jaydyn Sisk,178882,QB,MS VLY ST,6,57.9,76,81,10.0,2.28,2,5,5.9,46.9,38,0,29,13.6,94,6,-0.32,21,228,27.7,42.6,41.5,56.6,2,7,99,0,38.3,24.1,34.7,7.4,7,6,0,1,2,13,13.1,414,5.1
Eli Brickhandler,160410,QB,HOUCHR,7,54.4,79,80,11.9,2.7,0,6,6.7,50.0,40,0,37,7.0,118,3,-0.05,31,183,51.0,57.4,51.9,63.3,0,2,130,1,35.6,45.9,80.8,14.4,17,21,0,1,4,4,3.1,592,7.4
Gino English,99576,QB,E TENN ST,6,62.8,78,80,14.5,2.47,1,11,12.9,57.5,46,0,14,6.1,85,3,0.0,33,157,75.1,82.0,78.5,73.8,0,8,90,1,47.1,7.1,78.8,1.2,1,4,0,1,7,7,7.8,753,9.4
Jake Rubley,144589,QB,ILL STATE,11,64.8,71,79,9.0,2.59,3,2,2.3,51.9,41,0,25,10.9,91,5,-0.32,21,188,55.9,53.1,56.6,46.1,1,2,99,2,35.2,16.0,65.8,4.4,4,8,0,4,2,4,4.0,428,5.4
Peter Costelli,146432,QB,N COLORADO,3,64.0,75,79,9.2,2.27,1,3,3.7,53.2,42,0,22,12.5,84,6,-0.1,26,253,75.3,71.8,68.2,68.2,0,2,87,0,39.3,9.1,85.1,2.4,2,2,0,3,4,1,1.1,614,7.8
DJ Williams,138061,QB,S ILLINOIS,3,73.2,71,78,10.4,2.87,3,6,7.3,59.0,46,0,33,11.5,94,6,0.1,32,295,77.0,87.2,72.9,88.0,2,2,98,0,39.4,24.2,88.2,8.5,8,8,0,2,4,2,2.0,572,7.3
Michael Brescia,149295,QB,COLGATE,4,70.6,68,77,5.9,2.83,1,3,3.8,55.8,43,0,33,10.4,92,5,-0.24,26,142,79.0,65.0,50.0,75.6,3,1,93,0,35.9,15.2,69.2,5.4,5,10,0,5,1,5,5.4,400,5.2
Grayson Saunier,171185,QB,DARTMOUTH,5,76.9,65,76,8.5,3.02,2,3,3.5,61.8,47,0,29,6.0,86,3,0.07,30,148,49.0,83.8,73.3,79.6,1,2,96,0,41.9,13.8,93.8,4.7,4,6,1,7,5,2,2.1,533,7.0
Enzo Arjona,159147,QB,MARIST,3,63.4,71,76,6.6,2.66,3,2,2.4,57.9,44,0,24,2.2,90,1,-0.44,16,213,73.2,40.0,41.6,51.8,1,3,98,1,28.9,20.8,59.2,5.6,5,6,0,1,2,5,5.1,301,4.0
Deacon Hill,145170,QB,UTAHTC,4,62.9,70,75,7.8,2.39,1,2,2.5,48.0,36,0,23,18.2,81,8,-0.35,16,1285,72.4,53.8,53.8,59.9,0,1,86,1,27.2,21.7,68.3,6.2,5,1,0,4,2,2,2.3,411,5.5
Caleb Koger,170554,QB,CENT ARK,3,64.7,68,73,9.2,2.47,1,4,5.1,53.4,39,0,8,11.4,74,5,0.02,24,132,72.0,64.5,63.9,61.5,2,3,80,2,41.9,0.0,75.7,0.0,0,1,0,2,4,3,3.8,489,6.7
Kevin White,178287,QB,NC A&T,4,72.1,68,73,7.1,2.69,2,0,0.0,61.6,45,0,22,8.2,88,4,-0.17,28,246,74.0,73.9,75.9,60.2,2,1,92,1,44.3,22.7,76.7,5.7,5,10,0,1,1,0,0.0,427,5.8
Quaterius Hawkins,160211,QB,NWSTATE,9,67.1,70,72,6.6,2.3,0,2,2.7,59.7,43,0,32,8.5,81,4,-0.25,19,257,47.6,57.6,65.3,49.9,1,3,84,1,32.1,18.8,62.3,7.4,6,3,0,1,1,3,3.6,400,5.6
Jalen Woods,178085,QB,SOUTHERN U,5,72.5,69,72,11.3,2.33,1,3,3.8,58.3,42,0,24,16.0,81,8,-0.03,25,297,74.7,82.4,83.2,59.7,0,3,87,0,40.7,37.5,85.2,11.1,9,0,0,2,4,2,2.3,577,8.0
Deljay Bailey,172505,QB,GRAMBLING,7,58.8,68,71,9.8,2.72,0,0,0.0,53.5,38,0,43,5.0,89,2,-0.25,21,177,76.6,57.6,54.2,61.0,3,3,92,1,33.7,20.9,54.5,10.1,9,8,0,0,0,2,2.2,433,6.1
Jacob Holtschlag,172025,QB,GEORGETOWN,4,57.8,64,68,8.5,2.6,2,2,2.8,50.0,34,0,25,8.1,81,3,-0.6,12,172,72.1,43.7,49.2,42.3,1,4,85,0,27.2,8.0,40.6,2.5,2,11,0,1,0,4,4.7,348,5.1
Connor Genal,98366,QB,MOREHEAD,4,59.4,64,67,11.3,2.42,1,3,4.2,52.2,35,0,24,7.9,77,3,-0.17,21,234,30.1,51.2,48.5,63.6,2,2,82,1,32.5,37.5,76.3,11.7,9,1,0,0,3,4,4.9,453,6.8
Luke Durkin,149464,QB,DAVIDSON,8,68.2,66,67,12.4,2.9,0,7,9.7,59.7,40,0,29,11.1,93,5,0.16,26,149,26.3,64.5,74.7,46.5,0,0,98,0,43.0,34.5,121.1,10.8,10,16,1,0,7,0,0.0,554,8.3
CJ Montes,146114,QB,FORDHAM,3,61.3,62,67,10.6,3.07,0,2,2.9,50.7,34,0,37,10.5,98,4,-0.46,15,168,35.1,58.3,60.5,52.6,1,0,102,1,24.5,48.6,70.1,18.4,18,13,0,4,1,1,1.0,333,5.0
Drew Eason,196476,QB,STHLSK,3,51.7,58,66,9.6,2.95,1,0,0.0,40.9,27,0,41,10.0,82,3,-0.51,18,1470,15.7,27.0,26.7,53.3,0,3,83,2,28.0,22.0,43.9,11.0,9,7,1,6,1,8,9.6,343,5.2
Jeff Hoenstine,171652,QB,ST FRANCIS,6,72.9,59,64,6.5,3.05,2,2,3.1,57.8,37,0,45,14.0,86,6,-0.02,27,299,30.3,62.7,55.2,74.9,3,1,86,1,39.5,26.7,89.1,14.0,12,10,0,0,3,4,4.7,456,7.1
Jordon Davis,182683,QB,TEXAS STHN,5,70.9,55,64,8.6,2.92,2,2,3.1,57.8,37,0,39,5.1,94,2,-0.05,30,313,76.7,68.3,56.1,75.6,2,2,99,5,39.4,25.6,76.3,10.6,10,18,0,5,3,3,3.0,360,5.6
CJ Rogers,144508,QB,HOUCHR,7,48.2,56,63,10.8,2.89,2,2,3.1,34.9,22,0,34,18.5,89,5,-0.5,12,183,34.0,42.0,44.5,49.3,1,2,91,2,24.7,41.2,32.0,15.7,14,10,0,4,0,3,3.3,212,3.4
Adrian Mejia,159496,QB,ST FRANCIS,4,70.7,58,62,4.0,2.92,2,1,1.6,59.7,37,0,32,9.8,83,4,-0.88,15,299,40.5,51.7,54.1,53.1,0,2,85,1,26.5,28.1,61.7,10.8,9,12,0,2,1,2,2.4,267,4.3
Will Madonna,88025,QB,TXAMEA,6,57.6,59,61,8.4,2.17,2,2,3.1,49.2,30,0,13,11.8,66,4,-0.26,13,1139,48.6,53.8,51.6,63.0,0,1,69,0,31.8,15.4,65.1,3.0,2,3,0,0,2,3,4.3,263,4.3
Carson Haggard,158414,QB,ABILENE CH,3,64.4,59,60,8.3,2.39,0,3,4.8,58.3,35,0,13,7.9,62,3,-0.06,19,100,45.6,70.5,69.3,62.3,0,5,65,0,40.3,7.7,68.5,1.6,1,1,0,1,4,5,7.7,436,7.3
Michael Lindauer,101049,QB,S ILLINOIS,4,77.4,53,60,10.9,2.93,1,7,11.5,61.7,37,0,22,9.8,66,4,0.13,24,295,49.3,72.4,71.3,61.3,1,3,67,0,47.0,9.1,104.2,3.0,2,3,0,5,9,3,4.5,461,7.7
Kyle Wickersham,148418,QB,RICHMOND,3,73.1,52,60,6.7,3.12,2,2,3.1,58.3,35,0,28,7.9,70,3,-0.26,19,276,41.8,73.8,66.5,72.2,2,3,75,1,38.6,7.1,59.3,2.9,2,8,0,4,1,3,4.0,344,5.7
Michael Hardyway,149284,QB,BUCKNELL,5,65.4,52,57,11.2,2.51,3,2,3.5,56.1,32,0,13,5.9,65,2,-0.18,16,125,27.4,61.0,71.1,35.4,2,1,66,0,36.9,23.1,86.4,4.6,3,5,0,0,3,4,6.1,374,6.6
